year,age_gr,sex,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,30-45 y.,male,Strong,0.03596,81,2972,0.02927,0.04266
2006,30-45 y.,male,A Little,0.20321,571,2972,0.18874,0.21768
2006,30-45 y.,male,Not at all,0.76083,2320,2972,0.74549,0.77617
2006,30-45 y.,female,Strong,0.03454,98,3298,0.02831,0.04078
2006,30-45 y.,female,A Little,0.26284,788,3298,0.24781,0.27787
2006,30-45 y.,female,Not at all,0.70262,2412,3298,0.68701,0.71822
2006,46-65 y.,male,Strong,0.10947,341,3648,0.09933,0.11960
2006,46-65 y.,male,A Little,0.34720,1259,3648,0.33175,0.36265
2006,46-65 y.,male,Not at all,0.54334,2048,3648,0.52717,0.55950
2006,46-65 y.,female,Strong,0.11683,411,3916,0.10677,0.12689
2006,46-65 y.,female,A Little,0.40703,1484,3916,0.39164,0.42242
2006,46-65 y.,female,Not at all,0.47614,2021,3916,0.46050,0.49179
2006,66 and older,male,Strong,0.25113,486,2073,0.23246,0.26980
2006,66 and older,male,A Little,0.44506,906,2073,0.42366,0.46646
2006,66 and older,male,Not at all,0.30381,681,2073,0.28401,0.32361
2006,66 and older,female,Strong,0.36194,793,2342,0.34247,0.38140
2006,66 and older,female,A Little,0.44753,1051,2342,0.42739,0.46768
2006,66 and older,female,Not at all,0.19053,498,2342,0.17462,0.20644
2008,17-29 y.,male,A Little,0.10541,162,1492,0.08982,0.12100
2008,17-29 y.,male,Not at all,0.87703,1330,1492,0.86036,0.89370
2008,17-29 y.,female,A Little,0.17920,289,1622,0.16053,0.19787
2008,17-29 y.,female,Not at all,0.81161,1333,1622,0.79258,0.83065
2008,30-45 y.,male,Strong,0.02918,60,2463,0.02253,0.03583
2008,30-45 y.,male,A Little,0.19108,438,2463,0.17555,0.20661
2008,30-45 y.,male,Not at all,0.77973,1965,2463,0.76336,0.79611
2008,30-45 y.,female,Strong,0.03442,80,2701,0.02755,0.04130
2008,30-45 y.,female,A Little,0.25024,619,2701,0.23390,0.26658
2008,30-45 y.,female,Not at all,0.71534,2002,2701,0.69832,0.73236
2008,46-65 y.,male,Strong,0.10358,288,3185,0.09299,0.11416
2008,46-65 y.,male,A Little,0.34403,1060,3185,0.32753,0.36053
2008,46-65 y.,male,Not at all,0.55239,1837,3185,0.53512,0.56966
2008,46-65 y.,female,Strong,0.12984,378,3490,0.11869,0.14100
2008,46-65 y.,female,A Little,0.38330,1272,3490,0.36717,0.39943
2008,46-65 y.,female,Not at all,0.48686,1840,3490,0.47027,0.50344
2008,66 and older,male,Strong,0.24441,475,2032,0.22572,0.26310
2008,66 and older,male,A Little,0.45639,906,2032,0.43472,0.47805
2008,66 and older,male,Not at all,0.29920,651,2032,0.27929,0.31912
2008,66 and older,female,Strong,0.33028,701,2252,0.31085,0.34970
2008,66 and older,female,A Little,0.44864,1012,2252,0.42809,0.46919
2008,66 and older,female,Not at all,0.22108,539,2252,0.20394,0.23823
2014,17-29 y.,male,A Little,0.09299,211,2020,0.08032,0.10566
2014,17-29 y.,male,Not at all,0.88911,1809,2020,0.87541,0.90281
2014,17-29 y.,female,Strong,0.01893,53,2235,0.01328,0.02458
2014,17-29 y.,female,A Little,0.18372,416,2235,0.16766,0.19977
2014,17-29 y.,female,Not at all,0.79735,1766,2235,0.78068,0.81402
2014,30-45 y.,male,Strong,0.02410,96,3595,0.01908,0.02911
2014,30-45 y.,male,A Little,0.18472,676,3595,0.17203,0.19741
2014,30-45 y.,male,Not at all,0.79118,2823,3595,0.77789,0.80447
2014,30-45 y.,female,Strong,0.05355,237,4915,0.04725,0.05984
2014,30-45 y.,female,A Little,0.23265,1172,4915,0.22084,0.24447
2014,30-45 y.,female,Not at all,0.71380,3506,4915,0.70116,0.72644
2014,46-65 y.,male,Strong,0.11304,434,4346,0.10363,0.12246
2014,46-65 y.,male,A Little,0.35679,1379,4346,0.34254,0.37103
2014,46-65 y.,male,Not at all,0.53017,2533,4346,0.51533,0.54501
2014,46-65 y.,female,Strong,0.13132,570,4937,0.12190,0.14074
2014,46-65 y.,female,A Little,0.37004,1743,4937,0.35657,0.38351
2014,46-65 y.,female,Not at all,0.49864,2624,4937,0.48470,0.51259
2014,66 and older,male,Strong,0.22851,517,2419,0.21177,0.24524
2014,66 and older,male,A Little,0.44203,1028,2419,0.42223,0.46182
2014,66 and older,male,Not at all,0.32947,874,2419,0.31073,0.34820
2014,66 and older,female,Strong,0.31044,759,2518,0.29237,0.32852
2014,66 and older,female,A Little,0.44655,1087,2518,0.42713,0.46597
2014,66 and older,female,Not at all,0.24301,672,2518,0.22625,0.25976
2016,17-29 y.,male,Strong,0.01942,41,2391,0.01389,0.02495
2016,17-29 y.,male,A Little,0.11380,269,2391,0.10106,0.12653
2016,17-29 y.,male,Not at all,0.86678,2081,2391,0.85316,0.88041
2016,17-29 y.,female,Strong,0.02248,73,2396,0.01655,0.02842
2016,17-29 y.,female,A Little,0.19559,474,2396,0.17970,0.21147
2016,17-29 y.,female,Not at all,0.78193,1849,2396,0.76539,0.79847
2016,30-45 y.,male,Strong,0.02525,120,3832,0.02028,0.03022
2016,30-45 y.,male,A Little,0.18612,730,3832,0.17379,0.19844
2016,30-45 y.,male,Not at all,0.78864,2982,3832,0.77571,0.80156
2016,30-45 y.,female,Strong,0.04816,271,4718,0.04205,0.05427
2016,30-45 y.,female,A Little,0.24726,1144,4718,0.23495,0.25957
2016,30-45 y.,female,Not at all,0.70459,3303,4718,0.69157,0.71761
2016,46-65 y.,male,Strong,0.10815,402,4232,0.09879,0.11751
2016,46-65 y.,male,A Little,0.33879,1370,4232,0.32453,0.35306
2016,46-65 y.,male,Not at all,0.55306,2460,4232,0.53808,0.56804
2016,46-65 y.,female,Strong,0.12738,583,4767,0.11792,0.13685
2016,46-65 y.,female,A Little,0.38018,1726,4767,0.36640,0.39396
2016,46-65 y.,female,Not at all,0.49244,2458,4767,0.47825,0.50663
2016,66 and older,male,Strong,0.23195,493,2317,0.21476,0.24914
2016,66 and older,male,A Little,0.43096,977,2317,0.41079,0.45113
2016,66 and older,male,Not at all,0.33709,847,2317,0.31784,0.35634
2016,66 and older,female,Strong,0.30017,698,2409,0.28187,0.31848
2016,66 and older,female,A Little,0.45073,1061,2409,0.43085,0.47060
2016,66 and older,female,Not at all,0.24910,650,2409,0.23182,0.26637
2018,17-29 y.,male,Strong,0.01577,53,2765,0.01113,0.02042
2018,17-29 y.,male,A Little,0.10938,312,2765,0.09775,0.12102
2018,17-29 y.,male,Not at all,0.87484,2400,2765,0.86251,0.88718
2018,17-29 y.,female,Strong,0.03037,77,2679,0.02387,0.03686
2018,17-29 y.,female,A Little,0.19934,551,2679,0.18421,0.21447
2018,17-29 y.,female,Not at all,0.77030,2051,2679,0.75436,0.78623
2018,30-45 y.,male,Strong,0.02444,126,3759,0.01950,0.02937
2018,30-45 y.,male,A Little,0.17678,690,3759,0.16459,0.18898
2018,30-45 y.,male,Not at all,0.79878,2943,3759,0.78596,0.81160
2018,30-45 y.,female,Strong,0.05118,275,4643,0.04484,0.05752
2018,30-45 y.,female,A Little,0.26084,1239,4643,0.24821,0.27347
2018,30-45 y.,female,Not at all,0.68797,3129,4643,0.67465,0.70130
2018,46-65 y.,male,Strong,0.09787,481,4838,0.08949,0.10624
2018,46-65 y.,male,A Little,0.34642,1589,4838,0.33301,0.35983
2018,46-65 y.,male,Not at all,0.55571,2768,4838,0.54171,0.56972
2018,46-65 y.,female,Strong,0.12079,655,5403,0.11210,0.12948
2018,46-65 y.,female,A Little,0.39698,1986,5403,0.38393,0.41002
2018,46-65 y.,female,Not at all,0.48223,2762,5403,0.46891,0.49556
2018,66 and older,male,Strong,0.22602,502,2456,0.20948,0.24257
2018,66 and older,male,A Little,0.42680,1045,2456,0.40724,0.44637
2018,66 and older,male,Not at all,0.34717,909,2456,0.32834,0.36600
2018,66 and older,female,Strong,0.30117,707,2558,0.28339,0.31895
2018,66 and older,female,A Little,0.44081,1115,2558,0.42156,0.46005
2018,66 and older,female,Not at all,0.25802,736,2558,0.24107,0.27498
2020,17-29 y.,male,Strong,0.02148,63,2815,0.01612,0.02684
2020,17-29 y.,male,A Little,0.13953,383,2815,0.12672,0.15233
2020,17-29 y.,male,Not at all,0.83899,2369,2815,0.82541,0.85257
2020,17-29 y.,female,Strong,0.03614,72,2634,0.02902,0.04327
2020,17-29 y.,female,A Little,0.18970,544,2634,0.17473,0.20468
2020,17-29 y.,female,Not at all,0.77415,2018,2634,0.75818,0.79012
2020,30-45 y.,male,Strong,0.02303,168,4166,0.01848,0.02759
2020,30-45 y.,male,A Little,0.19484,835,4166,0.18281,0.20686
2020,30-45 y.,male,Not at all,0.78213,3163,4166,0.76960,0.79467
2020,30-45 y.,female,Strong,0.05873,304,4320,0.05172,0.06575
2020,30-45 y.,female,A Little,0.29302,1292,4320,0.27945,0.30660
2020,30-45 y.,female,Not at all,0.64824,2724,4320,0.63400,0.66248
2020,46-65 y.,male,Strong,0.10326,491,5143,0.09494,0.11157
2020,46-65 y.,male,A Little,0.37230,1688,5143,0.35908,0.38551
2020,46-65 y.,male,Not at all,0.52445,2964,5143,0.51080,0.53810
2020,46-65 y.,female,Strong,0.12030,633,5362,0.11159,0.12901
2020,46-65 y.,female,A Little,0.40228,2002,5362,0.38915,0.41540
2020,46-65 y.,female,Not at all,0.47742,2727,5362,0.46405,0.49079
2020,66 and older,male,Strong,0.21531,460,2446,0.19902,0.23160
2020,66 and older,male,A Little,0.46732,1122,2446,0.44754,0.48710
2020,66 and older,male,Not at all,0.31737,864,2446,0.29892,0.33582
2020,66 and older,female,Strong,0.28203,588,2457,0.26423,0.29983
2020,66 and older,female,A Little,0.46122,1138,2457,0.44151,0.48094
2020,66 and older,female,Not at all,0.25675,731,2457,0.23947,0.27402
2022,17-29 y.,male,Strong,0.02267,91,2759,0.01712,0.02823
2022,17-29 y.,male,A Little,0.16153,454,2759,0.14780,0.17527
2022,17-29 y.,male,Not at all,0.81579,2214,2759,0.80132,0.83026
2022,17-29 y.,female,Strong,0.03123,119,2869,0.02486,0.03759
2022,17-29 y.,female,A Little,0.27249,794,2869,0.25620,0.28879
2022,17-29 y.,female,Not at all,0.69628,1956,2869,0.67945,0.71311
2022,30-45 y.,male,Strong,0.04266,188,4389,0.03668,0.04864
2022,30-45 y.,male,A Little,0.21566,1016,4389,0.20349,0.22783
2022,30-45 y.,male,Not at all,0.74168,3185,4389,0.72873,0.75463
2022,30-45 y.,female,Strong,0.05771,299,4535,0.05092,0.06450
2022,30-45 y.,female,A Little,0.31528,1435,4535,0.30175,0.32880
2022,30-45 y.,female,Not at all,0.62701,2801,4535,0.61294,0.64109
2022,46-65 y.,male,Strong,0.10977,436,4388,0.10052,0.11902
2022,46-65 y.,male,A Little,0.37604,1548,4388,0.36171,0.39038
2022,46-65 y.,male,Not at all,0.51419,2404,4388,0.49940,0.52898
2022,46-65 y.,female,Strong,0.12734,631,4787,0.11790,0.13679
2022,46-65 y.,female,A Little,0.40247,1819,4787,0.38858,0.41637
2022,46-65 y.,female,Not at all,0.47018,2337,4787,0.45604,0.48433
2022,66 and older,male,Strong,0.20484,371,2048,0.18736,0.22233
2022,66 and older,male,A Little,0.45396,926,2048,0.43239,0.47553
2022,66 and older,male,Not at all,0.34120,751,2048,0.32066,0.36174
2022,66 and older,female,Strong,0.31060,525,2089,0.29075,0.33045
2022,66 and older,female,A Little,0.42634,919,2089,0.40512,0.44755
2022,66 and older,female,Not at all,0.26306,645,2089,0.24418,0.28195
