year,quintil_oecd,sex,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,2nd Quintile,female,Strong,0.16905,272,1822,0.15184,0.18627
2006,2nd Quintile,female,A Little,0.37585,648,1822,0.35360,0.39810
2006,2nd Quintile,female,Not at all,0.45510,902,1822,0.43223,0.47797
2006,3rd Quintile,male,Strong,0.09817,162,1713,0.08407,0.11226
2006,3rd Quintile,male,A Little,0.30860,529,1713,0.28672,0.33048
2006,3rd Quintile,male,Not at all,0.59323,1022,1713,0.56996,0.61650
2006,3rd Quintile,female,Strong,0.14734,242,1861,0.13123,0.16345
2006,3rd Quintile,female,A Little,0.36525,637,1861,0.34336,0.38713
2006,3rd Quintile,female,Not at all,0.48741,982,1861,0.46470,0.51013
2006,4th Quintile,male,Strong,0.08887,158,1952,0.07624,0.10150
2006,4th Quintile,male,A Little,0.26414,512,1952,0.24458,0.28370
2006,4th Quintile,male,Not at all,0.64699,1282,1952,0.62578,0.66819
2006,4th Quintile,female,Strong,0.12199,211,2012,0.10769,0.13630
2006,4th Quintile,female,A Little,0.30805,605,2012,0.28787,0.32823
2006,4th Quintile,female,Not at all,0.56996,1196,2012,0.54832,0.59160
2006,5th Quintile,male,Strong,0.05574,140,2807,0.04725,0.06423
2006,5th Quintile,male,A Little,0.25257,704,2807,0.23649,0.26864
2006,5th Quintile,male,Not at all,0.69169,1963,2807,0.67461,0.70878
2006,5th Quintile,female,Strong,0.08854,188,2708,0.07784,0.09925
2006,5th Quintile,female,A Little,0.31745,768,2708,0.29992,0.33499
2006,5th Quintile,female,Not at all,0.59400,1752,2708,0.57550,0.61250
2008,1st Quintile,male,Strong,0.14367,176,1237,0.12412,0.16323
2008,1st Quintile,male,A Little,0.30565,365,1237,0.27997,0.33133
2008,1st Quintile,male,Not at all,0.55068,696,1237,0.52295,0.57841
2008,1st Quintile,female,Strong,0.16829,264,1728,0.15065,0.18594
2008,1st Quintile,female,A Little,0.35742,599,1728,0.33482,0.38003
2008,1st Quintile,female,Not at all,0.47428,865,1728,0.45073,0.49783
2008,2nd Quintile,male,Strong,0.13637,201,1530,0.11917,0.15357
2008,2nd Quintile,male,A Little,0.28094,441,1530,0.25841,0.30346
2008,2nd Quintile,male,Not at all,0.58270,888,1530,0.55798,0.60741
2008,2nd Quintile,female,Strong,0.16844,275,1838,0.15132,0.18555
2008,2nd Quintile,female,A Little,0.35381,629,1838,0.33195,0.37568
2008,2nd Quintile,female,Not at all,0.47775,934,1838,0.45491,0.50059
2008,3rd Quintile,male,Strong,0.09581,183,1841,0.08236,0.10926
2008,3rd Quintile,male,A Little,0.32616,576,1841,0.30474,0.34758
2008,3rd Quintile,male,Not at all,0.57803,1082,1841,0.55546,0.60060
2008,3rd Quintile,female,Strong,0.13837,241,1970,0.12312,0.15362
2008,3rd Quintile,female,A Little,0.35779,675,1970,0.33661,0.37896
2008,3rd Quintile,female,Not at all,0.50384,1054,1970,0.48176,0.52593
2008,4th Quintile,male,Strong,0.07538,145,1930,0.06360,0.08716
2008,4th Quintile,male,A Little,0.26797,526,1930,0.24821,0.28774
2008,4th Quintile,male,Not at all,0.65665,1259,1930,0.63546,0.67784
2008,4th Quintile,female,Strong,0.11314,196,1937,0.09903,0.12725
2008,4th Quintile,female,A Little,0.30986,573,1937,0.28926,0.33046
2008,4th Quintile,female,Not at all,0.57700,1168,1937,0.55499,0.59901
2008,5th Quintile,male,Strong,0.05102,134,2650,0.04264,0.05940
2008,5th Quintile,male,A Little,0.23588,658,2650,0.21971,0.25205
2008,5th Quintile,male,Not at all,0.71310,1858,2650,0.69587,0.73032
2008,5th Quintile,female,Strong,0.09182,200,2608,0.08073,0.10290
2008,5th Quintile,female,A Little,0.27872,715,2608,0.26151,0.29593
2008,5th Quintile,female,Not at all,0.62946,1693,2608,0.61092,0.64800
2014,1st Quintile,male,Strong,0.16806,310,2382,0.15304,0.18308
2014,1st Quintile,male,A Little,0.27139,633,2382,0.25353,0.28925
2014,1st Quintile,male,Not at all,0.56055,1439,2382,0.54062,0.58049
2014,1st Quintile,female,Strong,0.20412,510,3427,0.19062,0.21761
2014,1st Quintile,female,A Little,0.33515,1089,3427,0.31935,0.35096
2014,1st Quintile,female,Not at all,0.46073,1828,3427,0.44404,0.47742
2014,2nd Quintile,male,Strong,0.13539,268,2453,0.12184,0.14893
2014,2nd Quintile,male,A Little,0.31851,668,2453,0.30007,0.33695
2014,2nd Quintile,male,Not at all,0.54610,1517,2453,0.52640,0.56581
2014,2nd Quintile,female,Strong,0.17060,379,3046,0.15724,0.18396
2014,2nd Quintile,female,A Little,0.36861,994,3046,0.35148,0.38575
2014,2nd Quintile,female,Not at all,0.46079,1673,3046,0.44308,0.47849
2014,3rd Quintile,male,Strong,0.09338,197,2379,0.08169,0.10508
2014,3rd Quintile,male,A Little,0.31411,674,2379,0.29545,0.33276
2014,3rd Quintile,male,Not at all,0.59251,1508,2379,0.57276,0.61226
2014,3rd Quintile,female,Strong,0.14684,319,2771,0.13366,0.16003
2014,3rd Quintile,female,A Little,0.35352,853,2771,0.33571,0.37132
2014,3rd Quintile,female,Not at all,0.49964,1599,2771,0.48102,0.51826
2014,4th Quintile,male,Strong,0.07843,164,2470,0.06783,0.08904
2014,4th Quintile,male,A Little,0.30255,661,2470,0.28444,0.32067
2014,4th Quintile,male,Not at all,0.61901,1645,2470,0.59986,0.63817
2014,4th Quintile,female,Strong,0.12298,243,2678,0.11054,0.13542
2014,4th Quintile,female,A Little,0.31477,775,2678,0.29718,0.33236
2014,4th Quintile,female,Not at all,0.56225,1660,2678,0.54346,0.58105
2014,5th Quintile,male,Strong,0.04968,131,2717,0.04151,0.05785
2014,5th Quintile,male,A Little,0.24159,657,2717,0.22549,0.25769
2014,5th Quintile,male,Not at all,0.70873,1929,2717,0.69164,0.72582
2014,5th Quintile,female,Strong,0.07064,168,2678,0.06093,0.08034
2014,5th Quintile,female,A Little,0.27486,705,2678,0.25795,0.29177
2014,5th Quintile,female,Not at all,0.65450,1805,2678,0.63649,0.67252
2016,1st Quintile,male,Strong,0.15447,257,2094,0.13899,0.16995
2016,1st Quintile,male,A Little,0.27389,525,2094,0.25478,0.29299
2016,1st Quintile,male,Not at all,0.57165,1312,2094,0.55045,0.59285
2016,1st Quintile,female,Strong,0.20897,445,2900,0.19417,0.22377
2016,1st Quintile,female,A Little,0.35652,946,2900,0.33908,0.37395
2016,1st Quintile,female,Not at all,0.43452,1509,2900,0.41647,0.45256
2016,2nd Quintile,male,Strong,0.13416,242,2215,0.11996,0.14836
2016,2nd Quintile,male,A Little,0.28965,627,2215,0.27076,0.30855
2016,2nd Quintile,male,Not at all,0.57619,1346,2215,0.55561,0.59677
2016,2nd Quintile,female,Strong,0.17484,396,2835,0.16086,0.18882
2016,2nd Quintile,female,A Little,0.35980,902,2835,0.34213,0.37748
2016,2nd Quintile,female,Not at all,0.46536,1537,2835,0.44699,0.48372
2016,3rd Quintile,male,Strong,0.10694,186,2099,0.09371,0.12016
2016,3rd Quintile,male,A Little,0.30839,591,2099,0.28863,0.32815
2016,3rd Quintile,male,Not at all,0.58467,1322,2099,0.56358,0.60576
2016,3rd Quintile,female,Strong,0.12851,279,2504,0.11540,0.14162
2016,3rd Quintile,female,A Little,0.34502,766,2504,0.32640,0.36365
2016,3rd Quintile,female,Not at all,0.52647,1459,2504,0.50691,0.54603
2016,4th Quintile,male,Strong,0.05825,123,2219,0.04851,0.06800
2016,4th Quintile,male,A Little,0.30822,626,2219,0.28900,0.32744
2016,4th Quintile,male,Not at all,0.63353,1470,2219,0.61347,0.65358
2016,4th Quintile,female,Strong,0.10247,203,2394,0.09032,0.11462
2016,4th Quintile,female,A Little,0.34813,744,2394,0.32904,0.36722
2016,4th Quintile,female,Not at all,0.54940,1447,2394,0.52947,0.56934
2016,5th Quintile,male,Strong,0.06556,146,2409,0.05568,0.07545
2016,5th Quintile,male,A Little,0.24432,622,2409,0.22716,0.26148
2016,5th Quintile,male,Not at all,0.69012,1641,2409,0.67165,0.70859
2016,5th Quintile,female,Strong,0.08102,169,2442,0.07019,0.09184
2016,5th Quintile,female,A Little,0.29247,710,2442,0.27442,0.31051
2016,5th Quintile,female,Not at all,0.62652,1563,2442,0.60733,0.64571
2018,1st Quintile,male,Strong,0.14227,331,3402,0.13053,0.15401
2018,1st Quintile,male,A Little,0.28268,835,3402,0.26755,0.29782
2018,1st Quintile,male,Not at all,0.57504,2236,3402,0.55843,0.59166
2018,1st Quintile,female,Strong,0.22576,554,3719,0.21232,0.23920
2018,1st Quintile,female,A Little,0.33667,1215,3719,0.32148,0.35186
2018,1st Quintile,female,Not at all,0.43757,1950,3719,0.42163,0.45352
2018,2nd Quintile,male,Strong,0.13812,254,2363,0.12421,0.15204
2018,2nd Quintile,male,A Little,0.27897,644,2363,0.26088,0.29705
2018,2nd Quintile,male,Not at all,0.58291,1465,2363,0.56303,0.60280
2018,2nd Quintile,female,Strong,0.16320,354,2936,0.14983,0.17657
2018,2nd Quintile,female,A Little,0.39499,995,2936,0.37730,0.41267
2018,2nd Quintile,female,Not at all,0.44181,1587,2936,0.42384,0.45978
2018,3rd Quintile,male,Strong,0.09850,181,2207,0.08606,0.11094
2018,3rd Quintile,male,A Little,0.32467,661,2207,0.30513,0.34421
2018,3rd Quintile,male,Not at all,0.57683,1365,2207,0.55621,0.59745
2018,3rd Quintile,female,Strong,0.13642,290,2604,0.12323,0.14960
2018,3rd Quintile,female,A Little,0.35840,831,2604,0.33998,0.37682
2018,3rd Quintile,female,Not at all,0.50518,1483,2604,0.48598,0.52439
2018,4th Quintile,male,Strong,0.06752,137,2277,0.05721,0.07783
2018,4th Quintile,male,A Little,0.29654,630,2277,0.27777,0.31530
2018,4th Quintile,male,Not at all,0.63594,1510,2277,0.61617,0.65571
2018,4th Quintile,female,Strong,0.10050,204,2454,0.08860,0.11240
2018,4th Quintile,female,A Little,0.33396,758,2454,0.31530,0.35263
2018,4th Quintile,female,Not at all,0.56554,1492,2454,0.54592,0.58515
2018,5th Quintile,male,Strong,0.05096,134,2550,0.04242,0.05950
2018,5th Quintile,male,A Little,0.25067,639,2550,0.23384,0.26749
2018,5th Quintile,male,Not at all,0.69837,1777,2550,0.68055,0.71619
2018,5th Quintile,female,Strong,0.07099,151,2512,0.06095,0.08104
2018,5th Quintile,female,A Little,0.31991,741,2512,0.30167,0.33815
2018,5th Quintile,female,Not at all,0.60910,1620,2512,0.59001,0.62818
2020,1st Quintile,male,Strong,0.16109,384,3195,0.14835,0.17384
2020,1st Quintile,male,A Little,0.28541,831,3195,0.26975,0.30107
2020,1st Quintile,male,Not at all,0.55349,1980,3195,0.53625,0.57074
2020,1st Quintile,female,Strong,0.20793,551,3378,0.19424,0.22161
2020,1st Quintile,female,A Little,0.38235,1215,3378,0.36596,0.39874
2020,1st Quintile,female,Not at all,0.40972,1612,3378,0.39314,0.42631
2020,2nd Quintile,male,Strong,0.12503,236,2185,0.11116,0.13890
2020,2nd Quintile,male,A Little,0.33796,706,2185,0.31813,0.35780
2020,2nd Quintile,male,Not at all,0.53701,1243,2185,0.51609,0.55792
2020,2nd Quintile,female,Strong,0.15804,348,2644,0.14413,0.17195
2020,2nd Quintile,female,A Little,0.40450,972,2644,0.38579,0.42321
2020,2nd Quintile,female,Not at all,0.43746,1324,2644,0.41855,0.45637
2020,3rd Quintile,male,Strong,0.10169,173,1989,0.08840,0.11498
2020,3rd Quintile,male,A Little,0.32310,626,1989,0.30255,0.34366
2020,3rd Quintile,male,Not at all,0.57521,1190,1989,0.55348,0.59694
2020,3rd Quintile,female,Strong,0.14095,246,2275,0.12665,0.15526
2020,3rd Quintile,female,A Little,0.35170,778,2275,0.33207,0.37132
2020,3rd Quintile,female,Not at all,0.50735,1251,2275,0.48680,0.52790
2020,4th Quintile,male,Strong,0.06367,144,2179,0.05342,0.07393
2020,4th Quintile,male,A Little,0.32960,667,2179,0.30985,0.34934
2020,4th Quintile,male,Not at all,0.60673,1368,2179,0.58622,0.62725
2020,4th Quintile,female,Strong,0.09872,175,2339,0.08663,0.11081
2020,4th Quintile,female,A Little,0.34988,793,2339,0.33055,0.36921
2020,4th Quintile,female,Not at all,0.55141,1371,2339,0.53124,0.57157
2020,5th Quintile,male,Strong,0.04742,140,3112,0.03995,0.05489
2020,5th Quintile,male,A Little,0.28389,820,3112,0.26804,0.29973
2020,5th Quintile,male,Not at all,0.66869,2152,3112,0.65215,0.68523
2020,5th Quintile,female,Strong,0.07949,164,2833,0.06953,0.08946
2020,5th Quintile,female,A Little,0.31898,862,2833,0.30181,0.33614
2020,5th Quintile,female,Not at all,0.60153,1807,2833,0.58350,0.61956
2022,1st Quintile,male,Strong,0.16467,275,1981,0.14834,0.18101
2022,1st Quintile,male,A Little,0.33851,674,1981,0.31767,0.35936
2022,1st Quintile,male,Not at all,0.49681,1032,1981,0.47479,0.51884
2022,1st Quintile,female,Strong,0.24859,441,2275,0.23082,0.26635
2022,1st Quintile,female,A Little,0.36101,856,2275,0.34127,0.38075
2022,1st Quintile,female,Not at all,0.39041,978,2275,0.37035,0.41046
2022,2nd Quintile,male,Strong,0.14778,167,1472,0.12964,0.16591
2022,2nd Quintile,male,A Little,0.34143,480,1472,0.31719,0.36566
2022,2nd Quintile,male,Not at all,0.51080,825,1472,0.48525,0.53634
2022,2nd Quintile,female,Strong,0.18148,274,1750,0.16342,0.19955
2022,2nd Quintile,female,A Little,0.41414,692,1750,0.39106,0.43723
2022,2nd Quintile,female,Not at all,0.40437,784,1750,0.38137,0.42737
2022,3rd Quintile,male,Strong,0.10480,129,1400,0.08875,0.12085
2022,3rd Quintile,male,A Little,0.35981,481,1400,0.33466,0.38496
2022,3rd Quintile,male,Not at all,0.53540,790,1400,0.50926,0.56153
2022,3rd Quintile,female,Strong,0.19272,217,1568,0.17319,0.21225
2022,3rd Quintile,female,A Little,0.41493,616,1568,0.39053,0.43932
2022,3rd Quintile,female,Not at all,0.39236,735,1568,0.36818,0.41653
2022,4th Quintile,male,Strong,0.09977,117,1506,0.08462,0.11491
2022,4th Quintile,male,A Little,0.33424,465,1506,0.31041,0.35808
2022,4th Quintile,male,Not at all,0.56599,924,1506,0.54095,0.59103
2022,4th Quintile,female,Strong,0.14046,167,1608,0.12347,0.15745
2022,4th Quintile,female,A Little,0.39572,586,1608,0.37181,0.41963
2022,4th Quintile,female,Not at all,0.46382,855,1608,0.43944,0.48820
2022,5th Quintile,male,Strong,0.05864,101,2098,0.04858,0.06870
2022,5th Quintile,male,A Little,0.29689,583,2098,0.27734,0.31645
2022,5th Quintile,male,Not at all,0.64447,1414,2098,0.62398,0.66495
2022,5th Quintile,female,Strong,0.09697,140,1913,0.08371,0.11024
2022,5th Quintile,female,A Little,0.34525,628,1913,0.32394,0.36656
2022,5th Quintile,female,Not at all,0.55778,1145,1913,0.53552,0.58004
