year,pgisced97,sampreg,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,First Stage of Tertiary Education,West,A Little,0.32031,372,1287,0.29481,0.34581
2002,First Stage of Tertiary Education,West,Not at all,0.58963,823,1287,0.56274,0.61651
2002,First Stage of Tertiary Education,East,Strong,0.09972,38,451,0.07204,0.12740
2002,First Stage of Tertiary Education,East,A Little,0.40537,183,451,0.36001,0.45074
2002,First Stage of Tertiary Education,East,Not at all,0.49491,230,451,0.44871,0.54110
2002,Second Stage of Tertiary Education,West,Strong,0.06118,145,3229,0.05291,0.06945
2002,Second Stage of Tertiary Education,West,A Little,0.22668,662,3229,0.21223,0.24112
2002,Second Stage of Tertiary Education,West,Not at all,0.71215,2422,3229,0.69653,0.72776
2002,Second Stage of Tertiary Education,East,Strong,0.09647,97,1319,0.08053,0.11241
2002,Second Stage of Tertiary Education,East,A Little,0.39395,447,1319,0.36757,0.42033
2002,Second Stage of Tertiary Education,East,Not at all,0.50958,775,1319,0.48259,0.53657
2004,No answer / don't know,West,Not at all,0.82235,169,169,0.76455,0.88015
2004,No answer / don't know,East,Not at all,0.81463,51,51,0.70692,0.92234
2004,Pre-primary Level,West,A Little,0.08157,37,468,0.05675,0.10640
2004,Pre-primary Level,West,Not at all,0.90004,431,468,0.87284,0.92725
2004,Pre-primary Level,East,Not at all,0.88880,149,149,0.83815,0.93945
2004,Primary Level,West,Strong,0.17139,39,235,0.12311,0.21968
2004,Primary Level,West,A Little,0.37047,87,235,0.30860,0.43235
2004,Primary Level,West,Not at all,0.45813,109,235,0.39429,0.52197
2004,Lower Secondary Level,West,Strong,0.19996,368,2195,0.18322,0.21669
2004,Lower Secondary Level,West,A Little,0.33250,710,2195,0.31278,0.35221
2004,Lower Secondary Level,West,Not at all,0.46755,1117,2195,0.44667,0.48843
2004,Lower Secondary Level,East,Strong,0.24868,78,369,0.20451,0.29284
2004,Lower Secondary Level,East,A Little,0.25988,98,369,0.21507,0.30469
2004,Lower Secondary Level,East,Not at all,0.49144,193,369,0.44037,0.54252
2004,Upper Secondary Level,West,Strong,0.12529,837,8014,0.11804,0.13254
2004,Upper Secondary Level,West,A Little,0.30858,2318,8014,0.29847,0.31870
2004,Upper Secondary Level,West,Not at all,0.56612,4859,8014,0.55527,0.57698
2004,Upper Secondary Level,East,Strong,0.13665,326,2739,0.12378,0.14951
2004,Upper Secondary Level,East,A Little,0.35031,954,2739,0.33244,0.36818
2004,Upper Secondary Level,East,Not at all,0.51305,1459,2739,0.49432,0.53177
2004,Post-secondary Non-tertiary Level,West,Strong,0.08503,63,1006,0.06779,0.10228
2004,Post-secondary Non-tertiary Level,West,A Little,0.25561,239,1006,0.22864,0.28258
2004,Post-secondary Non-tertiary Level,West,Not at all,0.65936,704,1006,0.63006,0.68866
2004,Post-secondary Non-tertiary Level,East,A Little,0.17656,32,140,0.11317,0.23995
2004,Post-secondary Non-tertiary Level,East,Not at all,0.73785,108,140,0.66473,0.81097
2004,First Stage of Tertiary Education,West,Strong,0.10902,99,1204,0.09141,0.12663
2004,First Stage of Tertiary Education,West,A Little,0.30002,332,1204,0.27412,0.32591
2004,First Stage of Tertiary Education,West,Not at all,0.59096,773,1204,0.56318,0.61875
2004,First Stage of Tertiary Education,East,Strong,0.15291,54,433,0.11897,0.18685
2004,First Stage of Tertiary Education,East,A Little,0.37757,164,433,0.33185,0.42328
2004,First Stage of Tertiary Education,East,Not at all,0.46952,215,433,0.42246,0.51658
2004,Second Stage of Tertiary Education,West,Strong,0.06488,140,3011,0.05608,0.07368
2004,Second Stage of Tertiary Education,West,A Little,0.23975,663,3011,0.22449,0.25500
2004,Second Stage of Tertiary Education,West,Not at all,0.69538,2208,3011,0.67894,0.71182
2004,Second Stage of Tertiary Education,East,Strong,0.10735,100,1273,0.09034,0.12436
2004,Second Stage of Tertiary Education,East,A Little,0.38045,437,1273,0.35377,0.40713
2004,Second Stage of Tertiary Education,East,Not at all,0.51220,736,1273,0.48473,0.53967
2006,No answer / don't know,West,A Little,0.18871,39,244,0.13952,0.23791
2006,No answer / don't know,West,Not at all,0.76999,205,244,0.71708,0.82290
2006,No answer / don't know,East,Not at all,0.68002,55,55,0.55561,0.80444
2006,Pre-primary Level,West,Not at all,0.93638,298,298,0.90863,0.96414
2006,Pre-primary Level,East,Not at all,0.87258,64,64,0.79024,0.95492
2006,Primary Level,West,Strong,0.22859,54,215,0.17233,0.28486
2006,Primary Level,West,A Little,0.39190,83,215,0.32649,0.45731
2006,Primary Level,West,Not at all,0.37951,78,215,0.31449,0.44453
2006,Lower Secondary Level,West,Strong,0.21191,412,2105,0.19444,0.22937
2006,Lower Secondary Level,West,A Little,0.34998,720,2105,0.32960,0.37036
2006,Lower Secondary Level,West,Not at all,0.43812,973,2105,0.41692,0.45932
2006,Lower Secondary Level,East,Strong,0.21171,64,367,0.16986,0.25357
2006,Lower Secondary Level,East,A Little,0.29771,111,367,0.25086,0.34455
2006,Lower Secondary Level,East,Not at all,0.49058,192,367,0.43936,0.54180
2006,Upper Secondary Level,West,Strong,0.11678,863,8256,0.10985,0.12371
2006,Upper Secondary Level,West,A Little,0.31728,2498,8256,0.30724,0.32732
2006,Upper Secondary Level,West,Not at all,0.56594,4895,8256,0.55525,0.57663
2006,Upper Secondary Level,East,Strong,0.13677,349,2802,0.12404,0.14949
2006,Upper Secondary Level,East,A Little,0.37010,1028,2802,0.35222,0.38798
2006,Upper Secondary Level,East,Not at all,0.49313,1425,2802,0.47462,0.51165
2006,Post-secondary Non-tertiary Level,West,Strong,0.06443,58,1041,0.04951,0.07935
2006,Post-secondary Non-tertiary Level,West,A Little,0.25139,247,1041,0.22503,0.27776
2006,Post-secondary Non-tertiary Level,West,Not at all,0.68418,736,1041,0.65593,0.71243
2006,Post-secondary Non-tertiary Level,East,A Little,0.31646,51,165,0.24527,0.38764
2006,Post-secondary Non-tertiary Level,East,Not at all,0.63085,114,165,0.55699,0.70470
2006,First Stage of Tertiary Education,West,Strong,0.08797,92,1220,0.07207,0.10388
2006,First Stage of Tertiary Education,West,A Little,0.32199,352,1220,0.29576,0.34822
2006,First Stage of Tertiary Education,West,Not at all,0.59004,776,1220,0.56243,0.61765
2006,First Stage of Tertiary Education,East,Strong,0.12371,47,424,0.09233,0.15509
2006,First Stage of Tertiary Education,East,A Little,0.39859,172,424,0.35193,0.44524
2006,First Stage of Tertiary Education,East,Not at all,0.47770,205,424,0.43010,0.52530
2006,Second Stage of Tertiary Education,West,Strong,0.06551,169,3243,0.05699,0.07403
2006,Second Stage of Tertiary Education,West,A Little,0.23682,728,3243,0.22218,0.25145
2006,Second Stage of Tertiary Education,West,Not at all,0.69767,2346,3243,0.68186,0.71348
2006,Second Stage of Tertiary Education,East,Strong,0.11019,114,1332,0.09337,0.12701
2006,Second Stage of Tertiary Education,East,A Little,0.37072,484,1332,0.34477,0.39667
2006,Second Stage of Tertiary Education,East,Not at all,0.51909,734,1332,0.49225,0.54593
2008,No answer / don't know,West,A Little,0.13518,37,245,0.09228,0.17808
2008,No answer / don't know,West,Not at all,0.81358,208,245,0.76472,0.86245
2008,No answer / don't know,East,Not at all,0.78580,64,64,0.68450,0.88711
2008,Pre-primary Level,West,Not at all,0.91603,245,245,0.88123,0.95083
2008,Pre-primary Level,East,Not at all,0.86879,71,71,0.78969,0.94788
2008,Primary Level,West,Strong,0.20134,38,164,0.13978,0.26290
2008,Primary Level,West,A Little,0.38800,62,164,0.31319,0.46281
2008,Primary Level,West,Not at all,0.41067,64,164,0.33514,0.48619
2008,Lower Secondary Level,West,Strong,0.21320,335,1702,0.19373,0.23266
2008,Lower Secondary Level,West,A Little,0.33462,555,1702,0.31219,0.35704
2008,Lower Secondary Level,West,Not at all,0.45219,812,1702,0.42853,0.47584
2008,Lower Secondary Level,East,Strong,0.17116,48,303,0.12868,0.21364
2008,Lower Secondary Level,East,A Little,0.35877,105,303,0.30468,0.41287
2008,Lower Secondary Level,East,Not at all,0.47007,150,303,0.41378,0.52636
2008,Upper Secondary Level,West,Strong,0.11950,792,7206,0.11201,0.12699
2008,Upper Secondary Level,West,A Little,0.31575,2171,7206,0.30502,0.32649
2008,Upper Secondary Level,West,Not at all,0.56475,4243,7206,0.55330,0.57620
2008,Upper Secondary Level,East,Strong,0.12962,310,2496,0.11644,0.14280
2008,Upper Secondary Level,East,A Little,0.36973,909,2496,0.35079,0.38868
2008,Upper Secondary Level,East,Not at all,0.50065,1277,2496,0.48103,0.52027
2008,Post-secondary Non-tertiary Level,West,Strong,0.07686,62,926,0.05970,0.09403
2008,Post-secondary Non-tertiary Level,West,A Little,0.25878,229,926,0.23055,0.28700
2008,Post-secondary Non-tertiary Level,West,Not at all,0.66436,635,926,0.63393,0.69479
2008,Post-secondary Non-tertiary Level,East,A Little,0.26198,41,158,0.19319,0.33076
2008,Post-secondary Non-tertiary Level,East,Not at all,0.67141,117,158,0.59793,0.74488
2008,First Stage of Tertiary Education,West,Strong,0.10824,91,1037,0.08933,0.12716
2008,First Stage of Tertiary Education,West,A Little,0.31552,315,1037,0.28722,0.34382
2008,First Stage of Tertiary Education,West,Not at all,0.57624,631,1037,0.54615,0.60633
2008,First Stage of Tertiary Education,East,Strong,0.12737,49,376,0.09362,0.16111
2008,First Stage of Tertiary Education,East,A Little,0.37005,147,376,0.32119,0.41892
2008,First Stage of Tertiary Education,East,Not at all,0.50258,180,376,0.45197,0.55318
2008,Second Stage of Tertiary Education,West,Strong,0.05857,157,2950,0.05010,0.06705
2008,Second Stage of Tertiary Education,West,A Little,0.24344,713,2950,0.22795,0.25893
2008,Second Stage of Tertiary Education,West,Not at all,0.69798,2080,2950,0.68141,0.71455
2008,Second Stage of Tertiary Education,East,Strong,0.10617,115,1239,0.08901,0.12333
2008,Second Stage of Tertiary Education,East,A Little,0.35281,418,1239,0.32619,0.37943
2008,Second Stage of Tertiary Education,East,Not at all,0.54102,706,1239,0.51327,0.56878
2014,No answer / don't know,West,A Little,0.17485,108,490,0.14118,0.20852
2014,No answer / don't know,West,Not at all,0.73912,382,490,0.70020,0.77805
2014,No answer / don't know,East,Not at all,0.67403,63,63,0.55735,0.79071
2014,Pre-primary Level,West,A Little,0.06867,33,387,0.04344,0.09390
2014,Pre-primary Level,West,Not at all,0.90632,354,387,0.87725,0.93538
2014,Pre-primary Level,East,Not at all,0.85335,45,45,0.74883,0.95788
2014,Primary Level,West,Strong,0.23433,87,447,0.19502,0.27365
2014,Primary Level,West,A Little,0.32475,145,447,0.28129,0.36821
2014,Primary Level,West,Not at all,0.44092,215,447,0.39484,0.48700
2014,Primary Level,East,Not at all,0.62826,32,32,0.45813,0.79838
2014,Lower Secondary Level,West,Strong,0.19359,403,2727,0.17876,0.20843
2014,Lower Secondary Level,West,A Little,0.32639,816,2727,0.30879,0.34399
2014,Lower Secondary Level,West,Not at all,0.48002,1508,2727,0.46126,0.49877
2014,Lower Secondary Level,East,Strong,0.27843,83,377,0.23313,0.32374
2014,Lower Secondary Level,East,A Little,0.28713,114,377,0.24140,0.33286
2014,Lower Secondary Level,East,Not at all,0.43444,180,377,0.38433,0.48454
2014,Upper Secondary Level,West,Strong,0.13096,1026,9656,0.12423,0.13769
2014,Upper Secondary Level,West,A Little,0.33131,2880,9656,0.32192,0.34070
2014,Upper Secondary Level,West,Not at all,0.53773,5750,9656,0.52779,0.54768
2014,Upper Secondary Level,East,Strong,0.15304,393,2844,0.13980,0.16627
2014,Upper Secondary Level,East,A Little,0.38906,1057,2844,0.37114,0.40698
2014,Upper Secondary Level,East,Not at all,0.45790,1394,2844,0.43959,0.47622
2014,Post-secondary Non-tertiary Level,West,Strong,0.06835,101,1744,0.05650,0.08019
2014,Post-secondary Non-tertiary Level,West,A Little,0.25309,417,1744,0.23268,0.27350
2014,Post-secondary Non-tertiary Level,West,Not at all,0.67856,1226,1744,0.65663,0.70049
2014,Post-secondary Non-tertiary Level,East,A Little,0.26999,79,283,0.21817,0.32180
2014,Post-secondary Non-tertiary Level,East,Not at all,0.69431,204,283,0.64054,0.74808
2014,First Stage of Tertiary Education,West,Strong,0.09468,93,1181,0.07798,0.11139
2014,First Stage of Tertiary Education,West,A Little,0.33358,359,1181,0.30668,0.36048
2014,First Stage of Tertiary Education,West,Not at all,0.57174,729,1181,0.54350,0.59997
2014,First Stage of Tertiary Education,East,Strong,0.15114,56,405,0.11621,0.18606
2014,First Stage of Tertiary Education,East,A Little,0.38305,149,405,0.33565,0.43045
2014,First Stage of Tertiary Education,East,Not at all,0.46581,200,405,0.41717,0.51446
2014,Second Stage of Tertiary Education,West,Strong,0.06296,255,4777,0.05607,0.06985
2014,Second Stage of Tertiary Education,West,A Little,0.23803,1043,4777,0.22595,0.25010
2014,Second Stage of Tertiary Education,West,Not at all,0.69902,3479,4777,0.68601,0.71202
2014,Second Stage of Tertiary Education,East,Strong,0.12773,126,1439,0.11048,0.14499
2014,Second Stage of Tertiary Education,East,A Little,0.34520,467,1439,0.32062,0.36977
2014,Second Stage of Tertiary Education,East,Not at all,0.52707,846,1439,0.50126,0.55287
2016,No answer / don't know,West,Strong,0.04974,48,663,0.03318,0.06630
2016,No answer / don't know,West,A Little,0.15373,120,663,0.12625,0.18120
2016,No answer / don't know,West,Not at all,0.79653,495,663,0.76587,0.82720
2016,No answer / don't know,East,Not at all,0.71841,80,80,0.61923,0.81759
2016,Pre-primary Level,West,A Little,0.06749,33,301,0.03910,0.09588
2016,Pre-primary Level,West,Not at all,0.92730,268,301,0.89792,0.95668
2016,Pre-primary Level,East,Not at all,0.84949,41,41,0.73868,0.96030
2016,Primary Level,West,Strong,0.18048,143,1184,0.15856,0.20240
2016,Primary Level,West,A Little,0.34659,330,1184,0.31947,0.37371
2016,Primary Level,West,Not at all,0.47293,711,1184,0.44448,0.50138
2016,Primary Level,East,Strong,0.09007,32,227,0.05274,0.12739
2016,Primary Level,East,A Little,0.39525,64,227,0.33151,0.45900
2016,Primary Level,East,Not at all,0.51468,131,227,0.44952,0.57984
2016,Lower Secondary Level,West,Strong,0.18414,383,2707,0.16953,0.19874
2016,Lower Secondary Level,West,A Little,0.37031,808,2707,0.35212,0.38851
2016,Lower Secondary Level,West,Not at all,0.44555,1516,2707,0.42682,0.46428
2016,Lower Secondary Level,East,Strong,0.27057,79,404,0.22719,0.31394
2016,Lower Secondary Level,East,A Little,0.27422,109,404,0.23066,0.31777
2016,Lower Secondary Level,East,Not at all,0.45522,216,404,0.40659,0.50384
2016,Upper Secondary Level,West,Strong,0.13547,972,8837,0.12833,0.14261
2016,Upper Secondary Level,West,A Little,0.32979,2663,8837,0.31999,0.33959
2016,Upper Secondary Level,West,Not at all,0.53474,5202,8837,0.52434,0.54514
2016,Upper Secondary Level,East,Strong,0.13891,340,2638,0.12571,0.15211
2016,Upper Secondary Level,East,A Little,0.37935,984,2638,0.36083,0.39787
2016,Upper Secondary Level,East,Not at all,0.48174,1314,2638,0.46267,0.50081
2016,Post-secondary Non-tertiary Level,West,Strong,0.08054,117,1795,0.06795,0.09313
2016,Post-secondary Non-tertiary Level,West,A Little,0.26983,437,1795,0.24929,0.29037
2016,Post-secondary Non-tertiary Level,West,Not at all,0.64963,1241,1795,0.62756,0.67171
2016,Post-secondary Non-tertiary Level,East,A Little,0.27829,88,275,0.22523,0.33136
2016,Post-secondary Non-tertiary Level,East,Not at all,0.68310,187,275,0.62801,0.73820
2016,First Stage of Tertiary Education,West,Strong,0.10487,91,1030,0.08615,0.12359
2016,First Stage of Tertiary Education,West,A Little,0.31944,339,1030,0.29095,0.34792
2016,First Stage of Tertiary Education,West,Not at all,0.57570,600,1030,0.54550,0.60589
2016,First Stage of Tertiary Education,East,Strong,0.11903,46,366,0.08580,0.15225
2016,First Stage of Tertiary Education,East,A Little,0.39981,144,366,0.34955,0.45007
2016,First Stage of Tertiary Education,East,Not at all,0.48117,176,366,0.42991,0.53242
2016,Second Stage of Tertiary Education,West,Strong,0.06494,262,5017,0.05812,0.07176
2016,Second Stage of Tertiary Education,West,A Little,0.24529,1137,5017,0.23338,0.25720
2016,Second Stage of Tertiary Education,West,Not at all,0.68977,3618,5017,0.67697,0.70258
2016,Second Stage of Tertiary Education,East,Strong,0.11591,143,1437,0.09935,0.13246
2016,Second Stage of Tertiary Education,East,A Little,0.31349,460,1437,0.28949,0.33748
2016,Second Stage of Tertiary Education,East,Not at all,0.57061,834,1437,0.54501,0.59621
2018,No answer / don't know,West,Strong,0.04563,59,747,0.03065,0.06060
2018,No answer / don't know,West,A Little,0.24535,157,747,0.21448,0.27623
2018,No answer / don't know,West,Not at all,0.70902,531,747,0.67642,0.74161
2018,No answer / don't know,East,A Little,0.22316,35,124,0.14958,0.29674
2018,No answer / don't know,East,Not at all,0.75397,89,124,0.67786,0.83009
2018,Pre-primary Level,West,Not at all,0.88292,257,257,0.84353,0.92230
2018,Pre-primary Level,East,Not at all,0.95894,52,52,0.90447,1.01340
2018,Primary Level,West,Strong,0.21968,218,1522,0.19888,0.24049
2018,Primary Level,West,A Little,0.34252,463,1522,0.31867,0.36637
2018,Primary Level,West,Not at all,0.43779,841,1522,0.41286,0.46273
2018,Primary Level,East,A Little,0.35467,76,211,0.28997,0.41938
2018,Primary Level,East,Not at all,0.44700,135,211,0.37975,0.51424
2018,Lower Secondary Level,West,Strong,0.18771,406,2898,0.17349,0.20193
2018,Lower Secondary Level,West,A Little,0.32577,829,2898,0.30871,0.34284
2018,Lower Secondary Level,West,Not at all,0.48652,1663,2898,0.46831,0.50472
2018,Lower Secondary Level,East,Strong,0.22736,73,509,0.19091,0.26381
2018,Lower Secondary Level,East,A Little,0.30615,170,509,0.26607,0.34623
2018,Lower Secondary Level,East,Not at all,0.46649,266,509,0.42311,0.50987
2018,Upper Secondary Level,West,Strong,0.13418,1008,9256,0.12723,0.14112
2018,Upper Secondary Level,West,A Little,0.34460,2853,9256,0.33492,0.35428
2018,Upper Secondary Level,West,Not at all,0.52122,5395,9256,0.51104,0.53140
2018,Upper Secondary Level,East,Strong,0.14313,381,2859,0.13029,0.15597
2018,Upper Secondary Level,East,A Little,0.37381,1059,2859,0.35608,0.39155
2018,Upper Secondary Level,East,Not at all,0.48305,1419,2859,0.46473,0.50137
2018,Post-secondary Non-tertiary Level,West,Strong,0.08710,125,1875,0.07433,0.09987
2018,Post-secondary Non-tertiary Level,West,A Little,0.28933,502,1875,0.26880,0.30986
2018,Post-secondary Non-tertiary Level,West,Not at all,0.62357,1248,1875,0.60164,0.64551
2018,Post-secondary Non-tertiary Level,East,A Little,0.25999,95,313,0.21132,0.30866
2018,Post-secondary Non-tertiary Level,East,Not at all,0.69851,218,313,0.64759,0.74943
2018,First Stage of Tertiary Education,West,Strong,0.10774,101,1057,0.08904,0.12644
2018,First Stage of Tertiary Education,West,A Little,0.33026,343,1057,0.30190,0.35863
2018,First Stage of Tertiary Education,West,Not at all,0.56199,613,1057,0.53207,0.59192
2018,First Stage of Tertiary Education,East,Strong,0.12398,46,388,0.09114,0.15681
2018,First Stage of Tertiary Education,East,A Little,0.40550,144,388,0.35659,0.45442
2018,First Stage of Tertiary Education,East,Not at all,0.47052,198,388,0.42079,0.52025
2018,Second Stage of Tertiary Education,West,Strong,0.06221,298,5466,0.05580,0.06861
2018,Second Stage of Tertiary Education,West,A Little,0.24062,1279,5466,0.22929,0.25196
2018,Second Stage of Tertiary Education,West,Not at all,0.69717,3889,5466,0.68499,0.70935
2018,Second Stage of Tertiary Education,East,Strong,0.07467,107,1483,0.06129,0.08805
2018,Second Stage of Tertiary Education,East,A Little,0.35026,492,1483,0.32597,0.37455
2018,Second Stage of Tertiary Education,East,Not at all,0.57507,884,1483,0.54991,0.60024
2020,No answer / don't know,West,Strong,0.08407,83,897,0.06590,0.10224
2020,No answer / don't know,West,A Little,0.20592,216,897,0.17945,0.23240
2020,No answer / don't know,West,Not at all,0.71000,598,897,0.68029,0.73971
2020,No answer / don't know,East,A Little,0.26067,45,133,0.18577,0.33556
2020,No answer / don't know,East,Not at all,0.69254,88,133,0.61382,0.77126
2020,Pre-primary Level,West,A Little,0.10854,40,296,0.07304,0.14403
2020,Pre-primary Level,West,Not at all,0.88553,256,296,0.84920,0.92186
2020,Pre-primary Level,East,Not at all,0.88323,55,55,0.79757,0.96889
2020,Primary Level,West,Strong,0.25772,225,1568,0.23606,0.27937
2020,Primary Level,West,A Little,0.33326,435,1568,0.30992,0.35660
2020,Primary Level,West,Not at all,0.40902,908,1568,0.38468,0.43336
2020,Primary Level,East,A Little,0.34800,62,213,0.28388,0.41212
2020,Primary Level,East,Not at all,0.54721,151,213,0.48021,0.61422
2020,Lower Secondary Level,West,Strong,0.18129,362,2761,0.16692,0.19566
2020,Lower Secondary Level,West,A Little,0.36864,866,2761,0.35064,0.38664
2020,Lower Secondary Level,West,Not at all,0.45007,1533,2761,0.43151,0.46863
2020,Lower Secondary Level,East,Strong,0.22699,81,467,0.18896,0.26502
2020,Lower Secondary Level,East,A Little,0.24610,128,467,0.20699,0.28521
2020,Lower Secondary Level,East,Not at all,0.52691,258,467,0.48158,0.57224
2020,Upper Secondary Level,West,Strong,0.13403,942,8810,0.12692,0.14114
2020,Upper Secondary Level,West,A Little,0.37570,3006,8810,0.36558,0.38581
2020,Upper Secondary Level,West,Not at all,0.49028,4862,8810,0.47984,0.50071
2020,Upper Secondary Level,East,Strong,0.15689,355,2541,0.14275,0.17104
2020,Upper Secondary Level,East,A Little,0.36969,932,2541,0.35091,0.38846
2020,Upper Secondary Level,East,Not at all,0.47342,1254,2541,0.45400,0.49284
2020,Post-secondary Non-tertiary Level,West,Strong,0.07242,123,2027,0.06113,0.08370
2020,Post-secondary Non-tertiary Level,West,A Little,0.29516,596,2027,0.27530,0.31502
2020,Post-secondary Non-tertiary Level,West,Not at all,0.63242,1308,2027,0.61143,0.65342
2020,Post-secondary Non-tertiary Level,East,A Little,0.32180,104,309,0.26962,0.37397
2020,Post-secondary Non-tertiary Level,East,Not at all,0.64045,205,309,0.58686,0.69404
2020,First Stage of Tertiary Education,West,Strong,0.10308,89,1066,0.08482,0.12134
2020,First Stage of Tertiary Education,West,A Little,0.33848,356,1066,0.31006,0.36690
2020,First Stage of Tertiary Education,West,Not at all,0.55844,621,1066,0.52862,0.58826
2020,First Stage of Tertiary Education,East,Strong,0.09914,39,391,0.06948,0.12880
2020,First Stage of Tertiary Education,East,A Little,0.44719,158,391,0.39784,0.49654
2020,First Stage of Tertiary Education,East,Not at all,0.45367,194,391,0.40426,0.50308
2020,Second Stage of Tertiary Education,West,Strong,0.05776,310,6108,0.05191,0.06361
2020,Second Stage of Tertiary Education,West,A Little,0.27132,1498,6108,0.26017,0.28248
2020,Second Stage of Tertiary Education,West,Not at all,0.67092,4300,6108,0.65913,0.68270
2020,Second Stage of Tertiary Education,East,Strong,0.08485,113,1643,0.07137,0.09832
2020,Second Stage of Tertiary Education,East,A Little,0.33452,556,1643,0.31170,0.35734
2020,Second Stage of Tertiary Education,East,Not at all,0.58063,974,1643,0.55677,0.60450
2022,No answer / don't know,West,Strong,0.09584,227,2704,0.08474,0.10694
2022,No answer / don't know,West,A Little,0.27509,735,2704,0.25826,0.29193
2022,No answer / don't know,West,Not at all,0.62907,1742,2704,0.61086,0.64728
2022,No answer / don't know,East,Strong,0.06487,49,707,0.04670,0.08304
2022,No answer / don't know,East,A Little,0.39699,229,707,0.36090,0.43308
2022,No answer / don't know,East,Not at all,0.53814,429,707,0.50136,0.57491
2022,Pre-primary Level,West,A Little,0.19734,59,244,0.14730,0.24738
2022,Pre-primary Level,West,Not at all,0.72948,185,244,0.67362,0.78533
2022,Pre-primary Level,East,Not at all,0.75772,43,43,0.62814,0.88730
2022,Primary Level,West,Strong,0.25014,140,722,0.21853,0.28176
2022,Primary Level,West,A Little,0.41095,286,722,0.37503,0.44686
2022,Primary Level,West,Not at all,0.33891,296,722,0.30436,0.37346
2022,Primary Level,East,A Little,0.29125,46,99,0.20130,0.38121
2022,Primary Level,East,Not at all,0.56587,53,99,0.46774,0.66400
2022,Lower Secondary Level,West,Strong,0.25570,272,1523,0.23378,0.27761
2022,Lower Secondary Level,West,A Little,0.37217,554,1523,0.34788,0.39645
2022,Lower Secondary Level,West,Not at all,0.37214,697,1523,0.34785,0.39642
2022,Lower Secondary Level,East,Strong,0.18909,53,351,0.14806,0.23011
2022,Lower Secondary Level,East,A Little,0.37226,132,351,0.32162,0.42290
2022,Lower Secondary Level,East,Not at all,0.43865,166,351,0.38666,0.49064
2022,Upper Secondary Level,West,Strong,0.14347,824,7092,0.13531,0.15163
2022,Upper Secondary Level,West,A Little,0.39023,2576,7092,0.37888,0.40159
2022,Upper Secondary Level,West,Not at all,0.46630,3692,7092,0.45469,0.47791
2022,Upper Secondary Level,East,Strong,0.17790,294,2129,0.16165,0.19415
2022,Upper Secondary Level,East,A Little,0.36419,790,2129,0.34374,0.38463
2022,Upper Secondary Level,East,Not at all,0.45792,1045,2129,0.43675,0.47909
2022,Post-secondary Non-tertiary Level,West,Strong,0.08525,134,1815,0.07240,0.09810
2022,Post-secondary Non-tertiary Level,West,A Little,0.33871,571,1815,0.31693,0.36049
2022,Post-secondary Non-tertiary Level,West,Not at all,0.57604,1110,1815,0.55330,0.59878
2022,Post-secondary Non-tertiary Level,East,A Little,0.31601,128,367,0.26838,0.36364
2022,Post-secondary Non-tertiary Level,East,Not at all,0.61967,239,367,0.56993,0.66941
2022,First Stage of Tertiary Education,West,Strong,0.12286,100,1023,0.10273,0.14299
2022,First Stage of Tertiary Education,West,A Little,0.36879,362,1023,0.33921,0.39837
2022,First Stage of Tertiary Education,West,Not at all,0.50835,561,1023,0.47770,0.53900
