syear,migback,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1998,No migration background,male,1.5167446606727524,1.4612140187355052,1.5722753026099996,1.0,1.0,1.2121000211914137,1.0,1.5302500529785341,1.0,1.0,1.0,528.0
1998,No migration background,female,1.4441154337823854,1.3966422725431846,1.4915885950215861,1.0,1.0,1.3571181989596792,1.0,1.892795497399198,1.0,1.0,1.0,789.0
1998,Direct migration background,male,2.8023642079039113,1.9433663712296996,3.661362044578123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0
1998,Direct migration background,female,1.2178153988297158,1.169410554055146,1.2662202436042855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177.0
1998,Indirect migration background,male,,,,,,,,,,,,
1998,Indirect migration background,female,,,,,,,,,,,,
1999,No migration background,male,1.5046399560301496,1.4554657431440872,1.553814168916212,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,532.0
1999,No migration background,female,1.542572781041202,1.4905847940194776,1.5945607680629263,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,764.0
1999,Direct migration background,male,1.7625452361385174,1.5100636433328765,2.0150268289441584,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,111.0
1999,Direct migration background,female,1.2265577375316863,1.1467355554601708,1.3063799196032018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,157.0
1999,Indirect migration background,male,,,,,,,,,,,,
1999,Indirect migration background,female,,,,,,,,,,,,
2000,No migration background,male,1.7214233575280304,1.656369868218461,1.7864768468375998,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,982.0
2000,No migration background,female,1.5157640714827312,1.4722015238417443,1.559326619123718,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1352.0
2000,Direct migration background,male,2.0163270255221915,1.7693131949803584,2.2633408560640245,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,157.0
2000,Direct migration background,female,1.401775490202499,1.3254520660859628,1.4780989143190353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,213.0
2000,Indirect migration background,male,1.7605372364523437,1.4909707136986172,2.03010375920607,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,30.0
2000,Indirect migration background,female,1.356675920263562,1.2289341478016675,1.4844176927254567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0
2001,No migration background,male,1.4518203766016335,1.419444313928903,1.484196439274364,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,890.0
2001,No migration background,female,1.3263809815011036,1.3027771436820177,1.3499848193201895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1276.0
2001,Direct migration background,male,1.4590037570157357,1.3988821179117863,1.5191253961196851,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,151.0
2001,Direct migration background,female,1.383247712581353,1.3355597122893847,1.430935712873321,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,191.0
2001,Indirect migration background,male,,,,,,,,,,,,
2001,Indirect migration background,female,1.2046917784998619,1.1436435260245557,1.265740030975168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0
2002,No migration background,male,1.4179422114878204,1.3869108432582742,1.4489735797173666,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1015.0
2002,No migration background,female,1.3343241364270968,1.3013817016168023,1.3672665712373913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1246.0
2002,Direct migration background,male,1.1938085009425632,1.156015351112014,1.2316016507731125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,142.0
2002,Direct migration background,female,1.438583877049467,1.3479627107731433,1.5292050433257907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,179.0
2002,Indirect migration background,male,,,,,,,,,,,,
2002,Indirect migration background,female,1.4642431071148017,1.3206756188384707,1.6078105953911326,1.0,1.0,1.481778271661483,1.0,2.2044456791537073,1.0,1.0,1.0,55.0
2003,No migration background,male,1.502655504657036,1.4639907271561743,1.5413202821578977,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,942.0
2003,No migration background,female,1.3648558273516147,1.3413486053485038,1.3883630493547257,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1263.0
2003,Direct migration background,male,1.3984318077489861,1.3353331006892877,1.4615305148086846,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,147.0
2003,Direct migration background,female,1.3659142550630117,1.2902629827871275,1.4415655273388959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,151.0
2003,Indirect migration background,male,,,,,,,,,,,,
2003,Indirect migration background,female,1.5193819114182874,1.359327718338489,1.6794361044980857,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,48.0
2004,No migration background,male,1.5116544759561232,1.4743090629181335,1.548999888994113,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,922.0
2004,No migration background,female,1.3631589196825153,1.3366660693388603,1.3896517700261704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1242.0
2004,Direct migration background,male,1.4105526531425245,1.3427227324735793,1.4783825738114698,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,123.0
2004,Direct migration background,female,1.324605335576645,1.277658051291596,1.3715526198616939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172.0
2004,Indirect migration background,male,,,,,,,,,,,,
2004,Indirect migration background,female,1.1762929201624037,1.1191162937803487,1.2334695465444587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0
2005,No migration background,male,1.418058312986233,1.3889162004776678,1.447200425494798,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,838.0
2005,No migration background,female,1.3984624050346754,1.3705219190661297,1.4264028910032212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1084.0
2005,Direct migration background,male,1.4406251136054522,1.3552391571347575,1.526011070076147,1.0,1.0,1.8150544860937854,1.0,3.037636215234463,1.0,1.0,1.0,110.0
2005,Direct migration background,female,1.3739747677673722,1.3213991173085573,1.426550418226187,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,141.0
2005,Indirect migration background,male,,,,,,,,,,,,
2005,Indirect migration background,female,1.6157293903351022,1.27790512189224,1.9535536587779645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0
2006,No migration background,male,1.5119270036833568,1.4674614915845006,1.556392515782213,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,944.0
2006,No migration background,female,1.3626925632810116,1.3341908208984958,1.3911943056635274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1240.0
2006,Direct migration background,male,1.34199769442505,1.2451115191872235,1.4388838696628765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.0
2006,Direct migration background,female,1.239457320763818,1.1803290928108099,1.298585548716826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0
2006,Indirect migration background,male,,,,,,,,,,,,
2006,Indirect migration background,female,1.3071492358356405,1.209289316875426,1.405009154795855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0
2007,No migration background,male,1.5414056620303132,1.5002891712318436,1.5825221528287827,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,936.0
2007,No migration background,female,1.4130936972413224,1.3832903261827239,1.442897068299921,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1171.0
2007,Direct migration background,male,1.4529593515743668,1.3637718734643638,1.54214682968437,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,105.0
2007,Direct migration background,female,1.3145108632428244,1.2237530961385508,1.405268630347098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0
2007,Indirect migration background,male,,,,,,,,,,,,
2007,Indirect migration background,female,1.1608635414701869,1.080334887635558,1.2413921953048157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2008,No migration background,male,1.4548660762006622,1.4252196149735141,1.4845125374278103,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,874.0
2008,No migration background,female,1.4049196035340321,1.3766713935264663,1.433167813541598,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1047.0
2008,Direct migration background,male,1.3418337924764971,1.2817045272913608,1.4019630576616335,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,84.0
2008,Direct migration background,female,1.2720547459417617,1.2180968318897711,1.3260126599937523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123.0
2008,Indirect migration background,male,,,,,,,,,,,,
2008,Indirect migration background,female,1.2662355281750453,1.1227350894450217,1.4097359669050689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0
2009,No migration background,male,1.5016824292650186,1.4469826808672612,1.556382177662776,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,909.0
2009,No migration background,female,1.4852449366031941,1.449653733088188,1.5208361401182002,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1080.0
2009,Direct migration background,male,1.3486037427707107,1.2705788662316915,1.42662861930973,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,73.0
2009,Direct migration background,female,1.394557960105707,1.3449048126403453,1.4442111075710686,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,121.0
2009,Indirect migration background,male,,,,,,,,,,,,
2009,Indirect migration background,female,1.102437124320182,1.0409928552679792,1.1638813933723848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0
2010,No migration background,male,1.4837067041861771,1.4415900066536451,1.5258234017187091,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1002.0
2010,No migration background,female,1.3959813418607432,1.3741038127584224,1.417858870963064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1652.0
2010,Direct migration background,male,1.3789170098460308,1.3085981628738554,1.4492358568182062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0
2010,Direct migration background,female,1.5128880689034507,1.4084031700409234,1.617372967765978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,293.0
2010,Indirect migration background,male,1.367445599030627,1.2702346059502867,1.464656592110967,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,39.0
2010,Indirect migration background,female,1.3246792020975169,1.2542943623434035,1.3950640418516302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.0
2011,No migration background,male,1.498117507616484,1.4639668175787237,1.5322681976542445,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1262.0
2011,No migration background,female,1.3669558279105978,1.3429291517218556,1.39098250409934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1948.0
2011,Direct migration background,male,1.4331272033050635,1.3598480500066756,1.5064063566034513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,145.0
2011,Direct migration background,female,1.3317401188721025,1.296278797809397,1.367201439934808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,339.0
2011,Indirect migration background,male,1.2671403288480216,1.1743157816149357,1.3599648760811076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0
2011,Indirect migration background,female,1.241454004815936,1.1573014662269647,1.3256065434049071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2012,No migration background,male,1.4736738916682168,1.4396557052801788,1.5076920780562548,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1361.0
2012,No migration background,female,1.4323184961169824,1.408787752162171,1.4558492400717937,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1743.0
2012,Direct migration background,male,1.3788290276279576,1.3086153425192975,1.4490427127366177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,142.0
2012,Direct migration background,female,1.389208577086264,1.3364414397411617,1.4419757144313665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,265.0
2012,Indirect migration background,male,1.2312102774571083,1.1500738130334887,1.312346741880728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0
2012,Indirect migration background,female,1.5524604937585251,1.4197074540164438,1.6852135335006064,1.0,1.0,1.902347756440675,1.0,3.2558693911016876,1.0,1.0,1.0,101.0
2013,No migration background,male,1.4288326628241352,1.4008640029248922,1.4568013227233783,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1269.0
2013,No migration background,female,1.421887066287962,1.3976246160768233,1.4461495164991005,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1648.0
2013,Direct migration background,male,1.48021245290187,1.4022440203738875,1.5581808854298527,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,123.0
2013,Direct migration background,female,1.3566577645505076,1.2996638521498318,1.4136516769511833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0
2013,Indirect migration background,male,1.3657985664800332,1.2398890385687145,1.4917080943913519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0
2013,Indirect migration background,female,1.3637093397129592,1.275891908134559,1.4515267712913593,1.0,1.0,1.6998076565117595,1.0,2.7495191412793987,1.0,1.0,1.0,82.0
2014,No migration background,male,1.436135512577886,1.4079169504676663,1.4643540746881059,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1092.0
2014,No migration background,female,1.399872304381427,1.3780871040525193,1.4216575047103346,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1434.0
2014,Direct migration background,male,1.3620519398887825,1.293986281074926,1.4301175987026389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.0
2014,Direct migration background,female,1.2683959472216721,1.2275123000347783,1.309279594408566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,195.0
2014,Indirect migration background,male,1.2679651453514074,1.1771838732886324,1.3587464174141823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0
2014,Indirect migration background,female,1.1538471682354503,1.1040022313332325,1.2036921051376681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0
2015,No migration background,male,1.4576859190793203,1.4087456331143766,1.506626205044264,1.0,1.0,1.1815024872196573,1.0,1.4537562180491435,1.0,1.0,1.0,1120.0
2015,No migration background,female,1.442417243775531,1.4096013727661063,1.4752331147849556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1378.0
2015,Direct migration background,male,1.3131052460892332,1.268234224377857,1.3579762678006093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232.0
2015,Direct migration background,female,1.2782824312888443,1.2287323443982558,1.3278325181794328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,360.0
2015,Indirect migration background,male,1.3006892677474964,1.1758527212114211,1.4255258142835716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0
2015,Indirect migration background,female,1.190678602692601,1.144885844002872,1.2364713613823302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0
2016,No migration background,male,1.592276484593385,1.5120873232698913,1.6724656459168787,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,994.0
2016,No migration background,female,1.4314392676493224,1.4011888531008592,1.4616896821977856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1303.0
2016,Direct migration background,male,1.3354990034323622,1.27454236955841,1.3964556373063144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0
2016,Direct migration background,female,1.2522851295549167,1.2259310739717306,1.2786391851381027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,423.0
2016,Indirect migration background,male,2.1974981181944107,1.576521216391437,2.8184750199973845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0
2016,Indirect migration background,female,1.2045685218255753,1.1631143081066566,1.246022735544494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0
2017,No migration background,male,1.5142039241708984,1.4835473852728907,1.5448604630689062,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1200.0
2017,No migration background,female,1.4066632942406323,1.3791072385744818,1.4342193499067828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1471.0
2017,Direct migration background,male,1.416309657798837,1.3687120090766687,1.4639073065210053,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,234.0
2017,Direct migration background,female,1.343872232229068,1.2995472881435404,1.3881971763145955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387.0
2017,Indirect migration background,male,1.2681318211777368,1.1905878315510283,1.3456758108044453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0
2017,Indirect migration background,female,1.2402281182009032,1.1806305626362974,1.299825673765509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0
2018,No migration background,male,1.4904106773762988,1.457523398054165,1.5232979566984326,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1132.0
2018,No migration background,female,1.4231964202556078,1.3808070150351899,1.4655858254760257,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1451.0
2018,Direct migration background,male,1.2837432128575952,1.2345373273321918,1.3329490983829986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0
2018,Direct migration background,female,1.1788677357214852,1.1281978817650853,1.229537589677885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,342.0
2018,Indirect migration background,male,1.104340722261723,1.056109302382683,1.1525721421407629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0
2018,Indirect migration background,female,1.2685126446229082,1.1975872682691382,1.3394380209766783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0
2019,No migration background,male,1.538191952453652,1.4967865589574496,1.5795973459498545,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1256.0
2019,No migration background,female,1.376973126675906,1.3542266884892789,1.3997195648625331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1428.0
2019,Direct migration background,male,1.2063508541625436,1.1722853683358654,1.2404163399892219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,206.0
2019,Direct migration background,female,1.4317025609752514,1.371982770018427,1.4914223519320757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,312.0
2019,Indirect migration background,male,1.184872815721279,1.1379785632540662,1.2317670681884916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0
