year,pgisced97,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1989,-5,Laendlicher Raum,,,,,,,,,,,,
1989,-1,Staedtischer Raum,,,,,,,,,,,,
1989,-1,Laendlicher Raum,,,,,,,,,,,,
1989,in school,Staedtischer Raum,,,,,,,,,,,,
1989,in school,Laendlicher Raum,,,,,,,,,,,,
1989,inadequately,Staedtischer Raum,1.2294531850146717,1.1701513035001183,1.2887550665292251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0
1989,inadequately,Laendlicher Raum,,,,,,,,,,,,
1989,general elemantary,Staedtischer Raum,1.5371029041132975,1.3126755037118376,1.7615303045147575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,231.0
1989,general elemantary,Laendlicher Raum,1.8690190152631658,1.5268348166322363,2.2112032138940956,1.0,1.0,1.3456202827841859,1.0,1.8640507069604646,1.0,1.0,1.0,65.0
1989,middle vocational,Staedtischer Raum,1.471232345941994,1.355239952211567,1.587224739672421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,375.0
1989,middle vocational,Laendlicher Raum,1.6473438937267724,1.495850089334317,1.7988376981192278,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,122.0
1989,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
1989,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1989,higher vocational,Staedtischer Raum,1.7246271088894363,1.3550224910554527,2.09423172672342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0
1989,higher vocational,Laendlicher Raum,,,,,,,,,,,,
1989,higher education,Staedtischer Raum,2.1868065252139166,1.5662040330794604,2.807409017348373,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,38.0
1989,higher education,Laendlicher Raum,,,,,,,,,,,,
1990,-5,-1,,,,,,,,,,,,
1990,-5,Staedtischer Raum,,,,,,,,,,,,
1990,-5,Laendlicher Raum,,,,,,,,,,,,
1990,-1,Staedtischer Raum,,,,,,,,,,,,
1990,-1,Laendlicher Raum,,,,,,,,,,,,
1990,in school,Staedtischer Raum,,,,,,,,,,,,
1990,in school,Laendlicher Raum,,,,,,,,,,,,
1990,inadequately,Staedtischer Raum,,,,,,,,,,,,
1990,inadequately,Laendlicher Raum,,,,,,,,,,,,
1990,general elemantary,-1,,,,,,,,,,,,
1990,general elemantary,Staedtischer Raum,,,,,,,,,,,,
1990,general elemantary,Laendlicher Raum,,,,,,,,,,,,
1990,middle vocational,-1,,,,,,,,,,,,
1990,middle vocational,Staedtischer Raum,,,,,,,,,,,,
1990,middle vocational,Laendlicher Raum,,,,,,,,,,,,
1990,vocational + Abi,-1,,,,,,,,,,,,
1990,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
1990,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1990,higher vocational,-1,,,,,,,,,,,,
1990,higher vocational,Staedtischer Raum,,,,,,,,,,,,
1990,higher vocational,Laendlicher Raum,,,,,,,,,,,,
1990,higher education,-1,,,,,,,,,,,,
1990,higher education,Staedtischer Raum,,,,,,,,,,,,
1990,higher education,Laendlicher Raum,,,,,,,,,,,,
1991,-5,-1,,,,,,,,,,,,
1991,-5,Staedtischer Raum,,,,,,,,,,,,
1991,-5,Laendlicher Raum,,,,,,,,,,,,
1991,-1,Staedtischer Raum,,,,,,,,,,,,
1991,-1,Laendlicher Raum,,,,,,,,,,,,
1991,in school,Staedtischer Raum,,,,,,,,,,,,
1991,in school,Laendlicher Raum,,,,,,,,,,,,
1991,inadequately,-1,,,,,,,,,,,,
1991,inadequately,Staedtischer Raum,1.3223636590317234,1.1731133109289058,1.471614007134541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0
1991,inadequately,Laendlicher Raum,,,,,,,,,,,,
1991,general elemantary,-1,,,,,,,,,,,,
1991,general elemantary,Staedtischer Raum,1.6302674365165593,1.474737453270587,1.7857974197625315,1.0,1.0,1.5369725746569427,1.0,2.342431436642357,1.0,1.0,1.0,219.0
1991,general elemantary,Laendlicher Raum,2.0279770467856895,1.6860127915514314,2.3699413020199476,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,74.0
1991,middle vocational,-1,,,,,,,,,,,,
1991,middle vocational,Staedtischer Raum,1.5636854198802417,1.466745374315102,1.6606254654453814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,397.0
1991,middle vocational,Laendlicher Raum,1.721803139384291,1.476436006802498,1.967170271966084,1.0,1.0,1.2643462169044324,1.0,1.660865542261081,1.0,1.0,1.0,114.0
1991,vocational + Abi,-1,,,,,,,,,,,,
1991,vocational + Abi,Staedtischer Raum,1.1659059202121669,1.11380047024889,1.2180113701754438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0
1991,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1991,higher vocational,-1,,,,,,,,,,,,
1991,higher vocational,Staedtischer Raum,1.1243040141497778,1.0693902182472887,1.1792178100522668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0
1991,higher vocational,Laendlicher Raum,,,,,,,,,,,,
1991,higher education,-1,,,,,,,,,,,,
1991,higher education,Staedtischer Raum,1.5314027683933011,1.3967542710007275,1.6660512657858748,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,56.0
1991,higher education,Laendlicher Raum,,,,,,,,,,,,
1992,-5,-1,,,,,,,,,,,,
1992,-5,Staedtischer Raum,,,,,,,,,,,,
1992,-5,Laendlicher Raum,,,,,,,,,,,,
1992,-1,-1,,,,,,,,,,,,
1992,-1,Staedtischer Raum,,,,,,,,,,,,
1992,-1,Laendlicher Raum,,,,,,,,,,,,
1992,in school,Staedtischer Raum,,,,,,,,,,,,
1992,in school,Laendlicher Raum,,,,,,,,,,,,
1992,inadequately,-1,,,,,,,,,,,,
1992,inadequately,Staedtischer Raum,1.0757889797330735,1.039498593672221,1.112079365793926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
1992,inadequately,Laendlicher Raum,,,,,,,,,,,,
1992,general elemantary,-1,,,,,,,,,,,,
1992,general elemantary,Staedtischer Raum,1.477696803935691,1.3642014144269399,1.5911921934444422,1.0,1.0,1.332762092208985,1.0,1.8319052305224623,1.0,1.0,1.0,217.0
1992,general elemantary,Laendlicher Raum,1.435544660105445,1.266079286076513,1.6050100341343767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0
1992,middle vocational,-1,,,,,,,,,,,,
1992,middle vocational,Staedtischer Raum,1.4737067053286808,1.3970202603380755,1.550393150319286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,451.0
1992,middle vocational,Laendlicher Raum,1.6164843936875624,1.4600004981815913,1.7729682891935334,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,241.0
1992,vocational + Abi,-1,,,,,,,,,,,,
1992,vocational + Abi,Staedtischer Raum,1.1525770936401998,1.0906163269119944,1.2145378603684052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0
1992,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1992,higher vocational,-1,,,,,,,,,,,,
1992,higher vocational,Staedtischer Raum,1.4844530024081364,1.3564914707079256,1.6124145341083471,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,50.0
1992,higher vocational,Laendlicher Raum,1.401168814835875,1.2075499166310062,1.5947877130407437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
1992,higher education,-1,,,,,,,,,,,,
1992,higher education,Staedtischer Raum,1.64442593968346,1.3843583385122218,1.9044935408546981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0
1992,higher education,Laendlicher Raum,1.2844810209979336,1.2015133088937011,1.367448733102166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0
1993,-5,Staedtischer Raum,,,,,,,,,,,,
1993,-5,Laendlicher Raum,,,,,,,,,,,,
1993,-1,Staedtischer Raum,,,,,,,,,,,,
1993,-1,Laendlicher Raum,,,,,,,,,,,,
1993,in school,Staedtischer Raum,,,,,,,,,,,,
1993,in school,Laendlicher Raum,,,,,,,,,,,,
1993,inadequately,Staedtischer Raum,,,,,,,,,,,,
1993,inadequately,Laendlicher Raum,,,,,,,,,,,,
1993,general elemantary,Staedtischer Raum,,,,,,,,,,,,
1993,general elemantary,Laendlicher Raum,,,,,,,,,,,,
1993,middle vocational,Staedtischer Raum,,,,,,,,,,,,
1993,middle vocational,Laendlicher Raum,,,,,,,,,,,,
1993,vocational + Abi,Staedtischer Raum,,,,,,,,,,,,
1993,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1993,higher vocational,Staedtischer Raum,,,,,,,,,,,,
1993,higher vocational,Laendlicher Raum,,,,,,,,,,,,
1993,higher education,Staedtischer Raum,,,,,,,,,,,,
1993,higher education,Laendlicher Raum,,,,,,,,,,,,
1994,-5,Staedtischer Raum,,,,,,,,,,,,
1994,-5,Laendlicher Raum,,,,,,,,,,,,
1994,-1,Staedtischer Raum,,,,,,,,,,,,
1994,-1,Laendlicher Raum,,,,,,,,,,,,
1994,in school,Staedtischer Raum,,,,,,,,,,,,
1994,in school,Laendlicher Raum,,,,,,,,,,,,
1994,inadequately,Staedtischer Raum,1.6116106722725616,1.4275834721958325,1.7956378723492907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0
1994,inadequately,Laendlicher Raum,,,,,,,,,,,,
1994,general elemantary,Staedtischer Raum,1.486204166603469,1.3980627888981128,1.5743455443088255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,197.0
1994,general elemantary,Laendlicher Raum,1.20278891143537,1.1133424309264892,1.2922353919442509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0
1994,middle vocational,Staedtischer Raum,1.4594889210176356,1.3592071958377587,1.5597706461975125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,461.0
1994,middle vocational,Laendlicher Raum,1.7124651227545205,1.5802764461019962,1.8446537994070447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,256.0
1994,vocational + Abi,Staedtischer Raum,1.2900713351247945,1.21822045076727,1.361922219482319,1.0,1.0,2.0,1.0,2.0,1.0,0.9749999999999943,1.0,36.0
1994,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1994,higher vocational,Staedtischer Raum,1.406125082413851,1.328782985766412,1.4834671790612899,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,56.0
1994,higher vocational,Laendlicher Raum,1.3120812316852686,1.1789390760011065,1.4452233873694307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
1994,higher education,Staedtischer Raum,1.4552215371346293,1.3411210410951457,1.569322033174113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
1994,higher education,Laendlicher Raum,1.6890854581814014,1.2854446319826724,2.0927262843801304,1.0,1.0,1.2883979042309075,1.0,1.7209947605772689,1.0,1.0,1.0,44.0
1995,-5,Staedtischer Raum,,,,,,,,,,,,
1995,-5,Laendlicher Raum,,,,,,,,,,,,
1995,-1,Staedtischer Raum,,,,,,,,,,,,
1995,-1,Laendlicher Raum,,,,,,,,,,,,
1995,in school,Staedtischer Raum,,,,,,,,,,,,
1995,in school,Laendlicher Raum,,,,,,,,,,,,
1995,inadequately,Staedtischer Raum,2.2958515403591506,1.7892592120163808,2.8024438687019204,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,53.0
1995,inadequately,Laendlicher Raum,,,,,,,,,,,,
1995,general elemantary,Staedtischer Raum,1.3771499692470694,1.327973197869711,1.426326740624428,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,217.0
1995,general elemantary,Laendlicher Raum,1.8068273760133136,1.6642513485746515,1.9494034034519756,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,104.0
1995,middle vocational,Staedtischer Raum,1.5130561638292184,1.4532743635313092,1.5728379641271275,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,442.0
1995,middle vocational,Laendlicher Raum,1.3982344997262612,1.2953456456022834,1.501123353850239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294.0
1995,vocational + Abi,Staedtischer Raum,1.1049164449655366,1.0503316547355355,1.1595012351955378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
1995,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1995,higher vocational,Staedtischer Raum,1.787911321670496,1.4980550264012678,2.0777676169397243,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,50.0
1995,higher vocational,Laendlicher Raum,,,,,,,,,,,,
1995,higher education,Staedtischer Raum,1.53015836541639,1.2613802995027832,1.7989364313299967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0
1995,higher education,Laendlicher Raum,1.4612585686251656,1.3327385969775178,1.5897785402728133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0
1996,-5,Staedtischer Raum,,,,,,,,,,,,
1996,-5,Laendlicher Raum,,,,,,,,,,,,
1996,-1,Staedtischer Raum,,,,,,,,,,,,
1996,-1,Laendlicher Raum,,,,,,,,,,,,
1996,in school,Staedtischer Raum,,,,,,,,,,,,
1996,in school,Laendlicher Raum,,,,,,,,,,,,
1996,inadequately,Staedtischer Raum,1.3314078320204938,1.2552288990295872,1.4075867650114005,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,63.0
1996,inadequately,Laendlicher Raum,,,,,,,,,,,,
1996,general elemantary,Staedtischer Raum,1.6113801257618612,1.4817526479280474,1.741007603595675,1.0,1.0,1.9868361685853513,1.0,3.467090421463378,1.0,1.0,1.0,187.0
1996,general elemantary,Laendlicher Raum,2.472206200728103,2.025880811890475,2.9185315895657307,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,110.0
1996,middle vocational,Staedtischer Raum,1.45984746700102,1.3876472219330167,1.5320477120690232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,470.0
1996,middle vocational,Laendlicher Raum,1.4939744557152448,1.4210164905349392,1.5669324208955504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,278.0
1996,vocational + Abi,Staedtischer Raum,1.2186596360790087,1.1371226681767352,1.3001966039812822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0
1996,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1996,higher vocational,Staedtischer Raum,2.5077786308515897,1.748829386548811,3.2667278751543685,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,46.0
1996,higher vocational,Laendlicher Raum,2.574975993906272,1.9942146816948696,3.1557373061176746,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,41.0
1996,higher education,Staedtischer Raum,1.1930367101445711,1.1498464993004678,1.2362269209886745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0
1996,higher education,Laendlicher Raum,1.8162786977519139,1.5193913042914464,2.1131660912123813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
1997,-5,Staedtischer Raum,,,,,,,,,,,,
1997,-5,Laendlicher Raum,,,,,,,,,,,,
1997,-1,Staedtischer Raum,,,,,,,,,,,,
1997,-1,Laendlicher Raum,,,,,,,,,,,,
1997,in school,Staedtischer Raum,,,,,,,,,,,,
1997,in school,Laendlicher Raum,,,,,,,,,,,,
1997,inadequately,Staedtischer Raum,1.057608895012407,1.0263049577262953,1.0889128322985187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0
1997,inadequately,Laendlicher Raum,,,,,,,,,,,,
1997,general elemantary,Staedtischer Raum,1.410324369946781,1.3483787605088429,1.472269979384719,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,222.0
1997,general elemantary,Laendlicher Raum,1.9059283424284343,1.519223174966095,2.292633509890774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.0
1997,middle vocational,-1,,,,,,,,,,,,
1997,middle vocational,Staedtischer Raum,1.7733904197837556,1.640468163645017,1.9063126759224942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450.0
1997,middle vocational,Laendlicher Raum,1.5850184282121127,1.4876796006762445,1.682357255747981,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,284.0
1997,vocational + Abi,Staedtischer Raum,1.0682638278330536,1.033316298905563,1.1032113567605442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0
1997,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1997,higher vocational,Staedtischer Raum,1.3833327219988965,1.280638057692511,1.486027386305282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0
1997,higher vocational,Laendlicher Raum,1.410449466329851,1.2587745852658085,1.5621243473938935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0
1997,higher education,Staedtischer Raum,1.5262517829110893,1.2365942444986968,1.8159093213234818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
1997,higher education,Laendlicher Raum,1.5222708823526387,1.3967741712914332,1.6477675934138443,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,67.0
1998,-5,Staedtischer Raum,,,,,,,,,,,,
1998,-5,Laendlicher Raum,,,,,,,,,,,,
1998,-1,Staedtischer Raum,1.4077259065741996,1.2787192011955404,1.5367326119528588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0
1998,-1,Laendlicher Raum,,,,,,,,,,,,
1998,in school,Staedtischer Raum,,,,,,,,,,,,
1998,in school,Laendlicher Raum,,,,,,,,,,,,
1998,inadequately,Staedtischer Raum,1.2337556563851992,1.1726870175300117,1.2948242952403868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0
1998,inadequately,Laendlicher Raum,,,,,,,,,,,,
1998,general elemantary,Staedtischer Raum,1.6207604028957203,1.494592508595101,1.7469282971963396,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,210.0
1998,general elemantary,Laendlicher Raum,1.3795659385293062,1.3051482280165627,1.4539836490420497,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,107.0
1998,middle vocational,Staedtischer Raum,1.7120017134293966,1.5323156349217844,1.8916877919370088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,467.0
1998,middle vocational,Laendlicher Raum,1.4121327110738648,1.3588748435358962,1.4653905786118335,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,346.0
1998,vocational + Abi,Staedtischer Raum,1.1885216562693506,1.126090345016688,1.2509529675220132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0
1998,vocational + Abi,Laendlicher Raum,,,,,,,,,,,,
1998,higher vocational,Staedtischer Raum,1.3257011299012924,1.1973103820305084,1.4540918777720764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0
1998,higher vocational,Laendlicher Raum,1.5016943569687378,1.395090348613974,1.6082983653235015,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,32.0
1998,higher education,Staedtischer Raum,1.441280810915547,1.3200879415671165,1.5624736802639776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.0
