year,migback,pgisced97,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1986,kein Migrationshintergrund,higher vocational,2.7565767021597374,1.8263004756700962,3.6868529286493787,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,56.0
1986,kein Migrationshintergrund,higher education,1.1301918844638381,1.0841050288993543,1.176278740028322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0
1986,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1986,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1986,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1986,direkter Migrationshintergrund,inadequately,1.5128854623467087,1.3171052147248308,1.7086657099685867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
1986,direkter Migrationshintergrund,general elemantary,3.0658516036301804,2.3205736711782583,3.8111295360821025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0
1986,direkter Migrationshintergrund,middle vocational,1.3880056967034735,1.3006461288439857,1.4753652645629614,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,100.0
1986,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1986,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1986,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1987,kein Migrationshintergrund,-5,,,,,,,,,,,,
1987,kein Migrationshintergrund,-1,,,,,,,,,,,,
1987,kein Migrationshintergrund,in school,,,,,,,,,,,,
1987,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1987,kein Migrationshintergrund,general elemantary,1.5562538453127261,1.374009931477589,1.7384977591478632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,204.0
1987,kein Migrationshintergrund,middle vocational,1.6091401627178081,1.502435444331187,1.7158448811044293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,454.0
1987,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1987,kein Migrationshintergrund,higher vocational,1.2694657371163167,1.1926245773839528,1.3463068968486807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0
1987,kein Migrationshintergrund,higher education,1.4070974208513485,1.2881510435140782,1.5260437981886188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0
1987,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1987,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1987,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1987,direkter Migrationshintergrund,inadequately,1.7799626435921136,1.501305095223196,2.058620191961031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0
1987,direkter Migrationshintergrund,general elemantary,1.5159945956201046,1.3833012896084735,1.6486879016317357,1.0,1.0,1.8533329079502172,1.0,3.133332269875543,1.0,1.0,1.0,104.0
1987,direkter Migrationshintergrund,middle vocational,1.2552626778953737,1.2070360105294768,1.3034893452612706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0
1987,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1987,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1987,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1988,kein Migrationshintergrund,-5,,,,,,,,,,,,
1988,kein Migrationshintergrund,-1,,,,,,,,,,,,
1988,kein Migrationshintergrund,in school,,,,,,,,,,,,
1988,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1988,kein Migrationshintergrund,general elemantary,1.7791698004722585,1.5608033506493502,1.9975362502951668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,218.0
1988,kein Migrationshintergrund,middle vocational,1.5454667690230794,1.4384444025770375,1.6524891354691214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,419.0
1988,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1988,kein Migrationshintergrund,higher vocational,1.4135915671475654,1.2754139823796355,1.5517691519154952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0
1988,kein Migrationshintergrund,higher education,1.4596263429175036,1.3659770414200396,1.5532756444149676,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,57.0
1988,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1988,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1988,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1988,direkter Migrationshintergrund,inadequately,1.553576855699019,1.3771662333329773,1.7299874780650608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
1988,direkter Migrationshintergrund,general elemantary,1.8487180296396384,1.6008226824574843,2.0966133768217925,1.0,1.0,1.286858080563566,1.0,1.7171452014089152,1.0,1.0,1.0,103.0
1988,direkter Migrationshintergrund,middle vocational,1.634964046047205,1.442690691805329,1.827237400289081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0
1988,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1988,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1988,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1989,kein Migrationshintergrund,-5,,,,,,,,,,,,
1989,kein Migrationshintergrund,-1,,,,,,,,,,,,
1989,kein Migrationshintergrund,in school,,,,,,,,,,,,
1989,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1989,kein Migrationshintergrund,general elemantary,1.67766098869284,1.4222967423418584,1.9330252350438215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.0
1989,kein Migrationshintergrund,middle vocational,1.5065491509870987,1.404075186093968,1.6090231158802295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,420.0
1989,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1989,kein Migrationshintergrund,higher vocational,1.4700717098632896,1.276081536849502,1.6640618828770772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
1989,kein Migrationshintergrund,higher education,1.8932180722293641,1.409057197176002,2.3773789472827263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
1989,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1989,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1989,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1989,direkter Migrationshintergrund,inadequately,1.2643213402404276,1.20265324617811,1.3259894343027452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
1989,direkter Migrationshintergrund,general elemantary,1.3052044354787695,1.2216872052133638,1.3887216657441752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
1989,direkter Migrationshintergrund,middle vocational,1.6798383520002371,1.4160972469631234,1.9435794570373508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
1989,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1989,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1989,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1990,kein Migrationshintergrund,-5,,,,,,,,,,,,
1990,kein Migrationshintergrund,-1,,,,,,,,,,,,
1990,kein Migrationshintergrund,in school,,,,,,,,,,,,
1990,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1990,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
1990,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
1990,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1990,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1990,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1990,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1990,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1990,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1990,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1990,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1990,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1990,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1990,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1990,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1991,kein Migrationshintergrund,-5,,,,,,,,,,,,
1991,kein Migrationshintergrund,-1,,,,,,,,,,,,
1991,kein Migrationshintergrund,in school,,,,,,,,,,,,
1991,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1991,kein Migrationshintergrund,general elemantary,1.7999327725233054,1.6104244707945048,1.989441074252106,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,196.0
1991,kein Migrationshintergrund,middle vocational,1.6262930776536522,1.5204463110774142,1.73213984422989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426.0
1991,kein Migrationshintergrund,vocational + Abi,1.1434893395746053,1.0836731198314373,1.2033055593177733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0
1991,kein Migrationshintergrund,higher vocational,1.2476346894307533,1.1492056307312268,1.3460637481302797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0
1991,kein Migrationshintergrund,higher education,1.3634583733206764,1.2753011858774161,1.4516155607639367,1.0,1.0,1.9968687016443005,1.0,3.4921717541107515,1.0,1.0,1.0,56.0
1991,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1991,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1991,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1991,direkter Migrationshintergrund,inadequately,1.1416763580759328,1.0957358109412976,1.187616905210568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0
1991,direkter Migrationshintergrund,general elemantary,1.3145330496719534,1.2459743100366307,1.383091789307276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0
1991,direkter Migrationshintergrund,middle vocational,1.3151296200109188,1.2261629898180706,1.404096250203767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0
1991,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1991,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1991,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1992,kein Migrationshintergrund,-5,,,,,,,,,,,,
1992,kein Migrationshintergrund,-1,,,,,,,,,,,,
1992,kein Migrationshintergrund,in school,,,,,,,,,,,,
1992,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1992,kein Migrationshintergrund,general elemantary,1.5047998611120021,1.3813252408358923,1.628274481388112,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,203.0
1992,kein Migrationshintergrund,middle vocational,1.5205045502575034,1.440865100599727,1.6001439999152798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,607.0
1992,kein Migrationshintergrund,vocational + Abi,1.1278449189568664,1.0708703101307566,1.1848195277829763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0
1992,kein Migrationshintergrund,higher vocational,1.465585749387661,1.3515055534970233,1.5796659452782986,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,77.0
1992,kein Migrationshintergrund,higher education,1.594795150057493,1.4002087342119836,1.7893815659030026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0
1992,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1992,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1992,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1992,direkter Migrationshintergrund,inadequately,1.0961097787173677,1.0569012857498645,1.1353182716848709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0
1992,direkter Migrationshintergrund,general elemantary,1.2365238298565933,1.1728902288917602,1.3001574308214263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
1992,direkter Migrationshintergrund,middle vocational,1.5474592544918293,1.3730298276984694,1.7218886812851892,1.0,1.0,1.5932955158064535,1.0,2.4832387895161334,1.0,1.0,1.0,85.0
1992,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1992,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1992,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1993,kein Migrationshintergrund,-5,,,,,,,,,,,,
1993,kein Migrationshintergrund,-1,,,,,,,,,,,,
1993,kein Migrationshintergrund,in school,,,,,,,,,,,,
1993,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1993,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
1993,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
1993,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1993,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1993,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1993,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1993,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1993,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1993,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1993,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1993,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1993,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1993,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1993,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1994,kein Migrationshintergrund,-5,,,,,,,,,,,,
1994,kein Migrationshintergrund,-1,,,,,,,,,,,,
1994,kein Migrationshintergrund,in school,,,,,,,,,,,,
1994,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1994,kein Migrationshintergrund,general elemantary,1.3986631413617692,1.3249441062373106,1.4723821764862277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,208.0
1994,kein Migrationshintergrund,middle vocational,1.553606184996605,1.465127181042169,1.6420851889510408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,630.0
1994,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1994,kein Migrationshintergrund,higher vocational,1.370737138336514,1.2988239881300467,1.442650288542981,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,82.0
1994,kein Migrationshintergrund,higher education,1.4142323612736625,1.2769177837589782,1.5515469387883467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0
1994,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1994,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1994,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1994,direkter Migrationshintergrund,inadequately,1.1513478912501127,1.095122851880963,1.2075729306192624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0
1994,direkter Migrationshintergrund,general elemantary,1.36217833593526,1.1561068996676869,1.568249772202833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0
1994,direkter Migrationshintergrund,middle vocational,1.255926360255117,1.175857237706764,1.33599548280347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0
1994,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1994,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1994,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1995,kein Migrationshintergrund,-5,,,,,,,,,,,,
1995,kein Migrationshintergrund,-1,,,,,,,,,,,,
1995,kein Migrationshintergrund,in school,,,,,,,,,,,,
1995,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1995,kein Migrationshintergrund,general elemantary,1.564436566307825,1.491273024414073,1.637600108201577,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,214.0
1995,kein Migrationshintergrund,middle vocational,1.4781934735673354,1.4189023356603419,1.537484611474329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,622.0
1995,kein Migrationshintergrund,vocational + Abi,1.0902800850399461,1.0308387348740455,1.1497214352058467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0
1995,kein Migrationshintergrund,higher vocational,1.5699035840852613,1.4154560445898539,1.7243511235806688,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,71.0
1995,kein Migrationshintergrund,higher education,1.5063523867308424,1.3163501860382896,1.6963545874233952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0
1995,direkter Migrationshintergrund,-5,,,,,,,,,,,,
1995,direkter Migrationshintergrund,-1,,,,,,,,,,,,
1995,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1995,direkter Migrationshintergrund,inadequately,2.527058683999896,1.9991768003461874,3.0549405676536048,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,54.0
