year,quintil_oecd,sampreg,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,5th Quintile,East,No,0.93621,556,595,0.91656,0.95586
2015,1st Quintile,West,Yes,0.12385,329,3784,0.11335,0.13434
2015,1st Quintile,West,No,0.87615,3455,3784,0.86566,0.88665
2015,1st Quintile,East,Yes,0.12007,120,1298,0.10238,0.13776
2015,1st Quintile,East,No,0.87993,1178,1298,0.86224,0.89762
2015,2nd Quintile,West,Yes,0.11947,318,3767,0.10911,0.12983
2015,2nd Quintile,West,No,0.88053,3449,3767,0.87017,0.89089
2015,2nd Quintile,East,Yes,0.16425,201,1482,0.14538,0.18312
2015,2nd Quintile,East,No,0.83575,1281,1482,0.81688,0.85462
2015,3rd Quintile,West,Yes,0.09420,266,3795,0.08491,0.10350
2015,3rd Quintile,West,No,0.90580,3529,3795,0.89650,0.91509
2015,3rd Quintile,East,Yes,0.10893,116,1047,0.09005,0.12781
2015,3rd Quintile,East,No,0.89107,931,1047,0.87219,0.90995
2015,4th Quintile,West,Yes,0.09424,307,3936,0.08511,0.10336
2015,4th Quintile,West,No,0.90576,3629,3936,0.89664,0.91489
2015,4th Quintile,East,Yes,0.08111,70,819,0.06240,0.09981
2015,4th Quintile,East,No,0.91889,749,819,0.90019,0.93760
2015,5th Quintile,West,Yes,0.07089,314,4502,0.06339,0.07839
2015,5th Quintile,West,No,0.92911,4188,4502,0.92161,0.93661
2015,5th Quintile,East,Yes,0.06889,44,606,0.04871,0.08908
2015,5th Quintile,East,No,0.93111,562,606,0.91092,0.95129
2017,1st Quintile,West,Yes,0.11463,272,3502,0.10407,0.12518
2017,1st Quintile,West,No,0.88537,3230,3502,0.87482,0.89593
2017,1st Quintile,East,Yes,0.12902,122,1215,0.11016,0.14788
2017,1st Quintile,East,No,0.87098,1093,1215,0.85212,0.88984
2017,2nd Quintile,West,Yes,0.11845,312,3523,0.10778,0.12913
2017,2nd Quintile,West,No,0.88155,3211,3523,0.87087,0.89222
2017,2nd Quintile,East,Yes,0.14289,170,1270,0.12364,0.16215
2017,2nd Quintile,East,No,0.85711,1100,1270,0.83785,0.87636
2017,3rd Quintile,West,Yes,0.10555,267,3415,0.09524,0.11586
2017,3rd Quintile,West,No,0.89445,3148,3415,0.88414,0.90476
2017,3rd Quintile,East,Yes,0.13753,139,999,0.11617,0.15890
2017,3rd Quintile,East,No,0.86247,860,999,0.84110,0.88383
2017,4th Quintile,West,Yes,0.09249,260,3650,0.08309,0.10189
2017,4th Quintile,West,No,0.90751,3390,3650,0.89811,0.91691
2017,4th Quintile,East,Yes,0.08970,54,708,0.06864,0.11076
2017,4th Quintile,East,No,0.91030,654,708,0.88924,0.93136
2017,5th Quintile,West,Yes,0.07957,303,3985,0.07117,0.08797
2017,5th Quintile,West,No,0.92043,3682,3985,0.91203,0.92883
2017,5th Quintile,East,Yes,0.06684,36,569,0.04630,0.08738
2017,5th Quintile,East,No,0.93316,533,569,0.91262,0.95370
2019,1st Quintile,West,Yes,0.10697,279,3242,0.09633,0.11761
2019,1st Quintile,West,No,0.89303,2963,3242,0.88239,0.90367
2019,1st Quintile,East,Yes,0.14122,132,1203,0.12153,0.16091
2019,1st Quintile,East,No,0.85878,1071,1203,0.83909,0.87847
2019,2nd Quintile,West,Yes,0.11622,340,3488,0.10559,0.12686
2019,2nd Quintile,West,No,0.88378,3148,3488,0.87314,0.89441
2019,2nd Quintile,East,Yes,0.14353,170,1281,0.12432,0.16274
2019,2nd Quintile,East,No,0.85647,1111,1281,0.83726,0.87568
2019,3rd Quintile,West,Yes,0.10531,283,3354,0.09492,0.11570
2019,3rd Quintile,West,No,0.89469,3071,3354,0.88430,0.90508
2019,3rd Quintile,East,Yes,0.14572,128,1068,0.12455,0.16689
2019,3rd Quintile,East,No,0.85428,940,1068,0.83311,0.87545
2019,4th Quintile,West,Yes,0.09357,292,3523,0.08396,0.10319
2019,4th Quintile,West,No,0.90643,3231,3523,0.89681,0.91604
2019,4th Quintile,East,Yes,0.08129,68,750,0.06172,0.10086
2019,4th Quintile,East,No,0.91871,682,750,0.89914,0.93828
2019,5th Quintile,West,Yes,0.07538,336,4204,0.06739,0.08336
2019,5th Quintile,West,No,0.92462,3868,4204,0.91664,0.93261
2019,5th Quintile,East,Yes,0.06496,37,614,0.04545,0.08447
2019,5th Quintile,East,No,0.93504,577,614,0.91553,0.95455
2021,1st Quintile,West,Yes,0.11803,299,3774,0.10773,0.12832
2021,1st Quintile,West,No,0.88197,3475,3774,0.87168,0.89227
2021,1st Quintile,East,Yes,0.14964,107,1000,0.12752,0.17176
2021,1st Quintile,East,No,0.85036,893,1000,0.82824,0.87248
2021,2nd Quintile,West,Yes,0.12211,243,2636,0.10961,0.13461
2021,2nd Quintile,West,No,0.87789,2393,2636,0.86539,0.89039
2021,2nd Quintile,East,Yes,0.11886,109,892,0.09761,0.14011
2021,2nd Quintile,East,No,0.88114,783,892,0.85989,0.90239
2021,3rd Quintile,West,Yes,0.10584,212,2438,0.09363,0.11806
2021,3rd Quintile,West,No,0.89416,2226,2438,0.88194,0.90637
2021,3rd Quintile,East,Yes,0.11378,72,686,0.09000,0.13756
2021,3rd Quintile,East,No,0.88622,614,686,0.86244,0.91000
2021,4th Quintile,West,Yes,0.10847,220,2596,0.09650,0.12043
2021,4th Quintile,West,No,0.89153,2376,2596,0.87957,0.90350
2021,4th Quintile,East,Yes,0.08866,59,586,0.06562,0.11169
2021,4th Quintile,East,No,0.91134,527,586,0.88831,0.93438
2021,5th Quintile,West,Yes,0.09495,320,3606,0.08538,0.10452
2021,5th Quintile,West,No,0.90505,3286,3606,0.89548,0.91462
2021,5th Quintile,East,Yes,0.05595,48,650,0.03827,0.07363
2021,5th Quintile,East,No,0.94405,602,650,0.92637,0.96173
