year,migback,pgisced97,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No migration background,First Stage of Tertiary Education,Yes,0.10867,148,1316,0.09185,0.12549
2011,No migration background,First Stage of Tertiary Education,No,0.89133,1168,1316,0.87451,0.90815
2011,No migration background,Second Stage of Tertiary Education,Yes,0.09921,369,4110,0.09007,0.10835
2011,No migration background,Second Stage of Tertiary Education,No,0.90079,3741,4110,0.89165,0.90993
2011,Direct migration background,No answer / don't know,No,0.95960,38,38,0.89616,1.02304
2011,Direct migration background,Primary Level,No,0.81716,86,86,0.73498,0.89933
2011,Direct migration background,Lower Secondary Level,Yes,0.10901,38,419,0.07913,0.13889
2011,Direct migration background,Lower Secondary Level,No,0.89099,381,419,0.86111,0.92087
2011,Direct migration background,Upper Secondary Level,Yes,0.07211,63,772,0.05385,0.09037
2011,Direct migration background,Upper Secondary Level,No,0.92789,709,772,0.90963,0.94615
2011,Direct migration background,Post-secondary Non-tertiary Level,No,0.94095,196,196,0.90787,0.97404
2011,Direct migration background,First Stage of Tertiary Education,No,0.86468,80,80,0.78925,0.94011
2011,Direct migration background,Second Stage of Tertiary Education,No,0.96629,348,348,0.94730,0.98528
2011,Indirect migration background,Lower Secondary Level,No,0.98701,132,132,0.96763,1.00640
2011,Indirect migration background,Upper Secondary Level,No,0.97468,331,331,0.95774,0.99163
2011,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98168,45,45,0.94206,1.02131
2011,Indirect migration background,Second Stage of Tertiary Education,No,0.95708,104,104,0.91794,0.99622
2013,No migration background,No answer / don't know,No,0.98865,196,196,0.97378,1.00352
2013,No migration background,Pre-primary Level,No,0.99333,195,195,0.98188,1.00478
2013,No migration background,Primary Level,No,0.89230,102,102,0.83184,0.95276
2013,No migration background,Lower Secondary Level,Yes,0.17151,220,1387,0.15167,0.19136
2013,No migration background,Lower Secondary Level,No,0.82849,1167,1387,0.80864,0.84833
2013,No migration background,Upper Secondary Level,Yes,0.12200,983,8447,0.11502,0.12897
2013,No migration background,Upper Secondary Level,No,0.87800,7464,8447,0.87103,0.88498
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.05538,43,870,0.04018,0.07059
2013,No migration background,Post-secondary Non-tertiary Level,No,0.94462,827,870,0.92941,0.95982
2013,No migration background,First Stage of Tertiary Education,Yes,0.11703,139,1221,0.09899,0.13507
2013,No migration background,First Stage of Tertiary Education,No,0.88297,1082,1221,0.86493,0.90101
2013,No migration background,Second Stage of Tertiary Education,Yes,0.10311,372,3989,0.09367,0.11255
2013,No migration background,Second Stage of Tertiary Education,No,0.89689,3617,3989,0.88745,0.90633
2013,Direct migration background,Primary Level,No,0.75595,58,58,0.64444,0.86746
2013,Direct migration background,Lower Secondary Level,Yes,0.13793,37,348,0.10165,0.17421
2013,Direct migration background,Lower Secondary Level,No,0.86207,311,348,0.82579,0.89835
2013,Direct migration background,Upper Secondary Level,Yes,0.09658,65,660,0.07403,0.11913
2013,Direct migration background,Upper Secondary Level,No,0.90342,595,660,0.88087,0.92597
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.92556,175,175,0.88656,0.96456
2013,Direct migration background,First Stage of Tertiary Education,No,0.89462,63,63,0.81819,0.97105
2013,Direct migration background,Second Stage of Tertiary Education,No,0.94316,341,341,0.91855,0.96777
2013,Indirect migration background,Lower Secondary Level,No,0.98493,115,115,0.96257,1.00730
2013,Indirect migration background,Upper Secondary Level,No,0.96847,293,293,0.94842,0.98851
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97073,36,36,0.91489,1.02657
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.95934,106,106,0.92157,0.99712
2015,No migration background,No answer / don't know,No,0.97476,385,385,0.95907,0.99045
2015,No migration background,Pre-primary Level,No,0.99848,214,214,0.99324,1.00371
2015,No migration background,Primary Level,No,0.90953,143,143,0.86234,0.95671
2015,No migration background,Lower Secondary Level,Yes,0.15033,206,1586,0.13274,0.16793
2015,No migration background,Lower Secondary Level,No,0.84967,1380,1586,0.83207,0.86726
2015,No migration background,Upper Secondary Level,Yes,0.12083,982,9456,0.11426,0.12740
2015,No migration background,Upper Secondary Level,No,0.87917,8474,9456,0.87260,0.88574
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.04467,45,1222,0.03308,0.05626
2015,No migration background,Post-secondary Non-tertiary Level,No,0.95533,1177,1222,0.94374,0.96692
2015,No migration background,First Stage of Tertiary Education,Yes,0.12567,159,1360,0.10805,0.14330
2015,No migration background,First Stage of Tertiary Education,No,0.87433,1201,1360,0.85670,0.89195
2015,No migration background,Second Stage of Tertiary Education,Yes,0.09412,379,4630,0.08571,0.10254
2015,No migration background,Second Stage of Tertiary Education,No,0.90588,4251,4630,0.89746,0.91429
2015,Direct migration background,No answer / don't know,No,0.94556,108,108,0.90257,0.98855
2015,Direct migration background,Pre-primary Level,No,0.99574,34,34,0.97351,1.01797
2015,Direct migration background,Primary Level,No,0.81895,196,196,0.76490,0.87299
2015,Direct migration background,Lower Secondary Level,Yes,0.08779,48,785,0.06798,0.10760
2015,Direct migration background,Lower Secondary Level,No,0.91221,737,785,0.89240,0.93202
2015,Direct migration background,Upper Secondary Level,Yes,0.08139,94,1568,0.06785,0.09493
2015,Direct migration background,Upper Secondary Level,No,0.91861,1474,1568,0.90507,0.93215
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.95703,598,598,0.94077,0.97330
2015,Direct migration background,First Stage of Tertiary Education,No,0.91264,100,100,0.85702,0.96826
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.05275,40,1014,0.03898,0.06651
2015,Direct migration background,Second Stage of Tertiary Education,No,0.94725,974,1014,0.93349,0.96102
2015,Indirect migration background,Primary Level,No,0.96523,32,32,0.90075,1.02972
2015,Indirect migration background,Lower Secondary Level,No,0.98080,294,294,0.96509,0.99651
2015,Indirect migration background,Upper Secondary Level,No,0.96289,607,607,0.94784,0.97794
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.95767,100,100,0.91801,0.99733
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.96307,223,223,0.93826,0.98788
2017,No migration background,No answer / don't know,No,0.97191,363,363,0.95489,0.98893
2017,No migration background,Pre-primary Level,No,0.99883,282,282,0.99484,1.00283
2017,No migration background,Primary Level,No,0.88545,146,146,0.83361,0.93729
2017,No migration background,Lower Secondary Level,Yes,0.14444,212,1686,0.12765,0.16122
2017,No migration background,Lower Secondary Level,No,0.85556,1474,1686,0.83878,0.87235
2017,No migration background,Upper Secondary Level,Yes,0.11908,992,9760,0.11266,0.12551
2017,No migration background,Upper Secondary Level,No,0.88092,8768,9760,0.87449,0.88734
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.06243,58,1434,0.04990,0.07495
2017,No migration background,Post-secondary Non-tertiary Level,No,0.93757,1376,1434,0.92505,0.95010
2017,No migration background,First Stage of Tertiary Education,Yes,0.11287,158,1372,0.09612,0.12962
2017,No migration background,First Stage of Tertiary Education,No,0.88713,1214,1372,0.87038,0.90388
2017,No migration background,Second Stage of Tertiary Education,Yes,0.08785,396,5038,0.08003,0.09567
2017,No migration background,Second Stage of Tertiary Education,No,0.91215,4642,5038,0.90433,0.91997
2017,Direct migration background,No answer / don't know,No,0.86417,120,120,0.80261,0.92573
2017,Direct migration background,Primary Level,No,0.88978,233,233,0.84948,0.93008
2017,Direct migration background,Lower Secondary Level,No,0.94276,755,755,0.92618,0.95934
2017,Direct migration background,Upper Secondary Level,Yes,0.06273,91,1626,0.05094,0.07452
2017,Direct migration background,Upper Secondary Level,No,0.93727,1535,1626,0.92548,0.94906
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09757,49,661,0.07493,0.12021
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.90243,612,661,0.87979,0.92507
2017,Direct migration background,First Stage of Tertiary Education,No,0.93605,98,98,0.88736,0.98474
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.06323,58,1222,0.04958,0.07689
2017,Direct migration background,Second Stage of Tertiary Education,No,0.93677,1164,1222,0.92311,0.95042
2017,Indirect migration background,Pre-primary Level,No,0.98448,90,90,0.95879,1.01016
2017,Indirect migration background,Primary Level,No,0.95120,34,34,0.87770,1.02471
2017,Indirect migration background,Lower Secondary Level,No,0.98198,268,268,0.96602,0.99793
2017,Indirect migration background,Upper Secondary Level,No,0.95799,668,668,0.94276,0.97321
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97584,115,115,0.94766,1.00403
2017,Indirect migration background,First Stage of Tertiary Education,No,0.98104,52,52,0.94362,1.01847
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.97057,246,246,0.94941,0.99174
2019,No migration background,No answer / don't know,No,0.96277,342,342,0.94267,0.98286
2019,No migration background,Primary Level,No,0.85563,130,130,0.79498,0.91628
2019,No migration background,Lower Secondary Level,Yes,0.16212,208,1577,0.14392,0.18032
2019,No migration background,Lower Secondary Level,No,0.83788,1369,1577,0.81968,0.85608
2019,No migration background,Upper Secondary Level,Yes,0.13467,1066,9201,0.12769,0.14164
2019,No migration background,Upper Secondary Level,No,0.86533,8135,9201,0.85836,0.87231
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.05028,73,1509,0.03925,0.06131
2019,No migration background,Post-secondary Non-tertiary Level,No,0.94972,1436,1509,0.93869,0.96075
2019,No migration background,First Stage of Tertiary Education,Yes,0.11800,175,1512,0.10173,0.13426
2019,No migration background,First Stage of Tertiary Education,No,0.88200,1337,1512,0.86574,0.89827
2019,No migration background,Second Stage of Tertiary Education,Yes,0.09021,478,5621,0.08272,0.09770
2019,No migration background,Second Stage of Tertiary Education,No,0.90979,5143,5621,0.90230,0.91728
2019,Direct migration background,No answer / don't know,No,0.97329,111,111,0.94316,1.00342
2019,Direct migration background,Primary Level,No,0.90449,187,187,0.86226,0.94673
2019,Direct migration background,Lower Secondary Level,No,0.92653,588,588,0.90542,0.94763
2019,Direct migration background,Upper Secondary Level,Yes,0.06868,85,1316,0.05501,0.08235
2019,Direct migration background,Upper Secondary Level,No,0.93132,1231,1316,0.91765,0.94499
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04999,41,534,0.03149,0.06849
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.95001,493,534,0.93151,0.96851
2019,Direct migration background,First Stage of Tertiary Education,No,0.87329,74,74,0.79698,0.94960
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.04219,46,1115,0.03039,0.05400
2019,Direct migration background,Second Stage of Tertiary Education,No,0.95781,1069,1115,0.94600,0.96961
2019,Indirect migration background,No answer / don't know,No,0.99759,109,109,0.98834,1.00684
2019,Indirect migration background,Pre-primary Level,No,0.98402,80,80,0.95636,1.01167
2019,Indirect migration background,Primary Level,No,0.97477,34,34,0.92127,1.02828
2019,Indirect migration background,Lower Secondary Level,No,0.99287,232,232,0.98201,1.00372
2019,Indirect migration background,Upper Secondary Level,No,0.97009,611,611,0.95658,0.98361
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97939,127,127,0.95459,1.00420
2019,Indirect migration background,First Stage of Tertiary Education,No,0.99678,60,60,0.98233,1.01123
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.96900,274,274,0.94844,0.98956
2021,No migration background,No answer / don't know,No,0.92177,290,290,0.89082,0.95273
2021,No migration background,Pre-primary Level,No,0.99666,102,102,0.98540,1.00791
2021,No migration background,Primary Level,No,0.89433,77,77,0.82521,0.96344
2021,No migration background,Lower Secondary Level,Yes,0.18556,134,882,0.15989,0.21123
2021,No migration background,Lower Secondary Level,No,0.81444,748,882,0.78877,0.84011
2021,No migration background,Upper Secondary Level,Yes,0.13488,674,5680,0.12600,0.14377
2021,No migration background,Upper Secondary Level,No,0.86512,5006,5680,0.85623,0.87400
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.07723,63,1043,0.06102,0.09344
2021,No migration background,Post-secondary Non-tertiary Level,No,0.92277,980,1043,0.90656,0.93898
2021,No migration background,First Stage of Tertiary Education,Yes,0.12760,125,896,0.10575,0.14946
2021,No migration background,First Stage of Tertiary Education,No,0.87240,771,896,0.85054,0.89425
2021,No migration background,Second Stage of Tertiary Education,Yes,0.09204,368,4054,0.08314,0.10094
2021,No migration background,Second Stage of Tertiary Education,No,0.90796,3686,4054,0.89906,0.91686
2021,Direct migration background,No answer / don't know,No,0.94437,427,427,0.92260,0.96613
2021,Direct migration background,Pre-primary Level,No,0.96683,47,47,0.91508,1.01858
2021,Direct migration background,Primary Level,Yes,0.13174,45,823,0.10862,0.15487
2021,Direct migration background,Primary Level,No,0.86826,778,823,0.84513,0.89138
2021,Direct migration background,Lower Secondary Level,Yes,0.11587,33,745,0.09287,0.13887
2021,Direct migration background,Lower Secondary Level,No,0.88413,712,745,0.86113,0.90713
2021,Direct migration background,Upper Secondary Level,Yes,0.08048,74,1235,0.06530,0.09566
2021,Direct migration background,Upper Secondary Level,No,0.91952,1161,1235,0.90434,0.93470
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.07335,38,454,0.04934,0.09736
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.92665,416,454,0.90264,0.95066
2021,Direct migration background,First Stage of Tertiary Education,No,0.83160,54,54,0.73085,0.93235
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.05262,53,1374,0.04081,0.06443
2021,Direct migration background,Second Stage of Tertiary Education,No,0.94738,1321,1374,0.93557,0.95919
2021,Indirect migration background,Pre-primary Level,No,0.99859,37,37,0.98631,1.01086
2021,Indirect migration background,Lower Secondary Level,No,0.97581,113,113,0.94735,1.00426
2021,Indirect migration background,Upper Secondary Level,No,0.96485,368,368,0.94601,0.98369
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96289,90,90,0.92362,1.00217
2021,Indirect migration background,First Stage of Tertiary Education,No,0.97702,36,36,0.92738,1.02666
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.94972,197,197,0.91912,0.98031
