year,migback,quintil_oecd,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Direct migration background,4th Quintile,No,0.95511,489,489,0.93674,0.97348
2015,Direct migration background,5th Quintile,No,0.95123,430,430,0.93085,0.97161
2015,Indirect migration background,1st Quintile,No,0.96940,465,465,0.95373,0.98507
2015,Indirect migration background,2nd Quintile,No,0.95534,329,329,0.93299,0.97770
2015,Indirect migration background,3rd Quintile,No,0.99857,273,273,0.99408,1.00306
2015,Indirect migration background,4th Quintile,No,0.98624,255,255,0.97191,1.00057
2015,Indirect migration background,5th Quintile,No,0.94863,187,187,0.91690,0.98036
2017,No migration background,1st Quintile,Yes,0.13360,274,2640,0.12062,0.14658
2017,No migration background,1st Quintile,No,0.86640,2366,2640,0.85342,0.87938
2017,No migration background,2nd Quintile,Yes,0.14508,411,3313,0.13308,0.15707
2017,No migration background,2nd Quintile,No,0.85492,2902,3313,0.84293,0.86692
2017,No migration background,3rd Quintile,Yes,0.12538,372,3444,0.11432,0.13644
2017,No migration background,3rd Quintile,No,0.87462,3072,3444,0.86356,0.88568
2017,No migration background,4th Quintile,Yes,0.10039,295,3635,0.09062,0.11016
2017,No migration background,4th Quintile,No,0.89961,3340,3635,0.88984,0.90938
2017,No migration background,5th Quintile,Yes,0.08333,309,3921,0.07467,0.09198
2017,No migration background,5th Quintile,No,0.91667,3612,3921,0.90802,0.92533
2017,Direct migration background,1st Quintile,Yes,0.10406,111,1630,0.08923,0.11889
2017,Direct migration background,1st Quintile,No,0.89594,1519,1630,0.88111,0.91077
2017,Direct migration background,2nd Quintile,Yes,0.06945,64,1186,0.05498,0.08393
2017,Direct migration background,2nd Quintile,No,0.93055,1122,1186,0.91607,0.94502
2017,Direct migration background,3rd Quintile,No,0.94149,692,692,0.92399,0.95899
2017,Direct migration background,4th Quintile,No,0.95036,490,490,0.93110,0.96961
2017,Direct migration background,5th Quintile,No,0.94353,412,412,0.92122,0.96585
2017,Indirect migration background,1st Quintile,No,0.95840,438,438,0.93968,0.97712
2017,Indirect migration background,2nd Quintile,No,0.96804,287,287,0.94765,0.98842
2017,Indirect migration background,3rd Quintile,No,0.98461,244,244,0.96914,1.00009
2017,Indirect migration background,4th Quintile,No,0.97508,214,214,0.95415,0.99601
2017,Indirect migration background,5th Quintile,No,0.97675,191,191,0.95532,0.99818
2019,No migration background,1st Quintile,Yes,0.13809,314,2720,0.12512,0.15106
2019,No migration background,1st Quintile,No,0.86191,2406,2720,0.84894,0.87488
2019,No migration background,2nd Quintile,Yes,0.14169,437,3479,0.13010,0.15329
2019,No migration background,2nd Quintile,No,0.85831,3042,3479,0.84671,0.86990
2019,No migration background,3rd Quintile,Yes,0.12886,368,3489,0.11774,0.13998
2019,No migration background,3rd Quintile,No,0.87114,3121,3489,0.86002,0.88226
2019,No migration background,4th Quintile,Yes,0.10265,338,3647,0.09280,0.11250
2019,No migration background,4th Quintile,No,0.89735,3309,3647,0.88750,0.90720
2019,No migration background,5th Quintile,Yes,0.08364,352,4156,0.07522,0.09206
2019,No migration background,5th Quintile,No,0.91636,3804,4156,0.90794,0.92478
2019,Direct migration background,1st Quintile,Yes,0.08486,87,1310,0.06976,0.09995
2019,Direct migration background,1st Quintile,No,0.91514,1223,1310,0.90005,0.93024
2019,Direct migration background,2nd Quintile,Yes,0.07977,63,976,0.06277,0.09678
2019,Direct migration background,2nd Quintile,No,0.92023,913,976,0.90322,0.93723
2019,Direct migration background,3rd Quintile,Yes,0.06078,37,652,0.04243,0.07913
2019,Direct migration background,3rd Quintile,No,0.93922,615,652,0.92087,0.95757
2019,Direct migration background,4th Quintile,No,0.97361,421,421,0.95828,0.98894
2019,Direct migration background,5th Quintile,No,0.97532,437,437,0.96075,0.98988
2019,Indirect migration background,1st Quintile,No,0.97494,405,405,0.95970,0.99019
2019,Indirect migration background,2nd Quintile,No,0.98354,304,304,0.96922,0.99787
2019,Indirect migration background,3rd Quintile,No,0.97375,275,275,0.95481,0.99268
2019,Indirect migration background,4th Quintile,No,0.97439,183,183,0.95144,0.99734
2019,Indirect migration background,5th Quintile,No,0.98298,204,204,0.96518,1.00077
2021,No migration background,1st Quintile,Yes,0.15098,261,1950,0.13508,0.16687
2021,No migration background,1st Quintile,No,0.84902,1689,1950,0.83313,0.86492
2021,No migration background,2nd Quintile,Yes,0.12985,296,2387,0.11636,0.14333
2021,No migration background,2nd Quintile,No,0.87015,2091,2387,0.85667,0.88364
2021,No migration background,3rd Quintile,Yes,0.11637,251,2447,0.10366,0.12908
2021,No migration background,3rd Quintile,No,0.88363,2196,2447,0.87092,0.89634
2021,No migration background,4th Quintile,Yes,0.11691,251,2629,0.10463,0.12920
2021,No migration background,4th Quintile,No,0.88309,2378,2629,0.87080,0.89537
2021,No migration background,5th Quintile,Yes,0.09553,337,3628,0.08596,0.10509
2021,No migration background,5th Quintile,No,0.90447,3291,3628,0.89491,0.91404
2021,Direct migration background,1st Quintile,Yes,0.08325,139,2588,0.07260,0.09389
2021,Direct migration background,1st Quintile,No,0.91675,2449,2588,0.90611,0.92740
2021,Direct migration background,2nd Quintile,Yes,0.12296,51,938,0.10193,0.14399
2021,Direct migration background,2nd Quintile,No,0.87704,887,938,0.85601,0.89807
2021,Direct migration background,3rd Quintile,No,0.92298,505,505,0.89970,0.94625
2021,Direct migration background,4th Quintile,No,0.94533,379,379,0.92241,0.96825
2021,Direct migration background,5th Quintile,No,0.94459,421,421,0.92270,0.96647
2021,Indirect migration background,1st Quintile,No,0.96632,230,230,0.94295,0.98968
2021,Indirect migration background,2nd Quintile,No,0.97871,198,198,0.95855,0.99886
2021,Indirect migration background,3rd Quintile,No,0.96782,139,139,0.93838,0.99727
2021,Indirect migration background,4th Quintile,No,0.98582,146,146,0.96658,1.00507
2021,Indirect migration background,5th Quintile,No,0.92378,176,176,0.88446,0.96309
