year,pgisced97,sex,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Upper Secondary Level,female,No,0.90715,5119,5589,0.89954,0.91476
2011,Post-secondary Non-tertiary Level,male,No,0.93809,426,426,0.91518,0.96100
2011,Post-secondary Non-tertiary Level,female,No,0.96018,723,723,0.94592,0.97444
2011,First Stage of Tertiary Education,male,Yes,0.12734,124,897,0.10551,0.14917
2011,First Stage of Tertiary Education,male,No,0.87266,773,897,0.85083,0.89449
2011,First Stage of Tertiary Education,female,Yes,0.07723,37,548,0.05486,0.09960
2011,First Stage of Tertiary Education,female,No,0.92277,511,548,0.90040,0.94514
2011,Second Stage of Tertiary Education,male,Yes,0.11470,280,2468,0.10212,0.12727
2011,Second Stage of Tertiary Education,male,No,0.88530,2188,2468,0.87273,0.89788
2011,Second Stage of Tertiary Education,female,Yes,0.05970,115,2120,0.04962,0.06979
2011,Second Stage of Tertiary Education,female,No,0.94030,2005,2120,0.93021,0.95038
2013,No answer / don't know,male,No,0.98498,138,138,0.96461,1.00535
2013,No answer / don't know,female,No,0.96789,126,126,0.93698,0.99879
2013,Pre-primary Level,male,No,0.98878,121,121,0.96993,1.00763
2013,Primary Level,male,No,0.91542,78,78,0.85327,0.97757
2013,Primary Level,female,No,0.79545,93,93,0.71302,0.87788
2013,Lower Secondary Level,male,Yes,0.11681,65,582,0.09070,0.14293
2013,Lower Secondary Level,male,No,0.88319,517,582,0.85707,0.90930
2013,Lower Secondary Level,female,Yes,0.18111,193,1269,0.15991,0.20230
2013,Lower Secondary Level,female,No,0.81889,1076,1269,0.79770,0.84009
2013,Upper Secondary Level,male,Yes,0.13206,558,4318,0.12196,0.14216
2013,Upper Secondary Level,male,No,0.86794,3760,4318,0.85784,0.87804
2013,Upper Secondary Level,female,Yes,0.10543,497,5089,0.09699,0.11387
2013,Upper Secondary Level,female,No,0.89457,4592,5089,0.88613,0.90301
2013,Post-secondary Non-tertiary Level,male,No,0.93506,390,390,0.91057,0.95955
2013,Post-secondary Non-tertiary Level,female,Yes,0.05149,33,681,0.03488,0.06811
2013,Post-secondary Non-tertiary Level,female,No,0.94851,648,681,0.93189,0.96512
2013,First Stage of Tertiary Education,male,Yes,0.12047,105,820,0.09818,0.14277
2013,First Stage of Tertiary Education,male,No,0.87953,715,820,0.85723,0.90182
2013,First Stage of Tertiary Education,female,Yes,0.10494,43,503,0.07813,0.13175
2013,First Stage of Tertiary Education,female,No,0.89506,460,503,0.86825,0.92187
2013,Second Stage of Tertiary Education,male,Yes,0.12080,286,2353,0.10763,0.13397
2013,Second Stage of Tertiary Education,male,No,0.87920,2067,2353,0.86603,0.89237
2013,Second Stage of Tertiary Education,female,Yes,0.06928,116,2113,0.05845,0.08011
2013,Second Stage of Tertiary Education,female,No,0.93072,1997,2113,0.91989,0.94155
2015,No answer / don't know,male,No,0.98022,304,304,0.96454,0.99590
2015,No answer / don't know,female,No,0.96726,290,290,0.94675,0.98778
2015,Pre-primary Level,male,No,0.99846,154,154,0.99226,1.00467
2015,Pre-primary Level,female,No,0.99909,193,193,0.99481,1.00336
2015,Primary Level,male,No,0.87741,147,147,0.82421,0.93061
2015,Primary Level,female,No,0.86711,224,224,0.82256,0.91166
2015,Lower Secondary Level,male,Yes,0.10481,85,1018,0.08598,0.12363
2015,Lower Secondary Level,male,No,0.89519,933,1018,0.87637,0.91402
2015,Lower Secondary Level,female,Yes,0.13797,177,1655,0.12134,0.15459
2015,Lower Secondary Level,female,No,0.86203,1478,1655,0.84541,0.87866
2015,Upper Secondary Level,male,Yes,0.12845,583,5211,0.11936,0.13753
2015,Upper Secondary Level,male,No,0.87155,4628,5211,0.86247,0.88064
2015,Upper Secondary Level,female,Yes,0.09993,511,6438,0.09260,0.10726
2015,Upper Secondary Level,female,No,0.90007,5927,6438,0.89274,0.90740
2015,Post-secondary Non-tertiary Level,male,Yes,0.04449,33,711,0.02933,0.05966
2015,Post-secondary Non-tertiary Level,male,No,0.95551,678,711,0.94034,0.97067
2015,Post-secondary Non-tertiary Level,female,Yes,0.04394,44,1241,0.03254,0.05535
2015,Post-secondary Non-tertiary Level,female,No,0.95606,1197,1241,0.94465,0.96746
2015,First Stage of Tertiary Education,male,Yes,0.13474,119,941,0.11292,0.15657
2015,First Stage of Tertiary Education,male,No,0.86526,822,941,0.84343,0.88708
2015,First Stage of Tertiary Education,female,Yes,0.09518,47,579,0.07126,0.11911
2015,First Stage of Tertiary Education,female,No,0.90482,532,579,0.88089,0.92874
2015,Second Stage of Tertiary Education,male,Yes,0.10907,304,2949,0.09781,0.12032
2015,Second Stage of Tertiary Education,male,No,0.89093,2645,2949,0.87968,0.90219
2015,Second Stage of Tertiary Education,female,Yes,0.06110,121,2924,0.05242,0.06979
2015,Second Stage of Tertiary Education,female,No,0.93890,2803,2924,0.93021,0.94758
2017,No answer / don't know,male,No,0.96253,317,317,0.94159,0.98347
2017,No answer / don't know,female,No,0.95823,276,276,0.93458,0.98188
2017,Pre-primary Level,female,No,0.99287,216,216,0.98163,1.00412
2017,Primary Level,male,No,0.88943,168,168,0.84186,0.93699
2017,Primary Level,female,No,0.89420,245,245,0.85560,0.93279
2017,Lower Secondary Level,male,Yes,0.10116,81,1059,0.08299,0.11933
2017,Lower Secondary Level,male,No,0.89884,978,1059,0.88067,0.91701
2017,Lower Secondary Level,female,Yes,0.11898,167,1686,0.10352,0.13444
2017,Lower Secondary Level,female,No,0.88102,1519,1686,0.86556,0.89648
2017,Upper Secondary Level,male,Yes,0.12359,586,5482,0.11487,0.13230
2017,Upper Secondary Level,male,No,0.87641,4896,5482,0.86770,0.88513
2017,Upper Secondary Level,female,Yes,0.09591,516,6591,0.08880,0.10302
2017,Upper Secondary Level,female,No,0.90409,6075,6591,0.89698,0.91120
2017,Post-secondary Non-tertiary Level,male,Yes,0.07985,55,818,0.06126,0.09844
2017,Post-secondary Non-tertiary Level,male,No,0.92015,763,818,0.90156,0.93874
2017,Post-secondary Non-tertiary Level,female,Yes,0.06037,53,1393,0.04786,0.07288
2017,Post-secondary Non-tertiary Level,female,No,0.93963,1340,1393,0.92712,0.95214
2017,First Stage of Tertiary Education,male,Yes,0.12044,117,940,0.09962,0.14126
2017,First Stage of Tertiary Education,male,No,0.87956,823,940,0.85874,0.90038
2017,First Stage of Tertiary Education,female,Yes,0.08072,46,587,0.05866,0.10277
2017,First Stage of Tertiary Education,female,No,0.91928,541,587,0.89723,0.94134
2017,Second Stage of Tertiary Education,male,Yes,0.11570,340,3254,0.10471,0.12669
2017,Second Stage of Tertiary Education,male,No,0.88430,2914,3254,0.87331,0.89529
2017,Second Stage of Tertiary Education,female,Yes,0.04298,123,3261,0.03602,0.04995
2017,Second Stage of Tertiary Education,female,No,0.95702,3138,3261,0.95005,0.96398
2019,No answer / don't know,male,No,0.97061,284,284,0.95093,0.99029
2019,No answer / don't know,female,No,0.96875,277,277,0.94822,0.98927
2019,Pre-primary Level,female,No,0.99287,162,162,0.97987,1.00587
2019,Primary Level,male,No,0.86013,152,152,0.80481,0.91546
2019,Primary Level,female,No,0.91772,199,199,0.87945,0.95600
2019,Lower Secondary Level,male,Yes,0.12197,90,995,0.10163,0.14232
2019,Lower Secondary Level,male,No,0.87803,905,995,0.85768,0.89837
2019,Lower Secondary Level,female,Yes,0.13013,144,1428,0.11267,0.14758
2019,Lower Secondary Level,female,No,0.86987,1284,1428,0.85242,0.88733
2019,Upper Secondary Level,male,Yes,0.13818,634,5072,0.12868,0.14768
2019,Upper Secondary Level,male,No,0.86182,4438,5072,0.85232,0.87132
2019,Upper Secondary Level,female,Yes,0.10699,539,6075,0.09922,0.11477
2019,Upper Secondary Level,female,No,0.89301,5536,6075,0.88523,0.90078
2019,Post-secondary Non-tertiary Level,male,Yes,0.04608,58,831,0.03182,0.06034
2019,Post-secondary Non-tertiary Level,male,No,0.95392,773,831,0.93966,0.96818
2019,Post-secondary Non-tertiary Level,female,Yes,0.04963,60,1343,0.03801,0.06125
2019,Post-secondary Non-tertiary Level,female,No,0.95037,1283,1343,0.93875,0.96199
2019,First Stage of Tertiary Education,male,Yes,0.11482,127,1077,0.09577,0.13387
2019,First Stage of Tertiary Education,male,No,0.88518,950,1077,0.86613,0.90423
2019,First Stage of Tertiary Education,female,Yes,0.11726,59,580,0.09105,0.14346
2019,First Stage of Tertiary Education,female,No,0.88274,521,580,0.85654,0.90895
2019,Second Stage of Tertiary Education,male,Yes,0.10679,389,3670,0.09680,0.11679
2019,Second Stage of Tertiary Education,male,No,0.89321,3281,3670,0.88321,0.90320
2019,Second Stage of Tertiary Education,female,Yes,0.04897,148,3352,0.04166,0.05627
2019,Second Stage of Tertiary Education,female,No,0.95103,3204,3352,0.94373,0.95834
2021,No answer / don't know,male,No,0.92552,395,395,0.89960,0.95145
2021,No answer / don't know,female,No,0.93952,352,352,0.91459,0.96446
2021,Pre-primary Level,male,No,0.99487,97,97,0.98057,1.00916
2021,Pre-primary Level,female,No,0.99225,89,89,0.97392,1.01057
2021,Primary Level,male,No,0.90706,471,471,0.88081,0.93331
2021,Primary Level,female,No,0.85895,402,402,0.82488,0.89302
2021,Lower Secondary Level,male,Yes,0.14553,64,787,0.12088,0.17019
2021,Lower Secondary Level,male,No,0.85447,723,787,0.82981,0.87912
2021,Lower Secondary Level,female,Yes,0.15859,107,957,0.13544,0.18175
2021,Lower Secondary Level,female,No,0.84141,850,957,0.81825,0.86456
2021,Upper Secondary Level,male,Yes,0.12631,393,3337,0.11504,0.13758
2021,Upper Secondary Level,male,No,0.87369,2944,3337,0.86242,0.88496
2021,Upper Secondary Level,female,Yes,0.12238,371,3960,0.11217,0.13259
2021,Upper Secondary Level,female,No,0.87762,3589,3960,0.86741,0.88783
2021,Post-secondary Non-tertiary Level,male,Yes,0.09080,46,614,0.06805,0.11354
2021,Post-secondary Non-tertiary Level,male,No,0.90920,568,614,0.88646,0.93195
2021,Post-secondary Non-tertiary Level,female,Yes,0.06174,57,974,0.04662,0.07686
2021,Post-secondary Non-tertiary Level,female,No,0.93826,917,974,0.92314,0.95338
2021,First Stage of Tertiary Education,male,Yes,0.14013,89,603,0.11240,0.16786
2021,First Stage of Tertiary Education,male,No,0.85987,514,603,0.83214,0.88760
2021,First Stage of Tertiary Education,female,Yes,0.10122,42,389,0.07121,0.13123
2021,First Stage of Tertiary Education,female,No,0.89878,347,389,0.86877,0.92879
2021,Second Stage of Tertiary Education,male,Yes,0.10107,292,2929,0.09016,0.11199
2021,Second Stage of Tertiary Education,male,No,0.89893,2637,2929,0.88801,0.90984
2021,Second Stage of Tertiary Education,female,Yes,0.06460,140,2705,0.05533,0.07386
2021,Second Stage of Tertiary Education,female,No,0.93540,2565,2705,0.92614,0.94467
