year,bula_h,pgisced97,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Lower Saxony,First Stage of Tertiary Education,No,0.93155,102,102,0.88231,0.98080
2011,Lower Saxony,Second Stage of Tertiary Education,Yes,0.11152,37,346,0.07831,0.14474
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.88848,309,346,0.85526,0.92169
2011,Bremen,Upper Secondary Level,No,0.97126,58,58,0.92788,1.01463
2011,Bremen,Second Stage of Tertiary Education,No,0.96791,32,32,0.90588,1.02995
2011,North Rhine-Westphalia,No answer / don't know,No,0.98220,82,82,0.95340,1.01099
2011,North Rhine-Westphalia,Primary Level,No,0.94321,73,73,0.88976,0.99667
2011,North Rhine-Westphalia,Lower Secondary Level,Yes,0.15531,70,478,0.12280,0.18781
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.84469,408,478,0.81219,0.87720
2011,North Rhine-Westphalia,Upper Secondary Level,Yes,0.11104,218,1997,0.09726,0.12483
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.88896,1779,1997,0.87517,0.90274
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.94313,309,309,0.91726,0.96899
2011,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.90010,224,224,0.86074,0.93946
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.08445,73,835,0.06558,0.10333
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.91555,762,835,0.89667,0.93442
2011,Hesse,Lower Secondary Level,No,0.79086,131,131,0.72095,0.86077
2011,Hesse,Upper Secondary Level,Yes,0.10200,65,617,0.07810,0.12590
2011,Hesse,Upper Secondary Level,No,0.89800,552,617,0.87410,0.92190
2011,Hesse,Post-secondary Non-tertiary Level,No,0.95408,101,101,0.91306,0.99511
2011,Hesse,First Stage of Tertiary Education,No,0.91136,78,78,0.84787,0.97484
2011,Hesse,Second Stage of Tertiary Education,No,0.94587,350,350,0.92213,0.96961
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.88842,179,179,0.84217,0.93468
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.08069,55,619,0.05921,0.10216
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.91931,564,619,0.89784,0.94079
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.96920,56,56,0.92354,1.01486
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.86524,79,79,0.78945,0.94102
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.91707,167,167,0.87512,0.95902
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.89333,310,310,0.85891,0.92775
2011,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.08775,100,1184,0.07163,0.10388
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.91225,1084,1184,0.89612,0.92837
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.97442,153,153,0.94931,0.99952
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.92829,168,168,0.88916,0.96742
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.09598,40,529,0.07085,0.12111
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.90402,489,529,0.87889,0.92915
2011,Bavaria,Lower Secondary Level,Yes,0.09924,38,347,0.06773,0.13074
2011,Bavaria,Lower Secondary Level,No,0.90076,309,347,0.86926,0.93227
2011,Bavaria,Upper Secondary Level,Yes,0.11735,176,1691,0.10201,0.13270
2011,Bavaria,Upper Secondary Level,No,0.88265,1515,1691,0.86730,0.89799
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.96617,158,158,0.93790,0.99445
2011,Bavaria,First Stage of Tertiary Education,No,0.91618,204,204,0.87806,0.95430
2011,Bavaria,Second Stage of Tertiary Education,Yes,0.05957,42,646,0.04130,0.07784
2011,Bavaria,Second Stage of Tertiary Education,No,0.94043,604,646,0.92216,0.95870
2011,Berlin,Lower Secondary Level,No,0.85513,45,45,0.75112,0.95913
2011,Berlin,Upper Secondary Level,Yes,0.15315,44,312,0.11312,0.19317
2011,Berlin,Upper Secondary Level,No,0.84685,268,312,0.80683,0.88688
2011,Berlin,Post-secondary Non-tertiary Level,No,0.79720,33,33,0.65788,0.93651
2011,Berlin,First Stage of Tertiary Education,No,0.73102,46,46,0.60145,0.86058
2011,Berlin,Second Stage of Tertiary Education,No,0.92611,270,270,0.89485,0.95737
2011,Brandenburg,Lower Secondary Level,No,0.90571,66,66,0.83467,0.97675
2011,Brandenburg,Upper Secondary Level,Yes,0.10768,44,437,0.07858,0.13677
2011,Brandenburg,Upper Secondary Level,No,0.89232,393,437,0.86323,0.92142
2011,Brandenburg,Post-secondary Non-tertiary Level,No,0.97983,35,35,0.93257,1.02708
2011,Brandenburg,First Stage of Tertiary Education,No,0.91383,54,54,0.83828,0.98938
2011,Brandenburg,Second Stage of Tertiary Education,No,0.85949,216,216,0.81303,0.90594
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.90173,236,236,0.86367,0.93979
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.81507,41,41,0.69476,0.93539
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.78352,125,125,0.71103,0.85601
2011,Saxony,Lower Secondary Level,No,0.90118,63,63,0.82690,0.97546
2011,Saxony,Upper Secondary Level,Yes,0.09764,80,784,0.07685,0.11843
2011,Saxony,Upper Secondary Level,No,0.90236,704,784,0.88157,0.92315
2011,Saxony,Post-secondary Non-tertiary Level,No,0.89857,54,54,0.81729,0.97985
2011,Saxony,First Stage of Tertiary Education,No,0.83782,101,101,0.76558,0.91007
2011,Saxony,Second Stage of Tertiary Education,Yes,0.11336,33,351,0.08014,0.14657
2011,Saxony,Second Stage of Tertiary Education,No,0.88664,318,351,0.85343,0.91986
2011,Saxony-Anhalt,Lower Secondary Level,No,0.85958,51,51,0.76329,0.95588
2011,Saxony-Anhalt,Upper Secondary Level,Yes,0.08234,43,463,0.05727,0.10740
2011,Saxony-Anhalt,Upper Secondary Level,No,0.91766,420,463,0.89260,0.94273
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.86007,62,62,0.77301,0.94713
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.88274,202,202,0.83826,0.92722
2011,Thuringa,Lower Secondary Level,No,0.69105,32,32,0.52839,0.85370
2011,Thuringa,Upper Secondary Level,Yes,0.10290,53,541,0.07727,0.12852
2011,Thuringa,Upper Secondary Level,No,0.89710,488,541,0.87148,0.92273
2011,Thuringa,First Stage of Tertiary Education,No,0.86359,57,57,0.77369,0.95348
2011,Thuringa,Second Stage of Tertiary Education,No,0.85698,166,166,0.80357,0.91040
2013,Schleswig-Holstein,Lower Secondary Level,No,0.88477,51,51,0.79627,0.97328
2013,Schleswig-Holstein,Upper Secondary Level,Yes,0.13678,44,334,0.09988,0.17369
2013,Schleswig-Holstein,Upper Secondary Level,No,0.86322,290,334,0.82631,0.90012
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.84048,38,38,0.72249,0.95846
2013,Schleswig-Holstein,First Stage of Tertiary Education,No,0.87064,32,32,0.75250,0.98878
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.92703,91,91,0.87329,0.98076
2013,Hamburg,Upper Secondary Level,No,0.93068,114,114,0.88385,0.97751
2013,Hamburg,Second Stage of Tertiary Education,No,0.96449,97,97,0.92747,1.00151
2013,Lower Saxony,Lower Secondary Level,No,0.83132,179,179,0.77631,0.88634
2013,Lower Saxony,Upper Secondary Level,Yes,0.12571,104,936,0.10446,0.14696
2013,Lower Saxony,Upper Secondary Level,No,0.87429,832,936,0.85304,0.89554
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.96696,91,91,0.93003,1.00389
2013,Lower Saxony,First Stage of Tertiary Education,No,0.89043,92,92,0.82625,0.95461
2013,Lower Saxony,Second Stage of Tertiary Education,Yes,0.11600,34,361,0.08292,0.14908
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.88400,327,361,0.85092,0.91708
2013,Bremen,Upper Secondary Level,No,0.87358,47,47,0.77754,0.96962
2013,North Rhine-Westphalia,No answer / don't know,No,0.95742,68,68,0.90907,1.00577
2013,North Rhine-Westphalia,Pre-primary Level,No,0.98529,82,82,0.95908,1.01151
2013,North Rhine-Westphalia,Primary Level,No,0.95758,43,43,0.89663,1.01854
2013,North Rhine-Westphalia,Lower Secondary Level,Yes,0.19021,68,420,0.15263,0.22779
2013,North Rhine-Westphalia,Lower Secondary Level,No,0.80979,352,420,0.77221,0.84737
2013,North Rhine-Westphalia,Upper Secondary Level,Yes,0.12186,195,1724,0.10641,0.13730
2013,North Rhine-Westphalia,Upper Secondary Level,No,0.87814,1529,1724,0.86270,0.89359
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.93503,279,279,0.90605,0.96400
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.15776,35,237,0.11125,0.20426
2013,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.84224,202,237,0.79574,0.88875
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.09291,77,842,0.07329,0.11253
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.90709,765,842,0.88747,0.92671
2013,Hesse,Lower Secondary Level,No,0.74561,108,108,0.66309,0.82813
2013,Hesse,Upper Secondary Level,Yes,0.09242,60,571,0.06864,0.11619
2013,Hesse,Upper Secondary Level,No,0.90758,511,571,0.88381,0.93136
2013,Hesse,Post-secondary Non-tertiary Level,No,0.96983,96,96,0.93543,1.00423
2013,Hesse,First Stage of Tertiary Education,No,0.88328,63,63,0.80336,0.96321
2013,Hesse,Second Stage of Tertiary Education,No,0.91476,335,335,0.88481,0.94471
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.81761,141,141,0.75364,0.88158
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.10577,52,550,0.08004,0.13149
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.89423,498,550,0.86851,0.91996
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.98447,56,56,0.95179,1.01715
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.94004,73,73,0.88519,0.99488
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.86775,172,172,0.81698,0.91853
2013,Baden-Wuerttemberg,No answer / don't know,No,0.97171,32,32,0.91335,1.03008
2013,Baden-Wuerttemberg,Lower Secondary Level,No,0.85974,237,237,0.81543,0.90404
2013,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.10573,99,1012,0.08678,0.12469
2013,Baden-Wuerttemberg,Upper Secondary Level,No,0.89427,913,1012,0.87531,0.91322
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.95942,123,123,0.92441,0.99444
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.92665,151,151,0.88492,0.96837
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.10620,42,476,0.07849,0.13390
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.89380,434,476,0.86610,0.92151
2013,Bavaria,Lower Secondary Level,Yes,0.11769,37,290,0.08053,0.15484
2013,Bavaria,Lower Secondary Level,No,0.88231,253,290,0.84516,0.91947
2013,Bavaria,Upper Secondary Level,Yes,0.12421,170,1557,0.10783,0.14060
2013,Bavaria,Upper Secondary Level,No,0.87579,1387,1557,0.85940,0.89217
2013,Bavaria,Post-secondary Non-tertiary Level,No,0.91504,150,150,0.87027,0.95981
2013,Bavaria,First Stage of Tertiary Education,No,0.92793,195,195,0.89154,0.96432
2013,Bavaria,Second Stage of Tertiary Education,Yes,0.07690,51,622,0.05594,0.09785
2013,Bavaria,Second Stage of Tertiary Education,No,0.92310,571,622,0.90215,0.94406
2013,Berlin,Lower Secondary Level,No,0.85748,40,40,0.74776,0.96720
2013,Berlin,Upper Secondary Level,Yes,0.16559,52,318,0.12467,0.20651
2013,Berlin,Upper Secondary Level,No,0.83441,266,318,0.79349,0.87533
2013,Berlin,First Stage of Tertiary Education,No,0.80427,49,49,0.69202,0.91651
2013,Berlin,Second Stage of Tertiary Education,No,0.90567,272,272,0.87087,0.94047
2013,Brandenburg,Lower Secondary Level,No,0.88705,47,47,0.79558,0.97852
2013,Brandenburg,Upper Secondary Level,Yes,0.12656,47,391,0.09356,0.15955
2013,Brandenburg,Upper Secondary Level,No,0.87344,344,391,0.84045,0.90644
2013,Brandenburg,First Stage of Tertiary Education,No,0.88554,51,51,0.79729,0.97379
2013,Brandenburg,Second Stage of Tertiary Education,No,0.87883,193,193,0.83267,0.92499
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.88994,212,212,0.84771,0.93217
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.87429,40,40,0.77025,0.97834
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.80087,105,105,0.72412,0.87763
2013,Saxony,Lower Secondary Level,No,0.92737,56,56,0.85878,0.99596
2013,Saxony,Upper Secondary Level,Yes,0.10570,82,716,0.08316,0.12824
2013,Saxony,Upper Secondary Level,No,0.89430,634,716,0.87176,0.91684
2013,Saxony,Post-secondary Non-tertiary Level,No,0.92607,54,54,0.85563,0.99652
2013,Saxony,First Stage of Tertiary Education,No,0.82015,98,98,0.74372,0.89658
2013,Saxony,Second Stage of Tertiary Education,Yes,0.10729,35,363,0.07541,0.13918
2013,Saxony,Second Stage of Tertiary Education,No,0.89271,328,363,0.86082,0.92459
2013,Saxony-Anhalt,Lower Secondary Level,No,0.96191,48,48,0.90718,1.01663
2013,Saxony-Anhalt,Upper Secondary Level,Yes,0.13353,50,398,0.10007,0.16699
2013,Saxony-Anhalt,Upper Secondary Level,No,0.86647,348,398,0.83301,0.89993
2013,Saxony-Anhalt,First Stage of Tertiary Education,No,0.93526,58,58,0.87138,0.99914
2013,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.89276,176,176,0.84692,0.93860
2013,Thuringa,Lower Secondary Level,No,0.67348,32,32,0.50840,0.83856
2013,Thuringa,Upper Secondary Level,Yes,0.11585,51,478,0.08713,0.14457
2013,Thuringa,Upper Secondary Level,No,0.88415,427,478,0.85543,0.91287
2013,Thuringa,First Stage of Tertiary Education,No,0.94499,53,53,0.88301,1.00696
2013,Thuringa,Second Stage of Tertiary Education,No,0.89384,159,159,0.84580,0.94187
2015,Schleswig-Holstein,Lower Secondary Level,No,0.92857,83,83,0.87283,0.98432
2015,Schleswig-Holstein,Upper Secondary Level,Yes,0.12330,44,430,0.09219,0.15442
2015,Schleswig-Holstein,Upper Secondary Level,No,0.87670,386,430,0.84558,0.90781
2015,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.91046,73,73,0.84451,0.97641
2015,Schleswig-Holstein,First Stage of Tertiary Education,No,0.86789,43,43,0.76549,0.97030
2015,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.90433,140,140,0.85543,0.95323
2015,Hamburg,Upper Secondary Level,No,0.89734,143,143,0.84742,0.94726
2015,Hamburg,Post-secondary Non-tertiary Level,No,0.94245,36,36,0.86530,1.01961
2015,Hamburg,Second Stage of Tertiary Education,No,0.96259,142,142,0.93127,0.99391
2015,Lower Saxony,No answer / don't know,No,0.96260,68,68,0.91717,1.00803
2015,Lower Saxony,Primary Level,No,0.78103,51,51,0.66640,0.89566
2015,Lower Saxony,Lower Secondary Level,No,0.89071,292,292,0.85486,0.92656
2015,Lower Saxony,Upper Secondary Level,Yes,0.10531,100,1131,0.08741,0.12320
2015,Lower Saxony,Upper Secondary Level,No,0.89469,1031,1131,0.87680,0.91259
2015,Lower Saxony,Post-secondary Non-tertiary Level,No,0.95984,178,178,0.93092,0.98876
2015,Lower Saxony,First Stage of Tertiary Education,No,0.86530,103,103,0.79904,0.93155
2015,Lower Saxony,Second Stage of Tertiary Education,Yes,0.08059,36,500,0.05670,0.10447
2015,Lower Saxony,Second Stage of Tertiary Education,No,0.91941,464,500,0.89553,0.94330
2015,Bremen,Upper Secondary Level,No,0.92180,65,65,0.85602,0.98758
2015,Bremen,Second Stage of Tertiary Education,No,0.94932,37,37,0.87767,1.02097
2015,North Rhine-Westphalia,No answer / don't know,No,0.99342,154,154,0.98062,1.00623
2015,North Rhine-Westphalia,Pre-primary Level,No,0.99893,79,79,0.99167,1.00619
2015,North Rhine-Westphalia,Primary Level,No,0.92055,123,123,0.87257,0.96854
2015,North Rhine-Westphalia,Lower Secondary Level,Yes,0.15150,65,652,0.12395,0.17904
2015,North Rhine-Westphalia,Lower Secondary Level,No,0.84850,587,652,0.82096,0.87605
2015,North Rhine-Westphalia,Upper Secondary Level,Yes,0.12561,223,2252,0.11192,0.13930
2015,North Rhine-Westphalia,Upper Secondary Level,No,0.87439,2029,2252,0.86070,0.88808
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.95954,538,538,0.94288,0.97621
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.15076,35,261,0.10727,0.19425
2015,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.84924,226,261,0.80575,0.89273
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.10727,83,1078,0.08879,0.12576
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.89273,995,1078,0.87424,0.91121
2015,Hesse,No answer / don't know,No,0.94887,44,44,0.88303,1.01471
2015,Hesse,Lower Secondary Level,No,0.83713,158,158,0.77937,0.89489
2015,Hesse,Upper Secondary Level,Yes,0.08825,55,709,0.06735,0.10914
2015,Hesse,Upper Secondary Level,No,0.91175,654,709,0.89086,0.93265
2015,Hesse,Post-secondary Non-tertiary Level,No,0.95631,147,147,0.92315,0.98947
2015,Hesse,First Stage of Tertiary Education,No,0.86512,73,73,0.78622,0.94403
2015,Hesse,Second Stage of Tertiary Education,No,0.92678,447,447,0.90261,0.95096
2015,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.95377,32,32,0.87986,1.02769
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.86099,216,216,0.81475,0.90724
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.12805,66,704,0.10335,0.15275
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.87195,638,704,0.84725,0.89665
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.99925,111,111,0.99413,1.00437
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.93264,85,85,0.87904,0.98624
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.92678,250,250,0.89442,0.95914
2015,Baden-Wuerttemberg,No answer / don't know,No,0.97337,64,64,0.93361,1.01313
2015,Baden-Wuerttemberg,Lower Secondary Level,No,0.89147,323,323,0.85749,0.92544
