year,age_gr,migback,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,No migration background,Yes,0.02334,72,3303,0.01819,0.02849
2013,30-45 y.,No migration background,No,0.97666,3231,3303,0.97151,0.98181
2013,30-45 y.,Direct migration background,No,0.99682,484,484,0.99179,1.00184
2013,30-45 y.,Indirect migration background,No,0.98683,276,276,0.97336,1.00030
2013,46-65 y.,No migration background,Yes,0.07901,498,6522,0.07246,0.08555
2013,46-65 y.,No migration background,No,0.92099,6024,6522,0.91445,0.92754
2013,46-65 y.,Direct migration background,Yes,0.10043,64,694,0.07805,0.12281
2013,46-65 y.,Direct migration background,No,0.89957,630,694,0.87719,0.92195
2013,46-65 y.,Indirect migration background,No,0.87816,94,94,0.81168,0.94464
2013,66 and older,No migration background,Yes,0.26958,1176,4550,0.25669,0.28248
2013,66 and older,No migration background,No,0.73042,3374,4550,0.71752,0.74331
2013,66 and older,Direct migration background,Yes,0.23032,95,384,0.18815,0.27248
2013,66 and older,Direct migration background,No,0.76968,289,384,0.72752,0.81185
2015,17-29 y.,No migration background,Yes,0.01471,37,2550,0.01003,0.01938
2015,17-29 y.,No migration background,No,0.98529,2513,2550,0.98062,0.98997
2015,17-29 y.,Direct migration background,No,0.99179,586,586,0.98448,0.99910
2015,17-29 y.,Indirect migration background,No,0.99394,771,771,0.98846,0.99942
2015,30-45 y.,No migration background,Yes,0.01985,88,4770,0.01589,0.02381
2015,30-45 y.,No migration background,No,0.98015,4682,4770,0.97619,0.98411
2015,30-45 y.,Direct migration background,No,0.98677,1970,1970,0.98173,0.99182
2015,30-45 y.,Indirect migration background,No,0.98490,581,581,0.97498,0.99483
2015,46-65 y.,No migration background,Yes,0.07677,512,7257,0.07064,0.08290
2015,46-65 y.,No migration background,No,0.92323,6745,7257,0.91710,0.92936
2015,46-65 y.,Direct migration background,Yes,0.08635,108,1449,0.07188,0.10081
2015,46-65 y.,Direct migration background,No,0.91365,1341,1449,0.89919,0.92812
2015,46-65 y.,Indirect migration background,No,0.80551,154,154,0.74279,0.86823
2015,66 and older,No migration background,Yes,0.26723,1161,4446,0.25422,0.28024
2015,66 and older,No migration background,No,0.73277,3285,4446,0.71976,0.74578
2015,66 and older,Direct migration background,Yes,0.23504,110,434,0.19510,0.27498
2015,66 and older,Direct migration background,No,0.76496,324,434,0.72502,0.80490
2017,17-29 y.,No migration background,Yes,0.01195,36,2924,0.00801,0.01589
2017,17-29 y.,No migration background,No,0.98805,2888,2924,0.98411,0.99199
2017,17-29 y.,Direct migration background,No,0.99061,614,614,0.98298,0.99825
2017,17-29 y.,Indirect migration background,No,0.99179,804,804,0.98554,0.99803
2017,30-45 y.,No migration background,Yes,0.02219,101,4558,0.01791,0.02646
2017,30-45 y.,No migration background,No,0.97781,4457,4558,0.97354,0.98209
2017,30-45 y.,Direct migration background,Yes,0.02068,39,2122,0.01463,0.02674
2017,30-45 y.,Direct migration background,No,0.97932,2083,2122,0.97326,0.98537
2017,30-45 y.,Indirect migration background,No,0.96215,564,564,0.94639,0.97792
2017,46-65 y.,No migration background,Yes,0.08013,590,8130,0.07423,0.08604
2017,46-65 y.,No migration background,No,0.91987,7540,8130,0.91396,0.92577
2017,46-65 y.,Direct migration background,Yes,0.07682,116,1626,0.06387,0.08977
2017,46-65 y.,Direct migration background,No,0.92318,1510,1626,0.91023,0.93613
2017,46-65 y.,Indirect migration background,No,0.90504,202,202,0.86451,0.94557
2017,66 and older,No migration background,Yes,0.25614,1119,4499,0.24338,0.26889
2017,66 and older,No migration background,No,0.74386,3380,4499,0.73111,0.75662
2017,66 and older,Direct migration background,Yes,0.21036,98,445,0.17245,0.24827
2017,66 and older,Direct migration background,No,0.78964,347,445,0.75173,0.82755
2019,17-29 y.,No migration background,Yes,0.01850,45,2693,0.01341,0.02359
2019,17-29 y.,No migration background,No,0.98150,2648,2693,0.97641,0.98659
2019,17-29 y.,Direct migration background,No,0.98694,419,419,0.97605,0.99782
2019,17-29 y.,Indirect migration background,No,0.98912,719,719,0.98154,0.99671
2019,30-45 y.,No migration background,Yes,0.02593,111,4133,0.02109,0.03078
2019,30-45 y.,No migration background,No,0.97407,4022,4133,0.96922,0.97891
2019,30-45 y.,Direct migration background,No,0.99037,1589,1589,0.98557,0.99517
2019,30-45 y.,Indirect migration background,No,0.99049,528,528,0.98221,0.99878
2019,46-65 y.,No migration background,Yes,0.09167,663,8597,0.08557,0.09777
2019,46-65 y.,No migration background,No,0.90833,7934,8597,0.90223,0.91443
2019,46-65 y.,Direct migration background,Yes,0.06309,98,1543,0.05096,0.07523
2019,46-65 y.,Direct migration background,No,0.93691,1445,1543,0.92477,0.94904
2019,46-65 y.,Indirect migration background,No,0.93196,261,261,0.90135,0.96257
2019,66 and older,No migration background,Yes,0.26511,1208,4700,0.25249,0.27773
2019,66 and older,No migration background,No,0.73489,3492,4700,0.72227,0.74751
2019,66 and older,Direct migration background,Yes,0.20864,101,447,0.17093,0.24635
2019,66 and older,Direct migration background,No,0.79136,346,447,0.75365,0.82907
2021,17-29 y.,No migration background,Yes,0.01820,33,1744,0.01193,0.02448
2021,17-29 y.,No migration background,No,0.98180,1711,1744,0.97552,0.98807
2021,17-29 y.,Direct migration background,No,0.96698,1008,1008,0.95594,0.97802
2021,17-29 y.,Indirect migration background,No,0.99030,414,414,0.98084,0.99975
2021,30-45 y.,No migration background,Yes,0.02528,67,2587,0.01923,0.03133
2021,30-45 y.,No migration background,No,0.97472,2520,2587,0.96867,0.98077
2021,30-45 y.,Direct migration background,Yes,0.01767,50,2319,0.01231,0.02304
2021,30-45 y.,Direct migration background,No,0.98233,2269,2319,0.97696,0.98769
2021,30-45 y.,Indirect migration background,No,0.98037,288,288,0.96432,0.99642
2021,46-65 y.,No migration background,Yes,0.09076,453,5525,0.08319,0.09834
2021,46-65 y.,No migration background,No,0.90924,5072,5525,0.90166,0.91681
2021,46-65 y.,Direct migration background,Yes,0.08686,126,1507,0.07263,0.10108
2021,46-65 y.,Direct migration background,No,0.91314,1381,1507,0.89892,0.92737
2021,46-65 y.,Indirect migration background,No,0.90042,170,170,0.85527,0.94557
2021,66 and older,No migration background,Yes,0.28117,843,3200,0.26559,0.29675
2021,66 and older,No migration background,No,0.71883,2357,3200,0.70325,0.73441
2021,66 and older,Direct migration background,Yes,0.25393,82,340,0.20759,0.30026
2021,66 and older,Direct migration background,No,0.74607,258,340,0.69974,0.79241
