year,quintil_oecd,regtyp,ple0014,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,Rural regions,No,0.9193020719738277,38036,0.9165647936172214,0.922039350330434
2015,3rd Quintile,Rural regions,Yes,0.0806979280261723,38036,0.07796064966956603,0.08343520638277857
2015,4th Quintile,Urban regions,No,0.9224222585924714,38036,0.9197338696230282,0.9251106475619146
2015,4th Quintile,Urban regions,Yes,0.07757774140752864,38036,0.0748893524380854,0.08026613037697189
2015,4th Quintile,Rural regions,No,0.9287383177570093,38036,0.9261528842725034,0.9313237512415152
2015,4th Quintile,Rural regions,Yes,0.07126168224299065,38036,0.0686762487584847,0.0738471157274966
2015,5th Quintile,Urban regions,No,0.9291024960169941,38036,0.9265231717849474,0.9316818202490409
2015,5th Quintile,Urban regions,Yes,0.07089750398300584,38036,0.06831817975095908,0.07347682821505261
2015,5th Quintile,Rural regions,No,0.9235955056179775,38036,0.9209258268320341,0.926265184403921
2015,5th Quintile,Rural regions,Yes,0.07640449438202247,38036,0.07373481559607901,0.07907417316796593
2017,1st Quintile,Urban regions,No,0.9200136147038802,45410,0.9175185289131986,0.9225087004945618
2017,1st Quintile,Urban regions,Yes,0.07998638529611982,45410,0.07749129950543825,0.08248147108680139
2017,1st Quintile,Rural regions,No,0.9085155350978136,45410,0.9058638608222593,0.9111672093733678
2017,1st Quintile,Rural regions,Yes,0.09148446490218642,45410,0.08883279062663216,0.09413613917774069
2017,2nd Quintile,Urban regions,No,0.9109215017064847,45410,0.9083014658154928,0.9135415375974766
2017,2nd Quintile,Urban regions,Yes,0.08907849829351536,45410,0.08645846240252342,0.0916985341845073
2017,2nd Quintile,Rural regions,No,0.8839146277980219,45410,0.8809683463575144,0.8868609092385293
2017,2nd Quintile,Rural regions,Yes,0.11608537220197813,45410,0.11313909076147063,0.11903165364248564
2017,3rd Quintile,Urban regions,No,0.9125602074842534,45410,0.9099620489741774,0.9151583659943293
2017,3rd Quintile,Urban regions,Yes,0.08743979251574657,45410,0.08484163400567062,0.09003795102582253
2017,3rd Quintile,Rural regions,No,0.8997668997668997,45410,0.8970047265596456,0.9025290729741539
2017,3rd Quintile,Rural regions,Yes,0.10023310023310024,45410,0.0974709270258461,0.10299527344035438
2017,4th Quintile,Urban regions,No,0.9312411847672779,45410,0.9289137602753017,0.9335686092592541
2017,4th Quintile,Urban regions,Yes,0.06875881523272215,45410,0.06643139074074597,0.07108623972469832
2017,4th Quintile,Rural regions,No,0.925531914893617,45410,0.9231172263972739,0.92794660338996
2017,4th Quintile,Rural regions,Yes,0.07446808510638298,45410,0.07205339661003986,0.07688277360272609
2017,5th Quintile,Urban regions,No,0.9226454089164452,45410,0.9201882073683622,0.9251026104645282
2017,5th Quintile,Urban regions,Yes,0.07735459108355477,45410,0.0748973895354717,0.07981179263163785
2017,5th Quintile,Rural regions,No,0.9314481576692374,45410,0.9291239805044299,0.9337723348340449
2017,5th Quintile,Rural regions,Yes,0.06855184233076264,45410,0.06622766516595517,0.07087601949557011
2019,1st Quintile,Urban regions,No,0.9148401006108516,42417,0.912183805865932,0.9174963953557713
2019,1st Quintile,Urban regions,Yes,0.0851598993891484,42417,0.08250360464422873,0.08781619413406808
2019,1st Quintile,Rural regions,No,0.896594427244582,42417,0.8936967094577267,0.8994921450314374
2019,1st Quintile,Rural regions,Yes,0.10340557275541795,42417,0.10050785496856267,0.10630329054227323
2019,2nd Quintile,Urban regions,No,0.8969760900140648,42417,0.894083109261833,0.8998690707662965
2019,2nd Quintile,Urban regions,Yes,0.1030239099859353,42417,0.10013092923370356,0.10591689073816704
2019,2nd Quintile,Rural regions,No,0.883793642522147,42417,0.8807438065852449,0.8868434784590491
2019,2nd Quintile,Rural regions,Yes,0.11620635747785305,42417,0.11315652154095099,0.1192561934147551
2019,3rd Quintile,Urban regions,No,0.9149318018664753,42417,0.9122768046175409,0.9175867991154096
2019,3rd Quintile,Urban regions,Yes,0.08506819813352477,42417,0.08241320088459038,0.08772319538245917
2019,3rd Quintile,Rural regions,No,0.8966918165989554,42417,0.893795306397974,0.8995883267999367
2019,3rd Quintile,Rural regions,Yes,0.1033081834010447,42417,0.10041167320006328,0.10620469360202611
2019,4th Quintile,Urban regions,No,0.9167575427117411,42417,0.9141285717529296,0.9193865136705527
2019,4th Quintile,Urban regions,Yes,0.08324245728825881,42417,0.08061348632944729,0.08587142824707034
2019,4th Quintile,Rural regions,No,0.9163923633969717,42417,0.9137581569942972,0.9190265697996463
2019,4th Quintile,Rural regions,Yes,0.0836076366030283,42417,0.0809734302003538,0.08624184300570281
2019,5th Quintile,Urban regions,No,0.9172630976238191,42417,0.9146413994822927,0.9198847957653454
2019,5th Quintile,Urban regions,Yes,0.08273690237618093,42417,0.08011520423465457,0.0853586005177073
2019,5th Quintile,Rural regions,No,0.934261407579273,42417,0.9319029367889422,0.9366198783696038
2019,5th Quintile,Rural regions,Yes,0.065738592420727,42417,0.06338012163039623,0.06809706321105775
2021,1st Quintile,Urban regions,No,0.9231003039513678,27598,0.9199568722781969,0.9262437356245387
2021,1st Quintile,Urban regions,Yes,0.07689969604863221,27598,0.07375626437546128,0.08004312772180315
2021,1st Quintile,Rural regions,No,0.9026610644257703,27598,0.899163844714168,0.9061582841373726
2021,1st Quintile,Rural regions,Yes,0.09733893557422969,27598,0.09384171586262732,0.10083615528583206
2021,2nd Quintile,Urban regions,No,0.9022082018927445,27598,0.8987037357587169,0.9057126680267722
2021,2nd Quintile,Urban regions,Yes,0.09779179810725552,27598,0.09428733197322789,0.10129626424128316
2021,2nd Quintile,Rural regions,No,0.8870139398385913,27598,0.8832789027281875,0.8907489769489951
2021,2nd Quintile,Rural regions,Yes,0.11298606016140866,27598,0.10925102305100491,0.11672109727181242
2021,3rd Quintile,Urban regions,No,0.9286821705426357,27598,0.9256458341942803,0.9317185068909911
2021,3rd Quintile,Urban regions,Yes,0.07131782945736434,27598,0.06828149310900897,0.07435416580571971
2021,3rd Quintile,Rural regions,No,0.8844404003639672,27598,0.880668549031198,0.8882122516967365
2021,3rd Quintile,Rural regions,Yes,0.11555959963603275,27598,0.11178774830326355,0.11933145096880196
2021,4th Quintile,Urban regions,No,0.9142988084326306,27598,0.9109962175834014,0.9176013992818597
2021,4th Quintile,Urban regions,Yes,0.08570119156736938,27598,0.08239860071814027,0.0890037824165985
2021,4th Quintile,Rural regions,No,0.9135338345864662,27598,0.9102179249689526,0.9168497442039798
2021,4th Quintile,Rural regions,Yes,0.08646616541353383,27598,0.08315025579602026,0.0897820750310474
2021,5th Quintile,Urban regions,No,0.9101412066752247,27598,0.9067671533188222,0.9135152600316272
2021,5th Quintile,Urban regions,Yes,0.08985879332477535,27598,0.08648473996837285,0.09323284668117786
2021,5th Quintile,Rural regions,No,0.9125214408233276,27598,0.9091880240558656,0.9158548575907897
2021,5th Quintile,Rural regions,Yes,0.08747855917667238,27598,0.08414514240921031,0.09081197594413445
