year,pgisced97,quintil_oecd,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,First Stage of Tertiary Education,1st Quintile,No,0.88803,106,106,0.82771,0.94834
2009,First Stage of Tertiary Education,2nd Quintile,No,0.85262,183,183,0.80112,0.90412
2009,First Stage of Tertiary Education,3rd Quintile,Yes,0.12589,32,287,0.08744,0.16434
2009,First Stage of Tertiary Education,3rd Quintile,No,0.87411,255,287,0.83566,0.91256
2009,First Stage of Tertiary Education,4th Quintile,Yes,0.10920,34,345,0.07624,0.14216
2009,First Stage of Tertiary Education,4th Quintile,No,0.89080,311,345,0.85784,0.92376
2009,First Stage of Tertiary Education,5th Quintile,No,0.94349,346,346,0.91912,0.96785
2009,Second Stage of Tertiary Education,1st Quintile,No,0.93788,201,201,0.90442,0.97133
2009,Second Stage of Tertiary Education,2nd Quintile,Yes,0.10805,39,318,0.07387,0.14222
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.89195,279,318,0.85778,0.92613
2009,Second Stage of Tertiary Education,3rd Quintile,Yes,0.09660,45,546,0.07180,0.12140
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.90340,501,546,0.87860,0.92820
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.07811,73,816,0.05969,0.09654
2009,Second Stage of Tertiary Education,4th Quintile,No,0.92189,743,816,0.90346,0.94031
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.07699,159,2138,0.06569,0.08830
2009,Second Stage of Tertiary Education,5th Quintile,No,0.92301,1979,2138,0.91170,0.93431
2011,No answer / don't know,1st Quintile,No,0.99910,82,82,0.99256,1.00563
2011,No answer / don't know,3rd Quintile,No,0.98992,59,59,0.96421,1.01563
2011,No answer / don't know,4th Quintile,No,0.99763,40,40,0.98235,1.01290
2011,Primary Level,1st Quintile,No,0.82190,55,55,0.71985,0.92395
2011,Lower Secondary Level,1st Quintile,Yes,0.19386,72,473,0.15820,0.22953
2011,Lower Secondary Level,1st Quintile,No,0.80614,401,473,0.77047,0.84180
2011,Lower Secondary Level,2nd Quintile,Yes,0.13210,52,371,0.09760,0.16660
2011,Lower Secondary Level,2nd Quintile,No,0.86790,319,371,0.83340,0.90240
2011,Lower Secondary Level,3rd Quintile,Yes,0.12678,34,309,0.08962,0.16393
2011,Lower Secondary Level,3rd Quintile,No,0.87322,275,309,0.83607,0.91038
2011,Lower Secondary Level,4th Quintile,No,0.90498,170,170,0.86077,0.94919
2011,Lower Secondary Level,5th Quintile,No,0.87193,91,91,0.80289,0.94097
2011,Upper Secondary Level,1st Quintile,Yes,0.13770,178,1428,0.11982,0.15558
2011,Upper Secondary Level,1st Quintile,No,0.86230,1250,1428,0.84442,0.88018
2011,Upper Secondary Level,2nd Quintile,Yes,0.14885,209,1586,0.13133,0.16637
2011,Upper Secondary Level,2nd Quintile,No,0.85115,1377,1586,0.83363,0.86867
2011,Upper Secondary Level,3rd Quintile,Yes,0.08461,164,1735,0.07151,0.09771
2011,Upper Secondary Level,3rd Quintile,No,0.91539,1571,1735,0.90229,0.92849
2011,Upper Secondary Level,4th Quintile,Yes,0.08021,127,1642,0.06707,0.09335
2011,Upper Secondary Level,4th Quintile,No,0.91979,1515,1642,0.90665,0.93293
2011,Upper Secondary Level,5th Quintile,Yes,0.09011,106,1427,0.07525,0.10497
2011,Upper Secondary Level,5th Quintile,No,0.90989,1321,1427,0.89503,0.92475
2011,Post-secondary Non-tertiary Level,1st Quintile,No,0.90584,94,94,0.84648,0.96519
2011,Post-secondary Non-tertiary Level,2nd Quintile,No,0.98209,125,125,0.95875,1.00544
2011,Post-secondary Non-tertiary Level,3rd Quintile,No,0.91332,174,174,0.87139,0.95524
2011,Post-secondary Non-tertiary Level,4th Quintile,No,0.94526,215,215,0.91479,0.97574
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.96903,257,257,0.94781,0.99025
2011,First Stage of Tertiary Education,1st Quintile,No,0.76175,87,87,0.67171,0.85179
2011,First Stage of Tertiary Education,2nd Quintile,Yes,0.13318,32,203,0.08632,0.18004
2011,First Stage of Tertiary Education,2nd Quintile,No,0.86682,171,203,0.81996,0.91368
2011,First Stage of Tertiary Education,3rd Quintile,No,0.85618,205,205,0.80802,0.90433
2011,First Stage of Tertiary Education,4th Quintile,Yes,0.09201,35,318,0.06019,0.12383
2011,First Stage of Tertiary Education,4th Quintile,No,0.90799,283,318,0.87617,0.93981
2011,First Stage of Tertiary Education,5th Quintile,No,0.95740,296,296,0.93435,0.98045
2011,Second Stage of Tertiary Education,1st Quintile,No,0.95275,195,195,0.92289,0.98261
2011,Second Stage of Tertiary Education,2nd Quintile,Yes,0.13847,44,327,0.10098,0.17597
2011,Second Stage of Tertiary Education,2nd Quintile,No,0.86153,283,327,0.82403,0.89902
2011,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15270,61,489,0.12079,0.18461
2011,Second Stage of Tertiary Education,3rd Quintile,No,0.84730,428,489,0.81539,0.87921
2011,Second Stage of Tertiary Education,4th Quintile,Yes,0.09021,61,800,0.07035,0.11008
2011,Second Stage of Tertiary Education,4th Quintile,No,0.90979,739,800,0.88992,0.92965
2011,Second Stage of Tertiary Education,5th Quintile,Yes,0.08293,150,1878,0.07045,0.09540
2011,Second Stage of Tertiary Education,5th Quintile,No,0.91707,1728,1878,0.90460,0.92955
2013,No answer / don't know,1st Quintile,No,0.95737,98,98,0.91717,0.99757
2013,No answer / don't know,2nd Quintile,No,0.97528,36,36,0.92383,1.02672
2013,No answer / don't know,3rd Quintile,No,0.97746,42,42,0.93202,1.02289
2013,Pre-primary Level,3rd Quintile,No,0.97358,41,41,0.92388,1.02328
2013,Primary Level,1st Quintile,No,0.83584,111,111,0.76661,0.90506
2013,Lower Secondary Level,1st Quintile,Yes,0.17361,91,613,0.14360,0.20362
2013,Lower Secondary Level,1st Quintile,No,0.82639,522,613,0.79638,0.85640
2013,Lower Secondary Level,2nd Quintile,Yes,0.18682,83,519,0.15326,0.22039
2013,Lower Secondary Level,2nd Quintile,No,0.81318,436,519,0.77961,0.84674
2013,Lower Secondary Level,3rd Quintile,Yes,0.13749,47,347,0.10121,0.17378
2013,Lower Secondary Level,3rd Quintile,No,0.86251,300,347,0.82622,0.89879
2013,Lower Secondary Level,4th Quintile,No,0.88999,222,222,0.84874,0.93124
2013,Lower Secondary Level,5th Quintile,No,0.86270,112,112,0.79868,0.92673
2013,Upper Secondary Level,1st Quintile,Yes,0.14625,211,1700,0.12945,0.16305
2013,Upper Secondary Level,1st Quintile,No,0.85375,1489,1700,0.83695,0.87055
2013,Upper Secondary Level,2nd Quintile,Yes,0.14010,264,1990,0.12485,0.15536
2013,Upper Secondary Level,2nd Quintile,No,0.85990,1726,1990,0.84464,0.87515
2013,Upper Secondary Level,3rd Quintile,Yes,0.12377,247,2045,0.10949,0.13805
2013,Upper Secondary Level,3rd Quintile,No,0.87623,1798,2045,0.86195,0.89051
2013,Upper Secondary Level,4th Quintile,Yes,0.10334,207,2028,0.09009,0.11659
2013,Upper Secondary Level,4th Quintile,No,0.89666,1821,2028,0.88341,0.90991
2013,Upper Secondary Level,5th Quintile,Yes,0.07235,125,1642,0.05982,0.08489
2013,Upper Secondary Level,5th Quintile,No,0.92765,1517,1642,0.91511,0.94018
2013,Post-secondary Non-tertiary Level,1st Quintile,No,0.93604,127,127,0.89332,0.97877
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.95899,165,165,0.92864,0.98934
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.93402,212,212,0.90052,0.96752
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.92039,222,222,0.88470,0.95608
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.96257,312,312,0.94148,0.98367
2013,First Stage of Tertiary Education,1st Quintile,No,0.70658,85,85,0.60920,0.80395
2013,First Stage of Tertiary Education,2nd Quintile,Yes,0.15582,32,211,0.10677,0.20487
2013,First Stage of Tertiary Education,2nd Quintile,No,0.84418,179,211,0.79513,0.89323
2013,First Stage of Tertiary Education,3rd Quintile,No,0.89609,258,258,0.85878,0.93340
2013,First Stage of Tertiary Education,4th Quintile,Yes,0.07867,34,338,0.04992,0.10741
2013,First Stage of Tertiary Education,4th Quintile,No,0.92133,304,338,0.89259,0.95008
2013,First Stage of Tertiary Education,5th Quintile,No,0.92837,349,349,0.90127,0.95546
2013,Second Stage of Tertiary Education,1st Quintile,No,0.93487,251,251,0.90429,0.96546
2013,Second Stage of Tertiary Education,2nd Quintile,Yes,0.12478,56,430,0.09350,0.15605
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.87522,374,430,0.84395,0.90650
2013,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14387,69,589,0.11550,0.17224
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.85613,520,589,0.82776,0.88450
2013,Second Stage of Tertiary Education,4th Quintile,Yes,0.09527,72,965,0.07673,0.11380
2013,Second Stage of Tertiary Education,4th Quintile,No,0.90473,893,965,0.88620,0.92327
2013,Second Stage of Tertiary Education,5th Quintile,Yes,0.08503,187,2213,0.07341,0.09665
2013,Second Stage of Tertiary Education,5th Quintile,No,0.91497,2026,2213,0.90335,0.92659
2015,No answer / don't know,1st Quintile,No,0.96144,227,227,0.93634,0.98655
2015,No answer / don't know,2nd Quintile,No,0.97226,133,133,0.94425,1.00028
2015,No answer / don't know,3rd Quintile,No,0.99516,103,103,0.98168,1.00863
2015,No answer / don't know,4th Quintile,No,0.96244,66,66,0.91621,1.00866
2015,No answer / don't know,5th Quintile,No,0.98679,63,63,0.95836,1.01521
2015,Pre-primary Level,1st Quintile,No,0.99825,104,104,0.99016,1.00633
2015,Pre-primary Level,3rd Quintile,No,0.99667,62,62,0.98221,1.01113
2015,Primary Level,1st Quintile,No,0.85970,240,240,0.81567,0.90373
2015,Primary Level,2nd Quintile,No,0.90520,77,77,0.83934,0.97106
2015,Primary Level,3rd Quintile,No,0.74996,31,31,0.59501,0.90492
2015,Lower Secondary Level,1st Quintile,Yes,0.13312,101,1096,0.11300,0.15324
2015,Lower Secondary Level,1st Quintile,No,0.86688,995,1096,0.84676,0.88700
2015,Lower Secondary Level,2nd Quintile,Yes,0.16087,81,716,0.13394,0.18781
2015,Lower Secondary Level,2nd Quintile,No,0.83913,635,716,0.81219,0.86606
2015,Lower Secondary Level,3rd Quintile,Yes,0.09510,43,469,0.06852,0.12167
2015,Lower Secondary Level,3rd Quintile,No,0.90490,426,469,0.87833,0.93148
2015,Lower Secondary Level,4th Quintile,No,0.90052,238,238,0.86241,0.93863
2015,Lower Secondary Level,5th Quintile,No,0.94340,117,117,0.90134,0.98545
2015,Upper Secondary Level,1st Quintile,Yes,0.14210,248,2435,0.12822,0.15597
2015,Upper Secondary Level,1st Quintile,No,0.85790,2187,2435,0.84403,0.87178
2015,Upper Secondary Level,2nd Quintile,Yes,0.13626,304,2890,0.12375,0.14877
2015,Upper Secondary Level,2nd Quintile,No,0.86374,2586,2890,0.85123,0.87625
2015,Upper Secondary Level,3rd Quintile,Yes,0.10615,211,2515,0.09411,0.11819
2015,Upper Secondary Level,3rd Quintile,No,0.89385,2304,2515,0.88181,0.90589
2015,Upper Secondary Level,4th Quintile,Yes,0.09924,201,2241,0.08686,0.11163
2015,Upper Secondary Level,4th Quintile,No,0.90076,2040,2241,0.88837,0.91314
2015,Upper Secondary Level,5th Quintile,Yes,0.07336,130,1567,0.06045,0.08628
2015,Upper Secondary Level,5th Quintile,No,0.92664,1437,1567,0.91372,0.93955
2015,Post-secondary Non-tertiary Level,1st Quintile,No,0.94970,313,313,0.92545,0.97396
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.96588,405,405,0.94818,0.98358
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.96825,415,415,0.95136,0.98514
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.93710,396,396,0.91316,0.96104
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.95986,346,346,0.93914,0.98057
2015,First Stage of Tertiary Education,1st Quintile,No,0.77984,102,102,0.69903,0.86065
2015,First Stage of Tertiary Education,2nd Quintile,Yes,0.18196,39,277,0.13644,0.22747
2015,First Stage of Tertiary Education,2nd Quintile,No,0.81804,238,277,0.77253,0.86356
2015,First Stage of Tertiary Education,3rd Quintile,Yes,0.11561,36,322,0.08063,0.15059
2015,First Stage of Tertiary Education,3rd Quintile,No,0.88439,286,322,0.84941,0.91937
2015,First Stage of Tertiary Education,4th Quintile,Yes,0.09600,32,393,0.06684,0.12517
2015,First Stage of Tertiary Education,4th Quintile,No,0.90400,361,393,0.87483,0.93316
2015,First Stage of Tertiary Education,5th Quintile,Yes,0.08218,38,405,0.05540,0.10896
2015,First Stage of Tertiary Education,5th Quintile,No,0.91782,367,405,0.89104,0.94460
2015,Second Stage of Tertiary Education,1st Quintile,No,0.94554,465,465,0.92489,0.96619
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.12585,69,650,0.10033,0.15137
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.87415,581,650,0.84863,0.89967
2015,Second Stage of Tertiary Education,3rd Quintile,Yes,0.10710,69,902,0.08691,0.12729
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.89290,833,902,0.87271,0.91309
2015,Second Stage of Tertiary Education,4th Quintile,Yes,0.09219,98,1307,0.07650,0.10788
2015,Second Stage of Tertiary Education,4th Quintile,No,0.90781,1209,1307,0.89212,0.92350
2015,Second Stage of Tertiary Education,5th Quintile,Yes,0.07576,167,2527,0.06544,0.08608
2015,Second Stage of Tertiary Education,5th Quintile,No,0.92424,2360,2527,0.91392,0.93456
2017,No answer / don't know,1st Quintile,No,0.95791,237,237,0.93230,0.98353
2017,No answer / don't know,2nd Quintile,No,0.95530,130,130,0.91964,0.99096
2017,No answer / don't know,4th Quintile,No,0.95570,79,79,0.91004,1.00137
2017,No answer / don't know,5th Quintile,No,0.98834,52,52,0.95887,1.01780
2017,Pre-primary Level,4th Quintile,No,0.99601,60,60,0.97992,1.01210
2017,Primary Level,1st Quintile,No,0.84574,225,225,0.79843,0.89304
2017,Primary Level,2nd Quintile,No,0.96442,79,79,0.92331,1.00553
2017,Lower Secondary Level,1st Quintile,Yes,0.10106,82,1011,0.08248,0.11965
2017,Lower Secondary Level,1st Quintile,No,0.89894,929,1011,0.88035,0.91752
2017,Lower Secondary Level,2nd Quintile,Yes,0.15393,64,623,0.12557,0.18229
2017,Lower Secondary Level,2nd Quintile,No,0.84607,559,623,0.81771,0.87443
2017,Lower Secondary Level,3rd Quintile,Yes,0.12102,43,404,0.08918,0.15286
2017,Lower Secondary Level,3rd Quintile,No,0.87898,361,404,0.84714,0.91082
2017,Lower Secondary Level,4th Quintile,No,0.87449,220,220,0.83062,0.91837
2017,Lower Secondary Level,5th Quintile,No,0.92985,95,95,0.87822,0.98148
2017,Upper Secondary Level,1st Quintile,Yes,0.14266,215,2190,0.12801,0.15731
2017,Upper Secondary Level,1st Quintile,No,0.85734,1975,2190,0.84269,0.87199
2017,Upper Secondary Level,2nd Quintile,Yes,0.13004,285,2579,0.11705,0.14302
2017,Upper Secondary Level,2nd Quintile,No,0.86996,2294,2579,0.85698,0.88295
2017,Upper Secondary Level,3rd Quintile,Yes,0.12482,223,2239,0.11112,0.13851
2017,Upper Secondary Level,3rd Quintile,No,0.87518,2016,2239,0.86149,0.88888
2017,Upper Secondary Level,4th Quintile,Yes,0.09823,157,1952,0.08502,0.11144
2017,Upper Secondary Level,4th Quintile,No,0.90177,1795,1952,0.88856,0.91498
2017,Upper Secondary Level,5th Quintile,Yes,0.08399,121,1374,0.06932,0.09866
2017,Upper Secondary Level,5th Quintile,No,0.91601,1253,1374,0.90134,0.93068
2017,Post-secondary Non-tertiary Level,1st Quintile,No,0.89804,318,318,0.86473,0.93135
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93532,398,398,0.91112,0.95951
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.92986,384,384,0.90429,0.95544
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.91945,360,360,0.89129,0.94760
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.94284,306,306,0.91679,0.96890
2017,First Stage of Tertiary Education,1st Quintile,No,0.78808,90,90,0.70318,0.87299
2017,First Stage of Tertiary Education,2nd Quintile,Yes,0.17542,37,237,0.12690,0.22394
2017,First Stage of Tertiary Education,2nd Quintile,No,0.82458,200,237,0.77606,0.87310
2017,First Stage of Tertiary Education,3rd Quintile,Yes,0.12026,41,282,0.08223,0.15829
2017,First Stage of Tertiary Education,3rd Quintile,No,0.87974,241,282,0.84171,0.91777
2017,First Stage of Tertiary Education,4th Quintile,No,0.91954,314,314,0.88940,0.94967
2017,First Stage of Tertiary Education,5th Quintile,Yes,0.06644,32,351,0.04034,0.09253
2017,First Stage of Tertiary Education,5th Quintile,No,0.93356,319,351,0.90747,0.95966
2017,Second Stage of Tertiary Education,1st Quintile,No,0.94380,448,448,0.92245,0.96515
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.11231,67,651,0.08803,0.13658
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.88769,584,651,0.86342,0.91197
2017,Second Stage of Tertiary Education,3rd Quintile,Yes,0.09839,79,917,0.07910,0.11767
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.90161,838,917,0.88233,0.92090
2017,Second Stage of Tertiary Education,4th Quintile,Yes,0.08814,91,1295,0.07270,0.10359
2017,Second Stage of Tertiary Education,4th Quintile,No,0.91186,1204,1295,0.89641,0.92730
2017,Second Stage of Tertiary Education,5th Quintile,Yes,0.08393,163,2296,0.07258,0.09527
2017,Second Stage of Tertiary Education,5th Quintile,No,0.91607,2133,2296,0.90473,0.92742
2019,No answer / don't know,1st Quintile,No,0.94931,213,213,0.91978,0.97884
2019,No answer / don't know,2nd Quintile,No,0.99952,118,118,0.99554,1.00350
2019,No answer / don't know,3rd Quintile,No,0.98562,79,79,0.95921,1.01204
2019,No answer / don't know,4th Quintile,No,0.95915,59,59,0.90821,1.01009
2019,Pre-primary Level,2nd Quintile,No,0.98579,75,75,0.95883,1.01276
2019,Primary Level,1st Quintile,No,0.90974,230,230,0.87262,0.94685
2019,Primary Level,2nd Quintile,No,0.90578,69,69,0.83634,0.97522
2019,Lower Secondary Level,1st Quintile,Yes,0.10333,70,927,0.08372,0.12293
2019,Lower Secondary Level,1st Quintile,No,0.89667,857,927,0.87707,0.91628
2019,Lower Secondary Level,2nd Quintile,Yes,0.15356,70,641,0.12563,0.18150
2019,Lower Secondary Level,2nd Quintile,No,0.84644,571,641,0.81850,0.87437
2019,Lower Secondary Level,3rd Quintile,Yes,0.13848,41,372,0.10333,0.17362
2019,Lower Secondary Level,3rd Quintile,No,0.86152,331,372,0.82638,0.89667
2019,Lower Secondary Level,4th Quintile,No,0.88294,221,221,0.84046,0.92543
2019,Lower Secondary Level,5th Quintile,No,0.88211,104,104,0.81984,0.94439
2019,Upper Secondary Level,1st Quintile,Yes,0.14087,242,2078,0.12590,0.15583
2019,Upper Secondary Level,1st Quintile,No,0.85913,1836,2078,0.84417,0.87410
2019,Upper Secondary Level,2nd Quintile,Yes,0.13053,290,2564,0.11748,0.14357
2019,Upper Secondary Level,2nd Quintile,No,0.86947,2274,2564,0.85643,0.88252
2019,Upper Secondary Level,3rd Quintile,Yes,0.13640,238,2212,0.12209,0.15070
2019,Upper Secondary Level,3rd Quintile,No,0.86360,1974,2212,0.84930,0.87791
2019,Upper Secondary Level,4th Quintile,Yes,0.11102,192,1939,0.09703,0.12500
2019,Upper Secondary Level,4th Quintile,No,0.88898,1747,1939,0.87500,0.90297
2019,Upper Secondary Level,5th Quintile,Yes,0.07685,118,1445,0.06311,0.09059
2019,Upper Secondary Level,5th Quintile,No,0.92315,1327,1445,0.90941,0.93689
2019,Post-secondary Non-tertiary Level,1st Quintile,No,0.96492,280,280,0.94333,0.98651
2019,Post-secondary Non-tertiary Level,2nd Quintile,No,0.95917,410,410,0.94000,0.97835
2019,Post-secondary Non-tertiary Level,3rd Quintile,No,0.93323,412,412,0.90910,0.95737
2019,Post-secondary Non-tertiary Level,4th Quintile,No,0.94844,343,343,0.92500,0.97188
2019,Post-secondary Non-tertiary Level,5th Quintile,No,0.96143,347,347,0.94114,0.98172
2019,First Stage of Tertiary Education,1st Quintile,No,0.77399,74,74,0.67805,0.86994
2019,First Stage of Tertiary Education,2nd Quintile,Yes,0.23845,51,230,0.18326,0.29365
2019,First Stage of Tertiary Education,2nd Quintile,No,0.76155,179,230,0.70635,0.81674
2019,First Stage of Tertiary Education,3rd Quintile,Yes,0.10692,31,297,0.07172,0.14212
2019,First Stage of Tertiary Education,3rd Quintile,No,0.89308,266,297,0.85788,0.92828
2019,First Stage of Tertiary Education,4th Quintile,No,0.92306,294,294,0.89255,0.95358
2019,First Stage of Tertiary Education,5th Quintile,Yes,0.06894,32,380,0.04343,0.09445
2019,First Stage of Tertiary Education,5th Quintile,No,0.93106,348,380,0.90555,0.95657
2019,Second Stage of Tertiary Education,1st Quintile,Yes,0.09588,39,488,0.06973,0.12203
2019,Second Stage of Tertiary Education,1st Quintile,No,0.90412,449,488,0.87797,0.93027
2019,Second Stage of Tertiary Education,2nd Quintile,Yes,0.09215,62,625,0.06946,0.11485
2019,Second Stage of Tertiary Education,2nd Quintile,No,0.90785,563,625,0.88515,0.93054
2019,Second Stage of Tertiary Education,3rd Quintile,Yes,0.07194,64,939,0.05540,0.08848
2019,Second Stage of Tertiary Education,3rd Quintile,No,0.92806,875,939,0.91152,0.94460
2019,Second Stage of Tertiary Education,4th Quintile,Yes,0.07196,89,1279,0.05779,0.08612
2019,Second Stage of Tertiary Education,4th Quintile,No,0.92804,1190,1279,0.91388,0.94221
2019,Second Stage of Tertiary Education,5th Quintile,Yes,0.07919,193,2422,0.06843,0.08994
2019,Second Stage of Tertiary Education,5th Quintile,No,0.92081,2229,2422,0.91006,0.93157
2021,No answer / don't know,1st Quintile,No,0.93690,302,302,0.90943,0.96437
2021,No answer / don't know,2nd Quintile,No,0.91716,122,122,0.86805,0.96628
2021,No answer / don't know,3rd Quintile,No,0.86224,74,74,0.78317,0.94130
2021,No answer / don't know,4th Quintile,No,0.96046,66,66,0.91308,1.00783
2021,No answer / don't know,5th Quintile,No,0.98232,140,140,0.96041,1.00423
2021,Pre-primary Level,1st Quintile,No,0.99931,52,52,0.99208,1.00653
2021,Pre-primary Level,2nd Quintile,No,0.99802,32,32,0.98235,1.01368
2021,Pre-primary Level,3rd Quintile,No,0.98581,35,35,0.94605,1.02557
2021,Primary Level,1st Quintile,Yes,0.08870,42,685,0.06739,0.11001
2021,Primary Level,1st Quintile,No,0.91130,643,685,0.88999,0.93261
2021,Primary Level,2nd Quintile,No,0.93000,106,106,0.88120,0.97880
2021,Lower Secondary Level,1st Quintile,Yes,0.10094,65,822,0.08033,0.12155
2021,Lower Secondary Level,1st Quintile,No,0.89906,757,822,0.87845,0.91967
2021,Lower Secondary Level,2nd Quintile,Yes,0.24500,56,403,0.20295,0.28704
2021,Lower Secondary Level,2nd Quintile,No,0.75500,347,403,0.71296,0.79705
2021,Lower Secondary Level,3rd Quintile,No,0.85207,187,187,0.80104,0.90309
2021,Lower Secondary Level,4th Quintile,No,0.88796,143,143,0.83608,0.93984
2021,Lower Secondary Level,5th Quintile,No,0.85850,85,85,0.78396,0.93303
2021,Upper Secondary Level,1st Quintile,Yes,0.14967,192,1761,0.13300,0.16633
2021,Upper Secondary Level,1st Quintile,No,0.85033,1569,1761,0.83367,0.86700
2021,Upper Secondary Level,2nd Quintile,Yes,0.11527,188,1680,0.10000,0.13055
2021,Upper Secondary Level,2nd Quintile,No,0.88473,1492,1680,0.86945,0.90000
2021,Upper Secondary Level,3rd Quintile,Yes,0.11496,151,1440,0.09847,0.13144
2021,Upper Secondary Level,3rd Quintile,No,0.88504,1289,1440,0.86856,0.90153
2021,Upper Secondary Level,4th Quintile,Yes,0.13173,121,1235,0.11286,0.15060
2021,Upper Secondary Level,4th Quintile,No,0.86827,1114,1235,0.84940,0.88714
2021,Upper Secondary Level,5th Quintile,Yes,0.10685,111,1130,0.08883,0.12487
2021,Upper Secondary Level,5th Quintile,No,0.89315,1019,1130,0.87513,0.91117
2021,Post-secondary Non-tertiary Level,1st Quintile,No,0.88062,271,271,0.84194,0.91929
2021,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93342,310,310,0.90562,0.96121
2021,Post-secondary Non-tertiary Level,3rd Quintile,No,0.93926,324,324,0.91321,0.96531
2021,Post-secondary Non-tertiary Level,4th Quintile,No,0.95042,291,291,0.92544,0.97541
2021,Post-secondary Non-tertiary Level,5th Quintile,No,0.91614,282,282,0.88373,0.94855
2021,First Stage of Tertiary Education,1st Quintile,No,0.77292,74,74,0.67682,0.86903
2021,First Stage of Tertiary Education,2nd Quintile,No,0.89065,143,143,0.83932,0.94198
2021,First Stage of Tertiary Education,3rd Quintile,No,0.88308,162,162,0.83344,0.93271
2021,First Stage of Tertiary Education,4th Quintile,No,0.87680,199,199,0.83102,0.92258
