year,bula_h,sex,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Schleswig-Holstein,female,Yes,0.09647,32,332,0.06466,0.12827
2013,Schleswig-Holstein,female,No,0.90353,300,332,0.87173,0.93534
2013,Hamburg,male,No,0.90226,128,128,0.85061,0.95391
2013,Hamburg,female,No,0.94536,153,153,0.90923,0.98149
2013,Lower Saxony,male,Yes,0.12234,98,833,0.10007,0.14460
2013,Lower Saxony,male,No,0.87766,735,833,0.85540,0.89993
2013,Lower Saxony,female,Yes,0.12245,85,942,0.10150,0.14339
2013,Lower Saxony,female,No,0.87755,857,942,0.85661,0.89850
2013,Bremen,male,No,0.91196,52,52,0.83420,0.98973
2013,Bremen,female,No,0.95368,58,58,0.89912,1.00825
2013,North Rhine-Westphalia,male,Yes,0.12901,213,1762,0.11335,0.14466
2013,North Rhine-Westphalia,male,No,0.87099,1549,1762,0.85534,0.88665
2013,North Rhine-Westphalia,female,Yes,0.10557,185,1956,0.09195,0.11919
2013,North Rhine-Westphalia,female,No,0.89443,1771,1956,0.88081,0.90805
2013,Hesse,male,Yes,0.10877,72,597,0.08378,0.13377
2013,Hesse,male,No,0.89123,525,597,0.86623,0.91622
2013,Hesse,female,Yes,0.10837,59,693,0.08521,0.13153
2013,Hesse,female,No,0.89163,634,693,0.86847,0.91479
2013,"Rhineland-Palatinate, Saarland",male,Yes,0.11127,59,496,0.08357,0.13897
2013,"Rhineland-Palatinate, Saarland",male,No,0.88873,437,496,0.86103,0.91643
2013,"Rhineland-Palatinate, Saarland",female,Yes,0.11093,51,602,0.08582,0.13604
2013,"Rhineland-Palatinate, Saarland",female,No,0.88907,551,602,0.86396,0.91418
2013,Baden-Wuerttemberg,male,Yes,0.09776,97,991,0.07926,0.11626
2013,Baden-Wuerttemberg,male,No,0.90224,894,991,0.88374,0.92074
2013,Baden-Wuerttemberg,female,Yes,0.10525,88,1132,0.08736,0.12313
2013,Baden-Wuerttemberg,female,No,0.89475,1044,1132,0.87687,0.91264
2013,Bavaria,male,Yes,0.11407,157,1375,0.09726,0.13087
2013,Bavaria,male,No,0.88593,1218,1375,0.86913,0.90274
2013,Bavaria,female,Yes,0.09959,135,1572,0.08478,0.11440
2013,Bavaria,female,No,0.90041,1437,1572,0.88560,0.91522
2013,Berlin,male,Yes,0.14529,48,362,0.10893,0.18164
2013,Berlin,male,No,0.85471,314,362,0.81836,0.89107
2013,Berlin,female,Yes,0.12295,42,406,0.09097,0.15493
2013,Berlin,female,No,0.87705,364,406,0.84507,0.90903
2013,Brandenburg,male,Yes,0.12372,50,371,0.09017,0.15727
2013,Brandenburg,male,No,0.87628,321,371,0.84273,0.90983
2013,Brandenburg,female,Yes,0.11510,48,409,0.08413,0.14606
2013,Brandenburg,female,No,0.88490,361,409,0.85394,0.91587
2013,Mecklenburg-Western Pomerania,male,No,0.85956,182,182,0.80895,0.91018
2013,Mecklenburg-Western Pomerania,female,No,0.87642,218,218,0.83263,0.92021
2013,Saxony,male,Yes,0.11522,79,650,0.09065,0.13978
2013,Saxony,male,No,0.88478,571,650,0.86022,0.90935
2013,Saxony,female,Yes,0.10048,66,685,0.07795,0.12301
2013,Saxony,female,No,0.89952,619,685,0.87699,0.92205
2013,Saxony-Anhalt,male,Yes,0.12711,41,355,0.09241,0.16181
2013,Saxony-Anhalt,male,No,0.87289,314,355,0.83819,0.90759
2013,Saxony-Anhalt,female,Yes,0.09258,35,404,0.06428,0.12088
2013,Saxony-Anhalt,female,No,0.90742,369,404,0.87912,0.93572
2013,Thuringa,male,Yes,0.14444,47,367,0.10843,0.18046
2013,Thuringa,male,No,0.85556,320,367,0.81954,0.89157
2013,Thuringa,female,Yes,0.08719,38,432,0.06056,0.11383
2013,Thuringa,female,No,0.91281,394,432,0.88617,0.93944
2015,Schleswig-Holstein,male,Yes,0.12798,39,393,0.09491,0.16106
2015,Schleswig-Holstein,male,No,0.87202,354,393,0.83894,0.90509
2015,Schleswig-Holstein,female,Yes,0.08426,35,481,0.05941,0.10911
2015,Schleswig-Holstein,female,No,0.91574,446,481,0.89089,0.94059
2015,Hamburg,male,No,0.92024,179,179,0.88045,0.96004
2015,Hamburg,female,No,0.91693,216,216,0.88004,0.95382
2015,Lower Saxony,male,Yes,0.11248,114,1113,0.09391,0.13105
2015,Lower Saxony,male,No,0.88752,999,1113,0.86895,0.90609
2015,Lower Saxony,female,Yes,0.08247,81,1308,0.06756,0.09738
2015,Lower Saxony,female,No,0.91753,1227,1308,0.90262,0.93244
2015,Bremen,male,No,0.92824,69,69,0.86690,0.98959
2015,Bremen,female,No,0.97338,97,97,0.94118,1.00558
2015,North Rhine-Westphalia,male,Yes,0.13461,245,2356,0.12083,0.14840
2015,North Rhine-Westphalia,male,No,0.86539,2111,2356,0.85160,0.87917
2015,North Rhine-Westphalia,female,Yes,0.09122,189,2809,0.08057,0.10187
2015,North Rhine-Westphalia,female,No,0.90878,2620,2809,0.89813,0.91943
2015,Hesse,male,Yes,0.10158,71,786,0.08044,0.12271
2015,Hesse,male,No,0.89842,715,786,0.87729,0.91956
2015,Hesse,female,Yes,0.08056,56,919,0.06296,0.09817
2015,Hesse,female,No,0.91944,863,919,0.90183,0.93704
2015,"Rhineland-Palatinate, Saarland",male,Yes,0.11858,70,686,0.09437,0.14279
2015,"Rhineland-Palatinate, Saarland",male,No,0.88142,616,686,0.85721,0.90563
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.09256,52,810,0.07259,0.11253
2015,"Rhineland-Palatinate, Saarland",female,No,0.90744,758,810,0.88747,0.92741
2015,Baden-Wuerttemberg,male,Yes,0.09402,109,1382,0.07862,0.10941
2015,Baden-Wuerttemberg,male,No,0.90598,1273,1382,0.89059,0.92138
2015,Baden-Wuerttemberg,female,Yes,0.08598,97,1603,0.07225,0.09971
2015,Baden-Wuerttemberg,female,No,0.91402,1506,1603,0.90029,0.92775
2015,Bavaria,male,Yes,0.08846,154,1833,0.07545,0.10146
2015,Bavaria,male,No,0.91154,1679,1833,0.89854,0.92455
2015,Bavaria,female,Yes,0.08201,129,2194,0.07052,0.09349
2015,Bavaria,female,No,0.91799,2065,2194,0.90651,0.92948
2015,Berlin,male,Yes,0.12971,51,417,0.09742,0.16200
2015,Berlin,male,No,0.87029,366,417,0.83800,0.90258
2015,Berlin,female,Yes,0.13181,46,495,0.10198,0.16164
2015,Berlin,female,No,0.86819,449,495,0.83836,0.89802
2015,Brandenburg,male,Yes,0.11115,54,441,0.08178,0.14052
2015,Brandenburg,male,No,0.88885,387,441,0.85948,0.91822
2015,Brandenburg,female,Yes,0.11811,55,543,0.09094,0.14528
2015,Brandenburg,female,No,0.88189,488,543,0.85472,0.90906
2015,Mecklenburg-Western Pomerania,male,Yes,0.13986,35,247,0.09651,0.18320
2015,Mecklenburg-Western Pomerania,male,No,0.86014,212,247,0.81680,0.90349
2015,Mecklenburg-Western Pomerania,female,No,0.90100,284,284,0.86620,0.93580
2015,Saxony,male,Yes,0.11506,88,721,0.09175,0.13837
2015,Saxony,male,No,0.88494,633,721,0.86163,0.90825
2015,Saxony,female,Yes,0.10797,73,790,0.08631,0.12962
2015,Saxony,female,No,0.89203,717,790,0.87038,0.91369
2015,Saxony-Anhalt,male,Yes,0.15364,52,395,0.11803,0.18924
2015,Saxony-Anhalt,male,No,0.84636,343,395,0.81076,0.88197
2015,Saxony-Anhalt,female,Yes,0.12376,42,490,0.09457,0.15295
2015,Saxony-Anhalt,female,No,0.87624,448,490,0.84705,0.90543
2015,Thuringa,male,Yes,0.11268,47,422,0.08248,0.14289
2015,Thuringa,male,No,0.88732,375,422,0.85711,0.91752
2015,Thuringa,female,Yes,0.08842,38,498,0.06346,0.11338
2015,Thuringa,female,No,0.91158,460,498,0.88662,0.93654
2017,Schleswig-Holstein,male,Yes,0.13070,43,442,0.09924,0.16216
2017,Schleswig-Holstein,male,No,0.86930,399,442,0.83784,0.90076
2017,Schleswig-Holstein,female,No,0.93243,480,480,0.90996,0.95491
2017,Hamburg,male,No,0.87448,190,190,0.82725,0.92172
2017,Hamburg,female,No,0.91088,236,236,0.87445,0.94730
2017,Lower Saxony,male,Yes,0.10995,124,1260,0.09267,0.12723
2017,Lower Saxony,male,No,0.89005,1136,1260,0.87277,0.90733
2017,Lower Saxony,female,Yes,0.08468,84,1437,0.07028,0.09908
2017,Lower Saxony,female,No,0.91532,1353,1437,0.90092,0.92972
2017,Bremen,male,No,0.99075,98,98,0.97170,1.00980
2017,Bremen,female,No,0.88124,112,112,0.82106,0.94143
2017,North Rhine-Westphalia,male,Yes,0.11802,243,2536,0.10546,0.13058
2017,North Rhine-Westphalia,male,No,0.88198,2293,2536,0.86942,0.89454
2017,North Rhine-Westphalia,female,Yes,0.08132,176,2988,0.07152,0.09113
2017,North Rhine-Westphalia,female,No,0.91868,2812,2988,0.90887,0.92848
2017,Hesse,male,Yes,0.09902,76,837,0.07878,0.11927
2017,Hesse,male,No,0.90098,761,837,0.88073,0.92122
2017,Hesse,female,Yes,0.07045,55,952,0.05418,0.08671
2017,Hesse,female,No,0.92955,897,952,0.91329,0.94582
2017,"Rhineland-Palatinate, Saarland",male,Yes,0.12121,73,707,0.09713,0.14528
2017,"Rhineland-Palatinate, Saarland",male,No,0.87879,634,707,0.85472,0.90287
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.09055,53,817,0.07086,0.11024
2017,"Rhineland-Palatinate, Saarland",female,No,0.90945,764,817,0.88976,0.92914
2017,Baden-Wuerttemberg,male,Yes,0.11403,124,1385,0.09728,0.13077
2017,Baden-Wuerttemberg,male,No,0.88597,1261,1385,0.86923,0.90272
2017,Baden-Wuerttemberg,female,Yes,0.06176,85,1633,0.05008,0.07344
2017,Baden-Wuerttemberg,female,No,0.93824,1548,1633,0.92656,0.94992
2017,Bavaria,male,Yes,0.09337,162,1937,0.08041,0.10633
2017,Bavaria,male,No,0.90663,1775,1937,0.89367,0.91959
2017,Bavaria,female,Yes,0.07488,129,2274,0.06406,0.08570
2017,Bavaria,female,No,0.92512,2145,2274,0.91430,0.93594
2017,Berlin,male,Yes,0.11518,57,473,0.08638,0.14399
2017,Berlin,male,No,0.88482,416,473,0.85601,0.91362
2017,Berlin,female,Yes,0.12401,53,516,0.09555,0.15248
2017,Berlin,female,No,0.87599,463,516,0.84752,0.90445
2017,Brandenburg,male,Yes,0.11999,57,477,0.09079,0.14918
2017,Brandenburg,male,No,0.88001,420,477,0.85082,0.90921
2017,Brandenburg,female,Yes,0.13897,60,556,0.11019,0.16775
2017,Brandenburg,female,No,0.86103,496,556,0.83225,0.88981
2017,Mecklenburg-Western Pomerania,male,Yes,0.13502,36,258,0.09323,0.17680
2017,Mecklenburg-Western Pomerania,male,No,0.86498,222,258,0.82320,0.90677
2017,Mecklenburg-Western Pomerania,female,No,0.89630,289,289,0.86109,0.93151
2017,Saxony,male,Yes,0.12311,90,785,0.10012,0.14611
2017,Saxony,male,No,0.87689,695,785,0.85389,0.89988
2017,Saxony,female,Yes,0.08862,65,868,0.06970,0.10754
2017,Saxony,female,No,0.91138,803,868,0.89246,0.93030
2017,Saxony-Anhalt,male,Yes,0.15535,50,412,0.12033,0.19037
2017,Saxony-Anhalt,male,No,0.84465,362,412,0.80963,0.87967
2017,Saxony-Anhalt,female,Yes,0.08681,41,511,0.06237,0.11124
2017,Saxony-Anhalt,female,No,0.91319,470,511,0.88876,0.93763
2017,Thuringa,male,Yes,0.11223,54,444,0.08284,0.14163
2017,Thuringa,male,No,0.88777,390,444,0.85837,0.91716
2017,Thuringa,female,Yes,0.09059,52,534,0.06622,0.11496
2017,Thuringa,female,No,0.90941,482,534,0.88504,0.93378
2019,Schleswig-Holstein,male,Yes,0.10618,45,462,0.07806,0.13430
2019,Schleswig-Holstein,male,No,0.89382,417,462,0.86570,0.92194
2019,Schleswig-Holstein,female,Yes,0.11995,36,494,0.09127,0.14863
2019,Schleswig-Holstein,female,No,0.88005,458,494,0.85137,0.90873
2019,Hamburg,male,No,0.87015,225,225,0.82613,0.91417
2019,Hamburg,female,No,0.93254,264,264,0.90223,0.96285
2019,Lower Saxony,male,Yes,0.10488,116,1180,0.08739,0.12237
2019,Lower Saxony,male,No,0.89512,1064,1180,0.87763,0.91261
2019,Lower Saxony,female,Yes,0.08634,88,1314,0.07115,0.10154
2019,Lower Saxony,female,No,0.91366,1226,1314,0.89846,0.92885
2019,Bremen,male,No,0.92069,93,93,0.86547,0.97591
2019,Bremen,female,No,0.90431,114,114,0.85007,0.95855
2019,North Rhine-Westphalia,male,Yes,0.12407,284,2567,0.11131,0.13682
2019,North Rhine-Westphalia,male,No,0.87593,2283,2567,0.86318,0.88869
2019,North Rhine-Westphalia,female,Yes,0.07794,187,2837,0.06808,0.08781
2019,North Rhine-Westphalia,female,No,0.92206,2650,2837,0.91219,0.93192
2019,Hesse,male,Yes,0.09107,75,851,0.07173,0.11041
2019,Hesse,male,No,0.90893,776,851,0.88959,0.92827
2019,Hesse,female,Yes,0.07310,57,860,0.05569,0.09051
2019,Hesse,female,No,0.92690,803,860,0.90949,0.94431
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.12855,77,684,0.10344,0.15365
2019,"Rhineland-Palatinate, Saarland",male,No,0.87145,607,684,0.84635,0.89656
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.11508,73,782,0.09270,0.13747
2019,"Rhineland-Palatinate, Saarland",female,No,0.88492,709,782,0.86253,0.90730
2019,Baden-Wuerttemberg,male,Yes,0.11814,149,1325,0.10076,0.13553
2019,Baden-Wuerttemberg,male,No,0.88186,1176,1325,0.86447,0.89924
2019,Baden-Wuerttemberg,female,Yes,0.07487,91,1474,0.06143,0.08831
2019,Baden-Wuerttemberg,female,No,0.92513,1383,1474,0.91169,0.93857
2019,Bavaria,male,Yes,0.09823,180,1889,0.08481,0.11166
2019,Bavaria,male,No,0.90177,1709,1889,0.88834,0.91519
2019,Bavaria,female,Yes,0.07876,128,2062,0.06713,0.09039
2019,Bavaria,female,No,0.92124,1934,2062,0.90961,0.93287
2019,Berlin,male,Yes,0.15115,74,514,0.12015,0.18215
2019,Berlin,male,No,0.84885,440,514,0.81785,0.87985
2019,Berlin,female,Yes,0.11574,46,510,0.08795,0.14354
2019,Berlin,female,No,0.88426,464,510,0.85646,0.91205
2019,Brandenburg,male,Yes,0.10369,61,531,0.07774,0.12965
2019,Brandenburg,male,No,0.89631,470,531,0.87035,0.92226
2019,Brandenburg,female,Yes,0.14285,68,580,0.11435,0.17136
2019,Brandenburg,female,No,0.85715,512,580,0.82864,0.88565
2019,Mecklenburg-Western Pomerania,male,Yes,0.15218,42,295,0.11112,0.19323
2019,Mecklenburg-Western Pomerania,male,No,0.84782,253,295,0.80677,0.88888
2019,Mecklenburg-Western Pomerania,female,No,0.87307,290,290,0.83469,0.91145
2019,Saxony,male,Yes,0.12805,100,796,0.10483,0.15128
2019,Saxony,male,No,0.87195,696,796,0.84872,0.89517
2019,Saxony,female,Yes,0.11631,64,837,0.09458,0.13805
2019,Saxony,female,No,0.88369,773,837,0.86195,0.90542
2019,Saxony-Anhalt,male,Yes,0.18697,50,408,0.14909,0.22485
2019,Saxony-Anhalt,male,No,0.81303,358,408,0.77515,0.85091
2019,Saxony-Anhalt,female,Yes,0.10188,45,481,0.07481,0.12894
2019,Saxony-Anhalt,female,No,0.89812,436,481,0.87106,0.92519
2019,Thuringa,male,Yes,0.08576,45,429,0.05923,0.11229
2019,Thuringa,male,No,0.91424,384,429,0.88771,0.94077
2019,Thuringa,female,Yes,0.09326,44,494,0.06759,0.11892
2019,Thuringa,female,No,0.90674,450,494,0.88108,0.93241
2021,Schleswig-Holstein,male,Yes,0.09634,34,402,0.06746,0.12522
2021,Schleswig-Holstein,male,No,0.90366,368,402,0.87478,0.93254
2021,Schleswig-Holstein,female,No,0.93316,397,397,0.90856,0.95776
2021,Hamburg,male,No,0.81520,191,191,0.76001,0.87039
2021,Hamburg,female,No,0.86521,215,215,0.81946,0.91097
2021,Lower Saxony,male,Yes,0.10407,83,902,0.08413,0.12401
2021,Lower Saxony,male,No,0.89593,819,902,0.87599,0.91587
2021,Lower Saxony,female,Yes,0.11388,66,979,0.09397,0.13379
2021,Lower Saxony,female,No,0.88612,913,979,0.86621,0.90603
2021,Bremen,male,No,0.93313,74,74,0.87583,0.99043
2021,Bremen,female,No,0.84662,65,65,0.75834,0.93491
2021,North Rhine-Westphalia,male,Yes,0.12244,201,1999,0.10807,0.13681
2021,North Rhine-Westphalia,male,No,0.87756,1798,1999,0.86319,0.89193
2021,North Rhine-Westphalia,female,Yes,0.09287,165,2110,0.08048,0.10525
2021,North Rhine-Westphalia,female,No,0.90713,1945,2110,0.89475,0.91952
2021,Hesse,male,Yes,0.08805,45,667,0.06653,0.10957
2021,Hesse,male,No,0.91195,622,667,0.89043,0.93347
2021,Hesse,female,Yes,0.10996,45,656,0.08600,0.13392
2021,Hesse,female,No,0.89004,611,656,0.86608,0.91400
2021,"Rhineland-Palatinate, Saarland",male,Yes,0.18799,63,480,0.15300,0.22298
2021,"Rhineland-Palatinate, Saarland",male,No,0.81201,417,480,0.77702,0.84700
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.12281,46,516,0.09446,0.15116
2021,"Rhineland-Palatinate, Saarland",female,No,0.87719,470,516,0.84884,0.90554
2021,Baden-Wuerttemberg,male,Yes,0.12548,113,1047,0.10540,0.14555
2021,Baden-Wuerttemberg,male,No,0.87452,934,1047,0.85445,0.89460
2021,Baden-Wuerttemberg,female,Yes,0.10035,78,1120,0.08274,0.11795
2021,Baden-Wuerttemberg,female,No,0.89965,1042,1120,0.88205,0.91726
2021,Bavaria,male,Yes,0.09930,144,1377,0.08349,0.11510
2021,Bavaria,male,No,0.90070,1233,1377,0.88490,0.91651
2021,Bavaria,female,Yes,0.09440,97,1476,0.07948,0.10932
2021,Bavaria,female,No,0.90560,1379,1476,0.89068,0.92052
2021,Berlin,male,Yes,0.10633,40,469,0.07840,0.13426
2021,Berlin,male,No,0.89367,429,469,0.86574,0.92160
2021,Berlin,female,Yes,0.11699,31,434,0.08671,0.14726
2021,Berlin,female,No,0.88301,403,434,0.85274,0.91329
2021,Brandenburg,male,Yes,0.08974,42,331,0.05891,0.12058
2021,Brandenburg,male,No,0.91026,289,331,0.87942,0.94109
2021,Brandenburg,female,Yes,0.11309,42,370,0.08078,0.14541
2021,Brandenburg,female,No,0.88691,328,370,0.85459,0.91922
2021,Mecklenburg-Western Pomerania,male,No,0.88136,170,170,0.83260,0.93011
2021,Mecklenburg-Western Pomerania,female,No,0.89085,198,198,0.84730,0.93439
2021,Saxony,male,Yes,0.10616,70,572,0.08090,0.13143
2021,Saxony,male,No,0.89384,502,572,0.86857,0.91910
2021,Saxony,female,Yes,0.07281,44,588,0.05179,0.09383
2021,Saxony,female,No,0.92719,544,588,0.90617,0.94821
2021,Saxony-Anhalt,male,No,0.85744,253,253,0.81427,0.90061
2021,Saxony-Anhalt,female,Yes,0.14062,31,319,0.10242,0.17883
2021,Saxony-Anhalt,female,No,0.85938,288,319,0.82117,0.89758
2021,Thuringa,male,Yes,0.10031,35,285,0.06537,0.13525
2021,Thuringa,male,No,0.89969,250,285,0.86475,0.93463
2021,Thuringa,female,Yes,0.14094,36,348,0.10433,0.17755
2021,Thuringa,female,No,0.85906,312,348,0.82245,0.89567
