year,migback,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1999,Direct migration background,2. Quintil,,,,,,,,,,,,
1999,Direct migration background,3. Quintil,,,,,,,,,,,,
1999,Direct migration background,4. Quintil,,,,,,,,,,,,
1999,Direct migration background,5. Quintil,,,,,,,,,,,,
1999,Indirect migration background,2. Quintil,,,,,,,,,,,,
1999,Indirect migration background,3. Quintil,,,,,,,,,,,,
1999,Indirect migration background,4. Quintil,,,,,,,,,,,,
1999,Indirect migration background,5. Quintil,,,,,,,,,,,,
2000,No migration background,2. Quintil,,,,,,,,,,,,
2000,No migration background,3. Quintil,,,,,,,,,,,,
2000,No migration background,4. Quintil,,,,,,,,,,,,
2000,No migration background,5. Quintil,,,,,,,,,,,,
2000,Direct migration background,2. Quintil,,,,,,,,,,,,
2000,Direct migration background,3. Quintil,,,,,,,,,,,,
2000,Direct migration background,4. Quintil,,,,,,,,,,,,
2000,Direct migration background,5. Quintil,,,,,,,,,,,,
2000,Indirect migration background,2. Quintil,,,,,,,,,,,,
2000,Indirect migration background,3. Quintil,,,,,,,,,,,,
2000,Indirect migration background,4. Quintil,,,,,,,,,,,,
2000,Indirect migration background,5. Quintil,,,,,,,,,,,,
2001,No migration background,2. Quintil,,,,,,,,,,,,
2001,No migration background,3. Quintil,,,,,,,,,,,,
2001,No migration background,4. Quintil,,,,,,,,,,,,
2001,No migration background,5. Quintil,,,,,,,,,,,,
2001,Direct migration background,2. Quintil,,,,,,,,,,,,
2001,Direct migration background,3. Quintil,,,,,,,,,,,,
2001,Direct migration background,4. Quintil,,,,,,,,,,,,
2001,Direct migration background,5. Quintil,,,,,,,,,,,,
2001,Indirect migration background,2. Quintil,,,,,,,,,,,,
2001,Indirect migration background,3. Quintil,,,,,,,,,,,,
2001,Indirect migration background,4. Quintil,,,,,,,,,,,,
2001,Indirect migration background,5. Quintil,,,,,,,,,,,,
2002,No migration background,2. Quintil,,,,,,,,,,,,
2002,No migration background,3. Quintil,,,,,,,,,,,,
2002,No migration background,4. Quintil,,,,,,,,,,,,
2002,No migration background,5. Quintil,,,,,,,,,,,,
2002,Direct migration background,2. Quintil,,,,,,,,,,,,
2002,Direct migration background,3. Quintil,,,,,,,,,,,,
2002,Direct migration background,4. Quintil,,,,,,,,,,,,
2002,Direct migration background,5. Quintil,,,,,,,,,,,,
2002,Indirect migration background,2. Quintil,,,,,,,,,,,,
2002,Indirect migration background,3. Quintil,,,,,,,,,,,,
2002,Indirect migration background,4. Quintil,,,,,,,,,,,,
2002,Indirect migration background,5. Quintil,,,,,,,,,,,,
2003,No migration background,2. Quintil,,,,,,,,,,,,
2003,No migration background,3. Quintil,,,,,,,,,,,,
2003,No migration background,4. Quintil,,,,,,,,,,,,
2003,No migration background,5. Quintil,,,,,,,,,,,,
2003,Direct migration background,2. Quintil,,,,,,,,,,,,
2003,Direct migration background,3. Quintil,,,,,,,,,,,,
2003,Direct migration background,4. Quintil,,,,,,,,,,,,
2003,Direct migration background,5. Quintil,,,,,,,,,,,,
2003,Indirect migration background,2. Quintil,,,,,,,,,,,,
2003,Indirect migration background,3. Quintil,,,,,,,,,,,,
2003,Indirect migration background,4. Quintil,,,,,,,,,,,,
2003,Indirect migration background,5. Quintil,,,,,,,,,,,,
2004,No migration background,2. Quintil,,,,,,,,,,,,
2004,No migration background,3. Quintil,,,,,,,,,,,,
2004,No migration background,4. Quintil,,,,,,,,,,,,
2004,No migration background,5. Quintil,,,,,,,,,,,,
2004,Direct migration background,2. Quintil,,,,,,,,,,,,
2004,Direct migration background,3. Quintil,,,,,,,,,,,,
2004,Direct migration background,4. Quintil,,,,,,,,,,,,
2004,Direct migration background,5. Quintil,,,,,,,,,,,,
2004,Indirect migration background,2. Quintil,,,,,,,,,,,,
2004,Indirect migration background,3. Quintil,,,,,,,,,,,,
2004,Indirect migration background,4. Quintil,,,,,,,,,,,,
2004,Indirect migration background,5. Quintil,,,,,,,,,,,,
2005,No migration background,2. Quintil,6.430945719872191,6.414076417064491,6.44781502267989,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2875.0
2005,No migration background,3. Quintil,6.461291874787861,6.4489738979236275,6.473609851652094,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4731.0
2005,No migration background,4. Quintil,6.488190862616683,6.47669769256508,6.499684032668287,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4802.0
2005,No migration background,5. Quintil,6.47142382213107,6.460545096359379,6.48230254790276,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,5031.0
2005,Direct migration background,2. Quintil,6.40400886368914,6.368073241674722,6.439944485703558,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,751.0
2005,Direct migration background,3. Quintil,6.415646709386854,6.3820141090713705,6.449279309702337,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,779.0
2005,Direct migration background,4. Quintil,6.377131247375704,6.33761226133384,6.416650233417569,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,525.0
2005,Direct migration background,5. Quintil,6.5388307919903665,6.489547412756998,6.588114171223735,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,298.0
2005,Indirect migration background,2. Quintil,6.262073191771072,6.19608119698357,6.3280651865585735,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,208.0
2005,Indirect migration background,3. Quintil,6.536369832020419,6.4917929419899565,6.580946722050882,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,260.0
2005,Indirect migration background,4. Quintil,6.352681134115648,6.284548198981549,6.420814069249747,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,206.0
2005,Indirect migration background,5. Quintil,6.391352342304832,6.325525032506465,6.457179652103199,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,143.0
2006,No migration background,2. Quintil,,,,,,,,,,,,
2006,No migration background,3. Quintil,,,,,,,,,,,,
2006,No migration background,4. Quintil,,,,,,,,,,,,
2006,No migration background,5. Quintil,,,,,,,,,,,,
2006,Direct migration background,2. Quintil,,,,,,,,,,,,
2006,Direct migration background,3. Quintil,,,,,,,,,,,,
2006,Direct migration background,4. Quintil,,,,,,,,,,,,
2006,Direct migration background,5. Quintil,,,,,,,,,,,,
2006,Indirect migration background,2. Quintil,,,,,,,,,,,,
2006,Indirect migration background,3. Quintil,,,,,,,,,,,,
2006,Indirect migration background,4. Quintil,,,,,,,,,,,,
2006,Indirect migration background,5. Quintil,,,,,,,,,,,,
2007,No migration background,1. Quintil,,,,,,,,,,,,
2007,No migration background,2. Quintil,,,,,,,,,,,,
2007,No migration background,3. Quintil,,,,,,,,,,,,
2007,No migration background,4. Quintil,,,,,,,,,,,,
2007,No migration background,5. Quintil,,,,,,,,,,,,
2007,Direct migration background,2. Quintil,,,,,,,,,,,,
2007,Direct migration background,3. Quintil,,,,,,,,,,,,
2007,Direct migration background,4. Quintil,,,,,,,,,,,,
2007,Direct migration background,5. Quintil,,,,,,,,,,,,
2007,Indirect migration background,1. Quintil,,,,,,,,,,,,
2007,Indirect migration background,2. Quintil,,,,,,,,,,,,
2007,Indirect migration background,3. Quintil,,,,,,,,,,,,
2007,Indirect migration background,4. Quintil,,,,,,,,,,,,
2007,Indirect migration background,5. Quintil,,,,,,,,,,,,
2008,No migration background,2. Quintil,,,,,,,,,,,,
2008,No migration background,3. Quintil,,,,,,,,,,,,
2008,No migration background,4. Quintil,,,,,,,,,,,,
2008,No migration background,5. Quintil,,,,,,,,,,,,
2008,Direct migration background,2. Quintil,,,,,,,,,,,,
2008,Direct migration background,3. Quintil,,,,,,,,,,,,
2008,Direct migration background,4. Quintil,,,,,,,,,,,,
2008,Direct migration background,5. Quintil,,,,,,,,,,,,
2008,Indirect migration background,2. Quintil,,,,,,,,,,,,
2008,Indirect migration background,3. Quintil,,,,,,,,,,,,
2008,Indirect migration background,4. Quintil,,,,,,,,,,,,
2008,Indirect migration background,5. Quintil,,,,,,,,,,,,
2009,No migration background,2. Quintil,,,,,,,,,,,,
2009,No migration background,3. Quintil,,,,,,,,,,,,
2009,No migration background,4. Quintil,,,,,,,,,,,,
2009,No migration background,5. Quintil,,,,,,,,,,,,
2009,Direct migration background,2. Quintil,,,,,,,,,,,,
2009,Direct migration background,3. Quintil,,,,,,,,,,,,
2009,Direct migration background,4. Quintil,,,,,,,,,,,,
2009,Direct migration background,5. Quintil,,,,,,,,,,,,
2009,Indirect migration background,2. Quintil,,,,,,,,,,,,
2009,Indirect migration background,3. Quintil,,,,,,,,,,,,
2009,Indirect migration background,4. Quintil,,,,,,,,,,,,
2009,Indirect migration background,5. Quintil,,,,,,,,,,,,
2010,No migration background,2. Quintil,6.30948972917777,6.286671025994399,6.332308432361141,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1726.0
2010,No migration background,3. Quintil,6.3338366970027655,6.317694619127029,6.349978774878502,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,3463.0
2010,No migration background,4. Quintil,6.442711113720448,6.429896803265469,6.455525424175428,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4311.0
2010,No migration background,5. Quintil,6.450455630216862,6.439222760159384,6.461688500274339,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4978.0
2010,Direct migration background,2. Quintil,6.371146710175757,6.324686178309059,6.417607242042455,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,363.0
2010,Direct migration background,3. Quintil,6.387779800752843,6.348600325024244,6.426959276481441,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,486.0
2010,Direct migration background,4. Quintil,6.346382033568111,6.292386421031467,6.400377646104755,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,331.0
2010,Direct migration background,5. Quintil,6.4628725557315265,6.409627969163054,6.516117142299999,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,278.0
2010,Indirect migration background,2. Quintil,6.190290714068437,6.1059155292112335,6.274665898925641,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,136.0
2010,Indirect migration background,3. Quintil,6.489419135564145,6.421099205665833,6.5577390654624566,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,190.0
2010,Indirect migration background,4. Quintil,6.399804107194154,6.3291186411764295,6.470489573211878,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,174.0
2010,Indirect migration background,5. Quintil,6.445450996213676,6.392079588351723,6.4988224040756295,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,152.0
2011,No migration background,2. Quintil,,,,,,,,,,,,
2011,No migration background,3. Quintil,,,,,,,,,,,,
2011,No migration background,4. Quintil,,,,,,,,,,,,
2011,No migration background,5. Quintil,,,,,,,,,,,,
2011,Direct migration background,2. Quintil,,,,,,,,,,,,
2011,Direct migration background,3. Quintil,,,,,,,,,,,,
2011,Direct migration background,4. Quintil,,,,,,,,,,,,
2011,Direct migration background,5. Quintil,,,,,,,,,,,,
2011,Indirect migration background,2. Quintil,,,,,,,,,,,,
2011,Indirect migration background,3. Quintil,,,,,,,,,,,,
2011,Indirect migration background,4. Quintil,,,,,,,,,,,,
2011,Indirect migration background,5. Quintil,,,,,,,,,,,,
2012,No migration background,1. Quintil,,,,,,,,,,,,
2012,No migration background,2. Quintil,,,,,,,,,,,,
2012,No migration background,3. Quintil,,,,,,,,,,,,
2012,No migration background,4. Quintil,,,,,,,,,,,,
2012,No migration background,5. Quintil,,,,,,,,,,,,
2012,Direct migration background,2. Quintil,,,,,,,,,,,,
2012,Direct migration background,3. Quintil,,,,,,,,,,,,
2012,Direct migration background,4. Quintil,,,,,,,,,,,,
2012,Direct migration background,5. Quintil,,,,,,,,,,,,
2012,Indirect migration background,2. Quintil,,,,,,,,,,,,
2012,Indirect migration background,3. Quintil,,,,,,,,,,,,
2012,Indirect migration background,4. Quintil,,,,,,,,,,,,
2012,Indirect migration background,5. Quintil,,,,,,,,,,,,
2013,No migration background,2. Quintil,,,,,,,,,,,,
2013,No migration background,3. Quintil,,,,,,,,,,,,
2013,No migration background,4. Quintil,,,,,,,,,,,,
2013,No migration background,5. Quintil,,,,,,,,,,,,
2013,Direct migration background,2. Quintil,,,,,,,,,,,,
2013,Direct migration background,3. Quintil,,,,,,,,,,,,
2013,Direct migration background,4. Quintil,,,,,,,,,,,,
2013,Direct migration background,5. Quintil,,,,,,,,,,,,
2013,Indirect migration background,1. Quintil,,,,,,,,,,,,
2013,Indirect migration background,2. Quintil,,,,,,,,,,,,
2013,Indirect migration background,3. Quintil,,,,,,,,,,,,
2013,Indirect migration background,4. Quintil,,,,,,,,,,,,
2013,Indirect migration background,5. Quintil,,,,,,,,,,,,
2014,No migration background,2. Quintil,,,,,,,,,,,,
2014,No migration background,3. Quintil,,,,,,,,,,,,
2014,No migration background,4. Quintil,,,,,,,,,,,,
2014,No migration background,5. Quintil,,,,,,,,,,,,
2014,Direct migration background,2. Quintil,,,,,,,,,,,,
2014,Direct migration background,3. Quintil,,,,,,,,,,,,
2014,Direct migration background,4. Quintil,,,,,,,,,,,,
2014,Direct migration background,5. Quintil,,,,,,,,,,,,
2014,Indirect migration background,2. Quintil,,,,,,,,,,,,
2014,Indirect migration background,3. Quintil,,,,,,,,,,,,
2014,Indirect migration background,4. Quintil,,,,,,,,,,,,
2014,Indirect migration background,5. Quintil,,,,,,,,,,,,
2015,No migration background,2. Quintil,6.321701044911337,6.2998582174452125,6.343543872377461,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1979.0
2015,No migration background,3. Quintil,6.365828128170572,6.351210032748972,6.380446223592173,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,3824.0
2015,No migration background,4. Quintil,6.422414540657208,6.411131506907573,6.4336975744068425,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,5698.0
2015,No migration background,5. Quintil,6.4164043990461765,6.407296829636675,6.4255119684556785,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,7625.0
2015,Direct migration background,2. Quintil,6.209744210257095,6.180521731099097,6.238966689415093,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1518.0
2015,Direct migration background,3. Quintil,6.392848140572919,6.367985628355785,6.417710652790054,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1692.0
2015,Direct migration background,4. Quintil,6.352835191788199,6.325128398979562,6.380541984596837,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1484.0
2015,Direct migration background,5. Quintil,6.441276643192935,6.414933977239097,6.467619309146772,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1164.0
2015,Indirect migration background,2. Quintil,6.291705014882182,6.223332617760396,6.360077412003968,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,327.0
2015,Indirect migration background,3. Quintil,6.5343250703082365,6.495250519800716,6.573399620815757,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,415.0
2015,Indirect migration background,4. Quintil,6.430272941772813,6.392175295850505,6.468370587695121,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,428.0
2015,Indirect migration background,5. Quintil,6.430250438517571,6.388030945734498,6.472469931300643,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,444.0
2016,No migration background,2. Quintil,,,,,,,,,,,,
2016,No migration background,3. Quintil,,,,,,,,,,,,
2016,No migration background,4. Quintil,,,,,,,,,,,,
2016,No migration background,5. Quintil,,,,,,,,,,,,
2016,Direct migration background,2. Quintil,6.774058500169505,6.761027304801949,6.787089695537061,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2747.0
2016,Direct migration background,3. Quintil,6.054569344067405,5.96087715443745,6.148261533697359,5.0,6.8655452820435015,7.0,2.0,7.0,7.0,7.0,8.0,144.0
2016,Direct migration background,4. Quintil,6.322251121189059,6.201345755037269,6.44315648734085,6.0,7.0,7.0,4.5,7.0,7.0,7.0,9.0,43.0
2016,Direct migration background,5. Quintil,,,,,,,,,,,,
2016,Indirect migration background,2. Quintil,,,,,,,,,,,,
2016,Indirect migration background,3. Quintil,,,,,,,,,,,,
2016,Indirect migration background,4. Quintil,,,,,,,,,,,,
2016,Indirect migration background,5. Quintil,,,,,,,,,,,,
2017,No migration background,2. Quintil,,,,,,,,,,,,
2017,No migration background,3. Quintil,,,,,,,,,,,,
2017,No migration background,4. Quintil,,,,,,,,,,,,
2017,No migration background,5. Quintil,,,,,,,,,,,,
2017,Direct migration background,2. Quintil,6.8244094861937405,6.810419228616062,6.8383997437714195,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1709.0
2017,Direct migration background,3. Quintil,6.856205969527908,6.81120584008746,6.9012060989683555,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,104.0
2017,Direct migration background,4. Quintil,,,,,,,,,,,,
2017,Direct migration background,5. Quintil,,,,,,,,,,,,
2017,Indirect migration background,2. Quintil,,,,,,,,,,,,
2017,Indirect migration background,3. Quintil,,,,,,,,,,,,
2017,Indirect migration background,4. Quintil,,,,,,,,,,,,
2017,Indirect migration background,5. Quintil,,,,,,,,,,,,
2018,No migration background,2. Quintil,,,,,,,,,,,,
2018,No migration background,3. Quintil,,,,,,,,,,,,
2018,No migration background,4. Quintil,,,,,,,,,,,,
2018,No migration background,5. Quintil,,,,,,,,,,,,
2018,Direct migration background,2. Quintil,6.8764428467234255,6.853610081902075,6.899275611544776,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,318.0
2018,Direct migration background,3. Quintil,6.62925012762185,6.486800680491481,6.771699574752219,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,51.0
2018,Direct migration background,4. Quintil,,,,,,,,,,,,
2018,Direct migration background,5. Quintil,,,,,,,,,,,,
2018,Indirect migration background,2. Quintil,,,,,,,,,,,,
2018,Indirect migration background,3. Quintil,,,,,,,,,,,,
2018,Indirect migration background,4. Quintil,,,,,,,,,,,,
2018,Indirect migration background,5. Quintil,,,,,,,,,,,,
2019,No migration background,1. Quintil,,,,,,,,,,,,
2019,No migration background,2. Quintil,,,,,,,,,,,,
2019,No migration background,3. Quintil,,,,,,,,,,,,
2019,No migration background,4. Quintil,,,,,,,,,,,,
2019,No migration background,5. Quintil,,,,,,,,,,,,
2019,Direct migration background,2. Quintil,6.78410288175517,6.738809314756744,6.829396448753596,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,198.0
2019,Direct migration background,3. Quintil,6.732087976184916,6.638599922011655,6.825576030358177,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,51.0
2019,Direct migration background,4. Quintil,,,,,,,,,,,,
2019,Direct migration background,5. Quintil,,,,,,,,,,,,
2019,Indirect migration background,2. Quintil,,,,,,,,,,,,
2019,Indirect migration background,3. Quintil,,,,,,,,,,,,
2019,Indirect migration background,4. Quintil,,,,,,,,,,,,
2019,Indirect migration background,5. Quintil,,,,,,,,,,,,
2020,No migration background,2. Quintil,6.375609661492693,6.347581594553263,6.403637728432123,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1003.0
2020,No migration background,3. Quintil,6.3620086849108635,6.341708454253585,6.382308915568142,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2160.0
2020,No migration background,4. Quintil,6.397900743139691,6.385494638911387,6.410306847367995,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4650.0
2020,No migration background,5. Quintil,6.426727079981477,6.418986838930006,6.434467321032948,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,10731.0
2020,Direct migration background,2. Quintil,6.2459732583308805,6.224352441799275,6.267594074862486,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2895.0
2020,Direct migration background,3. Quintil,6.242797589879667,6.22149603887031,6.264099140889025,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2465.0
2020,Direct migration background,4. Quintil,6.273037947178323,6.249339960412468,6.296735933944178,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0249999999999995,1791.0
2020,Direct migration background,5. Quintil,6.205617704399742,6.18114032379756,6.230095085001924,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,2072.0
2020,Indirect migration background,2. Quintil,6.039366304160557,5.926942543904788,6.151790064416327,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,180.0
2020,Indirect migration background,3. Quintil,6.429406286119481,6.3877736168352,6.471038955403762,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,297.0
2020,Indirect migration background,4. Quintil,6.4266927927817,6.380199202801386,6.473186382762014,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,391.0
2020,Indirect migration background,5. Quintil,6.416582253816301,6.385992963702943,6.4471715439296595,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,668.0
2021,No migration background,2. Quintil,,,,,,,,,,,,
