"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Ostdeutschland","6.45","6.5","335","5","6","7","7","7","6.36","6.54","1","7","6","7"
"2010","(Fach-)Abitur","Westdeutschland","6.41","6.5","1562","5","6","7","7","7","6.37","6.45","1","7","7","7"
"2010","(noch) kein Abschluss","Ostdeutschland","6.28","6.5","44","5","6","7","7","7","5.99","6.57","4","7","6","7"
"2010","(noch) kein Abschluss","Westdeutschland","6.38","6.5","368","5","6","7","7","7","6.28","6.48","1","7","6","7"
"2010","AkademikerIn","Ostdeutschland","6.48","6.5","1121","5","6","7","7","7","6.43","6.53","1","7","7","7"
"2010","AkademikerIn","Westdeutschland","6.44","6.5","2699","5","6","7","7","7","6.41","6.47","1","7","7","7"
"2010","Hauptschule","Ostdeutschland","6.28","6.5","982","5","6","7","7","7","6.22","6.34","1","7","7","7"
"2010","Hauptschule","Westdeutschland","6.38","6.5","4598","5","6","7","7","7","6.35","6.41","1","7","7","7"
"2010","Realschule","Ostdeutschland","6.41","6.5","1534","5","6","7","7","7","6.36","6.46","1","7","7","7"
"2010","Realschule","Westdeutschland","6.44","6.5","2926","5","6","7","7","7","6.41","6.47","1","7","7","7"
"2011","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","6.44","6.5","520","5","6","7","7","7","6.37","6.51","1","7","7","7"
"2015","(Fach-)Abitur","Westdeutschland","6.41","6.5","3603","5","6","7","7","7","6.38","6.44","1","7","7","7"
"2015","(noch) kein Abschluss","Ostdeutschland","6.11","6.5","117","4","6","7","7","7","5.9","6.32","3","7","6","7"
"2015","(noch) kein Abschluss","Westdeutschland","6.29","6.5","826","5","6","7","7","7","6.22","6.36","1","7","7","7"
"2015","AkademikerIn","Ostdeutschland","6.39","6.5","1414","5","6","7","7","7","6.35","6.43","1","7","7","7"
"2015","AkademikerIn","Westdeutschland","6.43","6.5","4971","5","6","7","7","7","6.41","6.45","1","7","7","7"
"2015","Hauptschule","Ostdeutschland","6.26","6.5","1202","5","6","7","7","7","6.2","6.32","1","7","7","7"
"2015","Hauptschule","Westdeutschland","6.35","6.5","6543","5","6","7","7","7","6.33","6.37","1","7","7","7"
"2015","Realschule","Ostdeutschland","6.42","6.5","2007","5","6","7","7","7","6.38","6.46","1","7","7","7"
"2015","Realschule","Westdeutschland","6.45","6.5","4547","5","6","7","7","7","6.42","6.48","1","7","7","7"
"2016","(Fach-)Abitur","Ostdeutschland","6.97","6.5","81","7","7","7","7","7","6.94","7","6","7","7","7"
"2016","(Fach-)Abitur","Westdeutschland","6.52","6.5","439","5","6","7","7","7","6.47","6.57","3","7","7","7"
"2016","(noch) kein Abschluss","Ostdeutschland","6.53","6.5","174","4","7","7","7","7","6.42","6.64","2","7","7","7"
"2016","(noch) kein Abschluss","Westdeutschland","6.33","6.5","846","5","6","7","7","7","6.28","6.38","1","7","7","7"
"2016","AkademikerIn","Ostdeutschland","6.79","6.5","101","6","7","7","7","7","6.63","6.95","1","7","7","7"
"2016","AkademikerIn","Westdeutschland","6.48","6.5","503","6","6","7","7","7","6.41","6.55","1","7","7","7"
"2016","Hauptschule","Ostdeutschland","6.82","6.5","101","7","7","7","7","7","6.69","6.95","3","7","7","7"
"2016","Hauptschule","Westdeutschland","6.47","6.5","541","5","6","7","7","7","6.41","6.53","1","7","7","7"
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","6.91","6.5","34","7","7","7","7","7","6.76","7.06","5","7","7","7"
"2017","(Fach-)Abitur","Westdeutschland","6.82","6.5","269","6","7","7","7","7","6.76","6.88","3","7","7","7"
"2017","(noch) kein Abschluss","Ostdeutschland","6.85","6.5","78","6","7","7","7","7","6.74","6.96","4","7","7","7"
"2017","(noch) kein Abschluss","Westdeutschland","6.84","6.5","652","6","7","7","7","7","6.79","6.89","1","7","7","7"
"2017","AkademikerIn","Ostdeutschland","6.91","6.5","34","7","7","7","7","7","6.78","7.04","6","7","7","7"
"2017","AkademikerIn","Westdeutschland","6.9","6.5","280","7","7","7","7","7","6.84","6.96","1","7","7","7"
"2017","Hauptschule","Ostdeutschland","6.95","6","45","7","7","7","7","7","6.86","7.04","5","7","7","7"
"2017","Hauptschule","Westdeutschland","6.74","6.5","360","6","7","7","7","7","6.66","6.82","1","7","7","7"
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","6.91","6.5","54","7","7","7","7","7","6.8","7.02","5","7","7","7"
"2018","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","6.74","6.5","137","6","7","7","7","7","6.62","6.86","1","7","7","7"
"2018","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Westdeutschland","6.88","6.5","35","7","7","7","7","7","6.7","7.06","5","7","7","7"
"2018","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Westdeutschland","6.88","6.5","72","7","7","7","7","7","6.75","7.01","4","7","7","7"
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","6.45","6.5","116","5","6","7","7","7","6.26","6.64","1","7","7","7"
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Westdeutschland","6.8","6.5","43","6","7","7","7","7","6.6","7","4","7","7","7"
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Ostdeutschland","6.51","6.5","700","6","6","7","7","7","6.44","6.58","1","7","7","7"
"2020","(Fach-)Abitur","Westdeutschland","6.38","6.5","4358","5","6","7","7","7","6.35","6.41","1","7","7","7"
"2020","(noch) kein Abschluss","Ostdeutschland","6.53","6.5","308","6","6","7","7","7","6.44","6.62","2","7","7","7"
"2020","(noch) kein Abschluss","Westdeutschland","6.17","6.5","1945","4","6","7","7","7","6.12","6.22","1","7","7","7"
"2020","AkademikerIn","Ostdeutschland","6.43","6.5","1656","5","6","7","7","7","6.39","6.47","1","7","7","7"
"2020","AkademikerIn","Westdeutschland","6.39","6.5","6120","5","6","7","7","7","6.37","6.41","1","7","7","7"
"2020","Hauptschule","Ostdeutschland","6.23","6.5","998","5","6","7","7","7","6.16","6.3","1","7","7","7"
"2020","Hauptschule","Westdeutschland","6.35","6.5","5738","5","6","7","7","7","6.32","6.38","1","7","7","7"
"2020","Realschule","Ostdeutschland","6.47","6.5","1979","6","6","7","7","7","6.43","6.51","1","7","7","7"
"2020","Realschule","Westdeutschland","6.43","6.5","4273","5","6","7","7","7","6.4","6.46","1","7","7","7"
