"year","bildungsniveau","sex","mean","median","n","lower_confidence","upper_confidence"
"2011","Hauptschule","maennlich","","","","",""
"2011","Hauptschule","weiblich","","","","",""
"2011","Realschule","maennlich","","","","",""
"2011","Realschule","weiblich","","","","",""
"2012","(Fach-)Abitur","maennlich","","","","",""
"2012","(Fach-)Abitur","weiblich","","","","",""
"2012","(noch) kein Abschluss","maennlich","","","","",""
"2012","(noch) kein Abschluss","weiblich","","","","",""
"2012","AkademikerIn","maennlich","","","","",""
"2012","AkademikerIn","weiblich","","","","",""
"2012","Hauptschule","maennlich","","","","",""
"2012","Hauptschule","weiblich","","","","",""
"2012","Realschule","maennlich","","","","",""
"2012","Realschule","weiblich","","","","",""
"2013","(Fach-)Abitur","maennlich","","","","",""
"2013","(Fach-)Abitur","weiblich","","","","",""
"2013","(noch) kein Abschluss","maennlich","","","","",""
"2013","(noch) kein Abschluss","weiblich","","","","",""
"2013","AkademikerIn","maennlich","","","","",""
"2013","AkademikerIn","weiblich","","","","",""
"2013","Hauptschule","maennlich","","","","",""
"2013","Hauptschule","weiblich","","","","",""
"2013","Realschule","maennlich","","","","",""
"2013","Realschule","weiblich","","","","",""
"2014","(Fach-)Abitur","maennlich","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","",""
"2014","AkademikerIn","maennlich","","","","",""
"2014","AkademikerIn","weiblich","","","","",""
"2014","Hauptschule","maennlich","","","","",""
"2014","Hauptschule","weiblich","","","","",""
"2014","Realschule","maennlich","","","","",""
"2014","Realschule","weiblich","","","","",""
"2015","(Fach-)Abitur","maennlich","6.37","6.5","1753","6.33","6.41"
"2015","(Fach-)Abitur","weiblich","6.46","6.5","2370","6.43","6.49"
"2015","(noch) kein Abschluss","maennlich","6.19","6.5","409","6.08","6.3"
"2015","(noch) kein Abschluss","weiblich","6.33","6.5","534","6.24","6.42"
"2015","AkademikerIn","maennlich","6.38","6.5","3181","6.35","6.41"
"2015","AkademikerIn","weiblich","6.47","6.5","3204","6.44","6.5"
"2015","Hauptschule","maennlich","6.32","6.5","3832","6.29","6.35"
"2015","Hauptschule","weiblich","6.36","6.5","3913","6.33","6.39"
"2015","Realschule","maennlich","6.45","6.5","2631","6.42","6.48"
"2015","Realschule","weiblich","6.44","6.5","3923","6.41","6.47"
"2016","(Fach-)Abitur","maennlich","6.82","6.5","309","6.76","6.88"
"2016","(Fach-)Abitur","weiblich","6.26","5.5","211","6.21","6.31"
"2016","(noch) kein Abschluss","maennlich","6.52","6.5","548","6.47","6.57"
"2016","(noch) kein Abschluss","weiblich","6.15","6.5","472","6.07","6.23"
"2016","AkademikerIn","maennlich","6.66","6.5","376","6.59","6.73"
"2016","AkademikerIn","weiblich","6.34","6.5","228","6.22","6.46"
"2016","Hauptschule","maennlich","6.75","6.5","404","6.69","6.81"
"2016","Hauptschule","weiblich","6.12","6.5","238","6.02","6.22"
"2016","Realschule","maennlich","","","","",""
"2016","Realschule","weiblich","","","","",""
"2017","(Fach-)Abitur","maennlich","6.88","6.5","138","6.81","6.95"
"2017","(Fach-)Abitur","weiblich","6.8","6.5","165","6.72","6.88"
"2017","(noch) kein Abschluss","maennlich","6.81","6.5","358","6.74","6.88"
"2017","(noch) kein Abschluss","weiblich","6.87","6.5","372","6.82","6.92"
"2017","AkademikerIn","maennlich","6.9","6.5","200","6.83","6.97"
"2017","AkademikerIn","weiblich","6.91","6.5","114","6.83","6.99"
"2017","Hauptschule","maennlich","6.76","6.5","215","6.64","6.88"
"2017","Hauptschule","weiblich","6.78","6.5","190","6.7","6.86"
"2017","Realschule","maennlich","","","","",""
"2017","Realschule","weiblich","","","","",""
"2018","(Fach-)Abitur","maennlich","6.95","6.5","31","6.83","7.07"
"2018","(Fach-)Abitur","weiblich","","","","",""
"2018","(noch) kein Abschluss","maennlich","6.55","6.5","64","6.31","6.79"
"2018","(noch) kein Abschluss","weiblich","6.88","6.5","83","6.78","6.98"
"2018","AkademikerIn","maennlich","","","","",""
"2018","AkademikerIn","weiblich","6.83","6.5","30","6.63","7.03"
"2018","Hauptschule","maennlich","6.86","6.5","41","6.65","7.07"
"2018","Hauptschule","weiblich","6.89","6.5","47","6.75","7.03"
"2018","Realschule","maennlich","","","","",""
"2018","Realschule","weiblich","","","","",""
"2019","(Fach-)Abitur","maennlich","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","",""
"2019","(noch) kein Abschluss","maennlich","6.5","6.5","59","6.28","6.72"
"2019","(noch) kein Abschluss","weiblich","6.5","6.5","69","6.24","6.76"
"2019","AkademikerIn","maennlich","","","","",""
"2019","AkademikerIn","weiblich","","","","",""
"2019","Hauptschule","maennlich","","","","",""
"2019","Hauptschule","weiblich","","","","",""
"2019","Realschule","maennlich","","","","",""
"2019","Realschule","weiblich","","","","",""
"2020","(Fach-)Abitur","maennlich","6.39","6.5","2345","6.35","6.43"
"2020","(Fach-)Abitur","weiblich","6.41","6.5","2710","6.37","6.45"
"2020","(noch) kein Abschluss","maennlich","6.01","6.5","1249","5.95","6.07"
"2020","(noch) kein Abschluss","weiblich","6.41","6.5","1004","6.35","6.47"
"2020","AkademikerIn","maennlich","6.36","6.5","4103","6.33","6.39"
"2020","AkademikerIn","weiblich","6.44","6.5","3671","6.41","6.47"
"2020","Hauptschule","maennlich","6.33","6.5","3531","6.3","6.36"
"2020","Hauptschule","weiblich","6.33","6.5","3205","6.29","6.37"
"2020","Realschule","maennlich","6.47","6.5","2602","6.44","6.5"
"2020","Realschule","weiblich","6.42","6.5","3649","6.39","6.45"
