syear,migback,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2006,Indirect migration background,West,,,,,,,,,,,,
2006,Indirect migration background,East,,,,,,,,,,,,
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,,,,,,,,,,,,
2008,No migration background,East,,,,,,,,,,,,
2008,Direct migration background,West,,,,,,,,,,,,
2008,Direct migration background,East,,,,,,,,,,,,
2008,Indirect migration background,West,,,,,,,,,,,,
2008,Indirect migration background,East,,,,,,,,,,,,
2009,No migration background,West,,,,,,,,,,,,
2009,No migration background,East,,,,,,,,,,,,
2009,Direct migration background,West,,,,,,,,,,,,
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,,,,,,,,,,,,
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,6.405680911225669,6.397194378132541,6.414167444318798,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,10459.0
2010,No migration background,East,6.386085949913978,6.372207628766352,6.399964271061604,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4019.0
2010,Direct migration background,West,6.381293077630499,6.357067634336015,6.405518520924983,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1396.0
2010,Direct migration background,East,6.591555112902641,6.494902032322529,6.688208193482752,6.3666520863594345,7.0,7.0,5.416630215898586,7.0,7.0,7.0,7.0,62.0
2010,Indirect migration background,West,6.394777939119593,6.359305970688215,6.430249907550971,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,616.0
2010,Indirect migration background,East,6.2628095370598,6.058820395170465,6.466798678949135,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.024999999999999,36.0
2011,No migration background,West,,,,,,,,,,,,
2011,No migration background,East,,,,,,,,,,,,
2011,Direct migration background,West,,,,,,,,,,,,
2011,Direct migration background,East,,,,,,,,,,,,
2011,Indirect migration background,West,,,,,,,,,,,,
2011,Indirect migration background,East,,,,,,,,,,,,
2012,No migration background,West,,,,,,,,,,,,
2012,No migration background,East,,,,,,,,,,,,
2012,Direct migration background,West,,,,,,,,,,,,
2012,Direct migration background,East,,,,,,,,,,,,
2012,Indirect migration background,West,,,,,,,,,,,,
2012,Indirect migration background,East,,,,,,,,,,,,
2013,No migration background,West,,,,,,,,,,,,
2013,No migration background,East,,,,,,,,,,,,
2013,Direct migration background,West,,,,,,,,,,,,
2013,Direct migration background,East,,,,,,,,,,,,
2013,Indirect migration background,West,,,,,,,,,,,,
2013,Indirect migration background,East,,,,,,,,,,,,
2014,No migration background,West,,,,,,,,,,,,
2014,No migration background,East,,,,,,,,,,,,
2014,Direct migration background,West,,,,,,,,,,,,
2014,Direct migration background,East,,,,,,,,,,,,
2014,Indirect migration background,West,,,,,,,,,,,,
2014,Indirect migration background,East,,,,,,,,,,,,
2015,No migration background,West,6.40556277782941,6.398475359831309,6.412650195827512,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,14260.0
2015,No migration background,East,6.374218226014037,6.361633907921392,6.386802544106682,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4866.0
2015,Direct migration background,West,6.354023475562336,6.339924396276125,6.368122554848547,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,5426.0
2015,Direct migration background,East,6.28701458534229,6.236823221039614,6.337205949644966,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,432.0
2015,Indirect migration background,West,6.429717939626649,6.406273559268633,6.453162319984664,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1519.0
2015,Indirect migration background,East,6.300670254529679,6.1697546109727055,6.431585898086653,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,95.0
2016,No migration background,West,,,,,,,,,,,,
2016,No migration background,East,,,,,,,,,,,,
2016,Direct migration background,West,6.537155340875214,6.519778272628533,6.554532409121895,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2483.0
2016,Direct migration background,East,6.824745643369329,6.7942057660279565,6.855285520710702,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,477.0
2016,Indirect migration background,West,,,,,,,,,,,,
2016,Indirect migration background,East,,,,,,,,,,,,
2017,No migration background,West,,,,,,,,,,,,
2017,No migration background,East,,,,,,,,,,,,
2017,Direct migration background,West,6.818253833521058,6.803587948742607,6.832919718299508,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1632.0
2017,Direct migration background,East,6.897893500543982,6.873375259191246,6.922411741896719,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,203.0
2017,Indirect migration background,West,,,,,,,,,,,,
2017,Indirect migration background,East,,,,,,,,,,,,
2018,No migration background,West,,,,,,,,,,,,
2018,No migration background,East,,,,,,,,,,,,
2018,Direct migration background,West,6.841396505076169,6.81097443392407,6.871818576228268,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,331.0
2018,Direct migration background,East,6.887849074122383,6.833211659075672,6.942486489169094,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,45.0
2018,Indirect migration background,West,,,,,,,,,,,,
2018,Indirect migration background,East,,,,,,,,,,,,
2019,No migration background,West,,,,,,,,,,,,
2019,No migration background,East,,,,,,,,,,,,
2019,Direct migration background,West,6.740561970392844,6.696945826281836,6.7841781145038516,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,236.0
2019,Direct migration background,East,,,,,,,,,,,,
2019,Indirect migration background,West,,,,,,,,,,,,
2019,Indirect migration background,East,,,,,,,,,,,,
2020,No migration background,West,6.406839694069788,6.3997920630567835,6.413887325082793,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,13834.0
2020,No migration background,East,6.414558983672521,6.4019105979656805,6.427207369379361,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,4710.0
2020,Direct migration background,West,6.22714988608483,6.21514177940616,6.2391579927635,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,8233.0
2020,Direct migration background,East,6.40118212174537,6.369180776747595,6.433183466743144,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,990.0
2020,Indirect migration background,West,6.366718336900871,6.341441194370538,6.391995479431205,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1420.0
2020,Indirect migration background,East,6.462845505961303,6.392176043319709,6.533514968602897,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,116.0
2021,No migration background,West,,,,,,,,,,,,
2021,No migration background,East,,,,,,,,,,,,
2021,Direct migration background,West,6.3796969900203635,6.303386873087031,6.456007106953696,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,227.0
2021,Direct migration background,East,,,,,,,,,,,,
2021,Indirect migration background,West,,,,,,,,,,,,
2021,Indirect migration background,East,,,,,,,,,,,,
