year,age_gr,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95845,224,224,0.93225,0.98464
1985,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99049,360,360,0.98044,1.00053
1985,46-65 y.,Primary Level,Not Disabled (<= 30%),0.89100,311,311,0.85631,0.92569
1985,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.83796,862,991,0.81501,0.86092
1985,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.15202,129,991,0.12965,0.17438
1985,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.77690,1177,1460,0.75553,0.79826
1985,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.21279,283,1460,0.19179,0.23379
1985,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.75129,49,49,0.62900,0.87358
1985,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.73361,145,194,0.67124,0.79598
1985,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.26203,49,194,0.19999,0.32407
1985,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.77816,172,212,0.72210,0.83423
1985,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.20364,40,212,0.14931,0.25798
1985,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.85600,359,424,0.82254,0.88946
1985,66 and older,Lower Secondary Level,Disabled (> 30%),0.14400,65,424,0.11054,0.17746
1985,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.77947,395,512,0.74352,0.81541
1985,66 and older,Upper Secondary Level,Disabled (> 30%),0.21608,117,512,0.18039,0.25176
1985,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.72970,57,57,0.61338,0.84603
1985,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.83574,46,46,0.72748,0.94399
1987,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.98544,187,187,0.96822,1.00265
1987,17-29 y.,Primary Level,Not Disabled (<= 30%),0.82452,121,121,0.75646,0.89257
1987,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.98742,913,913,0.98019,0.99465
1987,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98688,1375,1375,0.98086,0.99289
1987,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97526,104,104,0.94526,1.00526
1987,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99724,88,88,0.98623,1.00826
1987,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97464,88,88,0.94160,1.00768
1987,30-45 y.,Primary Level,Not Disabled (<= 30%),0.89236,264,264,0.85491,0.92982
1987,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.94056,565,565,0.92105,0.96008
1987,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95454,1533,1593,0.94431,0.96477
1987,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03993,60,1593,0.03031,0.04955
1987,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98506,94,94,0.96040,1.00972
1987,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96211,209,209,0.93616,0.98806
1987,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98953,360,360,0.97901,1.00006
1987,46-65 y.,Primary Level,Not Disabled (<= 30%),0.86058,290,290,0.82064,0.90051
1987,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.86045,805,911,0.83793,0.88296
1987,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.12935,106,911,0.10755,0.15116
1987,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.78901,1194,1463,0.76810,0.80993
1987,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.20603,269,1463,0.18530,0.22676
1987,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.78754,43,43,0.66383,0.91125
1987,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.77093,146,190,0.71101,0.83084
1987,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.22563,44,190,0.16603,0.28522
1987,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.86106,198,198,0.81276,0.90936
1987,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.83353,332,404,0.79716,0.86990
1987,66 and older,Lower Secondary Level,Disabled (> 30%),0.16304,72,404,0.12698,0.19911
1987,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.76558,381,496,0.72826,0.80290
1987,66 and older,Upper Secondary Level,Disabled (> 30%),0.22592,115,496,0.18908,0.26276
1987,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.68985,47,47,0.55617,0.82352
1987,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.70056,39,39,0.55493,0.84618
1988,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.98886,162,162,0.97265,1.00507
1988,17-29 y.,Primary Level,Not Disabled (<= 30%),0.79681,111,111,0.72162,0.87201
1988,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.98555,902,902,0.97776,0.99334
1988,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98908,1293,1293,0.98341,0.99475
1988,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95857,102,102,0.91970,0.99743
1988,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99815,77,77,0.98850,1.00781
1988,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96791,74,74,0.92747,1.00834
1988,30-45 y.,Primary Level,Not Disabled (<= 30%),0.88691,228,228,0.84571,0.92811
1988,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.94196,511,511,0.92167,0.96225
1988,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95434,1443,1501,0.94378,0.96491
1988,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04148,58,1501,0.03139,0.05157
1988,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97667,88,88,0.94495,1.00839
1988,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96839,204,204,0.94432,0.99246
1988,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98964,339,339,0.97884,1.00043
1988,46-65 y.,Primary Level,Not Disabled (<= 30%),0.84748,270,305,0.80707,0.88790
1988,46-65 y.,Primary Level,Disabled (> 30%),0.14600,35,305,0.10630,0.18569
1988,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.83880,764,882,0.81452,0.86308
1988,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.15379,118,882,0.12997,0.17761
1988,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.78250,1142,1420,0.76104,0.80397
1988,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.21011,278,1420,0.18891,0.23131
1988,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.81290,43,43,0.69495,0.93084
1988,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.79275,144,180,0.73336,0.85213
1988,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.19875,36,180,0.14029,0.25722
1988,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.86092,197,197,0.81247,0.90936
1988,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.80344,302,377,0.76327,0.84361
1988,66 and older,Lower Secondary Level,Disabled (> 30%),0.18980,75,377,0.15017,0.22944
1988,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.70433,346,491,0.66392,0.74474
1988,66 and older,Upper Secondary Level,Disabled (> 30%),0.28601,145,491,0.24600,0.32603
1988,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.64606,43,43,0.50144,0.79068
1988,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.67042,37,37,0.51687,0.82397
1989,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.97721,172,172,0.95485,0.99958
1989,17-29 y.,Primary Level,Not Disabled (<= 30%),0.82979,107,107,0.75824,0.90133
1989,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.98592,849,849,0.97799,0.99385
1989,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98894,1288,1288,0.98323,0.99466
1989,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97522,118,118,0.94706,1.00339
1989,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92184,73,73,0.85984,0.98384
1989,30-45 y.,Primary Level,Not Disabled (<= 30%),0.84119,206,206,0.79115,0.89122
1989,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.93815,477,477,0.91651,0.95979
1989,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95146,1403,1459,0.94043,0.96249
1989,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04463,56,1459,0.03403,0.05523
1989,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96787,90,90,0.93123,1.00451
1989,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96619,192,192,0.94056,0.99183
1989,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99099,334,334,0.98084,1.00114
1989,46-65 y.,Primary Level,Not Disabled (<= 30%),0.82133,259,299,0.77784,0.86482
1989,46-65 y.,Primary Level,Disabled (> 30%),0.17527,40,299,0.13210,0.21844
1989,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.84460,719,829,0.81993,0.86928
1989,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.14763,110,829,0.12346,0.17179
1989,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.78426,1106,1371,0.76248,0.80605
1989,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.21133,265,1371,0.18972,0.23295
1989,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.76700,40,40,0.63432,0.89967
1989,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.79868,136,169,0.73804,0.85931
1989,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.20132,33,169,0.14069,0.26196
1989,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.83014,192,224,0.78085,0.87942
1989,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.15789,32,224,0.11003,0.20575
1989,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.76274,286,374,0.71957,0.80591
1989,66 and older,Lower Secondary Level,Disabled (> 30%),0.22995,88,374,0.18724,0.27265
1989,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.67933,317,467,0.63695,0.72170
1989,66 and older,Upper Secondary Level,Disabled (> 30%),0.30971,150,467,0.26773,0.35170
1989,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.65249,42,42,0.50673,0.79825
1989,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.72178,39,39,0.57929,0.86426
1991,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.96625,158,158,0.93800,0.99450
1991,17-29 y.,Primary Level,Not Disabled (<= 30%),0.85974,132,132,0.80028,0.91921
1991,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.98056,920,920,0.97163,0.98948
1991,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.99099,1859,1859,0.98670,0.99529
1991,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96557,166,166,0.93775,0.99339
1991,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99058,198,198,0.97709,1.00407
1991,30-45 y.,Primary Level,Not Disabled (<= 30%),0.79563,180,180,0.73656,0.85471
1991,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.94540,498,498,0.92543,0.96538
1991,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95916,2237,2298,0.95107,0.96726
1991,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03698,61,2298,0.02926,0.04470
1991,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96039,120,120,0.92535,0.99543
1991,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96398,295,295,0.94268,0.98528
1991,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99069,812,812,0.98408,0.99730
1991,46-65 y.,Primary Level,Not Disabled (<= 30%),0.84297,252,289,0.80095,0.88499
1991,46-65 y.,Primary Level,Disabled (> 30%),0.14460,37,289,0.10398,0.18522
1991,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.83280,796,914,0.80859,0.85700
1991,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.16359,118,914,0.13960,0.18759
1991,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.83438,1765,2018,0.81816,0.85060
1991,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.15968,253,2018,0.14369,0.17566
1991,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.80668,50,50,0.69610,0.91725
1991,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89045,238,238,0.85068,0.93021
1991,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92997,523,523,0.90808,0.95186
1991,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.81673,408,486,0.78230,0.85117
1991,66 and older,Lower Secondary Level,Disabled (> 30%),0.17878,78,486,0.14468,0.21288
1991,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.72454,532,695,0.69130,0.75778
1991,66 and older,Upper Secondary Level,Disabled (> 30%),0.26086,163,695,0.22819,0.29353
1991,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.64721,62,93,0.54957,0.74485
1991,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.35279,31,93,0.25515,0.45043
1991,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.73140,87,87,0.63773,0.82508
1992,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.99691,186,186,0.98891,1.00491
1992,17-29 y.,Primary Level,Not Disabled (<= 30%),0.83866,115,115,0.77113,0.90618
1992,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.98765,923,923,0.98053,0.99478
1992,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98544,1736,1736,0.97981,0.99108
1992,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96566,167,167,0.93796,0.99336
1992,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99287,103,103,0.97653,1.00920
1992,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99115,170,170,0.97703,1.00527
1992,30-45 y.,Primary Level,Not Disabled (<= 30%),0.79230,170,170,0.73114,0.85346
1992,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.93173,459,459,0.90863,0.95483
1992,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95457,2172,2258,0.94597,0.96316
1992,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04210,86,2258,0.03381,0.05038
1992,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97555,130,130,0.94890,1.00220
1992,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96677,304,304,0.94659,0.98695
1992,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98139,810,810,0.97208,0.99070
1992,46-65 y.,Primary Level,Not Disabled (<= 30%),0.78388,236,275,0.73514,0.83262
1992,46-65 y.,Primary Level,Disabled (> 30%),0.19508,39,275,0.14816,0.24200
1992,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.81381,742,875,0.78800,0.83961
1992,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.17758,133,875,0.15224,0.20291
1992,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80629,1629,1949,0.78874,0.82384
1992,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18158,320,1949,0.16446,0.19870
1992,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84444,47,47,0.73971,0.94918
1992,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87270,226,226,0.82915,0.91625
1992,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88628,488,541,0.85951,0.91306
1992,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10408,53,541,0.07833,0.12984
1992,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77808,376,471,0.74051,0.81565
1992,66 and older,Lower Secondary Level,Disabled (> 30%),0.20836,95,471,0.17164,0.24507
1992,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.68252,498,708,0.64821,0.71684
1992,66 and older,Upper Secondary Level,Disabled (> 30%),0.30547,210,708,0.27152,0.33942
1992,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.60064,56,90,0.49888,0.70239
1992,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.39281,34,90,0.29135,0.49428
1992,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.64004,70,106,0.54823,0.73185
1992,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.35431,36,106,0.26282,0.44579
1994,17-29 y.,Primary Level,Not Disabled (<= 30%),0.88888,92,92,0.82431,0.95346
1994,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.99408,768,768,0.98864,0.99951
1994,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98076,1620,1620,0.97407,0.98745
1994,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99432,172,172,0.98306,1.00558
1994,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97786,100,100,0.94888,1.00685
1994,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99346,163,163,0.98104,1.00587
1994,30-45 y.,Primary Level,Not Disabled (<= 30%),0.81568,146,146,0.75257,0.87879
1994,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90571,405,405,0.87721,0.93420
1994,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95804,2140,2229,0.94972,0.96637
1994,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04196,89,2229,0.03363,0.05028
1994,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97744,147,147,0.95336,1.00153
1994,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95961,300,300,0.93729,0.98192
1994,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98063,795,795,0.97104,0.99022
1994,46-65 y.,Primary Level,Not Disabled (<= 30%),0.82871,228,264,0.78317,0.87424
1994,46-65 y.,Primary Level,Disabled (> 30%),0.15986,36,264,0.11557,0.20415
1994,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.81557,674,805,0.78876,0.84238
1994,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.17811,131,805,0.15166,0.20456
1994,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82691,1636,1927,0.81002,0.84381
1994,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.16562,291,1927,0.14901,0.18222
1994,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84847,36,36,0.72968,0.96727
1994,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85676,218,218,0.81015,0.90337
1994,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88641,489,541,0.85964,0.91317
1994,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10285,52,541,0.07723,0.12847
1994,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77667,369,467,0.73886,0.81449
1994,66 and older,Lower Secondary Level,Disabled (> 30%),0.21422,98,467,0.17697,0.25147
1994,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.70545,530,735,0.67247,0.73843
1994,66 and older,Upper Secondary Level,Disabled (> 30%),0.28596,205,735,0.25327,0.31865
1994,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.59331,54,89,0.49067,0.69594
1994,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.38664,35,89,0.28489,0.48838
1994,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.69650,92,129,0.61685,0.77615
1994,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.29624,37,129,0.21713,0.37534
1995,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.97794,283,283,0.96080,0.99508
1995,17-29 y.,Primary Level,Not Disabled (<= 30%),0.89483,71,71,0.82296,0.96669
1995,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.99167,756,756,0.98518,0.99815
1995,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.97697,1579,1579,0.96957,0.98437
1995,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97236,103,103,0.94055,1.00418
1995,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99752,171,171,0.99004,1.00500
1995,30-45 y.,Primary Level,Not Disabled (<= 30%),0.81241,135,135,0.74631,0.87851
1995,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91369,434,434,0.88724,0.94014
1995,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95018,2273,2371,0.94142,0.95894
1995,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04108,98,2371,0.03308,0.04907
1995,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97725,206,206,0.95683,0.99766
1995,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.93714,308,308,0.90999,0.96429
1995,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98609,829,829,0.97812,0.99407
1995,46-65 y.,Primary Level,Not Disabled (<= 30%),0.83970,225,266,0.79553,0.88387
1995,46-65 y.,Primary Level,Disabled (> 30%),0.15065,41,266,0.10758,0.19372
1995,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.80582,648,772,0.77790,0.83375
1995,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.18011,124,772,0.15299,0.20724
1995,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80248,1633,1949,0.78480,0.82016
1995,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17838,316,1949,0.16138,0.19538
1995,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85669,53,53,0.76145,0.95192
1995,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83314,208,208,0.78235,0.88393
1995,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87874,522,574,0.85201,0.90547
1995,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10682,52,574,0.08153,0.13211
