year,bula_h,sex,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Bavaria,male,Disabled (> 30%),0.13144,105,987,0.11035,0.15253
1984,Bavaria,female,Not Disabled (<= 30%),0.91855,1028,1098,0.90237,0.93474
1984,Bavaria,female,Disabled (> 30%),0.08145,70,1098,0.06526,0.09763
1984,Berlin,male,Not Disabled (<= 30%),0.80374,166,197,0.74813,0.85934
1984,Berlin,male,Disabled (> 30%),0.19626,31,197,0.14066,0.25187
1984,Berlin,female,Not Disabled (<= 30%),0.85056,188,188,0.79946,0.90166
1985,Schleswig-Holstein,male,Not Disabled (<= 30%),0.89282,156,156,0.84412,0.94152
1985,Schleswig-Holstein,female,Not Disabled (<= 30%),0.92515,168,168,0.88524,0.96506
1985,Hamburg,male,Not Disabled (<= 30%),0.92072,129,129,0.87391,0.96753
1985,Hamburg,female,Not Disabled (<= 30%),0.93337,132,132,0.89067,0.97608
1985,Lower Saxony,male,Not Disabled (<= 30%),0.86439,471,534,0.83533,0.89346
1985,Lower Saxony,male,Disabled (> 30%),0.13561,63,534,0.10654,0.16467
1985,Lower Saxony,female,Not Disabled (<= 30%),0.92873,531,566,0.90751,0.94994
1985,Lower Saxony,female,Disabled (> 30%),0.07127,35,566,0.05006,0.09249
1985,Bremen,male,Not Disabled (<= 30%),0.84530,46,46,0.73964,0.95095
1985,Bremen,female,Not Disabled (<= 30%),0.81171,52,52,0.70441,0.91900
1985,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.84889,1294,1461,0.83052,0.86727
1985,North Rhine-Westphalia,male,Disabled (> 30%),0.15111,167,1461,0.13273,0.16948
1985,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.88280,1365,1492,0.86648,0.89913
1985,North Rhine-Westphalia,female,Disabled (> 30%),0.11720,127,1492,0.10087,0.13352
1985,Hesse,male,Not Disabled (<= 30%),0.85450,508,566,0.82542,0.88357
1985,Hesse,male,Disabled (> 30%),0.14550,58,566,0.11643,0.17458
1985,Hesse,female,Not Disabled (<= 30%),0.93358,531,531,0.91238,0.95478
1985,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.85511,337,381,0.81972,0.89050
1985,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.14489,44,381,0.10950,0.18028
1985,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.93778,367,367,0.91303,0.96253
1985,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.89003,930,1015,0.87078,0.90929
1985,Baden-Wuerttemberg,male,Disabled (> 30%),0.10997,85,1015,0.09071,0.12922
1985,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.94116,984,1025,0.92675,0.95557
1985,Baden-Wuerttemberg,female,Disabled (> 30%),0.05884,41,1025,0.04443,0.07325
1985,Bavaria,male,Not Disabled (<= 30%),0.86939,808,900,0.84736,0.89142
1985,Bavaria,male,Disabled (> 30%),0.13061,92,900,0.10858,0.15264
1985,Bavaria,female,Not Disabled (<= 30%),0.91866,928,989,0.90161,0.93570
1985,Bavaria,female,Disabled (> 30%),0.08134,61,989,0.06430,0.09839
1985,Berlin,male,Not Disabled (<= 30%),0.82204,150,150,0.76063,0.88346
1985,Berlin,female,Not Disabled (<= 30%),0.85750,168,168,0.80448,0.91051
1987,Schleswig-Holstein,male,Not Disabled (<= 30%),0.87069,141,141,0.81511,0.92627
1987,Schleswig-Holstein,female,Not Disabled (<= 30%),0.89914,153,153,0.85127,0.94702
1987,Hamburg,male,Not Disabled (<= 30%),0.94356,105,105,0.89920,0.98791
1987,Hamburg,female,Not Disabled (<= 30%),0.87372,101,101,0.80862,0.93883
1987,Lower Saxony,male,Not Disabled (<= 30%),0.85022,471,538,0.82003,0.88040
1987,Lower Saxony,male,Disabled (> 30%),0.14978,67,538,0.11960,0.17997
1987,Lower Saxony,female,Not Disabled (<= 30%),0.91331,521,563,0.89005,0.93658
1987,Lower Saxony,female,Disabled (> 30%),0.08669,42,563,0.06342,0.10995
1987,Bremen,male,Not Disabled (<= 30%),0.91797,44,44,0.83596,0.99999
1987,Bremen,female,Not Disabled (<= 30%),0.87812,48,48,0.78459,0.97165
1987,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.85764,1253,1414,0.83942,0.87586
1987,North Rhine-Westphalia,male,Disabled (> 30%),0.14236,161,1414,0.12414,0.16058
1987,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.87556,1279,1402,0.85827,0.89284
1987,North Rhine-Westphalia,female,Disabled (> 30%),0.12444,123,1402,0.10716,0.14173
1987,Hesse,male,Not Disabled (<= 30%),0.86201,476,527,0.83254,0.89149
1987,Hesse,male,Disabled (> 30%),0.13799,51,527,0.10851,0.16746
1987,Hesse,female,Not Disabled (<= 30%),0.93728,496,496,0.91592,0.95864
1987,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.85468,335,379,0.81916,0.89021
1987,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.14532,44,379,0.10979,0.18084
1987,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.94181,364,364,0.91772,0.96589
1987,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.88239,895,982,0.86224,0.90255
1987,Baden-Wuerttemberg,male,Disabled (> 30%),0.11761,87,982,0.09745,0.13776
1987,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.94124,930,971,0.92643,0.95604
1987,Baden-Wuerttemberg,female,Disabled (> 30%),0.05876,41,971,0.04396,0.07357
1987,Bavaria,male,Not Disabled (<= 30%),0.87975,747,821,0.85749,0.90201
1987,Bavaria,male,Disabled (> 30%),0.12025,74,821,0.09799,0.14251
1987,Bavaria,female,Not Disabled (<= 30%),0.92890,847,893,0.91203,0.94576
1987,Bavaria,female,Disabled (> 30%),0.07110,46,893,0.05424,0.08797
1987,Berlin,male,Not Disabled (<= 30%),0.84244,153,153,0.78452,0.90036
1987,Berlin,female,Not Disabled (<= 30%),0.83574,158,158,0.77779,0.89370
1988,Schleswig-Holstein,male,Not Disabled (<= 30%),0.87334,141,141,0.81824,0.92843
1988,Schleswig-Holstein,female,Not Disabled (<= 30%),0.85424,144,144,0.79640,0.91207
1988,Hamburg,male,Not Disabled (<= 30%),0.95108,92,92,0.90676,0.99540
1988,Hamburg,female,Not Disabled (<= 30%),0.90284,96,96,0.84328,0.96240
1988,Lower Saxony,male,Not Disabled (<= 30%),0.84797,441,509,0.81675,0.87919
1988,Lower Saxony,male,Disabled (> 30%),0.15203,68,509,0.12081,0.18325
1988,Lower Saxony,female,Not Disabled (<= 30%),0.93645,504,504,0.91513,0.95777
1988,Bremen,male,Not Disabled (<= 30%),0.87565,38,38,0.76932,0.98198
1988,Bremen,female,Not Disabled (<= 30%),0.88799,49,49,0.79877,0.97721
1988,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.83983,1174,1343,0.82020,0.85945
1988,North Rhine-Westphalia,male,Disabled (> 30%),0.16017,169,1343,0.14055,0.17980
1988,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.86371,1207,1338,0.84532,0.88210
1988,North Rhine-Westphalia,female,Disabled (> 30%),0.13629,131,1338,0.11790,0.15468
1988,Hesse,male,Not Disabled (<= 30%),0.84580,442,495,0.81396,0.87765
1988,Hesse,male,Disabled (> 30%),0.15420,53,495,0.12235,0.18604
1988,Hesse,female,Not Disabled (<= 30%),0.90453,464,501,0.87877,0.93029
1988,Hesse,female,Disabled (> 30%),0.09547,37,501,0.06971,0.12123
1988,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.79223,298,358,0.75014,0.83431
1988,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.20777,60,358,0.16569,0.24986
1988,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.91976,353,353,0.89138,0.94814
1988,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.88465,859,948,0.86430,0.90500
1988,Baden-Wuerttemberg,male,Disabled (> 30%),0.11535,89,948,0.09500,0.13570
1988,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.92829,879,932,0.91171,0.94486
1988,Baden-Wuerttemberg,female,Disabled (> 30%),0.07171,53,932,0.05514,0.08829
1988,Bavaria,male,Not Disabled (<= 30%),0.87627,718,792,0.85333,0.89922
1988,Bavaria,male,Disabled (> 30%),0.12373,74,792,0.10078,0.14667
1988,Bavaria,female,Not Disabled (<= 30%),0.91145,796,849,0.89233,0.93057
1988,Bavaria,female,Disabled (> 30%),0.08855,53,849,0.06943,0.10767
1988,Berlin,male,Not Disabled (<= 30%),0.84368,143,143,0.78395,0.90341
1988,Berlin,female,Not Disabled (<= 30%),0.84734,145,145,0.78860,0.90609
1989,Schleswig-Holstein,male,Not Disabled (<= 30%),0.86892,133,133,0.81135,0.92649
1989,Schleswig-Holstein,female,Not Disabled (<= 30%),0.83293,133,133,0.76929,0.89657
1989,Hamburg,male,Not Disabled (<= 30%),0.91612,90,90,0.85853,0.97371
1989,Hamburg,female,Not Disabled (<= 30%),0.86850,88,88,0.79748,0.93951
1989,Lower Saxony,male,Not Disabled (<= 30%),0.84172,418,481,0.80907,0.87437
1989,Lower Saxony,male,Disabled (> 30%),0.15828,63,481,0.12563,0.19093
1989,Lower Saxony,female,Not Disabled (<= 30%),0.91750,476,510,0.89360,0.94140
1989,Lower Saxony,female,Disabled (> 30%),0.08250,34,510,0.05860,0.10640
1989,Bremen,male,Not Disabled (<= 30%),0.84811,41,41,0.73688,0.95934
1989,Bremen,female,Not Disabled (<= 30%),0.83922,48,48,0.73420,0.94424
1989,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.83635,1132,1295,0.81620,0.85651
1989,North Rhine-Westphalia,male,Disabled (> 30%),0.16365,163,1295,0.14349,0.18380
1989,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.86159,1182,1311,0.84289,0.88029
1989,North Rhine-Westphalia,female,Disabled (> 30%),0.13841,129,1311,0.11971,0.15711
1989,Hesse,male,Not Disabled (<= 30%),0.84659,441,495,0.81481,0.87837
1989,Hesse,male,Disabled (> 30%),0.15341,54,495,0.12163,0.18519
1989,Hesse,female,Not Disabled (<= 30%),0.91419,462,497,0.88954,0.93884
1989,Hesse,female,Disabled (> 30%),0.08581,35,497,0.06116,0.11046
1989,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.83386,287,333,0.79382,0.87389
1989,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.16614,46,333,0.12611,0.20618
1989,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.91905,331,331,0.88962,0.94848
1989,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.87014,810,905,0.84822,0.89205
1989,Baden-Wuerttemberg,male,Disabled (> 30%),0.12986,95,905,0.10795,0.15178
1989,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.93084,853,902,0.91427,0.94741
1989,Baden-Wuerttemberg,female,Disabled (> 30%),0.06916,49,902,0.05259,0.08573
1989,Bavaria,male,Not Disabled (<= 30%),0.87345,709,781,0.85012,0.89678
1989,Bavaria,male,Disabled (> 30%),0.12655,72,781,0.10322,0.14988
1989,Bavaria,female,Not Disabled (<= 30%),0.90439,771,826,0.88433,0.92446
1989,Bavaria,female,Disabled (> 30%),0.09561,55,826,0.07554,0.11567
1989,Berlin,male,Not Disabled (<= 30%),0.81643,132,132,0.75013,0.88272
1989,Berlin,female,Not Disabled (<= 30%),0.85640,149,149,0.79990,0.91290
1991,Schleswig-Holstein,male,Not Disabled (<= 30%),0.86510,132,132,0.80659,0.92360
1991,Schleswig-Holstein,female,Not Disabled (<= 30%),0.87801,131,131,0.82174,0.93427
1991,Hamburg,male,Not Disabled (<= 30%),0.89894,70,70,0.82782,0.97006
1991,Hamburg,female,Not Disabled (<= 30%),0.87362,74,74,0.79739,0.94984
1991,Lower Saxony,male,Not Disabled (<= 30%),0.84717,415,475,0.81478,0.87957
1991,Lower Saxony,male,Disabled (> 30%),0.15283,60,475,0.12043,0.18522
1991,Lower Saxony,female,Not Disabled (<= 30%),0.90783,459,493,0.88227,0.93339
1991,Lower Saxony,female,Disabled (> 30%),0.09217,34,493,0.06661,0.11773
1991,Bremen,male,Not Disabled (<= 30%),0.85962,39,39,0.74917,0.97007
1991,Bremen,female,Not Disabled (<= 30%),0.82589,43,43,0.71121,0.94058
1991,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.83433,1079,1250,0.81371,0.85495
1991,North Rhine-Westphalia,male,Disabled (> 30%),0.16567,171,1250,0.14505,0.18629
1991,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.86229,1162,1288,0.84347,0.88112
1991,North Rhine-Westphalia,female,Disabled (> 30%),0.13771,126,1288,0.11888,0.15653
1991,Hesse,male,Not Disabled (<= 30%),0.82909,423,483,0.79549,0.86270
1991,Hesse,male,Disabled (> 30%),0.17091,60,483,0.13730,0.20451
1991,Hesse,female,Not Disabled (<= 30%),0.90550,442,479,0.87928,0.93173
1991,Hesse,female,Disabled (> 30%),0.09450,37,479,0.06827,0.12072
1991,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.81377,270,316,0.77078,0.85676
1991,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.18623,46,316,0.14324,0.22922
1991,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.90211,321,321,0.86955,0.93467
1991,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.86275,795,891,0.84014,0.88536
1991,Baden-Wuerttemberg,male,Disabled (> 30%),0.13725,96,891,0.11464,0.15986
1991,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.92801,848,898,0.91109,0.94492
1991,Baden-Wuerttemberg,female,Disabled (> 30%),0.07199,50,898,0.05508,0.08891
1991,Bavaria,male,Not Disabled (<= 30%),0.86348,711,791,0.83954,0.88742
1991,Bavaria,male,Disabled (> 30%),0.13652,80,791,0.11258,0.16046
1991,Bavaria,female,Not Disabled (<= 30%),0.91221,754,804,0.89264,0.93178
1991,Bavaria,female,Disabled (> 30%),0.08779,50,804,0.06822,0.10736
1991,Berlin,male,Not Disabled (<= 30%),0.90105,263,263,0.86489,0.93721
1991,Berlin,female,Not Disabled (<= 30%),0.89236,295,295,0.85693,0.92779
1992,Schleswig-Holstein,male,Not Disabled (<= 30%),0.84155,112,112,0.77361,0.90948
1992,Schleswig-Holstein,female,Not Disabled (<= 30%),0.89031,127,127,0.83574,0.94487
1992,Hamburg,male,Not Disabled (<= 30%),0.92311,64,64,0.85732,0.98890
1992,Hamburg,female,Not Disabled (<= 30%),0.82209,73,73,0.73375,0.91043
1992,Lower Saxony,male,Not Disabled (<= 30%),0.84356,412,476,0.81089,0.87623
1992,Lower Saxony,male,Disabled (> 30%),0.15644,64,476,0.12377,0.18911
1992,Lower Saxony,female,Not Disabled (<= 30%),0.90249,451,489,0.87617,0.92881
1992,Lower Saxony,female,Disabled (> 30%),0.09751,38,489,0.07119,0.12383
1992,Bremen,male,Not Disabled (<= 30%),0.87802,38,38,0.77257,0.98347
1992,Bremen,female,Not Disabled (<= 30%),0.76536,39,39,0.63062,0.90010
1992,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.83437,1064,1230,0.81359,0.85516
1992,North Rhine-Westphalia,male,Disabled (> 30%),0.16563,166,1230,0.14484,0.18641
1992,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.86777,1161,1284,0.84923,0.88630
1992,North Rhine-Westphalia,female,Disabled (> 30%),0.13223,123,1284,0.11370,0.15077
1992,Hesse,male,Not Disabled (<= 30%),0.82718,413,469,0.79292,0.86143
1992,Hesse,male,Disabled (> 30%),0.17282,56,469,0.13857,0.20708
1992,Hesse,female,Not Disabled (<= 30%),0.89503,435,478,0.86753,0.92254
1992,Hesse,female,Disabled (> 30%),0.10497,43,478,0.07746,0.13247
1992,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.81342,262,310,0.76998,0.85685
1992,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.18658,48,310,0.14315,0.23002
1992,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.90323,321,321,0.87083,0.93562
1992,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.85812,772,872,0.83495,0.88130
1992,Baden-Wuerttemberg,male,Disabled (> 30%),0.14188,100,872,0.11870,0.16505
1992,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.91714,822,881,0.89892,0.93535
1992,Baden-Wuerttemberg,female,Disabled (> 30%),0.08286,59,881,0.06465,0.10108
1992,Bavaria,male,Not Disabled (<= 30%),0.87639,730,808,0.85368,0.89909
1992,Bavaria,male,Disabled (> 30%),0.12361,78,808,0.10091,0.14632
1992,Bavaria,female,Not Disabled (<= 30%),0.90567,770,824,0.88570,0.92564
1992,Bavaria,female,Disabled (> 30%),0.09433,54,824,0.07436,0.11430
1992,Berlin,male,Not Disabled (<= 30%),0.88118,249,249,0.84090,0.92145
1992,Berlin,female,Not Disabled (<= 30%),0.83493,282,317,0.79400,0.87587
1992,Berlin,female,Disabled (> 30%),0.16507,35,317,0.12413,0.20600
1992,Brandenburg,male,Not Disabled (<= 30%),0.92604,291,291,0.89592,0.95616
1992,Brandenburg,female,Not Disabled (<= 30%),0.92045,315,315,0.89052,0.95038
1992,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.90938,191,191,0.86857,0.95020
1992,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.97907,202,202,0.95928,0.99886
1992,Saxony,male,Not Disabled (<= 30%),0.91561,489,529,0.89190,0.93932
1992,Saxony,male,Disabled (> 30%),0.08439,40,529,0.06068,0.10810
1992,Saxony,female,Not Disabled (<= 30%),0.95382,587,587,0.93682,0.97081
1992,Saxony-Anhalt,male,Not Disabled (<= 30%),0.91659,337,337,0.88702,0.94616
1992,Saxony-Anhalt,female,Not Disabled (<= 30%),0.95396,380,380,0.93287,0.97506
1992,Thuringa,male,Not Disabled (<= 30%),0.91889,306,306,0.88825,0.94953
1992,Thuringa,female,Not Disabled (<= 30%),0.93472,338,338,0.90834,0.96109
1994,Schleswig-Holstein,male,Not Disabled (<= 30%),0.88822,122,122,0.83207,0.94436
1994,Schleswig-Holstein,female,Not Disabled (<= 30%),0.91834,137,137,0.87231,0.96436
1994,Hamburg,male,Not Disabled (<= 30%),0.93040,61,61,0.86600,0.99479
1994,Hamburg,female,Not Disabled (<= 30%),0.84612,68,68,0.75972,0.93252
1994,Lower Saxony,male,Not Disabled (<= 30%),0.85843,419,480,0.82721,0.88965
1994,Lower Saxony,male,Disabled (> 30%),0.14157,61,480,0.11035,0.17279
1994,Lower Saxony,female,Not Disabled (<= 30%),0.90247,444,483,0.87598,0.92895
1994,Lower Saxony,female,Disabled (> 30%),0.09753,39,483,0.07105,0.12402
1994,Bremen,male,Not Disabled (<= 30%),0.79234,37,37,0.65983,0.92484
1994,Bremen,female,Not Disabled (<= 30%),0.83483,39,39,0.71676,0.95290
1994,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.83631,1016,1178,0.81517,0.85745
1994,North Rhine-Westphalia,male,Disabled (> 30%),0.16369,162,1178,0.14255,0.18483
1994,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.85387,1136,1266,0.83440,0.87333
1994,North Rhine-Westphalia,female,Disabled (> 30%),0.14613,130,1266,0.12667,0.16560
1994,Hesse,male,Not Disabled (<= 30%),0.85558,399,449,0.82303,0.88813
1994,Hesse,male,Disabled (> 30%),0.14442,50,449,0.11187,0.17697
1994,Hesse,female,Not Disabled (<= 30%),0.89408,424,470,0.86623,0.92193
1994,Hesse,female,Disabled (> 30%),0.10592,46,470,0.07807,0.13377
1994,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.82504,255,300,0.78198,0.86811
1994,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.17496,45,300,0.13189,0.21802
1994,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.89976,307,307,0.86611,0.93341
1994,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.86747,764,858,0.84477,0.89017
1994,Baden-Wuerttemberg,male,Disabled (> 30%),0.13253,94,858,0.10983,0.15523
1994,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.92488,813,869,0.90734,0.94241
1994,Baden-Wuerttemberg,female,Disabled (> 30%),0.07512,56,869,0.05759,0.09266
1994,Bavaria,male,Not Disabled (<= 30%),0.87710,690,763,0.85379,0.90041
1994,Bavaria,male,Disabled (> 30%),0.12290,73,763,0.09959,0.14621
1994,Bavaria,female,Not Disabled (<= 30%),0.90912,761,813,0.88934,0.92889
1994,Bavaria,female,Disabled (> 30%),0.09088,52,813,0.07111,0.11066
1994,Berlin,male,Not Disabled (<= 30%),0.85152,227,260,0.80821,0.89482
1994,Berlin,male,Disabled (> 30%),0.14848,33,260,0.10518,0.19179
1994,Berlin,female,Not Disabled (<= 30%),0.87383,259,259,0.83331,0.91435
1994,Brandenburg,male,Not Disabled (<= 30%),0.92361,270,270,0.89186,0.95535
1994,Brandenburg,female,Not Disabled (<= 30%),0.91232,286,286,0.87948,0.94516
1994,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.91270,189,189,0.87235,0.95305
1994,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.91450,191,191,0.87474,0.95426
1994,Saxony,male,Not Disabled (<= 30%),0.91856,491,525,0.89514,0.94198
1994,Saxony,male,Disabled (> 30%),0.08144,34,525,0.05802,0.10486
1994,Saxony,female,Not Disabled (<= 30%),0.94781,575,575,0.92961,0.96600
1994,Saxony-Anhalt,male,Not Disabled (<= 30%),0.94678,313,313,0.92187,0.97169
1994,Saxony-Anhalt,female,Not Disabled (<= 30%),0.94267,348,348,0.91821,0.96713
1994,Thuringa,male,Not Disabled (<= 30%),0.91927,295,295,0.88813,0.95041
1994,Thuringa,female,Not Disabled (<= 30%),0.94009,330,330,0.91445,0.96573
1995,Schleswig-Holstein,male,Not Disabled (<= 30%),0.85456,115,115,0.78984,0.91927
1995,Schleswig-Holstein,female,Not Disabled (<= 30%),0.88509,134,134,0.83089,0.93929
1995,Hamburg,male,Not Disabled (<= 30%),0.94033,60,60,0.87989,1.00077
1995,Hamburg,female,Not Disabled (<= 30%),0.79974,60,60,0.69763,0.90186
1995,Lower Saxony,male,Not Disabled (<= 30%),0.85916,457,516,0.82912,0.88920
1995,Lower Saxony,male,Disabled (> 30%),0.14084,59,516,0.11080,0.17088
1995,Lower Saxony,female,Not Disabled (<= 30%),0.89022,471,516,0.86323,0.91722
1995,Lower Saxony,female,Disabled (> 30%),0.10978,45,516,0.08278,0.13677
1995,Bremen,male,Not Disabled (<= 30%),0.79157,38,38,0.66068,0.92245
1995,Bremen,female,Not Disabled (<= 30%),0.82067,40,40,0.70027,0.94107
1995,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.83835,1066,1228,0.81776,0.85895
1995,North Rhine-Westphalia,male,Disabled (> 30%),0.16165,162,1228,0.14105,0.18224
1995,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.84671,1191,1328,0.82733,0.86610
1995,North Rhine-Westphalia,female,Disabled (> 30%),0.15329,137,1328,0.13390,0.17267
1995,Hesse,male,Not Disabled (<= 30%),0.86052,398,450,0.82847,0.89256
1995,Hesse,male,Disabled (> 30%),0.13948,52,450,0.10744,0.17153
1995,Hesse,female,Not Disabled (<= 30%),0.89203,433,484,0.86436,0.91971
1995,Hesse,female,Disabled (> 30%),0.10797,51,484,0.08029,0.13564
1995,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.84939,297,338,0.81120,0.88758
1995,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.15061,41,338,0.11242,0.18880
1995,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.90365,340,340,0.87224,0.93506
1995,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.85142,772,873,0.82781,0.87503
1995,Baden-Wuerttemberg,male,Disabled (> 30%),0.14858,101,873,0.12497,0.17219
1995,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.92187,848,906,0.90439,0.93936
1995,Baden-Wuerttemberg,female,Disabled (> 30%),0.07813,58,906,0.06064,0.09561
1995,Bavaria,male,Not Disabled (<= 30%),0.85607,727,812,0.83191,0.88023
1995,Bavaria,male,Disabled (> 30%),0.14393,85,812,0.11977,0.16809
1995,Bavaria,female,Not Disabled (<= 30%),0.89236,803,859,0.87162,0.91310
1995,Bavaria,female,Disabled (> 30%),0.10764,56,859,0.08690,0.12838
1995,Berlin,male,Not Disabled (<= 30%),0.84930,232,266,0.80623,0.89238
1995,Berlin,male,Disabled (> 30%),0.15070,34,266,0.10762,0.19377
1995,Berlin,female,Not Disabled (<= 30%),0.84246,261,299,0.80109,0.88382
1995,Berlin,female,Disabled (> 30%),0.15754,38,299,0.11618,0.19891
1995,Brandenburg,male,Not Disabled (<= 30%),0.90845,255,255,0.87299,0.94392
1995,Brandenburg,female,Not Disabled (<= 30%),0.90813,281,281,0.87430,0.94196
1995,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.89681,185,185,0.85286,0.94077
