year,age_gr,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,66 and older,Never,0.39853,777,1830,0.37609,0.42097
1999,17-29 y.,At least once per week,0.04213,140,2963,0.03490,0.04937
1999,17-29 y.,At least once per month,0.05371,174,2963,0.04559,0.06183
1999,17-29 y.,Seldom,0.31037,913,2963,0.29371,0.32703
1999,17-29 y.,Never,0.58868,1736,2963,0.57096,0.60641
1999,30-45 y.,At least once per week,0.05954,306,4697,0.05277,0.06631
1999,30-45 y.,At least once per month,0.08293,404,4697,0.07504,0.09082
1999,30-45 y.,Seldom,0.33532,1498,4697,0.32182,0.34883
1999,30-45 y.,Never,0.51829,2489,4697,0.50400,0.53259
1999,46-65 y.,At least once per week,0.11383,469,4170,0.10418,0.12347
1999,46-65 y.,At least once per month,0.09740,423,4170,0.08840,0.10640
1999,46-65 y.,Seldom,0.31966,1241,4170,0.30550,0.33381
1999,46-65 y.,Never,0.46438,2037,4170,0.44924,0.47952
1999,66 and older,At least once per week,0.19634,327,1775,0.17786,0.21483
1999,66 and older,At least once per month,0.10164,188,1775,0.08758,0.11571
1999,66 and older,Seldom,0.27297,483,1775,0.25224,0.29370
1999,66 and older,Never,0.41588,777,1775,0.39294,0.43882
2001,17-29 y.,At least once per week,0.04982,207,4073,0.04314,0.05650
2001,17-29 y.,At least once per month,0.05686,241,4073,0.04975,0.06397
2001,17-29 y.,Seldom,0.28999,1176,4073,0.27605,0.30393
2001,17-29 y.,Never,0.59586,2449,4073,0.58079,0.61093
2001,30-45 y.,At least once per week,0.06395,514,7273,0.05832,0.06957
2001,30-45 y.,At least once per month,0.08819,673,7273,0.08167,0.09470
2001,30-45 y.,Seldom,0.30021,2237,7273,0.28967,0.31074
2001,30-45 y.,Never,0.53836,3849,7273,0.52690,0.54982
2001,46-65 y.,At least once per week,0.10155,720,7032,0.09449,0.10861
2001,46-65 y.,At least once per month,0.09345,711,7032,0.08665,0.10025
2001,46-65 y.,Seldom,0.31590,2152,7032,0.30503,0.32677
2001,46-65 y.,Never,0.47738,3449,7032,0.46570,0.48906
2001,66 and older,At least once per week,0.18520,587,3373,0.17209,0.19831
2001,66 and older,At least once per month,0.13685,481,3373,0.12525,0.14845
2001,66 and older,Seldom,0.26070,877,3373,0.24588,0.27552
2001,66 and older,Never,0.40560,1428,3373,0.38903,0.42218
2003,17-29 y.,At least once per week,0.05183,201,3988,0.04495,0.05871
2003,17-29 y.,At least once per month,0.04961,240,3988,0.04287,0.05635
2003,17-29 y.,Seldom,0.28881,1161,3988,0.27474,0.30288
2003,17-29 y.,Never,0.60132,2386,3988,0.58613,0.61652
2003,30-45 y.,At least once per week,0.05938,452,6898,0.05381,0.06496
2003,30-45 y.,At least once per month,0.08939,640,6898,0.08266,0.09613
2003,30-45 y.,Seldom,0.31376,2218,6898,0.30281,0.32472
2003,30-45 y.,Never,0.53170,3588,6898,0.51992,0.54347
2003,46-65 y.,At least once per week,0.09824,742,7518,0.09152,0.10497
2003,46-65 y.,At least once per month,0.09729,755,7518,0.09059,0.10398
2003,46-65 y.,Seldom,0.30829,2291,7518,0.29785,0.31873
2003,46-65 y.,Never,0.48802,3730,7518,0.47672,0.49932
2003,66 and older,At least once per week,0.18973,640,3620,0.17696,0.20251
2003,66 and older,At least once per month,0.12542,460,3620,0.11462,0.13621
2003,66 and older,Seldom,0.27742,1009,3620,0.26283,0.29201
2003,66 and older,Never,0.39815,1511,3620,0.38220,0.41409
2005,17-29 y.,At least once per week,0.04235,168,3806,0.03595,0.04875
2005,17-29 y.,At least once per month,0.05206,219,3806,0.04500,0.05912
2005,17-29 y.,Seldom,0.28610,1075,3806,0.27174,0.30046
2005,17-29 y.,Never,0.61370,2344,3806,0.59823,0.62917
2005,30-45 y.,At least once per week,0.05922,380,6065,0.05328,0.06516
2005,30-45 y.,At least once per month,0.07359,523,6065,0.06702,0.08016
2005,30-45 y.,Seldom,0.31929,1954,6065,0.30756,0.33103
2005,30-45 y.,Never,0.54240,3208,6065,0.52986,0.55494
2005,46-65 y.,At least once per week,0.08784,610,6978,0.08119,0.09448
2005,46-65 y.,At least once per month,0.09082,670,6978,0.08407,0.09756
2005,46-65 y.,Seldom,0.31674,2230,6978,0.30582,0.32765
2005,46-65 y.,Never,0.49818,3468,6978,0.48645,0.50991
2005,66 and older,At least once per week,0.17184,603,3735,0.15974,0.18394
2005,66 and older,At least once per month,0.12673,486,3735,0.11606,0.13740
2005,66 and older,Seldom,0.27674,1040,3735,0.26239,0.29109
2005,66 and older,Never,0.41135,1606,3735,0.39557,0.42713
2007,17-29 y.,At least once per week,0.03654,156,3380,0.03022,0.04287
2007,17-29 y.,At least once per month,0.05354,220,3380,0.04595,0.06113
2007,17-29 y.,Seldom,0.23279,900,3380,0.21854,0.24704
2007,17-29 y.,Never,0.58975,2104,3380,0.57316,0.60634
2007,30-45 y.,At least once per week,0.05623,356,5694,0.05024,0.06221
2007,30-45 y.,At least once per month,0.08198,509,5694,0.07485,0.08911
2007,30-45 y.,Seldom,0.28872,1715,5694,0.27694,0.30049
2007,30-45 y.,Never,0.56861,3114,5694,0.55574,0.58147
2007,46-65 y.,At least once per week,0.08406,592,7026,0.07757,0.09055
2007,46-65 y.,At least once per month,0.07709,597,7026,0.07085,0.08332
2007,46-65 y.,Seldom,0.29985,2159,7026,0.28913,0.31056
2007,46-65 y.,Never,0.53006,3678,7026,0.51839,0.54173
2007,66 and older,At least once per week,0.15545,660,4304,0.14462,0.16627
2007,66 and older,At least once per month,0.11993,505,4304,0.11022,0.12964
2007,66 and older,Seldom,0.27902,1226,4304,0.26562,0.29242
2007,66 and older,Never,0.43181,1913,4304,0.41701,0.44661
2008,17-29 y.,At least once per week,0.03778,156,3144,0.03111,0.04445
2008,17-29 y.,At least once per month,0.04242,172,3144,0.03538,0.04947
2008,17-29 y.,Seldom,0.25912,897,3144,0.24380,0.27444
2008,17-29 y.,Never,0.58307,1919,3144,0.56583,0.60031
2008,30-45 y.,At least once per week,0.05203,287,5155,0.04596,0.05809
2008,30-45 y.,At least once per month,0.08395,469,5155,0.07638,0.09152
2008,30-45 y.,Seldom,0.29585,1564,5155,0.28339,0.30831
2008,30-45 y.,Never,0.56575,2835,5155,0.55222,0.57929
2008,46-65 y.,At least once per week,0.07146,514,6673,0.06528,0.07764
2008,46-65 y.,At least once per month,0.08371,595,6673,0.07706,0.09035
2008,46-65 y.,Seldom,0.30777,2100,6673,0.29669,0.31884
2008,46-65 y.,Never,0.53253,3464,6673,0.52055,0.54450
2008,66 and older,At least once per week,0.16035,617,4262,0.14934,0.17137
2008,66 and older,At least once per month,0.11824,509,4262,0.10854,0.12793
2008,66 and older,Seldom,0.29331,1245,4262,0.27964,0.30698
2008,66 and older,Never,0.41759,1891,4262,0.40278,0.43240
2009,17-29 y.,At least once per week,0.03337,131,2847,0.02678,0.03997
2009,17-29 y.,At least once per month,0.04783,177,2847,0.03999,0.05567
2009,17-29 y.,Seldom,0.24737,771,2847,0.23152,0.26323
2009,17-29 y.,Never,0.59955,1768,2847,0.58154,0.61755
2009,30-45 y.,At least once per week,0.05334,285,4654,0.04688,0.05979
2009,30-45 y.,At least once per month,0.08047,395,4654,0.07266,0.08829
2009,30-45 y.,Seldom,0.29612,1419,4654,0.28300,0.30924
2009,30-45 y.,Never,0.56454,2555,4654,0.55029,0.57879
2009,46-65 y.,At least once per week,0.06900,462,6291,0.06274,0.07527
2009,46-65 y.,At least once per month,0.08448,568,6291,0.07760,0.09135
2009,46-65 y.,Seldom,0.29924,1909,6291,0.28792,0.31056
2009,46-65 y.,Never,0.54011,3352,6291,0.52779,0.55243
2009,66 and older,At least once per week,0.13966,525,4133,0.12909,0.15023
2009,66 and older,At least once per month,0.10952,449,4133,0.10000,0.11904
2009,66 and older,Seldom,0.28377,1187,4133,0.27002,0.29752
2009,66 and older,Never,0.45404,1972,4133,0.43886,0.46923
2011,17-29 y.,At least once per week,0.03814,221,4167,0.03232,0.04395
2011,17-29 y.,At least once per month,0.04753,258,4167,0.04107,0.05399
2011,17-29 y.,Seldom,0.21897,980,4167,0.20641,0.23153
2011,17-29 y.,Never,0.62142,2708,4167,0.60669,0.63615
2011,30-45 y.,At least once per week,0.05112,747,9919,0.04679,0.05546
2011,30-45 y.,At least once per month,0.08088,982,9919,0.07551,0.08624
2011,30-45 y.,Seldom,0.27054,2672,9919,0.26180,0.27929
2011,30-45 y.,Never,0.59603,5518,9919,0.58637,0.60569
2011,46-65 y.,At least once per week,0.07260,752,9102,0.06727,0.07793
2011,46-65 y.,At least once per month,0.08511,905,9102,0.07937,0.09084
2011,46-65 y.,Seldom,0.27855,2556,9102,0.26934,0.28776
2011,46-65 y.,Never,0.56111,4889,9102,0.55092,0.57131
2011,66 and older,At least once per week,0.14738,701,5105,0.13765,0.15710
2011,66 and older,At least once per month,0.11420,590,5105,0.10547,0.12292
2011,66 and older,Seldom,0.27787,1408,5105,0.26558,0.29016
2011,66 and older,Never,0.44642,2406,5105,0.43278,0.46006
2013,17-29 y.,At least once per week,0.02623,176,3555,0.02098,0.03149
2013,17-29 y.,At least once per month,0.04026,215,3555,0.03379,0.04672
2013,17-29 y.,Seldom,0.18885,880,3555,0.17598,0.20172
2013,17-29 y.,Never,0.49266,2284,3555,0.47623,0.50910
2013,30-45 y.,At least once per week,0.04519,561,7974,0.04063,0.04975
2013,30-45 y.,At least once per month,0.05900,758,7974,0.05382,0.06417
2013,30-45 y.,Seldom,0.21411,2165,7974,0.20510,0.22311
2013,30-45 y.,Never,0.51222,4490,7974,0.50125,0.52319
2013,46-65 y.,At least once per week,0.06735,743,8958,0.06216,0.07254
2013,46-65 y.,At least once per month,0.07473,850,8958,0.06928,0.08017
2013,46-65 y.,Seldom,0.26024,2514,8958,0.25115,0.26932
2013,46-65 y.,Never,0.53976,4851,8958,0.52944,0.55008
2013,66 and older,At least once per week,0.14305,656,4894,0.13323,0.15286
2013,66 and older,At least once per month,0.11347,540,4894,0.10458,0.12236
2013,66 and older,Seldom,0.26693,1328,4894,0.25453,0.27932
2013,66 and older,Never,0.45427,2370,4894,0.44032,0.46822
2015,17-29 y.,At least once per week,0.03868,226,4452,0.03302,0.04435
2015,17-29 y.,At least once per month,0.04634,303,4452,0.04017,0.05252
2015,17-29 y.,Seldom,0.22660,1056,4452,0.21430,0.23890
2015,17-29 y.,Never,0.62043,2867,4452,0.60617,0.63468
2015,30-45 y.,At least once per week,0.05463,593,8259,0.04973,0.05954
2015,30-45 y.,At least once per month,0.06487,757,8259,0.05956,0.07018
2015,30-45 y.,Seldom,0.24390,2090,8259,0.23463,0.25316
2015,30-45 y.,Never,0.63358,4819,8259,0.62319,0.64397
2015,46-65 y.,At least once per week,0.06651,700,9115,0.06139,0.07162
2015,46-65 y.,At least once per month,0.07229,864,9115,0.06697,0.07760
2015,46-65 y.,Seldom,0.26526,2483,9115,0.25620,0.27432
2015,46-65 y.,Never,0.59377,5068,9115,0.58369,0.60386
2015,66 and older,At least once per week,0.13685,595,4871,0.12720,0.14650
2015,66 and older,At least once per month,0.11324,532,4871,0.10434,0.12214
2015,66 and older,Seldom,0.25984,1241,4871,0.24752,0.27216
2015,66 and older,Never,0.48121,2503,4871,0.46718,0.49524
2017,17-29 y.,At least once per week,0.04068,465,5790,0.03559,0.04577
2017,17-29 y.,At least once per month,0.05364,378,5790,0.04784,0.05945
2017,17-29 y.,Seldom,0.20791,1246,5790,0.19746,0.21837
2017,17-29 y.,Never,0.62626,3701,5790,0.61379,0.63872
2017,30-45 y.,At least once per week,0.05832,794,9104,0.05351,0.06314
2017,30-45 y.,At least once per month,0.06815,775,9104,0.06297,0.07332
2017,30-45 y.,Seldom,0.22908,2021,9104,0.22045,0.23771
2017,30-45 y.,Never,0.64087,5514,9104,0.63102,0.65073
2017,46-65 y.,At least once per week,0.06687,865,10549,0.06210,0.07164
2017,46-65 y.,At least once per month,0.07424,931,10549,0.06924,0.07925
2017,46-65 y.,Seldom,0.25053,2657,10549,0.24226,0.25880
2017,46-65 y.,Never,0.60640,6096,10549,0.59708,0.61573
2017,66 and older,At least once per week,0.13302,595,4962,0.12357,0.14247
2017,66 and older,At least once per month,0.12365,551,4962,0.11449,0.13281
2017,66 and older,Seldom,0.25453,1252,4962,0.24241,0.26666
2017,66 and older,Never,0.47886,2564,4962,0.46496,0.49276
2018,17-29 y.,At least once per week,0.00315,147,1031,-0.00027,0.00658
2018,17-29 y.,At least once per month,0.00245,113,1031,-0.00057,0.00547
2018,17-29 y.,Seldom,0.00341,209,1031,-0.00015,0.00697
2018,17-29 y.,Never,0.00984,562,1031,0.00381,0.01586
2018,30-45 y.,At least once per week,0.00193,279,1569,-0.00024,0.00411
2018,30-45 y.,At least once per month,0.00088,127,1569,-0.00059,0.00235
2018,30-45 y.,Seldom,0.00181,266,1569,-0.00030,0.00391
2018,30-45 y.,Never,0.00616,897,1569,0.00229,0.01003
2018,46-65 y.,At least once per week,0.00046,98,544,-0.00135,0.00228
2018,46-65 y.,At least once per month,0.00017,47,544,-0.00093,0.00126
2018,46-65 y.,Seldom,0.00034,92,544,-0.00122,0.00191
2018,46-65 y.,Never,0.00120,307,544,-0.00171,0.00411
2019,17-29 y.,At least once per week,0.03495,316,4730,0.02972,0.04019
2019,17-29 y.,At least once per month,0.04358,256,4730,0.03777,0.04940
2019,17-29 y.,Seldom,0.22079,1097,4730,0.20897,0.23261
2019,17-29 y.,Never,0.62025,3061,4730,0.60642,0.63409
2019,30-45 y.,At least once per week,0.04990,577,7826,0.04508,0.05473
2019,30-45 y.,At least once per month,0.06677,638,7826,0.06124,0.07231
2019,30-45 y.,Seldom,0.24337,1936,7826,0.23386,0.25288
2019,30-45 y.,Never,0.63612,4675,7826,0.62546,0.64678
2019,46-65 y.,At least once per week,0.06496,821,10967,0.06035,0.06957
2019,46-65 y.,At least once per month,0.07594,955,10967,0.07098,0.08090
2019,46-65 y.,Seldom,0.26201,2958,10967,0.25378,0.27024
2019,46-65 y.,Never,0.59184,6233,10967,0.58264,0.60104
2019,66 and older,At least once per week,0.12979,562,5174,0.12063,0.13895
2019,66 and older,At least once per month,0.09238,480,5174,0.08449,0.10027
2019,66 and older,Seldom,0.26403,1379,5174,0.25202,0.27604
2019,66 and older,Never,0.50974,2753,5174,0.49612,0.52337
