year,age_gr,regtyp,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,66 and older,Rural regions,Yes,0.04778,74,1207,0.03574,0.05981
2004,66 and older,Rural regions,No,0.89030,1133,1207,0.87266,0.90793
2005,17-29 y.,Urban regions,Yes,0.09933,240,2184,0.08678,0.11187
2005,17-29 y.,Urban regions,No,0.79549,1944,2184,0.77856,0.81241
2005,17-29 y.,Rural regions,Yes,0.09057,117,1198,0.07431,0.10683
2005,17-29 y.,Rural regions,No,0.84551,1081,1198,0.82504,0.86598
2005,30-45 y.,Urban regions,Yes,0.12558,528,3453,0.11453,0.13664
2005,30-45 y.,Urban regions,No,0.73489,2925,3453,0.72017,0.74962
2005,30-45 y.,Rural regions,Yes,0.12134,240,1685,0.10574,0.13693
2005,30-45 y.,Rural regions,No,0.75227,1445,1685,0.73165,0.77289
2005,46-65 y.,Urban regions,Yes,0.12509,594,3580,0.11425,0.13593
2005,46-65 y.,Urban regions,No,0.70776,2986,3580,0.69286,0.72266
2005,46-65 y.,Rural regions,Yes,0.08647,233,2029,0.07424,0.09870
2005,46-65 y.,Rural regions,No,0.77517,1796,2029,0.75700,0.79334
2005,66 and older,Urban regions,Yes,0.11669,295,2185,0.10323,0.13016
2005,66 and older,Urban regions,No,0.78875,1890,2185,0.77163,0.80587
2005,66 and older,Rural regions,Yes,0.05178,71,1182,0.03915,0.06442
2005,66 and older,Rural regions,No,0.87457,1111,1182,0.85568,0.89346
2006,17-29 y.,Urban regions,Yes,0.11594,272,2101,0.10225,0.12964
2006,17-29 y.,Urban regions,No,0.73631,1829,2101,0.71746,0.75516
2006,17-29 y.,Rural regions,Yes,0.07866,124,1162,0.06318,0.09415
2006,17-29 y.,Rural regions,No,0.77561,1038,1162,0.75161,0.79960
2006,30-45 y.,Urban regions,Yes,0.13995,634,3531,0.12851,0.15140
2006,30-45 y.,Urban regions,No,0.72023,2897,3531,0.70542,0.73504
2006,30-45 y.,Rural regions,Yes,0.14205,281,1777,0.12581,0.15828
2006,30-45 y.,Rural regions,No,0.73750,1496,1777,0.71703,0.75796
2006,46-65 y.,Urban regions,Yes,0.14580,784,3855,0.13465,0.15694
2006,46-65 y.,Urban regions,No,0.68592,3071,3855,0.67126,0.70057
2006,46-65 y.,Rural regions,Yes,0.11696,304,2210,0.10356,0.13037
2006,46-65 y.,Rural regions,No,0.74841,1906,2210,0.73031,0.76651
2006,66 and older,Urban regions,Yes,0.11367,357,2518,0.10127,0.12607
2006,66 and older,Urban regions,No,0.78361,2161,2518,0.76753,0.79970
2006,66 and older,Rural regions,Yes,0.06800,110,1427,0.05494,0.08107
2006,66 and older,Rural regions,No,0.85355,1317,1427,0.83519,0.87190
2007,17-29 y.,Urban regions,Yes,0.12231,274,1936,0.10771,0.13691
2007,17-29 y.,Urban regions,No,0.70739,1662,1936,0.68712,0.72767
2007,17-29 y.,Rural regions,Yes,0.08335,108,1060,0.06670,0.09999
2007,17-29 y.,Rural regions,No,0.74211,952,1060,0.71576,0.76846
2007,30-45 y.,Urban regions,Yes,0.16102,640,3186,0.14826,0.17379
2007,30-45 y.,Urban regions,No,0.69154,2546,3186,0.67550,0.70758
2007,30-45 y.,Rural regions,Yes,0.15108,281,1635,0.13371,0.16844
2007,30-45 y.,Rural regions,No,0.72554,1354,1635,0.70390,0.74717
2007,46-65 y.,Urban regions,Yes,0.16015,781,3586,0.14814,0.17215
2007,46-65 y.,Urban regions,No,0.67831,2805,3586,0.66302,0.69360
2007,46-65 y.,Rural regions,Yes,0.12164,301,2079,0.10758,0.13569
2007,46-65 y.,Rural regions,No,0.74142,1778,2079,0.72259,0.76025
2007,66 and older,Urban regions,Yes,0.12954,399,2461,0.11627,0.14281
2007,66 and older,Urban regions,No,0.76454,2062,2461,0.74777,0.78131
2007,66 and older,Rural regions,Yes,0.07924,131,1373,0.06494,0.09353
2007,66 and older,Rural regions,No,0.82795,1242,1373,0.80798,0.84792
2008,17-29 y.,Urban regions,Yes,0.13481,300,1847,0.11923,0.15039
2008,17-29 y.,Urban regions,No,0.71538,1547,1847,0.69480,0.73596
2008,17-29 y.,Rural regions,Yes,0.11340,122,983,0.09356,0.13323
2008,17-29 y.,Rural regions,No,0.75004,861,983,0.72296,0.77712
2008,30-45 y.,Urban regions,Yes,0.19719,675,2921,0.18276,0.21162
2008,30-45 y.,Urban regions,No,0.66628,2246,2921,0.64917,0.68338
2008,30-45 y.,Rural regions,Yes,0.19622,309,1510,0.17618,0.21626
2008,30-45 y.,Rural regions,No,0.69394,1201,1510,0.67068,0.71719
2008,46-65 y.,Urban regions,Yes,0.17874,830,3430,0.16592,0.19157
2008,46-65 y.,Urban regions,No,0.66719,2600,3430,0.65142,0.68296
2008,46-65 y.,Rural regions,Yes,0.13827,331,1991,0.12311,0.15344
2008,46-65 y.,Rural regions,No,0.73499,1660,1991,0.71560,0.75438
2008,66 and older,Urban regions,Yes,0.16854,490,2418,0.15361,0.18346
2008,66 and older,Urban regions,No,0.72700,1928,2418,0.70924,0.74476
2008,66 and older,Rural regions,Yes,0.08478,135,1367,0.07001,0.09955
2008,66 and older,Rural regions,No,0.82636,1232,1367,0.80627,0.84645
2010,17-29 y.,Urban regions,Yes,0.15332,356,2362,0.13878,0.16785
2010,17-29 y.,Urban regions,No,0.70758,2006,2362,0.68923,0.72592
2010,17-29 y.,Rural regions,Yes,0.11996,139,1253,0.10196,0.13796
2010,17-29 y.,Rural regions,No,0.76249,1114,1253,0.73891,0.78606
2010,30-45 y.,Urban regions,Yes,0.20726,1174,5109,0.19614,0.21837
2010,30-45 y.,Urban regions,No,0.64580,3935,5109,0.63268,0.65891
2010,30-45 y.,Rural regions,Yes,0.18974,578,2767,0.17513,0.20436
2010,30-45 y.,Rural regions,No,0.68400,2189,2767,0.66668,0.70133
2010,46-65 y.,Urban regions,Yes,0.19722,926,3571,0.18417,0.21028
2010,46-65 y.,Urban regions,No,0.64526,2645,3571,0.62957,0.66096
2010,46-65 y.,Rural regions,Yes,0.15764,416,2130,0.14216,0.17312
2010,46-65 y.,Rural regions,No,0.71014,1714,2130,0.69087,0.72941
2010,66 and older,Urban regions,Yes,0.18522,498,2220,0.16906,0.20138
2010,66 and older,Urban regions,No,0.71380,1722,2220,0.69500,0.73261
2010,66 and older,Rural regions,Yes,0.08649,131,1265,0.07099,0.10198
2010,66 and older,Rural regions,No,0.81994,1134,1265,0.79876,0.84113
2011,17-29 y.,Urban regions,Yes,0.13184,291,1777,0.11610,0.14757
2011,17-29 y.,Urban regions,No,0.62748,1486,1777,0.60499,0.64996
2011,17-29 y.,Rural regions,Yes,0.09077,105,903,0.07202,0.10952
2011,17-29 y.,Rural regions,No,0.66901,798,903,0.63830,0.69972
2011,30-45 y.,Urban regions,Yes,0.17651,700,2714,0.16216,0.19086
2011,30-45 y.,Urban regions,No,0.49106,2014,2714,0.47224,0.50987
2011,30-45 y.,Rural regions,Yes,0.14022,324,1471,0.12247,0.15796
2011,30-45 y.,Rural regions,No,0.52825,1147,1471,0.50273,0.55377
2011,46-65 y.,Urban regions,Yes,0.19351,1053,3918,0.18114,0.20588
2011,46-65 y.,Urban regions,No,0.61058,2865,3918,0.59531,0.62585
2011,46-65 y.,Rural regions,Yes,0.17558,524,2476,0.16060,0.19057
2011,46-65 y.,Rural regions,No,0.64618,1952,2476,0.62734,0.66502
2011,66 and older,Urban regions,Yes,0.19788,648,2766,0.18303,0.21273
2011,66 and older,Urban regions,No,0.67225,2118,2766,0.65476,0.68975
2011,66 and older,Rural regions,Yes,0.10599,213,1611,0.09095,0.12102
2011,66 and older,Rural regions,No,0.78330,1398,1611,0.76317,0.80342
2012,17-29 y.,Urban regions,Yes,0.14147,359,2338,0.12734,0.15560
2012,17-29 y.,Urban regions,No,0.70808,1979,2338,0.68965,0.72652
2012,17-29 y.,Rural regions,Yes,0.09656,145,1319,0.08061,0.11250
2012,17-29 y.,Rural regions,No,0.77965,1174,1319,0.75727,0.80202
2012,30-45 y.,Urban regions,Yes,0.23076,1264,5048,0.21914,0.24238
2012,30-45 y.,Urban regions,No,0.61930,3784,5048,0.60590,0.63269
2012,30-45 y.,Rural regions,Yes,0.18710,633,2917,0.17294,0.20125
2012,30-45 y.,Rural regions,No,0.70281,2284,2917,0.68623,0.71940
2012,46-65 y.,Urban regions,Yes,0.21490,1344,4739,0.20321,0.22660
2012,46-65 y.,Urban regions,No,0.63005,3395,4739,0.61630,0.64380
2012,46-65 y.,Rural regions,Yes,0.19364,703,3094,0.17971,0.20757
2012,46-65 y.,Rural regions,No,0.68100,2391,3094,0.66457,0.69743
2012,66 and older,Urban regions,Yes,0.19951,670,2742,0.18455,0.21447
2012,66 and older,Urban regions,No,0.66325,2072,2742,0.64556,0.68094
2012,66 and older,Rural regions,Yes,0.10727,234,1679,0.09246,0.12207
2012,66 and older,Rural regions,No,0.79441,1445,1679,0.77507,0.81374
2013,17-29 y.,Urban regions,Yes,0.11049,267,1528,0.09476,0.12621
2013,17-29 y.,Urban regions,No,0.49384,1261,1528,0.46876,0.51891
2013,17-29 y.,Rural regions,Yes,0.09361,112,751,0.07276,0.11446
2013,17-29 y.,Rural regions,No,0.57670,639,751,0.54134,0.61206
2013,30-45 y.,Urban regions,Yes,0.17150,664,2294,0.15607,0.18693
2013,30-45 y.,Urban regions,No,0.38912,1630,2294,0.36917,0.40908
2013,30-45 y.,Rural regions,Yes,0.13359,284,1241,0.11465,0.15253
2013,30-45 y.,Rural regions,No,0.49249,957,1241,0.46467,0.52032
2013,46-65 y.,Urban regions,Yes,0.21358,1112,3641,0.20027,0.22689
2013,46-65 y.,Urban regions,No,0.52969,2529,3641,0.51348,0.54591
2013,46-65 y.,Rural regions,Yes,0.20546,606,2444,0.18943,0.22148
2013,46-65 y.,Rural regions,No,0.60447,1838,2444,0.58508,0.62386
2013,66 and older,Urban regions,Yes,0.21747,714,2625,0.20168,0.23325
2013,66 and older,Urban regions,No,0.63223,1911,2625,0.61378,0.65068
2013,66 and older,Rural regions,Yes,0.12242,227,1542,0.10606,0.13879
2013,66 and older,Rural regions,No,0.75922,1315,1542,0.73788,0.78057
2014,17-29 y.,Urban regions,Yes,0.12551,336,2684,0.11297,0.13805
2014,17-29 y.,Urban regions,No,0.72878,2348,2684,0.71196,0.74561
2014,17-29 y.,Rural regions,Yes,0.12392,162,1282,0.10588,0.14196
2014,17-29 y.,Rural regions,No,0.75004,1120,1282,0.72633,0.77375
2014,30-45 y.,Urban regions,Yes,0.24151,1173,5062,0.22972,0.25330
2014,30-45 y.,Urban regions,No,0.62572,3889,5062,0.61239,0.63905
2014,30-45 y.,Rural regions,Yes,0.22710,625,2597,0.21098,0.24321
2014,30-45 y.,Rural regions,No,0.67658,1972,2597,0.65858,0.69457
2014,46-65 y.,Urban regions,Yes,0.23047,1380,4927,0.21871,0.24223
2014,46-65 y.,Urban regions,No,0.61561,3547,4927,0.60202,0.62919
2014,46-65 y.,Rural regions,Yes,0.22391,710,2982,0.20895,0.23888
2014,46-65 y.,Rural regions,No,0.64614,2272,2982,0.62897,0.66330
2014,66 and older,Urban regions,Yes,0.22173,720,2602,0.20576,0.23769
2014,66 and older,Urban regions,No,0.62391,1882,2602,0.60530,0.64253
2014,66 and older,Rural regions,Yes,0.13882,260,1579,0.12176,0.15588
2014,66 and older,Rural regions,No,0.75055,1319,1579,0.72920,0.77190
2016,17-29 y.,Urban regions,Yes,0.08949,260,2376,0.07801,0.10097
2016,17-29 y.,Urban regions,No,0.73223,2116,2376,0.71443,0.75004
2016,17-29 y.,Rural regions,Yes,0.08092,107,1136,0.06506,0.09679
2016,17-29 y.,Rural regions,No,0.76000,1029,1136,0.73515,0.78485
2016,30-45 y.,Urban regions,Yes,0.22378,931,4259,0.21126,0.23630
2016,30-45 y.,Urban regions,No,0.64510,3328,4259,0.63072,0.65947
2016,30-45 y.,Rural regions,Yes,0.20401,445,2164,0.18703,0.22099
2016,30-45 y.,Rural regions,No,0.69358,1719,2164,0.67415,0.71301
2016,46-65 y.,Urban regions,Yes,0.21384,1175,4576,0.20196,0.22572
2016,46-65 y.,Urban regions,No,0.63184,3401,4576,0.61786,0.64582
2016,46-65 y.,Rural regions,Yes,0.22627,626,2771,0.21069,0.24185
2016,46-65 y.,Rural regions,No,0.65444,2145,2771,0.63673,0.67215
2016,66 and older,Urban regions,Yes,0.19223,580,2409,0.17649,0.20797
2016,66 and older,Urban regions,No,0.64691,1829,2409,0.62782,0.66600
2016,66 and older,Rural regions,Yes,0.11441,220,1512,0.09836,0.13046
2016,66 and older,Rural regions,No,0.76389,1292,1512,0.74248,0.78531
2018,17-29 y.,Urban regions,Yes,0.11626,304,2641,0.10403,0.12849
2018,17-29 y.,Urban regions,No,0.71070,2337,2641,0.69340,0.72799
2018,17-29 y.,Rural regions,Yes,0.11854,145,1256,0.10065,0.13642
2018,17-29 y.,Rural regions,No,0.71656,1111,1256,0.69163,0.74149
2018,30-45 y.,Urban regions,Yes,0.20960,890,4126,0.19718,0.22202
2018,30-45 y.,Urban regions,No,0.67202,3236,4126,0.65769,0.68634
2018,30-45 y.,Rural regions,Yes,0.18756,431,2031,0.17058,0.20455
2018,30-45 y.,Rural regions,No,0.71665,1600,2031,0.69705,0.73625
2018,46-65 y.,Urban regions,Yes,0.22313,1334,5155,0.21176,0.23450
2018,46-65 y.,Urban regions,No,0.62921,3821,5155,0.61603,0.64240
2018,46-65 y.,Rural regions,Yes,0.23944,794,3164,0.22456,0.25431
2018,46-65 y.,Rural regions,No,0.64636,2370,3164,0.62970,0.66302
2018,66 and older,Urban regions,Yes,0.19379,613,2538,0.17841,0.20917
2018,66 and older,Urban regions,No,0.63364,1925,2538,0.61489,0.65238
2018,66 and older,Rural regions,Yes,0.14096,275,1587,0.12383,0.15809
2018,66 and older,Rural regions,No,0.73138,1312,1587,0.70957,0.75320
2020,17-29 y.,Urban regions,Yes,0.09736,302,2811,0.08640,0.10832
2020,17-29 y.,Urban regions,No,0.73417,2509,2811,0.71783,0.75050
2020,17-29 y.,Rural regions,Yes,0.09400,126,1177,0.07732,0.11068
2020,17-29 y.,Rural regions,No,0.71706,1051,1177,0.69132,0.74281
2020,30-45 y.,Urban regions,Yes,0.20708,844,4139,0.19473,0.21943
2020,30-45 y.,Urban regions,No,0.67250,3295,4139,0.65820,0.68679
2020,30-45 y.,Rural regions,Yes,0.21444,380,1897,0.19596,0.23291
2020,30-45 y.,Rural regions,No,0.69472,1517,1897,0.67399,0.71545
2020,46-65 y.,Urban regions,Yes,0.24365,1501,5114,0.23189,0.25542
2020,46-65 y.,Urban regions,No,0.60370,3613,5114,0.59029,0.61711
2020,46-65 y.,Rural regions,Yes,0.24876,788,2983,0.23324,0.26428
2020,46-65 y.,Rural regions,No,0.64055,2195,2983,0.62333,0.65777
2020,66 and older,Urban regions,Yes,0.19403,624,2352,0.17805,0.21002
2020,66 and older,Urban regions,No,0.62550,1728,2352,0.60593,0.64506
2020,66 and older,Rural regions,Yes,0.13057,274,1526,0.11366,0.14748
2020,66 and older,Rural regions,No,0.72727,1252,1526,0.70491,0.74962
2022,17-29 y.,Urban regions,Yes,0.13036,486,3545,0.11928,0.14145
2022,17-29 y.,Urban regions,No,0.69428,3059,3545,0.67911,0.70944
2022,17-29 y.,Rural regions,Yes,0.15015,185,1261,0.13042,0.16987
2022,17-29 y.,Rural regions,No,0.71121,1076,1261,0.68619,0.73623
2022,30-45 y.,Urban regions,Yes,0.22686,1117,5054,0.21531,0.23841
2022,30-45 y.,Urban regions,No,0.63737,3937,5054,0.62411,0.65062
2022,30-45 y.,Rural regions,Yes,0.22177,529,2179,0.20432,0.23922
2022,30-45 y.,Rural regions,No,0.66053,1650,2179,0.64064,0.68041
2022,46-65 y.,Urban regions,Yes,0.25854,1524,4545,0.24580,0.27127
2022,46-65 y.,Urban regions,No,0.57066,3021,4545,0.55626,0.58505
2022,46-65 y.,Rural regions,Yes,0.24352,770,2637,0.22714,0.25991
2022,46-65 y.,Rural regions,No,0.62932,1867,2637,0.61088,0.64776
2022,66 and older,Urban regions,Yes,0.23941,606,1903,0.22024,0.25859
2022,66 and older,Urban regions,No,0.55728,1297,1903,0.53496,0.57961
2022,66 and older,Rural regions,Yes,0.15923,285,1266,0.13906,0.17939
2022,66 and older,Rural regions,No,0.65901,981,1266,0.63289,0.68513
