year,pgisced97,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Lower Secondary Level,Yes,0.10639,270,1849,0.09233,0.12045
2013,Lower Secondary Level,No,0.65614,1579,1849,0.63448,0.67779
2013,Upper Secondary Level,Yes,0.12724,1342,9406,0.12050,0.13397
2013,Upper Secondary Level,No,0.74750,8064,9406,0.73871,0.75628
2013,Post-secondary Non-tertiary Level,Yes,0.13216,169,1097,0.11211,0.15221
2013,Post-secondary Non-tertiary Level,No,0.62597,928,1097,0.59732,0.65461
2013,First Stage of Tertiary Education,Yes,0.13576,201,1325,0.11731,0.15421
2013,First Stage of Tertiary Education,No,0.79362,1124,1325,0.77182,0.81542
2013,Second Stage of Tertiary Education,Yes,0.12322,664,4466,0.11358,0.13286
2013,Second Stage of Tertiary Education,No,0.73266,3802,4466,0.71967,0.74564
2015,Pre-primary Level,No,0.47748,323,323,0.42293,0.53204
2015,Primary Level,Yes,0.14836,61,409,0.11387,0.18286
2015,Primary Level,No,0.76327,348,409,0.72202,0.80451
2015,Lower Secondary Level,Yes,0.11800,330,2669,0.10576,0.13025
2015,Lower Secondary Level,No,0.82961,2339,2669,0.81535,0.84388
2015,Upper Secondary Level,Yes,0.15719,1713,11647,0.15058,0.16380
2015,Upper Secondary Level,No,0.82817,9934,11647,0.82131,0.83502
2015,Post-secondary Non-tertiary Level,Yes,0.14607,264,1953,0.13040,0.16173
2015,Post-secondary Non-tertiary Level,No,0.82303,1689,1953,0.80610,0.83996
2015,First Stage of Tertiary Education,Yes,0.14901,209,1525,0.13113,0.16689
2015,First Stage of Tertiary Education,No,0.84723,1316,1525,0.82917,0.86530
2015,Second Stage of Tertiary Education,Yes,0.14159,826,5873,0.13267,0.15050
2015,Second Stage of Tertiary Education,No,0.82227,5047,5873,0.81249,0.83205
2017,Pre-primary Level,Yes,0.06717,49,411,0.04294,0.09140
2017,Pre-primary Level,No,0.47806,362,411,0.42971,0.52641
2017,Primary Level,Yes,0.18222,86,453,0.14664,0.21781
2017,Primary Level,No,0.70474,367,453,0.66269,0.74679
2017,Lower Secondary Level,Yes,0.13214,387,2739,0.11945,0.14482
2017,Lower Secondary Level,No,0.83492,2352,2739,0.82101,0.84882
2017,Upper Secondary Level,Yes,0.16293,1820,12068,0.15634,0.16952
2017,Upper Secondary Level,No,0.83405,10248,12068,0.82741,0.84069
2017,Post-secondary Non-tertiary Level,Yes,0.15550,326,2213,0.14040,0.17060
2017,Post-secondary Non-tertiary Level,No,0.84172,1887,2213,0.82651,0.85693
2017,First Stage of Tertiary Education,Yes,0.15691,230,1536,0.13872,0.17511
2017,First Stage of Tertiary Education,No,0.84309,1306,1536,0.82489,0.86128
2017,Second Stage of Tertiary Education,Yes,0.15261,955,6515,0.14388,0.16134
2017,Second Stage of Tertiary Education,No,0.84142,5560,6515,0.83255,0.85029
2019,Pre-primary Level,Yes,0.10844,36,331,0.07489,0.14199
2019,Pre-primary Level,No,0.48878,295,331,0.43484,0.54271
2019,Primary Level,Yes,0.13000,52,390,0.09658,0.16342
2019,Primary Level,No,0.73187,338,390,0.68785,0.77590
2019,Lower Secondary Level,Yes,0.13714,342,2418,0.12343,0.15086
2019,Lower Secondary Level,No,0.81787,2076,2418,0.80248,0.83326
2019,Upper Secondary Level,Yes,0.14514,1546,11140,0.13860,0.15168
2019,Upper Secondary Level,No,0.85149,9594,11140,0.84489,0.85810
2019,Post-secondary Non-tertiary Level,Yes,0.16111,319,2177,0.14567,0.17656
2019,Post-secondary Non-tertiary Level,No,0.83576,1858,2177,0.82020,0.85133
2019,First Stage of Tertiary Education,Yes,0.12316,217,1667,0.10738,0.13894
2019,First Stage of Tertiary Education,No,0.87684,1450,1667,0.86106,0.89262
2019,Second Stage of Tertiary Education,Yes,0.14445,964,7025,0.13623,0.15267
2019,Second Stage of Tertiary Education,No,0.84949,6061,7025,0.84113,0.85785
2021,Pre-primary Level,No,0.44277,172,172,0.36832,0.51722
2021,Primary Level,Yes,0.20586,106,928,0.17983,0.23189
2021,Primary Level,No,0.75071,822,928,0.72286,0.77856
2021,Lower Secondary Level,Yes,0.15530,227,1746,0.13830,0.17229
2021,Lower Secondary Level,No,0.81138,1519,1746,0.79303,0.82974
2021,Upper Secondary Level,Yes,0.14654,1048,7308,0.13844,0.15465
2021,Upper Secondary Level,No,0.84185,6260,7308,0.83348,0.85021
2021,Post-secondary Non-tertiary Level,Yes,0.15614,215,1593,0.13831,0.17397
2021,Post-secondary Non-tertiary Level,No,0.84136,1378,1593,0.82341,0.85930
2021,First Stage of Tertiary Education,Yes,0.13658,134,999,0.11528,0.15789
2021,First Stage of Tertiary Education,No,0.85914,865,999,0.83756,0.88072
2021,Second Stage of Tertiary Education,Yes,0.11869,669,5645,0.11025,0.12712
2021,Second Stage of Tertiary Education,No,0.87338,4976,5645,0.86470,0.88205
