"plb0571","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja, viele Personen","2015","Hauptschulabschluss","Saarland","","","",""
"Ja, viele Personen","2015","Hauptschulabschluss","Berlin","","","",""
"Ja, viele Personen","2015","Hauptschulabschluss","Brandenburg","","","",""
"Ja, viele Personen","2015","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ja, viele Personen","2015","Hauptschulabschluss","Sachsen","","","",""
"Ja, viele Personen","2015","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Ja, viele Personen","2015","Hauptschulabschluss","Thueringen","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Schleswig-Holstein","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Hamburg","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Niedersachsen","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Bremen","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Nordrhein-Westfalen","49","0.0349509382963807","0.0236580416585532","0.0462438349342083"
"Ja, viele Personen","2015","Realschulabschluss","Hessen","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Bayern","37","0.0318480865489529","0.0206406659394981","0.0430555071584076"
"Ja, viele Personen","2015","Realschulabschluss","Saarland","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Berlin","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Brandenburg","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Sachsen","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Sachsen-Anhalt","","","",""
"Ja, viele Personen","2015","Realschulabschluss","Thueringen","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Hamburg","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Bremen","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Nordrhein-Westfalen","56","0.0636750166903442","0.0494822946228755","0.0778677387578129"
"Ja, viele Personen","2015","(Fach-)Abitur","Hessen","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Bayern","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Saarland","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Berlin","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Brandenburg","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Sachsen","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, viele Personen","2015","(Fach-)Abitur","Thueringen","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Schleswig-Holstein","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Hamburg","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Niedersachsen","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Bremen","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Nordrhein-Westfalen","35","0.0314571967893836","0.0213291735863812","0.041585219992386"
"Ja, viele Personen","2015","AkademikerInnen","Hessen","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Bayern","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Saarland","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Berlin","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Brandenburg","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Sachsen","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Sachsen-Anhalt","","","",""
"Ja, viele Personen","2015","AkademikerInnen","Thueringen","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Hamburg","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Bremen","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Nordrhein-Westfalen","46","0.204327085630166","0.157099109740388","0.251555061519944"
"Ja, wenige Personen","2015","(noch) kein Abschluss","Hessen","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Bayern","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Saarland","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Berlin","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Sachsen","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, wenige Personen","2015","(noch) kein Abschluss","Thueringen","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Schleswig-Holstein","48","0.192361411079669","0.144542977546047","0.240179844613292"
"Ja, wenige Personen","2015","Hauptschulabschluss","Hamburg","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Niedersachsen","119","0.167035803174138","0.140516674716987","0.19355493163129"
"Ja, wenige Personen","2015","Hauptschulabschluss","Bremen","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Nordrhein-Westfalen","229","0.116337538702161","0.101154015818367","0.131521061585956"
"Ja, wenige Personen","2015","Hauptschulabschluss","Hessen","60","0.127251336337981","0.0965967163494183","0.157905956326543"
"Ja, wenige Personen","2015","Hauptschulabschluss","Rheinland-Pfalz,Saarland","70","0.118634364747023","0.0917323435465429","0.145536385947502"
"Ja, wenige Personen","2015","Hauptschulabschluss","Baden-Wuerttemberg","125","0.139120042947794","0.116973149218186","0.161266936677403"
"Ja, wenige Personen","2015","Hauptschulabschluss","Bayern","196","0.128913977720665","0.11195565137766","0.14587230406367"
"Ja, wenige Personen","2015","Hauptschulabschluss","Saarland","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Berlin","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Brandenburg","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Sachsen","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Ja, wenige Personen","2015","Hauptschulabschluss","Thueringen","","","",""
"Ja, wenige Personen","2015","Realschulabschluss","Schleswig-Holstein","57","0.303817081775763","0.245510589359387","0.362123574192138"
"Ja, wenige Personen","2015","Realschulabschluss","Hamburg","","","",""
"Ja, wenige Personen","2015","Realschulabschluss","Niedersachsen","142","0.201071952473687","0.170745862966222","0.231398041981151"
"Ja, wenige Personen","2015","Realschulabschluss","Bremen","","","",""
"Ja, wenige Personen","2015","Realschulabschluss","Nordrhein-Westfalen","193","0.144153621535833","0.122555701721538","0.165751541350128"
"Ja, wenige Personen","2015","Realschulabschluss","Hessen","75","0.205459823130758","0.164836291250188","0.246083355011328"
"Ja, wenige Personen","2015","Realschulabschluss","Rheinland-Pfalz,Saarland","52","0.182453730363079","0.135508231194803","0.229399229531355"
"Ja, wenige Personen","2015","Realschulabschluss","Baden-Wuerttemberg","129","0.208986766459654","0.178974084896635","0.238999448022672"
"Ja, wenige Personen","2015","Realschulabschluss","Bayern","183","0.187413766436977","0.162506405213198","0.212321127660757"
"Ja, wenige Personen","2015","Realschulabschluss","Saarland","","","",""
"Ja, wenige Personen","2015","Realschulabschluss","Berlin","39","0.140517979395267","0.0955073904019089","0.185528568388624"
"Ja, wenige Personen","2015","Realschulabschluss","Brandenburg","44","0.109273642651217","0.0761118121931161","0.142435473109318"
"Ja, wenige Personen","2015","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ja, wenige Personen","2015","Realschulabschluss","Sachsen","68","0.101159558613697","0.0774049690202483","0.124914148207145"
"Ja, wenige Personen","2015","Realschulabschluss","Sachsen-Anhalt","31","0.119982063912437","0.085442841295","0.154521286529874"
"Ja, wenige Personen","2015","Realschulabschluss","Thueringen","47","0.116086934456852","0.0831795134601732","0.148994355453531"
"Ja, wenige Personen","2015","(Fach-)Abitur","Schleswig-Holstein","38","0.33139203761747","0.2534196415789","0.409364433656039"
"Ja, wenige Personen","2015","(Fach-)Abitur","Hamburg","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Niedersachsen","86","0.251987889722074","0.208732845750398","0.295242933693749"
"Ja, wenige Personen","2015","(Fach-)Abitur","Bremen","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Nordrhein-Westfalen","234","0.191193285534752","0.168335900144792","0.214050670924712"
"Ja, wenige Personen","2015","(Fach-)Abitur","Hessen","77","0.241871845249027","0.19668598912787","0.287057701370185"
"Ja, wenige Personen","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","33","0.202383655154391","0.146561539405239","0.258205770903544"
"Ja, wenige Personen","2015","(Fach-)Abitur","Baden-Wuerttemberg","79","0.198848198490522","0.164342981036641","0.233353415944403"
"Ja, wenige Personen","2015","(Fach-)Abitur","Bayern","104","0.183297067391024","0.152743104221128","0.21385103056092"
"Ja, wenige Personen","2015","(Fach-)Abitur","Saarland","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Berlin","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Brandenburg","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Sachsen","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, wenige Personen","2015","(Fach-)Abitur","Thueringen","","","",""
"Ja, wenige Personen","2015","AkademikerInnen","Schleswig-Holstein","42","0.285961175707168","0.215724495039263","0.356197856375074"
"Ja, wenige Personen","2015","AkademikerInnen","Hamburg","38","0.23682409313142","0.170950194543472","0.302697991719369"
"Ja, wenige Personen","2015","AkademikerInnen","Niedersachsen","126","0.26218993853288","0.224815681121086","0.299564195944675"
"Ja, wenige Personen","2015","AkademikerInnen","Bremen","","","",""
"Ja, wenige Personen","2015","AkademikerInnen","Nordrhein-Westfalen","269","0.222110969840423","0.19799253635371","0.246229403327137"
"Ja, wenige Personen","2015","AkademikerInnen","Hessen","128","0.267545061713867","0.229963622146882","0.305126501280851"
"Ja, wenige Personen","2015","AkademikerInnen","Rheinland-Pfalz,Saarland","41","0.20837218733779","0.155997372759991","0.260747001915589"
"Ja, wenige Personen","2015","AkademikerInnen","Baden-Wuerttemberg","174","0.186244426303463","0.16011907098228","0.212369781624645"
"Ja, wenige Personen","2015","AkademikerInnen","Bayern","201","0.207585134912836","0.182683065960597","0.232487203865075"
"Ja, wenige Personen","2015","AkademikerInnen","Saarland","","","",""
"Ja, wenige Personen","2015","AkademikerInnen","Berlin","77","0.182260165938273","0.14418840184309","0.220331930033455"
"Ja, wenige Personen","2015","AkademikerInnen","Brandenburg","32","0.156116904568624","0.111302881841212","0.200930927296036"
"Ja, wenige Personen","2015","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Ja, wenige Personen","2015","AkademikerInnen","Sachsen","51","0.110646921717422","0.0805024137139371","0.140791429720907"
"Ja, wenige Personen","2015","AkademikerInnen","Sachsen-Anhalt","","","",""
"Ja, wenige Personen","2015","AkademikerInnen","Thueringen","34","0.155915775561612","0.10872326476195","0.203108286361274"
"Nein, weiss nicht","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Hamburg","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Niedersachsen","43","0.406212582817613","0.317221325803323","0.495203839831903"
"Nein, weiss nicht","2015","(noch) kein Abschluss","Bremen","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Nordrhein-Westfalen","106","0.354517827823825","0.298486586874644","0.410549068773007"
"Nein, weiss nicht","2015","(noch) kein Abschluss","Hessen","35","0.373113776096758","0.264382045572109","0.481845506621407"
"Nein, weiss nicht","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Baden-Wuerttemberg","32","0.416187035638741","0.31139705275298","0.520977018524503"
"Nein, weiss nicht","2015","(noch) kein Abschluss","Bayern","58","0.634891253880073","0.54945760291272","0.720324904847426"
"Nein, weiss nicht","2015","(noch) kein Abschluss","Saarland","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Berlin","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Sachsen","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein, weiss nicht","2015","(noch) kein Abschluss","Thueringen","","","",""
"Nein, weiss nicht","2015","Hauptschulabschluss","Schleswig-Holstein","104","0.383930202606729","0.324927903416398","0.44293250179706"
"Nein, weiss nicht","2015","Hauptschulabschluss","Hamburg","","","",""
"Nein, weiss nicht","2015","Hauptschulabschluss","Niedersachsen","275","0.38523243234382","0.350633859073691","0.419831005613948"
"Nein, weiss nicht","2015","Hauptschulabschluss","Bremen","","","",""
"Nein, weiss nicht","2015","Hauptschulabschluss","Nordrhein-Westfalen","658","0.42097043007981","0.397590372493815","0.444350487665806"
"Nein, weiss nicht","2015","Hauptschulabschluss","Hessen","191","0.418753219573307","0.373371648753464","0.46413479039315"
"Nein, weiss nicht","2015","Hauptschulabschluss","Rheinland-Pfalz,Saarland","185","0.379858806634386","0.339479580677343","0.420238032591429"
"Nein, weiss nicht","2015","Hauptschulabschluss","Baden-Wuerttemberg","449","0.466754937739033","0.434828199347015","0.49868167613105"
"Nein, weiss nicht","2015","Hauptschulabschluss","Bayern","560","0.38453671805892","0.359917602698126","0.409155833419715"
"Nein, weiss nicht","2015","Hauptschulabschluss","Saarland","42","0.426513591043132","0.325997724947521","0.527029457138744"
"Nein, weiss nicht","2015","Hauptschulabschluss","Berlin","52","0.335203338913288","0.262285508918758","0.408121168907819"
"Nein, weiss nicht","2015","Hauptschulabschluss","Brandenburg","103","0.444826240444567","0.382472452374924","0.507180028514209"
"Nein, weiss nicht","2015","Hauptschulabschluss","Mecklenburg-Vorpommern","62","0.65742107500718","0.568735317345994","0.746106832668366"
"Nein, weiss nicht","2015","Hauptschulabschluss","Sachsen","148","0.459855293989659","0.403645722203183","0.516064865776135"
"Nein, weiss nicht","2015","Hauptschulabschluss","Sachsen-Anhalt","85","0.327830830136663","0.266629894362119","0.389031765911206"
"Nein, weiss nicht","2015","Hauptschulabschluss","Thueringen","103","0.398937606289906","0.339643747821278","0.458231464758534"
"Nein, weiss nicht","2015","Realschulabschluss","Schleswig-Holstein","97","0.399596547466195","0.337497978147946","0.461695116784444"
"Nein, weiss nicht","2015","Realschulabschluss","Hamburg","35","0.341011929104863","0.24196743975656","0.440056418453165"
"Nein, weiss nicht","2015","Realschulabschluss","Niedersachsen","266","0.397751473126669","0.360719180247524","0.434783766005815"
"Nein, weiss nicht","2015","Realschulabschluss","Bremen","","","",""
"Nein, weiss nicht","2015","Realschulabschluss","Nordrhein-Westfalen","395","0.424254369947276","0.393864438221174","0.454644301673377"
"Nein, weiss nicht","2015","Realschulabschluss","Hessen","176","0.451320786388024","0.401287593946498","0.50135397882955"
"Nein, weiss nicht","2015","Realschulabschluss","Rheinland-Pfalz,Saarland","92","0.377873612646831","0.318938514515938","0.436808710777724"
"Nein, weiss nicht","2015","Realschulabschluss","Baden-Wuerttemberg","360","0.475765641051429","0.438900762217757","0.512630519885102"
"Nein, weiss nicht","2015","Realschulabschluss","Bayern","392","0.392887163832852","0.361715436241833","0.42405889142387"
"Nein, weiss nicht","2015","Realschulabschluss","Saarland","","","",""
"Nein, weiss nicht","2015","Realschulabschluss","Berlin","84","0.390276820299535","0.327096316918745","0.453457323680325"
"Nein, weiss nicht","2015","Realschulabschluss","Brandenburg","164","0.499018755924604","0.445871872709489","0.552165639139719"
"Nein, weiss nicht","2015","Realschulabschluss","Mecklenburg-Vorpommern","103","0.397751516654367","0.333513897074402","0.461989136234332"
"Nein, weiss nicht","2015","Realschulabschluss","Sachsen","295","0.481494700105096","0.442132884544644","0.520856515665547"
"Nein, weiss nicht","2015","Realschulabschluss","Sachsen-Anhalt","154","0.458075799749591","0.405115970106013","0.51103562939317"
"Nein, weiss nicht","2015","Realschulabschluss","Thueringen","170","0.507067632156701","0.455707750786324","0.558427513527078"
"Nein, weiss nicht","2015","(Fach-)Abitur","Schleswig-Holstein","54","0.416597237174359","0.334934015974898","0.498260458373819"
"Nein, weiss nicht","2015","(Fach-)Abitur","Hamburg","37","0.390964158702226","0.28403577652959","0.497892540874862"
"Nein, weiss nicht","2015","(Fach-)Abitur","Niedersachsen","135","0.385331984087518","0.336844411193721","0.433819556981315"
"Nein, weiss nicht","2015","(Fach-)Abitur","Bremen","","","",""
"Nein, weiss nicht","2015","(Fach-)Abitur","Nordrhein-Westfalen","430","0.366513254550404","0.338505295199523","0.394521213901285"
"Nein, weiss nicht","2015","(Fach-)Abitur","Hessen","138","0.398777665167398","0.347109681986919","0.450445648347876"
"Nein, weiss nicht","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","79","0.383133975588621","0.315589114737045","0.450678836440198"
"Nein, weiss nicht","2015","(Fach-)Abitur","Baden-Wuerttemberg","258","0.499499778596847","0.456274647559151","0.542724909634542"
"Nein, weiss nicht","2015","(Fach-)Abitur","Bayern","245","0.403120845850579","0.36438450719138","0.441857184509778"
"Nein, weiss nicht","2015","(Fach-)Abitur","Saarland","","","",""
"Nein, weiss nicht","2015","(Fach-)Abitur","Berlin","77","0.517343271488187","0.43737622676087","0.597310316215504"
"Nein, weiss nicht","2015","(Fach-)Abitur","Brandenburg","47","0.378487188459622","0.294134900857045","0.462839476062199"
"Nein, weiss nicht","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein, weiss nicht","2015","(Fach-)Abitur","Sachsen","72","0.473934099491994","0.391807664061093","0.556060534922894"
"Nein, weiss nicht","2015","(Fach-)Abitur","Sachsen-Anhalt","35","0.646463295496412","0.530243367171927","0.762683223820896"
"Nein, weiss nicht","2015","(Fach-)Abitur","Thueringen","34","0.463190500276414","0.35392249479427","0.572458505758558"
"Nein, weiss nicht","2015","AkademikerInnen","Schleswig-Holstein","69","0.417678769820468","0.341021730574125","0.494335809066812"
"Nein, weiss nicht","2015","AkademikerInnen","Hamburg","65","0.415129348785667","0.338779227146607","0.491479470424726"
"Nein, weiss nicht","2015","AkademikerInnen","Niedersachsen","198","0.408715595775128","0.366942073878776","0.45048911767148"
"Nein, weiss nicht","2015","AkademikerInnen","Bremen","","","",""
"Nein, weiss nicht","2015","AkademikerInnen","Nordrhein-Westfalen","425","0.402927589265085","0.374467761104587","0.431387417425583"
"Nein, weiss nicht","2015","AkademikerInnen","Hessen","230","0.406600043089799","0.364899476876803","0.448300609302796"
"Nein, weiss nicht","2015","AkademikerInnen","Rheinland-Pfalz,Saarland","92","0.441008149231841","0.376980413063038","0.505035885400644"
"Nein, weiss nicht","2015","AkademikerInnen","Baden-Wuerttemberg","374","0.45501807550613","0.42160019135213","0.488435959660131"
"Nein, weiss nicht","2015","AkademikerInnen","Bayern","438","0.389576159670337","0.359634702774535","0.41951761656614"
"Nein, weiss nicht","2015","AkademikerInnen","Saarland","","","",""
"Nein, weiss nicht","2015","AkademikerInnen","Berlin","166","0.468313353524553","0.41910422312844","0.517522483920665"
"Nein, weiss nicht","2015","AkademikerInnen","Brandenburg","117","0.415861917352629","0.355009174696484","0.476714660008774"
"Nein, weiss nicht","2015","AkademikerInnen","Mecklenburg-Vorpommern","61","0.482479281341385","0.397873722831854","0.567084839850917"
"Nein, weiss nicht","2015","AkademikerInnen","Sachsen","208","0.517905587783427","0.469888836530277","0.565922339036577"
"Nein, weiss nicht","2015","AkademikerInnen","Sachsen-Anhalt","98","0.444955585172768","0.378527602952024","0.511383567393512"
"Nein, weiss nicht","2015","AkademikerInnen","Thueringen","91","0.370726655361748","0.307894531957949","0.433558778765547"
"Nein, niemand","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Hamburg","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Niedersachsen","56","0.463589920643043","0.373231086758721","0.553948754527366"
"Nein, niemand","2015","(noch) kein Abschluss","Bremen","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Nordrhein-Westfalen","122","0.424664629940574","0.366768083636427","0.48256117624472"
"Nein, niemand","2015","(noch) kein Abschluss","Hessen","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Baden-Wuerttemberg","34","0.421956176223193","0.316965028127841","0.526947324318545"
"Nein, niemand","2015","(noch) kein Abschluss","Bayern","52","0.247233670554241","0.170682457572803","0.323784883535679"
"Nein, niemand","2015","(noch) kein Abschluss","Saarland","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Berlin","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Sachsen","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein, niemand","2015","(noch) kein Abschluss","Thueringen","","","",""
"Nein, niemand","2015","Hauptschulabschluss","Schleswig-Holstein","101","0.398117276038846","0.338730563029121","0.457503989048571"
"Nein, niemand","2015","Hauptschulabschluss","Hamburg","48","0.710583119604525","0.615290813562679","0.805875425646372"
"Nein, niemand","2015","Hauptschulabschluss","Niedersachsen","341","0.41450840599595","0.379484200036127","0.449532611955773"
"Nein, niemand","2015","Hauptschulabschluss","Bremen","","","",""
"Nein, niemand","2015","Hauptschulabschluss","Nordrhein-Westfalen","772","0.438077213893765","0.414581801979373","0.461572625808158"
"Nein, niemand","2015","Hauptschulabschluss","Hessen","183","0.424639646950574","0.379172217589032","0.470107076312117"
"Nein, niemand","2015","Hauptschulabschluss","Rheinland-Pfalz,Saarland","287","0.467447444896597","0.425937779660511","0.508957110132684"
"Nein, niemand","2015","Hauptschulabschluss","Baden-Wuerttemberg","327","0.367569353316131","0.33671455070175","0.398424155930513"
"Nein, niemand","2015","Hauptschulabschluss","Bayern","689","0.451424916446466","0.426241580233017","0.476608252659915"
"Nein, niemand","2015","Hauptschulabschluss","Saarland","42","0.402697271428027","0.303020672825823","0.502373870030231"
"Nein, niemand","2015","Hauptschulabschluss","Berlin","75","0.472711039417857","0.395592754079071","0.549829324756644"
"Nein, niemand","2015","Hauptschulabschluss","Brandenburg","116","0.458330089463688","0.395811421190773","0.520848757736603"
"Nein, niemand","2015","Hauptschulabschluss","Mecklenburg-Vorpommern","40","0.261617065456257","0.179482567143412","0.343751563769102"
"Nein, niemand","2015","Hauptschulabschluss","Sachsen","133","0.479823206045946","0.423477512294492","0.5361688997974"
"Nein, niemand","2015","Hauptschulabschluss","Sachsen-Anhalt","137","0.654160376886115","0.592148715979918","0.716172037792311"
"Nein, niemand","2015","Hauptschulabschluss","Thueringen","137","0.525459417474592","0.464994465133252","0.585924369815933"
"Nein, niemand","2015","Realschulabschluss","Schleswig-Holstein","74","0.237092861527222","0.18317356480667","0.291012158247774"
"Nein, niemand","2015","Realschulabschluss","Hamburg","38","0.535700639073156","0.431500840334338","0.639900437811973"
"Nein, niemand","2015","Realschulabschluss","Niedersachsen","237","0.370499171215707","0.33395832467158","0.407040017759833"
"Nein, niemand","2015","Realschulabschluss","Bremen","","","",""
"Nein, niemand","2015","Realschulabschluss","Nordrhein-Westfalen","379","0.396641070220511","0.366560369414276","0.426721771026745"
"Nein, niemand","2015","Realschulabschluss","Hessen","110","0.311698017240514","0.265127311125242","0.358268723355786"
"Nein, niemand","2015","Realschulabschluss","Rheinland-Pfalz,Saarland","110","0.419845924896564","0.359856035433623","0.479835814359506"
"Nein, niemand","2015","Realschulabschluss","Baden-Wuerttemberg","200","0.295128551088095","0.261460800193246","0.328796301982944"
"Nein, niemand","2015","Realschulabschluss","Bayern","331","0.387850983181218","0.356751492891005","0.418950473471431"
"Nein, niemand","2015","Realschulabschluss","Saarland","","","",""
"Nein, niemand","2015","Realschulabschluss","Berlin","90","0.41020676175517","0.346500568911473","0.473912954598868"
"Nein, niemand","2015","Realschulabschluss","Brandenburg","129","0.369189721707877","0.317893802829664","0.42048564058609"
