"plb0571","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Nein, weiss nicht","2015","66 und älter","(Fach-)Abitur","113","0.431817946514541","0.371376849538833","0.49225904349025"
"Nein, weiss nicht","2015","66 und älter","AkademikerInnen","505","0.410432630057715","0.382401321073514","0.438463939041916"
"Nein, niemand","2015","16-34 Jahre alt","(noch) kein Abschluss","211","0.403908555031728","0.361693983804586","0.44612312625887"
"Nein, niemand","2015","16-34 Jahre alt","Hauptschulabschluss","546","0.427076479495236","0.399228227889549","0.454924731100924"
"Nein, niemand","2015","16-34 Jahre alt","Realschulabschluss","489","0.348486801584335","0.323562711433966","0.373410891734703"
"Nein, niemand","2015","16-34 Jahre alt","(Fach-)Abitur","578","0.333118738024063","0.31011731548984","0.356120160558286"
"Nein, niemand","2015","16-34 Jahre alt","AkademikerInnen","408","0.350928801262392","0.323428523062646","0.378429079462138"
"Nein, niemand","2015","35-65 Jahre alt","(noch) kein Abschluss","169","0.434114928963869","0.383267600748222","0.484962257179516"
"Nein, niemand","2015","35-65 Jahre alt","Hauptschulabschluss","1683","0.408729300971701","0.393421883716897","0.424036718226504"
"Nein, niemand","2015","35-65 Jahre alt","Realschulabschluss","1496","0.358905677817583","0.344528277259288","0.373283078375878"
"Nein, niemand","2015","35-65 Jahre alt","(Fach-)Abitur","796","0.3350710095878","0.315467038932743","0.354674980242857"
"Nein, niemand","2015","35-65 Jahre alt","AkademikerInnen","1384","0.323873959559538","0.309406544717035","0.338341374402041"
"Nein, niemand","2015","66 und älter","(noch) kein Abschluss","","","",""
"Nein, niemand","2015","66 und älter","Hauptschulabschluss","1221","0.47995177163704","0.460530353969707","0.499373189304374"
"Nein, niemand","2015","66 und älter","Realschulabschluss","354","0.437247324801597","0.403295468082604","0.47119918152059"
"Nein, niemand","2015","66 und älter","(Fach-)Abitur","106","0.418436720061915","0.358242939423293","0.478630500700536"
"Nein, niemand","2015","66 und älter","AkademikerInnen","474","0.404063029920055","0.376100243791105","0.432025816049006"
"Ja, viele Personen","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ja, viele Personen","2016","16-34 Jahre alt","Hauptschulabschluss","47","0.0453421999833332","0.0325741915215128","0.0581102084451535"
"Ja, viele Personen","2016","16-34 Jahre alt","Realschulabschluss","55","0.0409683460364334","0.0297720200672428","0.052164672005624"
"Ja, viele Personen","2016","16-34 Jahre alt","(Fach-)Abitur","43","0.0301171189878972","0.0210900350611196","0.0391442029146749"
"Ja, viele Personen","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Ja, viele Personen","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ja, viele Personen","2016","35-65 Jahre alt","Hauptschulabschluss","110","0.0328143983999994","0.0269598514516948","0.038668945348304"
"Ja, viele Personen","2016","35-65 Jahre alt","Realschulabschluss","80","0.0237833420451739","0.0190530387032915","0.0285136453870564"
"Ja, viele Personen","2016","35-65 Jahre alt","(Fach-)Abitur","49","0.0229782871091505","0.016503255711784","0.029453318506517"
"Ja, viele Personen","2016","35-65 Jahre alt","AkademikerInnen","72","0.0157476953792906","0.0117598171018762","0.019735573656705"
"Ja, viele Personen","2016","66 und älter","(noch) kein Abschluss","","","",""
"Ja, viele Personen","2016","66 und älter","Hauptschulabschluss","","","",""
"Ja, viele Personen","2016","66 und älter","Realschulabschluss","","","",""
"Ja, viele Personen","2016","66 und älter","(Fach-)Abitur","","","",""
"Ja, viele Personen","2016","66 und älter","AkademikerInnen","","","",""
"Ja, wenige Personen","2016","16-34 Jahre alt","(noch) kein Abschluss","56","0.108592329387589","0.0794217449368197","0.137762913838357"
"Ja, wenige Personen","2016","16-34 Jahre alt","Hauptschulabschluss","135","0.124260811491072","0.104016524282415","0.144505098699729"
"Ja, wenige Personen","2016","16-34 Jahre alt","Realschulabschluss","197","0.17649710823821","0.154962538004917","0.198031678471503"
"Ja, wenige Personen","2016","16-34 Jahre alt","(Fach-)Abitur","267","0.209484854678743","0.187991087846648","0.230978621510839"
"Ja, wenige Personen","2016","16-34 Jahre alt","AkademikerInnen","196","0.194857969890319","0.169537048779051","0.220178891001587"
"Ja, wenige Personen","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ja, wenige Personen","2016","35-65 Jahre alt","Hauptschulabschluss","416","0.107170047012437","0.0970045821181225","0.117335511906752"
"Ja, wenige Personen","2016","35-65 Jahre alt","Realschulabschluss","516","0.129811304576888","0.11937750669259","0.140245102461187"
"Ja, wenige Personen","2016","35-65 Jahre alt","(Fach-)Abitur","286","0.133678580862527","0.118972349827847","0.148384811897208"
"Ja, wenige Personen","2016","35-65 Jahre alt","AkademikerInnen","622","0.161942248893419","0.150141835343317","0.173742662443521"
"Ja, wenige Personen","2016","66 und älter","(noch) kein Abschluss","","","",""
"Ja, wenige Personen","2016","66 und älter","Hauptschulabschluss","142","0.0593629465806742","0.0498813464140979","0.0688445467472506"
"Ja, wenige Personen","2016","66 und älter","Realschulabschluss","56","0.0667291858705572","0.0496797533326679","0.0837786184084466"
"Ja, wenige Personen","2016","66 und älter","(Fach-)Abitur","","","",""
"Ja, wenige Personen","2016","66 und älter","AkademikerInnen","129","0.109310745014816","0.0915524903313072","0.127068999698325"
"Nein, weiss nicht","2016","16-34 Jahre alt","(noch) kein Abschluss","135","0.306764970697499","0.263528473190538","0.350001468204461"
"Nein, weiss nicht","2016","16-34 Jahre alt","Hauptschulabschluss","334","0.328165110475523","0.299349655235728","0.356980565715318"
"Nein, weiss nicht","2016","16-34 Jahre alt","Realschulabschluss","426","0.357886242393509","0.33080844483577","0.384964039951249"
"Nein, weiss nicht","2016","16-34 Jahre alt","(Fach-)Abitur","477","0.349450295500175","0.324266912592094","0.374633678408256"
"Nein, weiss nicht","2016","16-34 Jahre alt","AkademikerInnen","313","0.320149060350894","0.290324975172193","0.349973145529595"
"Nein, weiss nicht","2016","35-65 Jahre alt","(noch) kein Abschluss","124","0.449683184454065","0.395007497712823","0.504358871195307"
"Nein, weiss nicht","2016","35-65 Jahre alt","Hauptschulabschluss","1225","0.340977821755093","0.32539955129226","0.356556092217926"
"Nein, weiss nicht","2016","35-65 Jahre alt","Realschulabschluss","1393","0.342023084562684","0.327296145762734","0.356750023362634"
"Nein, weiss nicht","2016","35-65 Jahre alt","(Fach-)Abitur","783","0.373409317656017","0.352505987177825","0.39431264813421"
"Nein, weiss nicht","2016","35-65 Jahre alt","AkademikerInnen","1310","0.361200168291927","0.345813785265269","0.376586551318585"
"Nein, weiss nicht","2016","66 und älter","(noch) kein Abschluss","","","",""
"Nein, weiss nicht","2016","66 und älter","Hauptschulabschluss","761","0.31354466793522","0.2949294243875","0.33215991148294"
"Nein, weiss nicht","2016","66 und älter","Realschulabschluss","262","0.299959184955053","0.268652222188864","0.331266147721242"
"Nein, weiss nicht","2016","66 und älter","(Fach-)Abitur","70","0.272007939063905","0.215591814165792","0.328424063962017"
"Nein, weiss nicht","2016","66 und älter","AkademikerInnen","365","0.297515388991962","0.271497091734054","0.323533686249869"
"Nein, niemand","2016","16-34 Jahre alt","(noch) kein Abschluss","237","0.554442363581517","0.507842191396962","0.601042535766071"
"Nein, niemand","2016","16-34 Jahre alt","Hauptschulabschluss","504","0.502231878050072","0.471547757327736","0.532915998772408"
"Nein, niemand","2016","16-34 Jahre alt","Realschulabschluss","526","0.424648303331847","0.39672825001876","0.452568356644934"
"Nein, niemand","2016","16-34 Jahre alt","(Fach-)Abitur","590","0.410947730833185","0.384961018978784","0.436934442687586"
"Nein, niemand","2016","16-34 Jahre alt","AkademikerInnen","420","0.472994091632842","0.441077260617558","0.504910922648126"
"Nein, niemand","2016","35-65 Jahre alt","(noch) kein Abschluss","162","0.475537199059975","0.420648350075167","0.530426048044783"
"Nein, niemand","2016","35-65 Jahre alt","Hauptschulabschluss","1806","0.51903773283247","0.502618187499684","0.535457278165256"
"Nein, niemand","2016","35-65 Jahre alt","Realschulabschluss","1997","0.504382268815254","0.488860801778692","0.519903735851817"
"Nein, niemand","2016","35-65 Jahre alt","(Fach-)Abitur","939","0.469933814372305","0.448365592456276","0.491502036288334"
"Nein, niemand","2016","35-65 Jahre alt","AkademikerInnen","1740","0.461109887435363","0.44514255026603","0.477077224604696"
"Nein, niemand","2016","66 und älter","(noch) kein Abschluss","35","0.555833525283441","0.427960379057194","0.683706671509688"
"Nein, niemand","2016","66 und älter","Hauptschulabschluss","1474","0.625246391546031","0.605823612037174","0.644669171054889"
"Nein, niemand","2016","66 und älter","Realschulabschluss","502","0.630313776708331","0.597334342061689","0.663293211354973"
"Nein, niemand","2016","66 und älter","(Fach-)Abitur","146","0.60819597278511","0.54630812806238","0.67008381750784"
"Nein, niemand","2016","66 und älter","AkademikerInnen","679","0.577931976190451","0.549823627398051","0.606040324982851"
