"plb0571","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Nein, weiss nicht","2015","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2015","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","1519","0.466688561057954","0.449400551321003","0.483976570794904"
"Nein, weiss nicht","2015","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2015","Bayern","Westdeutschland, alte Bundeslaender","1745","0.397490782520604","0.382911040357187","0.412070524684022"
"Nein, weiss nicht","2015","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2015","Saarland","Westdeutschland, alte Bundeslaender","109","0.469175438843997","0.407437181113746","0.530913696574247"
"Nein, weiss nicht","2015","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2015","Berlin","Westdeutschland, alte Bundeslaender","233","0.408224042222006","0.367184714346253","0.449263370097758"
"Nein, weiss nicht","2015","Berlin","Ostdeutschland, neue Bundeslaender","172","0.45300655691527","0.406494552351523","0.499518561479018"
"Nein, weiss nicht","2015","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2015","Brandenburg","Ostdeutschland, neue Bundeslaender","444","0.448740952355957","0.41806746732684","0.479414437385073"
"Nein, weiss nicht","2015","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2015","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","262","0.475203976162144","0.433731898387106","0.516676053937181"
"Nein, weiss nicht","2015","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2015","Sachsen","Ostdeutschland, neue Bundeslaender","751","0.483566113733275","0.458558589020414","0.508573638446137"
"Nein, weiss nicht","2015","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2015","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","394","0.424761364593151","0.392395246562781","0.457127482623521"
"Nein, weiss nicht","2015","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2015","Thueringen","Ostdeutschland, neue Bundeslaender","413","0.438578327496372","0.40735131807833","0.469805336914414"
"Nein, niemand","2015","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","297","0.29846147944013","0.268399124876718","0.328523834003542"
"Nein, niemand","2015","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Hamburg","Westdeutschland, alte Bundeslaender","186","0.483310296388546","0.437393633192041","0.52922695958505"
"Nein, niemand","2015","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Niedersachsen","Westdeutschland, alte Bundeslaender","1020","0.372077997956066","0.353354027224124","0.390801968688008"
"Nein, niemand","2015","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Bremen","Westdeutschland, alte Bundeslaender","67","0.459489252727501","0.386071463360982","0.532907042094021"
"Nein, niemand","2015","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","2174","0.395369024105817","0.382422775050609","0.408315273161025"
"Nein, niemand","2015","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Hessen","Westdeutschland, alte Bundeslaender","604","0.338383253287756","0.316746046864692","0.36002045971082"
"Nein, niemand","2015","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","614","0.424502364388938","0.397898902324498","0.451105826453379"
"Nein, niemand","2015","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","1034","0.334076776257717","0.317732104828135","0.350421447687299"
"Nein, niemand","2015","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Bayern","Westdeutschland, alte Bundeslaender","1735","0.408326469066087","0.393682820348683","0.422970117783491"
"Nein, niemand","2015","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Saarland","Westdeutschland, alte Bundeslaender","106","0.346957266356983","0.288070185684277","0.40584434702969"
"Nein, niemand","2015","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2015","Berlin","Westdeutschland, alte Bundeslaender","167","0.346593402162075","0.306858312723007","0.386328491601142"
"Nein, niemand","2015","Berlin","Ostdeutschland, neue Bundeslaender","194","0.410956251390332","0.364984259222853","0.456928243557812"
"Nein, niemand","2015","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Nein, niemand","2015","Brandenburg","Ostdeutschland, neue Bundeslaender","429","0.415794606693027","0.385399084354585","0.446190129031469"
"Nein, niemand","2015","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Nein, niemand","2015","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","202","0.39303131343802","0.352469514027617","0.433593112848423"
"Nein, niemand","2015","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Nein, niemand","2015","Sachsen","Ostdeutschland, neue Bundeslaender","604","0.404546193455676","0.379985336898646","0.429107050012707"
"Nein, niemand","2015","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Nein, niemand","2015","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","413","0.475194258295817","0.442495672695904","0.50789284389573"
"Nein, niemand","2015","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Nein, niemand","2015","Thueringen","Ostdeutschland, neue Bundeslaender","426","0.440092802483536","0.408854143511079","0.471331461455992"
"Ja, viele Personen","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","62","0.0189611290911913","0.0134736304321796","0.0244486277502031"
"Ja, viele Personen","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","143","0.0277176960153484","0.0231953709625563","0.0322400210681405"
"Ja, viele Personen","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Hessen","Westdeutschland, alte Bundeslaender","42","0.0249019861936524","0.0172761576073918","0.0325278147799131"
"Ja, viele Personen","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","64","0.0212652748465699","0.0159594010025284","0.0265711486906114"
"Ja, viele Personen","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Bayern","Westdeutschland, alte Bundeslaender","122","0.0301012821715031","0.0246941811726165","0.0355083831703897"
"Ja, viele Personen","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, viele Personen","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Ja, viele Personen","2016","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","157","0.204253096323536","0.176540665543343","0.231965527103728"
"Ja, wenige Personen","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Hamburg","Westdeutschland, alte Bundeslaender","67","0.128167726476568","0.0952442028508877","0.161091250102247"
"Ja, wenige Personen","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","413","0.159909987775168","0.145163115198029","0.174656860352308"
"Ja, wenige Personen","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","717","0.132692957926042","0.123347568688146","0.142038347163938"
"Ja, wenige Personen","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Hessen","Westdeutschland, alte Bundeslaender","273","0.169582091237338","0.151217373588051","0.187946808886624"
"Ja, wenige Personen","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","145","0.120033207340883","0.102002006721035","0.138064407960732"
"Ja, wenige Personen","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","356","0.122043021079311","0.11000425395664","0.134081788201983"
"Ja, wenige Personen","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Bayern","Westdeutschland, alte Bundeslaender","502","0.11345475170584","0.103418522067328","0.123490981344352"
"Ja, wenige Personen","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Ja, wenige Personen","2016","Berlin","Westdeutschland, alte Bundeslaender","91","0.165770611753752","0.133590620545573","0.197950602961931"
"Ja, wenige Personen","2016","Berlin","Ostdeutschland, neue Bundeslaender","55","0.113560035215212","0.0819903936238543","0.14512967680657"
"Ja, wenige Personen","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","74","0.0803727732409083","0.0630481854527472","0.0976973610290694"
"Ja, wenige Personen","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","44","0.0754625109395285","0.0527599783311556","0.0981650435479015"
"Ja, wenige Personen","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Sachsen","Ostdeutschland, neue Bundeslaender","123","0.0864421679279109","0.0719978600921255","0.100886475763696"
"Ja, wenige Personen","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","55","0.0808312033504543","0.0623209335545629","0.0993414731463457"
"Ja, wenige Personen","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Ja, wenige Personen","2016","Thueringen","Ostdeutschland, neue Bundeslaender","86","0.0897471824601986","0.071084368662447","0.10840999625795"
"Nein, weiss nicht","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","319","0.428390738075807","0.394375580815556","0.462405895336057"
"Nein, weiss nicht","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Hamburg","Westdeutschland, alte Bundeslaender","174","0.433959852345134","0.385145347065264","0.482774357625003"
"Nein, weiss nicht","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","851","0.358602579961158","0.339306480406123","0.377898679516192"
"Nein, weiss nicht","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Bremen","Westdeutschland, alte Bundeslaender","59","0.226173793283433","0.164542069376333","0.287805517190532"
"Nein, weiss nicht","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1637","0.3200069158204","0.307156447640216","0.332857384000583"
"Nein, weiss nicht","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Hessen","Westdeutschland, alte Bundeslaender","634","0.37470442958334","0.351016178445655","0.398392680721025"
"Nein, weiss nicht","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","380","0.299559165304701","0.274145469180211","0.324972861429192"
"Nein, weiss nicht","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","976","0.329953387217228","0.312660491418095","0.347246283016361"
"Nein, weiss nicht","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Bayern","Westdeutschland, alte Bundeslaender","1222","0.310800542837509","0.29615443796819","0.325446647706829"
"Nein, weiss nicht","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Saarland","Westdeutschland, alte Bundeslaender","89","0.427646459087449","0.363569044995488","0.49172387317941"
"Nein, weiss nicht","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, weiss nicht","2016","Berlin","Westdeutschland, alte Bundeslaender","174","0.333532835514347","0.292733970180686","0.374331700848008"
"Nein, weiss nicht","2016","Berlin","Ostdeutschland, neue Bundeslaender","120","0.334783401939577","0.287826901142849","0.381739902736304"
"Nein, weiss nicht","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","345","0.391720946929062","0.360615077027585","0.42282681683054"
"Nein, weiss nicht","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","201","0.378491898166834","0.336805141217143","0.420178655116526"
"Nein, weiss nicht","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2016","Sachsen","Ostdeutschland, neue Bundeslaender","413","0.280433557943489","0.257343962193831","0.303523153693146"
"Nein, weiss nicht","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","357","0.390030252265188","0.356907311698611","0.423153192831765"
"Nein, weiss nicht","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Nein, weiss nicht","2016","Thueringen","Ostdeutschland, neue Bundeslaender","278","0.324088436296057","0.293527799356165","0.354649073235949"
"Nein, niemand","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","316","0.339912279511807","0.307352078896543","0.372472480127071"
"Nein, niemand","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Hamburg","Westdeutschland, alte Bundeslaender","148","0.42880676110343","0.380062573196127","0.477550949010733"
"Nein, niemand","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","1047","0.462526303172482","0.442465604832573","0.482587001512392"
"Nein, niemand","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Bremen","Westdeutschland, alte Bundeslaender","97","0.653991325015799","0.583911832965457","0.72407081706614"
"Nein, niemand","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","2565","0.51958243023821","0.505819094943235","0.533345765533185"
"Nein, niemand","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Hessen","Westdeutschland, alte Bundeslaender","655","0.43081149298567","0.406577911099274","0.455045074872066"
"Nein, niemand","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","711","0.569921056086207","0.542453359596203","0.597388752576211"
"Nein, niemand","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","1444","0.526738316856891","0.508375595301755","0.545101038412027"
"Nein, niemand","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Bayern","Westdeutschland, alte Bundeslaender","1990","0.545643423285148","0.529886853994941","0.561399992575355"
"Nein, niemand","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Saarland","Westdeutschland, alte Bundeslaender","117","0.481108921826289","0.416396126952197","0.54582171670038"
"Nein, niemand","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Nein, niemand","2016","Berlin","Westdeutschland, alte Bundeslaender","238","0.483163178206341","0.439920453910371","0.52640590250231"
"Nein, niemand","2016","Berlin","Ostdeutschland, neue Bundeslaender","210","0.547781608430503","0.498258253030061","0.597304963830944"
"Nein, niemand","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Nein, niemand","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","522","0.526293984123323","0.494476108797846","0.558111859448799"
