"plh0171","year","sex","n","percent","lower_confidence","upper_confidence"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","383","0.0648260007721983","0.0585933280293486","0.071058673515048"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","418","0.066978633124701","0.0607706166534615","0.0731866495959404"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","714","0.122906833829833","0.114595621520818","0.131218046138847"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","697","0.116566210416791","0.108597055534502","0.12453536529908"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1103","0.188716441712096","0.178811664664724","0.198621218759468"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","1050","0.16702856331993","0.157765612611026","0.176291514028833"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","754","0.124617038261728","0.116256364937489","0.132977711585966"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","635","0.0950069328053336","0.0877251251937217","0.102288740416945"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","109","0.0230856539432002","0.0190912911241784","0.027080016762222"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","121","0.0242448855795289","0.0202182644315104","0.0282715067275475"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","62","0.0129470571087336","0.00994026132975775","0.0159538528877094"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","71","0.0147447441615505","0.01158935242817","0.0179001358949311"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","1003","0.163604332513601","0.153765321116369","0.173443343910832"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","934","0.153173449414449","0.143744804901846","0.162602093927051"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","138","0.0260741935572166","0.0218356509264483","0.0303127361879848"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","166","0.033835310216346","0.0291019348687186","0.0385686855639733"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","189","0.0379656756921029","0.0328824542812707","0.0430488971029351"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","232","0.0451913964781697","0.039753307298853","0.0506294856574863"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","218","0.045044158054491","0.0395277160335823","0.0505606000753996"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","300","0.0560731153028227","0.0500501993469027","0.0620960312587426"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","703","0.135885551577271","0.126771311787151","0.144999791367392"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","953","0.178505483597248","0.168480390879008","0.188530576315487"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","420","0.0847491771170864","0.0773414327782281","0.0921569214559448"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","450","0.0823632205565855","0.0751660408195138","0.0895604002936571"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","747","0.142362520837405","0.1330686231585","0.151656418516311"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","718","0.130145489277417","0.121337066470478","0.138953912084356"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","1176","0.213989485230998","0.203081147611874","0.224897822850122"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","1079","0.179684115621705","0.169633198627397","0.189735032616013"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","665","0.114292194367894","0.105829635596784","0.122754753139004"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","581","0.102038789794178","0.0941142925190583","0.109963287069298"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","90","0.0198934534657943","0.0161184952494168","0.0236684116821718"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","136","0.0301317970116572","0.0255561389379908","0.0347074550853236"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","59","0.0123120964364619","0.00933086093395481","0.0152933319389691"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","72","0.0155790697909563","0.0122643572832649","0.0188937822986478"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","895","0.145716296069922","0.136177895970687","0.155254696169157"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","765","0.127437076443795","0.118511609134599","0.136362543752992"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","108","0.0230600844950917","0.0190023391613742","0.0271178298288092"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","141","0.0271488334326096","0.022798891348806","0.0314987755164133"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","181","0.036540480943808","0.0314679549838045","0.0416130069038114"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","259","0.0507651472375661","0.0448895184617958","0.0566407760133364"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","241","0.0493227034498361","0.0434685997612617","0.0551768071384106"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","298","0.0603774935664781","0.0540022184380894","0.0667527686948667"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","676","0.135759824108284","0.12649956216212","0.145020086054448"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","869","0.17508271625056","0.164910595063223","0.185254837437898"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","420","0.0841352390030565","0.0766306821203838","0.0916397958857292"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","480","0.0924018504878813","0.0846505991123697","0.100153101863393"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","741","0.144964805228331","0.135446849143919","0.154482761312743"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","669","0.124336867871612","0.115504987452028","0.133168748291197"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","1159","0.222425388495404","0.211182351812009","0.233668425178799"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","1046","0.188330416607118","0.177865529310651","0.198795303903585"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","686","0.12586962830401","0.116902177709506","0.134837078898514"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","627","0.108408731299766","0.100087267647083","0.116730194952448"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","72","0.0162483713130858","0.0128117171373759","0.0196850254887957"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","112","0.0255509506854863","0.0213024642961712","0.0297994370748014"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","58","0.0135602522373981","0.0104164345858374","0.0167040698889587"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","83","0.0186999415349752","0.0150526358129204","0.0223472472570299"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","795","0.122592683861045","0.113677689260661","0.131507678461428"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","683","0.116390406880734","0.107755852369964","0.125024961391504"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","132","0.0258638547516022","0.0215492140333848","0.0301784954698197"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","173","0.0367206310990169","0.0316567636517213","0.0417844985463126"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","182","0.0392609571278202","0.0339817178834289","0.0445401963722115"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","242","0.0463233137281044","0.0406641595799452","0.0519824678762637"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","228","0.0474642275177426","0.0416844377988197","0.0532440172366656"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","240","0.0509558995310667","0.0450349472018997","0.0568768518602337"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","657","0.138239519447383","0.128857473036506","0.147621565858261"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","837","0.172885559940795","0.162704024128573","0.183067095753017"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","427","0.0915883951277974","0.0837477870859662","0.0994290031696286"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","508","0.0969758623305934","0.0890081685277963","0.10494355613339"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","817","0.161808605117654","0.151797994054716","0.171819216180592"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","752","0.139614621268354","0.130282871314693","0.148946371222015"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","1182","0.22435695151174","0.213017582207699","0.235696320815782"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","1100","0.201790565689501","0.190984689469364","0.212596441909638"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","maennlich","649","0.119016181986731","0.110214307830299","0.127818056143163"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","weiblich","569","0.0940922473113731","0.0862313877011749","0.101953106921571"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","82","0.0208415657682319","0.0168587668851741","0.0248243646512898"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","107","0.0276477867285561","0.0231296669497458","0.0321659065073664"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","61","0.0140679846685002","0.0107844912635899","0.0173514780734105"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","77","0.0184606162586983","0.0147513098171108","0.0221699227002858"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","654","0.102550509655773","0.0940924520313388","0.111008567280208"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","582","0.100257483521045","0.0919812397760152","0.108533727266075"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","127","0.0310677712243596","0.0262305219228924","0.0359050205258268"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","153","0.0349911815452578","0.0299275663308624","0.0400547967596532"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","213","0.046247564621204","0.0403921320470889","0.0521029971953192"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","238","0.0491542118012921","0.0431968885904413","0.0551115350121429"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","222","0.0488622035846008","0.0428517815920488","0.0548726255771528"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","276","0.05888051630574","0.0523938144321862","0.0653672181792937"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","649","0.142087041297539","0.132352946533605","0.151821136061473"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","789","0.166592218549707","0.156324549006808","0.176859888092605"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","428","0.0922038091620167","0.084137677063913","0.10026994126012"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","461","0.0944131462494293","0.0863557069734665","0.102470585525392"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","744","0.155647601312237","0.145540425800752","0.165754776823722"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","685","0.134781310020584","0.125371225287286","0.144191394753881"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","1119","0.225009076692702","0.213366608843125","0.236651544542279"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","1119","0.214290822093615","0.20298379455558","0.22559784963165"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","maennlich","643","0.121414872012836","0.112308936141135","0.130520807884537"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","weiblich","572","0.100530706926076","0.0922444519971707","0.108816961854981"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","85","0.0193391013788421","0.0154314036957333","0.023246799061951"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","128","0.0309157774183246","0.0260752826018348","0.0357562722348144"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","54","0.0117098283168045","0.00865729168189098","0.014762364951718"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","69","0.0172455743298557","0.0136049132819275","0.0208862353777838"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","624","0.111265983530591","0.102342991811528","0.120188975249654"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","554","0.102311887206412","0.0938367898288287","0.110786984583994"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","127","0.0305605668864097","0.0256764682477125","0.0354446655251069"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","158","0.035346763848995","0.0301828456512163","0.0405106820467737"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","216","0.0475538638864465","0.0415149824911462","0.0535927452817468"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","256","0.0573986444661839","0.0508938472825307","0.0639034416498372"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","237","0.0545115694231848","0.0480696418881899","0.0609534969581796"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","253","0.0547487618351316","0.0483869665438034","0.0611105571264599"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","593","0.133721088050677","0.124063421538092","0.143378754563261"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","808","0.179144527326427","0.168420595765753","0.1898684588871"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","427","0.0963408924779024","0.0879684720179096","0.104713312937895"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","465","0.0969887277578701","0.0887126201460167","0.105264835369723"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","687","0.149628777447721","0.139507036361138","0.159750518534303"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","653","0.127302843723318","0.117981688399726","0.13662399904691"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","1127","0.230826615009203","0.21887026972776","0.242782960290645"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","1044","0.205967731818493","0.194658383476799","0.217277080160188"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","594","0.114541713592219","0.105505025885004","0.123578401299434"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","524","0.0926287602689897","0.0845213090824009","0.100736211455578"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","141","0.0209251445149283","0.0175208791413406","0.0243294098885161"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","203","0.0315939460630797","0.0275392703421257","0.0356486217840338"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","72","0.0113512227721013","0.00883166937956061","0.013870776164642"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","97","0.0189927679119629","0.0158286280089855","0.0221569078149403"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","971","0.116954189764489","0.109310892770183","0.124597486758795"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","883","0.10007404626367","0.0931175659427373","0.107030526584602"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","166","0.0252209129807193","0.0214917211063819","0.0289501048550567"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","192","0.0289900786673345","0.025100863479162","0.032879293855507"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","265","0.0423301286067364","0.0375414693864096","0.0471187878270632"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","330","0.0526002643763411","0.047425554145095","0.0577749746075873"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","325","0.0521229624968026","0.0468364194504685","0.0574095055431367"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","360","0.0543357787124084","0.0490812124957658","0.059590344929051"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","910","0.141409492434469","0.133122183117076","0.149696801751863"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","1194","0.176510203572507","0.167672499371654","0.18534790777336"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","601","0.0948823165354135","0.0879124190507519","0.101852214020075"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","656","0.0958626789401641","0.0890382326293562","0.102687125250972"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","997","0.15302564275835","0.144463184586682","0.161588100930018"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","1002","0.141886328760435","0.133797826170689","0.14997483135018"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","1556","0.234184290117856","0.224112138834015","0.244256441401697"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","1476","0.199354133593703","0.190093124770451","0.208615142416956"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","787","0.107593697018134","0.100223892719384","0.114963501316885"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","756","0.099799773138394","0.0928517736380351","0.106747772638753"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","112","0.0203687024267074","0.0169731097114743","0.0237642951419405"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","152","0.028930596832808","0.0250027181701628","0.0328584754954533"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","67","0.0100147880779557","0.00762126388740331","0.012408312268508"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","87","0.015423372283314","0.0125355619676332","0.0183111825989949"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","785","0.100818660246084","0.0935810250475655","0.108056295444602"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","675","0.0842110438604453","0.0777032099891762","0.0907188777317143"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","136","0.0248935610557621","0.0211483860922344","0.0286387360192899"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","180","0.0294247523110312","0.0254644782139207","0.0333850264081417"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","312","0.0519050718142071","0.0465725407334027","0.0572376028950115"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","333","0.0512893962886914","0.0461200586117834","0.0564587339655994"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","288","0.0483317526260418","0.0431763611725886","0.053487144079495"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","389","0.0610490746790167","0.0554383982733143","0.0666597510847192"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","888","0.143142711539389","0.134724080948536","0.151561342130241"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","1159","0.177308015137135","0.168357726341254","0.186258303933016"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","576","0.0915479634388712","0.0846156541493196","0.0984802727284228"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","709","0.104624246707006","0.0974517052285621","0.11179678818545"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","972","0.148000269748847","0.139464286232888","0.156536253264806"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","987","0.142598633810737","0.13440448211682","0.150792785504653"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","1613","0.236062094415355","0.225853998466158","0.246270190364553"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","1513","0.200816753959886","0.191428660845982","0.210204847073791"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","899","0.12491442461078","0.116966858593412","0.132861990628147"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","811","0.10432411412993","0.0971606675698528","0.111487560690006"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","101","0.0192484270486551","0.0159002636473192","0.0225965904499909"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","147","0.0275703695594605","0.0237013203143304","0.0314394188045906"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","78","0.0134121848180058","0.0106090295524005","0.016215340083611"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","77","0.0163106886082077","0.0133176039806969","0.0193037732357185"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","769","0.105828822079187","0.0983326106008381","0.113325033557535"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","606","0.0801994064897135","0.0737816048214344","0.0866172081579927"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","143","0.0258459398757115","0.021979248562173","0.0297126311892499"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","204","0.0333412335211698","0.0290991296290669","0.0375833374132728"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","242","0.0412926211076773","0.0364441057445458","0.0461411364708087"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","318","0.0516571295195659","0.0464271294033223","0.0568871296358095"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","283","0.0478042396274295","0.0426051674756612","0.0530033117791978"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","373","0.0581839935735118","0.0526525476785094","0.0637154394685142"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","797","0.127955458562742","0.119815386339371","0.136095530786113"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","997","0.153406280162003","0.144890725075091","0.161921835248915"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","538","0.0831792447163064","0.0764498001504979","0.0899086892821149"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","637","0.0965886317753403","0.0896085637584923","0.103568699792188"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","972","0.157103546431541","0.148235874385987","0.165971218477096"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","1053","0.151833189207829","0.143353540394559","0.1603128380211"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","1670","0.256726512028518","0.246081670591099","0.267371353465937"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","1606","0.220901171810043","0.211098394038636","0.23070394958145"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","876","0.121603003704226","0.113638713294842","0.129567294113611"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","862","0.110007905773155","0.102614255658598","0.117401555887712"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","100","0.0188729407643714","0.0155339119498135","0.0222119695789293"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","128","0.0242499237322464","0.0205846486046628","0.02791519885983"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","63","0.0120285995825816","0.00935363847437673","0.0147035606907865"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","90","0.0168811461532892","0.0138115158630664","0.019950776443512"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","656","0.0885106788177469","0.081541022229784","0.0954803354057097"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","weiblich","617","0.0869696004640591","0.0802551812851534","0.0936840196429649"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","maennlich","179","0.0292689426608214","0.0251328455126449","0.0334050398089979"
