year,age_gr,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,46-65 y.,West,Full-Time Employment,0.47404,1570,3111,0.45649,0.49159
1988,46-65 y.,West,Regular Part-Time Employment,0.08785,252,3111,0.07790,0.09780
1988,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.01939,50,3111,0.01455,0.02424
1988,46-65 y.,West,Not Employed,0.41871,1239,3111,0.40137,0.43605
1988,66 and older,West,Not Employed,0.96937,1000,1000,0.95868,0.98005
1989,17-29 y.,West,Full-Time Employment,0.47257,1310,2827,0.45417,0.49098
1989,17-29 y.,West,Regular Part-Time Employment,0.04785,113,2827,0.03998,0.05572
1989,17-29 y.,West,Vocational Training,0.12869,370,2827,0.11634,0.14104
1989,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.02276,58,2827,0.01726,0.02825
1989,17-29 y.,West,Not Employed,0.32764,976,2827,0.31033,0.34494
1989,30-45 y.,West,Full-Time Employment,0.64262,1787,2838,0.62499,0.66026
1989,30-45 y.,West,Regular Part-Time Employment,0.11379,322,2838,0.10211,0.12548
1989,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02602,71,2838,0.02016,0.03187
1989,30-45 y.,West,Not Employed,0.21586,658,2838,0.20072,0.23100
1989,46-65 y.,West,Full-Time Employment,0.46754,1503,2982,0.44963,0.48545
1989,46-65 y.,West,Regular Part-Time Employment,0.08510,225,2982,0.07508,0.09511
1989,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02033,58,2982,0.01526,0.02539
1989,46-65 y.,West,Not Employed,0.42704,1196,2982,0.40928,0.44480
1989,66 and older,West,Not Employed,0.97010,975,975,0.95941,0.98080
1990,17-29 y.,West,Full-Time Employment,0.47245,1271,2715,0.45366,0.49123
1990,17-29 y.,West,Regular Part-Time Employment,0.05132,125,2715,0.04302,0.05962
1990,17-29 y.,West,Vocational Training,0.12476,331,2715,0.11233,0.13719
1990,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.01840,47,2715,0.01334,0.02345
1990,17-29 y.,West,Not Employed,0.33241,941,2715,0.31468,0.35013
1990,17-29 y.,East,Full-Time Employment,0.63571,700,1140,0.60776,0.66365
1990,17-29 y.,East,Regular Part-Time Employment,0.03988,57,1140,0.02852,0.05125
1990,17-29 y.,East,Vocational Training,0.10289,132,1140,0.08525,0.12054
1990,17-29 y.,East,Not Employed,0.21768,251,1140,0.19371,0.24164
1990,30-45 y.,West,Full-Time Employment,0.63894,1775,2783,0.62109,0.65679
1990,30-45 y.,West,Regular Part-Time Employment,0.13283,343,2783,0.12022,0.14544
1990,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02535,72,2783,0.01951,0.03119
1990,30-45 y.,West,Not Employed,0.19824,593,2783,0.18342,0.21305
1990,30-45 y.,East,Full-Time Employment,0.85210,1275,1513,0.83421,0.87000
1990,30-45 y.,East,Regular Part-Time Employment,0.10213,165,1513,0.08687,0.11740
1990,30-45 y.,East,Not Employed,0.04510,73,1513,0.03464,0.05556
1990,46-65 y.,West,Full-Time Employment,0.47493,1445,2913,0.45679,0.49306
1990,46-65 y.,West,Regular Part-Time Employment,0.09025,244,2913,0.07984,0.10065
1990,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02222,56,2913,0.01686,0.02757
1990,46-65 y.,West,Not Employed,0.41209,1168,2913,0.39421,0.42997
1990,46-65 y.,East,Full-Time Employment,0.64722,896,1343,0.62165,0.67278
1990,46-65 y.,East,Regular Part-Time Employment,0.13018,175,1343,0.11217,0.14818
1990,46-65 y.,East,Not Employed,0.21935,272,1343,0.19721,0.24149
1990,66 and older,West,Not Employed,0.97793,1012,1012,0.96887,0.98698
1990,66 and older,East,Not Employed,0.95768,401,401,0.93795,0.97741
1991,17-29 y.,West,Full-Time Employment,0.47147,1262,2712,0.45268,0.49026
1991,17-29 y.,West,Regular Part-Time Employment,0.04690,121,2712,0.03894,0.05486
1991,17-29 y.,West,Vocational Training,0.13387,366,2712,0.12105,0.14669
1991,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.02915,71,2712,0.02281,0.03548
1991,17-29 y.,West,Not Employed,0.31827,892,2712,0.30073,0.33580
1991,17-29 y.,East,Full-Time Employment,0.56176,527,978,0.53065,0.59287
1991,17-29 y.,East,Regular Part-Time Employment,0.03659,41,978,0.02482,0.04836
1991,17-29 y.,East,Vocational Training,0.09825,118,978,0.07958,0.11691
1991,17-29 y.,East,Not Employed,0.29692,292,978,0.26827,0.32557
1991,30-45 y.,West,Full-Time Employment,0.62774,1783,2809,0.60986,0.64562
1991,30-45 y.,West,Regular Part-Time Employment,0.13759,368,2809,0.12485,0.15033
1991,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.03245,85,2809,0.02590,0.03901
1991,30-45 y.,West,Not Employed,0.19402,573,2809,0.17940,0.20865
1991,30-45 y.,East,Full-Time Employment,0.81116,1200,1477,0.79119,0.83113
1991,30-45 y.,East,Regular Part-Time Employment,0.05981,98,1477,0.04771,0.07191
1991,30-45 y.,East,Not Employed,0.12154,179,1477,0.10487,0.13821
1991,46-65 y.,West,Full-Time Employment,0.48706,1452,2856,0.46873,0.50539
1991,46-65 y.,West,Regular Part-Time Employment,0.09647,253,2856,0.08564,0.10730
1991,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02280,59,2856,0.01733,0.02828
1991,46-65 y.,West,Not Employed,0.39366,1092,2856,0.37574,0.41158
1991,46-65 y.,East,Full-Time Employment,0.54875,722,1268,0.52135,0.57615
1991,46-65 y.,East,Regular Part-Time Employment,0.06793,89,1268,0.05408,0.08179
1991,46-65 y.,East,Not Employed,0.37658,457,1268,0.34990,0.40326
1991,66 and older,West,Not Employed,0.97540,1022,1022,0.96590,0.98490
1991,66 and older,East,Not Employed,0.97961,383,383,0.96544,0.99378
1992,17-29 y.,West,Full-Time Employment,0.46830,1236,2660,0.44933,0.48726
1992,17-29 y.,West,Regular Part-Time Employment,0.03832,120,2660,0.03102,0.04561
1992,17-29 y.,West,Vocational Training,0.12587,325,2660,0.11326,0.13848
1992,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.02838,60,2660,0.02207,0.03469
1992,17-29 y.,West,Not Employed,0.33893,919,2660,0.32094,0.35692
1992,17-29 y.,East,Full-Time Employment,0.49869,418,881,0.46566,0.53173
1992,17-29 y.,East,Vocational Training,0.12529,140,881,0.10342,0.14717
1992,17-29 y.,East,Not Employed,0.33831,323,881,0.30705,0.36957
1992,30-45 y.,West,Full-Time Employment,0.62451,1763,2816,0.60662,0.64239
1992,30-45 y.,West,Regular Part-Time Employment,0.15276,401,2816,0.13947,0.16605
1992,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.01872,54,2816,0.01371,0.02373
1992,30-45 y.,West,Not Employed,0.20046,598,2816,0.18567,0.21525
1992,30-45 y.,East,Full-Time Employment,0.74266,1080,1418,0.71990,0.76542
1992,30-45 y.,East,Regular Part-Time Employment,0.05155,80,1418,0.04004,0.06306
1992,30-45 y.,East,Not Employed,0.19332,258,1418,0.17276,0.21388
1992,46-65 y.,West,Full-Time Employment,0.48003,1392,2797,0.46151,0.49855
1992,46-65 y.,West,Regular Part-Time Employment,0.09782,256,2797,0.08681,0.10883
1992,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.01777,44,2797,0.01288,0.02267
1992,46-65 y.,West,Not Employed,0.40438,1105,2797,0.38619,0.42257
1992,46-65 y.,East,Full-Time Employment,0.46388,605,1227,0.43597,0.49180
1992,46-65 y.,East,Regular Part-Time Employment,0.03367,49,1227,0.02357,0.04376
1992,46-65 y.,East,Not Employed,0.49464,573,1227,0.46665,0.52262
1992,66 and older,West,Not Employed,0.98416,1036,1036,0.97656,0.99177
1992,66 and older,East,Not Employed,0.98644,387,387,0.97491,0.99798
1993,17-29 y.,West,Full-Time Employment,0.45119,1195,2614,0.43211,0.47027
1993,17-29 y.,West,Regular Part-Time Employment,0.04313,115,2614,0.03534,0.05092
1993,17-29 y.,West,Vocational Training,0.13248,327,2614,0.11948,0.14548
1993,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.02170,50,2614,0.01611,0.02728
1993,17-29 y.,West,Not Employed,0.35110,927,2614,0.33280,0.36940
1993,17-29 y.,East,Full-Time Employment,0.46848,375,833,0.43457,0.50239
1993,17-29 y.,East,Vocational Training,0.16304,153,833,0.13793,0.18814
1993,17-29 y.,East,Not Employed,0.32547,305,833,0.29363,0.35730
1993,30-45 y.,West,Full-Time Employment,0.63168,1768,2807,0.61384,0.64953
1993,30-45 y.,West,Regular Part-Time Employment,0.14743,395,2807,0.13432,0.16055
1993,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02345,60,2807,0.01785,0.02904
1993,30-45 y.,West,Not Employed,0.19505,584,2807,0.18039,0.20971
1993,30-45 y.,East,Full-Time Employment,0.72378,1016,1355,0.69996,0.74759
1993,30-45 y.,East,Regular Part-Time Employment,0.05991,86,1355,0.04727,0.07255
1993,30-45 y.,East,Not Employed,0.19373,253,1355,0.17268,0.21478
1993,46-65 y.,West,Full-Time Employment,0.48285,1368,2759,0.46420,0.50150
1993,46-65 y.,West,Regular Part-Time Employment,0.09494,247,2759,0.08400,0.10588
1993,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02379,56,2759,0.01810,0.02948
1993,46-65 y.,West,Not Employed,0.39791,1088,2759,0.37964,0.41617
1993,46-65 y.,East,Full-Time Employment,0.40685,531,1186,0.37888,0.43482
1993,46-65 y.,East,Regular Part-Time Employment,0.03096,41,1186,0.02110,0.04082
1993,46-65 y.,East,Not Employed,0.55962,614,1186,0.53136,0.58789
1993,66 and older,West,Not Employed,0.98093,1059,1059,0.97269,0.98917
1993,66 and older,East,Not Employed,0.99158,385,385,0.98244,1.00072
1994,17-29 y.,West,Full-Time Employment,0.44139,1127,2500,0.42193,0.46086
1994,17-29 y.,West,Regular Part-Time Employment,0.04204,103,2500,0.03417,0.04991
1994,17-29 y.,West,Vocational Training,0.11359,265,2500,0.10115,0.12603
1994,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.02279,57,2500,0.01694,0.02864
1994,17-29 y.,West,Not Employed,0.38019,948,2500,0.36116,0.39922
1994,17-29 y.,East,Full-Time Employment,0.42265,332,807,0.38855,0.45675
1994,17-29 y.,East,Vocational Training,0.16364,158,807,0.13810,0.18918
1994,17-29 y.,East,Not Employed,0.36657,317,807,0.33331,0.39984
1994,30-45 y.,West,Full-Time Employment,0.61247,1705,2792,0.59440,0.63055
1994,30-45 y.,West,Regular Part-Time Employment,0.13471,354,2792,0.12204,0.14737
1994,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.03845,96,2792,0.03132,0.04559
1994,30-45 y.,West,Not Employed,0.20941,637,2792,0.19431,0.22451
1994,30-45 y.,East,Full-Time Employment,0.71903,972,1319,0.69476,0.74330
1994,30-45 y.,East,Regular Part-Time Employment,0.07090,100,1319,0.05704,0.08475
1994,30-45 y.,East,Not Employed,0.19339,247,1319,0.17207,0.21472
1994,46-65 y.,West,Full-Time Employment,0.46950,1299,2699,0.45067,0.48833
1994,46-65 y.,West,Regular Part-Time Employment,0.09187,244,2699,0.08097,0.10277
1994,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02171,51,2699,0.01621,0.02721
1994,46-65 y.,West,Not Employed,0.41692,1105,2699,0.39832,0.43553
1994,46-65 y.,East,Full-Time Employment,0.41746,536,1179,0.38930,0.44562
1994,46-65 y.,East,Regular Part-Time Employment,0.03358,47,1179,0.02330,0.04387
1994,46-65 y.,East,Not Employed,0.54163,596,1179,0.51318,0.57009
1994,66 and older,West,Not Employed,0.98210,1070,1070,0.97415,0.99005
1994,66 and older,East,Not Employed,0.99630,397,397,0.99032,1.00228
1995,17-29 y.,West,Full-Time Employment,0.42309,1096,2522,0.40380,0.44237
1995,17-29 y.,West,Regular Part-Time Employment,0.03893,104,2522,0.03138,0.04648
1995,17-29 y.,West,Vocational Training,0.12061,280,2522,0.10790,0.13332
1995,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.02864,71,2522,0.02213,0.03515
1995,17-29 y.,West,Not Employed,0.38783,971,2522,0.36880,0.40685
1995,17-29 y.,East,Full-Time Employment,0.43969,329,821,0.40572,0.47367
1995,17-29 y.,East,Regular Part-Time Employment,0.04093,31,821,0.02737,0.05449
1995,17-29 y.,East,Vocational Training,0.16040,154,821,0.13528,0.18552
1995,17-29 y.,East,Not Employed,0.34510,307,821,0.31256,0.37764
1995,30-45 y.,West,Full-Time Employment,0.60514,1894,3151,0.58807,0.62221
1995,30-45 y.,West,Regular Part-Time Employment,0.13969,415,3151,0.12758,0.15180
1995,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.03085,99,3151,0.02481,0.03688
1995,30-45 y.,West,Not Employed,0.22211,743,3151,0.20760,0.23663
1995,30-45 y.,East,Full-Time Employment,0.72611,932,1267,0.70155,0.75068
1995,30-45 y.,East,Regular Part-Time Employment,0.08760,119,1267,0.07203,0.10317
1995,30-45 y.,East,Not Employed,0.17310,216,1267,0.15226,0.19394
1995,46-65 y.,West,Full-Time Employment,0.45729,1327,2790,0.43880,0.47578
1995,46-65 y.,West,Regular Part-Time Employment,0.08684,235,2790,0.07638,0.09729
1995,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.03228,78,2790,0.02572,0.03884
1995,46-65 y.,West,Not Employed,0.42286,1150,2790,0.40452,0.44119
1995,46-65 y.,East,Full-Time Employment,0.42428,542,1158,0.39580,0.45276
1995,46-65 y.,East,Regular Part-Time Employment,0.04654,63,1158,0.03440,0.05868
1995,46-65 y.,East,Not Employed,0.51522,553,1158,0.48643,0.54402
1995,66 and older,West,Not Employed,0.97424,1086,1086,0.96481,0.98366
1995,66 and older,East,Not Employed,0.99621,404,404,0.99021,1.00221
1996,17-29 y.,West,Full-Time Employment,0.40899,989,2329,0.38902,0.42896
1996,17-29 y.,West,Regular Part-Time Employment,0.05322,120,2329,0.04410,0.06234
1996,17-29 y.,West,Vocational Training,0.11417,248,2329,0.10125,0.12709
1996,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.03333,66,2329,0.02604,0.04062
1996,17-29 y.,West,Not Employed,0.39029,906,2329,0.37047,0.41010
1996,17-29 y.,East,Full-Time Employment,0.39579,309,824,0.36238,0.42920
1996,17-29 y.,East,Regular Part-Time Employment,0.04649,32,824,0.03210,0.06087
1996,17-29 y.,East,Vocational Training,0.15296,157,824,0.12836,0.17755
1996,17-29 y.,East,Not Employed,0.38969,326,824,0.35637,0.42301
1996,30-45 y.,West,Full-Time Employment,0.61008,1905,3160,0.59307,0.62708
1996,30-45 y.,West,Regular Part-Time Employment,0.14760,445,3160,0.13523,0.15997
1996,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.03148,98,3160,0.02539,0.03757
1996,30-45 y.,West,Not Employed,0.20585,712,3160,0.19175,0.21995
1996,30-45 y.,East,Full-Time Employment,0.70376,897,1242,0.67836,0.72917
1996,30-45 y.,East,Regular Part-Time Employment,0.08842,112,1242,0.07262,0.10421
1996,30-45 y.,East,Not Employed,0.19261,233,1242,0.17067,0.21455
1996,46-65 y.,West,Full-Time Employment,0.44759,1255,2728,0.42892,0.46625
1996,46-65 y.,West,Regular Part-Time Employment,0.09919,267,2728,0.08797,0.11041
1996,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02574,67,2728,0.01980,0.03169
1996,46-65 y.,West,Not Employed,0.42730,1139,2728,0.40873,0.44587
1996,46-65 y.,East,Full-Time Employment,0.41513,527,1162,0.38679,0.44348
1996,46-65 y.,East,Regular Part-Time Employment,0.04751,67,1162,0.03527,0.05974
1996,46-65 y.,East,Not Employed,0.52818,568,1162,0.49947,0.55690
1996,66 and older,West,Not Employed,0.97096,1094,1094,0.96101,0.98092
1996,66 and older,East,Not Employed,0.99591,415,415,0.98976,1.00206
1997,17-29 y.,West,Full-Time Employment,0.40294,917,2195,0.38242,0.42347
1997,17-29 y.,West,Regular Part-Time Employment,0.05522,99,2195,0.04567,0.06478
1997,17-29 y.,West,Vocational Training,0.11750,252,2195,0.10403,0.13098
1997,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.03387,68,2195,0.02630,0.04144
1997,17-29 y.,West,Not Employed,0.38956,859,2195,0.36916,0.40997
1997,17-29 y.,East,Full-Time Employment,0.38556,315,804,0.35190,0.41923
1997,17-29 y.,East,Vocational Training,0.13656,141,804,0.11281,0.16031
1997,17-29 y.,East,Not Employed,0.43042,348,804,0.39617,0.46467
1997,30-45 y.,West,Full-Time Employment,0.61187,1915,3163,0.59489,0.62886
1997,30-45 y.,West,Regular Part-Time Employment,0.13538,417,3163,0.12345,0.14730
1997,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02989,95,3163,0.02395,0.03583
1997,30-45 y.,West,Not Employed,0.21951,736,3163,0.20508,0.23394
1997,30-45 y.,East,Full-Time Employment,0.69390,835,1167,0.66745,0.72036
1997,30-45 y.,East,Regular Part-Time Employment,0.09067,102,1167,0.07419,0.10715
1997,30-45 y.,East,Not Employed,0.19623,230,1167,0.17344,0.21903
1997,46-65 y.,West,Full-Time Employment,0.43879,1189,2676,0.41998,0.45759
1997,46-65 y.,West,Regular Part-Time Employment,0.10458,273,2676,0.09299,0.11618
1997,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.01881,54,2676,0.01366,0.02396
1997,46-65 y.,West,Not Employed,0.43782,1160,2676,0.41902,0.45662
1997,46-65 y.,East,Full-Time Employment,0.40127,538,1160,0.37305,0.42949
1997,46-65 y.,East,Regular Part-Time Employment,0.04978,69,1160,0.03726,0.06231
1997,46-65 y.,East,Not Employed,0.53870,553,1160,0.51000,0.56740
1997,66 and older,West,Not Employed,0.97566,1113,1113,0.96660,0.98472
1997,66 and older,East,Not Employed,0.99104,432,432,0.98214,0.99994
1998,17-29 y.,West,Full-Time Employment,0.38830,923,2290,0.36833,0.40826
1998,17-29 y.,West,Regular Part-Time Employment,0.04320,95,2290,0.03487,0.05153
1998,17-29 y.,West,Vocational Training,0.12481,281,2290,0.11127,0.13835
1998,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.03233,60,2290,0.02508,0.03957
1998,17-29 y.,West,Not Employed,0.40888,931,2290,0.38874,0.42902
1998,17-29 y.,East,Full-Time Employment,0.37504,316,835,0.34218,0.40790
1998,17-29 y.,East,Vocational Training,0.16404,167,835,0.13891,0.18918
1998,17-29 y.,East,Not Employed,0.40363,352,835,0.37033,0.43693
1998,30-45 y.,West,Full-Time Employment,0.60629,2166,3553,0.59022,0.62236
1998,30-45 y.,West,Regular Part-Time Employment,0.14629,470,3553,0.13467,0.15792
1998,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02768,116,3553,0.02229,0.03308
1998,30-45 y.,West,Not Employed,0.21282,801,3553,0.19936,0.22628
1998,30-45 y.,East,Full-Time Employment,0.68783,866,1228,0.66190,0.71376
1998,30-45 y.,East,Regular Part-Time Employment,0.07725,103,1228,0.06231,0.09219
1998,30-45 y.,East,Not Employed,0.21628,259,1228,0.19325,0.23932
1998,46-65 y.,West,Full-Time Employment,0.44847,1385,3117,0.43101,0.46594
1998,46-65 y.,West,Regular Part-Time Employment,0.10332,329,3117,0.09263,0.11401
1998,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02085,72,3117,0.01583,0.02586
1998,46-65 y.,West,Not Employed,0.42621,1331,3117,0.40884,0.44357
1998,46-65 y.,East,Full-Time Employment,0.39134,556,1256,0.36434,0.41834
1998,46-65 y.,East,Regular Part-Time Employment,0.05601,79,1256,0.04329,0.06873
1998,46-65 y.,East,Not Employed,0.54071,621,1256,0.51314,0.56828
1998,66 and older,West,Not Employed,0.97777,1344,1344,0.96989,0.98566
1998,66 and older,East,Not Employed,0.99178,470,470,0.98360,0.99995
1999,17-29 y.,West,Full-Time Employment,0.38876,865,2136,0.36808,0.40944
1999,17-29 y.,West,Regular Part-Time Employment,0.04534,106,2136,0.03651,0.05416
1999,17-29 y.,West,Vocational Training,0.13320,267,2136,0.11878,0.14761
1999,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.05713,106,2136,0.04729,0.06698
1999,17-29 y.,West,Not Employed,0.37404,792,2136,0.35351,0.39456
1999,17-29 y.,East,Full-Time Employment,0.37596,304,786,0.34208,0.40984
1999,17-29 y.,East,Vocational Training,0.15484,150,786,0.12953,0.18015
1999,17-29 y.,East,Not Employed,0.40401,332,786,0.36968,0.43834
1999,30-45 y.,West,Full-Time Employment,0.61885,2148,3465,0.60268,0.63503
1999,30-45 y.,West,Regular Part-Time Employment,0.13529,456,3465,0.12390,0.14668
1999,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05096,168,3465,0.04364,0.05829
1999,30-45 y.,West,Not Employed,0.18891,693,3465,0.17588,0.20195
1999,30-45 y.,East,Full-Time Employment,0.69677,854,1197,0.67072,0.72282
1999,30-45 y.,East,Regular Part-Time Employment,0.09491,123,1197,0.07830,0.11152
1999,30-45 y.,East,Not Employed,0.18351,220,1197,0.16157,0.20545
1999,46-65 y.,West,Full-Time Employment,0.45298,1300,2944,0.43500,0.47097
1999,46-65 y.,West,Regular Part-Time Employment,0.10477,314,2944,0.09371,0.11584
1999,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.02973,87,2944,0.02360,0.03587
1999,46-65 y.,West,Not Employed,0.41061,1243,2944,0.39284,0.42838
1999,46-65 y.,East,Full-Time Employment,0.40621,557,1217,0.37860,0.43381
1999,46-65 y.,East,Regular Part-Time Employment,0.05835,78,1217,0.04517,0.07152
1999,46-65 y.,East,Not Employed,0.51397,582,1217,0.48588,0.54206
1999,66 and older,West,Not Employed,0.97030,1275,1275,0.96097,0.97962
1999,66 and older,East,Not Employed,0.99205,479,479,0.98409,1.00001
2000,17-29 y.,West,Full-Time Employment,0.40070,1259,3370,0.38416,0.41725
2000,17-29 y.,West,Regular Part-Time Employment,0.05380,190,3370,0.04619,0.06142
2000,17-29 y.,West,Vocational Training,0.12432,447,3370,0.11318,0.13546
