year,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01912,47,2825,0.01407,0.02417
1986,Direct migration background,Not Employed,0.37279,969,2825,0.35495,0.39062
1986,Indirect migration background,Full-Time Employment,0.05112,49,112,0.01015,0.09210
1986,Indirect migration background,Not Employed,0.05882,63,112,0.01505,0.10259
1987,No migration background,Full-Time Employment,0.35440,3282,7464,0.34355,0.36526
1987,No migration background,Regular Part-Time Employment,0.05789,552,7464,0.05259,0.06318
1987,No migration background,Vocational Training,0.03050,324,7464,0.02660,0.03440
1987,No migration background,"Marginal, Irregular Part-Time Employment",0.01798,167,7464,0.01496,0.02099
1987,No migration background,Not Employed,0.39096,3139,7464,0.37989,0.40203
1987,Direct migration background,Full-Time Employment,0.46698,1593,2812,0.44854,0.48543
1987,Direct migration background,Regular Part-Time Employment,0.05652,128,2812,0.04798,0.06505
1987,Direct migration background,Vocational Training,0.02177,84,2812,0.01638,0.02717
1987,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01611,43,2812,0.01145,0.02076
1987,Direct migration background,Not Employed,0.37076,964,2812,0.35291,0.38862
1987,Indirect migration background,Full-Time Employment,0.05184,54,136,0.01444,0.08924
1987,Indirect migration background,Not Employed,0.06601,82,136,0.02412,0.10789
1988,No migration background,Full-Time Employment,0.35650,3116,7081,0.34534,0.36766
1988,No migration background,Regular Part-Time Employment,0.05877,535,7081,0.05329,0.06425
1988,No migration background,Vocational Training,0.02896,307,7081,0.02505,0.03286
1988,No migration background,"Marginal, Irregular Part-Time Employment",0.01801,157,7081,0.01492,0.02111
1988,No migration background,Not Employed,0.38953,2966,7081,0.37817,0.40089
1988,Direct migration background,Full-Time Employment,0.45565,1463,2667,0.43674,0.47455
1988,Direct migration background,Regular Part-Time Employment,0.05462,134,2667,0.04599,0.06325
1988,Direct migration background,Vocational Training,0.02029,89,2667,0.01494,0.02564
1988,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01768,41,2667,0.01268,0.02269
1988,Direct migration background,Not Employed,0.38681,940,2667,0.36832,0.40529
1988,Indirect migration background,Full-Time Employment,0.05163,68,201,0.02096,0.08229
1988,Indirect migration background,Vocational Training,0.01585,33,201,-0.00146,0.03317
1988,Indirect migration background,Not Employed,0.07670,100,201,0.03982,0.11358
1989,No migration background,Full-Time Employment,0.36478,3084,6818,0.35335,0.37621
1989,No migration background,Regular Part-Time Employment,0.06086,529,6818,0.05518,0.06654
1989,No migration background,Vocational Training,0.02839,275,6818,0.02444,0.03233
1989,No migration background,"Marginal, Irregular Part-Time Employment",0.01707,151,6818,0.01399,0.02014
1989,No migration background,Not Employed,0.38249,2779,6818,0.37095,0.39403
1989,Direct migration background,Full-Time Employment,0.45840,1449,2588,0.43920,0.47761
1989,Direct migration background,Regular Part-Time Employment,0.05169,128,2588,0.04316,0.06022
1989,Direct migration background,Vocational Training,0.01240,64,2588,0.00814,0.01667
1989,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02014,41,2588,0.01473,0.02556
1989,Direct migration background,Not Employed,0.40317,906,2588,0.38426,0.42207
1989,Indirect migration background,Full-Time Employment,0.04814,81,236,0.02077,0.07551
1989,Indirect migration background,Vocational Training,0.01771,35,236,0.00085,0.03457
1989,Indirect migration background,Not Employed,0.09405,120,236,0.05673,0.13137
1990,No migration background,Full-Time Employment,0.39146,5787,10917,0.38230,0.40062
1990,No migration background,Regular Part-Time Employment,0.06685,960,10917,0.06216,0.07153
1990,No migration background,Vocational Training,0.02535,371,10917,0.02240,0.02830
1990,No migration background,"Marginal, Irregular Part-Time Employment",0.01339,151,10917,0.01123,0.01555
1990,No migration background,Not Employed,0.33787,3648,10917,0.32900,0.34674
1990,Direct migration background,Full-Time Employment,0.47406,1500,2674,0.45513,0.49299
1990,Direct migration background,Regular Part-Time Employment,0.06582,152,2674,0.05642,0.07522
1990,Direct migration background,Vocational Training,0.01708,55,2674,0.01216,0.02199
1990,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01012,32,2674,0.00633,0.01392
1990,Direct migration background,Not Employed,0.38892,935,2674,0.37044,0.40740
1990,Indirect migration background,Full-Time Employment,0.05346,97,272,0.02668,0.08024
1990,Indirect migration background,Vocational Training,0.02287,47,272,0.00507,0.04067
1990,Indirect migration background,Not Employed,0.08969,128,272,0.05567,0.12371
1991,No migration background,Full-Time Employment,0.37946,5377,10614,0.37023,0.38870
1991,No migration background,Regular Part-Time Employment,0.06245,805,10614,0.05785,0.06705
1991,No migration background,Vocational Training,0.02569,376,10614,0.02268,0.02870
1991,No migration background,"Marginal, Irregular Part-Time Employment",0.01732,194,10614,0.01484,0.01980
1991,No migration background,Not Employed,0.35171,3862,10614,0.34263,0.36080
1991,Direct migration background,Full-Time Employment,0.48135,1471,2624,0.46223,0.50048
1991,Direct migration background,Regular Part-Time Employment,0.06064,155,2624,0.05151,0.06978
1991,Direct migration background,Vocational Training,0.02112,62,2624,0.01562,0.02663
1991,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01898,44,2624,0.01375,0.02420
1991,Direct migration background,Not Employed,0.38387,892,2624,0.36526,0.40248
1991,Indirect migration background,Full-Time Employment,0.06223,111,320,0.03572,0.08874
1991,Indirect migration background,Vocational Training,0.03733,73,320,0.01653,0.05813
1991,Indirect migration background,Not Employed,0.07960,136,320,0.04990,0.10930
1992,No migration background,Full-Time Employment,0.36593,5019,10358,0.35665,0.37521
1992,No migration background,Regular Part-Time Employment,0.06149,757,10358,0.05686,0.06611
1992,No migration background,Vocational Training,0.02302,346,10358,0.02013,0.02590
1992,No migration background,"Marginal, Irregular Part-Time Employment",0.01319,153,10358,0.01099,0.01539
1992,No migration background,Not Employed,0.37071,4083,10358,0.36141,0.38002
1992,Direct migration background,Full-Time Employment,0.46751,1363,2525,0.44804,0.48697
1992,Direct migration background,Regular Part-Time Employment,0.06539,160,2525,0.05574,0.07503
1992,Direct migration background,Vocational Training,0.02307,59,2525,0.01722,0.02893
1992,Direct migration background,Not Employed,0.41071,943,2525,0.39152,0.42991
1992,Indirect migration background,Full-Time Employment,0.06685,122,376,0.04157,0.09213
1992,Indirect migration background,Vocational Training,0.04809,81,376,0.02644,0.06975
1992,Indirect migration background,Not Employed,0.11112,173,376,0.07931,0.14293
1993,No migration background,Full-Time Employment,0.35833,4813,10157,0.34900,0.36766
1993,No migration background,Regular Part-Time Employment,0.06221,746,10157,0.05751,0.06690
1993,No migration background,Vocational Training,0.02429,354,10157,0.02130,0.02729
1993,No migration background,"Marginal, Irregular Part-Time Employment",0.01560,174,10157,0.01319,0.01801
1993,No migration background,Not Employed,0.37203,4070,10157,0.36263,0.38143
1993,Direct migration background,Full-Time Employment,0.47649,1295,2460,0.45675,0.49624
1993,Direct migration background,Regular Part-Time Employment,0.06084,156,2460,0.05139,0.07029
1993,Direct migration background,Vocational Training,0.01844,48,2460,0.01312,0.02375
1993,Direct migration background,Not Employed,0.42018,961,2460,0.40067,0.43969
1993,Indirect migration background,Full-Time Employment,0.08508,153,447,0.05918,0.11097
1993,Indirect migration background,Vocational Training,0.07288,110,447,0.04876,0.09701
1993,Indirect migration background,Not Employed,0.13061,184,447,0.09934,0.16189
1994,No migration background,Full-Time Employment,0.35151,4667,10025,0.34216,0.36086
1994,No migration background,Regular Part-Time Employment,0.06006,726,10025,0.05541,0.06471
1994,No migration background,Vocational Training,0.02103,321,10025,0.01822,0.02384
1994,No migration background,"Marginal, Irregular Part-Time Employment",0.01671,194,10025,0.01420,0.01922
1994,No migration background,Not Employed,0.38172,4117,10025,0.37221,0.39123
1994,Direct migration background,Full-Time Employment,0.43380,1148,2358,0.41379,0.45381
1994,Direct migration background,Regular Part-Time Employment,0.05902,139,2358,0.04950,0.06853
1994,Direct migration background,Vocational Training,0.01560,39,2358,0.01060,0.02061
1994,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01817,32,2358,0.01278,0.02356
1994,Direct migration background,Not Employed,0.46150,1000,2358,0.44137,0.48163
1994,Indirect migration background,Full-Time Employment,0.09714,168,462,0.07011,0.12418
1994,Indirect migration background,Vocational Training,0.05857,94,462,0.03714,0.08001
1994,Indirect migration background,Not Employed,0.14283,200,462,0.11089,0.17478
1995,No migration background,Full-Time Employment,0.34973,4683,9999,0.34039,0.35908
1995,No migration background,Regular Part-Time Employment,0.06276,782,9999,0.05801,0.06752
1995,No migration background,Vocational Training,0.02074,320,9999,0.01795,0.02353
1995,No migration background,"Marginal, Irregular Part-Time Employment",0.01907,219,9999,0.01639,0.02175
1995,No migration background,Not Employed,0.37905,3995,9999,0.36954,0.38856
1995,Direct migration background,Full-Time Employment,0.38121,1271,2781,0.36315,0.39926
1995,Direct migration background,Regular Part-Time Employment,0.05798,171,2781,0.04930,0.06667
1995,Direct migration background,Vocational Training,0.01615,50,2781,0.01147,0.02084
1995,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02107,52,2781,0.01573,0.02641
1995,Direct migration background,Not Employed,0.46393,1237,2781,0.44539,0.48247
1995,Indirect migration background,Full-Time Employment,0.09513,178,460,0.06829,0.12197
1995,Indirect migration background,Vocational Training,0.05319,84,460,0.03266,0.07372
1995,Indirect migration background,Not Employed,0.13802,198,460,0.10647,0.16958
1996,No migration background,Full-Time Employment,0.34538,4557,9906,0.33602,0.35475
1996,No migration background,Regular Part-Time Employment,0.06956,837,9906,0.06455,0.07457
1996,No migration background,Vocational Training,0.01906,306,9906,0.01637,0.02175
1996,No migration background,"Marginal, Irregular Part-Time Employment",0.01843,211,9906,0.01578,0.02108
1996,No migration background,Not Employed,0.38158,3995,9906,0.37201,0.39114
1996,Direct migration background,Full-Time Employment,0.36822,1140,2598,0.34967,0.38677
1996,Direct migration background,Regular Part-Time Employment,0.06751,194,2598,0.05786,0.07716
1996,Direct migration background,Vocational Training,0.01825,50,2598,0.01310,0.02340
1996,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02115,43,2598,0.01562,0.02669
1996,Direct migration background,Not Employed,0.46825,1171,2598,0.44906,0.48745
1996,Indirect migration background,Full-Time Employment,0.09948,198,503,0.07330,0.12566
1996,Indirect migration background,Vocational Training,0.05046,78,503,0.03131,0.06960
1996,Indirect migration background,Not Employed,0.15099,227,503,0.11967,0.18231
1997,No migration background,Full-Time Employment,0.33977,4441,9790,0.33038,0.34915
1997,No migration background,Regular Part-Time Employment,0.06714,793,9790,0.06218,0.07209
1997,No migration background,Vocational Training,0.01743,293,9790,0.01484,0.02002
1997,No migration background,"Marginal, Irregular Part-Time Employment",0.01702,207,9790,0.01446,0.01958
1997,No migration background,Not Employed,0.39347,4056,9790,0.38380,0.40315
1997,Direct migration background,Full-Time Employment,0.37459,1078,2471,0.35550,0.39367
1997,Direct migration background,Regular Part-Time Employment,0.06716,160,2471,0.05728,0.07703
1997,Direct migration background,Vocational Training,0.01721,42,2471,0.01209,0.02234
1997,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01711,38,2471,0.01199,0.02222
1997,Direct migration background,Not Employed,0.47042,1153,2471,0.45074,0.49010
1997,Indirect migration background,Full-Time Employment,0.10749,204,553,0.08165,0.13333
1997,Indirect migration background,Regular Part-Time Employment,0.03595,39,553,0.02042,0.05148
1997,Indirect migration background,Vocational Training,0.06029,88,553,0.04043,0.08015
1997,Indirect migration background,Not Employed,0.15262,222,553,0.12262,0.18262
1998,No migration background,Full-Time Employment,0.33685,4972,11233,0.32811,0.34559
1998,No migration background,Regular Part-Time Employment,0.06887,918,11233,0.06418,0.07355
1998,No migration background,Vocational Training,0.01909,339,11233,0.01656,0.02162
1998,No migration background,"Marginal, Irregular Part-Time Employment",0.01781,260,11233,0.01537,0.02026
1998,No migration background,Not Employed,0.39524,4744,11233,0.38620,0.40428
1998,Direct migration background,Full-Time Employment,0.38475,1032,2397,0.36526,0.40423
1998,Direct migration background,Regular Part-Time Employment,0.06913,161,2397,0.05897,0.07928
1998,Direct migration background,Vocational Training,0.02141,50,2397,0.01561,0.02720
1998,Direct migration background,"Marginal, Irregular Part-Time Employment",0.01221,32,2397,0.00781,0.01661
1998,Direct migration background,Not Employed,0.45632,1122,2397,0.43638,0.47627
1998,Indirect migration background,Full-Time Employment,0.12659,219,582,0.09955,0.15362
1998,Indirect migration background,Regular Part-Time Employment,0.02268,31,582,0.01057,0.03479
1998,Indirect migration background,Vocational Training,0.05574,89,582,0.03709,0.07440
1998,Indirect migration background,Not Employed,0.17484,243,582,0.14396,0.20573
1999,No migration background,Full-Time Employment,0.34256,4866,10854,0.33363,0.35149
1999,No migration background,Regular Part-Time Employment,0.06853,932,10854,0.06377,0.07328
1999,No migration background,Vocational Training,0.01971,325,10854,0.01710,0.02233
1999,No migration background,"Marginal, Irregular Part-Time Employment",0.02772,359,10854,0.02463,0.03081
1999,No migration background,Not Employed,0.38247,4372,10854,0.37333,0.39162
1999,Direct migration background,Full-Time Employment,0.38861,937,2202,0.36825,0.40898
1999,Direct migration background,Regular Part-Time Employment,0.06973,153,2202,0.05909,0.08037
1999,Direct migration background,Vocational Training,0.01720,38,2202,0.01177,0.02263
1999,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03045,57,2202,0.02327,0.03763
1999,Direct migration background,Not Employed,0.44237,1017,2202,0.42162,0.46312
1999,Indirect migration background,Full-Time Employment,0.14004,240,582,0.11183,0.16826
1999,Indirect migration background,Regular Part-Time Employment,0.02337,31,582,0.01109,0.03566
1999,Indirect migration background,Vocational Training,0.05656,84,582,0.03777,0.07534
1999,Indirect migration background,Not Employed,0.16061,227,582,0.13075,0.19046
2000,No migration background,Full-Time Employment,0.34146,8391,19961,0.33488,0.34804
2000,No migration background,Regular Part-Time Employment,0.07567,1895,19961,0.07200,0.07934
2000,No migration background,Vocational Training,0.01874,545,19961,0.01686,0.02063
2000,No migration background,"Marginal, Irregular Part-Time Employment",0.02759,637,19961,0.02531,0.02986
2000,No migration background,Not Employed,0.38070,8493,19961,0.37396,0.38743
2000,Direct migration background,Full-Time Employment,0.37384,1357,3302,0.35734,0.39035
2000,Direct migration background,Regular Part-Time Employment,0.08425,286,3302,0.07477,0.09372
2000,Direct migration background,Vocational Training,0.01546,59,3302,0.01125,0.01967
2000,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03076,96,3302,0.02487,0.03665
2000,Direct migration background,Not Employed,0.41311,1504,3302,0.39631,0.42991
2000,Indirect migration background,Full-Time Employment,0.14346,312,815,0.11938,0.16754
2000,Indirect migration background,Regular Part-Time Employment,0.02869,51,815,0.01722,0.04016
2000,Indirect migration background,Vocational Training,0.04402,92,815,0.02993,0.05811
2000,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.01581,33,815,0.00724,0.02438
2000,Indirect migration background,Not Employed,0.15790,327,815,0.13285,0.18295
2001,No migration background,Full-Time Employment,0.33931,7558,18219,0.33244,0.34619
2001,No migration background,Regular Part-Time Employment,0.07717,1759,18219,0.07330,0.08105
2001,No migration background,Vocational Training,0.02013,516,18219,0.01809,0.02217
2001,No migration background,"Marginal, Irregular Part-Time Employment",0.02892,643,18219,0.02649,0.03136
2001,No migration background,Not Employed,0.38173,7743,18219,0.37467,0.38878
2001,Direct migration background,Full-Time Employment,0.36769,1202,2911,0.35017,0.38521
2001,Direct migration background,Regular Part-Time Employment,0.08420,259,2911,0.07411,0.09429
2001,Direct migration background,Vocational Training,0.02629,72,2911,0.02048,0.03210
2001,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02672,79,2911,0.02086,0.03258
2001,Direct migration background,Not Employed,0.42927,1299,2911,0.41128,0.44725
2001,Indirect migration background,Full-Time Employment,0.14921,299,734,0.12342,0.17501
2001,Indirect migration background,Regular Part-Time Employment,0.01978,39,734,0.00970,0.02986
2001,Indirect migration background,Vocational Training,0.04386,91,734,0.02904,0.05869
2001,Indirect migration background,Not Employed,0.14309,305,734,0.11774,0.16844
2002,No migration background,Full-Time Employment,0.32608,8129,19439,0.31949,0.33267
2002,No migration background,Regular Part-Time Employment,0.07771,1988,19439,0.07395,0.08148
2002,No migration background,Vocational Training,0.02080,535,19439,0.01879,0.02281
2002,No migration background,"Marginal, Irregular Part-Time Employment",0.02952,705,19439,0.02714,0.03190
2002,No migration background,Not Employed,0.39425,8082,19439,0.38738,0.40112
2002,Direct migration background,Full-Time Employment,0.35919,1124,2791,0.34139,0.37699
2002,Direct migration background,Regular Part-Time Employment,0.08209,240,2791,0.07191,0.09228
2002,Direct migration background,Vocational Training,0.02607,61,2791,0.02016,0.03198
2002,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03426,93,2791,0.02751,0.04101
2002,Direct migration background,Not Employed,0.44018,1273,2791,0.42176,0.45860
2002,Indirect migration background,Full-Time Employment,0.13909,299,736,0.11407,0.16411
2002,Indirect migration background,Regular Part-Time Employment,0.02923,55,736,0.01705,0.04141
2002,Indirect migration background,Vocational Training,0.04762,82,736,0.03222,0.06302
2002,Indirect migration background,Not Employed,0.14546,300,736,0.11997,0.17095
2003,No migration background,Full-Time Employment,0.32041,7568,18749,0.31373,0.32709
2003,No migration background,Regular Part-Time Employment,0.07878,1953,18749,0.07492,0.08263
2003,No migration background,Vocational Training,0.01843,487,18749,0.01651,0.02036
2003,No migration background,"Marginal, Irregular Part-Time Employment",0.03214,729,18749,0.02962,0.03467
2003,No migration background,Not Employed,0.40038,8012,18749,0.39337,0.40739
2003,Direct migration background,Full-Time Employment,0.34174,997,2614,0.32355,0.35992
2003,Direct migration background,Regular Part-Time Employment,0.09135,254,2614,0.08030,0.10239
2003,Direct migration background,Vocational Training,0.02077,47,2614,0.01530,0.02624
2003,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03112,85,2614,0.02446,0.03778
2003,Direct migration background,Not Employed,0.46227,1231,2614,0.44315,0.48139
2003,Indirect migration background,Full-Time Employment,0.14743,292,771,0.12239,0.17248
2003,Indirect migration background,Regular Part-Time Employment,0.02806,62,771,0.01640,0.03973
2003,Indirect migration background,Vocational Training,0.04136,74,771,0.02729,0.05542
2003,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.02280,41,771,0.01226,0.03334
2003,Indirect migration background,Not Employed,0.15177,302,771,0.12643,0.17712
2004,No migration background,Full-Time Employment,0.31760,7288,18260,0.31085,0.32435
2004,No migration background,Regular Part-Time Employment,0.07726,1888,18260,0.07339,0.08113
2004,No migration background,Vocational Training,0.01909,464,18260,0.01711,0.02108
2004,No migration background,"Marginal, Irregular Part-Time Employment",0.03583,791,18260,0.03314,0.03853
2004,No migration background,Not Employed,0.40327,7829,18260,0.39616,0.41039
2004,Direct migration background,Full-Time Employment,0.34608,952,2532,0.32755,0.36461
2004,Direct migration background,Regular Part-Time Employment,0.08762,231,2532,0.07661,0.09864
2004,Direct migration background,Vocational Training,0.01401,31,2532,0.00943,0.01858
2004,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03349,92,2532,0.02648,0.04049
2004,Direct migration background,Not Employed,0.47650,1226,2532,0.45705,0.49596
2004,Indirect migration background,Full-Time Employment,0.13650,278,792,0.11258,0.16043
2004,Indirect migration background,Regular Part-Time Employment,0.03811,67,792,0.02476,0.05145
2004,Indirect migration background,Vocational Training,0.05565,85,792,0.03968,0.07163
2004,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.01662,35,792,0.00771,0.02552
2004,Indirect migration background,Not Employed,0.17144,327,792,0.14517,0.19771
2005,No migration background,Full-Time Employment,0.31904,6849,17485,0.31214,0.32595
2005,No migration background,Regular Part-Time Employment,0.08021,1812,17485,0.07619,0.08424
2005,No migration background,Vocational Training,0.01948,417,17485,0.01744,0.02153
2005,No migration background,"Marginal, Irregular Part-Time Employment",0.03769,786,17485,0.03486,0.04051
2005,No migration background,Not Employed,0.39886,7621,17485,0.39160,0.40612
2005,Direct migration background,Full-Time Employment,0.33097,838,2337,0.31189,0.35006
2005,Direct migration background,Regular Part-Time Employment,0.09321,220,2337,0.08142,0.10500
2005,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04921,125,2337,0.04044,0.05798
2005,Direct migration background,Not Employed,0.47446,1154,2337,0.45421,0.49471
2005,Indirect migration background,Full-Time Employment,0.16306,297,819,0.13775,0.18838
2005,Indirect migration background,Regular Part-Time Employment,0.03578,60,819,0.02305,0.04851
2005,Indirect migration background,Vocational Training,0.04396,71,819,0.02991,0.05801
2005,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.02175,41,819,0.01175,0.03174
2005,Indirect migration background,Not Employed,0.19427,350,819,0.16716,0.22139
2006,No migration background,Full-Time Employment,0.31863,7185,19005,0.31200,0.32525
2006,No migration background,Regular Part-Time Employment,0.07907,1988,19005,0.07524,0.08291
2006,No migration background,Vocational Training,0.01812,406,19005,0.01622,0.02002
2006,No migration background,"Marginal, Irregular Part-Time Employment",0.04295,977,19005,0.04006,0.04583
2006,No migration background,Not Employed,0.40028,8449,19005,0.39331,0.40725
2006,Direct migration background,Full-Time Employment,0.32772,832,2381,0.30886,0.34657
2006,Direct migration background,Regular Part-Time Employment,0.09327,249,2381,0.08159,0.10495
2006,Direct migration background,Vocational Training,0.01971,35,2381,0.01413,0.02530
2006,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04684,125,2381,0.03835,0.05533
2006,Direct migration background,Not Employed,0.47566,1140,2381,0.45560,0.49573
2006,Indirect migration background,Full-Time Employment,0.16386,299,849,0.13894,0.18877
2006,Indirect migration background,Regular Part-Time Employment,0.04311,72,849,0.02944,0.05678
2006,Indirect migration background,Vocational Training,0.04258,77,849,0.02899,0.05617
2006,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.02472,40,849,0.01427,0.03517
2006,Indirect migration background,Not Employed,0.19302,361,849,0.16646,0.21958
2007,No migration background,Full-Time Employment,0.32611,6825,17862,0.31924,0.33299
2007,No migration background,Regular Part-Time Employment,0.08474,1977,17862,0.08066,0.08883
2007,No migration background,Vocational Training,0.01885,382,17862,0.01685,0.02084
2007,No migration background,"Marginal, Irregular Part-Time Employment",0.04349,902,17862,0.04050,0.04648
2007,No migration background,Not Employed,0.38975,7776,17862,0.38260,0.39690
2007,Direct migration background,Full-Time Employment,0.32022,728,2105,0.30028,0.34015
2007,Direct migration background,Regular Part-Time Employment,0.10038,234,2105,0.08753,0.11322
2007,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04809,103,2105,0.03895,0.05723
2007,Direct migration background,Not Employed,0.48900,1040,2105,0.46764,0.51036
2007,Indirect migration background,Full-Time Employment,0.18370,320,829,0.15732,0.21008
2007,Indirect migration background,Regular Part-Time Employment,0.05592,79,829,0.04027,0.07157
2007,Indirect migration background,Vocational Training,0.03673,61,829,0.02392,0.04954
2007,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.02854,48,829,0.01720,0.03988
2007,Indirect migration background,Not Employed,0.18512,321,829,0.15866,0.21157
2008,No migration background,Full-Time Employment,0.33473,6529,16821,0.32760,0.34186
2008,No migration background,Regular Part-Time Employment,0.08516,1840,16821,0.08094,0.08937
2008,No migration background,Vocational Training,0.01882,350,16821,0.01677,0.02088
2008,No migration background,"Marginal, Irregular Part-Time Employment",0.04543,872,16821,0.04228,0.04858
2008,No migration background,Not Employed,0.37980,7230,16821,0.37246,0.38713
2008,Direct migration background,Full-Time Employment,0.33769,676,1883,0.31632,0.35905
2008,Direct migration background,Regular Part-Time Employment,0.10594,218,1883,0.09204,0.11985
2008,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06177,107,1883,0.05089,0.07264
2008,Direct migration background,Not Employed,0.45692,882,1883,0.43441,0.47942
2008,Indirect migration background,Full-Time Employment,0.21198,307,817,0.18394,0.24003
2008,Indirect migration background,Regular Part-Time Employment,0.03789,70,817,0.02479,0.05099
2008,Indirect migration background,Vocational Training,0.04377,71,817,0.02973,0.05781
2008,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.05198,66,817,0.03675,0.06721
2008,Indirect migration background,Not Employed,0.18321,303,817,0.15667,0.20976
2009,No migration background,Full-Time Employment,0.33711,6121,15818,0.32975,0.34448
2009,No migration background,Regular Part-Time Employment,0.08186,1712,15818,0.07759,0.08613
2009,No migration background,Vocational Training,0.01933,343,15818,0.01718,0.02147
2009,No migration background,"Marginal, Irregular Part-Time Employment",0.04635,830,15818,0.04307,0.04962
2009,No migration background,Not Employed,0.37972,6812,15818,0.37216,0.38729
2009,Direct migration background,Full-Time Employment,0.32403,573,1648,0.30143,0.34663
2009,Direct migration background,Regular Part-Time Employment,0.11970,204,1648,0.10402,0.13537
2009,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07197,94,1648,0.05949,0.08445
2009,Direct migration background,Not Employed,0.45411,777,1648,0.43006,0.47815
2009,Indirect migration background,Full-Time Employment,0.22714,283,745,0.19703,0.25725
2009,Indirect migration background,Regular Part-Time Employment,0.05629,73,745,0.03973,0.07285
2009,Indirect migration background,Vocational Training,0.05088,65,745,0.03509,0.06667
2009,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04111,48,745,0.02685,0.05538
2009,Indirect migration background,Not Employed,0.18152,276,745,0.15382,0.20921
2010,No migration background,Full-Time Employment,0.33896,7638,20168,0.33243,0.34550
