year,age_gr,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,2nd Quintile,Vocational Training,0.10992,62,546,0.08366,0.13618
1985,17-29 y.,2nd Quintile,Not Employed,0.43439,266,546,0.39277,0.47600
1985,17-29 y.,3rd Quintile,Full-Time Employment,0.49632,322,611,0.45664,0.53600
1985,17-29 y.,3rd Quintile,Vocational Training,0.11151,64,611,0.08654,0.13649
1985,17-29 y.,3rd Quintile,Not Employed,0.34981,225,611,0.31196,0.38765
1985,17-29 y.,4th Quintile,Full-Time Employment,0.60691,376,593,0.56756,0.64625
1985,17-29 y.,4th Quintile,Vocational Training,0.08721,56,593,0.06448,0.10993
1985,17-29 y.,4th Quintile,Not Employed,0.24544,161,593,0.21077,0.28010
1985,17-29 y.,5th Quintile,Full-Time Employment,0.61321,312,440,0.56765,0.65876
1985,17-29 y.,5th Quintile,Not Employed,0.28493,128,440,0.24270,0.32715
1985,30-45 y.,1st Quintile,Full-Time Employment,0.39695,296,663,0.35968,0.43422
1985,30-45 y.,1st Quintile,Regular Part-Time Employment,0.09389,49,663,0.07167,0.11611
1985,30-45 y.,1st Quintile,Not Employed,0.46512,318,663,0.42712,0.50312
1985,30-45 y.,2nd Quintile,Full-Time Employment,0.53674,406,718,0.50024,0.57324
1985,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.10090,68,718,0.07885,0.12294
1985,30-45 y.,2nd Quintile,Not Employed,0.32113,244,718,0.28696,0.35531
1985,30-45 y.,3rd Quintile,Full-Time Employment,0.55788,393,622,0.51882,0.59695
1985,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.13909,81,622,0.11188,0.16631
1985,30-45 y.,3rd Quintile,Not Employed,0.25479,148,622,0.22052,0.28906
1985,30-45 y.,4th Quintile,Full-Time Employment,0.68723,476,657,0.65175,0.72271
1985,30-45 y.,4th Quintile,Regular Part-Time Employment,0.12753,77,657,0.10201,0.15306
1985,30-45 y.,4th Quintile,Not Employed,0.16007,104,657,0.13201,0.18813
1985,30-45 y.,5th Quintile,Full-Time Employment,0.73871,542,719,0.70658,0.77085
1985,30-45 y.,5th Quintile,Regular Part-Time Employment,0.13498,95,719,0.10999,0.15998
1985,30-45 y.,5th Quintile,Not Employed,0.11649,82,719,0.09303,0.13996
1985,46-65 y.,1st Quintile,Full-Time Employment,0.23510,171,499,0.19785,0.27234
1985,46-65 y.,1st Quintile,Not Employed,0.69071,328,499,0.65012,0.73131
1985,46-65 y.,2nd Quintile,Full-Time Employment,0.34203,234,565,0.30288,0.38118
1985,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.07264,36,565,0.05122,0.09406
1985,46-65 y.,2nd Quintile,Not Employed,0.56755,295,565,0.52666,0.60844
1985,46-65 y.,3rd Quintile,Full-Time Employment,0.44078,348,674,0.40327,0.47829
1985,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.08159,52,674,0.06091,0.10227
1985,46-65 y.,3rd Quintile,Not Employed,0.46339,274,674,0.42571,0.50106
1985,46-65 y.,4th Quintile,Full-Time Employment,0.51677,405,709,0.47996,0.55358
1985,46-65 y.,4th Quintile,Regular Part-Time Employment,0.08113,56,709,0.06102,0.10124
1985,46-65 y.,4th Quintile,Not Employed,0.37692,248,709,0.34122,0.41262
1985,46-65 y.,5th Quintile,Full-Time Employment,0.59785,484,776,0.56332,0.63237
1985,46-65 y.,5th Quintile,Regular Part-Time Employment,0.10369,78,776,0.08223,0.12515
1985,46-65 y.,5th Quintile,Not Employed,0.28496,214,776,0.25318,0.31675
1985,66 and older,1st Quintile,Not Employed,0.97852,249,249,0.96047,0.99656
1985,66 and older,2nd Quintile,Not Employed,0.98735,250,250,0.97347,1.00123
1985,66 and older,3rd Quintile,Not Employed,0.97879,219,219,0.95966,0.99791
1985,66 and older,4th Quintile,Not Employed,0.95722,192,192,0.92853,0.98592
1985,66 and older,5th Quintile,Not Employed,0.89260,149,149,0.84272,0.94249
1986,17-29 y.,1st Quintile,Full-Time Employment,0.25312,165,639,0.21939,0.28686
1986,17-29 y.,1st Quintile,Vocational Training,0.12346,73,639,0.09793,0.14898
1986,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05371,31,639,0.03622,0.07121
1986,17-29 y.,1st Quintile,Not Employed,0.52943,370,639,0.49070,0.56816
1986,17-29 y.,2nd Quintile,Full-Time Employment,0.39072,229,570,0.35063,0.43081
1986,17-29 y.,2nd Quintile,Vocational Training,0.14466,80,570,0.11576,0.17357
1986,17-29 y.,2nd Quintile,Not Employed,0.39493,261,570,0.35477,0.43510
1986,17-29 y.,3rd Quintile,Full-Time Employment,0.47370,284,584,0.43316,0.51423
1986,17-29 y.,3rd Quintile,Vocational Training,0.15004,89,584,0.12105,0.17903
1986,17-29 y.,3rd Quintile,Not Employed,0.32223,211,584,0.28429,0.36016
1986,17-29 y.,4th Quintile,Full-Time Employment,0.60704,407,632,0.56893,0.64515
1986,17-29 y.,4th Quintile,Vocational Training,0.09525,63,632,0.07235,0.11816
1986,17-29 y.,4th Quintile,Not Employed,0.25007,162,632,0.21628,0.28386
1986,17-29 y.,5th Quintile,Full-Time Employment,0.60095,298,477,0.55696,0.64495
1986,17-29 y.,5th Quintile,Vocational Training,0.09720,49,477,0.07059,0.12381
1986,17-29 y.,5th Quintile,Not Employed,0.25857,130,477,0.21923,0.29790
1986,30-45 y.,1st Quintile,Full-Time Employment,0.37768,250,571,0.33788,0.41748
1986,30-45 y.,1st Quintile,Regular Part-Time Employment,0.06439,31,571,0.04424,0.08454
1986,30-45 y.,1st Quintile,Not Employed,0.49739,290,571,0.45634,0.53844
1986,30-45 y.,2nd Quintile,Full-Time Employment,0.55201,380,666,0.51421,0.58981
1986,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.08033,56,666,0.05967,0.10099
1986,30-45 y.,2nd Quintile,Not Employed,0.32937,230,666,0.29365,0.36509
1986,30-45 y.,3rd Quintile,Full-Time Employment,0.57568,394,656,0.53783,0.61353
1986,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.11985,78,656,0.09497,0.14472
1986,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05866,34,656,0.04066,0.07665
1986,30-45 y.,3rd Quintile,Not Employed,0.24082,150,656,0.20808,0.27357
1986,30-45 y.,4th Quintile,Full-Time Employment,0.67217,439,626,0.63537,0.70897
1986,30-45 y.,4th Quintile,Regular Part-Time Employment,0.11856,69,626,0.09322,0.14391
1986,30-45 y.,4th Quintile,Not Employed,0.18322,118,626,0.15289,0.21355
1986,30-45 y.,5th Quintile,Full-Time Employment,0.75168,509,665,0.71882,0.78454
1986,30-45 y.,5th Quintile,Regular Part-Time Employment,0.11583,74,665,0.09148,0.14017
1986,30-45 y.,5th Quintile,Not Employed,0.11177,82,665,0.08780,0.13573
1986,46-65 y.,1st Quintile,Full-Time Employment,0.18932,160,530,0.15593,0.22270
1986,46-65 y.,1st Quintile,Not Employed,0.76211,370,530,0.72583,0.79840
1986,46-65 y.,2nd Quintile,Full-Time Employment,0.34803,222,496,0.30607,0.38999
1986,46-65 y.,2nd Quintile,Not Employed,0.56392,274,496,0.52023,0.60761
1986,46-65 y.,3rd Quintile,Full-Time Employment,0.49210,345,608,0.45233,0.53187
1986,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.06975,44,608,0.04949,0.09002
1986,46-65 y.,3rd Quintile,Not Employed,0.41274,219,608,0.37358,0.45191
1986,46-65 y.,4th Quintile,Full-Time Employment,0.52916,427,727,0.49285,0.56547
1986,46-65 y.,4th Quintile,Regular Part-Time Employment,0.08906,60,727,0.06834,0.10978
1986,46-65 y.,4th Quintile,Not Employed,0.35837,240,727,0.32349,0.39325
1986,46-65 y.,5th Quintile,Full-Time Employment,0.59970,477,742,0.56443,0.63498
1986,46-65 y.,5th Quintile,Regular Part-Time Employment,0.08430,63,742,0.06429,0.10430
1986,46-65 y.,5th Quintile,Not Employed,0.27861,202,742,0.24633,0.31089
1986,66 and older,1st Quintile,Not Employed,0.99841,252,252,0.99349,1.00334
1986,66 and older,2nd Quintile,Not Employed,0.97849,242,242,0.96017,0.99681
1986,66 and older,3rd Quintile,Not Employed,0.95774,206,206,0.93020,0.98528
1986,66 and older,4th Quintile,Not Employed,0.97356,160,160,0.94863,0.99850
1986,66 and older,5th Quintile,Not Employed,0.93824,141,141,0.89837,0.97812
1987,17-29 y.,1st Quintile,Full-Time Employment,0.20045,145,600,0.16839,0.23251
1987,17-29 y.,1st Quintile,Vocational Training,0.13762,81,600,0.11003,0.16521
1987,17-29 y.,1st Quintile,Not Employed,0.56380,374,600,0.52409,0.60352
1987,17-29 y.,2nd Quintile,Full-Time Employment,0.42634,243,609,0.38703,0.46565
1987,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.06258,32,609,0.04333,0.08184
1987,17-29 y.,2nd Quintile,Vocational Training,0.15545,94,609,0.12665,0.18425
1987,17-29 y.,2nd Quintile,Not Employed,0.34398,240,609,0.30622,0.38174
1987,17-29 y.,3rd Quintile,Full-Time Employment,0.48541,271,569,0.44431,0.52651
1987,17-29 y.,3rd Quintile,Vocational Training,0.15363,108,569,0.12397,0.18328
1987,17-29 y.,3rd Quintile,Not Employed,0.29555,190,569,0.25802,0.33307
1987,17-29 y.,4th Quintile,Full-Time Employment,0.56244,366,646,0.52415,0.60072
1987,17-29 y.,4th Quintile,Regular Part-Time Employment,0.05990,32,646,0.04159,0.07821
1987,17-29 y.,4th Quintile,Vocational Training,0.12511,85,646,0.09957,0.15064
1987,17-29 y.,4th Quintile,Not Employed,0.23312,163,646,0.20049,0.26575
1987,17-29 y.,5th Quintile,Full-Time Employment,0.62415,292,462,0.57994,0.66837
1987,17-29 y.,5th Quintile,Vocational Training,0.12440,59,462,0.09427,0.15453
1987,17-29 y.,5th Quintile,Not Employed,0.21918,111,462,0.18142,0.25695
1987,30-45 y.,1st Quintile,Full-Time Employment,0.42350,242,534,0.38155,0.46544
1987,30-45 y.,1st Quintile,Regular Part-Time Employment,0.07696,35,534,0.05433,0.09959
1987,30-45 y.,1st Quintile,Not Employed,0.44418,257,534,0.40200,0.48637
1987,30-45 y.,2nd Quintile,Full-Time Employment,0.54710,368,640,0.50851,0.58570
1987,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.08738,53,640,0.06548,0.10927
1987,30-45 y.,2nd Quintile,Not Employed,0.32886,219,640,0.29244,0.36529
1987,30-45 y.,3rd Quintile,Full-Time Employment,0.60579,404,619,0.56727,0.64432
1987,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.11735,72,619,0.09198,0.14273
1987,30-45 y.,3rd Quintile,Not Employed,0.23174,143,619,0.19848,0.26501
1987,30-45 y.,4th Quintile,Full-Time Employment,0.68610,431,606,0.64912,0.72308
1987,30-45 y.,4th Quintile,Regular Part-Time Employment,0.12222,74,606,0.09612,0.14832
1987,30-45 y.,4th Quintile,Not Employed,0.16705,101,606,0.13732,0.19677
1987,30-45 y.,5th Quintile,Full-Time Employment,0.76711,524,674,0.73518,0.79905
1987,30-45 y.,5th Quintile,Regular Part-Time Employment,0.12002,78,674,0.09547,0.14458
1987,30-45 y.,5th Quintile,Not Employed,0.10280,72,674,0.07985,0.12574
1987,46-65 y.,1st Quintile,Full-Time Employment,0.21122,142,486,0.17489,0.24755
1987,46-65 y.,1st Quintile,Not Employed,0.73059,344,486,0.69111,0.77008
1987,46-65 y.,2nd Quintile,Full-Time Employment,0.35923,237,531,0.31838,0.40007
1987,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.07607,34,531,0.05350,0.09864
1987,46-65 y.,2nd Quintile,Not Employed,0.53943,260,531,0.49699,0.58187
1987,46-65 y.,3rd Quintile,Full-Time Employment,0.45487,323,622,0.41570,0.49403
1987,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.07081,43,622,0.05064,0.09099
1987,46-65 y.,3rd Quintile,Not Employed,0.45048,256,622,0.41135,0.48961
1987,46-65 y.,4th Quintile,Full-Time Employment,0.54456,433,734,0.50851,0.58061
1987,46-65 y.,4th Quintile,Regular Part-Time Employment,0.11763,80,734,0.09431,0.14096
1987,46-65 y.,4th Quintile,Not Employed,0.31303,221,734,0.27946,0.34660
1987,46-65 y.,5th Quintile,Full-Time Employment,0.62686,493,757,0.59239,0.66134
1987,46-65 y.,5th Quintile,Regular Part-Time Employment,0.08845,63,757,0.06821,0.10869
1987,46-65 y.,5th Quintile,Not Employed,0.27089,201,757,0.23921,0.30257
1987,66 and older,1st Quintile,Not Employed,0.98346,306,306,0.96914,0.99777
1987,66 and older,2nd Quintile,Not Employed,0.98666,225,225,0.97163,1.00168
1987,66 and older,3rd Quintile,Not Employed,0.97463,206,206,0.95311,0.99616
1987,66 and older,4th Quintile,Not Employed,0.97785,160,160,0.95498,1.00073
1987,66 and older,5th Quintile,Not Employed,0.90968,135,135,0.86114,0.95821
1988,17-29 y.,1st Quintile,Full-Time Employment,0.24299,167,596,0.20853,0.27745
1988,17-29 y.,1st Quintile,Vocational Training,0.14121,87,596,0.11322,0.16919
1988,17-29 y.,1st Quintile,Not Employed,0.52990,342,596,0.48979,0.57000
1988,17-29 y.,2nd Quintile,Full-Time Employment,0.35529,200,525,0.31431,0.39626
1988,17-29 y.,2nd Quintile,Vocational Training,0.16811,105,525,0.13609,0.20013
1988,17-29 y.,2nd Quintile,Not Employed,0.40929,220,525,0.36719,0.45140
1988,17-29 y.,3rd Quintile,Full-Time Employment,0.44400,261,579,0.40349,0.48450
1988,17-29 y.,3rd Quintile,Vocational Training,0.17147,113,579,0.14074,0.20219
1988,17-29 y.,3rd Quintile,Not Employed,0.32667,205,579,0.28844,0.36491
1988,17-29 y.,4th Quintile,Full-Time Employment,0.57656,342,595,0.53682,0.61629
1988,17-29 y.,4th Quintile,Vocational Training,0.10200,74,595,0.07766,0.12634
1988,17-29 y.,4th Quintile,Not Employed,0.26340,179,595,0.22798,0.29883
1988,17-29 y.,5th Quintile,Full-Time Employment,0.63413,272,410,0.58745,0.68081
1988,17-29 y.,5th Quintile,Vocational Training,0.10177,46,410,0.07247,0.13107
1988,17-29 y.,5th Quintile,Not Employed,0.20817,92,410,0.16883,0.24752
1988,30-45 y.,1st Quintile,Full-Time Employment,0.40456,223,521,0.36237,0.44675
1988,30-45 y.,1st Quintile,Regular Part-Time Employment,0.07112,40,521,0.04903,0.09321
1988,30-45 y.,1st Quintile,Not Employed,0.49386,258,521,0.45089,0.53684
1988,30-45 y.,2nd Quintile,Full-Time Employment,0.54504,359,629,0.50610,0.58399
1988,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.13395,79,629,0.10731,0.16059
1988,30-45 y.,2nd Quintile,Not Employed,0.28443,191,629,0.24914,0.31971
1988,30-45 y.,3rd Quintile,Full-Time Employment,0.60779,370,579,0.56799,0.64760
1988,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.13940,83,579,0.11116,0.16763
1988,30-45 y.,3rd Quintile,Not Employed,0.21771,126,579,0.18406,0.25135
1988,30-45 y.,4th Quintile,Full-Time Employment,0.69315,392,542,0.65429,0.73201
1988,30-45 y.,4th Quintile,Regular Part-Time Employment,0.11991,63,542,0.09254,0.14729
1988,30-45 y.,4th Quintile,Not Employed,0.16271,87,542,0.13161,0.19381
1988,30-45 y.,5th Quintile,Full-Time Employment,0.78712,475,600,0.75434,0.81990
1988,30-45 y.,5th Quintile,Regular Part-Time Employment,0.09914,59,600,0.07521,0.12308
1988,30-45 y.,5th Quintile,Not Employed,0.09442,66,600,0.07100,0.11783
1988,46-65 y.,1st Quintile,Full-Time Employment,0.20364,138,474,0.16735,0.23994
1988,46-65 y.,1st Quintile,Not Employed,0.70573,336,474,0.66466,0.74680
1988,46-65 y.,2nd Quintile,Full-Time Employment,0.34020,215,501,0.29867,0.38172
1988,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.07039,33,501,0.04797,0.09281
1988,46-65 y.,2nd Quintile,Not Employed,0.56738,253,501,0.52395,0.61080
1988,46-65 y.,3rd Quintile,Full-Time Employment,0.48409,326,616,0.44459,0.52359
1988,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.08977,53,616,0.06718,0.11236
1988,46-65 y.,3rd Quintile,Not Employed,0.40269,237,616,0.36393,0.44146
1988,46-65 y.,4th Quintile,Full-Time Employment,0.52794,412,728,0.49165,0.56423
1988,46-65 y.,4th Quintile,Regular Part-Time Employment,0.10674,74,728,0.08430,0.12919
1988,46-65 y.,4th Quintile,Not Employed,0.35816,242,728,0.32331,0.39302
1988,46-65 y.,5th Quintile,Full-Time Employment,0.65394,479,720,0.61917,0.68872
1988,46-65 y.,5th Quintile,Regular Part-Time Employment,0.09959,70,720,0.07771,0.12148
1988,46-65 y.,5th Quintile,Not Employed,0.23098,171,720,0.20018,0.26179
1988,66 and older,1st Quintile,Not Employed,0.98996,276,276,0.97818,1.00174
1988,66 and older,2nd Quintile,Not Employed,0.97518,256,256,0.95608,0.99427
1988,66 and older,3rd Quintile,Not Employed,0.99158,176,176,0.97805,1.00512
1988,66 and older,4th Quintile,Not Employed,0.95857,153,153,0.92689,0.99025
1988,66 and older,5th Quintile,Not Employed,0.89976,139,139,0.84965,0.94986
1989,17-29 y.,1st Quintile,Full-Time Employment,0.24874,176,596,0.21401,0.28348
1989,17-29 y.,1st Quintile,Vocational Training,0.14293,87,596,0.11481,0.17105
1989,17-29 y.,1st Quintile,Not Employed,0.49964,333,596,0.45947,0.53982
1989,17-29 y.,2nd Quintile,Full-Time Employment,0.40858,238,594,0.36902,0.44815
1989,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.07245,35,594,0.05159,0.09332
1989,17-29 y.,2nd Quintile,Vocational Training,0.12925,82,594,0.10225,0.15625
1989,17-29 y.,2nd Quintile,Not Employed,0.36995,239,594,0.33109,0.40881
1989,17-29 y.,3rd Quintile,Full-Time Employment,0.47564,254,498,0.43174,0.51955
1989,17-29 y.,3rd Quintile,Vocational Training,0.15278,82,498,0.12115,0.18441
1989,17-29 y.,3rd Quintile,Not Employed,0.30392,162,498,0.26348,0.34436
1989,17-29 y.,4th Quintile,Full-Time Employment,0.58666,374,603,0.54733,0.62600
1989,17-29 y.,4th Quintile,Vocational Training,0.12576,79,603,0.09927,0.15224
1989,17-29 y.,4th Quintile,Not Employed,0.24510,150,603,0.21074,0.27946
1989,17-29 y.,5th Quintile,Full-Time Employment,0.63034,268,400,0.58298,0.67771
1989,17-29 y.,5th Quintile,Vocational Training,0.09122,40,400,0.06297,0.11948
1989,17-29 y.,5th Quintile,Not Employed,0.22931,92,400,0.18806,0.27056
1989,30-45 y.,1st Quintile,Full-Time Employment,0.43300,229,494,0.38926,0.47674
1989,30-45 y.,1st Quintile,Regular Part-Time Employment,0.08826,45,494,0.06322,0.11331
1989,30-45 y.,1st Quintile,Not Employed,0.43597,220,494,0.39219,0.47974
1989,30-45 y.,2nd Quintile,Full-Time Employment,0.54303,340,598,0.50307,0.58299
1989,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.12734,79,598,0.10060,0.15408
1989,30-45 y.,2nd Quintile,Not Employed,0.29589,179,598,0.25928,0.33251
1989,30-45 y.,3rd Quintile,Full-Time Employment,0.62543,378,579,0.58598,0.66489
1989,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.13774,80,579,0.10964,0.16583
1989,30-45 y.,3rd Quintile,Not Employed,0.21141,121,579,0.17812,0.24470
1989,30-45 y.,4th Quintile,Full-Time Employment,0.72944,382,520,0.69122,0.76767
1989,30-45 y.,4th Quintile,Regular Part-Time Employment,0.09644,55,520,0.07104,0.12184
1989,30-45 y.,4th Quintile,Not Employed,0.14834,83,520,0.11776,0.17892
1989,30-45 y.,5th Quintile,Full-Time Employment,0.78328,458,576,0.74960,0.81696
1989,30-45 y.,5th Quintile,Regular Part-Time Employment,0.11168,63,576,0.08594,0.13743
1989,30-45 y.,5th Quintile,Not Employed,0.08700,55,576,0.06396,0.11003
1989,46-65 y.,1st Quintile,Full-Time Employment,0.18754,130,450,0.15143,0.22364
1989,46-65 y.,1st Quintile,Not Employed,0.74571,320,450,0.70543,0.78599
1989,46-65 y.,2nd Quintile,Full-Time Employment,0.36768,230,492,0.32503,0.41032
1989,46-65 y.,2nd Quintile,Not Employed,0.54727,262,492,0.50324,0.59130
1989,46-65 y.,3rd Quintile,Full-Time Employment,0.47243,302,575,0.43159,0.51327
1989,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.09870,52,575,0.07430,0.12310
1989,46-65 y.,3rd Quintile,Not Employed,0.41004,221,575,0.36980,0.45027
1989,46-65 y.,4th Quintile,Full-Time Employment,0.52483,406,703,0.48789,0.56177
1989,46-65 y.,4th Quintile,Regular Part-Time Employment,0.09645,63,703,0.07461,0.11829
1989,46-65 y.,4th Quintile,Not Employed,0.36304,234,703,0.32746,0.39861
1989,46-65 y.,5th Quintile,Full-Time Employment,0.63177,435,659,0.59491,0.66862
1989,46-65 y.,5th Quintile,Regular Part-Time Employment,0.10534,66,659,0.08189,0.12880
1989,46-65 y.,5th Quintile,Not Employed,0.24399,158,659,0.21117,0.27680
1989,66 and older,1st Quintile,Not Employed,0.99157,284,284,0.98092,1.00222
1989,66 and older,2nd Quintile,Not Employed,0.98937,209,209,0.97543,1.00331
1989,66 and older,3rd Quintile,Not Employed,0.98781,184,184,0.97191,1.00371
1989,66 and older,4th Quintile,Not Employed,0.94945,152,152,0.91451,0.98439
1989,66 and older,5th Quintile,Not Employed,0.89423,146,146,0.84417,0.94429
1990,17-29 y.,1st Quintile,Full-Time Employment,0.23712,151,561,0.20190,0.27235
1990,17-29 y.,1st Quintile,Regular Part-Time Employment,0.07199,31,561,0.05058,0.09340
1990,17-29 y.,1st Quintile,Vocational Training,0.15059,77,561,0.12097,0.18021
1990,17-29 y.,1st Quintile,Not Employed,0.50117,302,561,0.45976,0.54258
1990,17-29 y.,2nd Quintile,Full-Time Employment,0.36637,207,558,0.32636,0.40639
1990,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.06240,36,558,0.04231,0.08249
1990,17-29 y.,2nd Quintile,Vocational Training,0.15932,83,558,0.12893,0.18972
1990,17-29 y.,2nd Quintile,Not Employed,0.39717,232,558,0.35654,0.43781
1990,17-29 y.,3rd Quintile,Full-Time Employment,0.47833,269,520,0.43536,0.52131
1990,17-29 y.,3rd Quintile,Vocational Training,0.15694,85,520,0.12565,0.18824
1990,17-29 y.,3rd Quintile,Not Employed,0.29509,166,520,0.25585,0.33432
1990,17-29 y.,4th Quintile,Full-Time Employment,0.63540,388,584,0.59633,0.67447
1990,17-29 y.,4th Quintile,Vocational Training,0.10654,64,584,0.08150,0.13159
1990,17-29 y.,4th Quintile,Not Employed,0.21297,132,584,0.17974,0.24621
1990,17-29 y.,5th Quintile,Full-Time Employment,0.59920,256,363,0.54872,0.64969
1990,17-29 y.,5th Quintile,Not Employed,0.29411,107,363,0.24717,0.34105
