year,pgisced97,quintil_oecd,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Second Stage of Tertiary Education,4th Quintile,Less important,0.33175,43,130,0.25049,0.41300
1990,Second Stage of Tertiary Education,5th Quintile,Very important,0.21794,73,341,0.17406,0.26183
1990,Second Stage of Tertiary Education,5th Quintile,Important,0.38010,135,341,0.32850,0.43169
1990,Second Stage of Tertiary Education,5th Quintile,Less important,0.27236,93,341,0.22504,0.31968
1990,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.12960,40,341,0.09390,0.16530
1992,Lower Secondary Level,1st Quintile,Very important,0.16423,97,531,0.13269,0.19577
1992,Lower Secondary Level,1st Quintile,Important,0.22828,123,531,0.19254,0.26401
1992,Lower Secondary Level,1st Quintile,Less important,0.27481,159,531,0.23680,0.31281
1992,Lower Secondary Level,1st Quintile,Unimportant,0.33268,152,531,0.29257,0.37280
1992,Lower Secondary Level,2nd Quintile,Very important,0.20315,96,434,0.16526,0.24105
1992,Lower Secondary Level,2nd Quintile,Important,0.27946,119,434,0.23719,0.32173
1992,Lower Secondary Level,2nd Quintile,Less important,0.23373,123,434,0.19387,0.27359
1992,Lower Secondary Level,2nd Quintile,Unimportant,0.28365,96,434,0.24119,0.32611
1992,Lower Secondary Level,3rd Quintile,Very important,0.22345,81,363,0.18053,0.26636
1992,Lower Secondary Level,3rd Quintile,Important,0.28022,109,363,0.23396,0.32649
1992,Lower Secondary Level,3rd Quintile,Less important,0.26783,104,363,0.22221,0.31344
1992,Lower Secondary Level,3rd Quintile,Unimportant,0.22850,69,363,0.18525,0.27176
1992,Lower Secondary Level,4th Quintile,Very important,0.23703,89,366,0.19340,0.28066
1992,Lower Secondary Level,4th Quintile,Important,0.33519,122,366,0.28676,0.38362
1992,Lower Secondary Level,4th Quintile,Less important,0.25689,100,366,0.21206,0.30171
1992,Lower Secondary Level,4th Quintile,Unimportant,0.17089,55,366,0.13227,0.20950
1992,Lower Secondary Level,5th Quintile,Very important,0.27122,67,204,0.21006,0.33238
1992,Lower Secondary Level,5th Quintile,Important,0.35095,83,204,0.28530,0.41661
1992,Lower Secondary Level,5th Quintile,Less important,0.23083,54,204,0.17286,0.28879
1992,Upper Secondary Level,1st Quintile,Very important,0.18535,277,1262,0.16390,0.20680
1992,Upper Secondary Level,1st Quintile,Important,0.19187,259,1262,0.17014,0.21360
1992,Upper Secondary Level,1st Quintile,Less important,0.30821,399,1262,0.28272,0.33369
1992,Upper Secondary Level,1st Quintile,Unimportant,0.31457,327,1262,0.28895,0.34020
1992,Upper Secondary Level,2nd Quintile,Very important,0.21724,319,1284,0.19468,0.23981
1992,Upper Secondary Level,2nd Quintile,Important,0.28951,355,1284,0.26469,0.31433
1992,Upper Secondary Level,2nd Quintile,Less important,0.31221,414,1284,0.28685,0.33756
1992,Upper Secondary Level,2nd Quintile,Unimportant,0.18104,196,1284,0.15997,0.20211
1992,Upper Secondary Level,3rd Quintile,Very important,0.21288,260,1120,0.18889,0.23686
1992,Upper Secondary Level,3rd Quintile,Important,0.31170,353,1120,0.28456,0.33884
1992,Upper Secondary Level,3rd Quintile,Less important,0.31919,365,1120,0.29188,0.34650
1992,Upper Secondary Level,3rd Quintile,Unimportant,0.15624,142,1120,0.13496,0.17751
1992,Upper Secondary Level,4th Quintile,Very important,0.22277,282,1207,0.19928,0.24625
1992,Upper Secondary Level,4th Quintile,Important,0.31236,380,1207,0.28620,0.33851
1992,Upper Secondary Level,4th Quintile,Less important,0.32149,383,1207,0.29513,0.34785
1992,Upper Secondary Level,4th Quintile,Unimportant,0.14338,162,1207,0.12360,0.16316
1992,Upper Secondary Level,5th Quintile,Very important,0.25610,280,1111,0.23042,0.28178
1992,Upper Secondary Level,5th Quintile,Important,0.34477,397,1111,0.31681,0.37273
1992,Upper Secondary Level,5th Quintile,Less important,0.29420,326,1111,0.26739,0.32101
1992,Upper Secondary Level,5th Quintile,Unimportant,0.10493,108,1111,0.08690,0.12296
1992,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.37746,31,31,0.20400,0.55093
1992,Post-secondary Non-tertiary Level,5th Quintile,Important,0.39182,36,36,0.23009,0.55354
1992,First Stage of Tertiary Education,2nd Quintile,Very important,0.27313,38,129,0.19594,0.35032
1992,First Stage of Tertiary Education,2nd Quintile,Important,0.30219,45,129,0.22264,0.38174
1992,First Stage of Tertiary Education,2nd Quintile,Less important,0.30151,46,129,0.22201,0.38101
1992,First Stage of Tertiary Education,3rd Quintile,Very important,0.29679,50,134,0.21915,0.37444
1992,First Stage of Tertiary Education,3rd Quintile,Important,0.28217,46,134,0.20568,0.35866
1992,First Stage of Tertiary Education,3rd Quintile,Less important,0.20845,38,134,0.13941,0.27748
1992,First Stage of Tertiary Education,4th Quintile,Very important,0.26207,38,126,0.18498,0.33917
1992,First Stage of Tertiary Education,4th Quintile,Important,0.25287,43,126,0.17667,0.32907
1992,First Stage of Tertiary Education,4th Quintile,Less important,0.33141,45,126,0.24889,0.41394
1992,First Stage of Tertiary Education,5th Quintile,Very important,0.28000,61,200,0.21761,0.34238
1992,First Stage of Tertiary Education,5th Quintile,Important,0.37140,77,200,0.30426,0.43853
1992,First Stage of Tertiary Education,5th Quintile,Less important,0.27283,62,200,0.21095,0.33472
1992,Second Stage of Tertiary Education,1st Quintile,Very important,0.18380,48,237,0.13438,0.23321
1992,Second Stage of Tertiary Education,1st Quintile,Important,0.29439,67,237,0.23624,0.35254
1992,Second Stage of Tertiary Education,1st Quintile,Less important,0.24797,61,237,0.19287,0.30306
1992,Second Stage of Tertiary Education,1st Quintile,Unimportant,0.27384,61,237,0.21695,0.33074
1992,Second Stage of Tertiary Education,2nd Quintile,Very important,0.17891,64,306,0.13590,0.22193
1992,Second Stage of Tertiary Education,2nd Quintile,Important,0.28884,87,306,0.23797,0.33970
1992,Second Stage of Tertiary Education,2nd Quintile,Less important,0.34995,109,306,0.29642,0.40348
1992,Second Stage of Tertiary Education,2nd Quintile,Unimportant,0.18230,46,306,0.13897,0.22564
1992,Second Stage of Tertiary Education,3rd Quintile,Very important,0.18700,58,317,0.14401,0.22999
1992,Second Stage of Tertiary Education,3rd Quintile,Important,0.26667,80,317,0.21791,0.31543
1992,Second Stage of Tertiary Education,3rd Quintile,Less important,0.37517,132,317,0.32179,0.42856
1992,Second Stage of Tertiary Education,3rd Quintile,Unimportant,0.17116,47,317,0.12963,0.21269
1992,Second Stage of Tertiary Education,4th Quintile,Very important,0.21778,52,262,0.16771,0.26786
1992,Second Stage of Tertiary Education,4th Quintile,Important,0.33027,85,262,0.27321,0.38733
1992,Second Stage of Tertiary Education,4th Quintile,Less important,0.30871,89,262,0.25266,0.36475
1992,Second Stage of Tertiary Education,4th Quintile,Unimportant,0.14324,36,262,0.10074,0.18574
1992,Second Stage of Tertiary Education,5th Quintile,Very important,0.23921,116,480,0.20100,0.27741
1992,Second Stage of Tertiary Education,5th Quintile,Important,0.35574,174,480,0.31287,0.39861
1992,Second Stage of Tertiary Education,5th Quintile,Less important,0.28958,136,480,0.24896,0.33020
1992,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.11547,54,480,0.08685,0.14409
1995,Lower Secondary Level,1st Quintile,Very important,0.19299,94,477,0.15754,0.22844
1995,Lower Secondary Level,1st Quintile,Important,0.26597,137,477,0.22628,0.30567
1995,Lower Secondary Level,1st Quintile,Less important,0.27884,139,477,0.23856,0.31913
1995,Lower Secondary Level,1st Quintile,Unimportant,0.26219,107,477,0.22268,0.30171
1995,Lower Secondary Level,2nd Quintile,Very important,0.23245,108,419,0.19196,0.27295
1995,Lower Secondary Level,2nd Quintile,Important,0.22641,111,419,0.18629,0.26653
1995,Lower Secondary Level,2nd Quintile,Less important,0.26399,112,419,0.22174,0.30625
1995,Lower Secondary Level,2nd Quintile,Unimportant,0.27714,88,419,0.23423,0.32005
1995,Lower Secondary Level,3rd Quintile,Very important,0.23752,94,385,0.19495,0.28008
1995,Lower Secondary Level,3rd Quintile,Important,0.35083,140,385,0.30310,0.39856
1995,Lower Secondary Level,3rd Quintile,Less important,0.23969,101,385,0.19699,0.28239
1995,Lower Secondary Level,3rd Quintile,Unimportant,0.17196,50,385,0.13422,0.20970
1995,Lower Secondary Level,4th Quintile,Very important,0.23883,73,324,0.19234,0.28533
1995,Lower Secondary Level,4th Quintile,Important,0.35452,123,324,0.30235,0.40669
1995,Lower Secondary Level,4th Quintile,Less important,0.24624,86,324,0.19926,0.29323
1995,Lower Secondary Level,4th Quintile,Unimportant,0.16041,42,324,0.12039,0.20043
1995,Lower Secondary Level,5th Quintile,Very important,0.24206,49,183,0.17983,0.30429
1995,Lower Secondary Level,5th Quintile,Important,0.41040,85,183,0.33893,0.48186
1995,Lower Secondary Level,5th Quintile,Less important,0.21654,49,183,0.15669,0.27638
1995,Upper Secondary Level,1st Quintile,Very important,0.17877,215,1000,0.15501,0.20254
1995,Upper Secondary Level,1st Quintile,Important,0.24269,252,1000,0.21610,0.26927
1995,Upper Secondary Level,1st Quintile,Less important,0.36060,342,1000,0.33082,0.39037
1995,Upper Secondary Level,1st Quintile,Unimportant,0.21794,191,1000,0.19234,0.24354
1995,Upper Secondary Level,2nd Quintile,Very important,0.24943,354,1325,0.22612,0.27273
1995,Upper Secondary Level,2nd Quintile,Important,0.27249,365,1325,0.24850,0.29647
1995,Upper Secondary Level,2nd Quintile,Less important,0.29290,415,1325,0.26839,0.31741
1995,Upper Secondary Level,2nd Quintile,Unimportant,0.18519,191,1325,0.16427,0.20611
1995,Upper Secondary Level,3rd Quintile,Very important,0.24503,348,1293,0.22158,0.26848
1995,Upper Secondary Level,3rd Quintile,Important,0.31887,421,1293,0.29346,0.34429
1995,Upper Secondary Level,3rd Quintile,Less important,0.30107,388,1293,0.27606,0.32609
1995,Upper Secondary Level,3rd Quintile,Unimportant,0.13502,136,1293,0.11639,0.15366
1995,Upper Secondary Level,4th Quintile,Very important,0.24442,324,1312,0.22116,0.26768
1995,Upper Secondary Level,4th Quintile,Important,0.33843,450,1312,0.31282,0.36405
1995,Upper Secondary Level,4th Quintile,Less important,0.30988,414,1312,0.28484,0.33491
1995,Upper Secondary Level,4th Quintile,Unimportant,0.10727,124,1312,0.09052,0.12402
1995,Upper Secondary Level,5th Quintile,Very important,0.25191,276,1106,0.22631,0.27751
1995,Upper Secondary Level,5th Quintile,Important,0.35378,399,1106,0.32559,0.38198
1995,Upper Secondary Level,5th Quintile,Less important,0.29644,334,1106,0.26952,0.32337
1995,Upper Secondary Level,5th Quintile,Unimportant,0.09786,97,1106,0.08035,0.11538
1995,Post-secondary Non-tertiary Level,3rd Quintile,Less important,0.43271,40,40,0.27721,0.58821
1995,Post-secondary Non-tertiary Level,4th Quintile,Important,0.35419,34,67,0.23881,0.46958
1995,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.31565,33,67,0.20352,0.42778
1995,First Stage of Tertiary Education,2nd Quintile,Important,0.32682,46,82,0.22467,0.42897
1995,First Stage of Tertiary Education,2nd Quintile,Less important,0.26396,36,82,0.16797,0.35995
1995,First Stage of Tertiary Education,3rd Quintile,Very important,0.37820,59,148,0.29980,0.45659
1995,First Stage of Tertiary Education,3rd Quintile,Important,0.19934,44,148,0.13476,0.26392
1995,First Stage of Tertiary Education,3rd Quintile,Less important,0.25490,45,148,0.18445,0.32535
1995,First Stage of Tertiary Education,4th Quintile,Very important,0.29354,52,152,0.22091,0.36618
1995,First Stage of Tertiary Education,4th Quintile,Important,0.34755,60,152,0.27160,0.42350
1995,First Stage of Tertiary Education,4th Quintile,Less important,0.21329,40,152,0.14795,0.27862
1995,First Stage of Tertiary Education,5th Quintile,Very important,0.27072,55,188,0.20703,0.33440
1995,First Stage of Tertiary Education,5th Quintile,Important,0.39920,81,188,0.32901,0.46939
1995,First Stage of Tertiary Education,5th Quintile,Less important,0.27742,52,188,0.21325,0.34159
1995,Second Stage of Tertiary Education,1st Quintile,Important,0.27998,38,91,0.18722,0.37275
1995,Second Stage of Tertiary Education,1st Quintile,Less important,0.45861,53,91,0.35566,0.56155
1995,Second Stage of Tertiary Education,2nd Quintile,Very important,0.19597,55,246,0.14626,0.24567
1995,Second Stage of Tertiary Education,2nd Quintile,Important,0.21052,57,246,0.15947,0.26156
1995,Second Stage of Tertiary Education,2nd Quintile,Less important,0.34362,81,246,0.28415,0.40309
1995,Second Stage of Tertiary Education,2nd Quintile,Unimportant,0.24989,53,246,0.19568,0.30411
1995,Second Stage of Tertiary Education,3rd Quintile,Very important,0.23499,66,305,0.18733,0.28265
1995,Second Stage of Tertiary Education,3rd Quintile,Important,0.32055,101,305,0.26809,0.37301
1995,Second Stage of Tertiary Education,3rd Quintile,Less important,0.35231,106,305,0.29861,0.40600
1995,Second Stage of Tertiary Education,3rd Quintile,Unimportant,0.09215,32,305,0.05964,0.12467
1995,Second Stage of Tertiary Education,4th Quintile,Very important,0.25374,89,388,0.21039,0.29710
1995,Second Stage of Tertiary Education,4th Quintile,Important,0.38123,150,388,0.33284,0.42962
1995,Second Stage of Tertiary Education,4th Quintile,Less important,0.26119,111,388,0.21743,0.30496
1995,Second Stage of Tertiary Education,4th Quintile,Unimportant,0.10384,38,388,0.07345,0.13423
1995,Second Stage of Tertiary Education,5th Quintile,Very important,0.21305,136,620,0.18079,0.24531
1995,Second Stage of Tertiary Education,5th Quintile,Important,0.39086,245,620,0.35242,0.42930
1995,Second Stage of Tertiary Education,5th Quintile,Less important,0.27394,173,620,0.23880,0.30907
1995,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.12215,66,620,0.09636,0.14795
2004,No answer / don't know,1st Quintile,Less important,0.36553,31,31,0.19320,0.53786
2004,Pre-primary Level,1st Quintile,Important,0.30872,34,74,0.20275,0.41470
2004,Pre-primary Level,1st Quintile,Less important,0.34653,40,74,0.23736,0.45569
2004,Pre-primary Level,2nd Quintile,Important,0.35350,39,82,0.24939,0.45761
2004,Pre-primary Level,2nd Quintile,Less important,0.38970,43,82,0.28350,0.49591
2004,Pre-primary Level,3rd Quintile,Important,0.40100,42,93,0.30085,0.50115
2004,Pre-primary Level,3rd Quintile,Less important,0.35420,51,93,0.25647,0.45193
2004,Pre-primary Level,4th Quintile,Important,0.33719,46,102,0.24499,0.42939
2004,Pre-primary Level,4th Quintile,Less important,0.42004,56,102,0.32378,0.51629
2004,Pre-primary Level,5th Quintile,Very important,0.20485,36,158,0.14172,0.26799
2004,Pre-primary Level,5th Quintile,Important,0.37427,59,158,0.29857,0.44996
2004,Pre-primary Level,5th Quintile,Less important,0.31875,63,158,0.24586,0.39165
2004,Primary Level,1st Quintile,Important,0.26265,36,101,0.17639,0.34890
2004,Primary Level,1st Quintile,Less important,0.29143,34,101,0.20236,0.38049
2004,Primary Level,1st Quintile,Unimportant,0.22893,31,101,0.14658,0.31127
2004,Lower Secondary Level,1st Quintile,Very important,0.15642,126,769,0.13073,0.18211
2004,Lower Secondary Level,1st Quintile,Important,0.25560,200,769,0.22475,0.28645
2004,Lower Secondary Level,1st Quintile,Less important,0.33507,262,769,0.30168,0.36845
2004,Lower Secondary Level,1st Quintile,Unimportant,0.25292,181,769,0.22217,0.28366
2004,Lower Secondary Level,2nd Quintile,Very important,0.23232,160,670,0.20031,0.26432
2004,Lower Secondary Level,2nd Quintile,Important,0.27672,197,670,0.24282,0.31062
2004,Lower Secondary Level,2nd Quintile,Less important,0.27021,188,670,0.23656,0.30386
2004,Lower Secondary Level,2nd Quintile,Unimportant,0.22076,125,670,0.18933,0.25219
2004,Lower Secondary Level,3rd Quintile,Very important,0.24073,131,489,0.20279,0.27866
2004,Lower Secondary Level,3rd Quintile,Important,0.33042,156,489,0.28869,0.37215
2004,Lower Secondary Level,3rd Quintile,Less important,0.30341,145,489,0.26262,0.34420
2004,Lower Secondary Level,3rd Quintile,Unimportant,0.12544,57,489,0.09605,0.15483
2004,Lower Secondary Level,4th Quintile,Very important,0.27932,99,365,0.23322,0.32541
2004,Lower Secondary Level,4th Quintile,Important,0.30668,125,365,0.25931,0.35405
2004,Lower Secondary Level,4th Quintile,Less important,0.27113,100,365,0.22546,0.31680
2004,Lower Secondary Level,4th Quintile,Unimportant,0.14288,41,365,0.10693,0.17883
2004,Lower Secondary Level,5th Quintile,Very important,0.31089,65,226,0.25041,0.37137
2004,Lower Secondary Level,5th Quintile,Important,0.35345,101,226,0.29099,0.41592
2004,Lower Secondary Level,5th Quintile,Less important,0.23614,60,226,0.18065,0.29164
2004,Upper Secondary Level,1st Quintile,Very important,0.14619,255,1659,0.12919,0.16320
2004,Upper Secondary Level,1st Quintile,Important,0.24127,408,1659,0.22067,0.26186
2004,Upper Secondary Level,1st Quintile,Less important,0.34379,593,1659,0.32093,0.36665
2004,Upper Secondary Level,1st Quintile,Unimportant,0.26875,403,1659,0.24741,0.29009
2004,Upper Secondary Level,2nd Quintile,Very important,0.21564,490,2152,0.19826,0.23302
2004,Upper Secondary Level,2nd Quintile,Important,0.28608,663,2152,0.26698,0.30518
2004,Upper Secondary Level,2nd Quintile,Less important,0.29381,635,2152,0.27456,0.31306
2004,Upper Secondary Level,2nd Quintile,Unimportant,0.20446,364,2152,0.18742,0.22151
2004,Upper Secondary Level,3rd Quintile,Very important,0.26173,602,2262,0.24361,0.27985
2004,Upper Secondary Level,3rd Quintile,Important,0.31238,744,2262,0.29327,0.33148
2004,Upper Secondary Level,3rd Quintile,Less important,0.26739,614,2262,0.24915,0.28564
2004,Upper Secondary Level,3rd Quintile,Unimportant,0.15850,302,2262,0.14344,0.17355
2004,Upper Secondary Level,4th Quintile,Very important,0.27640,667,2280,0.25804,0.29476
2004,Upper Secondary Level,4th Quintile,Important,0.33353,802,2280,0.31417,0.35289
2004,Upper Secondary Level,4th Quintile,Less important,0.27291,580,2280,0.25462,0.29120
2004,Upper Secondary Level,4th Quintile,Unimportant,0.11716,231,2280,0.10396,0.13037
2004,Upper Secondary Level,5th Quintile,Very important,0.28571,685,2338,0.26740,0.30403
2004,Upper Secondary Level,5th Quintile,Important,0.35661,878,2338,0.33719,0.37603
2004,Upper Secondary Level,5th Quintile,Less important,0.25511,588,2338,0.23744,0.27279
2004,Upper Secondary Level,5th Quintile,Unimportant,0.10257,187,2338,0.09027,0.11487
2004,Post-secondary Non-tertiary Level,1st Quintile,Important,0.18851,32,89,0.10679,0.27023
2004,Post-secondary Non-tertiary Level,1st Quintile,Less important,0.41984,57,89,0.31672,0.52295
2004,Post-secondary Non-tertiary Level,2nd Quintile,Very important,0.26864,35,142,0.19548,0.34181
2004,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.30663,46,142,0.23052,0.38274
2004,Post-secondary Non-tertiary Level,2nd Quintile,Less important,0.31785,61,142,0.24099,0.39471
2004,Post-secondary Non-tertiary Level,3rd Quintile,Very important,0.16942,37,174,0.11352,0.22532
2004,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.32544,64,174,0.25562,0.39526
2004,Post-secondary Non-tertiary Level,3rd Quintile,Less important,0.36276,73,174,0.29111,0.43440
2004,Post-secondary Non-tertiary Level,4th Quintile,Very important,0.17908,48,230,0.12942,0.22874
2004,Post-secondary Non-tertiary Level,4th Quintile,Important,0.34793,102,230,0.28624,0.40962
2004,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.36520,80,230,0.30284,0.42757
2004,Post-secondary Non-tertiary Level,5th Quintile,Very important,0.26941,105,375,0.22445,0.31437
2004,Post-secondary Non-tertiary Level,5th Quintile,Important,0.40001,162,375,0.35036,0.44966
2004,Post-secondary Non-tertiary Level,5th Quintile,Less important,0.25553,108,375,0.21132,0.29973
2004,First Stage of Tertiary Education,1st Quintile,Important,0.35492,47,88,0.25438,0.45547
2004,First Stage of Tertiary Education,1st Quintile,Less important,0.34053,41,88,0.24095,0.44011
2004,First Stage of Tertiary Education,2nd Quintile,Very important,0.20451,48,227,0.15192,0.25710
2004,First Stage of Tertiary Education,2nd Quintile,Important,0.29965,70,227,0.23993,0.35938
2004,First Stage of Tertiary Education,2nd Quintile,Less important,0.33941,72,227,0.27767,0.40114
2004,First Stage of Tertiary Education,2nd Quintile,Unimportant,0.15643,37,227,0.10907,0.20379
2004,First Stage of Tertiary Education,3rd Quintile,Very important,0.24082,102,375,0.19748,0.28415
2004,First Stage of Tertiary Education,3rd Quintile,Important,0.33649,129,375,0.28860,0.38437
2004,First Stage of Tertiary Education,3rd Quintile,Less important,0.27263,97,375,0.22750,0.31776
2004,First Stage of Tertiary Education,3rd Quintile,Unimportant,0.15007,47,375,0.11387,0.18626
2004,First Stage of Tertiary Education,4th Quintile,Very important,0.28010,115,392,0.23559,0.32461
2004,First Stage of Tertiary Education,4th Quintile,Important,0.35259,148,392,0.30523,0.39995
2004,First Stage of Tertiary Education,4th Quintile,Less important,0.26434,91,392,0.22063,0.30805
2004,First Stage of Tertiary Education,4th Quintile,Unimportant,0.10297,38,392,0.07285,0.13310
2004,First Stage of Tertiary Education,5th Quintile,Very important,0.25080,147,497,0.21265,0.28895
2004,First Stage of Tertiary Education,5th Quintile,Important,0.39818,200,497,0.35510,0.44127
2004,First Stage of Tertiary Education,5th Quintile,Less important,0.26277,118,497,0.22404,0.30151
2004,First Stage of Tertiary Education,5th Quintile,Unimportant,0.08824,32,497,0.06328,0.11321
2004,Second Stage of Tertiary Education,1st Quintile,Important,0.25825,55,171,0.19246,0.32404
2004,Second Stage of Tertiary Education,1st Quintile,Less important,0.36883,70,171,0.29630,0.44135
2004,Second Stage of Tertiary Education,1st Quintile,Unimportant,0.24659,46,171,0.18180,0.31139
2004,Second Stage of Tertiary Education,2nd Quintile,Very important,0.11947,44,305,0.08301,0.15593
2004,Second Stage of Tertiary Education,2nd Quintile,Important,0.28790,94,305,0.23700,0.33880
2004,Second Stage of Tertiary Education,2nd Quintile,Less important,0.38440,108,305,0.32971,0.43908
2004,Second Stage of Tertiary Education,2nd Quintile,Unimportant,0.20823,59,305,0.16259,0.25388
2004,Second Stage of Tertiary Education,3rd Quintile,Very important,0.16413,88,462,0.13032,0.19795
2004,Second Stage of Tertiary Education,3rd Quintile,Important,0.28795,143,462,0.24661,0.32928
2004,Second Stage of Tertiary Education,3rd Quintile,Less important,0.31553,139,462,0.27310,0.35795
2004,Second Stage of Tertiary Education,3rd Quintile,Unimportant,0.23240,92,462,0.19384,0.27095
2004,Second Stage of Tertiary Education,4th Quintile,Very important,0.21679,175,841,0.18892,0.24465
2004,Second Stage of Tertiary Education,4th Quintile,Important,0.30941,306,841,0.27815,0.34067
2004,Second Stage of Tertiary Education,4th Quintile,Less important,0.30381,242,841,0.27271,0.33491
2004,Second Stage of Tertiary Education,4th Quintile,Unimportant,0.16999,118,841,0.14459,0.19539
2004,Second Stage of Tertiary Education,5th Quintile,Very important,0.24721,666,2465,0.23018,0.26425
2004,Second Stage of Tertiary Education,5th Quintile,Important,0.38252,987,2465,0.36333,0.40171
2004,Second Stage of Tertiary Education,5th Quintile,Less important,0.25928,612,2465,0.24197,0.27658
2004,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.11099,200,2465,0.09859,0.12339
2008,No answer / don't know,1st Quintile,Important,0.37720,33,72,0.26446,0.48995
2008,No answer / don't know,1st Quintile,Less important,0.32635,39,72,0.21728,0.43541
2008,Pre-primary Level,3rd Quintile,Less important,0.55877,42,42,0.40678,0.71076
2008,Pre-primary Level,5th Quintile,Important,0.47474,36,68,0.35516,0.59431
2008,Pre-primary Level,5th Quintile,Less important,0.32097,32,68,0.20918,0.43276
2008,Primary Level,1st Quintile,Unimportant,0.34149,38,38,0.18869,0.49429
