year,migback,regtyp,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,Rural regions,Very important,0.21885,1413,6097,0.20847,0.22922
2008,No migration background,Rural regions,Important,0.36197,2256,6097,0.34991,0.37404
2008,No migration background,Rural regions,Less important,0.27440,1660,6097,0.26320,0.28561
2008,No migration background,Rural regions,Unimportant,0.14478,768,6097,0.13594,0.15361
2008,Direct migration background,Urban regions,Very important,0.18422,298,1542,0.16486,0.20357
2008,Direct migration background,Urban regions,Important,0.31079,506,1542,0.28768,0.33390
2008,Direct migration background,Urban regions,Less important,0.32229,472,1542,0.29896,0.34563
2008,Direct migration background,Urban regions,Unimportant,0.18270,266,1542,0.16341,0.20200
2008,Direct migration background,Rural regions,Very important,0.18565,86,346,0.14462,0.22668
2008,Direct migration background,Rural regions,Important,0.30393,108,346,0.25539,0.35246
2008,Direct migration background,Rural regions,Less important,0.31919,100,346,0.27000,0.36839
2008,Direct migration background,Rural regions,Unimportant,0.19123,52,346,0.14973,0.23273
2008,Indirect migration background,Urban regions,Very important,0.21054,143,651,0.17920,0.24189
2008,Indirect migration background,Urban regions,Important,0.35651,237,651,0.31969,0.39333
2008,Indirect migration background,Urban regions,Less important,0.32552,205,651,0.28949,0.36154
2008,Indirect migration background,Urban regions,Unimportant,0.10743,66,651,0.08363,0.13124
2008,Indirect migration background,Rural regions,Important,0.37213,45,81,0.26620,0.47805
2008,Indirect migration background,Rural regions,Less important,0.37169,36,81,0.26580,0.47759
2012,No migration background,Urban regions,Very important,0.15719,2382,14092,0.15118,0.16320
2012,No migration background,Urban regions,Important,0.31677,4691,14092,0.30909,0.32445
2012,No migration background,Urban regions,Less important,0.31961,4536,14092,0.31191,0.32731
2012,No migration background,Urban regions,Unimportant,0.20643,2483,14092,0.19974,0.21311
2012,No migration background,Rural regions,Very important,0.21512,2085,8996,0.20662,0.22361
2012,No migration background,Rural regions,Important,0.36639,3330,8996,0.35644,0.37635
2012,No migration background,Rural regions,Less important,0.26344,2389,8996,0.25434,0.27255
2012,No migration background,Rural regions,Unimportant,0.15505,1192,8996,0.14757,0.16253
2012,Direct migration background,Urban regions,Very important,0.23352,602,2363,0.21646,0.25058
2012,Direct migration background,Urban regions,Important,0.31869,820,2363,0.29990,0.33749
2012,Direct migration background,Urban regions,Less important,0.28191,619,2363,0.26376,0.30005
2012,Direct migration background,Urban regions,Unimportant,0.16588,322,2363,0.15087,0.18088
2012,Direct migration background,Rural regions,Very important,0.23727,214,813,0.20801,0.26654
2012,Direct migration background,Rural regions,Important,0.33298,311,813,0.30057,0.36540
2012,Direct migration background,Rural regions,Less important,0.25196,174,813,0.22210,0.28182
2012,Direct migration background,Rural regions,Unimportant,0.17778,114,813,0.15149,0.20408
2012,Indirect migration background,Urban regions,Very important,0.22944,216,958,0.20280,0.25608
2012,Indirect migration background,Urban regions,Important,0.38248,330,958,0.35169,0.41327
2012,Indirect migration background,Urban regions,Less important,0.27537,307,958,0.24707,0.30368
2012,Indirect migration background,Urban regions,Unimportant,0.11271,105,958,0.09267,0.13274
2012,Indirect migration background,Rural regions,Very important,0.20138,55,210,0.14701,0.25575
2012,Indirect migration background,Rural regions,Important,0.27481,79,210,0.21429,0.33533
2012,Indirect migration background,Rural regions,Less important,0.36693,76,210,0.30159,0.43228
2016,No migration background,Urban regions,Very important,0.16822,1837,10795,0.16116,0.17528
2016,No migration background,Urban regions,Important,0.32539,3580,10795,0.31655,0.33423
2016,No migration background,Urban regions,Less important,0.30854,3335,10795,0.29983,0.31726
2016,No migration background,Urban regions,Unimportant,0.19785,2043,10795,0.19033,0.20536
2016,No migration background,Rural regions,Very important,0.21822,1551,6866,0.20845,0.22799
2016,No migration background,Rural regions,Important,0.36534,2643,6866,0.35395,0.37673
2016,No migration background,Rural regions,Less important,0.25773,1734,6866,0.24738,0.26807
2016,No migration background,Rural regions,Unimportant,0.15872,938,6866,0.15007,0.16736
2016,Direct migration background,Urban regions,Very important,0.24093,945,3701,0.22715,0.25471
2016,Direct migration background,Urban regions,Important,0.33677,1340,3701,0.32154,0.35199
2016,Direct migration background,Urban regions,Less important,0.26907,966,3701,0.25478,0.28336
2016,Direct migration background,Urban regions,Unimportant,0.15324,450,3701,0.14163,0.16484
2016,Direct migration background,Rural regions,Very important,0.26638,411,1297,0.24231,0.29045
2016,Direct migration background,Rural regions,Important,0.34704,472,1297,0.32112,0.37296
2016,Direct migration background,Rural regions,Less important,0.25301,278,1297,0.22934,0.27668
2016,Direct migration background,Rural regions,Unimportant,0.13357,136,1297,0.11505,0.15210
2016,Indirect migration background,Urban regions,Very important,0.19624,276,1178,0.17355,0.21893
2016,Indirect migration background,Urban regions,Important,0.33827,383,1178,0.31124,0.36530
2016,Indirect migration background,Urban regions,Less important,0.36002,411,1178,0.33260,0.38744
2016,Indirect migration background,Urban regions,Unimportant,0.10547,108,1178,0.08792,0.12302
2016,Indirect migration background,Rural regions,Very important,0.19087,74,272,0.14408,0.23766
2016,Indirect migration background,Rural regions,Important,0.33466,105,272,0.27848,0.39084
2016,Indirect migration background,Rural regions,Less important,0.38845,93,272,0.33042,0.44648
2021,No migration background,Urban regions,Very important,0.17101,1436,8256,0.16289,0.17913
2021,No migration background,Urban regions,Important,0.32410,2727,8256,0.31401,0.33420
2021,No migration background,Urban regions,Less important,0.32152,2644,8256,0.31144,0.33160
2021,No migration background,Urban regions,Unimportant,0.18337,1449,8256,0.17502,0.19172
2021,No migration background,Rural regions,Very important,0.22858,1140,4824,0.21673,0.24044
2021,No migration background,Rural regions,Important,0.36792,1806,4824,0.35431,0.38153
2021,No migration background,Rural regions,Less important,0.25582,1227,4824,0.24350,0.26813
2021,No migration background,Rural regions,Unimportant,0.14768,651,4824,0.13767,0.15769
2021,Direct migration background,Urban regions,Very important,0.24689,661,2351,0.22946,0.26433
2021,Direct migration background,Urban regions,Important,0.32206,816,2351,0.30317,0.34095
2021,Direct migration background,Urban regions,Less important,0.31486,638,2351,0.29608,0.33364
2021,Direct migration background,Urban regions,Unimportant,0.11619,236,2351,0.10323,0.12915
2021,Direct migration background,Rural regions,Very important,0.21715,203,742,0.18747,0.24684
2021,Direct migration background,Rural regions,Important,0.38410,281,742,0.34908,0.41912
2021,Direct migration background,Rural regions,Less important,0.29863,187,742,0.26568,0.33158
2021,Direct migration background,Rural regions,Unimportant,0.10012,71,742,0.07851,0.12173
2021,Indirect migration background,Urban regions,Very important,0.16524,129,736,0.13839,0.19209
2021,Indirect migration background,Urban regions,Important,0.34233,230,736,0.30803,0.37664
2021,Indirect migration background,Urban regions,Less important,0.32957,268,736,0.29559,0.36355
2021,Indirect migration background,Urban regions,Unimportant,0.16286,109,736,0.13616,0.18955
2021,Indirect migration background,Rural regions,Very important,0.22964,42,173,0.16678,0.29249
2021,Indirect migration background,Rural regions,Important,0.28206,60,173,0.21481,0.34931
2021,Indirect migration background,Rural regions,Less important,0.39719,71,173,0.32406,0.47032
