year,migback,quintil_oecd,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Direct migration background,1st Quintile,Unimportant,0.25133,302,1817,0.23138,0.27128
2016,Direct migration background,2nd Quintile,Very important,0.29311,383,1264,0.26800,0.31821
2016,Direct migration background,2nd Quintile,Important,0.33149,444,1264,0.30553,0.35746
2016,Direct migration background,2nd Quintile,Less important,0.26483,309,1264,0.24049,0.28916
2016,Direct migration background,2nd Quintile,Unimportant,0.11057,128,1264,0.09328,0.12787
2016,Direct migration background,3rd Quintile,Very important,0.29088,232,804,0.25946,0.32229
2016,Direct migration background,3rd Quintile,Important,0.34947,293,804,0.31649,0.38244
2016,Direct migration background,3rd Quintile,Less important,0.27291,202,804,0.24210,0.30372
2016,Direct migration background,3rd Quintile,Unimportant,0.08675,77,804,0.06728,0.10622
2016,Direct migration background,4th Quintile,Very important,0.25839,172,615,0.22376,0.29302
2016,Direct migration background,4th Quintile,Important,0.40534,251,615,0.36651,0.44418
2016,Direct migration background,4th Quintile,Less important,0.21857,145,615,0.18588,0.25126
2016,Direct migration background,4th Quintile,Unimportant,0.11769,47,615,0.09220,0.14318
2016,Direct migration background,5th Quintile,Very important,0.25417,132,496,0.21582,0.29253
2016,Direct migration background,5th Quintile,Important,0.36382,203,496,0.32143,0.40620
2016,Direct migration background,5th Quintile,Less important,0.29075,129,496,0.25074,0.33075
2016,Direct migration background,5th Quintile,Unimportant,0.09126,32,496,0.06589,0.11663
2016,Indirect migration background,1st Quintile,Very important,0.20232,108,428,0.16422,0.24043
2016,Indirect migration background,1st Quintile,Important,0.25786,122,428,0.21637,0.29935
2016,Indirect migration background,1st Quintile,Less important,0.34500,141,428,0.29991,0.39009
2016,Indirect migration background,1st Quintile,Unimportant,0.19482,57,428,0.15726,0.23239
2016,Indirect migration background,2nd Quintile,Very important,0.17724,77,327,0.13579,0.21870
2016,Indirect migration background,2nd Quintile,Important,0.25816,107,327,0.21065,0.30566
2016,Indirect migration background,2nd Quintile,Less important,0.48307,143,327,0.42882,0.53731
2016,Indirect migration background,3rd Quintile,Very important,0.19653,65,244,0.14657,0.24650
2016,Indirect migration background,3rd Quintile,Important,0.38400,98,244,0.32285,0.44515
2016,Indirect migration background,3rd Quintile,Less important,0.34300,81,244,0.28331,0.40269
2016,Indirect migration background,4th Quintile,Very important,0.16993,51,220,0.12019,0.21968
2016,Indirect migration background,4th Quintile,Important,0.42576,95,220,0.36027,0.49125
2016,Indirect migration background,4th Quintile,Less important,0.34216,74,220,0.27932,0.40499
2016,Indirect migration background,5th Quintile,Very important,0.23338,49,180,0.17141,0.29534
2016,Indirect migration background,5th Quintile,Important,0.43808,66,180,0.36539,0.51076
2016,Indirect migration background,5th Quintile,Less important,0.28301,65,180,0.21702,0.34900
2021,No migration background,1st Quintile,Very important,0.11173,209,1946,0.09773,0.12573
2021,No migration background,1st Quintile,Important,0.23240,439,1946,0.21363,0.25117
2021,No migration background,1st Quintile,Less important,0.33880,705,1946,0.31776,0.35983
2021,No migration background,1st Quintile,Unimportant,0.31707,593,1946,0.29639,0.33775
2021,No migration background,2nd Quintile,Very important,0.14838,386,2381,0.13409,0.16266
2021,No migration background,2nd Quintile,Important,0.29848,699,2381,0.28010,0.31687
2021,No migration background,2nd Quintile,Less important,0.33198,787,2381,0.31306,0.35089
2021,No migration background,2nd Quintile,Unimportant,0.22117,509,2381,0.20449,0.23784
2021,No migration background,3rd Quintile,Very important,0.22268,513,2454,0.20622,0.23915
2021,No migration background,3rd Quintile,Important,0.34326,836,2454,0.32447,0.36205
2021,No migration background,3rd Quintile,Less important,0.29433,751,2454,0.27629,0.31236
2021,No migration background,3rd Quintile,Unimportant,0.13973,354,2454,0.12601,0.15345
2021,No migration background,4th Quintile,Very important,0.20359,583,2636,0.18822,0.21897
2021,No migration background,4th Quintile,Important,0.37219,1003,2636,0.35373,0.39064
2021,No migration background,4th Quintile,Less important,0.29843,734,2636,0.28096,0.31590
2021,No migration background,4th Quintile,Unimportant,0.12580,316,2636,0.11314,0.13846
2021,No migration background,5th Quintile,Very important,0.24122,882,3648,0.22733,0.25510
2021,No migration background,5th Quintile,Important,0.41232,1553,3648,0.39635,0.42830
2021,No migration background,5th Quintile,Less important,0.24837,889,3648,0.23435,0.26239
2021,No migration background,5th Quintile,Unimportant,0.09809,324,3648,0.08844,0.10775
2021,Direct migration background,1st Quintile,Very important,0.18734,298,1027,0.16346,0.21122
2021,Direct migration background,1st Quintile,Important,0.33664,329,1027,0.30773,0.36556
2021,Direct migration background,1st Quintile,Less important,0.33273,276,1027,0.30390,0.36157
2021,Direct migration background,1st Quintile,Unimportant,0.14328,124,1027,0.12184,0.16472
2021,Direct migration background,2nd Quintile,Very important,0.28111,219,732,0.24852,0.31370
2021,Direct migration background,2nd Quintile,Important,0.32118,256,732,0.28733,0.35503
2021,Direct migration background,2nd Quintile,Less important,0.28352,191,732,0.25085,0.31619
2021,Direct migration background,2nd Quintile,Unimportant,0.11419,66,732,0.09114,0.13725
2021,Direct migration background,3rd Quintile,Very important,0.22602,124,480,0.18857,0.26348
2021,Direct migration background,3rd Quintile,Important,0.39692,185,480,0.35311,0.44074
2021,Direct migration background,3rd Quintile,Less important,0.26146,123,480,0.22211,0.30082
2021,Direct migration background,3rd Quintile,Unimportant,0.11559,48,480,0.08695,0.14422
2021,Direct migration background,4th Quintile,Very important,0.30583,106,353,0.25770,0.35397
2021,Direct migration background,4th Quintile,Important,0.30987,140,353,0.26156,0.35818
2021,Direct migration background,4th Quintile,Less important,0.32063,107,353,0.27187,0.36939
2021,Direct migration background,5th Quintile,Very important,0.22856,99,428,0.18873,0.26839
2021,Direct migration background,5th Quintile,Important,0.31241,176,428,0.26845,0.35637
2021,Direct migration background,5th Quintile,Less important,0.36184,120,428,0.31626,0.40742
2021,Direct migration background,5th Quintile,Unimportant,0.09719,33,428,0.06909,0.12528
