year,pgisced97,sex,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,male,Very important,0.25392,129,524,0.21662,0.29122
1992,Lower Secondary Level,male,Important,0.25965,133,524,0.22208,0.29723
1992,Lower Secondary Level,male,Less important,0.31399,182,524,0.27421,0.35376
1992,Lower Secondary Level,male,Unimportant,0.17244,80,524,0.14006,0.20482
1992,Lower Secondary Level,female,Very important,0.19650,301,1404,0.17571,0.21730
1992,Lower Secondary Level,female,Important,0.29273,423,1404,0.26892,0.31653
1992,Lower Secondary Level,female,Less important,0.23666,358,1404,0.21442,0.25890
1992,Lower Secondary Level,female,Unimportant,0.27411,322,1404,0.25077,0.29745
1992,Upper Secondary Level,male,Very important,0.24477,790,2983,0.22933,0.26020
1992,Upper Secondary Level,male,Important,0.30615,887,2983,0.28961,0.32270
1992,Upper Secondary Level,male,Less important,0.30018,906,2983,0.28373,0.31663
1992,Upper Secondary Level,male,Unimportant,0.14890,400,2983,0.13612,0.16168
1992,Upper Secondary Level,female,Very important,0.19493,628,3002,0.18076,0.20911
1992,Upper Secondary Level,female,Important,0.28057,857,3002,0.26450,0.29665
1992,Upper Secondary Level,female,Less important,0.32259,982,3002,0.30586,0.33931
1992,Upper Secondary Level,female,Unimportant,0.20191,535,3002,0.18755,0.21627
1992,Post-secondary Non-tertiary Level,male,Important,0.38310,57,114,0.29347,0.47274
1992,Post-secondary Non-tertiary Level,male,Less important,0.32603,57,114,0.23960,0.41246
1992,Post-secondary Non-tertiary Level,female,Important,0.27582,37,87,0.18136,0.37028
1992,Post-secondary Non-tertiary Level,female,Less important,0.37798,50,87,0.27550,0.48046
1992,First Stage of Tertiary Education,male,Very important,0.31338,148,481,0.27188,0.35488
1992,First Stage of Tertiary Education,male,Important,0.30769,153,481,0.26640,0.34898
1992,First Stage of Tertiary Education,male,Less important,0.25978,131,481,0.22055,0.29901
1992,First Stage of Tertiary Education,male,Unimportant,0.11914,49,481,0.09016,0.14813
1992,First Stage of Tertiary Education,female,Very important,0.20995,63,262,0.16054,0.25937
1992,First Stage of Tertiary Education,female,Important,0.32044,87,262,0.26383,0.37706
1992,First Stage of Tertiary Education,female,Less important,0.28155,79,262,0.22699,0.33612
1992,First Stage of Tertiary Education,female,Unimportant,0.18805,33,262,0.14064,0.23546
1992,Second Stage of Tertiary Education,male,Very important,0.23269,198,878,0.20472,0.26065
1992,Second Stage of Tertiary Education,male,Important,0.31769,274,878,0.28687,0.34850
1992,Second Stage of Tertiary Education,male,Less important,0.29990,278,878,0.26958,0.33023
1992,Second Stage of Tertiary Education,male,Unimportant,0.14972,128,878,0.12611,0.17334
1992,Second Stage of Tertiary Education,female,Very important,0.18078,140,724,0.15273,0.20884
1992,Second Stage of Tertiary Education,female,Important,0.32401,219,724,0.28989,0.35812
1992,Second Stage of Tertiary Education,female,Less important,0.32428,249,724,0.29016,0.35840
1992,Second Stage of Tertiary Education,female,Unimportant,0.17093,116,724,0.14349,0.19837
1995,Pre-primary Level,male,Important,0.36195,43,91,0.26267,0.46124
1995,Pre-primary Level,male,Less important,0.45186,48,91,0.34904,0.55468
1995,Pre-primary Level,female,Important,0.37660,45,101,0.28163,0.47157
1995,Pre-primary Level,female,Less important,0.42721,56,101,0.33025,0.52416
1995,Lower Secondary Level,male,Very important,0.23488,119,517,0.19830,0.27146
1995,Lower Secondary Level,male,Important,0.34025,183,517,0.29937,0.38113
1995,Lower Secondary Level,male,Less important,0.28946,155,517,0.25033,0.32859
1995,Lower Secondary Level,male,Unimportant,0.13541,60,517,0.10588,0.16493
1995,Lower Secondary Level,female,Very important,0.22145,299,1292,0.19880,0.24410
1995,Lower Secondary Level,female,Important,0.29495,413,1292,0.27008,0.31983
1995,Lower Secondary Level,female,Less important,0.24263,332,1292,0.21925,0.26602
1995,Lower Secondary Level,female,Unimportant,0.24097,248,1292,0.21764,0.26430
1995,Upper Secondary Level,male,Very important,0.26377,835,2986,0.24797,0.27958
1995,Upper Secondary Level,male,Important,0.31133,937,2986,0.29472,0.32794
1995,Upper Secondary Level,male,Less important,0.30329,920,2986,0.28680,0.31978
1995,Upper Secondary Level,male,Unimportant,0.12160,294,2986,0.10988,0.13333
1995,Upper Secondary Level,female,Very important,0.20873,683,3053,0.19432,0.22315
1995,Upper Secondary Level,female,Important,0.30624,950,3053,0.28989,0.32259
1995,Upper Secondary Level,female,Less important,0.31760,975,3053,0.30109,0.33412
1995,Upper Secondary Level,female,Unimportant,0.16742,445,3053,0.15418,0.18067
1995,Post-secondary Non-tertiary Level,male,Very important,0.21808,43,188,0.15889,0.27726
1995,Post-secondary Non-tertiary Level,male,Important,0.32344,71,188,0.25639,0.39048
1995,Post-secondary Non-tertiary Level,male,Less important,0.36570,74,188,0.29667,0.43474
1995,Post-secondary Non-tertiary Level,female,Very important,0.17441,34,174,0.11786,0.23096
1995,Post-secondary Non-tertiary Level,female,Important,0.32586,64,174,0.25602,0.39571
1995,Post-secondary Non-tertiary Level,female,Less important,0.37294,76,174,0.30087,0.44500
1995,First Stage of Tertiary Education,male,Very important,0.31202,148,458,0.26955,0.35450
1995,First Stage of Tertiary Education,male,Important,0.32710,152,458,0.28409,0.37012
1995,First Stage of Tertiary Education,male,Less important,0.26270,116,458,0.22235,0.30305
1995,First Stage of Tertiary Education,male,Unimportant,0.09818,42,458,0.07089,0.12546
1995,First Stage of Tertiary Education,female,Very important,0.22018,60,273,0.17093,0.26942
1995,First Stage of Tertiary Education,female,Important,0.32034,96,273,0.26489,0.37580
1995,First Stage of Tertiary Education,female,Less important,0.27227,83,273,0.21937,0.32517
1995,First Stage of Tertiary Education,female,Unimportant,0.18721,34,273,0.14085,0.23357
1995,Second Stage of Tertiary Education,male,Very important,0.24260,214,921,0.21490,0.27030
1995,Second Stage of Tertiary Education,male,Important,0.34725,325,921,0.31649,0.37802
1995,Second Stage of Tertiary Education,male,Less important,0.29658,279,921,0.26707,0.32610
1995,Second Stage of Tertiary Education,male,Unimportant,0.11357,103,921,0.09306,0.13407
1995,Second Stage of Tertiary Education,female,Very important,0.17131,153,772,0.14471,0.19790
1995,Second Stage of Tertiary Education,female,Important,0.34818,266,772,0.31456,0.38181
1995,Second Stage of Tertiary Education,female,Less important,0.32026,245,772,0.28733,0.35320
1995,Second Stage of Tertiary Education,female,Unimportant,0.16025,108,772,0.13435,0.18614
2004,No answer / don't know,male,Important,0.25222,36,92,0.16299,0.34145
2004,No answer / don't know,male,Less important,0.38380,56,92,0.28388,0.48372
2004,No answer / don't know,female,Important,0.29726,37,83,0.19833,0.39618
2004,No answer / don't know,female,Less important,0.39844,46,83,0.29247,0.50441
2004,Pre-primary Level,male,Very important,0.17808,52,280,0.13319,0.22297
2004,Pre-primary Level,male,Important,0.38887,115,280,0.33167,0.44608
2004,Pre-primary Level,male,Less important,0.32648,113,280,0.27145,0.38150
2004,Pre-primary Level,female,Very important,0.20913,57,302,0.16319,0.25508
2004,Pre-primary Level,female,Important,0.31270,105,302,0.26033,0.36508
2004,Pre-primary Level,female,Less important,0.41327,140,302,0.35764,0.46890
2004,Primary Level,male,Important,0.27469,31,31,0.11496,0.43442
2004,Primary Level,female,Important,0.30958,48,123,0.22754,0.39162
2004,Primary Level,female,Less important,0.27623,39,123,0.19689,0.35558
2004,Primary Level,female,Unimportant,0.25226,36,123,0.17519,0.32932
2004,Lower Secondary Level,male,Very important,0.23358,190,834,0.20484,0.26231
2004,Lower Secondary Level,male,Important,0.26495,236,834,0.23498,0.29492
2004,Lower Secondary Level,male,Less important,0.35016,286,834,0.31777,0.38256
2004,Lower Secondary Level,male,Unimportant,0.15131,122,834,0.12697,0.17564
2004,Lower Secondary Level,female,Very important,0.21554,392,1710,0.19605,0.23504
2004,Lower Secondary Level,female,Important,0.30061,543,1710,0.27887,0.32235
2004,Lower Secondary Level,female,Less important,0.27115,470,1710,0.25007,0.29223
2004,Lower Secondary Level,female,Unimportant,0.21270,305,1710,0.19330,0.23210
2004,Upper Secondary Level,male,Very important,0.25782,1414,5120,0.24584,0.26981
2004,Upper Secondary Level,male,Important,0.30677,1644,5120,0.29414,0.31941
2004,Upper Secondary Level,male,Less important,0.28257,1412,5120,0.27024,0.29490
2004,Upper Secondary Level,male,Unimportant,0.15283,650,5120,0.14298,0.16269
2004,Upper Secondary Level,female,Very important,0.21988,1285,5572,0.20901,0.23076
2004,Upper Secondary Level,female,Important,0.30593,1851,5572,0.29383,0.31803
2004,Upper Secondary Level,female,Less important,0.28864,1598,5572,0.27674,0.30053
2004,Upper Secondary Level,female,Unimportant,0.18555,838,5572,0.17535,0.19576
2004,Post-secondary Non-tertiary Level,male,Very important,0.22932,109,476,0.19151,0.26712
2004,Post-secondary Non-tertiary Level,male,Important,0.26462,141,476,0.22495,0.30430
2004,Post-secondary Non-tertiary Level,male,Less important,0.37382,179,476,0.33031,0.41733
2004,Post-secondary Non-tertiary Level,male,Unimportant,0.13223,47,476,0.10177,0.16270
2004,Post-secondary Non-tertiary Level,female,Very important,0.20085,143,671,0.17051,0.23119
2004,Post-secondary Non-tertiary Level,female,Important,0.37366,265,671,0.33703,0.41029
2004,Post-secondary Non-tertiary Level,female,Less important,0.30875,200,671,0.27377,0.34373
2004,Post-secondary Non-tertiary Level,female,Unimportant,0.11674,63,671,0.09242,0.14105
2004,First Stage of Tertiary Education,male,Very important,0.26684,278,928,0.23837,0.29532
2004,First Stage of Tertiary Education,male,Important,0.35269,336,928,0.32193,0.38345
2004,First Stage of Tertiary Education,male,Less important,0.26784,224,928,0.23933,0.29635
2004,First Stage of Tertiary Education,male,Unimportant,0.11263,90,928,0.09228,0.13298
2004,First Stage of Tertiary Education,female,Very important,0.18219,153,693,0.15343,0.21095
2004,First Stage of Tertiary Education,female,Important,0.35270,258,693,0.31710,0.38830
2004,First Stage of Tertiary Education,female,Less important,0.30994,195,693,0.27548,0.34440
2004,First Stage of Tertiary Education,female,Unimportant,0.15516,87,693,0.12819,0.18214
2004,Second Stage of Tertiary Education,male,Very important,0.22999,623,2404,0.21317,0.24682
2004,Second Stage of Tertiary Education,male,Important,0.35399,925,2404,0.33487,0.37311
2004,Second Stage of Tertiary Education,male,Less important,0.27772,598,2404,0.25981,0.29563
2004,Second Stage of Tertiary Education,male,Unimportant,0.13830,258,2404,0.12449,0.15210
2004,Second Stage of Tertiary Education,female,Very important,0.17992,379,1869,0.16250,0.19734
2004,Second Stage of Tertiary Education,female,Important,0.31250,660,1869,0.29148,0.33352
2004,Second Stage of Tertiary Education,female,Less important,0.32143,573,1869,0.30025,0.34261
2004,Second Stage of Tertiary Education,female,Unimportant,0.18615,257,1869,0.16850,0.20380
2008,No answer / don't know,male,Very important,0.16513,34,141,0.10363,0.22664
2008,No answer / don't know,male,Important,0.28664,38,141,0.21173,0.36155
2008,No answer / don't know,male,Less important,0.39255,69,141,0.31166,0.47344
2008,No answer / don't know,female,Important,0.31021,51,114,0.22492,0.39550
2008,No answer / don't know,female,Less important,0.38771,63,114,0.29788,0.47755
2008,Pre-primary Level,male,Important,0.32314,57,127,0.24148,0.40480
2008,Pre-primary Level,male,Less important,0.39035,70,127,0.30517,0.47553
2008,Pre-primary Level,female,Important,0.34712,69,152,0.27119,0.42305
2008,Pre-primary Level,female,Less important,0.47948,83,152,0.39980,0.55917
2008,Primary Level,female,Unimportant,0.33049,36,36,0.17465,0.48633
2008,Lower Secondary Level,male,Very important,0.20465,114,627,0.17305,0.23626
2008,Lower Secondary Level,male,Important,0.30133,194,627,0.26539,0.33728
2008,Lower Secondary Level,male,Less important,0.29966,207,627,0.26377,0.33554
2008,Lower Secondary Level,male,Unimportant,0.19436,112,627,0.16336,0.22536
2008,Lower Secondary Level,female,Very important,0.17568,275,1360,0.15545,0.19591
2008,Lower Secondary Level,female,Important,0.28483,410,1360,0.26083,0.30883
2008,Lower Secondary Level,female,Less important,0.28363,377,1360,0.25966,0.30760
2008,Lower Secondary Level,female,Unimportant,0.25586,298,1360,0.23266,0.27906
2008,Upper Secondary Level,male,Very important,0.21690,1076,4580,0.20496,0.22883
2008,Upper Secondary Level,male,Important,0.31865,1540,4580,0.30516,0.33215
2008,Upper Secondary Level,male,Less important,0.29841,1302,4580,0.28516,0.31167
2008,Upper Secondary Level,male,Unimportant,0.16604,662,4580,0.15526,0.17681
2008,Upper Secondary Level,female,Very important,0.16379,921,5073,0.15360,0.17397
2008,Upper Secondary Level,female,Important,0.32092,1721,5073,0.30807,0.33376
2008,Upper Secondary Level,female,Less important,0.31109,1545,5073,0.29835,0.32383
2008,Upper Secondary Level,female,Unimportant,0.20420,886,5073,0.19311,0.21530
2008,Post-secondary Non-tertiary Level,male,Very important,0.19673,85,434,0.15928,0.23417
2008,Post-secondary Non-tertiary Level,male,Important,0.28826,141,434,0.24560,0.33093
2008,Post-secondary Non-tertiary Level,male,Less important,0.36712,156,434,0.32171,0.41252
2008,Post-secondary Non-tertiary Level,male,Unimportant,0.14790,52,434,0.11446,0.18133
2008,Post-secondary Non-tertiary Level,female,Very important,0.16642,119,653,0.13783,0.19501
2008,Post-secondary Non-tertiary Level,female,Important,0.35934,232,653,0.32251,0.39617
2008,Post-secondary Non-tertiary Level,female,Less important,0.34468,224,653,0.30820,0.38116
2008,Post-secondary Non-tertiary Level,female,Unimportant,0.12956,78,653,0.10379,0.15534
2008,First Stage of Tertiary Education,male,Very important,0.23185,222,828,0.20309,0.26061
2008,First Stage of Tertiary Education,male,Important,0.35361,315,828,0.32102,0.38619
2008,First Stage of Tertiary Education,male,Less important,0.28021,202,828,0.24960,0.31082
2008,First Stage of Tertiary Education,male,Unimportant,0.13433,89,828,0.11109,0.15757
2008,First Stage of Tertiary Education,female,Very important,0.16593,121,581,0.13565,0.19620
2008,First Stage of Tertiary Education,female,Important,0.34703,206,581,0.30829,0.38577
2008,First Stage of Tertiary Education,female,Less important,0.31467,170,581,0.27687,0.35246
2008,First Stage of Tertiary Education,female,Unimportant,0.17238,84,581,0.14164,0.20311
2008,Second Stage of Tertiary Education,male,Very important,0.19967,536,2281,0.18326,0.21608
2008,Second Stage of Tertiary Education,male,Important,0.35955,875,2281,0.33985,0.37925
2008,Second Stage of Tertiary Education,male,Less important,0.31051,613,2281,0.29151,0.32950
2008,Second Stage of Tertiary Education,male,Unimportant,0.13027,257,2281,0.11645,0.14409
2008,Second Stage of Tertiary Education,female,Very important,0.13856,322,1890,0.12298,0.15414
2008,Second Stage of Tertiary Education,female,Important,0.30641,679,1890,0.28562,0.32720
2008,Second Stage of Tertiary Education,female,Less important,0.36305,615,1890,0.34137,0.38474
2008,Second Stage of Tertiary Education,female,Unimportant,0.19198,274,1890,0.17422,0.20974
2012,No answer / don't know,male,Very important,0.28881,49,195,0.22504,0.35259
2012,No answer / don't know,male,Important,0.23984,58,195,0.17975,0.29992
2012,No answer / don't know,male,Less important,0.32299,88,195,0.25719,0.38880
2012,No answer / don't know,female,Very important,0.16352,34,168,0.10742,0.21961
2012,No answer / don't know,female,Important,0.33441,55,168,0.26285,0.40596
2012,No answer / don't know,female,Less important,0.37862,79,168,0.30506,0.45219
2012,Pre-primary Level,male,Very important,0.21310,46,216,0.15836,0.26783
2012,Pre-primary Level,male,Important,0.28207,78,216,0.22192,0.34223
2012,Pre-primary Level,male,Less important,0.47164,92,216,0.40492,0.53837
2012,Pre-primary Level,female,Very important,0.15042,38,231,0.10422,0.19663
2012,Pre-primary Level,female,Important,0.34553,81,231,0.28407,0.40699
2012,Pre-primary Level,female,Less important,0.45776,112,231,0.39337,0.52215
2012,Primary Level,male,Very important,0.31707,48,157,0.24404,0.39009
2012,Primary Level,male,Important,0.21669,40,157,0.15204,0.28134
2012,Primary Level,male,Less important,0.22492,35,157,0.15940,0.29044
2012,Primary Level,male,Unimportant,0.24132,34,157,0.17418,0.30847
2012,Primary Level,female,Very important,0.19792,45,227,0.14598,0.24987
2012,Primary Level,female,Important,0.26497,66,227,0.20743,0.32250
2012,Primary Level,female,Less important,0.30926,67,227,0.24900,0.36952
2012,Primary Level,female,Unimportant,0.22785,49,227,0.17317,0.28254
2012,Lower Secondary Level,male,Very important,0.21229,220,970,0.18654,0.23803
2012,Lower Secondary Level,male,Important,0.30596,315,970,0.27694,0.33497
2012,Lower Secondary Level,male,Less important,0.28807,303,970,0.25956,0.31659
2012,Lower Secondary Level,male,Unimportant,0.19368,132,970,0.16880,0.21856
2012,Lower Secondary Level,female,Very important,0.17681,340,1896,0.15963,0.19398
2012,Lower Secondary Level,female,Important,0.31286,616,1896,0.29198,0.33374
2012,Lower Secondary Level,female,Less important,0.26446,530,1896,0.24461,0.28432
2012,Lower Secondary Level,female,Unimportant,0.24587,410,1896,0.22648,0.26526
2012,Upper Secondary Level,male,Very important,0.21663,1494,6000,0.20621,0.22706
2012,Upper Secondary Level,male,Important,0.33342,2050,6000,0.32149,0.34535
2012,Upper Secondary Level,male,Less important,0.27530,1571,6000,0.26400,0.28660
2012,Upper Secondary Level,male,Unimportant,0.17465,885,6000,0.16505,0.18426
2012,Upper Secondary Level,female,Very important,0.16231,1290,7457,0.15394,0.17068
2012,Upper Secondary Level,female,Important,0.32915,2487,7457,0.31849,0.33982
2012,Upper Secondary Level,female,Less important,0.29072,2285,7457,0.28041,0.30103
2012,Upper Secondary Level,female,Unimportant,0.21782,1395,7457,0.20845,0.22719
2012,Post-secondary Non-tertiary Level,male,Very important,0.19113,147,664,0.16120,0.22105
2012,Post-secondary Non-tertiary Level,male,Important,0.35251,251,664,0.31614,0.38887
2012,Post-secondary Non-tertiary Level,male,Less important,0.31228,187,664,0.27700,0.34755
2012,Post-secondary Non-tertiary Level,male,Unimportant,0.14409,79,664,0.11736,0.17082
2012,Post-secondary Non-tertiary Level,female,Very important,0.15287,213,1295,0.13326,0.17248
2012,Post-secondary Non-tertiary Level,female,Important,0.37773,479,1295,0.35132,0.40415
2012,Post-secondary Non-tertiary Level,female,Less important,0.34172,453,1295,0.31587,0.36756
2012,Post-secondary Non-tertiary Level,female,Unimportant,0.12768,150,1295,0.10950,0.14587
2012,First Stage of Tertiary Education,male,Very important,0.21344,296,1113,0.18935,0.23752
2012,First Stage of Tertiary Education,male,Important,0.41465,441,1113,0.38569,0.44361
2012,First Stage of Tertiary Education,male,Less important,0.25815,271,1113,0.23243,0.28387
2012,First Stage of Tertiary Education,male,Unimportant,0.11376,105,1113,0.09510,0.13243
2012,First Stage of Tertiary Education,female,Very important,0.12186,102,677,0.09720,0.14652
2012,First Stage of Tertiary Education,female,Important,0.29310,223,677,0.25879,0.32741
2012,First Stage of Tertiary Education,female,Less important,0.36367,235,677,0.32741,0.39993
2012,First Stage of Tertiary Education,female,Unimportant,0.22137,117,677,0.19007,0.25267
2012,Second Stage of Tertiary Education,male,Very important,0.20831,706,3142,0.19411,0.22251
2012,Second Stage of Tertiary Education,male,Important,0.37448,1258,3142,0.35755,0.39140
2012,Second Stage of Tertiary Education,male,Less important,0.28422,820,3142,0.26844,0.29999
2012,Second Stage of Tertiary Education,male,Unimportant,0.13300,358,3142,0.12112,0.14487
2012,Second Stage of Tertiary Education,female,Very important,0.15406,486,2980,0.14110,0.16703
2012,Second Stage of Tertiary Education,female,Important,0.30456,1063,2980,0.28803,0.32109
2012,Second Stage of Tertiary Education,female,Less important,0.35836,973,2980,0.34114,0.37558
2012,Second Stage of Tertiary Education,female,Unimportant,0.18302,458,2980,0.16913,0.19690
2016,No answer / don't know,male,Very important,0.20074,62,302,0.15549,0.24599
2016,No answer / don't know,male,Important,0.30209,108,302,0.25021,0.35396
2016,No answer / don't know,male,Less important,0.37686,99,302,0.32211,0.43160
2016,No answer / don't know,male,Unimportant,0.12032,33,302,0.08357,0.15707
2016,No answer / don't know,female,Very important,0.15375,60,290,0.11217,0.19534
2016,No answer / don't know,female,Important,0.23064,88,290,0.18207,0.27921
2016,No answer / don't know,female,Less important,0.45156,97,290,0.39418,0.50893
2016,No answer / don't know,female,Unimportant,0.16405,45,290,0.12135,0.20674
2016,Pre-primary Level,male,Important,0.44098,65,110,0.34777,0.53419
2016,Pre-primary Level,male,Less important,0.42187,45,110,0.32916,0.51459
2016,Pre-primary Level,female,Very important,0.20489,39,181,0.14593,0.26386
2016,Pre-primary Level,female,Important,0.36942,63,181,0.29891,0.43993
2016,Pre-primary Level,female,Less important,0.36983,79,181,0.29930,0.44035
2016,Primary Level,male,Very important,0.21864,50,149,0.15205,0.28523
2016,Primary Level,male,Important,0.31193,54,149,0.23729,0.38657
2016,Primary Level,male,Less important,0.32561,45,149,0.25011,0.40111
2016,Primary Level,female,Very important,0.26899,60,231,0.21169,0.32630
2016,Primary Level,female,Important,0.25027,61,231,0.19429,0.30625
2016,Primary Level,female,Less important,0.24940,61,231,0.19348,0.30531
2016,Primary Level,female,Unimportant,0.23134,49,231,0.17684,0.28584
2016,Lower Secondary Level,male,Very important,0.25885,266,995,0.23162,0.28608
2016,Lower Secondary Level,male,Important,0.28695,341,995,0.25883,0.31507
2016,Lower Secondary Level,male,Less important,0.29375,265,995,0.26544,0.32207
2016,Lower Secondary Level,male,Unimportant,0.16044,123,995,0.13762,0.18326
2016,Lower Secondary Level,female,Very important,0.17832,289,1572,0.15939,0.19725
2016,Lower Secondary Level,female,Important,0.34529,526,1572,0.32178,0.36880
2016,Lower Secondary Level,female,Less important,0.25369,441,1572,0.23217,0.27520
2016,Lower Secondary Level,female,Unimportant,0.22270,316,1572,0.20213,0.24327
2016,Upper Secondary Level,male,Very important,0.22167,1228,4926,0.21007,0.23327
2016,Upper Secondary Level,male,Important,0.33031,1708,4926,0.31718,0.34345
2016,Upper Secondary Level,male,Less important,0.27858,1281,4926,0.26606,0.29110
2016,Upper Secondary Level,male,Unimportant,0.16944,709,4926,0.15896,0.17992
2016,Upper Secondary Level,female,Very important,0.17909,1080,6012,0.16940,0.18879
2016,Upper Secondary Level,female,Important,0.32162,2005,6012,0.30982,0.33343
2016,Upper Secondary Level,female,Less important,0.29134,1786,6012,0.27985,0.30283
2016,Upper Secondary Level,female,Unimportant,0.20794,1141,6012,0.19768,0.21820
2016,Post-secondary Non-tertiary Level,male,Very important,0.16737,178,749,0.14061,0.19412
2016,Post-secondary Non-tertiary Level,male,Important,0.34504,269,749,0.31097,0.37910
2016,Post-secondary Non-tertiary Level,male,Less important,0.33987,215,749,0.30593,0.37382
2016,Post-secondary Non-tertiary Level,male,Unimportant,0.14773,87,749,0.12230,0.17315
2016,Post-secondary Non-tertiary Level,female,Very important,0.18509,250,1268,0.16370,0.20647
2016,Post-secondary Non-tertiary Level,female,Important,0.36931,463,1268,0.34274,0.39589
2016,Post-secondary Non-tertiary Level,female,Less important,0.31515,380,1268,0.28957,0.34074
2016,Post-secondary Non-tertiary Level,female,Unimportant,0.13045,175,1268,0.11190,0.14899
2016,First Stage of Tertiary Education,male,Very important,0.22749,224,853,0.19934,0.25564
2016,First Stage of Tertiary Education,male,Important,0.38947,337,853,0.35672,0.42221
2016,First Stage of Tertiary Education,male,Less important,0.25391,198,853,0.22468,0.28313
2016,First Stage of Tertiary Education,male,Unimportant,0.12913,94,853,0.10662,0.15165
2016,First Stage of Tertiary Education,female,Very important,0.13590,98,540,0.10697,0.16483
2016,First Stage of Tertiary Education,female,Important,0.32392,183,540,0.28442,0.36343
2016,First Stage of Tertiary Education,female,Less important,0.30320,166,540,0.26439,0.34200
2016,First Stage of Tertiary Education,female,Unimportant,0.23698,93,540,0.20108,0.27288
2016,Second Stage of Tertiary Education,male,Very important,0.21000,662,2922,0.19522,0.22477
2016,Second Stage of Tertiary Education,male,Important,0.38300,1145,2922,0.36537,0.40063
2016,Second Stage of Tertiary Education,male,Less important,0.27539,765,2922,0.25919,0.29159
2016,Second Stage of Tertiary Education,male,Unimportant,0.13162,350,2922,0.11936,0.14388
2016,Second Stage of Tertiary Education,female,Very important,0.15750,521,2964,0.14438,0.17062
2016,Second Stage of Tertiary Education,female,Important,0.35695,1107,2964,0.33970,0.37420
2016,Second Stage of Tertiary Education,female,Less important,0.30899,894,2964,0.29235,0.32563
2016,Second Stage of Tertiary Education,female,Unimportant,0.17656,442,2964,0.16283,0.19029
2021,No answer / don't know,male,Very important,0.29834,109,294,0.24595,0.35073
2021,No answer / don't know,male,Important,0.27388,96,294,0.22281,0.32494
2021,No answer / don't know,male,Less important,0.36303,89,294,0.30797,0.41809
2021,No answer / don't know,female,Very important,0.28836,79,295,0.23658,0.34014
2021,No answer / don't know,female,Important,0.31197,113,295,0.25901,0.36493
2021,No answer / don't know,female,Less important,0.28063,72,295,0.22927,0.33199
2021,No answer / don't know,female,Unimportant,0.11904,31,295,0.08202,0.15605
2021,Pre-primary Level,male,Important,0.40282,32,65,0.28266,0.52299
