year,quintil_oecd,sex,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,4th Quintile,male,Important,0.39105,936,2307,0.37113,0.41097
2012,4th Quintile,male,Less important,0.26830,596,2307,0.25022,0.28639
2012,4th Quintile,male,Unimportant,0.10820,205,2307,0.09552,0.12088
2012,4th Quintile,female,Very important,0.18051,461,2482,0.16538,0.19565
2012,4th Quintile,female,Important,0.38166,1017,2482,0.36255,0.40078
2012,4th Quintile,female,Less important,0.28167,703,2482,0.26397,0.29937
2012,4th Quintile,female,Unimportant,0.15616,301,2482,0.14187,0.17044
2012,5th Quintile,male,Very important,0.22856,668,2611,0.21245,0.24467
2012,5th Quintile,male,Important,0.40936,1109,2611,0.39050,0.42823
2012,5th Quintile,male,Less important,0.27843,638,2611,0.26123,0.29562
2012,5th Quintile,male,Unimportant,0.08365,196,2611,0.07303,0.09427
2012,5th Quintile,female,Very important,0.18266,529,2629,0.16789,0.19744
2012,5th Quintile,female,Important,0.39770,1114,2629,0.37899,0.41641
2012,5th Quintile,female,Less important,0.31028,765,2629,0.29260,0.32797
2012,5th Quintile,female,Unimportant,0.10936,221,2629,0.09742,0.12129
2016,1st Quintile,male,Very important,0.16569,441,2099,0.14978,0.18160
2016,1st Quintile,male,Important,0.24166,650,2099,0.22334,0.25997
2016,1st Quintile,male,Less important,0.30696,585,2099,0.28722,0.32670
2016,1st Quintile,male,Unimportant,0.28569,423,2099,0.26636,0.30502
2016,1st Quintile,female,Very important,0.13285,465,2906,0.12051,0.14519
2016,1st Quintile,female,Important,0.22607,724,2906,0.21086,0.24128
2016,1st Quintile,female,Less important,0.31974,972,2906,0.30278,0.33670
2016,1st Quintile,female,Unimportant,0.32133,745,2906,0.30435,0.33831
2016,2nd Quintile,male,Very important,0.21389,529,2220,0.19683,0.23095
2016,2nd Quintile,male,Important,0.30924,701,2220,0.29001,0.32847
2016,2nd Quintile,male,Less important,0.30897,650,2220,0.28974,0.32820
2016,2nd Quintile,male,Unimportant,0.16790,340,2220,0.15235,0.18345
2016,2nd Quintile,female,Very important,0.17015,505,2834,0.15631,0.18399
2016,2nd Quintile,female,Important,0.29307,879,2834,0.27631,0.30983
2016,2nd Quintile,female,Less important,0.30650,866,2834,0.28953,0.32348
2016,2nd Quintile,female,Unimportant,0.23027,584,2834,0.21477,0.24578
2016,3rd Quintile,male,Very important,0.21741,531,2101,0.19977,0.23506
2016,3rd Quintile,male,Important,0.35001,771,2101,0.32961,0.37041
2016,3rd Quintile,male,Less important,0.28775,522,2101,0.26839,0.30711
2016,3rd Quintile,male,Unimportant,0.14483,277,2101,0.12977,0.15988
2016,3rd Quintile,female,Very important,0.18161,483,2493,0.16647,0.19674
2016,3rd Quintile,female,Important,0.35523,890,2493,0.33644,0.37402
2016,3rd Quintile,female,Less important,0.28504,715,2493,0.26732,0.30277
2016,3rd Quintile,female,Unimportant,0.17812,405,2493,0.16310,0.19314
2016,4th Quintile,male,Very important,0.21416,558,2225,0.19711,0.23121
2016,4th Quintile,male,Important,0.38257,880,2225,0.36237,0.40276
2016,4th Quintile,male,Less important,0.28114,567,2225,0.26245,0.29982
2016,4th Quintile,male,Unimportant,0.12214,220,2225,0.10853,0.13575
2016,4th Quintile,female,Very important,0.17070,433,2393,0.15563,0.18578
2016,4th Quintile,female,Important,0.38779,970,2393,0.36827,0.40732
2016,4th Quintile,female,Less important,0.29281,680,2393,0.27458,0.31105
2016,4th Quintile,female,Unimportant,0.14869,310,2393,0.13443,0.16295
2016,5th Quintile,male,Very important,0.26099,638,2416,0.24348,0.27851
2016,5th Quintile,male,Important,0.40967,1024,2416,0.39005,0.42928
2016,5th Quintile,male,Less important,0.25384,588,2416,0.23648,0.27120
2016,5th Quintile,male,Unimportant,0.07550,166,2416,0.06496,0.08604
2016,5th Quintile,female,Very important,0.21393,510,2442,0.19766,0.23020
2016,5th Quintile,female,Important,0.40371,1033,2442,0.38424,0.42317
2016,5th Quintile,female,Less important,0.27705,670,2442,0.25929,0.29480
2016,5th Quintile,female,Unimportant,0.10531,229,2442,0.09314,0.11749
2021,1st Quintile,male,Very important,0.13901,273,1364,0.12065,0.15738
2021,1st Quintile,male,Important,0.27238,367,1364,0.24875,0.29602
2021,1st Quintile,male,Less important,0.35099,442,1364,0.32566,0.37633
2021,1st Quintile,male,Unimportant,0.23761,282,1364,0.21501,0.26021
2021,1st Quintile,female,Very important,0.12823,276,1840,0.11295,0.14351
2021,1st Quintile,female,Important,0.25280,464,1840,0.23294,0.27267
2021,1st Quintile,female,Less important,0.32585,628,1840,0.30443,0.34727
2021,1st Quintile,female,Unimportant,0.29311,472,1840,0.27231,0.31392
2021,2nd Quintile,male,Very important,0.18856,306,1470,0.16856,0.20856
2021,2nd Quintile,male,Important,0.30858,447,1470,0.28496,0.33221
2021,2nd Quintile,male,Less important,0.34365,488,1470,0.31936,0.36793
2021,2nd Quintile,male,Unimportant,0.15921,229,1470,0.14050,0.17792
2021,2nd Quintile,female,Very important,0.15254,330,1844,0.13613,0.16896
2021,2nd Quintile,female,Important,0.29825,570,1844,0.27737,0.31914
2021,2nd Quintile,female,Less important,0.31601,568,1844,0.29478,0.33723
2021,2nd Quintile,female,Unimportant,0.23319,376,1844,0.21389,0.25250
2021,3rd Quintile,male,Very important,0.25025,362,1414,0.22766,0.27283
2021,3rd Quintile,male,Important,0.35292,488,1414,0.32801,0.37784
2021,3rd Quintile,male,Less important,0.28208,394,1414,0.25862,0.30555
2021,3rd Quintile,male,Unimportant,0.11475,170,1414,0.09813,0.13136
2021,3rd Quintile,female,Very important,0.19886,306,1666,0.17969,0.21804
2021,3rd Quintile,female,Important,0.35275,576,1666,0.32980,0.37570
2021,3rd Quintile,female,Less important,0.29285,531,1666,0.27099,0.31471
2021,3rd Quintile,female,Unimportant,0.15553,253,1666,0.13812,0.17294
2021,4th Quintile,male,Very important,0.24123,396,1506,0.21962,0.26285
2021,4th Quintile,male,Important,0.35393,567,1506,0.32977,0.37809
2021,4th Quintile,male,Less important,0.31636,398,1506,0.29287,0.33986
2021,4th Quintile,male,Unimportant,0.08847,145,1506,0.07413,0.10282
2021,4th Quintile,female,Very important,0.18239,322,1663,0.16382,0.20096
2021,4th Quintile,female,Important,0.37006,633,1663,0.34685,0.39328
2021,4th Quintile,female,Less important,0.29782,496,1663,0.27583,0.31980
2021,4th Quintile,female,Unimportant,0.14973,212,1663,0.13258,0.16689
2021,5th Quintile,male,Very important,0.26917,605,2257,0.25086,0.28747
2021,5th Quintile,male,Important,0.37939,908,2257,0.35936,0.39941
2021,5th Quintile,male,Less important,0.25507,554,2257,0.23709,0.27306
2021,5th Quintile,male,Unimportant,0.09637,190,2257,0.08420,0.10855
2021,5th Quintile,female,Very important,0.20404,413,2008,0.18641,0.22168
2021,5th Quintile,female,Important,0.43037,886,2008,0.40871,0.45203
2021,5th Quintile,female,Less important,0.26436,519,2008,0.24507,0.28366
2021,5th Quintile,female,Unimportant,0.10122,190,2008,0.08803,0.11442
