year,migback,sex,plh0108,proportion,n,lower_confidence,upper_confidence
1990,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.0005715102157451065,18165,0.00022395306213576782,0.0009190673693544451
1990,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.00014287755393627662,18165,-3.0938283757961756e-05,0.00031669339163051496
1992,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.1557438093464904,17350,0.1503480961743446,0.1611395225186362
1992,kein Migrationshintergrund,weiblich,2 Wichtig,0.1450381679389313,17350,0.13979829389007284,0.15027804198778974
1992,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.14084900390988642,17350,0.1356727214043786,0.14602528641539422
1992,kein Migrationshintergrund,maennlich,2 Wichtig,0.1350772668032024,17350,0.1299911524542208,0.140163381152184
1992,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.11366598398808415,17350,0.10894295840184307,0.11838900957432524
1992,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.10137776950288586,17350,0.09688652936333873,0.105869009642433
1992,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.09076522062930553,17350,0.08649053594208023,0.09503990531653084
1992,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.05985849934835226,17350,0.05632857127398685,0.06338842742271768
1992,direkter Migrationshintergrund,weiblich,2 Wichtig,0.008099050456153417,17350,0.0067653523419784175,0.009432748570328416
1992,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.007168125116365667,17350,0.005912826713596825,0.008423423519134509
1992,direkter Migrationshintergrund,maennlich,2 Wichtig,0.007168125116365667,17350,0.005912826713596825,0.008423423519134509
1992,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.006888847514429343,17350,0.005658072851590958,0.008119622177267728
1992,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.006609569912493018,17350,0.005403831996538964,0.007815307828447072
1992,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.006516477378514243,17350,0.005319204589920535,0.007713750167107951
1992,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.0060510147086203685,17350,0.004897023544738323,0.007205005872502414
1992,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.0040960714950660955,17350,0.0031456881459756194,0.005046454844156572
1992,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.0013963880096816235,17350,0.000840732079602067,0.00195204393976118
1992,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.000930925339787749,17350,0.0004771284492247561,0.001384722230350742
1992,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.0006516477378514243,17350,0.00027192095647608284,0.0010313745192267656
1992,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.0005585552038726494,17350,0.00020698014321989547,0.0009101302645254034
1992,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.0004654626698938745,17350,0.00014450507091785916,0.0007864202688698898
1992,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0003723701359150996,17350,8.528356413568073e-05,0.0006594567076945185
1992,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.0003723701359150996,17350,8.528356413568073e-05,0.0006594567076945185
1992,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.0002792776019363247,17350,3.064176111722646e-05,0.0005279134427554229
1995,kein Migrationshintergrund,weiblich,2 Wichtig,0.1481413827746826,17246,0.14283945462462372,0.1534433109247415
1995,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.14457941364508176,17246,0.13933067487009382,0.1498281524200697
1995,kein Migrationshintergrund,maennlich,2 Wichtig,0.1377294730112339,17246,0.1325861109829671,0.14287283503950068
1995,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.1297835418759704,17246,0.1247677981577773,0.13479928559416351
1995,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.11306968672938168,17246,0.10834329488638705,0.11779607857237631
1995,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.10147045392273267,17246,0.09696386584648388,0.10597704199898146
1995,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.07206137546807928,17246,0.06820194891684404,0.07592080201931452
1995,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.04246963192985661,17246,0.03945990283015822,0.045479361029555
1995,direkter Migrationshintergrund,weiblich,2 Wichtig,0.017809845648004384,17246,0.015835879291487196,0.019783812004521572
1995,direkter Migrationshintergrund,maennlich,2 Wichtig,0.017261850397296555,17246,0.015317947968203854,0.01920575282638926
1995,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.01534386701981916,17246,0.013509350661962868,0.017178383377675455
1995,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.01287788839163394,17246,0.011195138198630212,0.014560638584637667
1995,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.012055895515572198,17246,0.010427057843713847,0.01368473318743055
1995,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.01196456297378756,17246,0.010341831868199928,0.013587294079375194
1995,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0073066033427710295,17246,0.006035510677765817,0.008577696007776242
1995,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.005205954881724358,17246,0.00413189457028871,0.006280015193160006
1995,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.002191981002831309,17246,0.0014939836615287415,0.0028899783441338764
1995,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.001917983377477395,17246,0.0012649770113051509,0.0025709897436496394
1995,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.001917983377477395,17246,0.0012649770113051509,0.0025709897436496394
1995,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.0017353182939081194,17246,0.001114128507923087,0.0023565080798931518
1995,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.0010959905014156545,17246,0.0006021608605624532,0.0015898201422688556
1995,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.0010959905014156545,17246,0.0006021608605624532,0.0015898201422688556
1995,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0007306603342771029,17246,0.00032737639446185716,0.0011339442740923487
1995,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.00018266508356927573,17246,-1.9032168579250836e-05,0.00038436233571780226
2004,kein Migrationshintergrund,weiblich,2 Wichtig,0.14814287071340362,26790,0.1438889100088962,0.15239683141791105
2004,kein Migrationshintergrund,maennlich,2 Wichtig,0.13679110857794244,26790,0.13267623400654915,0.14090598314933572
2004,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.1275767075140116,26790,0.12358168679977516,0.13157172822824803
2004,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.11370760900541464,26790,0.10990612656557751,0.11750909144525178
2004,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.10824546404483709,26790,0.1045249989756001,0.11196592911407409
2004,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.09770114942528736,26790,0.09414569797139194,0.10125660087918278
2004,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.06644818086824357,26790,0.06346568069700406,0.06943068103948308
2004,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.049016813907096037,26790,0.04643140837876363,0.05160221943542844
2004,direkter Migrationshintergrund,weiblich,2 Wichtig,0.021041132326398784,26790,0.01932248609253041,0.022759778560267157
2004,direkter Migrationshintergrund,maennlich,2 Wichtig,0.01918875273107248,26790,0.017545948523496745,0.020831556938648216
2004,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.01738387004844685,26790,0.01581879599189889,0.01894894410499481
2004,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.015863968842025268,26790,0.014367722144351638,0.0173602155396989
2004,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.014676546024508406,26790,0.013236517631189172,0.016116574417827642
2004,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.013821601595896267,26790,0.01242353891701625,0.015219664274776284
2004,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.00864443811152275,26790,0.007535894399162203,0.009752981823883297
2004,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.006887052341597796,26790,0.005896709131444992,0.0078773955517506
2004,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.006649567778094424,26790,0.0056763328973967984,0.00762280265879205
2004,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.0066020708653937495,26790,0.005632294868656892,0.0075718468621306075
2004,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.005604635698679586,26790,0.004710665679101248,0.006498605718257924
2004,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.005082169658972167,26790,0.004230663289083589,0.005933676028860745
2004,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.00436971596846205,26790,0.0035798646126829047,0.005159567324241195
2004,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.0033722808017478865,26790,0.00267805930013434,0.004066502303361433
2004,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0016148950318229315,26790,0.0011340657471202293,0.002095724316525634
2004,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.001567398119122257,26790,0.0010936813572122316,0.0020411148810322824
2008,kein Migrationshintergrund,weiblich,2 Wichtig,0.15220906577643314,23673,0.14763298094747307,0.15678515060539322
2008,kein Migrationshintergrund,maennlich,2 Wichtig,0.1441239371968077,23673,0.13964986568659488,0.1485980087070205
2008,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.13885556309008398,23673,0.13445053112260433,0.14326059505756364
2008,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.11856449846121746,23673,0.1144463497460753,0.12268264717635961
2008,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.09472640968128945,23673,0.09099601411551433,0.09845680524706457
2008,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.08121642063533462,23673,0.0777365912001416,0.08469625007052763
2008,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.07673047832663919,23673,0.0733398699965693,0.08012108665670908
2008,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.05539617130040165,23673,0.05248214043264837,0.058310202168154926
2008,direkter Migrationshintergrund,weiblich,2 Wichtig,0.017109175316884877,23673,0.015457226447534687,0.018761124186235066
2008,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.01606593291951385,23673,0.01446429111530114,0.017667574723726556
2008,direkter Migrationshintergrund,maennlich,2 Wichtig,0.014918366282405717,23673,0.013374085858065762,0.016462646706745673
2008,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.013770799645297585,23673,0.012286239043971806,0.015255360246623363
2008,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.010119451254498982,23673,0.00884448321285549,0.011394419296142475
2008,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.009910802775024777,23673,0.00864891422366034,0.011172691326389213
2008,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.009597830055813468,23673,0.00835582963834633,0.010839830473280607
2008,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.007719993740545616,23673,0.00660504470350656,0.00883494277758467
2008,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.007041886182254447,23673,0.005976665997064302,0.008107106367444591
2008,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.006989724062385895,23673,0.005928428595451025,0.008051019529320766
2008,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.006937561942517344,23673,0.005880206179182225,0.007994917705852462
2008,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.0053726983464608006,23673,0.004441470746781092,0.006303925946140509
2008,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.004851077147775286,23673,0.003965976718018017,0.005736177577532554
2008,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.0037035105106671537,23673,0.002929707325418379,0.004477313695915928
2008,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0022951332742162643,23673,0.0016855480630096602,0.0029047184854228683
2008,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.0017735120755307495,23673,0.0012375167007703607,0.0023095074502911383
2012,kein Migrationshintergrund,weiblich,2 Wichtig,0.15347634483009798,40229,0.14995404172351842,0.15699864793667753
2012,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.14732126597953163,40229,0.14385779231457452,0.15078473964448874
2012,kein Migrationshintergrund,maennlich,2 Wichtig,0.13912663437374803,40229,0.1357447307418292,0.14250853800566687
2012,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.10525549040317587,40229,0.10225661547487433,0.10825436533147742
2012,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.08937611538041301,40229,0.08658828267499374,0.09216394808583228
2012,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.08322103652984666,40229,0.08052183486690902,0.08592023819278431
2012,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.07371526386713771,40229,0.07116175471490585,0.07626877301936957
2012,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.05084313654077285,40229,0.048696435255426274,0.05298983782611942
2012,direkter Migrationshintergrund,weiblich,2 Wichtig,0.02254434206213352,40229,0.021093721704802993,0.023994962419464045
2012,direkter Migrationshintergrund,maennlich,2 Wichtig,0.01806461011763849,40229,0.01676311601214414,0.01936610422313284
2012,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.01700841315511527,40229,0.01574486077070727,0.01827196553952327
2012,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.014677495720581272,40229,0.013502323180186302,0.015852668260976244
2012,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.014531813380922898,40229,0.013362401065702781,0.015701225696143017
2012,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.011144698983865681,40229,0.010118841580072854,0.012170556387658509
2012,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.00917798739847762,40229,0.008246111660818081,0.010109863136137157
2012,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.008631678624758714,40229,0.007727713652120725,0.009535643597396701
2012,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.008085369851039808,40229,0.007210237888135188,0.008960501813944428
2012,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.006373602360053902,40229,0.005595941044474266,0.007151263675633538
2012,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.0063371817751393085,40229,0.005561731320893048,0.007112632229385569
2012,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.006227920020395528,40229,0.005459141285842866,0.00699669875494819
2012,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.005572349491932841,40229,0.004844917793095293,0.006299781190770388
2012,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.004406890774665841,40229,0.0037596087641555836,0.005054172785176099
2012,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0029864879629966858,40229,0.0024532545448251704,0.003519721381168201
2012,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.001893870415558874,40229,0.0014690064052743379,0.00231873442584341
2016,kein Migrationshintergrund,weiblich,2 Wichtig,0.1352034474185796,41132,0.1318988617480401,0.13850803308911908
2016,kein Migrationshintergrund,maennlich,2 Wichtig,0.12306289881494986,41132,0.11988811651411757,0.12623768111578215
2016,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.12049390900803846,41132,0.11734784082634457,0.12363997718973234
2016,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.09020469047816358,41132,0.08743613924413988,0.09297324171218728
2016,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.07657247037374658,41132,0.0740026433252937,0.07914229742219946
2016,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.07624098781801608,41132,0.07367626899439646,0.0788057066416357
2016,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.06422474517278529,41132,0.06185553749675649,0.06659395284881409
2016,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.04765061738626005,41132,0.04559189125956168,0.04970934351295842
2016,direkter Migrationshintergrund,weiblich,2 Wichtig,0.04056517775752051,41132,0.038658617271278194,0.04247173824376283
2016,direkter Migrationshintergrund,maennlich,2 Wichtig,0.03397696196237673,41132,0.032226098936029866,0.03572782498872359
2016,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.02929477086268335,41132,0.02766508125894594,0.03092446046642076
2016,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.02805171127869396,41132,0.026455951855579043,0.029647470701808877
2016,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.0275544874450982,41132,0.025972529388779666,0.029136445501416735
2016,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.021463495483550178,41132,0.020062925226366112,0.022864065740734244
2016,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.014378055854810641,41132,0.013227596120608661,0.015528515589012621
2016,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.012016242645230794,41132,0.010963249837275412,0.013069235453186176
2016,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.010524571144443523,41132,0.009538357813028914,0.011510784475858132
2016,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.0098201707135162,41132,0.008867193066034723,0.010773148360997678
2016,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.009364382199386758,41132,0.008433568658402018,0.010295195740371499
2016,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.00899146432418994,41132,0.008079201309097759,0.00990372733928212
2016,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.007624098781801608,41132,0.006783481102073096,0.00846471646153012
2016,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.007044004309273225,41132,0.0062357631450785,0.00785224547346795
2016,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.0035634374741029253,41132,0.002987566012690939,0.004139308935514912
2016,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.0021132012927819674,41132,0.0016694115806335256,0.002556991004930409
2021,kein Migrationshintergrund,weiblich,2 Wichtig,0.1390124034636087,27598,0.13493069022721696,0.14309411670000047
2021,kein Migrationshintergrund,maennlich,2 Wichtig,0.12731102270067868,27598,0.12337842052713457,0.13124362487422278
2021,kein Migrationshintergrund,weiblich,3 Weniger wichtig,0.12403463608705827,27598,0.12014568732049828,0.12792358485361827
2021,kein Migrationshintergrund,maennlich,3 Weniger wichtig,0.10314767142522818,27598,0.09955921687257915,0.10673612597787721
2021,kein Migrationshintergrund,maennlich,1 Sehr wichtig,0.08343084483969108,27598,0.0801682495419571,0.08669344013742507
2021,kein Migrationshintergrund,weiblich,4 Ganz unwichtig,0.07377720571027381,27598,0.07069305139500934,0.07686136002553828
2021,kein Migrationshintergrund,weiblich,1 Sehr wichtig,0.06798502223262345,27598,0.06501516663007278,0.07095487783517412
2021,kein Migrationshintergrund,maennlich,4 Ganz unwichtig,0.04943833372337936,27598,0.04688069424553435,0.051995973201224364
2021,direkter Migrationshintergrund,weiblich,2 Wichtig,0.03457758015445823,27598,0.03242195494136309,0.03673320536755337
2021,direkter Migrationshintergrund,maennlich,2 Wichtig,0.02837584835010531,27598,0.026416819444034827,0.030334877256175796
2021,direkter Migrationshintergrund,weiblich,3 Weniger wichtig,0.026328106716592557,27598,0.02443910045379555,0.02821711297938956
2021,direkter Migrationshintergrund,maennlich,1 Sehr wichtig,0.025860051486075356,27598,0.023987461762828413,0.027732641209322298
2021,direkter Migrationshintergrund,weiblich,1 Sehr wichtig,0.02398783056400655,27598,0.02218256803064358,0.025793093097369522
2021,direkter Migrationshintergrund,maennlich,3 Weniger wichtig,0.020828457758015447,27598,0.019143553551150133,0.02251336196488076
2021,direkter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.010414228879007724,27598,0.009216502688434975,0.011611955069580472
2021,indirekter Migrationshintergrund,weiblich,3 Weniger wichtig,0.010414228879007724,27598,0.009216502688434975,0.011611955069580472
2021,indirekter Migrationshintergrund,maennlich,3 Weniger wichtig,0.00965363912941727,27598,0.008500036197191693,0.010807242061642849
2021,indirekter Migrationshintergrund,weiblich,2 Wichtig,0.00965363912941727,27598,0.008500036197191693,0.010807242061642849
2021,indirekter Migrationshintergrund,maennlich,2 Wichtig,0.007430376784460567,27598,0.0064171581358384,0.008443595433082733
2021,direkter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.006845307746314065,27598,0.0058725107870997535,0.007818104705528378
2021,indirekter Migrationshintergrund,maennlich,1 Sehr wichtig,0.005031593728059911,27598,0.004196808616014474,0.005866378840105348
2021,indirekter Migrationshintergrund,weiblich,1 Sehr wichtig,0.004973086824245261,27598,0.0041431449050006765,0.005803028743489846
2021,indirekter Migrationshintergrund,weiblich,4 Ganz unwichtig,0.004036976363210859,27598,0.003288863750052805,0.0047850889763689135
2021,indirekter Migrationshintergrund,maennlich,4 Ganz unwichtig,0.0034519073250643575,27598,0.0027599234712756483,0.004143891178853066
