year,bula_h,pgisced97,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Schleswig-Holstein,Upper Secondary Level,Less important,0.33418,50,131,0.25309,0.41527
1992,Lower Saxony,Lower Secondary Level,Very important,0.27597,53,177,0.20993,0.34201
1992,Lower Saxony,Lower Secondary Level,Important,0.23366,45,177,0.17114,0.29617
1992,Lower Saxony,Lower Secondary Level,Less important,0.20852,41,177,0.14850,0.26854
1992,Lower Saxony,Lower Secondary Level,Unimportant,0.28186,38,177,0.21539,0.34833
1992,Lower Saxony,Upper Secondary Level,Very important,0.21579,99,455,0.17795,0.25363
1992,Lower Saxony,Upper Secondary Level,Important,0.31999,153,455,0.27708,0.36290
1992,Lower Saxony,Upper Secondary Level,Less important,0.30743,144,455,0.26499,0.34988
1992,Lower Saxony,Upper Secondary Level,Unimportant,0.15679,59,455,0.12334,0.19023
1992,North Rhine-Westphalia,Lower Secondary Level,Very important,0.17006,59,352,0.13075,0.20936
1992,North Rhine-Westphalia,Lower Secondary Level,Important,0.25752,99,352,0.21177,0.30326
1992,North Rhine-Westphalia,Lower Secondary Level,Less important,0.26071,101,352,0.21478,0.30664
1992,North Rhine-Westphalia,Lower Secondary Level,Unimportant,0.31172,93,352,0.26326,0.36017
1992,North Rhine-Westphalia,Upper Secondary Level,Very important,0.19062,203,1045,0.16679,0.21445
1992,North Rhine-Westphalia,Upper Secondary Level,Important,0.28949,321,1045,0.26198,0.31700
1992,North Rhine-Westphalia,Upper Secondary Level,Less important,0.35478,376,1045,0.32576,0.38381
1992,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.16511,145,1045,0.14258,0.18763
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.33259,46,93,0.23631,0.42886
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Less important,0.35709,47,93,0.25918,0.45500
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.18607,39,176,0.12842,0.24373
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.38067,75,176,0.30873,0.45261
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Less important,0.31632,62,176,0.24741,0.38522
1992,Hesse,Lower Secondary Level,Very important,0.25810,38,119,0.17914,0.33705
1992,Hesse,Lower Secondary Level,Important,0.31751,47,119,0.23352,0.40150
1992,Hesse,Lower Secondary Level,Less important,0.22378,34,119,0.14858,0.29898
1992,Hesse,Upper Secondary Level,Very important,0.20050,69,334,0.15750,0.24350
1992,Hesse,Upper Secondary Level,Important,0.35673,122,334,0.30528,0.40818
1992,Hesse,Upper Secondary Level,Less important,0.28351,101,334,0.23511,0.33192
1992,Hesse,Upper Secondary Level,Unimportant,0.15925,42,334,0.11995,0.19856
1992,Hesse,Second Stage of Tertiary Education,Important,0.36275,33,33,0.19617,0.52934
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very important,0.26424,50,122,0.18568,0.34281
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Important,0.44730,72,122,0.35870,0.53589
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.27754,92,271,0.22413,0.33096
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.43256,121,271,0.37346,0.49165
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Less important,0.22446,58,271,0.17469,0.27423
1992,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.23127,65,258,0.17972,0.28283
1992,Baden-Wuerttemberg,Lower Secondary Level,Important,0.33034,85,258,0.27283,0.38784
1992,Baden-Wuerttemberg,Lower Secondary Level,Less important,0.28363,76,258,0.22852,0.33874
1992,Baden-Wuerttemberg,Lower Secondary Level,Unimportant,0.15476,32,258,0.11054,0.19898
1992,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.29054,176,582,0.25362,0.32746
1992,Baden-Wuerttemberg,Upper Secondary Level,Important,0.33698,201,582,0.29854,0.37541
1992,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.25540,146,582,0.21994,0.29086
1992,Baden-Wuerttemberg,Upper Secondary Level,Unimportant,0.11709,59,582,0.09094,0.14323
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.43928,40,40,0.28352,0.59504
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.36547,37,37,0.20816,0.52277
1992,Bavaria,Lower Secondary Level,Very important,0.23246,66,266,0.18161,0.28332
1992,Bavaria,Lower Secondary Level,Important,0.31349,88,266,0.25763,0.36934
1992,Bavaria,Lower Secondary Level,Less important,0.29105,74,266,0.23636,0.34574
1992,Bavaria,Lower Secondary Level,Unimportant,0.16300,38,266,0.11853,0.20747
1992,Bavaria,Upper Secondary Level,Very important,0.26701,202,718,0.23463,0.29939
1992,Bavaria,Upper Secondary Level,Important,0.31234,240,718,0.27842,0.34626
1992,Bavaria,Upper Secondary Level,Less important,0.28340,197,718,0.25041,0.31638
1992,Bavaria,Upper Secondary Level,Unimportant,0.13725,79,718,0.11207,0.16244
1992,Bavaria,First Stage of Tertiary Education,Very important,0.38480,36,36,0.22361,0.54600
1992,Bavaria,Second Stage of Tertiary Education,Very important,0.29970,40,123,0.21840,0.38099
1992,Bavaria,Second Stage of Tertiary Education,Important,0.33251,49,123,0.24891,0.41611
1992,Bavaria,Second Stage of Tertiary Education,Less important,0.24109,34,123,0.16519,0.31699
1992,Berlin,Upper Secondary Level,Important,0.17809,33,205,0.12559,0.23059
1992,Berlin,Upper Secondary Level,Less important,0.41377,94,205,0.34618,0.48135
1992,Berlin,Upper Secondary Level,Unimportant,0.34422,78,205,0.27902,0.40942
1992,Berlin,Second Stage of Tertiary Education,Less important,0.39157,62,111,0.30035,0.48278
1992,Berlin,Second Stage of Tertiary Education,Unimportant,0.38846,49,111,0.29737,0.47954
1992,Brandenburg,Upper Secondary Level,Very important,0.23138,81,347,0.18695,0.27582
1992,Brandenburg,Upper Secondary Level,Important,0.23121,81,347,0.18679,0.27564
1992,Brandenburg,Upper Secondary Level,Less important,0.31510,115,347,0.26615,0.36405
1992,Brandenburg,Upper Secondary Level,Unimportant,0.22230,70,347,0.17849,0.26612
1992,Brandenburg,Second Stage of Tertiary Education,Very important,0.17701,31,130,0.11114,0.24287
1992,Brandenburg,Second Stage of Tertiary Education,Important,0.26071,41,130,0.18494,0.33647
1992,Brandenburg,Second Stage of Tertiary Education,Less important,0.33594,58,130,0.25443,0.41744
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Very important,0.20369,49,226,0.15106,0.25631
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Important,0.22918,58,226,0.17426,0.28410
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Less important,0.39317,87,226,0.32934,0.45699
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Unimportant,0.17396,32,226,0.12443,0.22349
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Less important,0.37777,35,35,0.21480,0.54074
1992,Saxony,Lower Secondary Level,Less important,0.26756,46,92,0.17661,0.35852
1992,Saxony,Lower Secondary Level,Unimportant,0.43043,46,92,0.32870,0.53217
1992,Saxony,Upper Secondary Level,Very important,0.19243,137,646,0.16200,0.22285
1992,Saxony,Upper Secondary Level,Important,0.16710,111,646,0.13831,0.19589
1992,Saxony,Upper Secondary Level,Less important,0.35626,242,646,0.31930,0.39322
1992,Saxony,Upper Secondary Level,Unimportant,0.28421,156,646,0.24940,0.31902
1992,Saxony,Second Stage of Tertiary Education,Very important,0.16345,47,248,0.11734,0.20957
1992,Saxony,Second Stage of Tertiary Education,Important,0.29832,74,248,0.24126,0.35538
1992,Saxony,Second Stage of Tertiary Education,Less important,0.30903,80,248,0.25140,0.36666
1992,Saxony,Second Stage of Tertiary Education,Unimportant,0.22920,47,248,0.17678,0.28161
1992,Saxony-Anhalt,Lower Secondary Level,Less important,0.27963,34,34,0.12650,0.43276
1992,Saxony-Anhalt,Upper Secondary Level,Very important,0.21890,107,413,0.17897,0.25882
1992,Saxony-Anhalt,Upper Secondary Level,Important,0.23535,104,413,0.19438,0.27631
1992,Saxony-Anhalt,Upper Secondary Level,Less important,0.30948,129,413,0.26484,0.35412
1992,Saxony-Anhalt,Upper Secondary Level,Unimportant,0.23628,73,413,0.19526,0.27730
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Very important,0.18726,32,147,0.12398,0.25054
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Important,0.26939,43,147,0.19743,0.34136
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Less important,0.37085,72,147,0.29250,0.44921
1992,Thuringa,Upper Secondary Level,Very important,0.26495,136,435,0.22343,0.30647
1992,Thuringa,Upper Secondary Level,Important,0.24329,119,435,0.20292,0.28366
1992,Thuringa,Upper Secondary Level,Less important,0.26788,113,435,0.22621,0.30954
1992,Thuringa,Upper Secondary Level,Unimportant,0.22389,67,435,0.18467,0.26310
1992,Thuringa,Second Stage of Tertiary Education,Very important,0.23041,31,111,0.15172,0.30910
1992,Thuringa,Second Stage of Tertiary Education,Important,0.33370,47,111,0.24558,0.42182
1992,Thuringa,Second Stage of Tertiary Education,Less important,0.27981,33,111,0.19592,0.36371
1995,Schleswig-Holstein,Upper Secondary Level,Very important,0.20564,38,132,0.13643,0.27485
1995,Schleswig-Holstein,Upper Secondary Level,Important,0.39197,47,132,0.30837,0.47557
1995,Schleswig-Holstein,Upper Secondary Level,Less important,0.29114,47,132,0.21334,0.36893
1995,Hamburg,Upper Secondary Level,Less important,0.50716,32,32,0.33117,0.68316
1995,Lower Saxony,Lower Secondary Level,Very important,0.22957,45,165,0.16520,0.29393
1995,Lower Saxony,Lower Secondary Level,Important,0.35780,68,165,0.28443,0.43116
1995,Lower Saxony,Lower Secondary Level,Less important,0.26983,52,165,0.20190,0.33777
1995,Lower Saxony,Upper Secondary Level,Very important,0.20769,108,474,0.17113,0.24425
1995,Lower Saxony,Upper Secondary Level,Important,0.33275,168,474,0.29029,0.37522
1995,Lower Saxony,Upper Secondary Level,Less important,0.31993,147,474,0.27789,0.36197
1995,Lower Saxony,Upper Secondary Level,Unimportant,0.13963,51,474,0.10839,0.17086
1995,Lower Saxony,Second Stage of Tertiary Education,Important,0.39936,41,41,0.24758,0.55114
1995,North Rhine-Westphalia,Lower Secondary Level,Very important,0.16793,60,332,0.12766,0.20820
1995,North Rhine-Westphalia,Lower Secondary Level,Important,0.27781,101,332,0.22955,0.32606
1995,North Rhine-Westphalia,Lower Secondary Level,Less important,0.33120,109,332,0.28049,0.38190
1995,North Rhine-Westphalia,Lower Secondary Level,Unimportant,0.22307,62,332,0.17822,0.26792
1995,North Rhine-Westphalia,Upper Secondary Level,Very important,0.21000,241,1110,0.18603,0.23398
1995,North Rhine-Westphalia,Upper Secondary Level,Important,0.32602,366,1110,0.29843,0.35361
1995,North Rhine-Westphalia,Upper Secondary Level,Less important,0.32881,377,1110,0.30116,0.35646
1995,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.13517,126,1110,0.11504,0.15529
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Less important,0.29711,38,38,0.14986,0.44437
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.35150,47,83,0.24816,0.45484
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Less important,0.29251,36,83,0.19404,0.39097
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.22644,54,229,0.17212,0.28077
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.35353,98,229,0.29147,0.41558
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Less important,0.31696,77,229,0.25656,0.37735
1995,Hesse,Lower Secondary Level,Very important,0.21416,32,115,0.13885,0.28946
1995,Hesse,Lower Secondary Level,Important,0.31484,46,115,0.22958,0.40010
1995,Hesse,Lower Secondary Level,Less important,0.26526,37,115,0.18422,0.34630
1995,Hesse,Upper Secondary Level,Very important,0.22257,72,337,0.17809,0.26705
1995,Hesse,Upper Secondary Level,Important,0.37962,134,337,0.32773,0.43151
1995,Hesse,Upper Secondary Level,Less important,0.27073,93,337,0.22322,0.31824
1995,Hesse,Upper Secondary Level,Unimportant,0.12709,38,337,0.09147,0.16270
1995,Hesse,Second Stage of Tertiary Education,Important,0.43324,46,82,0.32532,0.54115
1995,Hesse,Second Stage of Tertiary Education,Less important,0.33284,36,82,0.23022,0.43546
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very important,0.35213,66,129,0.26939,0.43488
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Important,0.32690,63,129,0.24563,0.40816
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.31365,107,295,0.26061,0.36669
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.35426,119,295,0.29959,0.40893
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Less important,0.23433,69,295,0.18591,0.28275
1995,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.29169,66,212,0.23036,0.35302
1995,Baden-Wuerttemberg,Lower Secondary Level,Important,0.36833,93,212,0.30324,0.43341
1995,Baden-Wuerttemberg,Lower Secondary Level,Less important,0.20373,53,212,0.14938,0.25807
1995,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.27893,177,629,0.24385,0.31401
1995,Baden-Wuerttemberg,Upper Secondary Level,Important,0.34418,221,629,0.30702,0.38134
1995,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.28137,178,629,0.24620,0.31654
1995,Baden-Wuerttemberg,Upper Secondary Level,Unimportant,0.09552,53,629,0.07253,0.11851
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.35330,34,34,0.19022,0.51639
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.35953,42,85,0.25691,0.46215
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Less important,0.36336,43,85,0.26051,0.46622
1995,Bavaria,Lower Secondary Level,Very important,0.19126,53,247,0.14211,0.24041
1995,Bavaria,Lower Secondary Level,Important,0.31492,85,247,0.25688,0.37296
1995,Bavaria,Lower Secondary Level,Less important,0.23873,67,247,0.18546,0.29201
1995,Bavaria,Lower Secondary Level,Unimportant,0.25509,42,247,0.20061,0.30956
1995,Bavaria,Upper Secondary Level,Very important,0.26437,214,765,0.23310,0.29565
1995,Bavaria,Upper Secondary Level,Important,0.29806,237,765,0.26562,0.33049
1995,Bavaria,Upper Secondary Level,Less important,0.31017,237,765,0.27737,0.34297
1995,Bavaria,Upper Secondary Level,Unimportant,0.12740,77,765,0.10375,0.15104
1995,Bavaria,First Stage of Tertiary Education,Very important,0.30598,31,63,0.19127,0.42069
1995,Bavaria,First Stage of Tertiary Education,Important,0.28753,32,63,0.17487,0.40019
1995,Bavaria,Second Stage of Tertiary Education,Very important,0.24419,38,140,0.17277,0.31561
1995,Bavaria,Second Stage of Tertiary Education,Important,0.33593,57,140,0.25741,0.41445
1995,Bavaria,Second Stage of Tertiary Education,Less important,0.24806,45,140,0.17626,0.31986
1995,Berlin,Upper Secondary Level,Less important,0.44079,104,177,0.36744,0.51414
1995,Berlin,Upper Secondary Level,Unimportant,0.32432,73,177,0.25516,0.39348
1995,Berlin,Second Stage of Tertiary Education,Less important,0.44327,67,107,0.34869,0.53784
1995,Berlin,Second Stage of Tertiary Education,Unimportant,0.29873,40,107,0.21160,0.38587
1995,Brandenburg,Upper Secondary Level,Very important,0.30539,87,303,0.25344,0.35733
1995,Brandenburg,Upper Secondary Level,Important,0.27441,87,303,0.22409,0.32474
1995,Brandenburg,Upper Secondary Level,Less important,0.27810,92,303,0.22757,0.32864
1995,Brandenburg,Upper Secondary Level,Unimportant,0.14210,37,303,0.10272,0.18148
1995,Brandenburg,Second Stage of Tertiary Education,Very important,0.24863,40,124,0.17224,0.32501
1995,Brandenburg,Second Stage of Tertiary Education,Important,0.27938,37,124,0.20008,0.35867
1995,Brandenburg,Second Stage of Tertiary Education,Less important,0.30153,47,124,0.22042,0.38263
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Very important,0.24788,53,204,0.18848,0.30728
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Important,0.25435,63,204,0.19444,0.31426
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Less important,0.38543,88,204,0.31848,0.45238
1995,Saxony,Lower Secondary Level,Important,0.27137,39,102,0.18465,0.35810
1995,Saxony,Lower Secondary Level,Less important,0.22163,31,102,0.14063,0.30263
1995,Saxony,Lower Secondary Level,Unimportant,0.36669,32,102,0.27270,0.46067
1995,Saxony,Upper Secondary Level,Very important,0.20817,132,615,0.17605,0.24028
1995,Saxony,Upper Secondary Level,Important,0.22590,149,615,0.19282,0.25898
1995,Saxony,Upper Secondary Level,Less important,0.36996,233,615,0.33177,0.40815
1995,Saxony,Upper Secondary Level,Unimportant,0.19597,101,615,0.16457,0.22737
1995,Saxony,Second Stage of Tertiary Education,Very important,0.22911,47,229,0.17456,0.28366
1995,Saxony,Second Stage of Tertiary Education,Important,0.28884,68,229,0.23001,0.34767
1995,Saxony,Second Stage of Tertiary Education,Less important,0.29223,78,229,0.23320,0.35127
1995,Saxony,Second Stage of Tertiary Education,Unimportant,0.18982,36,229,0.13891,0.24072
1995,Saxony-Anhalt,Upper Secondary Level,Very important,0.32409,125,372,0.27647,0.37172
1995,Saxony-Anhalt,Upper Secondary Level,Important,0.25574,102,372,0.21134,0.30013
1995,Saxony-Anhalt,Upper Secondary Level,Less important,0.26564,100,372,0.22069,0.31058
1995,Saxony-Anhalt,Upper Secondary Level,Unimportant,0.15453,45,372,0.11775,0.19132
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Important,0.36954,58,103,0.27587,0.46322
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Less important,0.32204,45,103,0.23136,0.41272
1995,Thuringa,Upper Secondary Level,Very important,0.25870,120,400,0.21573,0.30168
1995,Thuringa,Upper Secondary Level,Important,0.32171,137,400,0.27587,0.36755
1995,Thuringa,Upper Secondary Level,Less important,0.22264,92,400,0.18182,0.26346
1995,Thuringa,Upper Secondary Level,Unimportant,0.19695,51,400,0.15792,0.23597
1995,Thuringa,Second Stage of Tertiary Education,Very important,0.31142,40,87,0.21355,0.40929
1995,Thuringa,Second Stage of Tertiary Education,Important,0.36058,47,87,0.25909,0.46206
2004,Schleswig-Holstein,Upper Secondary Level,Very important,0.21201,73,346,0.16888,0.25514
2004,Schleswig-Holstein,Upper Secondary Level,Important,0.33851,120,346,0.28857,0.38844
2004,Schleswig-Holstein,Upper Secondary Level,Less important,0.22602,85,346,0.18188,0.27015
2004,Schleswig-Holstein,Upper Secondary Level,Unimportant,0.22346,68,346,0.17950,0.26742
2004,Schleswig-Holstein,Second Stage of Tertiary Education,Important,0.48395,54,54,0.34941,0.61849
2004,Hamburg,Upper Secondary Level,Important,0.23904,33,119,0.16208,0.31599
2004,Hamburg,Upper Secondary Level,Less important,0.36667,49,119,0.27972,0.45362
2004,Hamburg,Upper Secondary Level,Unimportant,0.34158,37,119,0.25601,0.42715
2004,Hamburg,Second Stage of Tertiary Education,Less important,0.44503,31,31,0.26719,0.62286
2004,Lower Saxony,Lower Secondary Level,Very important,0.27522,69,224,0.21660,0.33384
2004,Lower Saxony,Lower Secondary Level,Important,0.38000,94,224,0.31629,0.44371
2004,Lower Saxony,Lower Secondary Level,Less important,0.22612,61,224,0.17121,0.28102
2004,Lower Saxony,Upper Secondary Level,Very important,0.33331,329,975,0.30370,0.36291
2004,Lower Saxony,Upper Secondary Level,Important,0.32044,335,975,0.29113,0.34974
2004,Lower Saxony,Upper Secondary Level,Less important,0.23715,224,975,0.21043,0.26386
2004,Lower Saxony,Upper Secondary Level,Unimportant,0.10911,87,975,0.08953,0.12869
2004,Lower Saxony,Post-secondary Non-tertiary Level,Very important,0.33743,36,78,0.23182,0.44305
2004,Lower Saxony,Post-secondary Non-tertiary Level,Important,0.31728,42,78,0.21332,0.42124
2004,Lower Saxony,First Stage of Tertiary Education,Very important,0.28504,33,96,0.19426,0.37582
2004,Lower Saxony,First Stage of Tertiary Education,Important,0.46966,63,96,0.36930,0.57002
2004,Lower Saxony,Second Stage of Tertiary Education,Very important,0.28945,84,275,0.23576,0.34315
2004,Lower Saxony,Second Stage of Tertiary Education,Important,0.33575,119,275,0.27984,0.39167
2004,Lower Saxony,Second Stage of Tertiary Education,Less important,0.24509,72,275,0.19416,0.29602
2004,North Rhine-Westphalia,Pre-primary Level,Important,0.38184,55,114,0.29226,0.47142
2004,North Rhine-Westphalia,Pre-primary Level,Less important,0.42182,59,114,0.33077,0.51288
2004,North Rhine-Westphalia,Primary Level,Important,0.35749,35,35,0.19639,0.51859
2004,North Rhine-Westphalia,Lower Secondary Level,Very important,0.18715,120,559,0.15478,0.21951
2004,North Rhine-Westphalia,Lower Secondary Level,Important,0.26779,176,559,0.23105,0.30453
2004,North Rhine-Westphalia,Lower Secondary Level,Less important,0.34002,177,559,0.30072,0.37933
2004,North Rhine-Westphalia,Lower Secondary Level,Unimportant,0.20504,86,559,0.17154,0.23854
2004,North Rhine-Westphalia,Upper Secondary Level,Very important,0.19851,504,2184,0.18178,0.21524
2004,North Rhine-Westphalia,Upper Secondary Level,Important,0.30750,729,2184,0.28814,0.32686
2004,North Rhine-Westphalia,Upper Secondary Level,Less important,0.32028,662,2184,0.30071,0.33985
2004,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.17371,289,2184,0.15782,0.18961
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very important,0.18878,70,305,0.14479,0.23277
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.37337,134,305,0.31900,0.42775
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Less important,0.31139,101,305,0.25933,0.36344
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Very important,0.19474,76,294,0.14939,0.24008
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.34337,115,294,0.28900,0.39774
