year,quintil_oecd,sampreg,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,4th Quintile,East,Important,0.34940,239,668,0.31321,0.38558
1995,4th Quintile,East,Less important,0.31814,211,668,0.28279,0.35349
1995,4th Quintile,East,Unimportant,0.09335,66,668,0.07127,0.11543
1995,5th Quintile,West,Very important,0.23613,469,1957,0.21731,0.25495
1995,5th Quintile,West,Important,0.37301,749,1957,0.35158,0.39444
1995,5th Quintile,West,Less important,0.29160,570,1957,0.27146,0.31174
1995,5th Quintile,West,Unimportant,0.09926,169,1957,0.08601,0.11252
1995,5th Quintile,East,Very important,0.24467,74,324,0.19778,0.29155
1995,5th Quintile,East,Important,0.33573,114,324,0.28423,0.38723
1995,5th Quintile,East,Less important,0.30507,103,324,0.25486,0.35529
1995,5th Quintile,East,Unimportant,0.11453,33,324,0.07980,0.14926
2004,1st Quintile,West,Very important,0.16377,387,2209,0.14833,0.17920
2004,1st Quintile,West,Important,0.26455,614,2209,0.24616,0.28295
2004,1st Quintile,West,Less important,0.33963,772,2209,0.31987,0.35938
2004,1st Quintile,West,Unimportant,0.23205,436,2209,0.21444,0.24966
2004,1st Quintile,East,Very important,0.11643,121,995,0.09649,0.13637
2004,1st Quintile,East,Important,0.20435,214,995,0.17929,0.22942
2004,1st Quintile,East,Less important,0.36346,356,995,0.33356,0.39336
2004,1st Quintile,East,Unimportant,0.31575,304,995,0.28686,0.34465
2004,2nd Quintile,West,Very important,0.22665,582,2501,0.21023,0.24306
2004,2nd Quintile,West,Important,0.30582,805,2501,0.28776,0.32388
2004,2nd Quintile,West,Less important,0.29513,744,2501,0.27725,0.31300
2004,2nd Quintile,West,Unimportant,0.17241,370,2501,0.15760,0.18722
2004,2nd Quintile,East,Very important,0.16298,239,1237,0.14239,0.18358
2004,2nd Quintile,East,Important,0.24185,349,1237,0.21798,0.26572
2004,2nd Quintile,East,Less important,0.32559,389,1237,0.29947,0.35171
2004,2nd Quintile,East,Unimportant,0.26957,260,1237,0.24484,0.29431
2004,3rd Quintile,West,Very important,0.24866,724,2825,0.23272,0.26460
2004,3rd Quintile,West,Important,0.33400,993,2825,0.31660,0.35139
2004,3rd Quintile,West,Less important,0.28125,791,2825,0.26467,0.29783
2004,3rd Quintile,West,Unimportant,0.13610,317,2825,0.12345,0.14874
2004,3rd Quintile,East,Very important,0.20560,269,1155,0.18228,0.22892
2004,3rd Quintile,East,Important,0.25167,310,1155,0.22663,0.27671
2004,3rd Quintile,East,Less important,0.30702,359,1155,0.28040,0.33363
2004,3rd Quintile,East,Unimportant,0.23571,217,1155,0.21122,0.26020
2004,4th Quintile,West,Very important,0.26141,894,3326,0.24647,0.27634
2004,4th Quintile,West,Important,0.33510,1206,3326,0.31906,0.35115
2004,4th Quintile,West,Less important,0.28656,897,3326,0.27119,0.30193
2004,4th Quintile,West,Unimportant,0.11693,329,3326,0.10601,0.12785
2004,4th Quintile,East,Very important,0.23533,232,986,0.20884,0.26182
2004,4th Quintile,East,Important,0.29568,339,986,0.26718,0.32418
2004,4th Quintile,East,Less important,0.29979,279,986,0.27117,0.32840
2004,4th Quintile,East,Unimportant,0.16920,136,986,0.14579,0.19262
2004,5th Quintile,West,Very important,0.27110,1526,5383,0.25922,0.28298
2004,5th Quintile,West,Important,0.37979,2145,5383,0.36682,0.39276
2004,5th Quintile,West,Less important,0.24890,1316,5383,0.23735,0.26045
2004,5th Quintile,West,Unimportant,0.10021,396,5383,0.09218,0.10823
2004,5th Quintile,East,Very important,0.22109,189,790,0.19213,0.25005
2004,5th Quintile,East,Important,0.29659,256,790,0.26472,0.32846
2004,5th Quintile,East,Less important,0.35562,254,790,0.32222,0.38903
2004,5th Quintile,East,Unimportant,0.12669,91,790,0.10348,0.14990
2008,1st Quintile,West,Very important,0.11517,255,2002,0.10118,0.12916
2008,1st Quintile,West,Important,0.24775,520,2002,0.22884,0.26667
2008,1st Quintile,West,Less important,0.35707,712,2002,0.33608,0.37806
2008,1st Quintile,West,Unimportant,0.28001,515,2002,0.26033,0.29968
2008,1st Quintile,East,Very important,0.08145,82,927,0.06383,0.09906
2008,1st Quintile,East,Important,0.16608,182,927,0.14211,0.19005
2008,1st Quintile,East,Less important,0.35184,332,927,0.32108,0.38260
2008,1st Quintile,East,Unimportant,0.40063,331,927,0.36907,0.43219
2008,2nd Quintile,West,Very important,0.17828,455,2273,0.16254,0.19402
2008,2nd Quintile,West,Important,0.30774,742,2273,0.28876,0.32672
2008,2nd Quintile,West,Less important,0.31310,675,2273,0.29403,0.33217
2008,2nd Quintile,West,Unimportant,0.20088,401,2273,0.18441,0.21736
2008,2nd Quintile,East,Very important,0.13932,169,1071,0.11857,0.16007
2008,2nd Quintile,East,Important,0.20280,248,1071,0.17870,0.22689
2008,2nd Quintile,East,Less important,0.34302,352,1071,0.31458,0.37147
2008,2nd Quintile,East,Unimportant,0.31486,302,1071,0.28703,0.34269
2008,3rd Quintile,West,Very important,0.19929,548,2589,0.18390,0.21468
2008,3rd Quintile,West,Important,0.35480,936,2589,0.33636,0.37323
2008,3rd Quintile,West,Less important,0.31020,785,2589,0.29238,0.32802
2008,3rd Quintile,West,Unimportant,0.13571,320,2589,0.12252,0.14891
2008,3rd Quintile,East,Very important,0.18227,246,1203,0.16044,0.20409
2008,3rd Quintile,East,Important,0.27346,366,1203,0.24826,0.29866
2008,3rd Quintile,East,Less important,0.30435,367,1203,0.27834,0.33037
2008,3rd Quintile,East,Unimportant,0.23992,224,1203,0.21578,0.26406
2008,4th Quintile,West,Very important,0.22313,700,3046,0.20835,0.23792
2008,4th Quintile,West,Important,0.35380,1167,3046,0.33681,0.37078
2008,4th Quintile,West,Less important,0.30200,866,3046,0.28570,0.31831
2008,4th Quintile,West,Unimportant,0.12107,313,3046,0.10948,0.13265
2008,4th Quintile,East,Very important,0.16481,162,808,0.13921,0.19040
2008,4th Quintile,East,Important,0.31223,267,808,0.28026,0.34420
2008,4th Quintile,East,Less important,0.33156,261,808,0.29908,0.36404
2008,4th Quintile,East,Unimportant,0.19140,118,808,0.16426,0.21854
2008,5th Quintile,West,Very important,0.22654,1125,4528,0.21435,0.23874
2008,5th Quintile,West,Important,0.39917,1891,4528,0.38490,0.41344
2008,5th Quintile,West,Less important,0.28278,1174,4528,0.26966,0.29590
2008,5th Quintile,West,Unimportant,0.09151,338,4528,0.08311,0.09991
2008,5th Quintile,East,Very important,0.25378,179,722,0.22201,0.28554
2008,5th Quintile,East,Important,0.36285,257,722,0.32775,0.39794
2008,5th Quintile,East,Less important,0.28882,220,722,0.25574,0.32190
2008,5th Quintile,East,Unimportant,0.09456,66,722,0.07320,0.11591
2012,1st Quintile,West,Very important,0.15364,605,3781,0.14215,0.16514
2012,1st Quintile,West,Important,0.24334,1015,3781,0.22966,0.25702
2012,1st Quintile,West,Less important,0.34839,1368,3781,0.33320,0.36357
2012,1st Quintile,West,Unimportant,0.25463,793,3781,0.24074,0.26852
2012,1st Quintile,East,Very important,0.07184,165,1495,0.05875,0.08494
2012,1st Quintile,East,Important,0.14210,271,1495,0.12439,0.15980
2012,1st Quintile,East,Less important,0.33436,532,1495,0.31044,0.35829
2012,1st Quintile,East,Unimportant,0.45169,527,1495,0.42646,0.47693
2012,2nd Quintile,West,Very important,0.19368,804,3654,0.18086,0.20650
2012,2nd Quintile,West,Important,0.30796,1215,3654,0.29299,0.32293
2012,2nd Quintile,West,Less important,0.29329,1087,3654,0.27853,0.30805
2012,2nd Quintile,West,Unimportant,0.20507,548,3654,0.19198,0.21816
2012,2nd Quintile,East,Very important,0.11558,183,1255,0.09788,0.13327
2012,2nd Quintile,East,Important,0.23115,323,1255,0.20782,0.25449
2012,2nd Quintile,East,Less important,0.29709,396,1255,0.27180,0.32238
2012,2nd Quintile,East,Unimportant,0.35618,353,1255,0.32967,0.38268
2012,3rd Quintile,West,Very important,0.20744,809,3587,0.19417,0.22071
2012,3rd Quintile,West,Important,0.35345,1323,3587,0.33780,0.36910
2012,3rd Quintile,West,Less important,0.28778,1018,3587,0.27296,0.30259
2012,3rd Quintile,West,Unimportant,0.15133,437,3587,0.13960,0.16306
2012,3rd Quintile,East,Very important,0.18794,275,1221,0.16602,0.20987
2012,3rd Quintile,East,Important,0.30421,377,1221,0.27839,0.33002
2012,3rd Quintile,East,Less important,0.29636,350,1221,0.27074,0.32199
2012,3rd Quintile,East,Unimportant,0.21149,219,1221,0.18857,0.23440
2012,4th Quintile,West,Very important,0.21288,828,3813,0.19988,0.22587
2012,4th Quintile,West,Important,0.39160,1604,3813,0.37610,0.40709
2012,4th Quintile,West,Less important,0.27428,1022,3813,0.26012,0.28844
2012,4th Quintile,West,Unimportant,0.12124,359,3813,0.11088,0.13161
2012,4th Quintile,East,Very important,0.17427,203,976,0.15046,0.19809
2012,4th Quintile,East,Important,0.35969,349,976,0.32956,0.38981
2012,4th Quintile,East,Less important,0.27848,277,976,0.25035,0.30662
2012,4th Quintile,East,Unimportant,0.18755,147,976,0.16305,0.21206
2012,5th Quintile,West,Very important,0.20306,1018,4482,0.19128,0.21483
2012,5th Quintile,West,Important,0.40568,1922,4482,0.39130,0.42006
2012,5th Quintile,West,Less important,0.29688,1189,4482,0.28350,0.31025
2012,5th Quintile,West,Unimportant,0.09439,353,4482,0.08582,0.10295
2012,5th Quintile,East,Very important,0.24246,179,758,0.21193,0.27299
2012,5th Quintile,East,Important,0.38869,301,758,0.35396,0.42341
2012,5th Quintile,East,Less important,0.26231,214,758,0.23097,0.29364
2012,5th Quintile,East,Unimportant,0.10654,64,758,0.08456,0.12852
2016,1st Quintile,West,Very important,0.15496,722,3742,0.14336,0.16655
2016,1st Quintile,West,Important,0.25352,1088,3742,0.23958,0.26746
2016,1st Quintile,West,Less important,0.31512,1149,3742,0.30023,0.33001
2016,1st Quintile,West,Unimportant,0.27641,783,3742,0.26207,0.29074
2016,1st Quintile,East,Very important,0.12636,184,1263,0.10803,0.14470
2016,1st Quintile,East,Important,0.16974,286,1263,0.14903,0.19045
2016,1st Quintile,East,Less important,0.30976,408,1263,0.28425,0.33527
2016,1st Quintile,East,Unimportant,0.39414,385,1263,0.36717,0.42110
2016,2nd Quintile,West,Very important,0.20545,809,3716,0.19246,0.21844
2016,2nd Quintile,West,Important,0.31778,1216,3716,0.30281,0.33276
2016,2nd Quintile,West,Less important,0.30433,1118,3716,0.28953,0.31913
2016,2nd Quintile,West,Unimportant,0.17244,573,3716,0.16029,0.18458
2016,2nd Quintile,East,Very important,0.13909,225,1338,0.12054,0.15763
2016,2nd Quintile,East,Important,0.24190,364,1338,0.21895,0.26486
2016,2nd Quintile,East,Less important,0.31892,398,1338,0.29394,0.34390
2016,2nd Quintile,East,Unimportant,0.30009,351,1338,0.27552,0.32466
2016,3rd Quintile,West,Very important,0.20401,816,3536,0.19072,0.21729
2016,3rd Quintile,West,Important,0.36888,1331,3536,0.35297,0.38479
2016,3rd Quintile,West,Less important,0.28386,947,3536,0.26900,0.29873
2016,3rd Quintile,West,Unimportant,0.14325,442,3536,0.13170,0.15480
2016,3rd Quintile,East,Very important,0.17672,198,1058,0.15372,0.19971
2016,3rd Quintile,East,Important,0.28928,330,1058,0.26195,0.31662
2016,3rd Quintile,East,Less important,0.29599,290,1058,0.26847,0.32351
2016,3rd Quintile,East,Unimportant,0.23801,240,1058,0.21234,0.26368
2016,4th Quintile,West,Very important,0.19446,824,3827,0.18192,0.20700
2016,4th Quintile,West,Important,0.39277,1567,3827,0.37729,0.40824
2016,4th Quintile,West,Less important,0.29019,1047,3827,0.27581,0.30457
2016,4th Quintile,West,Unimportant,0.12258,389,3827,0.11219,0.13298
2016,4th Quintile,East,Very important,0.18354,167,791,0.15654,0.21053
2016,4th Quintile,East,Important,0.34082,283,791,0.30777,0.37387
2016,4th Quintile,East,Less important,0.26753,200,791,0.23667,0.29840
2016,4th Quintile,East,Unimportant,0.20811,141,791,0.17980,0.23642
2016,5th Quintile,West,Very important,0.24075,1023,4298,0.22797,0.25354
2016,5th Quintile,West,Important,0.40907,1836,4298,0.39437,0.42378
2016,5th Quintile,West,Less important,0.26215,1106,4298,0.24900,0.27530
2016,5th Quintile,West,Unimportant,0.08803,333,4298,0.07956,0.09650
2016,5th Quintile,East,Very important,0.22121,125,560,0.18680,0.25562
2016,5th Quintile,East,Important,0.38217,221,560,0.34189,0.42246
2016,5th Quintile,East,Less important,0.29255,152,560,0.25484,0.33027
2016,5th Quintile,East,Unimportant,0.10406,62,560,0.07875,0.12938
2021,1st Quintile,West,Very important,0.13998,455,2397,0.12609,0.15388
2021,1st Quintile,West,Important,0.27189,649,2397,0.25407,0.28970
2021,1st Quintile,West,Less important,0.34396,801,2397,0.32494,0.36298
2021,1st Quintile,West,Unimportant,0.24417,492,2397,0.22697,0.26137
2021,1st Quintile,East,Very important,0.10832,94,811,0.08692,0.12972
2021,1st Quintile,East,Important,0.22442,182,811,0.19569,0.25315
2021,1st Quintile,East,Less important,0.31206,270,811,0.28015,0.34396
2021,1st Quintile,East,Unimportant,0.35521,265,811,0.32225,0.38816
2021,2nd Quintile,West,Very important,0.17260,483,2461,0.15766,0.18753
2021,2nd Quintile,West,Important,0.30868,797,2461,0.29042,0.32693
2021,2nd Quintile,West,Less important,0.33016,780,2461,0.31158,0.34874
2021,2nd Quintile,West,Unimportant,0.18857,401,2461,0.17311,0.20402
2021,2nd Quintile,East,Very important,0.15558,153,855,0.13127,0.17989
2021,2nd Quintile,East,Important,0.28061,220,855,0.25048,0.31075
2021,2nd Quintile,East,Less important,0.32392,278,855,0.29254,0.35531
2021,2nd Quintile,East,Unimportant,0.23988,204,855,0.21124,0.26852
2021,3rd Quintile,West,Very important,0.21984,527,2403,0.20328,0.23641
2021,3rd Quintile,West,Important,0.36233,853,2403,0.34311,0.38155
2021,3rd Quintile,West,Less important,0.29129,735,2403,0.27312,0.30947
2021,3rd Quintile,West,Unimportant,0.12653,288,2403,0.11324,0.13983
2021,3rd Quintile,East,Very important,0.23896,141,678,0.20684,0.27108
2021,3rd Quintile,East,Important,0.30891,211,678,0.27411,0.34372
2021,3rd Quintile,East,Less important,0.27387,191,678,0.24028,0.30746
2021,3rd Quintile,East,Unimportant,0.17826,135,678,0.14943,0.20709
2021,4th Quintile,West,Very important,0.21071,581,2579,0.19497,0.22645
2021,4th Quintile,West,Important,0.36604,995,2579,0.34744,0.38464
2021,4th Quintile,West,Less important,0.30794,733,2579,0.29012,0.32576
2021,4th Quintile,West,Unimportant,0.11531,270,2579,0.10298,0.12764
2021,4th Quintile,East,Very important,0.22417,137,590,0.19049,0.25785
2021,4th Quintile,East,Important,0.33627,205,590,0.29812,0.37442
2021,4th Quintile,East,Less important,0.30382,161,590,0.26667,0.34096
2021,4th Quintile,East,Unimportant,0.13575,87,590,0.10809,0.16341
2021,5th Quintile,West,Very important,0.24024,865,3614,0.22630,0.25417
2021,5th Quintile,West,Important,0.40372,1536,3614,0.38772,0.41972
2021,5th Quintile,West,Less important,0.25992,906,3614,0.24562,0.27422
2021,5th Quintile,West,Unimportant,0.09612,307,3614,0.08651,0.10574
2021,5th Quintile,East,Very important,0.23543,153,651,0.20282,0.26805
2021,5th Quintile,East,Important,0.39223,258,651,0.35469,0.42976
2021,5th Quintile,East,Less important,0.25407,167,651,0.22061,0.28754
2021,5th Quintile,East,Unimportant,0.11827,73,651,0.09344,0.14309
