"plh0108","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger wichtig","1990","AkademikerIn","Brandenburg","","","",""
"Weniger wichtig","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Weniger wichtig","1990","AkademikerIn","Sachsen","","","",""
"Weniger wichtig","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Weniger wichtig","1990","AkademikerIn","Thüringen","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Hamburg","1","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Niedersachsen","2","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Bremen","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Nordrhein-Westfalen","7","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Hessen","2","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Baden-Württemberg","4","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Bayern","2","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Saarland","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Berlin","4","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Sachsen","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Thüringen","","","",""
"Ganz unwichtig","1990","Hauptschule","Schleswig-Holstein","22","","",""
"Ganz unwichtig","1990","Hauptschule","Hamburg","21","","",""
"Ganz unwichtig","1990","Hauptschule","Niedersachsen","82","0.205294939623079","0.168894248280229","0.241695630965929"
"Ganz unwichtig","1990","Hauptschule","Bremen","25","","",""
"Ganz unwichtig","1990","Hauptschule","Nordrhein-Westfalen","179","0.196326726822043","0.172127171147528","0.220526282496558"
"Ganz unwichtig","1990","Hauptschule","Hessen","52","0.168370231768814","0.129444966345094","0.207295497192534"
"Ganz unwichtig","1990","Hauptschule","Rheinland-Pfalz,Saarland","48","0.154197675303211","0.118401793720387","0.189993556886035"
"Ganz unwichtig","1990","Hauptschule","Baden-Württemberg","63","0.111648469186259","0.0882681456879829","0.135028792684536"
"Ganz unwichtig","1990","Hauptschule","Bayern","96","0.162401525858963","0.136005991964352","0.188797059753574"
"Ganz unwichtig","1990","Hauptschule","Saarland","","","",""
"Ganz unwichtig","1990","Hauptschule","Berlin","39","0.412736333959513","0.319884789851354","0.505587878067672"
"Ganz unwichtig","1990","Hauptschule","Brandenburg","","","",""
"Ganz unwichtig","1990","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","Hauptschule","Sachsen","","","",""
"Ganz unwichtig","1990","Hauptschule","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","Hauptschule","Thüringen","","","",""
"Ganz unwichtig","1990","Realschule","Schleswig-Holstein","9","","",""
"Ganz unwichtig","1990","Realschule","Hamburg","9","","",""
"Ganz unwichtig","1990","Realschule","Niedersachsen","26","","",""
"Ganz unwichtig","1990","Realschule","Bremen","5","","",""
"Ganz unwichtig","1990","Realschule","Nordrhein-Westfalen","59","0.185452747985618","0.147553360914987","0.223352135056249"
"Ganz unwichtig","1990","Realschule","Hessen","17","","",""
"Ganz unwichtig","1990","Realschule","Rheinland-Pfalz,Saarland","18","","",""
"Ganz unwichtig","1990","Realschule","Baden-Württemberg","22","","",""
"Ganz unwichtig","1990","Realschule","Bayern","34","0.146700464747363","0.104102225002801","0.189298704491926"
"Ganz unwichtig","1990","Realschule","Saarland","","","",""
"Ganz unwichtig","1990","Realschule","Berlin","18","","",""
"Ganz unwichtig","1990","Realschule","Brandenburg","","","",""
"Ganz unwichtig","1990","Realschule","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","Realschule","Sachsen","","","",""
"Ganz unwichtig","1990","Realschule","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","Realschule","Thüringen","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Schleswig-Holstein","5","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Hamburg","1","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Niedersachsen","10","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Bremen","2","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Nordrhein-Westfalen","27","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Hessen","7","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Baden-Württemberg","12","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Bayern","15","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Saarland","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Berlin","5","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Brandenburg","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Sachsen","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Thüringen","","","",""
"Ganz unwichtig","1990","AkademikerIn","Schleswig-Holstein","1","","",""
"Ganz unwichtig","1990","AkademikerIn","Hamburg","2","","",""
"Ganz unwichtig","1990","AkademikerIn","Niedersachsen","5","","",""
"Ganz unwichtig","1990","AkademikerIn","Bremen","","","",""
"Ganz unwichtig","1990","AkademikerIn","Nordrhein-Westfalen","16","","",""
"Ganz unwichtig","1990","AkademikerIn","Hessen","10","","",""
"Ganz unwichtig","1990","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"Ganz unwichtig","1990","AkademikerIn","Baden-Württemberg","11","","",""
"Ganz unwichtig","1990","AkademikerIn","Bayern","22","","",""
"Ganz unwichtig","1990","AkademikerIn","Saarland","","","",""
"Ganz unwichtig","1990","AkademikerIn","Berlin","10","","",""
"Ganz unwichtig","1990","AkademikerIn","Brandenburg","","","",""
"Ganz unwichtig","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","AkademikerIn","Sachsen","","","",""
"Ganz unwichtig","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","AkademikerIn","Thüringen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Hamburg","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Bremen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Hessen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Bayern","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Saarland","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Berlin","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Sachsen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Thüringen","","","",""
"Sehr wichtig","1991","Hauptschule","Schleswig-Holstein","","","",""
"Sehr wichtig","1991","Hauptschule","Hamburg","","","",""
"Sehr wichtig","1991","Hauptschule","Niedersachsen","","","",""
"Sehr wichtig","1991","Hauptschule","Bremen","","","",""
"Sehr wichtig","1991","Hauptschule","Nordrhein-Westfalen","","","",""
"Sehr wichtig","1991","Hauptschule","Hessen","","","",""
"Sehr wichtig","1991","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr wichtig","1991","Hauptschule","Baden-Württemberg","","","",""
"Sehr wichtig","1991","Hauptschule","Bayern","","","",""
"Sehr wichtig","1991","Hauptschule","Saarland","","","",""
"Sehr wichtig","1991","Hauptschule","Berlin","","","",""
"Sehr wichtig","1991","Hauptschule","Brandenburg","","","",""
"Sehr wichtig","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1991","Hauptschule","Sachsen","","","",""
"Sehr wichtig","1991","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr wichtig","1991","Hauptschule","Thüringen","","","",""
"Sehr wichtig","1991","Realschule","Schleswig-Holstein","","","",""
"Sehr wichtig","1991","Realschule","Hamburg","","","",""
"Sehr wichtig","1991","Realschule","Niedersachsen","","","",""
"Sehr wichtig","1991","Realschule","Bremen","","","",""
"Sehr wichtig","1991","Realschule","Nordrhein-Westfalen","","","",""
"Sehr wichtig","1991","Realschule","Hessen","","","",""
"Sehr wichtig","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr wichtig","1991","Realschule","Baden-Württemberg","","","",""
"Sehr wichtig","1991","Realschule","Bayern","","","",""
"Sehr wichtig","1991","Realschule","Saarland","","","",""
