year,migback,plh0108,proportion,n,lower_confidence,upper_confidence
1995,kein Migrationshintergrund,1 Sehr wichtig,0.21454014065211435,17246,0.20841341887714535,0.22066686242708336
1995,kein Migrationshintergrund,4 Ganz unwichtig,0.11453100739793588,17246,0.10977809182758659,0.11928392296828517
1995,direkter Migrationshintergrund,2 Wichtig,0.03507169604530094,17246,0.03232609274892491,0.03781729934167698
1995,direkter Migrationshintergrund,3 Weniger wichtig,0.028221755411453102,17246,0.025750102530296037,0.030693408292610167
1995,direkter Migrationshintergrund,1 Sehr wichtig,0.02402045848935976,17246,0.021735265495601803,0.026305651483117715
1995,direkter Migrationshintergrund,4 Ganz unwichtig,0.012512558224495388,17246,0.0108535416427093,0.014171574806281475
1995,indirekter Migrationshintergrund,3 Weniger wichtig,0.004109964380308704,17246,0.003155111191038434,0.005064817569578973
1995,indirekter Migrationshintergrund,2 Wichtig,0.0036533016713855147,17246,0.002752851072525713,0.004553752270245317
1995,indirekter Migrationshintergrund,1 Sehr wichtig,0.002191981002831309,17246,0.0014939836615287415,0.0028899783441338764
1995,indirekter Migrationshintergrund,4 Ganz unwichtig,0.0009133254178463787,17246,0.00046248147849736835,0.001364169357195389
2004,kein Migrationshintergrund,2 Wichtig,0.28493397929134606,26790,0.2795287402264914,0.29033921835620075
2004,kein Migrationshintergrund,3 Weniger wichtig,0.24128431651942625,26790,0.23616073332893603,0.24640789970991647
2004,kein Migrationshintergrund,1 Sehr wichtig,0.20594661347012444,26790,0.20110408822836157,0.21078913871188731
2004,kein Migrationshintergrund,4 Ganz unwichtig,0.1154649947753396,26790,0.11163804822160762,0.11929194132907157
2004,direkter Migrationshintergrund,2 Wichtig,0.040229885057471264,26790,0.03787685366181456,0.04258291645312797
2004,direkter Migrationshintergrund,3 Weniger wichtig,0.03324783889047212,26790,0.03110095280588522,0.03539472497505902
2004,direkter Migrationshintergrund,1 Sehr wichtig,0.028498147620404674,26790,0.026505640661082595,0.03049065457972675
2004,direkter Migrationshintergrund,4 Ganz unwichtig,0.015531490453120547,26790,0.014050755950574713,0.01701222495566638
2004,indirekter Migrationshintergrund,2 Wichtig,0.012254203476774009,26790,0.010936751318384053,0.013571655635163965
2004,indirekter Migrationshintergrund,3 Weniger wichtig,0.011684240524365916,26790,0.010397420474203608,0.012971060574528223
2004,indirekter Migrationshintergrund,1 Sehr wichtig,0.007741996770209937,26790,0.006692433769071241,0.008791559771348632
2004,indirekter Migrationshintergrund,4 Ganz unwichtig,0.0031822931509451887,26790,0.0025078463818196226,0.003856739920070755
2008,kein Migrationshintergrund,2 Wichtig,0.29633300297324083,23673,0.29051594992160534,0.3021500560248763
2008,kein Migrationshintergrund,3 Weniger wichtig,0.2574200615513014,23673,0.2518504844128822,0.26298963868972064
2008,kein Migrationshintergrund,1 Sehr wichtig,0.17594283031662405,23673,0.17109224798555736,0.18079341264769075
2008,kein Migrationshintergrund,4 Ganz unwichtig,0.13212664962704085,23673,0.12781292110470596,0.13644037814937574
2008,direkter Migrationshintergrund,2 Wichtig,0.032027541599290596,23673,0.029784575422763172,0.03427050777581802
2008,direkter Migrationshintergrund,3 Weniger wichtig,0.029836732564811435,23673,0.02766939046677782,0.03200407466284505
2008,direkter Migrationshintergrund,1 Sehr wichtig,0.02003025402952376,23673,0.018245497477449933,0.021815010581597585
2008,direkter Migrationshintergrund,4 Ganz unwichtig,0.016587554118199364,23673,0.014960550761749536,0.018214557474649194
2008,indirekter Migrationshintergrund,2 Wichtig,0.01465755568306296,23673,0.013126631109978503,0.016188480256147417
2008,indirekter Migrationshintergrund,3 Weniger wichtig,0.012414584528715246,23673,0.011004052827918876,0.013825116229511616
2008,indirekter Migrationshintergrund,1 Sehr wichtig,0.008554587658442438,23673,0.007381411127397581,0.009727764189487296
2008,indirekter Migrationshintergrund,4 Ganz unwichtig,0.0040686453497470135,23673,0.0032577420965369222,0.004879548602957104
2012,kein Migrationshintergrund,2 Wichtig,0.29260297920384604,40229,0.28815710225968316,0.2970488561480089
2012,kein Migrationshintergrund,3 Weniger wichtig,0.2525767563827075,40229,0.24833088882097526,0.2568226239444397
2012,kein Migrationshintergrund,1 Sehr wichtig,0.1630913792475507,40229,0.15948109849300157,0.16670166000209985
2012,kein Migrationshintergrund,4 Ganz unwichtig,0.13406417307061952,40229,0.13073462205300967,0.13739372408822936
2012,direkter Migrationshintergrund,2 Wichtig,0.04060895217977201,40229,0.03868011674691035,0.04253778761263367
2012,direkter Migrationshintergrund,1 Sehr wichtig,0.02920930910150417,40229,0.027563763596106704,0.030854854606901634
2012,direkter Migrationshintergrund,3 Weniger wichtig,0.028153112138980953,40229,0.02653671310576014,0.029769511172201765
2012,direkter Migrationshintergrund,4 Ganz unwichtig,0.015551589758531522,40229,0.014342467184473752,0.01676071233258929
2012,indirekter Migrationshintergrund,2 Wichtig,0.014968860399898023,40229,0.013782256416677394,0.016155464383118653
2012,indirekter Migrationshintergrund,3 Weniger wichtig,0.014313289871435335,40229,0.013152574765198365,0.015474004977672305
2012,indirekter Migrationshintergrund,1 Sehr wichtig,0.009979240266598681,40229,0.009007931422755208,0.010950549110442154
2012,indirekter Migrationshintergrund,4 Ganz unwichtig,0.00488035837855556,40229,0.004199353913649592,0.0055613628434615274
2016,kein Migrationshintergrund,2 Wichtig,0.25826634623352945,41132,0.25403650507187864,0.26249618739518027
2016,kein Migrationshintergrund,3 Weniger wichtig,0.21069859948620204,41132,0.20675749073550898,0.2146397082368951
2016,kein Migrationshintergrund,1 Sehr wichtig,0.14079721554653185,41132,0.1374358864973803,0.1441585445956834
2016,kein Migrationshintergrund,4 Ganz unwichtig,0.12389160520427613,41132,0.12070765682041798,0.12707555358813427
2016,direkter Migrationshintergrund,2 Wichtig,0.07454213971989725,41132,0.07200382534376698,0.07708045409602751
2016,direkter Migrationshintergrund,1 Sehr wichtig,0.05560619872379216,41132,0.05339155267737398,0.05782084477021034
2016,direkter Migrationshintergrund,3 Weniger wichtig,0.05075826634623353,41132,0.04863693768446322,0.05287959500800384
2016,direkter Migrationshintergrund,4 Ganz unwichtig,0.023742438054197398,41132,0.02227110490411765,0.025213771204277147
2016,indirekter Migrationshintergrund,3 Weniger wichtig,0.021007706969420736,41132,0.01962176476597337,0.0223936491728681
2016,indirekter Migrationshintergrund,2 Wichtig,0.020344741857959724,41132,0.018980382146374656,0.02170910156954479
2016,indirekter Migrationshintergrund,1 Sehr wichtig,0.014668103091074832,41132,0.013506268224318529,0.015829937957831136
2016,indirekter Migrationshintergrund,4 Ganz unwichtig,0.005676638766884893,41132,0.004950573588582456,0.0064027039451873295
2021,kein Migrationshintergrund,2 Wichtig,0.2662143985028364,27598,0.26099983897520374,0.27142895803046907
2021,kein Migrationshintergrund,3 Weniger wichtig,0.22732323527691678,27598,0.2223785562369212,0.23226791431691235
2021,kein Migrationshintergrund,1 Sehr wichtig,0.15135388034387975,27598,0.1471254677180116,0.1555822929697479
2021,kein Migrationshintergrund,4 Ganz unwichtig,0.12334054623077373,27598,0.11946095775871379,0.12722013470283366
2021,direkter Migrationshintergrund,2 Wichtig,0.06292765658810456,27598,0.06006265672270707,0.06579265645350206
2021,direkter Migrationshintergrund,1 Sehr wichtig,0.04982747529095269,27598,0.04726031526557485,0.052394635316330526
2021,direkter Migrationshintergrund,3 Weniger wichtig,0.047137259488858996,27598,0.04463683004935242,0.04963768892836557
2021,indirekter Migrationshintergrund,3 Weniger wichtig,0.020059652611263818,27598,0.018405487754930297,0.02171381746759734
2021,direkter Migrationshintergrund,4 Ganz unwichtig,0.01725247090473127,27598,0.01571621382147075,0.018788727987991794
2021,indirekter Migrationshintergrund,2 Wichtig,0.017077022048072987,27598,0.015548459974819066,0.018605584121326908
2021,indirekter Migrationshintergrund,1 Sehr wichtig,0.010000584829522194,27598,0.008826640684184742,0.011174528974859646
2021,indirekter Migrationshintergrund,4 Ganz unwichtig,0.007485817884086789,27598,0.006468854642664504,0.008502781125509073
