year,age_gr,pgisced97,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,30-45 y.,Upper Secondary Level,Temporary job,0.17504,49,283,0.13069,0.21939
1993,30-45 y.,First Stage of Tertiary Education,Permanent job,0.91206,36,36,0.81823,1.00589
1993,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.79070,128,165,0.72844,0.85296
1993,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.20930,37,165,0.14704,0.27156
1993,46-65 y.,Upper Secondary Level,Permanent job,0.86692,81,81,0.79249,0.94136
1993,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.61354,38,38,0.45663,0.77044
1994,17-29 y.,Lower Secondary Level,Permanent job,0.35412,63,151,0.27759,0.43066
1994,17-29 y.,Lower Secondary Level,Temporary job,0.64588,88,151,0.56934,0.72241
1994,17-29 y.,Upper Secondary Level,Permanent job,0.68836,213,313,0.63696,0.73975
1994,17-29 y.,Upper Secondary Level,Temporary job,0.31164,100,313,0.26025,0.36304
1994,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.59153,33,33,0.42121,0.76184
1994,30-45 y.,Upper Secondary Level,Permanent job,0.79965,187,241,0.74901,0.85029
1994,30-45 y.,Upper Secondary Level,Temporary job,0.20035,54,241,0.14971,0.25099
1994,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.71450,73,109,0.62931,0.79968
1994,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.28550,36,109,0.20032,0.37069
1994,46-65 y.,Upper Secondary Level,Permanent job,0.71192,63,63,0.59920,0.82465
1995,17-29 y.,No answer / don't know,Permanent job,0.51193,50,83,0.40374,0.62013
1995,17-29 y.,No answer / don't know,Temporary job,0.48807,33,83,0.37987,0.59626
1995,17-29 y.,Lower Secondary Level,Permanent job,0.44859,243,484,0.40423,0.49294
1995,17-29 y.,Lower Secondary Level,Temporary job,0.55141,241,484,0.50706,0.59577
1995,17-29 y.,Upper Secondary Level,Permanent job,0.79645,867,1077,0.77240,0.82051
1995,17-29 y.,Upper Secondary Level,Temporary job,0.20355,210,1077,0.17949,0.22760
1995,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.80777,80,80,0.72088,0.89467
1995,17-29 y.,First Stage of Tertiary Education,Permanent job,0.96493,80,80,0.92436,1.00549
1995,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.67083,90,133,0.59067,0.75100
1995,17-29 y.,Second Stage of Tertiary Education,Temporary job,0.32917,43,133,0.24900,0.40933
1995,30-45 y.,No answer / don't know,Permanent job,0.97081,34,34,0.91337,1.02825
1995,30-45 y.,Primary Level,Permanent job,0.91806,71,71,0.85381,0.98231
1995,30-45 y.,Lower Secondary Level,Permanent job,0.92769,257,257,0.89596,0.95942
1995,30-45 y.,Upper Secondary Level,Permanent job,0.94225,1605,1712,0.93119,0.95330
1995,30-45 y.,Upper Secondary Level,Temporary job,0.05775,107,1712,0.04670,0.06881
1995,30-45 y.,Post-secondary Non-tertiary Level,Permanent job,0.89761,133,133,0.84589,0.94933
1995,30-45 y.,First Stage of Tertiary Education,Permanent job,0.96999,216,216,0.94718,0.99279
1995,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.89051,595,660,0.86667,0.91435
1995,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.10949,65,660,0.08565,0.13333
1995,46-65 y.,Primary Level,Permanent job,0.96364,113,113,0.92898,0.99831
1995,46-65 y.,Lower Secondary Level,Permanent job,0.94504,295,295,0.91899,0.97109
1995,46-65 y.,Upper Secondary Level,Permanent job,0.94007,944,1012,0.92544,0.95471
1995,46-65 y.,Upper Secondary Level,Temporary job,0.05993,68,1012,0.04529,0.07456
1995,46-65 y.,Post-secondary Non-tertiary Level,Permanent job,0.95324,33,33,0.88010,1.02639
1995,46-65 y.,First Stage of Tertiary Education,Permanent job,0.98060,129,129,0.95670,1.00449
1995,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.92280,365,365,0.89538,0.95022
1996,17-29 y.,No answer / don't know,Permanent job,0.56073,50,50,0.42177,0.69970
1996,17-29 y.,Lower Secondary Level,Permanent job,0.40403,195,441,0.35818,0.44988
1996,17-29 y.,Lower Secondary Level,Temporary job,0.59597,246,441,0.55012,0.64182
1996,17-29 y.,Upper Secondary Level,Permanent job,0.81701,797,975,0.79273,0.84129
1996,17-29 y.,Upper Secondary Level,Temporary job,0.18299,178,975,0.15871,0.20727
1996,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.82343,80,80,0.73935,0.90751
1996,17-29 y.,First Stage of Tertiary Education,Permanent job,0.94820,84,84,0.90052,0.99588
1996,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.72922,94,94,0.63891,0.81954
1996,30-45 y.,No answer / don't know,Permanent job,0.80302,35,35,0.66933,0.93671
1996,30-45 y.,Primary Level,Permanent job,0.83839,68,68,0.75025,0.92653
1996,30-45 y.,Lower Secondary Level,Permanent job,0.91760,253,253,0.88365,0.95155
1996,30-45 y.,Upper Secondary Level,Permanent job,0.93985,1635,1740,0.92868,0.95103
1996,30-45 y.,Upper Secondary Level,Temporary job,0.06015,105,1740,0.04897,0.07132
1996,30-45 y.,Post-secondary Non-tertiary Level,Permanent job,0.90977,140,140,0.86213,0.95740
1996,30-45 y.,First Stage of Tertiary Education,Permanent job,0.95086,222,222,0.92236,0.97936
1996,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.88565,582,644,0.86105,0.91025
1996,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.11435,62,644,0.08975,0.13895
1996,46-65 y.,Primary Level,Permanent job,0.97740,106,106,0.94898,1.00583
1996,46-65 y.,Lower Secondary Level,Permanent job,0.95244,272,272,0.92710,0.97778
1996,46-65 y.,Upper Secondary Level,Permanent job,0.93668,928,996,0.92154,0.95181
1996,46-65 y.,Upper Secondary Level,Temporary job,0.06332,68,996,0.04819,0.07846
1996,46-65 y.,First Stage of Tertiary Education,Permanent job,0.98408,123,123,0.96187,1.00629
1996,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.93946,365,365,0.91496,0.96396
1997,17-29 y.,No answer / don't know,Permanent job,0.36439,42,88,0.26326,0.46552
1997,17-29 y.,No answer / don't know,Temporary job,0.63561,46,88,0.53448,0.73674
1997,17-29 y.,Lower Secondary Level,Permanent job,0.35154,150,438,0.30678,0.39631
1997,17-29 y.,Lower Secondary Level,Temporary job,0.64846,288,438,0.60369,0.69322
1997,17-29 y.,Upper Secondary Level,Permanent job,0.78128,702,888,0.75407,0.80848
1997,17-29 y.,Upper Secondary Level,Temporary job,0.21872,186,888,0.19152,0.24593
1997,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.82262,79,79,0.73784,0.90739
1997,17-29 y.,First Stage of Tertiary Education,Permanent job,0.87435,70,70,0.79615,0.95256
1997,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.67848,88,88,0.58034,0.77663
1997,30-45 y.,No answer / don't know,Permanent job,0.78942,39,39,0.65978,0.91906
1997,30-45 y.,Primary Level,Permanent job,0.92593,61,61,0.85966,0.99219
1997,30-45 y.,Lower Secondary Level,Permanent job,0.92884,257,257,0.89734,0.96033
1997,30-45 y.,Upper Secondary Level,Permanent job,0.93208,1543,1654,0.91995,0.94421
1997,30-45 y.,Upper Secondary Level,Temporary job,0.06792,111,1654,0.05579,0.08005
1997,30-45 y.,Post-secondary Non-tertiary Level,Permanent job,0.87496,136,136,0.81917,0.93076
1997,30-45 y.,First Stage of Tertiary Education,Permanent job,0.96532,228,228,0.94152,0.98912
1997,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.85407,562,646,0.82683,0.88132
1997,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.14593,84,646,0.11868,0.17317
1997,46-65 y.,Primary Level,Permanent job,0.97754,93,93,0.94726,1.00782
1997,46-65 y.,Lower Secondary Level,Permanent job,0.89866,229,229,0.85949,0.93783
1997,46-65 y.,Upper Secondary Level,Permanent job,0.94552,930,993,0.93139,0.95964
1997,46-65 y.,Upper Secondary Level,Temporary job,0.05448,63,993,0.04036,0.06861
1997,46-65 y.,First Stage of Tertiary Education,Permanent job,0.98315,122,122,0.96022,1.00608
1997,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.93038,378,378,0.90469,0.95607
1998,17-29 y.,No answer / don't know,Permanent job,0.49070,49,110,0.39685,0.58455
1998,17-29 y.,No answer / don't know,Temporary job,0.50930,61,110,0.41545,0.60315
1998,17-29 y.,Lower Secondary Level,Permanent job,0.30334,134,440,0.26034,0.34634
1998,17-29 y.,Lower Secondary Level,Temporary job,0.69666,306,440,0.65366,0.73966
1998,17-29 y.,Upper Secondary Level,Permanent job,0.75278,709,915,0.72481,0.78074
1998,17-29 y.,Upper Secondary Level,Temporary job,0.24722,206,915,0.21926,0.27519
1998,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.78114,90,90,0.69523,0.86704
1998,17-29 y.,First Stage of Tertiary Education,Permanent job,0.87320,78,78,0.79888,0.94753
1998,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.63913,82,113,0.55019,0.72808
1998,17-29 y.,Second Stage of Tertiary Education,Temporary job,0.36087,31,113,0.27192,0.44981
1998,30-45 y.,No answer / don't know,Permanent job,0.95446,97,97,0.91276,0.99617
1998,30-45 y.,Primary Level,Permanent job,0.91010,62,62,0.83831,0.98188
1998,30-45 y.,Lower Secondary Level,Permanent job,0.91272,271,271,0.87905,0.94639
1998,30-45 y.,Upper Secondary Level,Permanent job,0.92862,1671,1799,0.91672,0.94052
1998,30-45 y.,Upper Secondary Level,Temporary job,0.07138,128,1799,0.05948,0.08328
1998,30-45 y.,Post-secondary Non-tertiary Level,Permanent job,0.93642,156,156,0.89801,0.97483
1998,30-45 y.,First Stage of Tertiary Education,Permanent job,0.93827,248,248,0.90825,0.96828
1998,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.87042,624,706,0.84562,0.89521
1998,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.12958,82,706,0.10479,0.15438
1998,46-65 y.,No answer / don't know,Permanent job,0.92406,73,73,0.86288,0.98525
1998,46-65 y.,Primary Level,Permanent job,0.95627,86,86,0.91280,0.99975
1998,46-65 y.,Lower Secondary Level,Permanent job,0.95902,259,259,0.93483,0.98321
1998,46-65 y.,Upper Secondary Level,Permanent job,0.95394,1041,1095,0.94152,0.96636
1998,46-65 y.,Upper Secondary Level,Temporary job,0.04606,54,1095,0.03364,0.05848
1998,46-65 y.,Post-secondary Non-tertiary Level,Permanent job,0.96135,41,41,0.90161,1.02109
1998,46-65 y.,First Stage of Tertiary Education,Permanent job,0.95295,135,135,0.91710,0.98881
1998,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.94535,424,424,0.92369,0.96701
1999,17-29 y.,No answer / don't know,Temporary job,0.61261,49,49,0.47479,0.75043
1999,17-29 y.,Lower Secondary Level,Permanent job,0.27355,136,448,0.23222,0.31487
1999,17-29 y.,Lower Secondary Level,Temporary job,0.72645,312,448,0.68513,0.76778
1999,17-29 y.,Upper Secondary Level,Permanent job,0.73865,681,911,0.71011,0.76720
1999,17-29 y.,Upper Secondary Level,Temporary job,0.26135,230,911,0.23280,0.28989
1999,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.86520,98,98,0.79723,0.93316
1999,17-29 y.,First Stage of Tertiary Education,Permanent job,0.88300,68,68,0.80603,0.95996
1999,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.61435,68,108,0.52212,0.70658
1999,17-29 y.,Second Stage of Tertiary Education,Temporary job,0.38565,40,108,0.29342,0.47788
1999,30-45 y.,No answer / don't know,Permanent job,0.95366,45,45,0.89154,1.01578
1999,30-45 y.,Primary Level,Permanent job,0.84213,66,66,0.75349,0.93077
1999,30-45 y.,Lower Secondary Level,Permanent job,0.92062,266,266,0.88807,0.95316
1999,30-45 y.,Upper Secondary Level,Permanent job,0.92214,1711,1858,0.90996,0.93433
1999,30-45 y.,Upper Secondary Level,Temporary job,0.07786,147,1858,0.06567,0.09004
1999,30-45 y.,Post-secondary Non-tertiary Level,Permanent job,0.94670,161,161,0.91190,0.98151
1999,30-45 y.,First Stage of Tertiary Education,Permanent job,0.95103,259,259,0.92469,0.97736
1999,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.86724,623,707,0.84221,0.89227
1999,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.13276,84,707,0.10773,0.15779
1999,46-65 y.,Primary Level,Permanent job,0.94235,80,80,0.89095,0.99375
1999,46-65 y.,Lower Secondary Level,Permanent job,0.95796,249,249,0.93299,0.98294
1999,46-65 y.,Upper Secondary Level,Permanent job,0.94795,1012,1082,0.93470,0.96119
1999,46-65 y.,Upper Secondary Level,Temporary job,0.05205,70,1082,0.03881,0.06530
1999,46-65 y.,Post-secondary Non-tertiary Level,Permanent job,0.90292,32,32,0.79869,1.00714
1999,46-65 y.,First Stage of Tertiary Education,Permanent job,0.95776,131,131,0.92318,0.99233
1999,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.93969,434,465,0.91803,0.96135
1999,46-65 y.,Second Stage of Tertiary Education,Temporary job,0.06031,31,465,0.03865,0.08197
2000,17-29 y.,Lower Secondary Level,Permanent job,0.20662,113,612,0.17452,0.23873
2000,17-29 y.,Lower Secondary Level,Temporary job,0.79338,499,612,0.76127,0.82548
2000,17-29 y.,Upper Secondary Level,Permanent job,0.70120,891,1275,0.67606,0.72633
2000,17-29 y.,Upper Secondary Level,Temporary job,0.29880,384,1275,0.27367,0.32394
2000,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.78386,170,223,0.72972,0.83801
2000,17-29 y.,Post-secondary Non-tertiary Level,Temporary job,0.21614,53,223,0.16199,0.27028
2000,17-29 y.,First Stage of Tertiary Education,Permanent job,0.91695,127,127,0.86876,0.96513
2000,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.61292,120,193,0.54402,0.68182
2000,17-29 y.,Second Stage of Tertiary Education,Temporary job,0.38708,73,193,0.31818,0.45598
2000,30-45 y.,Primary Level,Permanent job,0.77422,35,35,0.63369,0.91476
2000,30-45 y.,Lower Secondary Level,Permanent job,0.92341,317,317,0.89409,0.95273
2000,30-45 y.,Upper Secondary Level,Permanent job,0.92661,2828,3045,0.91735,0.93588
2000,30-45 y.,Upper Secondary Level,Temporary job,0.07339,217,3045,0.06412,0.08265
2000,30-45 y.,Post-secondary Non-tertiary Level,Permanent job,0.91788,301,301,0.88681,0.94894
2000,30-45 y.,First Stage of Tertiary Education,Permanent job,0.95375,518,518,0.93564,0.97185
2000,30-45 y.,Second Stage of Tertiary Education,Permanent job,0.86789,1095,1237,0.84901,0.88677
2000,30-45 y.,Second Stage of Tertiary Education,Temporary job,0.13211,142,1237,0.11323,0.15099
2000,46-65 y.,Primary Level,Permanent job,0.90636,47,47,0.82217,0.99055
2000,46-65 y.,Lower Secondary Level,Permanent job,0.95415,307,307,0.93072,0.97759
2000,46-65 y.,Upper Secondary Level,Permanent job,0.95391,1820,1914,0.94451,0.96330
2000,46-65 y.,Upper Secondary Level,Temporary job,0.04609,94,1914,0.03670,0.05549
2000,46-65 y.,Post-secondary Non-tertiary Level,Permanent job,0.95221,101,101,0.91040,0.99402
2000,46-65 y.,First Stage of Tertiary Education,Permanent job,0.94293,313,313,0.91719,0.96867
2000,46-65 y.,Second Stage of Tertiary Education,Permanent job,0.94626,842,885,0.93139,0.96112
2000,46-65 y.,Second Stage of Tertiary Education,Temporary job,0.05374,43,885,0.03888,0.06861
2001,17-29 y.,No answer / don't know,Temporary job,0.92343,42,42,0.84203,1.00482
2001,17-29 y.,Lower Secondary Level,Permanent job,0.21035,117,566,0.17675,0.24396
2001,17-29 y.,Lower Secondary Level,Temporary job,0.78965,449,566,0.75604,0.82325
2001,17-29 y.,Upper Secondary Level,Permanent job,0.69615,738,1092,0.66886,0.72345
2001,17-29 y.,Upper Secondary Level,Temporary job,0.30385,354,1092,0.27655,0.33114
2001,17-29 y.,Post-secondary Non-tertiary Level,Permanent job,0.79351,145,178,0.73388,0.85315
2001,17-29 y.,Post-secondary Non-tertiary Level,Temporary job,0.20649,33,178,0.14685,0.26612
2001,17-29 y.,First Stage of Tertiary Education,Permanent job,0.84073,84,84,0.76201,0.91946
2001,17-29 y.,Second Stage of Tertiary Education,Permanent job,0.68167,113,164,0.61016,0.75319
2001,17-29 y.,Second Stage of Tertiary Education,Temporary job,0.31833,51,164,0.24681,0.38984
2001,30-45 y.,Primary Level,Permanent job,0.92465,34,34,0.83460,1.01471
2001,30-45 y.,Lower Secondary Level,Permanent job,0.91972,260,260,0.88663,0.95282
2001,30-45 y.,Upper Secondary Level,Permanent job,0.93107,2550,2745,0.92159,0.94055
2001,30-45 y.,Upper Secondary Level,Temporary job,0.06893,195,2745,0.05945,0.07841
