year,age_gr,quintil_oecd,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,3rd Quintile,Permanent job,0.81174,39,39,0.68744,0.93603
1990,30-45 y.,4th Quintile,Permanent job,0.92083,38,38,0.83383,1.00783
1990,30-45 y.,5th Quintile,Permanent job,0.87492,53,53,0.78500,0.96483
1991,17-29 y.,1st Quintile,Permanent job,0.58395,67,109,0.49099,0.67692
1991,17-29 y.,1st Quintile,Temporary job,0.41605,42,109,0.32308,0.50901
1991,17-29 y.,2nd Quintile,Permanent job,0.72259,79,113,0.63967,0.80551
1991,17-29 y.,2nd Quintile,Temporary job,0.27741,34,113,0.19449,0.36033
1991,17-29 y.,3rd Quintile,Permanent job,0.69262,64,64,0.57868,0.80656
1991,17-29 y.,4th Quintile,Permanent job,0.75686,79,79,0.66166,0.85207
1991,17-29 y.,5th Quintile,Permanent job,0.76973,66,66,0.66738,0.87208
1991,30-45 y.,1st Quintile,Permanent job,0.76942,49,49,0.65026,0.88858
1991,30-45 y.,2nd Quintile,Permanent job,0.80591,65,65,0.70901,0.90281
1991,30-45 y.,3rd Quintile,Permanent job,0.83921,45,45,0.73067,0.94775
1991,30-45 y.,4th Quintile,Permanent job,0.84403,58,58,0.74983,0.93822
1991,30-45 y.,5th Quintile,Permanent job,0.96796,65,65,0.92482,1.01111
1992,17-29 y.,1st Quintile,Permanent job,0.61214,78,121,0.52496,0.69933
1992,17-29 y.,1st Quintile,Temporary job,0.38786,43,121,0.30067,0.47504
1992,17-29 y.,2nd Quintile,Permanent job,0.66174,93,140,0.58309,0.74040
1992,17-29 y.,2nd Quintile,Temporary job,0.33826,47,140,0.25960,0.41691
1992,17-29 y.,3rd Quintile,Permanent job,0.67230,97,143,0.59510,0.74951
1992,17-29 y.,3rd Quintile,Temporary job,0.32770,46,143,0.25049,0.40490
1992,17-29 y.,4th Quintile,Permanent job,0.73726,103,143,0.66487,0.80965
1992,17-29 y.,4th Quintile,Temporary job,0.26274,40,143,0.19035,0.33513
1992,17-29 y.,5th Quintile,Permanent job,0.80669,90,90,0.72465,0.88873
1992,30-45 y.,1st Quintile,Permanent job,0.68511,100,146,0.60951,0.76071
1992,30-45 y.,1st Quintile,Temporary job,0.31489,46,146,0.23929,0.39049
1992,30-45 y.,2nd Quintile,Permanent job,0.77383,146,187,0.71371,0.83396
1992,30-45 y.,2nd Quintile,Temporary job,0.22617,41,187,0.16604,0.28629
1992,30-45 y.,3rd Quintile,Permanent job,0.87417,127,127,0.81626,0.93208
1992,30-45 y.,4th Quintile,Permanent job,0.91085,83,83,0.84918,0.97253
1992,30-45 y.,5th Quintile,Permanent job,0.89407,76,76,0.82442,0.96372
1992,46-65 y.,2nd Quintile,Permanent job,0.72400,49,49,0.59754,0.85046
1992,46-65 y.,3rd Quintile,Permanent job,0.80572,51,51,0.69605,0.91539
1992,46-65 y.,4th Quintile,Permanent job,0.79951,48,48,0.68504,0.91397
1992,46-65 y.,5th Quintile,Permanent job,0.77205,38,38,0.63687,0.90723
1993,17-29 y.,1st Quintile,Permanent job,0.64417,78,116,0.55667,0.73168
1993,17-29 y.,1st Quintile,Temporary job,0.35583,38,116,0.26832,0.44333
1993,17-29 y.,2nd Quintile,Permanent job,0.77736,96,133,0.70639,0.84833
1993,17-29 y.,2nd Quintile,Temporary job,0.22264,37,133,0.15167,0.29361
1993,17-29 y.,3rd Quintile,Permanent job,0.68414,78,115,0.59881,0.76948
1993,17-29 y.,3rd Quintile,Temporary job,0.31586,37,115,0.23052,0.40119
1993,17-29 y.,4th Quintile,Permanent job,0.74038,101,101,0.65445,0.82631
1993,17-29 y.,5th Quintile,Permanent job,0.70820,70,70,0.60093,0.81546
1993,30-45 y.,1st Quintile,Permanent job,0.65261,64,64,0.53503,0.77019
1993,30-45 y.,2nd Quintile,Permanent job,0.81429,116,116,0.74321,0.88536
1993,30-45 y.,3rd Quintile,Permanent job,0.83083,121,121,0.76375,0.89791
1993,30-45 y.,4th Quintile,Permanent job,0.90961,82,82,0.84716,0.97205
1993,30-45 y.,5th Quintile,Permanent job,0.87520,84,84,0.80410,0.94630
1993,46-65 y.,3rd Quintile,Permanent job,0.73098,47,47,0.60283,0.85913
1993,46-65 y.,4th Quintile,Permanent job,0.88618,38,38,0.78385,0.98852
1993,46-65 y.,5th Quintile,Permanent job,0.86666,33,33,0.74887,0.98444
1994,17-29 y.,1st Quintile,Permanent job,0.46772,69,151,0.38787,0.54757
1994,17-29 y.,1st Quintile,Temporary job,0.53228,82,151,0.45243,0.61213
1994,17-29 y.,2nd Quintile,Permanent job,0.48912,72,133,0.40385,0.57440
1994,17-29 y.,2nd Quintile,Temporary job,0.51088,61,133,0.42560,0.59615
1994,17-29 y.,3rd Quintile,Permanent job,0.74684,91,134,0.67294,0.82074
1994,17-29 y.,3rd Quintile,Temporary job,0.25316,43,134,0.17926,0.32706
1994,17-29 y.,4th Quintile,Permanent job,0.66112,92,131,0.57975,0.74249
1994,17-29 y.,4th Quintile,Temporary job,0.33888,39,131,0.25751,0.42025
1994,17-29 y.,5th Quintile,Permanent job,0.68751,59,59,0.56822,0.80680
1994,30-45 y.,1st Quintile,Permanent job,0.67697,59,59,0.55661,0.79732
1994,30-45 y.,2nd Quintile,Permanent job,0.74604,92,92,0.65660,0.83547
1994,30-45 y.,3rd Quintile,Permanent job,0.71126,74,106,0.62457,0.79794
1994,30-45 y.,3rd Quintile,Temporary job,0.28874,32,106,0.20206,0.37543
1994,30-45 y.,4th Quintile,Permanent job,0.83567,58,58,0.73946,0.93187
1994,30-45 y.,5th Quintile,Permanent job,0.91867,53,53,0.84438,0.99297
1994,46-65 y.,4th Quintile,Permanent job,0.83692,31,31,0.70472,0.96912
1995,17-29 y.,1st Quintile,Permanent job,0.58227,206,336,0.52945,0.63508
1995,17-29 y.,1st Quintile,Temporary job,0.41773,130,336,0.36492,0.47055
1995,17-29 y.,2nd Quintile,Permanent job,0.64076,263,397,0.59350,0.68801
1995,17-29 y.,2nd Quintile,Temporary job,0.35924,134,397,0.31199,0.40650
1995,17-29 y.,3rd Quintile,Permanent job,0.74464,319,443,0.70399,0.78529
1995,17-29 y.,3rd Quintile,Temporary job,0.25536,124,443,0.21471,0.29601
1995,17-29 y.,4th Quintile,Permanent job,0.72571,376,493,0.68629,0.76514
1995,17-29 y.,4th Quintile,Temporary job,0.27429,117,493,0.23486,0.31371
1995,17-29 y.,5th Quintile,Permanent job,0.81362,271,330,0.77154,0.85570
1995,17-29 y.,5th Quintile,Temporary job,0.18638,59,330,0.14430,0.22846
1995,30-45 y.,1st Quintile,Permanent job,0.81636,362,431,0.77976,0.85296
1995,30-45 y.,1st Quintile,Temporary job,0.18364,69,431,0.14704,0.22024
1995,30-45 y.,2nd Quintile,Permanent job,0.90880,649,707,0.88756,0.93003
1995,30-45 y.,2nd Quintile,Temporary job,0.09120,58,707,0.06997,0.11244
1995,30-45 y.,3rd Quintile,Permanent job,0.95622,701,735,0.94142,0.97102
1995,30-45 y.,3rd Quintile,Temporary job,0.04378,34,735,0.02898,0.05858
1995,30-45 y.,4th Quintile,Permanent job,0.94632,627,662,0.92914,0.96350
1995,30-45 y.,4th Quintile,Temporary job,0.05368,35,662,0.03650,0.07086
1995,30-45 y.,5th Quintile,Permanent job,0.96475,572,572,0.94963,0.97988
1995,46-65 y.,1st Quintile,Permanent job,0.77985,103,103,0.69944,0.86027
1995,46-65 y.,2nd Quintile,Permanent job,0.93262,270,270,0.90267,0.96258
1995,46-65 y.,3rd Quintile,Permanent job,0.95028,395,395,0.92882,0.97174
1995,46-65 y.,4th Quintile,Permanent job,0.92890,533,574,0.90786,0.94995
1995,46-65 y.,4th Quintile,Temporary job,0.07110,41,574,0.05005,0.09214
1995,46-65 y.,5th Quintile,Permanent job,0.96848,593,593,0.95440,0.98255
1996,17-29 y.,1st Quintile,Permanent job,0.59930,219,351,0.54796,0.65064
1996,17-29 y.,1st Quintile,Temporary job,0.40070,132,351,0.34936,0.45204
1996,17-29 y.,2nd Quintile,Permanent job,0.72256,236,352,0.67572,0.76940
1996,17-29 y.,2nd Quintile,Temporary job,0.27744,116,352,0.23060,0.32428
1996,17-29 y.,3rd Quintile,Permanent job,0.70890,263,373,0.66274,0.75507
1996,17-29 y.,3rd Quintile,Temporary job,0.29110,110,373,0.24493,0.33726
1996,17-29 y.,4th Quintile,Permanent job,0.76223,367,473,0.72383,0.80064
1996,17-29 y.,4th Quintile,Temporary job,0.23777,106,473,0.19936,0.27617
1996,17-29 y.,5th Quintile,Permanent job,0.79858,233,293,0.75258,0.84459
1996,17-29 y.,5th Quintile,Temporary job,0.20142,60,293,0.15541,0.24742
1996,30-45 y.,1st Quintile,Permanent job,0.80663,376,440,0.76968,0.84357
1996,30-45 y.,1st Quintile,Temporary job,0.19337,64,440,0.15643,0.23032
1996,30-45 y.,2nd Quintile,Permanent job,0.90569,629,690,0.88387,0.92751
1996,30-45 y.,2nd Quintile,Temporary job,0.09431,61,690,0.07249,0.11613
1996,30-45 y.,3rd Quintile,Permanent job,0.94805,718,752,0.93218,0.96392
1996,30-45 y.,3rd Quintile,Temporary job,0.05195,34,752,0.03608,0.06782
1996,30-45 y.,4th Quintile,Permanent job,0.94620,662,697,0.92943,0.96296
1996,30-45 y.,4th Quintile,Temporary job,0.05380,35,697,0.03704,0.07057
1996,30-45 y.,5th Quintile,Permanent job,0.95148,550,550,0.93351,0.96945
1996,46-65 y.,1st Quintile,Permanent job,0.83888,127,127,0.77469,0.90307
1996,46-65 y.,2nd Quintile,Permanent job,0.91957,223,223,0.88379,0.95534
1996,46-65 y.,3rd Quintile,Permanent job,0.91794,383,415,0.89150,0.94438
1996,46-65 y.,3rd Quintile,Temporary job,0.08206,32,415,0.05562,0.10850
1996,46-65 y.,4th Quintile,Permanent job,0.94758,491,491,0.92785,0.96731
1996,46-65 y.,5th Quintile,Permanent job,0.97401,613,613,0.96141,0.98662
1997,17-29 y.,1st Quintile,Permanent job,0.49653,146,291,0.43898,0.55408
1997,17-29 y.,1st Quintile,Temporary job,0.50347,145,291,0.44592,0.56102
1997,17-29 y.,2nd Quintile,Permanent job,0.60883,207,352,0.55777,0.65988
1997,17-29 y.,2nd Quintile,Temporary job,0.39117,145,352,0.34012,0.44223
1997,17-29 y.,3rd Quintile,Permanent job,0.65394,237,363,0.60493,0.70295
1997,17-29 y.,3rd Quintile,Temporary job,0.34606,126,363,0.29705,0.39507
1997,17-29 y.,4th Quintile,Permanent job,0.74992,330,451,0.70991,0.78993
1997,17-29 y.,4th Quintile,Temporary job,0.25008,121,451,0.21007,0.29009
1997,17-29 y.,5th Quintile,Permanent job,0.75247,227,285,0.70227,0.80266
1997,17-29 y.,5th Quintile,Temporary job,0.24753,58,285,0.19734,0.29773
1997,30-45 y.,1st Quintile,Permanent job,0.81955,326,384,0.78103,0.85806
1997,30-45 y.,1st Quintile,Temporary job,0.18045,58,384,0.14194,0.21897
1997,30-45 y.,2nd Quintile,Permanent job,0.90521,632,682,0.88321,0.92721
1997,30-45 y.,2nd Quintile,Temporary job,0.09479,50,682,0.07279,0.11679
1997,30-45 y.,3rd Quintile,Permanent job,0.92738,671,723,0.90845,0.94631
1997,30-45 y.,3rd Quintile,Temporary job,0.07262,52,723,0.05369,0.09155
1997,30-45 y.,4th Quintile,Permanent job,0.93024,652,690,0.91122,0.94927
1997,30-45 y.,4th Quintile,Temporary job,0.06976,38,690,0.05073,0.08878
1997,30-45 y.,5th Quintile,Permanent job,0.93443,545,588,0.91440,0.95445
1997,30-45 y.,5th Quintile,Temporary job,0.06557,43,588,0.04555,0.08560
1997,46-65 y.,1st Quintile,Permanent job,0.89941,110,110,0.84295,0.95588
1997,46-65 y.,2nd Quintile,Permanent job,0.88015,249,249,0.83973,0.92057
1997,46-65 y.,3rd Quintile,Permanent job,0.93148,354,354,0.90512,0.95783
1997,46-65 y.,4th Quintile,Permanent job,0.94999,529,529,0.93140,0.96858
1997,46-65 y.,5th Quintile,Permanent job,0.96212,552,552,0.94618,0.97806
1998,17-29 y.,1st Quintile,Permanent job,0.48641,151,306,0.43032,0.54250
1998,17-29 y.,1st Quintile,Temporary job,0.51359,155,306,0.45750,0.56968
1998,17-29 y.,2nd Quintile,Permanent job,0.58893,177,322,0.53511,0.64276
1998,17-29 y.,2nd Quintile,Temporary job,0.41107,145,322,0.35724,0.46489
1998,17-29 y.,3rd Quintile,Permanent job,0.63425,220,342,0.58313,0.68537
1998,17-29 y.,3rd Quintile,Temporary job,0.36575,122,342,0.31463,0.41687
1998,17-29 y.,4th Quintile,Permanent job,0.73193,309,421,0.68957,0.77430
1998,17-29 y.,4th Quintile,Temporary job,0.26807,112,421,0.22570,0.31043
1998,17-29 y.,5th Quintile,Permanent job,0.76420,193,246,0.71105,0.81736
1998,17-29 y.,5th Quintile,Temporary job,0.23580,53,246,0.18264,0.28895
1998,30-45 y.,1st Quintile,Permanent job,0.83397,341,401,0.79751,0.87044
1998,30-45 y.,1st Quintile,Temporary job,0.16603,60,401,0.12956,0.20249
1998,30-45 y.,2nd Quintile,Permanent job,0.90026,605,659,0.87736,0.92315
1998,30-45 y.,2nd Quintile,Temporary job,0.09974,54,659,0.07685,0.12264
1998,30-45 y.,3rd Quintile,Permanent job,0.92368,631,682,0.90374,0.94362
1998,30-45 y.,3rd Quintile,Temporary job,0.07632,51,682,0.05638,0.09626
1998,30-45 y.,4th Quintile,Permanent job,0.91878,643,684,0.89829,0.93926
1998,30-45 y.,4th Quintile,Temporary job,0.08122,41,684,0.06074,0.10171
1998,30-45 y.,5th Quintile,Permanent job,0.95689,520,551,0.93992,0.97387
1998,30-45 y.,5th Quintile,Temporary job,0.04311,31,551,0.02613,0.06008
1998,46-65 y.,1st Quintile,Permanent job,0.92400,117,117,0.87577,0.97222
1998,46-65 y.,2nd Quintile,Permanent job,0.92113,228,228,0.88607,0.95620
1998,46-65 y.,3rd Quintile,Permanent job,0.96096,373,373,0.94127,0.98064
1998,46-65 y.,4th Quintile,Permanent job,0.96155,491,491,0.94452,0.97857
1998,46-65 y.,5th Quintile,Permanent job,0.95307,551,551,0.93539,0.97074
1999,17-29 y.,1st Quintile,Permanent job,0.46608,167,350,0.41374,0.51842
1999,17-29 y.,1st Quintile,Temporary job,0.53392,183,350,0.48158,0.58626
1999,17-29 y.,2nd Quintile,Permanent job,0.57526,201,370,0.52482,0.62570
1999,17-29 y.,2nd Quintile,Temporary job,0.42474,169,370,0.37430,0.47518
1999,17-29 y.,3rd Quintile,Permanent job,0.63160,251,391,0.58372,0.67947
1999,17-29 y.,3rd Quintile,Temporary job,0.36840,140,391,0.32053,0.41628
1999,17-29 y.,4th Quintile,Permanent job,0.71946,289,403,0.67555,0.76338
1999,17-29 y.,4th Quintile,Temporary job,0.28054,114,403,0.23662,0.32445
1999,17-29 y.,5th Quintile,Permanent job,0.72270,203,272,0.66940,0.77600
1999,17-29 y.,5th Quintile,Temporary job,0.27730,69,272,0.22400,0.33060
1999,30-45 y.,1st Quintile,Permanent job,0.82860,423,506,0.79573,0.86147
1999,30-45 y.,1st Quintile,Temporary job,0.17140,83,506,0.13853,0.20427
1999,30-45 y.,2nd Quintile,Permanent job,0.89751,687,758,0.87591,0.91912
1999,30-45 y.,2nd Quintile,Temporary job,0.10249,71,758,0.08088,0.12409
1999,30-45 y.,3rd Quintile,Permanent job,0.92951,714,768,0.91140,0.94763
1999,30-45 y.,3rd Quintile,Temporary job,0.07049,54,768,0.05237,0.08860
1999,30-45 y.,4th Quintile,Permanent job,0.92813,719,764,0.90980,0.94645
1999,30-45 y.,4th Quintile,Temporary job,0.07187,45,764,0.05355,0.09020
1999,30-45 y.,5th Quintile,Permanent job,0.95050,588,622,0.93343,0.96756
1999,30-45 y.,5th Quintile,Temporary job,0.04950,34,622,0.03244,0.06657
1999,46-65 y.,1st Quintile,Permanent job,0.84114,123,123,0.77627,0.90600
1999,46-65 y.,2nd Quintile,Permanent job,0.88509,273,307,0.84936,0.92083
1999,46-65 y.,2nd Quintile,Temporary job,0.11491,34,307,0.07917,0.15064
1999,46-65 y.,3rd Quintile,Permanent job,0.94615,382,382,0.92348,0.96882
1999,46-65 y.,4th Quintile,Permanent job,0.96347,537,537,0.94758,0.97935
1999,46-65 y.,5th Quintile,Permanent job,0.97271,639,639,0.96007,0.98535
2000,17-29 y.,1st Quintile,Permanent job,0.46668,135,289,0.40906,0.52430
2000,17-29 y.,1st Quintile,Temporary job,0.53332,154,289,0.47570,0.59094
2000,17-29 y.,2nd Quintile,Permanent job,0.57667,168,317,0.52220,0.63115
2000,17-29 y.,2nd Quintile,Temporary job,0.42333,149,317,0.36885,0.47780
2000,17-29 y.,3rd Quintile,Permanent job,0.59996,209,355,0.54893,0.65100
2000,17-29 y.,3rd Quintile,Temporary job,0.40004,146,355,0.34900,0.45107
2000,17-29 y.,4th Quintile,Permanent job,0.69627,237,347,0.64781,0.74472
2000,17-29 y.,4th Quintile,Temporary job,0.30373,110,347,0.25528,0.35219
2000,17-29 y.,5th Quintile,Permanent job,0.75972,170,222,0.70339,0.81605
2000,17-29 y.,5th Quintile,Temporary job,0.24028,52,222,0.18395,0.29661
2000,30-45 y.,1st Quintile,Permanent job,0.82083,338,392,0.78281,0.85884
2000,30-45 y.,1st Quintile,Temporary job,0.17917,54,392,0.14116,0.21719
2000,30-45 y.,2nd Quintile,Permanent job,0.92549,636,686,0.90583,0.94516
2000,30-45 y.,2nd Quintile,Temporary job,0.07451,50,686,0.05484,0.09417
2000,30-45 y.,3rd Quintile,Permanent job,0.91071,666,720,0.88986,0.93155
2000,30-45 y.,3rd Quintile,Temporary job,0.08929,54,720,0.06845,0.11014
2000,30-45 y.,4th Quintile,Permanent job,0.94004,689,728,0.92278,0.95729
2000,30-45 y.,4th Quintile,Temporary job,0.05996,39,728,0.04271,0.07722
2000,30-45 y.,5th Quintile,Permanent job,0.94490,588,623,0.92696,0.96283
2000,30-45 y.,5th Quintile,Temporary job,0.05510,35,623,0.03717,0.07304
2000,46-65 y.,1st Quintile,Permanent job,0.85511,124,124,0.79290,0.91731
2000,46-65 y.,2nd Quintile,Permanent job,0.94828,253,253,0.92093,0.97562
2000,46-65 y.,3rd Quintile,Permanent job,0.94185,374,374,0.91810,0.96560
2000,46-65 y.,4th Quintile,Permanent job,0.97069,524,524,0.95623,0.98515
2000,46-65 y.,5th Quintile,Permanent job,0.97043,608,608,0.95696,0.98391
2001,17-29 y.,1st Quintile,Permanent job,0.46256,204,449,0.41639,0.50873
2001,17-29 y.,1st Quintile,Temporary job,0.53744,245,449,0.49127,0.58361
2001,17-29 y.,2nd Quintile,Permanent job,0.57710,244,452,0.53151,0.62270
2001,17-29 y.,2nd Quintile,Temporary job,0.42290,208,452,0.37730,0.46849
2001,17-29 y.,3rd Quintile,Permanent job,0.60656,287,505,0.56391,0.64921
2001,17-29 y.,3rd Quintile,Temporary job,0.39344,218,505,0.35079,0.43609
2001,17-29 y.,4th Quintile,Permanent job,0.60739,297,490,0.56410,0.65067
2001,17-29 y.,4th Quintile,Temporary job,0.39261,193,490,0.34933,0.43590
2001,17-29 y.,5th Quintile,Permanent job,0.68252,216,317,0.63120,0.73385
2001,17-29 y.,5th Quintile,Temporary job,0.31748,101,317,0.26615,0.36880
2001,30-45 y.,1st Quintile,Permanent job,0.81658,524,635,0.78645,0.84670
2001,30-45 y.,1st Quintile,Temporary job,0.18342,111,635,0.15330,0.21355
2001,30-45 y.,2nd Quintile,Permanent job,0.91124,924,1004,0.89364,0.92884
