year,plb0037_h,age_gr,sex,proportion,n,lower_confidence,upper_confidence
1999,Temporary job,18-29 y.,female,0.2632075471698113,17396,0.25666339898062923,0.2697516953589934
1999,Temporary job,30-45 y.,female,0.14528301886792452,17396,0.1400464120618359,0.15051962567401314
1999,Temporary job,30-45 y.,male,0.12547169811320755,17396,0.12054913612071119,0.1303942601057039
1999,Temporary job,46-65 y.,male,0.06792452830188679,17396,0.06418540120869891,0.07166365539507467
1999,Temporary job,46-65 y.,female,0.05660377358490566,17396,0.05316976693534791,0.06003778023446341
1999,Temporary job,66 and older,male,0.0018867924528301887,17396,0.0012419058745333836,0.0025316790311269936
1999,Temporary job,66 and older,female,0.0009433962264150943,17396,0.000487177102022549,0.0013996153508076398
2000,Permanent job,30-45 y.,male,0.2902677857713829,30607,0.28518276924640484,0.29535280229636096
2000,Permanent job,30-45 y.,female,0.21912470023980815,30607,0.2144904209878068,0.2237589794918095
2000,Permanent job,46-65 y.,male,0.19294564348521184,30607,0.18852470398974397,0.19736658298067972
2000,Permanent job,46-65 y.,female,0.15007993605115907,30607,0.14607868272263752,0.15408118937968063
2000,Permanent job,18-29 y.,male,0.07414068745003997,30607,0.07120542800982932,0.07707594689025063
2000,Permanent job,18-29 y.,female,0.07064348521183053,30607,0.06777288361572605,0.07351408680793502
2000,Permanent job,66 and older,male,0.0017985611510791368,30607,0.001323863164611072,0.0022732591375472016
2000,Permanent job,66 and older,female,0.0009992006394884093,30607,0.0006452400097328497,0.001353161269243969
2000,Temporary job,18-29 y.,male,0.3273179838207841,30607,0.32206101341832793,0.33257495422324024
2000,Temporary job,18-29 y.,female,0.28438083385189794,30607,0.27932681528512465,0.28943485241867123
2000,Temporary job,30-45 y.,female,0.14063472308649658,30607,0.13673996155629486,0.1445294846166983
2000,Temporary job,30-45 y.,male,0.13316739265712507,30607,0.12936101164969402,0.13697377366455613
2000,Temporary job,46-65 y.,male,0.056004978220286245,30607,0.05342899008760827,0.05858096635296422
2000,Temporary job,46-65 y.,female,0.056004978220286245,30607,0.05342899008760827,0.05858096635296422
2000,Temporary job,66 and older,male,0.001866832607342875,30607,0.001383225558675841,0.002350439656009909
2000,Temporary job,66 and older,female,0.0006222775357809583,30607,0.00034289285879530545,0.0009016622127666111
2001,Permanent job,30-45 y.,male,0.2838490234803599,27798,0.2785487864435255,0.2891492605171943
2001,Permanent job,30-45 y.,female,0.2238314680710994,27798,0.21893156055153482,0.228731375590664
2001,Permanent job,46-65 y.,male,0.19694974764099188,27798,0.19227456725918418,0.20162492802279958
2001,Permanent job,46-65 y.,female,0.15613342111037964,27798,0.15186630827043668,0.1604005339503226
2001,Permanent job,18-29 y.,male,0.07098968619705946,27798,0.067970727356541,0.07400864503757792
2001,Permanent job,18-29 y.,female,0.065174456879526,27798,0.06227275165491019,0.06807616210414182
2001,Permanent job,66 and older,male,0.0018652622339258285,27798,0.0013580218415080937,0.0023725026263435632
2001,Permanent job,66 and older,female,0.0012069343866578889,27798,0.0007987758485542495,0.0016150929247615283
2001,Temporary job,18-29 y.,male,0.3319700068166326,27798,0.3264339989233015,0.33750601470996366
2001,Temporary job,18-29 y.,female,0.299931833674165,27798,0.2945450350284822,0.30531863231984774
2001,Temporary job,30-45 y.,female,0.1499659168370825,27798,0.14576867735604493,0.15416315631812005
2001,Temporary job,30-45 y.,male,0.10906612133605999,27798,0.10540160242424315,0.11273064024787682
2001,Temporary job,46-65 y.,male,0.05385139740967962,27798,0.051197846275604295,0.05650494854375494
2001,Temporary job,46-65 y.,female,0.05112474437627812,27798,0.048535521523159236,0.053713967229397
2001,Temporary job,66 and older,male,0.0034083162917518746,27798,0.002723178583423726,0.0040934540000800235
2001,Temporary job,66 and older,female,0.0006816632583503749,27798,0.0003748414908939353,0.0009884850258068145
2002,Permanent job,30-45 y.,male,0.26551151691222247,28961,0.26042543357821185,0.2705976002462331
2002,Permanent job,30-45 y.,female,0.22369786262710106,28961,0.2188983669729206,0.22849735828128154
2002,Permanent job,46-65 y.,male,0.21477484955384935,28961,0.21004510041281754,0.21950459869488115
2002,Permanent job,46-65 y.,female,0.170678564017431,28961,0.16634544886844457,0.17501167916641744
2002,Permanent job,18-29 y.,male,0.06121601992114547,28961,0.058455030933982154,0.06397700890830878
2002,Permanent job,18-29 y.,female,0.06059348412533721,28961,0.0578456593104382,0.06334130894023622
2002,Permanent job,66 and older,male,0.0021788752853289066,28961,0.0016418535940805256,0.0027158969765772875
2002,Permanent job,66 and older,female,0.0013488275575845611,28961,0.0009261254455175966,0.0017715296696515256
2002,Temporary job,18-29 y.,male,0.3271857923497268,28961,0.3217820567677232,0.33258952793173036
2002,Temporary job,18-29 y.,female,0.3005464480874317,28961,0.2952658327304298,0.3058270634444336
2002,Temporary job,30-45 y.,female,0.1359289617486339,28961,0.13198184457696108,0.1398760789203067
2002,Temporary job,30-45 y.,male,0.1133879781420765,28961,0.1097362401650065,0.11703971611914651
2002,Temporary job,46-65 y.,female,0.06215846994535519,28961,0.05937770562387019,0.06493923426684019
2002,Temporary job,46-65 y.,male,0.05737704918032787,28961,0.05469857537133192,0.06005552298932382
2002,Temporary job,66 and older,male,0.0034153005464480873,28961,0.0027433754444048334,0.004087225648491341
2003,Permanent job,30-45 y.,male,0.2562166962699822,27727,0.25107825311726834,0.2613551394226961
2003,Permanent job,30-45 y.,female,0.2246891651865009,27727,0.2197763138551523,0.22960201651784948
2003,Permanent job,46-65 y.,male,0.22035968028419184,27727,0.21548082605524937,0.2252385345131343
2003,Permanent job,46-65 y.,female,0.1769538188277087,27727,0.1724617468960149,0.18144589075940248
2003,Permanent job,18-29 y.,female,0.05994671403197158,27727,0.057152474985048454,0.06274095307889471
2003,Permanent job,18-29 y.,male,0.057837477797513324,27727,0.055089759439317945,0.060585196155708704
2003,Permanent job,66 and older,male,0.002775310834813499,27727,0.0021560737508913583,0.00339454791873564
2003,Permanent job,66 and older,female,0.0012211367673179397,27727,0.0008100613981740401,0.0016322121364618393
2003,Temporary job,18-29 y.,male,0.3273381294964029,27727,0.3218147951461649,0.3328614638466409
2003,Temporary job,18-29 y.,female,0.2949640287769784,27727,0.28959624768613956,0.30033180986781727
2003,Temporary job,30-45 y.,female,0.12949640287769784,27727,0.12554438620964392,0.13344841954575176
2003,Temporary job,30-45 y.,male,0.11510791366906475,27727,0.11135124946234609,0.11886457787578342
2003,Temporary job,46-65 y.,female,0.07050359712230216,27727,0.06749035434269904,0.07351683990190527
2003,Temporary job,46-65 y.,male,0.060431654676258995,27727,0.05762686008414316,0.06323644926837482
2003,Temporary job,66 and older,male,0.0014388489208633094,27727,0.0009926797475073024,0.0018850180942193164
2003,Temporary job,66 and older,female,0.0007194244604316547,27727,0.0004038215839931852,0.0010350273368701242
2004,Permanent job,30-45 y.,male,0.24791570171375638,26790,0.2427449344306485,0.25308646899686427
2004,Permanent job,46-65 y.,male,0.22105141269106068,26790,0.21608239252892447,0.2260204328531969
2004,Permanent job,30-45 y.,female,0.21780917091245947,26790,0.21286647200690795,0.22275186981801098
2004,Permanent job,46-65 y.,female,0.1883974062065771,26790,0.18371489433247198,0.19307991808068223
2004,Permanent job,18-29 y.,female,0.062297359888837424,26790,0.05940310280488045,0.0651916169727944
2004,Permanent job,18-29 y.,male,0.05754979157017138,26790,0.05476096954623709,0.06033861359410567
2004,Permanent job,66 and older,male,0.002779064381658175,26790,0.002148666547598468,0.003409462215717882
2004,Permanent job,66 and older,female,0.0022000926354793886,26790,0.0016390292501283089,0.0027611560208304683
2004,Temporary job,18-29 y.,male,0.3235504652827487,26790,0.31794826759295286,0.3291526629725446
2004,Temporary job,18-29 y.,female,0.2970651395848246,26790,0.29159305123500184,0.3025372279346474
2004,Temporary job,30-45 y.,male,0.12956335003579098,26790,0.12554193050024545,0.1335847695713365
2004,Temporary job,30-45 y.,female,0.12383679312813171,26790,0.11989233755505999,0.12778124870120344
2004,Temporary job,46-65 y.,female,0.07086614173228346,26790,0.06779338448278305,0.07393889898178388
2004,Temporary job,46-65 y.,male,0.052970651395848244,26790,0.05028858768284491,0.05565271510885158
2004,Temporary job,66 and older,male,0.0021474588403722263,26790,0.0015931327465018683,0.0027017849342425844
2005,Permanent job,30-45 y.,male,0.2506511958323467,25520,0.24533387780544033,0.255968513859253
2005,Permanent job,46-65 y.,male,0.22555055647643854,25520,0.2204227193332663,0.2306783936196108
2005,Permanent job,30-45 y.,female,0.21075065119583233,25520,0.20574676625411586,0.2157545361375488
2005,Permanent job,46-65 y.,female,0.1892019891072697,25520,0.18439652959442654,0.19400744862011288
