year,age_gr,sampreg,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,46-65 y.,West,Permanent job,0.02094,62,62,-0.01499,0.05687
1990,17-29 y.,West,Permanent job,0.15003,364,529,0.11957,0.18049
1990,17-29 y.,West,Temporary job,0.06121,165,529,0.04076,0.08166
1990,17-29 y.,East,Permanent job,0.65839,745,859,0.62666,0.69012
1990,17-29 y.,East,Temporary job,0.09376,114,859,0.07426,0.11327
1990,30-45 y.,West,Permanent job,0.09556,256,300,0.06223,0.12888
1990,30-45 y.,West,Temporary job,0.01649,44,300,0.00206,0.03093
1990,30-45 y.,East,Permanent job,0.87867,1324,1380,0.86143,0.89590
1990,30-45 y.,East,Temporary job,0.03684,56,1380,0.02690,0.04678
1990,46-65 y.,West,Permanent job,0.02873,84,84,-0.00721,0.06466
1990,46-65 y.,East,Permanent job,0.69889,966,1019,0.67071,0.72707
1990,46-65 y.,East,Temporary job,0.03639,53,1019,0.02489,0.04789
1991,17-29 y.,West,Permanent job,0.13607,365,521,0.10660,0.16554
1991,17-29 y.,West,Temporary job,0.05610,156,521,0.03632,0.07588
1991,17-29 y.,East,Permanent job,0.14453,135,187,0.09399,0.19506
1991,17-29 y.,East,Temporary job,0.04708,52,187,0.01664,0.07752
1991,30-45 y.,West,Permanent job,0.10580,285,334,0.07276,0.13883
1991,30-45 y.,West,Temporary job,0.01761,49,334,0.00348,0.03174
1991,30-45 y.,East,Permanent job,0.17829,280,352,0.13825,0.21833
1991,30-45 y.,East,Temporary job,0.04797,72,352,0.02561,0.07033
1991,46-65 y.,West,Permanent job,0.02385,74,74,-0.01115,0.05884
1991,46-65 y.,East,Permanent job,0.09199,130,167,0.04802,0.13596
1991,46-65 y.,East,Temporary job,0.03118,37,167,0.00474,0.05762
1992,17-29 y.,West,Permanent job,0.12264,346,485,0.09342,0.15186
1992,17-29 y.,West,Temporary job,0.05173,139,485,0.03200,0.07147
1992,17-29 y.,East,Permanent job,0.14253,115,172,0.09014,0.19493
1992,17-29 y.,East,Temporary job,0.06670,57,172,0.02930,0.10410
1992,30-45 y.,West,Permanent job,0.09929,259,292,0.06493,0.13365
1992,30-45 y.,West,Temporary job,0.01424,33,292,0.00063,0.02785
1992,30-45 y.,East,Permanent job,0.18928,273,366,0.14909,0.22947
1992,30-45 y.,East,Temporary job,0.06832,93,366,0.04244,0.09420
1992,46-65 y.,West,Permanent job,0.02499,82,82,-0.00900,0.05899
1992,46-65 y.,East,Permanent job,0.09290,131,191,0.05162,0.13417
1992,46-65 y.,East,Temporary job,0.04386,60,191,0.01474,0.07298
1993,17-29 y.,West,Permanent job,0.11587,303,420,0.08523,0.14652
1993,17-29 y.,West,Temporary job,0.05059,117,420,0.02960,0.07157
1993,17-29 y.,East,Permanent job,0.14806,120,165,0.09370,0.20241
1993,17-29 y.,East,Temporary job,0.04492,45,165,0.01322,0.07662
1993,30-45 y.,West,Permanent job,0.10346,259,315,0.06977,0.13714
1993,30-45 y.,West,Temporary job,0.02007,56,315,0.00456,0.03558
1993,30-45 y.,East,Permanent job,0.15642,208,260,0.11218,0.20066
1993,30-45 y.,East,Temporary job,0.04064,52,260,0.01659,0.06469
1993,46-65 y.,West,Permanent job,0.02449,68,68,-0.01252,0.06151
1993,46-65 y.,East,Permanent job,0.07189,94,129,0.02714,0.11664
1993,46-65 y.,East,Temporary job,0.02562,35,129,-0.00175,0.05300
1994,17-29 y.,West,Permanent job,0.11864,301,474,0.08950,0.14779
1994,17-29 y.,West,Temporary job,0.07823,173,474,0.05403,0.10243
1994,17-29 y.,East,Permanent job,0.11296,82,161,0.06391,0.16201
1994,17-29 y.,East,Temporary job,0.08029,79,161,0.03818,0.12239
1994,30-45 y.,West,Permanent job,0.07288,195,255,0.04092,0.10485
1994,30-45 y.,West,Temporary job,0.01876,60,255,0.00207,0.03545
1994,30-45 y.,East,Permanent job,0.10542,141,196,0.06232,0.14853
1994,30-45 y.,East,Temporary job,0.04264,55,196,0.01428,0.07099
1994,46-65 y.,West,Permanent job,0.01818,49,49,-0.01962,0.05598
1994,46-65 y.,East,Permanent job,0.04832,63,94,0.00474,0.09190
1994,46-65 y.,East,Temporary job,0.02207,31,94,-0.00779,0.05192
1995,17-29 y.,West,Permanent job,0.42146,1104,1492,0.39639,0.44652
1995,17-29 y.,West,Temporary job,0.16890,388,1492,0.14988,0.18792
1995,17-29 y.,East,Permanent job,0.42911,331,507,0.38598,0.47223
1995,17-29 y.,East,Temporary job,0.19762,176,507,0.16292,0.23231
1995,30-45 y.,West,Permanent job,0.64976,2050,2176,0.62971,0.66980
1995,30-45 y.,West,Temporary job,0.04109,126,2176,0.03275,0.04943
1995,30-45 y.,East,Permanent job,0.65739,861,959,0.62734,0.68744
1995,30-45 y.,East,Temporary job,0.08366,98,959,0.06613,0.10120
1995,46-65 y.,West,Permanent job,0.48753,1399,1457,0.46185,0.51320
1995,46-65 y.,West,Temporary job,0.02032,58,1457,0.01307,0.02756
1995,46-65 y.,East,Permanent job,0.37541,495,568,0.33555,0.41527
1995,46-65 y.,East,Temporary job,0.06461,73,568,0.04437,0.08484
1996,17-29 y.,West,Permanent job,0.42068,1006,1352,0.39435,0.44700
1996,17-29 y.,West,Temporary job,0.15777,346,1352,0.13833,0.17721
1996,17-29 y.,East,Permanent job,0.40445,312,490,0.36095,0.44795
1996,17-29 y.,East,Temporary job,0.17682,178,490,0.14300,0.21063
1996,30-45 y.,West,Permanent job,0.66360,2087,2224,0.64396,0.68325
1996,30-45 y.,West,Temporary job,0.05169,137,2224,0.04248,0.06089
1996,30-45 y.,East,Permanent job,0.65701,848,931,0.62650,0.68752
1996,30-45 y.,East,Temporary job,0.07137,83,931,0.05483,0.08792
1996,46-65 y.,West,Permanent job,0.47497,1353,1407,0.44887,0.50107
1996,46-65 y.,West,Temporary job,0.02079,54,1407,0.01333,0.02825
1996,46-65 y.,East,Permanent job,0.37041,484,548,0.32994,0.41088
1996,46-65 y.,East,Temporary job,0.05571,64,548,0.03649,0.07493
1997,17-29 y.,West,Permanent job,0.39270,879,1280,0.36594,0.41946
1997,17-29 y.,West,Temporary job,0.19263,401,1280,0.17101,0.21424
1997,17-29 y.,East,Permanent job,0.33190,269,463,0.28896,0.37484
1997,17-29 y.,East,Temporary job,0.19862,194,463,0.16224,0.23500
1997,30-45 y.,West,Permanent job,0.64201,2046,2206,0.62200,0.66202
1997,30-45 y.,West,Temporary job,0.05867,160,2206,0.04886,0.06848
1997,30-45 y.,East,Permanent job,0.64657,780,861,0.61462,0.67852
1997,30-45 y.,East,Temporary job,0.07243,81,861,0.05511,0.08976
1997,46-65 y.,West,Permanent job,0.47148,1288,1347,0.44482,0.49815
1997,46-65 y.,West,Temporary job,0.02415,59,1347,0.01595,0.03235
1997,46-65 y.,East,Permanent job,0.36912,506,564,0.32926,0.40898
1997,46-65 y.,East,Temporary job,0.04678,58,564,0.02934,0.06422
1998,17-29 y.,West,Permanent job,0.36922,885,1313,0.34311,0.39534
1998,17-29 y.,West,Temporary job,0.19794,428,1313,0.17638,0.21950
1998,17-29 y.,East,Permanent job,0.33354,277,504,0.29234,0.37475
1998,17-29 y.,East,Temporary job,0.24121,227,504,0.20382,0.27859
1998,30-45 y.,West,Permanent job,0.65191,2313,2500,0.63323,0.67058
1998,30-45 y.,West,Temporary job,0.05464,187,2500,0.04573,0.06355
1998,30-45 y.,East,Permanent job,0.63146,816,897,0.59987,0.66304
1998,30-45 y.,East,Temporary job,0.07556,81,897,0.05825,0.09286
1998,46-65 y.,West,Permanent job,0.48458,1528,1586,0.45997,0.50918
1998,46-65 y.,West,Temporary job,0.02011,58,1586,0.01320,0.02702
1998,46-65 y.,East,Permanent job,0.37198,532,577,0.33250,0.41145
1998,46-65 y.,East,Temporary job,0.03661,45,577,0.02127,0.05195
1999,17-29 y.,West,Permanent job,0.37836,843,1297,0.35196,0.40476
1999,17-29 y.,West,Temporary job,0.22581,454,1297,0.20305,0.24857
1999,17-29 y.,East,Permanent job,0.34278,268,489,0.30067,0.38489
1999,17-29 y.,East,Temporary job,0.23001,221,489,0.19267,0.26735
1999,30-45 y.,West,Permanent job,0.66406,2325,2511,0.64559,0.68254
1999,30-45 y.,West,Temporary job,0.05717,186,2511,0.04809,0.06625
1999,30-45 y.,East,Permanent job,0.63699,806,907,0.60568,0.66831
1999,30-45 y.,East,Temporary job,0.08661,101,907,0.06830,0.10493
1999,46-65 y.,West,Permanent job,0.49533,1442,1499,0.47002,0.52065
1999,46-65 y.,West,Temporary job,0.01934,57,1499,0.01237,0.02632
1999,46-65 y.,East,Permanent job,0.37605,512,587,0.33683,0.41527
1999,46-65 y.,East,Temporary job,0.05834,75,587,0.03937,0.07732
2000,17-29 y.,West,Permanent job,0.35145,1128,1851,0.32969,0.37320
2000,17-29 y.,West,Temporary job,0.21404,723,1851,0.19535,0.23273
2000,17-29 y.,East,Permanent job,0.28961,327,646,0.25461,0.32462
2000,17-29 y.,East,Temporary job,0.24537,319,646,0.21216,0.27858
2000,30-45 y.,West,Permanent job,0.63089,3934,4249,0.61638,0.64540
2000,30-45 y.,West,Temporary job,0.05635,315,4249,0.04941,0.06328
2000,30-45 y.,East,Permanent job,0.62514,1164,1289,0.59870,0.65157
2000,30-45 y.,East,Temporary job,0.07160,125,1289,0.05752,0.08568
2000,46-65 y.,West,Permanent job,0.46095,2632,2725,0.44223,0.47967
2000,46-65 y.,West,Temporary job,0.01793,93,2725,0.01295,0.02292
2000,46-65 y.,East,Permanent job,0.39360,801,888,0.36145,0.42575
2000,46-65 y.,East,Temporary job,0.04667,87,888,0.03279,0.06056
2001,17-29 y.,West,Permanent job,0.33637,959,1623,0.31337,0.35936
2001,17-29 y.,West,Temporary job,0.22661,664,1623,0.20624,0.24698
2001,17-29 y.,East,Permanent job,0.27016,289,590,0.23430,0.30602
2001,17-29 y.,East,Temporary job,0.26139,301,590,0.22590,0.29688
2001,30-45 y.,West,Permanent job,0.64052,3589,3846,0.62535,0.65568
2001,30-45 y.,West,Temporary job,0.04867,257,3846,0.04187,0.05547
2001,30-45 y.,East,Permanent job,0.61636,1038,1161,0.58838,0.64435
2001,30-45 y.,East,Temporary job,0.08255,123,1161,0.06671,0.09838
2001,46-65 y.,West,Permanent job,0.46296,2431,2500,0.44341,0.48251
2001,46-65 y.,West,Temporary job,0.01436,69,2500,0.00969,0.01902
2001,46-65 y.,East,Permanent job,0.41375,787,872,0.38104,0.44646
2001,46-65 y.,East,Temporary job,0.04764,85,872,0.03350,0.06179
2002,17-29 y.,West,Permanent job,0.31052,904,1578,0.28769,0.33336
2002,17-29 y.,West,Temporary job,0.23113,674,1578,0.21033,0.25194
2002,17-29 y.,East,Permanent job,0.24628,274,568,0.21082,0.28174
2002,17-29 y.,East,Temporary job,0.27748,294,568,0.24062,0.31434
2002,30-45 y.,West,Permanent job,0.63221,3697,3965,0.61719,0.64722
2002,30-45 y.,West,Temporary job,0.04628,268,3965,0.03974,0.05282
2002,30-45 y.,East,Permanent job,0.60342,1019,1116,0.57470,0.63213
2002,30-45 y.,East,Temporary job,0.06813,97,1116,0.05334,0.08292
2002,46-65 y.,West,Permanent job,0.46111,2871,2985,0.44323,0.47900
2002,46-65 y.,West,Temporary job,0.01987,114,2985,0.01486,0.02487
2002,46-65 y.,East,Permanent job,0.40197,843,904,0.36999,0.43394
2002,46-65 y.,East,Temporary job,0.03333,61,904,0.02163,0.04504
2003,17-29 y.,West,Permanent job,0.30554,813,1466,0.28195,0.32913
2003,17-29 y.,West,Temporary job,0.21939,653,1466,0.19820,0.24059
2003,17-29 y.,East,Permanent job,0.22772,253,515,0.19147,0.26398
2003,17-29 y.,East,Temporary job,0.24005,262,515,0.20313,0.27698
2003,30-45 y.,West,Permanent job,0.62318,3413,3664,0.60749,0.63887
2003,30-45 y.,West,Temporary job,0.04968,251,3664,0.04264,0.05671
2003,30-45 y.,East,Permanent job,0.59212,919,1008,0.56177,0.62248
2003,30-45 y.,East,Temporary job,0.06436,89,1008,0.04921,0.07952
2003,46-65 y.,West,Permanent job,0.45767,2718,2838,0.43934,0.47600
2003,46-65 y.,West,Temporary job,0.02193,120,2838,0.01654,0.02732
2003,46-65 y.,East,Permanent job,0.41741,861,923,0.38558,0.44924
2003,46-65 y.,East,Temporary job,0.03491,62,923,0.02306,0.04676
2003,66 and older,West,Permanent job,0.01166,31,31,-0.02675,0.05007
2004,17-29 y.,West,Permanent job,0.29409,781,1414,0.27034,0.31785
2004,17-29 y.,West,Temporary job,0.21967,633,1414,0.19808,0.24126
2004,17-29 y.,East,Permanent job,0.24914,256,529,0.21225,0.28603
2004,17-29 y.,East,Temporary job,0.25800,273,529,0.22068,0.29532
2004,30-45 y.,West,Permanent job,0.62159,3195,3451,0.60541,0.63778
2004,30-45 y.,West,Temporary job,0.05448,256,3451,0.04691,0.06205
2004,30-45 y.,East,Permanent job,0.55190,826,924,0.51982,0.58399
2004,30-45 y.,East,Temporary job,0.07877,98,924,0.06139,0.09615
2004,46-65 y.,West,Permanent job,0.45586,2674,2778,0.43733,0.47438
2004,46-65 y.,West,Temporary job,0.02289,104,2778,0.01733,0.02845
2004,46-65 y.,East,Permanent job,0.42912,862,931,0.39731,0.46093
2004,46-65 y.,East,Temporary job,0.03203,69,931,0.02071,0.04334
2004,66 and older,West,Permanent job,0.01265,36,36,-0.02438,0.04968
2005,17-29 y.,West,Permanent job,0.29344,773,1355,0.26919,0.31769
2005,17-29 y.,West,Temporary job,0.21748,582,1355,0.19551,0.23946
2005,17-29 y.,East,Permanent job,0.19300,226,472,0.15736,0.22865
2005,17-29 y.,East,Temporary job,0.25421,246,472,0.21489,0.29354
2005,30-45 y.,West,Permanent job,0.64432,3091,3309,0.62800,0.66063
2005,30-45 y.,West,Temporary job,0.04834,218,3309,0.04103,0.05565
2005,30-45 y.,East,Permanent job,0.58919,806,884,0.55674,0.62164
2005,30-45 y.,East,Temporary job,0.06864,78,884,0.05196,0.08531
2005,46-65 y.,West,Permanent job,0.48373,2639,2735,0.46500,0.50246
2005,46-65 y.,West,Temporary job,0.02217,96,2735,0.01665,0.02769
2005,46-65 y.,East,Permanent job,0.44788,864,914,0.41562,0.48013
2005,46-65 y.,East,Temporary job,0.02859,50,914,0.01778,0.03940
2005,66 and older,West,Permanent job,0.01184,40,40,-0.02211,0.04578
2006,17-29 y.,West,Permanent job,0.28270,772,1381,0.25894,0.30646
2006,17-29 y.,West,Temporary job,0.22404,609,1381,0.20204,0.24604
2006,17-29 y.,East,Permanent job,0.20202,234,485,0.16625,0.23779
2006,17-29 y.,East,Temporary job,0.25884,251,485,0.21982,0.29786
2006,30-45 y.,West,Permanent job,0.63099,3121,3384,0.61473,0.64725
2006,30-45 y.,West,Temporary job,0.05409,263,3384,0.04647,0.06171
2006,30-45 y.,East,Permanent job,0.57815,806,892,0.54572,0.61058
2006,30-45 y.,East,Temporary job,0.07929,86,892,0.06155,0.09703
2006,46-65 y.,West,Permanent job,0.48783,2881,2989,0.46991,0.50575
2006,46-65 y.,West,Temporary job,0.02355,108,2989,0.01811,0.02898
2006,46-65 y.,East,Permanent job,0.44708,912,989,0.41608,0.47808
2006,46-65 y.,East,Temporary job,0.03535,77,989,0.02384,0.04687
2006,66 and older,West,Permanent job,0.01390,50,50,-0.01888,0.04669
2007,17-29 y.,West,Permanent job,0.27733,713,1315,0.25313,0.30154
2007,17-29 y.,West,Temporary job,0.23124,602,1315,0.20845,0.25404
2007,17-29 y.,East,Permanent job,0.22061,216,453,0.18238,0.25883
2007,17-29 y.,East,Temporary job,0.24457,237,453,0.20494,0.28419
2007,30-45 y.,West,Permanent job,0.64596,2892,3159,0.62928,0.66264
2007,30-45 y.,West,Temporary job,0.06354,267,3159,0.05503,0.07205
2007,30-45 y.,East,Permanent job,0.59437,787,880,0.56191,0.62683
2007,30-45 y.,East,Temporary job,0.09069,93,880,0.07171,0.10968
2007,46-65 y.,West,Permanent job,0.51416,2795,2908,0.49599,0.53232
2007,46-65 y.,West,Temporary job,0.02356,113,2908,0.01804,0.02907
2007,46-65 y.,East,Permanent job,0.46865,886,967,0.43718,0.50012
2007,46-65 y.,East,Temporary job,0.04443,81,967,0.03144,0.05743
2007,66 and older,West,Permanent job,0.01327,43,43,-0.02134,0.04788
2008,17-29 y.,West,Permanent job,0.29265,680,1265,0.26756,0.31773
2008,17-29 y.,West,Temporary job,0.23860,585,1265,0.21510,0.26210
2008,17-29 y.,East,Permanent job,0.23735,194,408,0.19601,0.27868
2008,17-29 y.,East,Temporary job,0.24772,214,408,0.20578,0.28966
2008,30-45 y.,West,Permanent job,0.66924,2659,2904,0.65212,0.68635
2008,30-45 y.,West,Temporary job,0.07093,245,2904,0.06159,0.08026
2008,30-45 y.,East,Permanent job,0.61892,761,855,0.58635,0.65149
2008,30-45 y.,East,Temporary job,0.09185,94,855,0.07248,0.11122
2008,46-65 y.,West,Permanent job,0.53179,2749,2889,0.51359,0.54999
2008,46-65 y.,West,Temporary job,0.03086,140,2889,0.02455,0.03717
2008,46-65 y.,East,Permanent job,0.51048,901,978,0.47913,0.54182
2008,46-65 y.,East,Temporary job,0.04406,77,978,0.03119,0.05692
2008,66 and older,West,Permanent job,0.01449,50,50,-0.01897,0.04796
2009,17-29 y.,West,Permanent job,0.29610,617,1161,0.26982,0.32237
2009,17-29 y.,West,Temporary job,0.24756,544,1161,0.22272,0.27239
2009,17-29 y.,East,Permanent job,0.22704,164,369,0.18424,0.26984
2009,17-29 y.,East,Temporary job,0.26962,205,369,0.22428,0.31496
2009,30-45 y.,West,Permanent job,0.65840,2365,2592,0.64014,0.67666
2009,30-45 y.,West,Temporary job,0.06649,227,2592,0.05689,0.07608
2009,30-45 y.,East,Permanent job,0.61486,694,784,0.58077,0.64894
2009,30-45 y.,East,Temporary job,0.09739,90,784,0.07662,0.11816
2009,46-65 y.,West,Permanent job,0.55016,2637,2760,0.53159,0.56872
2009,46-65 y.,West,Temporary job,0.02438,123,2760,0.01862,0.03013
2009,46-65 y.,East,Permanent job,0.52473,895,975,0.49337,0.55609
2009,46-65 y.,East,Temporary job,0.04630,80,975,0.03310,0.05950
2009,66 and older,West,Permanent job,0.01728,56,56,-0.01716,0.05172
2010,17-29 y.,West,Permanent job,0.27238,753,1414,0.24917,0.29559
2010,17-29 y.,West,Temporary job,0.25572,661,1414,0.23297,0.27847
2010,17-29 y.,East,Permanent job,0.23064,216,433,0.19092,0.27036
2010,17-29 y.,East,Temporary job,0.28207,217,433,0.23963,0.32451
2010,30-45 y.,West,Permanent job,0.67187,4142,4640,0.65836,0.68538
2010,30-45 y.,West,Temporary job,0.07061,498,4640,0.06324,0.07798
2010,30-45 y.,East,Permanent job,0.64937,1034,1187,0.62221,0.67652
2010,30-45 y.,East,Temporary job,0.08317,153,1187,0.06746,0.09889
2010,46-65 y.,West,Permanent job,0.56578,3002,3191,0.54858,0.58298
2010,46-65 y.,West,Temporary job,0.02800,189,3191,0.02227,0.03372
2010,46-65 y.,East,Permanent job,0.54103,932,1041,0.51074,0.57132
2010,46-65 y.,East,Temporary job,0.07229,109,1041,0.05655,0.08803
2010,66 and older,West,Permanent job,0.02009,64,64,-0.01456,0.05473
2011,17-29 y.,West,Permanent job,0.28151,861,1614,0.25956,0.30346
2011,17-29 y.,West,Temporary job,0.25052,753,1614,0.22937,0.27166
2011,17-29 y.,East,Permanent job,0.29902,261,482,0.25811,0.33994
2011,17-29 y.,East,Temporary job,0.26362,221,482,0.22425,0.30300
2011,30-45 y.,West,Permanent job,0.65061,4817,5408,0.63791,0.66332
2011,30-45 y.,West,Temporary job,0.08218,591,5408,0.07486,0.08950
2011,30-45 y.,East,Permanent job,0.64254,1182,1390,0.61733,0.66774
2011,30-45 y.,East,Temporary job,0.08953,208,1390,0.07451,0.10454
2011,46-65 y.,West,Permanent job,0.57860,4066,4334,0.56390,0.59330
2011,46-65 y.,West,Temporary job,0.03160,268,4334,0.02639,0.03680
2011,46-65 y.,East,Permanent job,0.53287,1139,1254,0.50525,0.56050
2011,46-65 y.,East,Temporary job,0.06603,115,1254,0.05228,0.07978
2011,66 and older,West,Permanent job,0.01820,75,75,-0.01226,0.04866
2012,17-29 y.,West,Permanent job,0.29624,819,1646,0.27418,0.31831
2012,17-29 y.,West,Temporary job,0.26129,827,1646,0.24006,0.28252
2012,17-29 y.,East,Permanent job,0.28262,210,426,0.23981,0.32543
2012,17-29 y.,East,Temporary job,0.25794,216,426,0.21635,0.29954
2012,30-45 y.,West,Permanent job,0.64922,4472,5067,0.63608,0.66237
2012,30-45 y.,West,Temporary job,0.08862,595,5067,0.08079,0.09645
2012,30-45 y.,East,Permanent job,0.64588,1144,1347,0.62033,0.67143
2012,30-45 y.,East,Temporary job,0.09641,203,1347,0.08064,0.11218
2012,46-65 y.,West,Permanent job,0.58771,4227,4508,0.57333,0.60208
2012,46-65 y.,West,Temporary job,0.02922,281,4508,0.02430,0.03413
2012,46-65 y.,East,Permanent job,0.54498,1201,1311,0.51802,0.57195
2012,46-65 y.,East,Temporary job,0.04804,110,1311,0.03646,0.05962
2012,66 and older,West,Permanent job,0.02230,94,94,-0.00771,0.05231
2013,17-29 y.,West,Permanent job,0.29288,1073,2216,0.27393,0.31183
2013,17-29 y.,West,Temporary job,0.25438,1143,2216,0.23625,0.27252
2013,17-29 y.,East,Permanent job,0.31260,206,431,0.26879,0.35642
2013,17-29 y.,East,Temporary job,0.27440,225,431,0.23222,0.31657
2013,30-45 y.,West,Permanent job,0.63163,5081,5886,0.61931,0.64395
2013,30-45 y.,West,Temporary job,0.09329,805,5886,0.08586,0.10072
2013,30-45 y.,East,Permanent job,0.63017,1135,1340,0.60431,0.65603
2013,30-45 y.,East,Temporary job,0.10490,205,1340,0.08849,0.12131
2013,46-65 y.,West,Permanent job,0.58339,4666,5027,0.56977,0.59702
2013,46-65 y.,West,Temporary job,0.03506,361,5027,0.02998,0.04015
2013,46-65 y.,East,Permanent job,0.53384,1175,1301,0.50673,0.56096
2013,46-65 y.,East,Temporary job,0.05227,126,1301,0.04017,0.06436
2013,66 and older,West,Permanent job,0.02335,94,94,-0.00734,0.05405
2014,17-29 y.,West,Permanent job,0.29599,960,1977,0.27587,0.31612
2014,17-29 y.,West,Temporary job,0.27177,1017,1977,0.25216,0.29139
2014,17-29 y.,East,Permanent job,0.25952,174,382,0.21550,0.30354
2014,17-29 y.,East,Temporary job,0.33640,208,382,0.28896,0.38384
2014,30-45 y.,West,Permanent job,0.62421,4231,4890,0.61064,0.63779
2014,30-45 y.,West,Temporary job,0.10094,659,4890,0.09249,0.10938
2014,30-45 y.,East,Permanent job,0.60918,969,1152,0.58099,0.63737
2014,30-45 y.,East,Temporary job,0.09671,183,1152,0.07964,0.11379
2014,46-65 y.,West,Permanent job,0.60084,4374,4672,0.58679,0.61488
2014,46-65 y.,West,Temporary job,0.03402,298,4672,0.02882,0.03922
2014,46-65 y.,East,Permanent job,0.56695,1131,1220,0.53913,0.59476
2014,46-65 y.,East,Temporary job,0.03940,89,1220,0.02848,0.05032
2014,66 and older,West,Permanent job,0.02217,100,100,-0.00683,0.05118
2015,17-29 y.,West,Permanent job,0.28965,985,2038,0.26995,0.30935
2015,17-29 y.,West,Temporary job,0.27449,1053,2038,0.25511,0.29386
2015,17-29 y.,East,Permanent job,0.31057,204,419,0.26621,0.35493
2015,17-29 y.,East,Temporary job,0.31550,215,419,0.27095,0.36005
2015,30-45 y.,West,Permanent job,0.64705,4096,4804,0.63354,0.66057
2015,30-45 y.,West,Temporary job,0.10200,708,4804,0.09344,0.11056
2015,30-45 y.,East,Permanent job,0.62180,900,1068,0.59271,0.65090
2015,30-45 y.,East,Temporary job,0.09347,168,1068,0.07600,0.11093
2015,46-65 y.,West,Permanent job,0.60829,4408,4729,0.59438,0.62221
2015,46-65 y.,West,Temporary job,0.03795,321,4729,0.03250,0.04340
2015,46-65 y.,East,Permanent job,0.57842,1102,1178,0.55020,0.60663
2015,46-65 y.,East,Temporary job,0.03800,76,1178,0.02707,0.04892
2015,66 and older,West,Permanent job,0.02983,119,119,-0.00086,0.06053
2016,17-29 y.,West,Permanent job,0.27594,873,1891,0.25578,0.29609
2016,17-29 y.,West,Temporary job,0.26788,1018,1891,0.24791,0.28784
2016,17-29 y.,East,Permanent job,0.29062,185,381,0.24497,0.33628
2016,17-29 y.,East,Temporary job,0.27400,196,381,0.22916,0.31885
2016,30-45 y.,West,Permanent job,0.64189,3589,4284,0.62754,0.65625
2016,30-45 y.,West,Temporary job,0.10838,695,4284,0.09907,0.11769
2016,30-45 y.,East,Permanent job,0.60634,833,1003,0.57609,0.63659
2016,30-45 y.,East,Temporary job,0.10774,170,1003,0.08854,0.12694
2016,46-65 y.,West,Permanent job,0.61595,4183,4512,0.60176,0.63014
2016,46-65 y.,West,Temporary job,0.03969,329,4512,0.03400,0.04539
2016,46-65 y.,East,Permanent job,0.58211,1098,1183,0.55399,0.61022
2016,46-65 y.,East,Temporary job,0.04235,85,1183,0.03087,0.05383
2016,66 and older,West,Permanent job,0.02772,107,107,-0.00353,0.05897
2017,17-29 y.,West,Permanent job,0.28984,1069,2274,0.27119,0.30849
2017,17-29 y.,West,Temporary job,0.27397,1205,2274,0.25563,0.29230
2017,17-29 y.,East,Permanent job,0.32205,220,450,0.27883,0.36527
2017,17-29 y.,East,Temporary job,0.23727,230,450,0.19792,0.27661
2017,30-45 y.,West,Permanent job,0.65249,3778,4517,0.63861,0.66638
2017,30-45 y.,West,Temporary job,0.10694,739,4517,0.09792,0.11595
2017,30-45 y.,East,Permanent job,0.64274,939,1083,0.61419,0.67130
2017,30-45 y.,East,Temporary job,0.09218,144,1083,0.07495,0.10942
2017,46-65 y.,West,Permanent job,0.62337,5021,5388,0.61043,0.63631
