year,age_gr,regtyp,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,30-45 y.,Urban regions,Not compensated,0.09422,230,1521,0.07954,0.10891
1991,30-45 y.,Rural regions,Comp. time,0.24229,393,887,0.21408,0.27051
1991,30-45 y.,Rural regions,Some of both,0.07873,122,887,0.06099,0.09646
1991,30-45 y.,Rural regions,Paid,0.18020,262,887,0.15489,0.20551
1991,30-45 y.,Rural regions,Not compensated,0.06656,110,887,0.05015,0.08298
1991,46-65 y.,Urban regions,Comp. time,0.13463,324,1081,0.11428,0.15499
1991,46-65 y.,Urban regions,Some of both,0.05140,142,1081,0.03823,0.06457
1991,46-65 y.,Urban regions,Paid,0.13491,403,1081,0.11453,0.15528
1991,46-65 y.,Urban regions,Not compensated,0.09318,212,1081,0.07584,0.11051
1991,46-65 y.,Rural regions,Comp. time,0.13012,199,529,0.10142,0.15881
1991,46-65 y.,Rural regions,Some of both,0.04856,67,529,0.03023,0.06690
1991,46-65 y.,Rural regions,Paid,0.11252,174,529,0.08556,0.13947
1991,46-65 y.,Rural regions,Not compensated,0.06472,89,529,0.04374,0.08571
1992,17-29 y.,Urban regions,Comp. time,0.17412,337,1021,0.15085,0.19739
1992,17-29 y.,Urban regions,Some of both,0.08106,175,1021,0.06431,0.09781
1992,17-29 y.,Urban regions,Paid,0.16728,403,1021,0.14437,0.19018
1992,17-29 y.,Urban regions,Not compensated,0.04942,106,1021,0.03612,0.06273
1992,17-29 y.,Rural regions,Comp. time,0.18846,224,524,0.15494,0.22198
1992,17-29 y.,Rural regions,Some of both,0.09128,90,524,0.06659,0.11596
1992,17-29 y.,Rural regions,Paid,0.13615,164,524,0.10676,0.16554
1992,17-29 y.,Rural regions,Not compensated,0.04308,46,524,0.02568,0.06048
1992,30-45 y.,Urban regions,Comp. time,0.19182,472,1472,0.17170,0.21194
1992,30-45 y.,Urban regions,Some of both,0.09918,260,1472,0.08391,0.11446
1992,30-45 y.,Urban regions,Paid,0.18808,531,1472,0.16811,0.20805
1992,30-45 y.,Urban regions,Not compensated,0.08722,209,1472,0.07280,0.10164
1992,30-45 y.,Rural regions,Comp. time,0.20130,320,854,0.17439,0.22821
1992,30-45 y.,Rural regions,Some of both,0.11236,156,854,0.09117,0.13356
1992,30-45 y.,Rural regions,Paid,0.17924,255,854,0.15350,0.20498
1992,30-45 y.,Rural regions,Not compensated,0.07535,123,854,0.05764,0.09307
1992,46-65 y.,Urban regions,Comp. time,0.12264,295,982,0.10211,0.14316
1992,46-65 y.,Urban regions,Some of both,0.05051,136,982,0.03681,0.06422
1992,46-65 y.,Urban regions,Paid,0.11810,357,982,0.09791,0.13830
1992,46-65 y.,Urban regions,Not compensated,0.08277,194,982,0.06553,0.10001
1992,46-65 y.,Rural regions,Comp. time,0.11911,176,470,0.08979,0.14842
1992,46-65 y.,Rural regions,Some of both,0.04698,64,470,0.02783,0.06613
1992,46-65 y.,Rural regions,Paid,0.10483,151,470,0.07711,0.13255
1992,46-65 y.,Rural regions,Not compensated,0.06114,79,470,0.03945,0.08282
1993,17-29 y.,Urban regions,Comp. time,0.16580,340,980,0.14250,0.18909
1993,17-29 y.,Urban regions,Some of both,0.07696,170,980,0.06027,0.09366
1993,17-29 y.,Urban regions,Paid,0.15815,370,980,0.13529,0.18100
1993,17-29 y.,Urban regions,Not compensated,0.05099,100,980,0.03721,0.06477
1993,17-29 y.,Rural regions,Comp. time,0.18659,214,523,0.15317,0.22001
1993,17-29 y.,Rural regions,Some of both,0.09405,108,523,0.06901,0.11909
1993,17-29 y.,Rural regions,Paid,0.13445,157,523,0.10518,0.16371
1993,17-29 y.,Rural regions,Not compensated,0.04222,44,523,0.02497,0.05947
1993,30-45 y.,Urban regions,Comp. time,0.19108,492,1488,0.17109,0.21106
1993,30-45 y.,Urban regions,Some of both,0.09751,257,1488,0.08243,0.11259
1993,30-45 y.,Urban regions,Paid,0.17759,513,1488,0.15816,0.19701
1993,30-45 y.,Urban regions,Not compensated,0.09970,226,1488,0.08447,0.11493
1993,30-45 y.,Rural regions,Comp. time,0.21248,320,875,0.18536,0.23960
1993,30-45 y.,Rural regions,Some of both,0.09594,143,875,0.07641,0.11547
1993,30-45 y.,Rural regions,Paid,0.18556,278,875,0.15979,0.21133
1993,30-45 y.,Rural regions,Not compensated,0.08448,134,875,0.06604,0.10292
1993,46-65 y.,Urban regions,Comp. time,0.11345,274,947,0.09324,0.13366
1993,46-65 y.,Urban regions,Some of both,0.05810,158,947,0.04319,0.07301
1993,46-65 y.,Urban regions,Paid,0.11463,307,947,0.09433,0.13493
1993,46-65 y.,Urban regions,Not compensated,0.08735,208,947,0.06936,0.10535
1993,46-65 y.,Rural regions,Comp. time,0.11431,156,438,0.08448,0.14415
1993,46-65 y.,Rural regions,Some of both,0.04075,63,438,0.02222,0.05929
1993,46-65 y.,Rural regions,Paid,0.09590,130,438,0.06830,0.12351
1993,46-65 y.,Rural regions,Not compensated,0.06875,89,438,0.04503,0.09248
1994,17-29 y.,Urban regions,Comp. time,0.18239,361,948,0.15779,0.20698
1994,17-29 y.,Urban regions,Some of both,0.08224,160,948,0.06475,0.09974
1994,17-29 y.,Urban regions,Paid,0.13424,320,948,0.11253,0.15596
1994,17-29 y.,Urban regions,Not compensated,0.04738,107,948,0.03385,0.06091
1994,17-29 y.,Rural regions,Comp. time,0.19502,210,503,0.16036,0.22968
1994,17-29 y.,Rural regions,Some of both,0.11315,114,503,0.08544,0.14086
1994,17-29 y.,Rural regions,Paid,0.11559,132,503,0.08762,0.14356
1994,17-29 y.,Rural regions,Not compensated,0.04123,47,503,0.02384,0.05863
1994,30-45 y.,Urban regions,Comp. time,0.21096,528,1490,0.19024,0.23169
1994,30-45 y.,Urban regions,Some of both,0.10125,275,1490,0.08593,0.11657
1994,30-45 y.,Urban regions,Paid,0.16980,461,1490,0.15073,0.18887
1994,30-45 y.,Urban regions,Not compensated,0.10145,226,1490,0.08612,0.11679
1994,30-45 y.,Rural regions,Comp. time,0.21021,323,837,0.18258,0.23783
1994,30-45 y.,Rural regions,Some of both,0.09601,142,837,0.07604,0.11598
1994,30-45 y.,Rural regions,Paid,0.17898,240,837,0.15299,0.20496
1994,30-45 y.,Rural regions,Not compensated,0.08294,132,837,0.06424,0.10164
1994,46-65 y.,Urban regions,Comp. time,0.13771,328,946,0.11573,0.15968
1994,46-65 y.,Urban regions,Some of both,0.05450,134,946,0.04002,0.06897
1994,46-65 y.,Urban regions,Paid,0.11126,293,946,0.09121,0.13131
1994,46-65 y.,Urban regions,Not compensated,0.08266,191,946,0.06511,0.10022
1994,46-65 y.,Rural regions,Comp. time,0.11595,164,458,0.08660,0.14531
1994,46-65 y.,Rural regions,Some of both,0.05296,80,458,0.03243,0.07349
1994,46-65 y.,Rural regions,Paid,0.08504,120,458,0.05946,0.11061
1994,46-65 y.,Rural regions,Not compensated,0.06880,94,458,0.04559,0.09201
1995,17-29 y.,Urban regions,Comp. time,0.17191,350,949,0.14789,0.19593
1995,17-29 y.,Urban regions,Some of both,0.08229,175,949,0.06480,0.09979
1995,17-29 y.,Urban regions,Paid,0.11799,307,949,0.09745,0.13853
1995,17-29 y.,Urban regions,Not compensated,0.05780,117,949,0.04294,0.07265
1995,17-29 y.,Rural regions,Comp. time,0.21456,232,539,0.17987,0.24925
1995,17-29 y.,Rural regions,Some of both,0.10080,102,539,0.07536,0.12624
1995,17-29 y.,Rural regions,Paid,0.12872,156,539,0.10042,0.15702
1995,17-29 y.,Rural regions,Not compensated,0.04492,49,539,0.02742,0.06243
1995,30-45 y.,Urban regions,Comp. time,0.21996,603,1636,0.19988,0.24004
1995,30-45 y.,Urban regions,Some of both,0.10380,296,1636,0.08902,0.11859
1995,30-45 y.,Urban regions,Paid,0.16341,510,1636,0.14548,0.18133
1995,30-45 y.,Urban regions,Not compensated,0.09819,227,1636,0.08377,0.11262
1995,30-45 y.,Rural regions,Comp. time,0.21342,345,908,0.18675,0.24008
1995,30-45 y.,Rural regions,Some of both,0.11562,181,908,0.09481,0.13643
1995,30-45 y.,Rural regions,Paid,0.17236,257,908,0.14778,0.19694
1995,30-45 y.,Rural regions,Not compensated,0.07533,125,908,0.05815,0.09251
1995,46-65 y.,Urban regions,Comp. time,0.13481,322,990,0.11352,0.15609
1995,46-65 y.,Urban regions,Some of both,0.06278,156,990,0.04766,0.07789
1995,46-65 y.,Urban regions,Paid,0.11381,318,990,0.09401,0.13360
1995,46-65 y.,Urban regions,Not compensated,0.08148,194,990,0.06443,0.09853
1995,46-65 y.,Rural regions,Comp. time,0.12348,181,489,0.09429,0.15267
1995,46-65 y.,Rural regions,Some of both,0.04519,82,489,0.02676,0.06362
1995,46-65 y.,Rural regions,Paid,0.08651,121,489,0.06157,0.11145
1995,46-65 y.,Rural regions,Not compensated,0.07865,105,489,0.05476,0.10253
1996,17-29 y.,Urban regions,Comp. time,0.18486,370,870,0.15905,0.21067
1996,17-29 y.,Urban regions,Some of both,0.06260,141,870,0.04650,0.07871
1996,17-29 y.,Urban regions,Paid,0.12108,249,870,0.09939,0.14277
1996,17-29 y.,Urban regions,Not compensated,0.05795,110,870,0.04241,0.07348
1996,17-29 y.,Rural regions,Comp. time,0.22020,234,495,0.18366,0.25674
1996,17-29 y.,Rural regions,Some of both,0.08754,92,495,0.06262,0.11246
1996,17-29 y.,Rural regions,Paid,0.11655,125,495,0.08825,0.14485
1996,17-29 y.,Rural regions,Not compensated,0.03794,44,495,0.02110,0.05479
1996,30-45 y.,Urban regions,Comp. time,0.24588,675,1665,0.22519,0.26657
1996,30-45 y.,Urban regions,Some of both,0.11647,303,1665,0.10105,0.13188
1996,30-45 y.,Urban regions,Paid,0.14032,455,1665,0.12363,0.15701
1996,30-45 y.,Urban regions,Not compensated,0.08858,232,1665,0.07493,0.10223
1996,30-45 y.,Rural regions,Comp. time,0.23546,357,897,0.20768,0.26324
1996,30-45 y.,Rural regions,Some of both,0.10459,151,897,0.08455,0.12463
1996,30-45 y.,Rural regions,Paid,0.18241,268,897,0.15712,0.20769
1996,30-45 y.,Rural regions,Not compensated,0.06955,121,897,0.05289,0.08620
1996,46-65 y.,Urban regions,Comp. time,0.15285,371,927,0.12967,0.17602
1996,46-65 y.,Urban regions,Some of both,0.05070,128,927,0.03657,0.06483
1996,46-65 y.,Urban regions,Paid,0.08946,241,927,0.07108,0.10784
1996,46-65 y.,Urban regions,Not compensated,0.08345,187,927,0.06564,0.10126
1996,46-65 y.,Rural regions,Comp. time,0.13552,195,483,0.10496,0.16608
1996,46-65 y.,Rural regions,Some of both,0.04065,63,483,0.02302,0.05828
1996,46-65 y.,Rural regions,Paid,0.07719,126,483,0.05336,0.10101
1996,46-65 y.,Rural regions,Not compensated,0.07073,99,483,0.04784,0.09362
1997,17-29 y.,Urban regions,Comp. time,0.16470,319,710,0.13740,0.19201
1997,17-29 y.,Urban regions,Some of both,0.07362,145,710,0.05439,0.09284
1997,17-29 y.,Urban regions,Paid,0.07194,150,710,0.05292,0.09096
1997,17-29 y.,Urban regions,Not compensated,0.06297,96,710,0.04509,0.08085
1997,17-29 y.,Rural regions,Comp. time,0.21229,228,449,0.17442,0.25015
1997,17-29 y.,Rural regions,Some of both,0.10537,105,449,0.07694,0.13380
1997,17-29 y.,Rural regions,Paid,0.07311,72,449,0.04900,0.09721
1997,17-29 y.,Rural regions,Not compensated,0.04955,44,449,0.02945,0.06965
1997,30-45 y.,Urban regions,Comp. time,0.21931,578,1452,0.19802,0.24060
1997,30-45 y.,Urban regions,Some of both,0.12629,343,1452,0.10920,0.14339
1997,30-45 y.,Urban regions,Paid,0.08754,292,1452,0.07300,0.10208
1997,30-45 y.,Urban regions,Not compensated,0.09439,239,1452,0.07935,0.10943
1997,30-45 y.,Rural regions,Comp. time,0.22863,338,754,0.19863,0.25862
1997,30-45 y.,Rural regions,Some of both,0.09514,156,754,0.07418,0.11609
1997,30-45 y.,Rural regions,Paid,0.09820,147,754,0.07694,0.11945
1997,30-45 y.,Rural regions,Not compensated,0.07753,113,754,0.05843,0.09664
1997,46-65 y.,Urban regions,Comp. time,0.13653,320,768,0.11223,0.16083
1997,46-65 y.,Urban regions,Some of both,0.05126,135,768,0.03565,0.06687
1997,46-65 y.,Urban regions,Paid,0.05034,137,768,0.03487,0.06581
1997,46-65 y.,Urban regions,Not compensated,0.08132,176,768,0.06198,0.10067
1997,46-65 y.,Rural regions,Comp. time,0.12685,176,451,0.09610,0.15760
1997,46-65 y.,Rural regions,Some of both,0.05711,89,451,0.03567,0.07855
1997,46-65 y.,Rural regions,Paid,0.04387,76,451,0.02495,0.06280
1997,46-65 y.,Rural regions,Not compensated,0.06622,110,451,0.04325,0.08920
1998,17-29 y.,Urban regions,Comp. time,0.16015,308,730,0.13353,0.18678
1998,17-29 y.,Urban regions,Some of both,0.08835,185,730,0.06775,0.10896
1998,17-29 y.,Urban regions,Paid,0.06714,146,730,0.04897,0.08531
1998,17-29 y.,Urban regions,Not compensated,0.04866,91,730,0.03304,0.06427
1998,17-29 y.,Rural regions,Comp. time,0.18705,224,456,0.15122,0.22288
1998,17-29 y.,Rural regions,Some of both,0.08667,101,456,0.06082,0.11253
1998,17-29 y.,Rural regions,Paid,0.07041,72,456,0.04690,0.09391
1998,17-29 y.,Rural regions,Not compensated,0.04827,59,456,0.02857,0.06796
1998,30-45 y.,Urban regions,Comp. time,0.22043,672,1581,0.19999,0.24088
1998,30-45 y.,Urban regions,Some of both,0.11267,338,1581,0.09707,0.12826
1998,30-45 y.,Urban regions,Paid,0.08932,290,1581,0.07526,0.10339
1998,30-45 y.,Urban regions,Not compensated,0.09492,281,1581,0.08046,0.10937
1998,30-45 y.,Rural regions,Comp. time,0.24252,402,878,0.21415,0.27089
1998,30-45 y.,Rural regions,Some of both,0.11565,196,878,0.09448,0.13682
1998,30-45 y.,Rural regions,Paid,0.08972,150,878,0.07081,0.10864
1998,30-45 y.,Rural regions,Not compensated,0.08229,130,878,0.06411,0.10048
1998,46-65 y.,Urban regions,Comp. time,0.13737,381,855,0.11428,0.16046
1998,46-65 y.,Urban regions,Some of both,0.04779,154,855,0.03349,0.06210
1998,46-65 y.,Urban regions,Paid,0.04559,130,855,0.03160,0.05958
1998,46-65 y.,Urban regions,Not compensated,0.07272,190,855,0.05530,0.09014
1998,46-65 y.,Rural regions,Comp. time,0.14185,225,513,0.11163,0.17207
1998,46-65 y.,Rural regions,Some of both,0.06423,107,513,0.04299,0.08546
1998,46-65 y.,Rural regions,Paid,0.04440,84,513,0.02656,0.06225
1998,46-65 y.,Rural regions,Not compensated,0.05409,97,513,0.03450,0.07368
1999,17-29 y.,Urban regions,Comp. time,0.16620,301,715,0.13890,0.19351
1999,17-29 y.,Urban regions,Some of both,0.07751,165,715,0.05789,0.09712
1999,17-29 y.,Urban regions,Paid,0.06571,151,715,0.04753,0.08388
1999,17-29 y.,Urban regions,Not compensated,0.05711,98,715,0.04009,0.07413
1999,17-29 y.,Rural regions,Comp. time,0.20045,208,431,0.16261,0.23829
1999,17-29 y.,Rural regions,Some of both,0.08891,94,431,0.06201,0.11581
1999,17-29 y.,Rural regions,Paid,0.05709,70,431,0.03516,0.07902
1999,17-29 y.,Rural regions,Not compensated,0.05012,59,431,0.02950,0.07074
1999,30-45 y.,Urban regions,Comp. time,0.22986,699,1586,0.20914,0.25057
1999,30-45 y.,Urban regions,Some of both,0.11478,356,1586,0.09909,0.13048
1999,30-45 y.,Urban regions,Paid,0.08180,264,1586,0.06830,0.09529
1999,30-45 y.,Urban regions,Not compensated,0.09265,267,1586,0.07837,0.10692
1999,30-45 y.,Rural regions,Comp. time,0.24992,418,902,0.22165,0.27819
1999,30-45 y.,Rural regions,Some of both,0.13323,217,902,0.11104,0.15542
1999,30-45 y.,Rural regions,Paid,0.08575,146,902,0.06747,0.10403
1999,30-45 y.,Rural regions,Not compensated,0.07366,121,902,0.05661,0.09072
1999,46-65 y.,Urban regions,Comp. time,0.14788,371,830,0.12371,0.17204
1999,46-65 y.,Urban regions,Some of both,0.05117,135,830,0.03617,0.06617
1999,46-65 y.,Urban regions,Paid,0.04084,130,830,0.02737,0.05431
1999,46-65 y.,Urban regions,Not compensated,0.07605,194,830,0.05800,0.09409
1999,46-65 y.,Rural regions,Comp. time,0.14001,201,479,0.10891,0.17112
1999,46-65 y.,Rural regions,Some of both,0.06216,98,479,0.04052,0.08381
1999,46-65 y.,Rural regions,Paid,0.04947,82,479,0.03003,0.06891
1999,46-65 y.,Rural regions,Not compensated,0.05596,98,479,0.03536,0.07657
2000,17-29 y.,Urban regions,Comp. time,0.17954,465,981,0.15551,0.20357
2000,17-29 y.,Urban regions,Some of both,0.07050,197,981,0.05448,0.08653
2000,17-29 y.,Urban regions,Paid,0.06378,181,981,0.04848,0.07908
2000,17-29 y.,Urban regions,Not compensated,0.04453,138,981,0.03161,0.05744
2000,17-29 y.,Rural regions,Comp. time,0.20734,338,631,0.17569,0.23900
2000,17-29 y.,Rural regions,Some of both,0.07968,132,631,0.05853,0.10082
2000,17-29 y.,Rural regions,Paid,0.05183,91,631,0.03452,0.06914
2000,17-29 y.,Rural regions,Not compensated,0.03814,70,631,0.02318,0.05309
2000,30-45 y.,Urban regions,Comp. time,0.23655,1225,2747,0.22065,0.25244
2000,30-45 y.,Urban regions,Some of both,0.11403,600,2747,0.10214,0.12592
2000,30-45 y.,Urban regions,Paid,0.08844,463,2747,0.07782,0.09906
2000,30-45 y.,Urban regions,Not compensated,0.08993,459,2747,0.07923,0.10063
2000,30-45 y.,Rural regions,Comp. time,0.26347,735,1456,0.24084,0.28611
2000,30-45 y.,Rural regions,Some of both,0.11959,314,1456,0.10292,0.13626
2000,30-45 y.,Rural regions,Paid,0.07123,203,1456,0.05802,0.08445
