year,age_gr,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,17-29 y.,No migration background,Not compensated,0.07227,129,792,0.05423,0.09032
1988,17-29 y.,Direct migration background,Comp. time,0.06901,41,204,0.03414,0.10387
1988,17-29 y.,Direct migration background,Paid,0.22106,163,204,0.16397,0.27814
1988,30-45 y.,No migration background,Comp. time,0.15470,307,978,0.13203,0.17738
1988,30-45 y.,No migration background,Some of both,0.06660,128,978,0.05097,0.08224
1988,30-45 y.,No migration background,Paid,0.16694,326,978,0.14355,0.19032
1988,30-45 y.,No migration background,Not compensated,0.11315,217,978,0.09329,0.13302
1988,30-45 y.,Direct migration background,Comp. time,0.08941,57,356,0.05972,0.11909
1988,30-45 y.,Direct migration background,Some of both,0.04143,41,356,0.02070,0.06216
1988,30-45 y.,Direct migration background,Paid,0.25037,258,356,0.20530,0.29543
1988,46-65 y.,No migration background,Comp. time,0.10868,246,750,0.08639,0.13097
1988,46-65 y.,No migration background,Some of both,0.04257,91,750,0.02811,0.05703
1988,46-65 y.,No migration background,Paid,0.10352,238,750,0.08171,0.12534
1988,46-65 y.,No migration background,Not compensated,0.07629,175,750,0.05728,0.09530
1988,46-65 y.,Direct migration background,Comp. time,0.08472,44,212,0.04715,0.12229
1988,46-65 y.,Direct migration background,Paid,0.13837,168,212,0.09178,0.18496
1989,17-29 y.,No migration background,Comp. time,0.16239,292,825,0.13721,0.18757
1989,17-29 y.,No migration background,Some of both,0.06491,125,825,0.04808,0.08173
1989,17-29 y.,No migration background,Paid,0.15988,287,825,0.13486,0.18491
1989,17-29 y.,No migration background,Not compensated,0.06686,121,825,0.04980,0.08391
1989,17-29 y.,Direct migration background,Comp. time,0.06790,43,233,0.03552,0.10027
1989,17-29 y.,Direct migration background,Some of both,0.05260,32,233,0.02388,0.08133
1989,17-29 y.,Direct migration background,Paid,0.20633,158,233,0.15426,0.25841
1989,30-45 y.,No migration background,Comp. time,0.17292,329,1047,0.15000,0.19584
1989,30-45 y.,No migration background,Some of both,0.09373,174,1047,0.07606,0.11139
1989,30-45 y.,No migration background,Paid,0.18084,343,1047,0.15751,0.20416
1989,30-45 y.,No migration background,Not compensated,0.10712,201,1047,0.08838,0.12587
1989,30-45 y.,Direct migration background,Comp. time,0.08899,67,356,0.05937,0.11861
1989,30-45 y.,Direct migration background,Some of both,0.06855,47,356,0.04226,0.09483
1989,30-45 y.,Direct migration background,Paid,0.26063,242,356,0.21497,0.30630
1989,46-65 y.,No migration background,Comp. time,0.11956,244,781,0.09679,0.14233
1989,46-65 y.,No migration background,Some of both,0.04313,91,781,0.02887,0.05738
1989,46-65 y.,No migration background,Paid,0.11958,258,781,0.09681,0.14235
1989,46-65 y.,No migration background,Not compensated,0.09180,188,781,0.07154,0.11207
1989,46-65 y.,Direct migration background,Comp. time,0.07751,41,274,0.04579,0.10923
1989,46-65 y.,Direct migration background,Some of both,0.07252,44,274,0.04175,0.10328
1989,46-65 y.,Direct migration background,Paid,0.14673,189,274,0.10476,0.18870
1990,17-29 y.,No migration background,Comp. time,0.18079,539,1443,0.16092,0.20065
1990,17-29 y.,No migration background,Some of both,0.07452,235,1443,0.06096,0.08807
1990,17-29 y.,No migration background,Paid,0.17904,545,1443,0.15925,0.19883
1990,17-29 y.,No migration background,Not compensated,0.05462,124,1443,0.04289,0.06635
1990,17-29 y.,Direct migration background,Comp. time,0.06671,40,238,0.03494,0.09848
1990,17-29 y.,Direct migration background,Some of both,0.05117,35,238,0.02311,0.07922
1990,17-29 y.,Direct migration background,Paid,0.24524,163,238,0.19046,0.30001
1990,17-29 y.,Indirect migration background,Paid,0.09471,33,33,-0.00674,0.19617
1990,30-45 y.,No migration background,Comp. time,0.20606,752,2143,0.18893,0.22318
1990,30-45 y.,No migration background,Some of both,0.09941,348,2143,0.08673,0.11208
1990,30-45 y.,No migration background,Paid,0.19178,738,2143,0.17511,0.20845
1990,30-45 y.,No migration background,Not compensated,0.09631,305,2143,0.08381,0.10880
1990,30-45 y.,Direct migration background,Comp. time,0.08346,55,344,0.05419,0.11273
1990,30-45 y.,Direct migration background,Some of both,0.06018,45,344,0.03501,0.08535
1990,30-45 y.,Direct migration background,Paid,0.25377,244,344,0.20772,0.29983
1990,46-65 y.,No migration background,Comp. time,0.14372,499,1480,0.12584,0.16159
1990,46-65 y.,No migration background,Some of both,0.04846,188,1480,0.03752,0.05941
1990,46-65 y.,No migration background,Paid,0.14882,546,1480,0.13068,0.16696
1990,46-65 y.,No migration background,Not compensated,0.07942,247,1480,0.06564,0.09320
1990,46-65 y.,Direct migration background,Comp. time,0.09267,60,325,0.06109,0.12424
1990,46-65 y.,Direct migration background,Some of both,0.05483,50,325,0.03004,0.07961
1990,46-65 y.,Direct migration background,Paid,0.17580,215,325,0.13435,0.21725
1991,17-29 y.,No migration background,Comp. time,0.18474,517,1300,0.16363,0.20584
1991,17-29 y.,No migration background,Some of both,0.07943,215,1300,0.06473,0.09414
1991,17-29 y.,No migration background,Paid,0.17491,448,1300,0.15425,0.19557
1991,17-29 y.,No migration background,Not compensated,0.05452,120,1300,0.04218,0.06687
1991,17-29 y.,Direct migration background,Comp. time,0.10001,56,241,0.06205,0.13797
1991,17-29 y.,Direct migration background,Some of both,0.05436,32,241,0.02567,0.08304
1991,17-29 y.,Direct migration background,Paid,0.19145,153,241,0.14167,0.24122
1991,17-29 y.,Indirect migration background,Comp. time,0.12581,34,77,0.05125,0.20036
1991,17-29 y.,Indirect migration background,Paid,0.11001,43,77,0.03966,0.18036
1991,30-45 y.,No migration background,Comp. time,0.21681,799,2031,0.19888,0.23473
1991,30-45 y.,No migration background,Some of both,0.08753,292,2031,0.07524,0.09983
1991,30-45 y.,No migration background,Paid,0.18475,613,2031,0.16786,0.20163
1991,30-45 y.,No migration background,Not compensated,0.09398,327,2031,0.08129,0.10668
1991,30-45 y.,Direct migration background,Comp. time,0.10363,76,375,0.07274,0.13452
1991,30-45 y.,Direct migration background,Some of both,0.06293,48,375,0.03832,0.08754
1991,30-45 y.,Direct migration background,Paid,0.30129,251,375,0.25479,0.34779
1991,46-65 y.,No migration background,Comp. time,0.13793,450,1244,0.11876,0.15710
1991,46-65 y.,No migration background,Some of both,0.05054,166,1244,0.03837,0.06272
1991,46-65 y.,No migration background,Paid,0.11621,350,1244,0.09839,0.13402
1991,46-65 y.,No migration background,Not compensated,0.09077,278,1244,0.07480,0.10675
1991,46-65 y.,Direct migration background,Comp. time,0.10433,76,343,0.07194,0.13673
1991,46-65 y.,Direct migration background,Some of both,0.04697,42,343,0.02455,0.06939
1991,46-65 y.,Direct migration background,Paid,0.19701,225,343,0.15485,0.23916
1992,17-29 y.,No migration background,Comp. time,0.19262,486,1219,0.17047,0.21477
1992,17-29 y.,No migration background,Some of both,0.08774,221,1219,0.07185,0.10363
1992,17-29 y.,No migration background,Paid,0.15635,386,1219,0.13596,0.17675
1992,17-29 y.,No migration background,Not compensated,0.05119,126,1219,0.03881,0.06356
1992,17-29 y.,Direct migration background,Comp. time,0.08598,53,229,0.04959,0.12237
1992,17-29 y.,Direct migration background,Some of both,0.08491,35,229,0.04872,0.12109
1992,17-29 y.,Direct migration background,Paid,0.18764,141,229,0.13696,0.23832
1992,17-29 y.,Indirect migration background,Paid,0.10199,44,44,0.01153,0.19245
1992,30-45 y.,No migration background,Comp. time,0.20613,724,2005,0.18842,0.22384
1992,30-45 y.,No migration background,Some of both,0.10537,369,2005,0.09193,0.11882
1992,30-45 y.,No migration background,Paid,0.18018,591,2005,0.16335,0.19700
1992,30-45 y.,No migration background,Not compensated,0.09053,321,2005,0.07797,0.10310
1992,30-45 y.,Direct migration background,Comp. time,0.10589,74,319,0.07207,0.13971
1992,30-45 y.,Direct migration background,Some of both,0.08246,48,319,0.05223,0.11269
1992,30-45 y.,Direct migration background,Paid,0.21800,197,319,0.17262,0.26338
1992,46-65 y.,No migration background,Comp. time,0.12722,404,1115,0.10766,0.14679
1992,46-65 y.,No migration background,Some of both,0.04899,154,1115,0.03632,0.06167
1992,46-65 y.,No migration background,Paid,0.10467,308,1115,0.08669,0.12264
1992,46-65 y.,No migration background,Not compensated,0.08127,249,1115,0.06523,0.09732
1992,46-65 y.,Direct migration background,Comp. time,0.08746,69,315,0.05621,0.11871
1992,46-65 y.,Direct migration background,Some of both,0.05310,47,315,0.02830,0.07790
1992,46-65 y.,Direct migration background,Paid,0.16839,199,315,0.12700,0.20979
1993,17-29 y.,No migration background,Comp. time,0.18944,473,1162,0.16690,0.21198
1993,17-29 y.,No migration background,Some of both,0.08725,223,1162,0.07102,0.10349
1993,17-29 y.,No migration background,Paid,0.14964,353,1162,0.12912,0.17016
1993,17-29 y.,No migration background,Not compensated,0.04828,113,1162,0.03595,0.06061
1993,17-29 y.,Direct migration background,Comp. time,0.07789,40,189,0.03958,0.11620
1993,17-29 y.,Direct migration background,Some of both,0.06139,31,189,0.02708,0.09571
1993,17-29 y.,Direct migration background,Paid,0.18018,118,189,0.12524,0.23511
1993,17-29 y.,Indirect migration background,Comp. time,0.09465,41,97,0.03609,0.15320
1993,17-29 y.,Indirect migration background,Paid,0.11755,56,97,0.05312,0.18198
1993,30-45 y.,No migration background,Comp. time,0.20663,730,2025,0.18899,0.22427
1993,30-45 y.,No migration background,Some of both,0.10084,347,2025,0.08772,0.11396
1993,30-45 y.,No migration background,Paid,0.17901,609,2025,0.16231,0.19571
1993,30-45 y.,No migration background,Not compensated,0.10123,339,2025,0.08809,0.11437
1993,30-45 y.,Direct migration background,Comp. time,0.12441,74,302,0.08713,0.16170
1993,30-45 y.,Direct migration background,Some of both,0.06979,50,302,0.04101,0.09858
1993,30-45 y.,Direct migration background,Paid,0.18737,178,302,0.14329,0.23146
1993,46-65 y.,No migration background,Comp. time,0.11619,356,1080,0.09707,0.13532
1993,46-65 y.,No migration background,Some of both,0.05353,173,1080,0.04010,0.06696
1993,46-65 y.,No migration background,Paid,0.09823,280,1080,0.08047,0.11599
1993,46-65 y.,No migration background,Not compensated,0.08824,271,1080,0.07131,0.10516
1993,46-65 y.,Direct migration background,Comp. time,0.09906,72,274,0.06362,0.13449
1993,46-65 y.,Direct migration background,Some of both,0.04583,47,274,0.02102,0.07063
1993,46-65 y.,Direct migration background,Paid,0.16220,155,274,0.11847,0.20593
1994,17-29 y.,No migration background,Comp. time,0.20762,477,1130,0.18396,0.23128
1994,17-29 y.,No migration background,Some of both,0.09969,227,1130,0.08221,0.11716
1994,17-29 y.,No migration background,Paid,0.12648,302,1130,0.10709,0.14587
1994,17-29 y.,No migration background,Not compensated,0.04904,124,1130,0.03644,0.06163
1994,17-29 y.,Direct migration background,Comp. time,0.08401,46,142,0.03822,0.12980
1994,17-29 y.,Direct migration background,Paid,0.14858,96,142,0.08987,0.20729
1994,17-29 y.,Indirect migration background,Comp. time,0.09111,48,102,0.03499,0.14723
1994,17-29 y.,Indirect migration background,Paid,0.12231,54,102,0.05841,0.18621
1994,30-45 y.,No migration background,Comp. time,0.21802,755,2000,0.19992,0.23612
1994,30-45 y.,No migration background,Some of both,0.10184,360,2000,0.08858,0.11510
1994,30-45 y.,No migration background,Paid,0.16961,548,2000,0.15316,0.18607
1994,30-45 y.,No migration background,Not compensated,0.10209,337,2000,0.08882,0.11537
1994,30-45 y.,Direct migration background,Comp. time,0.15539,90,287,0.11340,0.19738
1994,30-45 y.,Direct migration background,Some of both,0.07464,50,287,0.04418,0.10510
1994,30-45 y.,Direct migration background,Paid,0.19382,147,287,0.14800,0.23963
1994,46-65 y.,No migration background,Comp. time,0.14073,419,1115,0.12031,0.16115
1994,46-65 y.,No migration background,Some of both,0.05871,186,1115,0.04490,0.07251
1994,46-65 y.,No migration background,Paid,0.09169,253,1115,0.07474,0.10863
1994,46-65 y.,No migration background,Not compensated,0.08363,257,1115,0.06737,0.09989
1994,46-65 y.,Direct migration background,Comp. time,0.07803,72,230,0.04329,0.11277
1994,46-65 y.,Direct migration background,Paid,0.16248,158,230,0.11470,0.21026
1995,17-29 y.,No migration background,Comp. time,0.20819,470,1126,0.18446,0.23192
1995,17-29 y.,No migration background,Some of both,0.09772,221,1126,0.08037,0.11507
1995,17-29 y.,No migration background,Paid,0.12191,306,1126,0.10279,0.14103
1995,17-29 y.,No migration background,Not compensated,0.05520,129,1126,0.04185,0.06854
1995,17-29 y.,Direct migration background,Comp. time,0.08635,51,187,0.04599,0.12672
1995,17-29 y.,Direct migration background,Some of both,0.05854,36,187,0.02480,0.09228
1995,17-29 y.,Direct migration background,Paid,0.12704,100,187,0.07918,0.17490
1995,17-29 y.,Indirect migration background,Comp. time,0.11993,61,118,0.06106,0.17880
1995,17-29 y.,Indirect migration background,Paid,0.10590,57,118,0.05014,0.16165
1995,30-45 y.,No migration background,Comp. time,0.23300,834,2084,0.21484,0.25115
1995,30-45 y.,No migration background,Some of both,0.11248,404,2084,0.09891,0.12605
1995,30-45 y.,No migration background,Paid,0.15466,529,2084,0.13913,0.17019
1995,30-45 y.,No migration background,Not compensated,0.09871,317,2084,0.08590,0.11151
1995,30-45 y.,Direct migration background,Comp. time,0.13346,107,440,0.10165,0.16527
1995,30-45 y.,Direct migration background,Some of both,0.07314,66,440,0.04878,0.09749
1995,30-45 y.,Direct migration background,Paid,0.23882,236,440,0.19894,0.27871
1995,30-45 y.,Direct migration background,Not compensated,0.04830,31,440,0.02825,0.06836
1995,46-65 y.,No migration background,Comp. time,0.14138,430,1170,0.12140,0.16135
1995,46-65 y.,No migration background,Some of both,0.06324,202,1170,0.04929,0.07720
1995,46-65 y.,No migration background,Paid,0.09525,270,1170,0.07843,0.11208
1995,46-65 y.,No migration background,Not compensated,0.08618,268,1170,0.07009,0.10226
1995,46-65 y.,Direct migration background,Comp. time,0.07918,71,273,0.04709,0.11127
1995,46-65 y.,Direct migration background,Some of both,0.02584,36,273,0.00699,0.04470
1995,46-65 y.,Direct migration background,Paid,0.15096,166,273,0.10841,0.19350
1996,17-29 y.,No migration background,Comp. time,0.22208,490,1018,0.19654,0.24763
1996,17-29 y.,No migration background,Some of both,0.07612,171,1018,0.05982,0.09242
1996,17-29 y.,No migration background,Paid,0.11822,244,1018,0.09837,0.13806
1996,17-29 y.,No migration background,Not compensated,0.05167,113,1018,0.03806,0.06527
1996,17-29 y.,Direct migration background,Comp. time,0.09175,53,169,0.04810,0.13541
1996,17-29 y.,Direct migration background,Some of both,0.04898,33,169,0.01634,0.08162
1996,17-29 y.,Direct migration background,Paid,0.14375,83,169,0.09070,0.19680
1996,17-29 y.,Indirect migration background,Comp. time,0.12654,61,108,0.06354,0.18953
1996,17-29 y.,Indirect migration background,Paid,0.09344,47,108,0.03829,0.14859
1996,30-45 y.,No migration background,Comp. time,0.25281,888,2132,0.23436,0.27127
1996,30-45 y.,No migration background,Some of both,0.12055,389,2132,0.10673,0.13438
1996,30-45 y.,No migration background,Paid,0.14557,528,2132,0.13060,0.16054
1996,30-45 y.,No migration background,Not compensated,0.09052,327,2132,0.07833,0.10270
1996,30-45 y.,Direct migration background,Comp. time,0.17766,131,374,0.13887,0.21645
1996,30-45 y.,Direct migration background,Some of both,0.06637,54,374,0.04111,0.09164
1996,30-45 y.,Direct migration background,Paid,0.20102,189,374,0.16035,0.24170
1996,46-65 y.,No migration background,Comp. time,0.15597,474,1131,0.13482,0.17713
1996,46-65 y.,No migration background,Some of both,0.05044,157,1131,0.03768,0.06321
1996,46-65 y.,No migration background,Paid,0.07935,237,1131,0.06359,0.09511
1996,46-65 y.,No migration background,Not compensated,0.08539,263,1131,0.06910,0.10169
1996,46-65 y.,Direct migration background,Comp. time,0.10301,92,254,0.06555,0.14046
1996,46-65 y.,Direct migration background,Some of both,0.03186,33,254,0.01022,0.05351
1996,46-65 y.,Direct migration background,Paid,0.11719,129,254,0.07756,0.15682
1997,17-29 y.,No migration background,Comp. time,0.19794,425,861,0.17131,0.22457
1997,17-29 y.,No migration background,Some of both,0.09277,193,861,0.07338,0.11216
1997,17-29 y.,No migration background,Paid,0.06748,143,861,0.05072,0.08425
1997,17-29 y.,No migration background,Not compensated,0.06056,100,861,0.04462,0.07650
1997,17-29 y.,Direct migration background,Comp. time,0.08652,51,96,0.02999,0.14306
1997,17-29 y.,Direct migration background,Paid,0.08886,45,96,0.03164,0.14608
1997,17-29 y.,Indirect migration background,Comp. time,0.16657,71,136,0.10372,0.22942
1997,17-29 y.,Indirect migration background,Some of both,0.05420,31,136,0.01600,0.09239
1997,17-29 y.,Indirect migration background,Paid,0.08659,34,136,0.03915,0.13403
1997,30-45 y.,No migration background,Comp. time,0.23486,794,1862,0.21560,0.25412
1997,30-45 y.,No migration background,Some of both,0.12073,424,1862,0.10593,0.13554
1997,30-45 y.,No migration background,Paid,0.08751,322,1862,0.07467,0.10034
1997,30-45 y.,No migration background,Not compensated,0.09731,322,1862,0.08384,0.11077
1997,30-45 y.,Direct migration background,Comp. time,0.13506,106,287,0.09545,0.17468
1997,30-45 y.,Direct migration background,Some of both,0.09781,68,287,0.06338,0.13223
1997,30-45 y.,Direct migration background,Paid,0.11279,113,287,0.07613,0.14945
1997,46-65 y.,No migration background,Comp. time,0.13444,397,991,0.11319,0.15569
1997,46-65 y.,No migration background,Some of both,0.05665,181,991,0.04225,0.07105
1997,46-65 y.,No migration background,Paid,0.04772,154,991,0.03444,0.06100
1997,46-65 y.,No migration background,Not compensated,0.07958,259,991,0.06272,0.09644
1997,46-65 y.,Direct migration background,Comp. time,0.12553,97,196,0.07902,0.17203
1997,46-65 y.,Direct migration background,Some of both,0.03257,40,196,0.00766,0.05749
1997,46-65 y.,Direct migration background,Paid,0.05179,59,196,0.02069,0.08289
1998,17-29 y.,No migration background,Comp. time,0.18659,434,928,0.16151,0.21167
1998,17-29 y.,No migration background,Some of both,0.09898,227,928,0.07975,0.11820
1998,17-29 y.,No migration background,Paid,0.06578,150,928,0.04982,0.08174
1998,17-29 y.,No migration background,Not compensated,0.05130,117,928,0.03710,0.06550
1998,17-29 y.,Direct migration background,Comp. time,0.09618,43,78,0.03033,0.16204
1998,17-29 y.,Direct migration background,Paid,0.07867,35,78,0.01854,0.13880
1998,17-29 y.,Indirect migration background,Comp. time,0.12963,55,88,0.05905,0.20022
1998,17-29 y.,Indirect migration background,Paid,0.07244,33,88,0.01797,0.12691
1998,30-45 y.,No migration background,Comp. time,0.24342,951,2123,0.22516,0.26168
1998,30-45 y.,No migration background,Some of both,0.11493,459,2123,0.10136,0.12850
1998,30-45 y.,No migration background,Paid,0.08411,334,2123,0.07230,0.09592
1998,30-45 y.,No migration background,Not compensated,0.09791,379,2123,0.08526,0.11055
1998,30-45 y.,Direct migration background,Comp. time,0.12603,104,269,0.08630,0.16577
1998,30-45 y.,Direct migration background,Some of both,0.10426,65,269,0.06767,0.14085
1998,30-45 y.,Direct migration background,Paid,0.12979,100,269,0.08956,0.17003
1998,46-65 y.,No migration background,Comp. time,0.14208,505,1153,0.12192,0.16224
1998,46-65 y.,No migration background,Some of both,0.05720,225,1153,0.04379,0.07061
1998,46-65 y.,No migration background,Paid,0.04505,161,1153,0.03307,0.05703
1998,46-65 y.,No migration background,Not compensated,0.06940,262,1153,0.05472,0.08407
1998,46-65 y.,Direct migration background,Comp. time,0.11620,97,183,0.06964,0.16276
1998,46-65 y.,Direct migration background,Some of both,0.03024,33,183,0.00536,0.05512
1998,46-65 y.,Direct migration background,Paid,0.04700,53,183,0.01625,0.07775
1999,17-29 y.,No migration background,Comp. time,0.18831,401,883,0.16251,0.21411
1999,17-29 y.,No migration background,Some of both,0.08993,201,883,0.07105,0.10881
1999,17-29 y.,No migration background,Paid,0.05896,150,883,0.04341,0.07451
1999,17-29 y.,No migration background,Not compensated,0.06175,131,883,0.04586,0.07763
1999,17-29 y.,Direct migration background,Comp. time,0.12183,43,76,0.04780,0.19586
1999,17-29 y.,Direct migration background,Paid,0.07938,33,76,0.01820,0.14057
1999,17-29 y.,Indirect migration background,Comp. time,0.15845,65,136,0.09685,0.22004
1999,17-29 y.,Indirect migration background,Some of both,0.04187,33,136,0.00808,0.07565
1999,17-29 y.,Indirect migration background,Paid,0.07248,38,136,0.02874,0.11622
1999,30-45 y.,No migration background,Comp. time,0.24914,996,2167,0.23093,0.26736
1999,30-45 y.,No migration background,Some of both,0.12968,503,2167,0.11553,0.14383
1999,30-45 y.,No migration background,Paid,0.07817,309,2167,0.06686,0.08947
1999,30-45 y.,No migration background,Not compensated,0.09254,359,2167,0.08033,0.10474
1999,30-45 y.,Direct migration background,Comp. time,0.15548,104,256,0.11100,0.19995
1999,30-45 y.,Direct migration background,Some of both,0.06323,59,256,0.03336,0.09310
1999,30-45 y.,Direct migration background,Paid,0.11894,93,256,0.07920,0.15867
1999,46-65 y.,No migration background,Comp. time,0.14882,491,1124,0.12800,0.16964
1999,46-65 y.,No migration background,Some of both,0.05941,207,1124,0.04558,0.07323
1999,46-65 y.,No migration background,Paid,0.04239,157,1124,0.03060,0.05417
1999,46-65 y.,No migration background,Not compensated,0.07358,269,1124,0.05831,0.08885
1999,46-65 y.,Direct migration background,Comp. time,0.11747,74,128,0.06147,0.17347
1999,46-65 y.,Direct migration background,Paid,0.05039,54,128,0.01235,0.08844
2000,17-29 y.,No migration background,Comp. time,0.20652,654,1272,0.18427,0.22878
2000,17-29 y.,No migration background,Some of both,0.08098,262,1272,0.06598,0.09598
2000,17-29 y.,No migration background,Paid,0.05529,188,1272,0.04273,0.06786
2000,17-29 y.,No migration background,Not compensated,0.04596,168,1272,0.03445,0.05748
2000,17-29 y.,Direct migration background,Comp. time,0.12281,66,112,0.06175,0.18387
2000,17-29 y.,Direct migration background,Paid,0.08457,46,112,0.03281,0.13633
2000,17-29 y.,Indirect migration background,Comp. time,0.15389,83,160,0.09780,0.20998
2000,17-29 y.,Indirect migration background,Some of both,0.05918,39,160,0.02250,0.09586
2000,17-29 y.,Indirect migration background,Paid,0.05883,38,160,0.02225,0.09541
2000,30-45 y.,No migration background,Comp. time,0.26128,1757,3706,0.24713,0.27542
2000,30-45 y.,No migration background,Some of both,0.12160,804,3706,0.11108,0.13212
2000,30-45 y.,No migration background,Paid,0.08076,531,3706,0.07198,0.08953
2000,30-45 y.,No migration background,Not compensated,0.09102,614,3706,0.08176,0.10029
2000,30-45 y.,Direct migration background,Comp. time,0.14568,176,425,0.11210,0.17926
2000,30-45 y.,Direct migration background,Some of both,0.07905,90,425,0.05337,0.10474
2000,30-45 y.,Direct migration background,Paid,0.10080,125,425,0.07215,0.12946
2000,30-45 y.,Direct migration background,Not compensated,0.03892,34,425,0.02051,0.05733
2000,46-65 y.,No migration background,Comp. time,0.15284,984,2137,0.13758,0.16810
2000,46-65 y.,No migration background,Some of both,0.06374,405,2137,0.05338,0.07410
2000,46-65 y.,No migration background,Paid,0.04559,291,2137,0.03674,0.05444
