year,age_gr,pgisced97,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,Lower Secondary Level,Paid,0.09565,135,251,0.05919,0.13210
1984,46-65 y.,Lower Secondary Level,Not compensated,0.04712,52,251,0.02085,0.07338
1984,46-65 y.,Upper Secondary Level,Comp. time,0.10859,165,620,0.08408,0.13310
1984,46-65 y.,Upper Secondary Level,Some of both,0.03342,56,620,0.01926,0.04757
1984,46-65 y.,Upper Secondary Level,Paid,0.15333,271,620,0.12495,0.18172
1984,46-65 y.,Upper Secondary Level,Not compensated,0.08650,128,620,0.06436,0.10865
1984,46-65 y.,First Stage of Tertiary Education,Not compensated,0.21191,45,45,0.09116,0.33266
1984,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.39983,87,87,0.29630,0.50336
1985,17-29 y.,Lower Secondary Level,Comp. time,0.08551,64,209,0.04750,0.12351
1985,17-29 y.,Lower Secondary Level,Paid,0.09941,108,209,0.05875,0.14007
1985,17-29 y.,Lower Secondary Level,Not compensated,0.05096,37,209,0.02108,0.08085
1985,17-29 y.,Upper Secondary Level,Comp. time,0.15671,197,618,0.12803,0.18540
1985,17-29 y.,Upper Secondary Level,Some of both,0.06873,85,618,0.04877,0.08870
1985,17-29 y.,Upper Secondary Level,Paid,0.16498,240,618,0.13569,0.19426
1985,17-29 y.,Upper Secondary Level,Not compensated,0.07478,96,618,0.05402,0.09553
1985,30-45 y.,Primary Level,Paid,0.15209,52,52,0.05353,0.25065
1985,30-45 y.,Lower Secondary Level,Paid,0.18922,144,144,0.12502,0.25342
1985,30-45 y.,Upper Secondary Level,Comp. time,0.14438,221,851,0.12075,0.16800
1985,30-45 y.,Upper Secondary Level,Some of both,0.05011,85,851,0.03544,0.06478
1985,30-45 y.,Upper Secondary Level,Paid,0.19764,363,851,0.17087,0.22441
1985,30-45 y.,Upper Secondary Level,Not compensated,0.11522,182,851,0.09376,0.13669
1985,30-45 y.,First Stage of Tertiary Education,Comp. time,0.17129,36,114,0.10182,0.24076
1985,30-45 y.,First Stage of Tertiary Education,Paid,0.14236,36,114,0.07793,0.20678
1985,30-45 y.,First Stage of Tertiary Education,Not compensated,0.18201,42,114,0.11086,0.25315
1985,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.11569,39,173,0.06789,0.16349
1985,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.38159,134,173,0.30899,0.45419
1985,46-65 y.,Primary Level,Paid,0.14987,58,58,0.05721,0.24254
1985,46-65 y.,Lower Secondary Level,Comp. time,0.05798,55,213,0.02652,0.08944
1985,46-65 y.,Lower Secondary Level,Paid,0.09662,115,213,0.05685,0.13639
1985,46-65 y.,Lower Secondary Level,Not compensated,0.04178,43,213,0.01484,0.06871
1985,46-65 y.,Upper Secondary Level,Comp. time,0.09619,141,553,0.07159,0.12078
1985,46-65 y.,Upper Secondary Level,Some of both,0.03808,54,553,0.02211,0.05404
1985,46-65 y.,Upper Secondary Level,Paid,0.12581,208,553,0.09815,0.15348
1985,46-65 y.,Upper Secondary Level,Not compensated,0.10495,150,553,0.07939,0.13052
1985,46-65 y.,First Stage of Tertiary Education,Not compensated,0.25278,48,48,0.12853,0.37703
1985,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.39899,88,88,0.29609,0.50189
1986,17-29 y.,Lower Secondary Level,Comp. time,0.08544,64,228,0.04908,0.12180
1986,17-29 y.,Lower Secondary Level,Paid,0.12178,125,228,0.07924,0.16432
1986,17-29 y.,Lower Secondary Level,Not compensated,0.04807,39,228,0.02024,0.07589
1986,17-29 y.,Upper Secondary Level,Comp. time,0.15632,196,619,0.12769,0.18496
1986,17-29 y.,Upper Secondary Level,Some of both,0.08204,94,619,0.06040,0.10367
1986,17-29 y.,Upper Secondary Level,Paid,0.16959,249,619,0.14000,0.19918
1986,17-29 y.,Upper Secondary Level,Not compensated,0.05905,80,619,0.04046,0.07763
1986,30-45 y.,Primary Level,Paid,0.15911,47,47,0.05340,0.26481
1986,30-45 y.,Lower Secondary Level,Comp. time,0.08033,39,166,0.03886,0.12181
1986,30-45 y.,Lower Secondary Level,Paid,0.17530,127,166,0.11728,0.23332
1986,30-45 y.,Upper Secondary Level,Comp. time,0.17581,258,791,0.14926,0.20235
1986,30-45 y.,Upper Secondary Level,Some of both,0.05275,90,791,0.03717,0.06834
1986,30-45 y.,Upper Secondary Level,Paid,0.19310,327,791,0.16558,0.22063
1986,30-45 y.,Upper Secondary Level,Not compensated,0.07872,116,791,0.05994,0.09750
1986,30-45 y.,First Stage of Tertiary Education,Comp. time,0.18343,37,37,0.05700,0.30985
1986,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.12568,48,150,0.07245,0.17890
1986,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.28857,102,150,0.21582,0.36133
1986,46-65 y.,Primary Level,Paid,0.16180,55,55,0.06358,0.26003
1986,46-65 y.,Lower Secondary Level,Comp. time,0.05059,44,164,0.01694,0.08423
1986,46-65 y.,Lower Secondary Level,Paid,0.09993,120,164,0.05389,0.14597
1986,46-65 y.,Upper Secondary Level,Comp. time,0.10359,149,528,0.07757,0.12960
1986,46-65 y.,Upper Secondary Level,Some of both,0.03837,57,528,0.02197,0.05477
1986,46-65 y.,Upper Secondary Level,Paid,0.13567,235,528,0.10643,0.16490
1986,46-65 y.,Upper Secondary Level,Not compensated,0.06137,87,528,0.04088,0.08186
1986,46-65 y.,First Stage of Tertiary Education,Not compensated,0.14650,31,31,0.01996,0.27303
1986,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.33238,74,74,0.22432,0.44044
1988,17-29 y.,Lower Secondary Level,Comp. time,0.11945,86,258,0.07980,0.15911
1988,17-29 y.,Lower Secondary Level,Paid,0.13262,132,258,0.09115,0.17409
1988,17-29 y.,Lower Secondary Level,Not compensated,0.05895,40,258,0.03015,0.08774
1988,17-29 y.,Upper Secondary Level,Comp. time,0.17605,204,622,0.14610,0.20601
1988,17-29 y.,Upper Secondary Level,Some of both,0.06464,82,622,0.04530,0.08398
1988,17-29 y.,Upper Secondary Level,Paid,0.18942,250,622,0.15860,0.22024
1988,17-29 y.,Upper Secondary Level,Not compensated,0.07103,86,622,0.05082,0.09123
1988,30-45 y.,Primary Level,Paid,0.29870,68,68,0.18910,0.40829
1988,30-45 y.,Lower Secondary Level,Paid,0.20371,132,132,0.13474,0.27268
1988,30-45 y.,Upper Secondary Level,Comp. time,0.16906,233,723,0.14172,0.19640
1988,30-45 y.,Upper Secondary Level,Some of both,0.06892,96,723,0.05044,0.08740
1988,30-45 y.,Upper Secondary Level,Paid,0.20153,308,723,0.17227,0.23079
1988,30-45 y.,Upper Secondary Level,Not compensated,0.06357,86,723,0.04577,0.08136
1988,30-45 y.,First Stage of Tertiary Education,Comp. time,0.21489,43,43,0.09066,0.33911
1988,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.11021,42,152,0.06026,0.16016
1988,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.34857,110,152,0.27256,0.42457
1988,46-65 y.,Primary Level,Paid,0.15021,46,46,0.04582,0.25460
1988,46-65 y.,Lower Secondary Level,Comp. time,0.06278,49,167,0.02588,0.09968
1988,46-65 y.,Lower Secondary Level,Paid,0.09899,118,167,0.05356,0.14442
1988,46-65 y.,Upper Secondary Level,Comp. time,0.13260,184,527,0.10362,0.16158
1988,46-65 y.,Upper Secondary Level,Some of both,0.04379,65,527,0.02630,0.06128
1988,46-65 y.,Upper Secondary Level,Paid,0.12400,207,527,0.09584,0.15217
1988,46-65 y.,Upper Secondary Level,Not compensated,0.05560,71,527,0.03602,0.07518
1988,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.35079,81,81,0.24622,0.45537
1989,17-29 y.,Lower Secondary Level,Comp. time,0.12251,80,290,0.08470,0.16031
1989,17-29 y.,Lower Secondary Level,Some of both,0.06570,51,290,0.03714,0.09427
1989,17-29 y.,Lower Secondary Level,Paid,0.12756,125,290,0.08910,0.16602
1989,17-29 y.,Lower Secondary Level,Not compensated,0.05446,34,290,0.02830,0.08062
1989,17-29 y.,Upper Secondary Level,Comp. time,0.18218,212,654,0.15257,0.21178
1989,17-29 y.,Upper Secondary Level,Some of both,0.06937,86,654,0.04988,0.08886
1989,17-29 y.,Upper Secondary Level,Paid,0.21036,280,654,0.17910,0.24162
1989,17-29 y.,Upper Secondary Level,Not compensated,0.06530,76,654,0.04635,0.08425
1989,30-45 y.,Primary Level,Paid,0.26044,54,54,0.14229,0.37860
1989,30-45 y.,Lower Secondary Level,Comp. time,0.08007,31,167,0.03878,0.12136
1989,30-45 y.,Lower Secondary Level,Paid,0.25997,136,167,0.19324,0.32669
1989,30-45 y.,Upper Secondary Level,Comp. time,0.18423,251,788,0.15714,0.21131
1989,30-45 y.,Upper Secondary Level,Some of both,0.09077,122,788,0.07070,0.11085
1989,30-45 y.,Upper Secondary Level,Paid,0.22070,332,788,0.19172,0.24967
1989,30-45 y.,Upper Secondary Level,Not compensated,0.06261,83,788,0.04568,0.07953
1989,30-45 y.,First Stage of Tertiary Education,Comp. time,0.22120,41,41,0.09257,0.34982
1989,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.13051,48,182,0.08143,0.17959
1989,30-45 y.,Second Stage of Tertiary Education,Some of both,0.10419,35,182,0.05968,0.14870
1989,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.31697,99,182,0.24919,0.38476
1989,46-65 y.,Primary Level,Paid,0.18916,53,53,0.08271,0.29561
1989,46-65 y.,Lower Secondary Level,Comp. time,0.07611,53,180,0.03727,0.11496
1989,46-65 y.,Lower Secondary Level,Paid,0.11006,127,180,0.06421,0.15590
1989,46-65 y.,Upper Secondary Level,Comp. time,0.14156,181,570,0.11291,0.17020
1989,46-65 y.,Upper Secondary Level,Some of both,0.05074,72,570,0.03271,0.06878
1989,46-65 y.,Upper Secondary Level,Paid,0.14749,232,570,0.11835,0.17662
1989,46-65 y.,Upper Secondary Level,Not compensated,0.07205,85,570,0.05080,0.09329
1989,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.32796,72,72,0.21876,0.43717
1990,17-29 y.,Lower Secondary Level,Comp. time,0.12531,101,355,0.09082,0.15980
1990,17-29 y.,Lower Secondary Level,Some of both,0.05636,56,355,0.03234,0.08038
1990,17-29 y.,Lower Secondary Level,Paid,0.16046,164,355,0.12223,0.19870
1990,17-29 y.,Lower Secondary Level,Not compensated,0.04761,34,355,0.02543,0.06979
1990,17-29 y.,Upper Secondary Level,Comp. time,0.18858,350,1082,0.16526,0.21190
1990,17-29 y.,Upper Secondary Level,Some of both,0.08466,179,1082,0.06806,0.10125
1990,17-29 y.,Upper Secondary Level,Paid,0.22840,479,1082,0.20338,0.25343
1990,17-29 y.,Upper Secondary Level,Not compensated,0.04636,74,1082,0.03383,0.05889
1990,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,0.20873,32,32,0.06567,0.35180
1990,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.26753,72,72,0.16456,0.37050
1990,30-45 y.,Primary Level,Paid,0.25325,48,48,0.12892,0.37758
1990,30-45 y.,Lower Secondary Level,Comp. time,0.09071,40,187,0.04944,0.13199
1990,30-45 y.,Lower Secondary Level,Paid,0.23638,147,187,0.17532,0.29744
1990,30-45 y.,Upper Secondary Level,Comp. time,0.20435,468,1399,0.18321,0.22548
1990,30-45 y.,Upper Secondary Level,Some of both,0.09029,221,1399,0.07527,0.10532
1990,30-45 y.,Upper Secondary Level,Paid,0.23456,596,1399,0.21234,0.25677
1990,30-45 y.,Upper Secondary Level,Not compensated,0.06124,114,1399,0.04867,0.07381
1990,30-45 y.,First Stage of Tertiary Education,Comp. time,0.21396,68,171,0.15231,0.27561
1990,30-45 y.,First Stage of Tertiary Education,Some of both,0.16315,42,171,0.10760,0.21870
1990,30-45 y.,First Stage of Tertiary Education,Paid,0.16116,61,171,0.10589,0.21643
1990,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.22811,206,562,0.19339,0.26284
1990,30-45 y.,Second Stage of Tertiary Education,Some of both,0.11009,85,562,0.08419,0.13599
1990,30-45 y.,Second Stage of Tertiary Education,Paid,0.07567,93,562,0.05378,0.09755
1990,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.24892,178,562,0.21314,0.28470
1990,46-65 y.,Primary Level,Paid,0.16025,47,47,0.05424,0.26626
1990,46-65 y.,Lower Secondary Level,Comp. time,0.08173,63,262,0.04850,0.11497
1990,46-65 y.,Lower Secondary Level,Some of both,0.03184,32,262,0.01054,0.05314
1990,46-65 y.,Lower Secondary Level,Paid,0.13662,167,262,0.09496,0.17829
1990,46-65 y.,Upper Secondary Level,Comp. time,0.16364,341,986,0.14054,0.18675
1990,46-65 y.,Upper Secondary Level,Some of both,0.04707,121,986,0.03384,0.06030
1990,46-65 y.,Upper Secondary Level,Paid,0.18199,443,986,0.15790,0.20609
1990,46-65 y.,Upper Secondary Level,Not compensated,0.05173,81,986,0.03790,0.06556
1990,46-65 y.,First Stage of Tertiary Education,Comp. time,0.15667,49,88,0.08029,0.23305
1990,46-65 y.,First Stage of Tertiary Education,Paid,0.11422,39,88,0.04738,0.18106
1990,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.14513,92,344,0.10785,0.18240
1990,46-65 y.,Second Stage of Tertiary Education,Some of both,0.07582,47,344,0.04780,0.10383
1990,46-65 y.,Second Stage of Tertiary Education,Paid,0.07139,50,344,0.04414,0.09864
1990,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.31049,155,344,0.26152,0.35946
1991,17-29 y.,Lower Secondary Level,Comp. time,0.13110,97,354,0.09589,0.16631
1991,17-29 y.,Lower Secondary Level,Some of both,0.05183,54,354,0.02871,0.07496
1991,17-29 y.,Lower Secondary Level,Paid,0.18327,170,354,0.14291,0.22363
1991,17-29 y.,Lower Secondary Level,Not compensated,0.04727,33,354,0.02513,0.06940
1991,17-29 y.,Upper Secondary Level,Comp. time,0.19168,361,971,0.16691,0.21646
1991,17-29 y.,Upper Secondary Level,Some of both,0.09809,166,971,0.07937,0.11681
1991,17-29 y.,Upper Secondary Level,Paid,0.19811,377,971,0.17303,0.22320
1991,17-29 y.,Upper Secondary Level,Not compensated,0.04632,67,971,0.03309,0.05955
1991,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,0.27241,39,39,0.13086,0.41396
1991,17-29 y.,First Stage of Tertiary Education,Comp. time,0.33517,32,32,0.16900,0.50135
1991,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.26136,62,62,0.15110,0.37162
1991,30-45 y.,Primary Level,Paid,0.30540,61,61,0.18886,0.42194
1991,30-45 y.,Lower Secondary Level,Comp. time,0.09939,49,195,0.05729,0.14149
1991,30-45 y.,Lower Secondary Level,Paid,0.27146,146,195,0.20888,0.33404
1991,30-45 y.,Upper Secondary Level,Comp. time,0.21593,511,1339,0.19388,0.23798
1991,30-45 y.,Upper Secondary Level,Some of both,0.09162,202,1339,0.07616,0.10708
1991,30-45 y.,Upper Secondary Level,Paid,0.22996,516,1339,0.20741,0.25251
1991,30-45 y.,Upper Secondary Level,Not compensated,0.05525,110,1339,0.04301,0.06749
1991,30-45 y.,First Stage of Tertiary Education,Comp. time,0.21870,69,142,0.15047,0.28693
1991,30-45 y.,First Stage of Tertiary Education,Some of both,0.11130,34,142,0.05939,0.16321
1991,30-45 y.,First Stage of Tertiary Education,Paid,0.12001,39,142,0.06637,0.17365
1991,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.23779,212,541,0.20189,0.27370
1991,30-45 y.,Second Stage of Tertiary Education,Some of both,0.09393,64,541,0.06933,0.11854
1991,30-45 y.,Second Stage of Tertiary Education,Paid,0.08279,71,541,0.05955,0.10604
1991,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.23659,194,541,0.20074,0.27243
1991,46-65 y.,Primary Level,Paid,0.17672,53,53,0.07304,0.28039
1991,46-65 y.,Lower Secondary Level,Comp. time,0.08449,67,207,0.04651,0.12247
1991,46-65 y.,Lower Secondary Level,Paid,0.12000,140,207,0.07562,0.16437
1991,46-65 y.,Upper Secondary Level,Comp. time,0.15357,311,837,0.12913,0.17801
1991,46-65 y.,Upper Secondary Level,Some of both,0.05420,109,837,0.03885,0.06955
1991,46-65 y.,Upper Secondary Level,Paid,0.15260,319,837,0.12823,0.17698
1991,46-65 y.,Upper Secondary Level,Not compensated,0.06288,98,837,0.04643,0.07934
1991,46-65 y.,First Stage of Tertiary Education,Comp. time,0.18551,50,84,0.10188,0.26914
1991,46-65 y.,First Stage of Tertiary Education,Paid,0.13378,34,84,0.06054,0.20702
1991,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.12588,77,274,0.08653,0.16523
1991,46-65 y.,Second Stage of Tertiary Education,Some of both,0.06500,41,274,0.03576,0.09425
1991,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.28975,156,274,0.23594,0.34357
1992,17-29 y.,Lower Secondary Level,Comp. time,0.13691,107,327,0.09959,0.17422
1992,17-29 y.,Lower Secondary Level,Some of both,0.04787,46,327,0.02469,0.07104
1992,17-29 y.,Lower Secondary Level,Paid,0.15553,140,327,0.11619,0.19488
1992,17-29 y.,Lower Secondary Level,Not compensated,0.04026,34,327,0.01892,0.06160
1992,17-29 y.,Upper Secondary Level,Comp. time,0.19385,327,919,0.16828,0.21942
1992,17-29 y.,Upper Secondary Level,Some of both,0.10767,171,919,0.08762,0.12772
1992,17-29 y.,Upper Secondary Level,Paid,0.18490,348,919,0.15979,0.21001
1992,17-29 y.,Upper Secondary Level,Not compensated,0.04694,73,919,0.03326,0.06062
1992,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,0.23794,36,36,0.09687,0.37902
1992,17-29 y.,First Stage of Tertiary Education,Comp. time,0.36006,35,35,0.19871,0.52141
1992,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.26731,43,43,0.13347,0.40116
1992,30-45 y.,Primary Level,Paid,0.22793,44,44,0.10255,0.35332
1992,30-45 y.,Lower Secondary Level,Comp. time,0.09035,39,168,0.04687,0.13383
1992,30-45 y.,Lower Secondary Level,Paid,0.25892,129,168,0.19248,0.32536
1992,30-45 y.,Upper Secondary Level,Comp. time,0.20806,472,1303,0.18601,0.23011
1992,30-45 y.,Upper Secondary Level,Some of both,0.10356,239,1303,0.08701,0.12011
1992,30-45 y.,Upper Secondary Level,Paid,0.22447,490,1303,0.20181,0.24713
1992,30-45 y.,Upper Secondary Level,Not compensated,0.05343,102,1303,0.04122,0.06565
1992,30-45 y.,First Stage of Tertiary Education,Comp. time,0.21185,56,150,0.14624,0.27746
1992,30-45 y.,First Stage of Tertiary Education,Some of both,0.12883,48,150,0.07504,0.18262
1992,30-45 y.,First Stage of Tertiary Education,Paid,0.13834,46,150,0.08290,0.19377
1992,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.21981,197,524,0.18432,0.25530
1992,30-45 y.,Second Stage of Tertiary Education,Some of both,0.12200,84,524,0.09395,0.15005
1992,30-45 y.,Second Stage of Tertiary Education,Paid,0.06313,53,524,0.04229,0.08398
1992,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.21341,190,524,0.17829,0.24852
1992,46-65 y.,Primary Level,Paid,0.15015,42,42,0.04080,0.25949
1992,46-65 y.,Lower Secondary Level,Comp. time,0.08029,60,184,0.04092,0.11966
1992,46-65 y.,Lower Secondary Level,Paid,0.10644,124,184,0.06176,0.15113
1992,46-65 y.,Upper Secondary Level,Comp. time,0.13772,269,754,0.11311,0.16234
1992,46-65 y.,Upper Secondary Level,Some of both,0.05792,113,754,0.04124,0.07461
1992,46-65 y.,Upper Secondary Level,Paid,0.14172,291,754,0.11681,0.16663
1992,46-65 y.,Upper Secondary Level,Not compensated,0.05038,81,754,0.03476,0.06600
1992,46-65 y.,First Stage of Tertiary Education,Comp. time,0.16800,45,45,0.05753,0.27847
1992,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.11904,75,226,0.07673,0.16136
1992,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.28831,151,226,0.22912,0.34750
1993,17-29 y.,Lower Secondary Level,Comp. time,0.11559,101,312,0.08005,0.15112
1993,17-29 y.,Lower Secondary Level,Some of both,0.06769,54,312,0.03977,0.09561
1993,17-29 y.,Lower Secondary Level,Paid,0.14036,126,312,0.10176,0.17897
1993,17-29 y.,Lower Secondary Level,Not compensated,0.03880,31,312,0.01734,0.06026
1993,17-29 y.,Upper Secondary Level,Comp. time,0.19790,327,891,0.17173,0.22408
1993,17-29 y.,Upper Secondary Level,Some of both,0.10003,168,891,0.08032,0.11975
1993,17-29 y.,Upper Secondary Level,Paid,0.18943,327,891,0.16369,0.21518
1993,17-29 y.,Upper Secondary Level,Not compensated,0.04818,69,891,0.03411,0.06225
1993,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,0.22246,34,34,0.08056,0.36436
1993,17-29 y.,First Stage of Tertiary Education,Comp. time,0.39476,32,32,0.22269,0.56683
1993,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.26524,40,40,0.12669,0.40380
1993,30-45 y.,Primary Level,Paid,0.22689,45,45,0.10314,0.35065
1993,30-45 y.,Lower Secondary Level,Comp. time,0.11334,46,165,0.06482,0.16186
1993,30-45 y.,Lower Secondary Level,Paid,0.25872,119,165,0.19170,0.32575
1993,30-45 y.,Upper Secondary Level,Comp. time,0.20181,446,1285,0.17986,0.22377
1993,30-45 y.,Upper Secondary Level,Some of both,0.09725,219,1285,0.08105,0.11346
1993,30-45 y.,Upper Secondary Level,Paid,0.21788,500,1285,0.19530,0.24046
1993,30-45 y.,Upper Secondary Level,Not compensated,0.06540,120,1285,0.05188,0.07893
1993,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.31770,39,39,0.16967,0.46573
1993,30-45 y.,First Stage of Tertiary Education,Comp. time,0.20027,64,148,0.13557,0.26497
1993,30-45 y.,First Stage of Tertiary Education,Some of both,0.12474,43,148,0.07133,0.17816
1993,30-45 y.,First Stage of Tertiary Education,Paid,0.10879,41,148,0.05845,0.15913
1993,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.21568,198,532,0.18069,0.25066
1993,30-45 y.,Second Stage of Tertiary Education,Some of both,0.10991,88,532,0.08330,0.13651
1993,30-45 y.,Second Stage of Tertiary Education,Paid,0.07503,61,532,0.05263,0.09744
1993,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.22553,185,532,0.18998,0.26108
1993,46-65 y.,Primary Level,Paid,0.14882,39,39,0.03566,0.26199
1993,46-65 y.,Lower Secondary Level,Comp. time,0.06890,48,155,0.02890,0.10891
1993,46-65 y.,Lower Secondary Level,Paid,0.12178,107,155,0.07013,0.17343
1993,46-65 y.,Upper Secondary Level,Comp. time,0.13039,253,716,0.10571,0.15508
1993,46-65 y.,Upper Secondary Level,Some of both,0.05869,120,716,0.04146,0.07592
1993,46-65 y.,Upper Secondary Level,Paid,0.12164,242,716,0.09768,0.14560
1993,46-65 y.,Upper Secondary Level,Not compensated,0.05975,101,716,0.04237,0.07712
1993,46-65 y.,First Stage of Tertiary Education,Comp. time,0.17969,42,42,0.06217,0.29722
1993,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.10537,71,261,0.06805,0.14269
1993,46-65 y.,Second Stage of Tertiary Education,Some of both,0.05371,34,261,0.02630,0.08111
1993,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.28857,156,261,0.23350,0.34365
1994,17-29 y.,Lower Secondary Level,Comp. time,0.12900,93,281,0.08973,0.16826
1994,17-29 y.,Lower Secondary Level,Some of both,0.07076,44,281,0.04072,0.10079
1994,17-29 y.,Lower Secondary Level,Paid,0.13579,111,281,0.09567,0.17592
1994,17-29 y.,Lower Secondary Level,Not compensated,0.03311,33,281,0.01215,0.05407
1994,17-29 y.,Upper Secondary Level,Comp. time,0.21438,333,849,0.18676,0.24200
1994,17-29 y.,Upper Secondary Level,Some of both,0.12145,178,849,0.09947,0.14344
1994,17-29 y.,Upper Secondary Level,Paid,0.15260,268,849,0.12840,0.17681
1994,17-29 y.,Upper Secondary Level,Not compensated,0.04210,70,849,0.02858,0.05562
1994,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,0.21861,40,40,0.08890,0.34833
1994,17-29 y.,First Stage of Tertiary Education,Comp. time,0.39133,36,36,0.22964,0.55302
1994,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.30136,48,48,0.17018,0.43254
1994,30-45 y.,Primary Level,Paid,0.21590,34,34,0.07552,0.35628
1994,30-45 y.,Lower Secondary Level,Comp. time,0.13623,53,143,0.07981,0.19265
1994,30-45 y.,Lower Secondary Level,Paid,0.19559,90,143,0.13035,0.26083
1994,30-45 y.,Upper Secondary Level,Comp. time,0.22065,475,1263,0.19777,0.24353
1994,30-45 y.,Upper Secondary Level,Some of both,0.10119,230,1263,0.08455,0.11782
1994,30-45 y.,Upper Secondary Level,Paid,0.20904,454,1263,0.18660,0.23147
1994,30-45 y.,Upper Secondary Level,Not compensated,0.05635,104,1263,0.04363,0.06907
1994,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.27696,41,41,0.13828,0.41564
1994,30-45 y.,First Stage of Tertiary Education,Comp. time,0.23700,69,149,0.16849,0.30551
1994,30-45 y.,First Stage of Tertiary Education,Some of both,0.10374,38,149,0.05462,0.15287
1994,30-45 y.,First Stage of Tertiary Education,Paid,0.14427,42,149,0.08767,0.20088
