"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1991","AkademikerIn","maennlich","44.2","42.75","705","33","40","50","60","70","43.4","45","5","80","43","45"
"1991","AkademikerIn","weiblich","37.39","39.5","520","21.5","30","43.8","50","70","36.49","38.29","1.5","75","40","40"
"1991","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1991","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1991","Realschule","maennlich","","","","","","","","","","","","","",""
"1991","Realschule","weiblich","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1992","AkademikerIn","maennlich","44.53","44.75","680","33","40","50","60","70","43.74","45.32","3","80","44","45"
"1992","AkademikerIn","weiblich","37.24","39.5","507","20","32","43","50","60","36.35","38.13","1","75","40","40"
"1992","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1992","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1992","Realschule","maennlich","","","","","","","","","","","","","",""
"1992","Realschule","weiblich","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1993","AkademikerIn","maennlich","44.61","44.5","661","35","40","50","55","72.5","43.86","45.36","2","80","45","45"
"1993","AkademikerIn","weiblich","37.04","39.75","497","18","30","43","50","70","36.03","38.05","1","80","40","40"
"1993","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1993","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1993","Realschule","maennlich","","","","","","","","","","","","","",""
"1993","Realschule","weiblich","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1994","AkademikerIn","maennlich","44.9","44.75","673","36","40","50","60","70","44.1","45.7","5","80","44","45"
"1994","AkademikerIn","weiblich","36.38","39.75","514","16","30","43","50","65","35.41","37.35","1.5","80","40","40"
"1994","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1994","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1994","Realschule","maennlich","","","","","","","","","","","","","",""
"1994","Realschule","weiblich","34.84","38.25","963","19.5","27","40.5","45","56.5","34.17","35.51","3","70","39.5","40"
"1995","(Fach-)Abitur","maennlich","39.56","39.75","329","20","38","45","55","70","38.22","40.9","1.5","80","40","40"
"1995","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1995","AkademikerIn","maennlich","44.75","44.5","738","36","40","50","56","72","43.98","45.52","2","80","45","45"
"1995","AkademikerIn","weiblich","35.9","39.5","571","18","27","44","50","65","34.92","36.88","3","80","40","40"
"1995","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1995","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1995","Realschule","maennlich","","","","","","","","","","","","","",""
"1995","Realschule","weiblich","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","maennlich","40.37","39.75","324","20.5","38.5","45","56","70","39.13","41.61","2.5","70","40","41"
"1996","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1996","AkademikerIn","maennlich","45.12","44.5","716","36","40","50","60","75","44.34","45.9","2.5","80","45","45"
"1996","AkademikerIn","weiblich","36.21","39.5","553","18","27","43.5","50","62.5","35.3","37.12","1.5","75","40","40"
"1996","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1996","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1996","Realschule","maennlich","","","","","","","","","","","","","",""
"1996","Realschule","weiblich","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","maennlich","40.85","39.5","322","27","38.5","45","55","70","39.59","42.11","1","80","40","42"
"1997","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1997","AkademikerIn","maennlich","45.26","44.5","738","37.5","40","50","60","70.5","44.49","46.03","2","80","45","45"
"1997","AkademikerIn","weiblich","36.78","39.8","550","18","30","44","50","67","35.86","37.7","2","72","40","40"
"1997","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1997","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1997","Realschule","maennlich","","","","","","","","","","","","","",""
"1997","Realschule","weiblich","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","maennlich","38.72","39.75","356","12","38","45","50","65","37.39","40.05","2","77","40","41.5"
"1998","(Fach-)Abitur","weiblich","33.65","38.25","319","10.5","24.5","42","47","65","32.23","35.07","2","70","38","40"
"1998","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","weiblich","32.38","37.25","89","10","20","40","48","80","29.45","35.31","6","80","30","38.5"
"1998","AkademikerIn","maennlich","45.01","44.5","795","35","40","50","60","75","44.26","45.76","2","80","45","45"
"1998","AkademikerIn","weiblich","36.87","39.75","603","20","30","45","50","65","35.98","37.76","3","75.5","40","40"
"1998","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1998","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1998","Realschule","maennlich","","","","","","","","","","","","","",""
"1998","Realschule","weiblich","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","maennlich","38.96","39.75","356","15","38","45","50","70","37.58","40.34","2","80","40","42"
"1999","(Fach-)Abitur","weiblich","34","38.25","355","10.5","25","42","48","70","32.56","35.44","3","80","38","40"
"1999","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1999","AkademikerIn","maennlich","44.8","44.5","823","35","40","50","60","70","44.06","45.54","5","80","45","45"
"1999","AkademikerIn","weiblich","35.77","39.5","636","15","28","43","50","60","34.86","36.68","1","80","40","40"
"1999","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1999","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1999","Realschule","maennlich","","","","","","","","","","","","","",""
"1999","Realschule","weiblich","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","maennlich","40.4","39.75","713","20","38.5","45","55","70","39.46","41.34","2","80","40","41"
"2000","(Fach-)Abitur","weiblich","33.33","38.25","660","10.5","24","42","45","60","32.29","34.37","2","80","38","38.7999992370605"
"2000","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","weiblich","24.84","25.25","84","6.5","10","39","40","50","21.71","27.97","1.5","50","16","35"
"2000","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2000","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2000","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2000","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2000","Realschule","maennlich","","","","","","","","","","","","","",""
"2000","Realschule","weiblich","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","maennlich","40.85","39.75","675","20","38.5","45","60","75","39.88","41.82","1","80","40","40.5"
"2001","(Fach-)Abitur","weiblich","32.64","37.75","657","10","22","42","45","60","31.58","33.7","2","75","37","38.5"
"2001","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","weiblich","21.05","15.5","87","4","8","37","40","45","17.96","24.14","1","49","12","30"
"2001","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2001","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2001","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2001","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2001","Realschule","maennlich","","","","","","","","","","","","","",""
"2001","Realschule","weiblich","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","maennlich","40.79","39.75","731","23","38.5","45","52","70","39.87","41.71","2","80","40","42"
"2002","(Fach-)Abitur","weiblich","32.48","37.75","741","10","21","41","45","60","31.48","33.48","2","80","36","38.5"
"2002","(noch) kein Abschluss","maennlich","32.95","37.75","83","8","15","40","52","78","28.89","37.01","1","78","35","40"
"2002","(noch) kein Abschluss","weiblich","23.65","19","86","8","10","37","40","48","20.62","26.68","2","49","10.5","21"
"2002","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2002","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2002","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2002","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2002","Realschule","maennlich","","","","","","","","","","","","","",""
"2002","Realschule","weiblich","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","maennlich","40.64","39.75","707","25","38.5","45","52","70","39.69","41.59","1.5","80","40","42"
"2003","(Fach-)Abitur","weiblich","30.4","36.5","750","10","20","40","45","54","29.41","31.39","2","70","34","37.5"
"2003","(noch) kein Abschluss","maennlich","34.23","38.25","72","4","24","45","50","68","29.99","38.47","1","68","35","40"
"2003","(noch) kein Abschluss","weiblich","22.85","16.5","68","5","10","38","44","47","19.08","26.62","1","56","11","30"
"2003","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2003","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2003","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2003","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2003","Realschule","maennlich","","","","","","","","","","","","","",""
"2003","Realschule","weiblich","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","maennlich","40.56","39.75","700","25","38.5","45","50","70","39.59","41.53","2","80","40","41"
"2004","(Fach-)Abitur","weiblich","30.75","35.75","745","10","20","40","45","59","29.76","31.74","2","80","33.5","37.5"
"2004","(noch) kein Abschluss","maennlich","33.25","37.75","61","5","12","40","53","75","28.38","38.12","1","75","35","40"
"2004","(noch) kein Abschluss","weiblich","22.31","19","67","5","8","37","40","60","18.51","26.11","1.5","60","12","27.5"
"2004","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2004","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2004","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2004","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2004","Realschule","maennlich","","","","","","","","","","","","","",""
"2004","Realschule","weiblich","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","maennlich","40.13","39.75","666","20","38.5","45","50","70","39.12","41.14","2","80","40","42"
"2005","(Fach-)Abitur","weiblich","31.06","34.75","710","10","20","40","45","60","30.01","32.11","1","80","33.5","37.5"
"2005","(noch) kein Abschluss","maennlich","32.61","37.75","61","5","15","40","50","70","27.77","37.45","2","70","35","40"
"2005","(noch) kein Abschluss","weiblich","23.24","20.5","55","6","8","37.5","40","45","19.15","27.33","1.5","50","12","30"
"2005","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2005","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2005","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2005","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2005","Realschule","maennlich","","","","","","","","","","","","","",""
"2005","Realschule","weiblich","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","maennlich","40.63","39.75","674","22","39","45","54","70","39.68","41.58","1.5","80","40","42"
"2006","(Fach-)Abitur","weiblich","31.32","36.75","765","10","20","40.5","45","60","30.34","32.3","1","80","33","37.5"
"2006","(noch) kein Abschluss","maennlich","36.81","38.25","60","8.5","20","45","67","80","31.58","42.04","1.5","80","25","40"
"2006","(noch) kein Abschluss","weiblich","27.45","32.5","48","6","15","40","40","50","23.08","31.82","1","50","12","35"
"2006","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2006","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2006","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2006","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2006","Realschule","maennlich","","","","","","","","","","","","","",""
"2006","Realschule","weiblich","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","maennlich","40.75","40.75","674","20","38.5","45","55","70","39.78","41.72","2","80","41","42"
"2007","(Fach-)Abitur","weiblich","31.2","36.25","754","10","20","41","45","60","30.19","32.21","1.5","80","31","37"
"2007","(noch) kein Abschluss","maennlich","36.88","39.5","46","12","25","45","55","75","31.43","42.33","2","75","25","40"
"2007","(noch) kein Abschluss","weiblich","25.05","27.75","46","4","10.5","38.5","40","42","20.65","29.45","2","49","16","35"
"2007","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2007","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2007","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2007","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2007","Realschule","maennlich","","","","","","","","","","","","","",""
"2007","Realschule","weiblich","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","maennlich","40.17","40.75","630","20","38.5","45","50","70","39.19","41.15","2","80","41","42"
"2008","(Fach-)Abitur","weiblich","31.06","34.5","712","10","20","41","45","60","30.03","32.09","1","70","34","38"
"2008","(noch) kein Abschluss","maennlich","37.11","38.25","52","9","33","45","60","68","31.88","42.34","1.5","68","33","40"
"2008","(noch) kein Abschluss","weiblich","21.24","18","43","4.5","10","35","40","42.5","17.16","25.32","2","42.5","10","27.5"
"2008","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2008","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2008","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2008","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2008","Realschule","maennlich","","","","","","","","","","","","","",""
"2008","Realschule","weiblich","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","maennlich","39.6","39.85","582","15","38","45","52","70","38.58","40.62","2","80","40","42"
"2009","(Fach-)Abitur","weiblich","31.26","36.75","673","10","20","41","45","60","30.21","32.31","2","72","34","38"
"2009","(noch) kein Abschluss","maennlich","33.09","37.75","54","8","15","45","55","65","27.93","38.25","1","65","25","40"
"2009","(noch) kein Abschluss","weiblich","21.88","22.5","33","4.5","8","33","44","44","17.33","26.43","2","44","8","24"
"2009","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2009","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2009","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2009","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2009","Realschule","maennlich","","","","","","","","","","","","","",""
"2009","Realschule","weiblich","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","maennlich","39.56","39.75","879","20","38","45","50","68","38.72","40.4","1","80","41","42"
"2010","(Fach-)Abitur","weiblich","30.67","33.5","988","10","20","41","45","65","29.8","31.54","2","75","30","30"
"2010","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","weiblich","20.25","15.5","49","4.5","6","36","40","42","16.61","23.89","1","48","10","20"
"2010","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2010","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2010","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2010","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2010","Realschule","maennlich","","","","","","","","","","","","","",""
"2010","Realschule","weiblich","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","maennlich","40.3","40.25","990","20","39","45","55","70","39.52","41.08","2","80","41.5","42"
"2011","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","weiblich","26.72","27.75","89","5","9","40","46","60","23.37","30.07","2","60","10","24"
"2011","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2011","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2011","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2011","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2011","Realschule","maennlich","","","","","","","","","","","","","",""
"2011","Realschule","weiblich","33.53","37.75","3075","14","25","42","45","60","33.07","33.99","0.5","80","30","32.5"
"2012","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","weiblich","19.93","13","94","6","9","30","40","50","16.99","22.87","1","55","12","22"
"2012","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2012","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2012","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2012","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2012","Realschule","maennlich","","","","","","","","","","","","","",""
"2012","Realschule","weiblich","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2013","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2013","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2013","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2013","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2013","Realschule","maennlich","","","","","","","","","","","","","",""
"2013","Realschule","weiblich","33.03","35.75","3054","15","25","40","45","60","32.58","33.48","1","75","32","34"
"2014","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2014","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2014","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2014","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2014","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2014","Realschule","maennlich","","","","","","","","","","","","","",""
"2014","Realschule","weiblich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2015","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2015","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2015","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2015","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2015","Realschule","maennlich","","","","","","","","","","","","","",""
"2015","Realschule","weiblich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2016","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2016","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2016","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2016","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2016","Realschule","maennlich","","","","","","","","","","","","","",""
"2016","Realschule","weiblich","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2017","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2017","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2017","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2017","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2017","Realschule","maennlich","","","","","","","","","","","","","",""
"2017","Realschule","weiblich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","maennlich","37.27","39.5","309","15","35","42","50","70","35.68","38.86","2","72","40","40"
"2018","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2018","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2018","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2018","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2018","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2018","Realschule","maennlich","","","","","","","","","","","","","",""
"2018","Realschule","weiblich","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","maennlich","35.94","39.5","379","10","25","42","60","60","34.49","37.39","1","66","40","40"
"2019","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
