"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1994","16-34 Jahre alt","(noch) kein Abschluss","39.32","39","75","37.1","41.54"
"1994","16-34 Jahre alt","AkademikerInnen","40.15","40","330","38.98","41.32"
"1994","16-34 Jahre alt","Hauptschulabschluss","40.13","40","975","39.49","40.77"
"1994","16-34 Jahre alt","Realschulabschluss","","","","",""
"1994","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1994","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1994","35-65 Jahre alt","AkademikerInnen","42.19","42","851","41.42","42.96"
"1994","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1994","35-65 Jahre alt","Realschulabschluss","39.54","40","840","38.74","40.34"
"1994","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1994","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1994","66 und Ã¤lter","AkademikerInnen","32.87","33.66","6","17.35","48.39"
"1994","66 und Ã¤lter","Hauptschulabschluss","27.6","14.95","8","10.6","44.6"
"1994","66 und Ã¤lter","Realschulabschluss","","","","",""
"1995","16-34 Jahre alt","(Fach-)Abitur","35.58","39","373","34.29","36.87"
"1995","16-34 Jahre alt","(noch) kein Abschluss","33.92","38.07","73","31.01","36.83"
"1995","16-34 Jahre alt","AkademikerInnen","42.61","42","351","41.44","43.78"
"1995","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1995","16-34 Jahre alt","Realschulabschluss","","","","",""
"1995","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1995","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1995","35-65 Jahre alt","AkademikerInnen","40.92","42","957","40.15","41.69"
"1995","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1995","35-65 Jahre alt","Realschulabschluss","39.34","40","939","38.51","40.17"
"1995","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1995","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1995","66 und Ã¤lter","AkademikerInnen","34.45","29.21","5","14.82","54.08"
"1995","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1995","66 und Ã¤lter","Realschulabschluss","","","","",""
"1996","16-34 Jahre alt","(Fach-)Abitur","36.83","40","364","35.54","38.12"
"1996","16-34 Jahre alt","(noch) kein Abschluss","32.76","38.5","68","30.05","35.47"
"1996","16-34 Jahre alt","AkademikerInnen","42.88","42.5","342","41.76","44"
"1996","16-34 Jahre alt","Hauptschulabschluss","39.27","40","953","38.63","39.91"
"1996","16-34 Jahre alt","Realschulabschluss","","","","",""
"1996","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1996","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1996","35-65 Jahre alt","AkademikerInnen","41.37","42","922","40.62","42.12"
"1996","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1996","35-65 Jahre alt","Realschulabschluss","39.07","40","991","38.29","39.85"
"1996","66 und Ã¤lter","(Fach-)Abitur","22.51","13.6","5","2.16","42.86"
"1996","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1996","66 und Ã¤lter","AkademikerInnen","27.56","20.86","7","10.67","44.45"
"1996","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1996","66 und Ã¤lter","Realschulabschluss","17.84","15.21","4","6.34","29.34"
"1997","16-34 Jahre alt","(Fach-)Abitur","36.71","40","385","35.43","37.99"
"1997","16-34 Jahre alt","(noch) kein Abschluss","30.56","35.11","62","27.03","34.09"
"1997","16-34 Jahre alt","AkademikerInnen","41.93","42","337","40.83","43.03"
"1997","16-34 Jahre alt","Hauptschulabschluss","40.08","40","908","39.4","40.76"
"1997","16-34 Jahre alt","Realschulabschluss","","","","",""
"1997","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1997","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1997","35-65 Jahre alt","AkademikerInnen","42.47","42.5","943","41.74","43.2"
"1997","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1997","35-65 Jahre alt","Realschulabschluss","","","","",""
"1997","66 und Ã¤lter","(Fach-)Abitur","26.96","16.25","5","4.45","49.47"
"1997","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1997","66 und Ã¤lter","AkademikerInnen","","","","",""
"1997","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1997","66 und Ã¤lter","Realschulabschluss","","","","",""
"1998","16-34 Jahre alt","(Fach-)Abitur","34.85","40","405","33.62","36.08"
"1998","16-34 Jahre alt","(noch) kein Abschluss","29.47","38.37","56","25.23","33.71"
"1998","16-34 Jahre alt","AkademikerInnen","42.24","43","352","41.12","43.36"
"1998","16-34 Jahre alt","Hauptschulabschluss","40.65","40","890","39.97","41.33"
"1998","16-34 Jahre alt","Realschulabschluss","","","","",""
"1998","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1998","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1998","35-65 Jahre alt","AkademikerInnen","","","","",""
"1998","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1998","35-65 Jahre alt","Realschulabschluss","","","","",""
"1998","66 und Ã¤lter","(Fach-)Abitur","17.02","13.06","5","0.58","33.46"
"1998","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1998","66 und Ã¤lter","AkademikerInnen","21.81","13.17","9","7.53","36.09"
"1998","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1998","66 und Ã¤lter","Realschulabschluss","10.02","10","4","6.02","14.02"
"1999","16-34 Jahre alt","(Fach-)Abitur","34.27","40","437","32.99","35.55"
"1999","16-34 Jahre alt","(noch) kein Abschluss","25.46","20.99","83","21.64","29.28"
"1999","16-34 Jahre alt","AkademikerInnen","43.55","45","346","42.41","44.69"
"1999","16-34 Jahre alt","Hauptschulabschluss","40.14","40","887","39.42","40.86"
"1999","16-34 Jahre alt","Realschulabschluss","","","","",""
"1999","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1999","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1999","35-65 Jahre alt","AkademikerInnen","","","","",""
"1999","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1999","35-65 Jahre alt","Realschulabschluss","","","","",""
"1999","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1999","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1999","66 und Ã¤lter","AkademikerInnen","18.74","9.58","9","4.36","33.12"
"1999","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1999","66 und Ã¤lter","Realschulabschluss","15.77","15.18","8","9.65","21.89"
"2000","16-34 Jahre alt","(Fach-)Abitur","35.17","40","764","34.16","36.18"
"2000","16-34 Jahre alt","(noch) kein Abschluss","24.36","16","74","20.42","28.3"
"2000","16-34 Jahre alt","AkademikerInnen","41.58","42","611","40.63","42.53"
"2000","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2000","16-34 Jahre alt","Realschulabschluss","","","","",""
"2000","35-65 Jahre alt","(Fach-)Abitur","38.9","40","627","37.85","39.95"
"2000","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2000","35-65 Jahre alt","AkademikerInnen","","","","",""
"2000","35-65 Jahre alt","Hauptschulabschluss","37.33","40","3413","36.87","37.79"
"2000","35-65 Jahre alt","Realschulabschluss","","","","",""
"2000","66 und Ã¤lter","(Fach-)Abitur","23.57","20","5","1.35","45.79"
"2000","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2000","66 und Ã¤lter","AkademikerInnen","","","","",""
"2000","66 und Ã¤lter","Hauptschulabschluss","24.69","16","33","17.39","31.99"
"2000","66 und Ã¤lter","Realschulabschluss","","","","",""
"2001","16-34 Jahre alt","(Fach-)Abitur","34.86","40","721","33.81","35.91"
"2001","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2001","16-34 Jahre alt","AkademikerInnen","40.52","42","523","39.54","41.5"
"2001","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2001","16-34 Jahre alt","Realschulabschluss","","","","",""
"2001","35-65 Jahre alt","(Fach-)Abitur","38.91","40","627","37.83","39.99"
"2001","35-65 Jahre alt","(noch) kein Abschluss","38.04","38","82","35.87","40.21"
"2001","35-65 Jahre alt","AkademikerInnen","","","","",""
"2001","35-65 Jahre alt","Hauptschulabschluss","37.44","40","3071","36.97","37.91"
"2001","35-65 Jahre alt","Realschulabschluss","","","","",""
"2001","66 und Ã¤lter","(Fach-)Abitur","12.65","2.55","5","-13.08","38.38"
"2001","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2001","66 und Ã¤lter","AkademikerInnen","","","","",""
"2001","66 und Ã¤lter","Hauptschulabschluss","20.25","12","39","14.44","26.06"
"2001","66 und Ã¤lter","Realschulabschluss","","","","",""
"2002","16-34 Jahre alt","(Fach-)Abitur","36.23","40","729","35.18","37.28"
"2002","16-34 Jahre alt","(noch) kein Abschluss","22.57","15","97","19.04","26.1"
"2002","16-34 Jahre alt","AkademikerInnen","42.23","42","516","41.21","43.25"
"2002","16-34 Jahre alt","Hauptschulabschluss","39.26","40","906","38.55","39.97"
"2002","16-34 Jahre alt","Realschulabschluss","","","","",""
"2002","35-65 Jahre alt","(Fach-)Abitur","37.45","40","756","36.47","38.43"
"2002","35-65 Jahre alt","(noch) kein Abschluss","34.7","37.5","73","32.03","37.37"
"2002","35-65 Jahre alt","AkademikerInnen","","","","",""
"2002","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2002","35-65 Jahre alt","Realschulabschluss","","","","",""
"2002","66 und Ã¤lter","(Fach-)Abitur","15.65","5.45","5","-5.92","37.22"
"2002","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2002","66 und Ã¤lter","AkademikerInnen","26.84","24.81","47","21.44","32.24"
"2002","66 und Ã¤lter","Hauptschulabschluss","21.31","15","37","14.67","27.95"
"2002","66 und Ã¤lter","Realschulabschluss","","","","",""
"2003","16-34 Jahre alt","(Fach-)Abitur","33.92","40","735","32.85","34.99"
"2003","16-34 Jahre alt","(noch) kein Abschluss","22.43","15.09","75","18.44","26.42"
"2003","16-34 Jahre alt","AkademikerInnen","41.03","42","463","39.99","42.07"
"2003","16-34 Jahre alt","Hauptschulabschluss","38.78","40","833","38.01","39.55"
"2003","16-34 Jahre alt","Realschulabschluss","","","","",""
"2003","35-65 Jahre alt","(Fach-)Abitur","36.71","40","731","35.71","37.71"
"2003","35-65 Jahre alt","(noch) kein Abschluss","36.17","38.45","65","33.14","39.2"
"2003","35-65 Jahre alt","AkademikerInnen","","","","",""
"2003","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2003","35-65 Jahre alt","Realschulabschluss","","","","",""
"2003","66 und Ã¤lter","(Fach-)Abitur","38.62","30.15","4","1.91","75.33"
"2003","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2003","66 und Ã¤lter","AkademikerInnen","30.02","30","48","24.63","35.41"
"2003","66 und Ã¤lter","Hauptschulabschluss","22.32","15","51","17.07","27.57"
"2003","66 und Ã¤lter","Realschulabschluss","","","","",""
"2004","16-34 Jahre alt","(Fach-)Abitur","34.47","40","716","33.4","35.54"
"2004","16-34 Jahre alt","(noch) kein Abschluss","20.4","12","64","16.18","24.62"
"2004","16-34 Jahre alt","AkademikerInnen","40.67","42","454","39.61","41.73"
"2004","16-34 Jahre alt","Hauptschulabschluss","38.68","40","736","37.85","39.51"
"2004","16-34 Jahre alt","Realschulabschluss","","","","",""
"2004","35-65 Jahre alt","(Fach-)Abitur","36.92","40","734","35.91","37.93"
"2004","35-65 Jahre alt","(noch) kein Abschluss","34.88","36.05","63","31.18","38.58"
"2004","35-65 Jahre alt","AkademikerInnen","","","","",""
"2004","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2004","35-65 Jahre alt","Realschulabschluss","","","","",""
"2004","66 und Ã¤lter","(Fach-)Abitur","25.56","14.92","6","-0.21","51.33"
"2004","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2004","66 und Ã¤lter","AkademikerInnen","23.25","15","53","18.02","28.48"
"2004","66 und Ã¤lter","Hauptschulabschluss","17.74","12","54","13.6","21.88"
"2004","66 und Ã¤lter","Realschulabschluss","","","","",""
"2005","16-34 Jahre alt","(Fach-)Abitur","34.94","40","652","33.81","36.07"
"2005","16-34 Jahre alt","(noch) kein Abschluss","23.45","14.98","62","19.13","27.77"
"2005","16-34 Jahre alt","AkademikerInnen","41.35","42.5","430","40.24","42.46"
"2005","16-34 Jahre alt","Hauptschulabschluss","38.32","40","646","37.39","39.25"
"2005","16-34 Jahre alt","Realschulabschluss","","","","",""
"2005","35-65 Jahre alt","(Fach-)Abitur","36.38","40","731","35.34","37.42"
"2005","35-65 Jahre alt","(noch) kein Abschluss","36.28","38","52","32.53","40.03"
"2005","35-65 Jahre alt","AkademikerInnen","","","","",""
"2005","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2005","35-65 Jahre alt","Realschulabschluss","","","","",""
"2005","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2005","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2005","66 und Ã¤lter","AkademikerInnen","22.91","20","57","17.92","27.9"
"2005","66 und Ã¤lter","Hauptschulabschluss","22.67","18.45","54","17.65","27.69"
"2005","66 und Ã¤lter","Realschulabschluss","","","","",""
"2006","16-34 Jahre alt","(Fach-)Abitur","34.65","40","651","33.55","35.75"
"2006","16-34 Jahre alt","(noch) kein Abschluss","28.67","30","53","23.48","33.86"
"2006","16-34 Jahre alt","AkademikerInnen","41.59","42","463","40.51","42.67"
"2006","16-34 Jahre alt","Hauptschulabschluss","38.5","40","623","37.57","39.43"
"2006","16-34 Jahre alt","Realschulabschluss","","","","",""
"2006","35-65 Jahre alt","(Fach-)Abitur","36.89","40","790","35.92","37.86"
"2006","35-65 Jahre alt","(noch) kein Abschluss","39.63","39.25","52","35.49","43.77"
"2006","35-65 Jahre alt","AkademikerInnen","","","","",""
"2006","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2006","35-65 Jahre alt","Realschulabschluss","","","","",""
"2006","66 und Ã¤lter","(Fach-)Abitur","18.22","10.23","5","-8.7","45.14"
"2006","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2006","66 und Ã¤lter","AkademikerInnen","27.82","21.12","62","22.59","33.05"
"2006","66 und Ã¤lter","Hauptschulabschluss","24.19","15.77","72","19.67","28.71"
"2006","66 und Ã¤lter","Realschulabschluss","","","","",""
"2007","16-34 Jahre alt","(Fach-)Abitur","34.23","40","640","33.05","35.41"
"2007","16-34 Jahre alt","(noch) kein Abschluss","25.09","22.71","48","20.23","29.95"
"2007","16-34 Jahre alt","AkademikerInnen","41.87","42.5","468","40.7","43.04"
"2007","16-34 Jahre alt","Hauptschulabschluss","39.32","40","589","38.35","40.29"
"2007","16-34 Jahre alt","Realschulabschluss","40.04","40","993","39.36","40.72"
"2007","35-65 Jahre alt","(Fach-)Abitur","37.08","40","792","36.11","38.05"
"2007","35-65 Jahre alt","(noch) kein Abschluss","37.43","40","43","32.74","42.12"
"2007","35-65 Jahre alt","AkademikerInnen","","","","",""
"2007","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2007","35-65 Jahre alt","Realschulabschluss","","","","",""
"2007","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2007","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2007","66 und Ã¤lter","AkademikerInnen","20.08","10","67","15.69","24.47"
"2007","66 und Ã¤lter","Hauptschulabschluss","22.73","15","62","18.27","27.19"
"2007","66 und Ã¤lter","Realschulabschluss","","","","",""
"2008","16-34 Jahre alt","(Fach-)Abitur","33.79","40","581","32.59","34.99"
"2008","16-34 Jahre alt","(noch) kein Abschluss","25.2","20","50","20.28","30.12"
"2008","16-34 Jahre alt","AkademikerInnen","42.81","42.5","444","41.72","43.9"
"2008","16-34 Jahre alt","Hauptschulabschluss","38.71","40","510","37.72","39.7"
"2008","16-34 Jahre alt","Realschulabschluss","38.95","40","962","38.26","39.64"
"2008","35-65 Jahre alt","(Fach-)Abitur","36.86","40","762","35.89","37.83"
"2008","35-65 Jahre alt","(noch) kein Abschluss","34.1","35","44","29.56","38.64"
"2008","35-65 Jahre alt","AkademikerInnen","","","","",""
"2008","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2008","35-65 Jahre alt","Realschulabschluss","","","","",""
"2008","66 und Ã¤lter","(Fach-)Abitur","13.06","5","4","-19.66","45.78"
"2008","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2008","66 und Ã¤lter","AkademikerInnen","20.79","14.01","67","16.46","25.12"
"2008","66 und Ã¤lter","Hauptschulabschluss","25.04","16.96","70","20.8","29.28"
"2008","66 und Ã¤lter","Realschulabschluss","","","","",""
