"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1985","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","AkademikerIn","direkter Migrationshintergrund","41.43","39.5","70","20","40","48","60","72","38.03","44.83","2","75","40","45"
"1985","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1985","AkademikerIn","kein Migrationshintergrund","43.06","43.5","490","28","40","50","56","70","41.98","44.14","2","80","42","45"
"1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","Hauptschule","direkter Migrationshintergrund","39.3","39.5","961","25","40","42","50","70","38.62","39.98","1","80","40","40"
"1985","Hauptschule","indirekter Migrationshintergrund","40.57","39.5","39","25","40","45","60","72","37.78","43.36","22","72","40","40"
"1985","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","Realschule","direkter Migrationshintergrund","38.2","39","78","20","38","42","48","70","35.28","41.12","2","70","40","40"
"1985","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1985","Realschule","kein Migrationshintergrund","40","39.5","978","20","40","45","50","70","39.23","40.77","1","80","40","40"
"1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","indirekter Migrationshintergrund","38.45","35","4","14","30","40","70","70","0.94","75.96","14","70","",""
"1986","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","direkter Migrationshintergrund","38.8","39.5","402","34","39","40","45","70","37.84","39.76","2","80","40","40"
"1986","(noch) kein Abschluss","indirekter Migrationshintergrund","29.87","29","5","18","18","40","45","45","16.68","43.06","18","45","",""
"1986","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","AkademikerIn","direkter Migrationshintergrund","43.97","43.5","73","27","40","50","60","70","40.48","47.46","2","80","38","44"
"1986","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","AkademikerIn","kein Migrationshintergrund","43.56","43.5","465","28","40","50","60","70","42.44","44.68","2","80","42","45"
"1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","Hauptschule","direkter Migrationshintergrund","38.42","39.5","981","20","39","41","48","70","37.79","39.05","1","80","40","40"
"1986","Hauptschule","indirekter Migrationshintergrund","40.01","39.5","55","25","38","40","60","65","38","42.02","20","65","40","40"
"1986","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","Realschule","direkter Migrationshintergrund","38.84","39.5","75","26","38","40","45","70","36.65","41.03","2","70","40","40"
"1986","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","Realschule","kein Migrationshintergrund","40.33","39.5","950","24","40","45","50","70","39.59","41.07","1","80","40","40"
"1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","indirekter Migrationshintergrund","39.96","39.5","5","39","39","40","40","47","35.9","44.02","39","47","",""
"1987","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","direkter Migrationshintergrund","38.45","39.5","414","30","38","40","46","70","37.56","39.34","2","80","40","40"
"1987","(noch) kein Abschluss","indirekter Migrationshintergrund","41.15","39.5","4","38","38","40","50","50","32.3","50","38","50","",""
"1987","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","AkademikerIn","direkter Migrationshintergrund","43.46","39.5","68","28","39","50","60","75","40.36","46.56","18","80","40","43"
"1987","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","AkademikerIn","kein Migrationshintergrund","42.17","42.5","473","24","40","50","60","70","41","43.34","1","80","41","44"
"1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","Hauptschule","direkter Migrationshintergrund","39.43","39.5","996","30","39","40","46","65","38.92","39.94","4","80","40","40"
"1987","Hauptschule","indirekter Migrationshintergrund","39.44","39.5","50","35","39","40","48","48","37.66","41.22","20","60","40","40"
"1987","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","Realschule","direkter Migrationshintergrund","38.09","39.5","83","20","38","42","50","70","35.69","40.49","5","70","39","40"
"1987","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","Realschule","kein Migrationshintergrund","39.74","39.5","969","22","39","44","50","70","39.02","40.46","1","80","40","40"
"1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","38.68","39.5","5","40","40","40","40","40","21.04","56.32","8","40","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","37.56","39.5","360","20","38","40","46","60","36.56","38.56","1","70","40","40"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","33.63","28","7","18","18","40","50","50","19.62","47.64","6","50","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","AkademikerIn","direkter Migrationshintergrund","41.01","43.5","56","24","35","50","50","70","37.85","44.17","8","70","40","45"
"1988","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","AkademikerIn","kein Migrationshintergrund","42.31","41.5","466","28","40","50","56","68","41.21","43.41","2","70","42","44"
"1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","Hauptschule","direkter Migrationshintergrund","38.74","39.5","965","25","38","42","48","70","38.09","39.39","1","80","40","40"
"1988","Hauptschule","indirekter Migrationshintergrund","35.4","39.5","70","20","30","40","45","60","32.58","38.22","1","72","39","40"
"1988","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","Realschule","direkter Migrationshintergrund","36.17","39.5","81","20","28","42","45","65","33.69","38.65","5","65","38","40"
"1988","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","Realschule","kein Migrationshintergrund","39.09","39.5","955","20","38","44","50","70","38.32","39.86","1","77","40","40"
"1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","43.73","40.5","7","39","41","50","50","50","40.05","47.41","38","50","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","38.48","39.5","341","30","38","40","45","72","37.48","39.48","2","80","39","40"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","AkademikerIn","direkter Migrationshintergrund","41.97","41","64","24","37","50","60","80","38.73","45.21","8","80","40","45"
"1989","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","AkademikerIn","kein Migrationshintergrund","42.84","42.5","458","30","40","50","55","70","41.81","43.87","3","75","42","44"
"1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","Hauptschule","direkter Migrationshintergrund","39.46","39.5","943","30","38","42","48","70","38.89","40.03","1","80","40","40"
"1989","Hauptschule","indirekter Migrationshintergrund","37.42","39.5","73","20","35","40","50","66","35.22","39.62","14","70","39","40"
"1989","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","Realschule","direkter Migrationshintergrund","37.64","39.5","83","20","37","40","45","70","35.54","39.74","8","70","39","40"
"1989","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Realschule","kein Migrationshintergrund","39.8","39.5","930","23","39","44","50","65","39.12","40.48","2","80","40","40"
"1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund","38.52","39.75","346","16","38","45","50","65","37.24","39.8","4","70","40","40"
"1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","38.06","38.75","326","30","37.5","40","45","62","37.08","39.04","5","80","38.5","39"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","33.91","38.75","6","12","18","45","45","45","19.52","48.3","12","45","",""
"1990","(noch) kein Abschluss","kein Migrationshintergrund","36.23","38.15","34","10","37.5","45","47.5","50","31.75","40.71","3","56","37.5","40"
"1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","AkademikerIn","direkter Migrationshintergrund","42.58","44.5","93","30","39","50","51","62","40.55","44.61","7","62","40","47"
"1990","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","Hauptschule","direkter Migrationshintergrund","39.23","39.75","977","28","37.5","42.5","50","70","38.67","39.79","3","80","39","40"
"1990","Hauptschule","indirekter Migrationshintergrund","35.38","38.75","98","20","28","40","45","60","33.41","37.35","10","70","38.5","40"
"1990","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","Realschule","direkter Migrationshintergrund","40.85","39.75","97","29","38.5","45","50","70","38.9","42.8","7.5","70","38.7999992370605","40"
"1990","Realschule","indirekter Migrationshintergrund","38.01","38.25","33","10","33","42","55","70","33.96","42.06","9","70","38","40"
"1990","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","kein Migrationshintergrund","38.38","39.75","355","18","38","45","50","62.5","37.09","39.67","1","80","40","40"
"1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","37.81","38.25","327","22","37.5","40","47","60","36.68","38.94","2","72","38","39"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","40.03","39","7","21","37.5","40","60","60","29.44","50.62","21","60","",""
"1991","(noch) kein Abschluss","kein Migrationshintergrund","31.32","38.25","53","8","11.7","40","45","58","27.37","35.27","2","58","37.5","40"
"1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","AkademikerIn","direkter Migrationshintergrund","41.46","39.5","86","27","38.5","46","55","65","39.18","43.74","10","70","40","42"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Hauptschule","direkter Migrationshintergrund","37.77","39.75","955","22","37.5","40","46","60","37.19","38.35","3","80","39","40"
"1991","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Realschule","direkter Migrationshintergrund","37.99","39.9","93","20","37.5","40","46","70","36.08","39.9","8","70","38.5","40"
"1991","Realschule","indirekter Migrationshintergrund","41.3","39.5","38","35","37.5","43","55","60","38.32","44.28","17","60","37.5","40"
"1991","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","kein Migrationshintergrund","38.18","39.75","357","20","38","45","50","60","36.92","39.44","3","80","40","40"
"1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","32.97","38.75","9","7.5","20","40","50","50","23.18","42.76","7.5","50","20","40"
"1992","(noch) kein Abschluss","kein Migrationshintergrund","33.15","38.25","49","8","20","40","47","60","29.24","37.06","2","60","37.5","40"
"1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","AkademikerIn","direkter Migrationshintergrund","43.03","42.5","84","32.5","40","48","55","68","40.95","45.11","20","68","40","44"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Hauptschule","direkter Migrationshintergrund","38.79","38.75","882","25","37.5","42","50","70","38.18","39.4","2","80","38.5","39"
"1992","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Realschule","direkter Migrationshintergrund","37.86","38.25","88","20","37","40","50","70","35.69","40.03","8","70","38","40"
"1992","Realschule","indirekter Migrationshintergrund","36.2","37.75","52","15","35","42","48","50","33.88","38.52","10","50","37.5","40"
"1992","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","kein Migrationshintergrund","38.11","39.75","352","20","37.5","44","50","60","36.83","39.39","0.7","80","39.5","40"
"1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","kein Migrationshintergrund","38.32","39.75","45","20","38","40","50","60","35.22","41.42","6","60","39","40"
"1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","AkademikerIn","direkter Migrationshintergrund","41.73","39.5","85","28.5","38","49","50","60","39.53","43.93","6","80","40","43"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Hauptschule","direkter Migrationshintergrund","37.37","38.25","829","20","37","40","45","60","36.78","37.96","0.1","80","38","38.5"
"1993","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Realschule","direkter Migrationshintergrund","39.56","38.25","80","25","37","43","50","70","37.1","42.02","2","70","38","40"
"1993","Realschule","indirekter Migrationshintergrund","37.02","37.75","67","28","37","40","43","64","35.45","38.59","12","64","38","40"
"1993","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","kein Migrationshintergrund","37.89","39.75","372","19","37.5","42","50","78","36.6","39.18","2","78","39","40"
"1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","kein Migrationshintergrund","38.21","38.75","40","20.5","37.5","43","50","70.5","34.72","41.7","9","70.5","38","40"
"1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","AkademikerIn","direkter Migrationshintergrund","40.95","43.5","81","24","40","45","50","64","38.34","43.56","6.5","70","40","44"
"1994","AkademikerIn","indirekter Migrationshintergrund","43.13","38","6","38","38","42","60","60","33.97","52.29","38","60","",""
"1994","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Hauptschule","direkter Migrationshintergrund","37.74","38.25","703","22","36","41","48","64","37.08","38.4","0.8","80","38","39"
"1994","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Realschule","direkter Migrationshintergrund","34.64","38.25","70","14","30","40","44","60","32.18","37.1","10","60","38","40"
"1994","Realschule","indirekter Migrationshintergrund","38.37","39.5","65","16","38","42","46","60","36.1","40.64","4.5","65","38","40"
"1994","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","kein Migrationshintergrund","37.15","39.75","394","15","35","43.5","50","66","35.82","38.48","1.5","80","40","40"
"1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","15.88","7","8","7","7","20","40","60","0.91","30.85","7","60","",""
"1995","(noch) kein Abschluss","kein Migrationshintergrund","35.17","38.5","38","12","32","40","50","60","31.24","39.1","8","60","38","40"
"1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","AkademikerIn","indirekter Migrationshintergrund","24.69","15","9","15","15","40","42","55","16.76","32.62","15","55","36.5","42"
"1995","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Hauptschule","direkter Migrationshintergrund","37.17","38.85","793","20","36","41","50","62.5","36.47","37.87","2","80","38.5","40"
"1995","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Realschule","direkter Migrationshintergrund","36.66","38.75","92","20","35","42.5","48","55","34.47","38.85","4","60","38.5","40"
"1995","Realschule","indirekter Migrationshintergrund","37.27","38.25","73","20","36.5","40","45","60","34.84","39.7","6","60","38","40"
"1995","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","36.16","39.25","33","15","36","43","45","70","31.48","40.84","8","70","38.5","43"
"1996","(Fach-)Abitur","kein Migrationshintergrund","37.47","39.75","407","11","30","45","52","70","36.16","38.78","1","70","40","40"
"1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","35.57","35.5","4","23","35","36","36","56","13.81","57.33","23","56","",""
"1996","(noch) kein Abschluss","kein Migrationshintergrund","33.08","38.25","41","10","20","43","45","65.5","29.17","36.99","5.5","65.5","37.5","40"
"1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Hauptschule","direkter Migrationshintergrund","37.95","38.9","722","20","35","42","46","72","37.23","38.67","3","80","38.5","40"
"1996","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Realschule","direkter Migrationshintergrund","34.97","38.25","76","15","32","40","45","50","32.53","37.41","6","50","37.5","40"
"1996","Realschule","indirekter Migrationshintergrund","37.16","39.5","79","20","35.5","42","45","50","34.98","39.34","6","60","38","40"
"1996","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","35.37","39","33","15","30","42","45","80","30.44","40.3","10","80","37.5","43"
"1997","(Fach-)Abitur","kein Migrationshintergrund","37.9","39.75","423","18","35","44.5","50","65","36.67","39.13","1","76","40","40"
"1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","29.15","37.5","8","2","14","40","40","56","14.24","44.06","2","56","",""
"1997","(noch) kein Abschluss","kein Migrationshintergrund","33.29","38.25","40","10","20.5","45","50","56","28.96","37.62","2","56","37.5","40"
"1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
