year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Pre-primary Level,,,,,,,,,,,,
1985,No migration background,Primary Level,,,,,,,,,,,,
1985,No migration background,Lower Secondary Level,736,36.50748572677553,36.04629463880879,36.96867681474227,30.0,40.0,42.0,12.0,60.0,40.0,40.0,40.0
1985,No migration background,Upper Secondary Level,2406,39.7181871486677,39.46734112608531,39.969033171250096,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,No migration background,Post-secondary Non-tertiary Level,97,38.98317969028612,37.579651373365195,40.38670800720705,40.0,40.0,45.33082682504883,32.00375976242675,53.32706706262208,40.0,38.0,40.0
1985,No migration background,First Stage of Tertiary Education,366,41.418874438962725,40.755166117985475,42.082582759939974,40.0,42.0,50.0,25.0,65.0,42.0,41.0,44.0
1985,No migration background,Second Stage of Tertiary Education,490,43.05935345382111,42.546782769669555,43.571924137972665,40.0,44.0,50.0,25.0,65.0,44.0,43.0,46.0
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,387,39.82461086103729,39.33824619570898,40.3109755263656,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Direct migration background,Lower Secondary Level,526,37.800026763496945,37.33649217217744,38.26356135481645,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1985,Direct migration background,Upper Secondary Level,594,39.445764373670116,39.034176199892215,39.857352547448016,40.0,40.0,43.0,35.5,47.5,40.0,40.0,40.0
1985,Direct migration background,Post-secondary Non-tertiary Level,70,40.71246238979163,39.28833839313789,42.13658638644537,39.0,40.0,44.21947623895549,31.17078564156677,52.04869059738871,40.0,39.974999999999994,40.0
1985,Direct migration background,First Stage of Tertiary Education,30,42.8978264316707,40.29455808192466,45.50109478141674,40.0,42.0,50.0,25.0,65.0,42.0,39.0,44.0
1985,Direct migration background,Second Stage of Tertiary Education,70,41.42635193165955,39.869123826763165,42.98358003655594,39.48584950354007,40.0,45.89194813945398,29.876701549669196,55.50109609332485,40.0,35.0,40.0
1985,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1985,Indirect migration background,Primary Level,,,,,,,,,,,,
1985,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1985,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1985,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,No migration background,Pre-primary Level,,,,,,,,,,,,
1986,No migration background,Primary Level,33,40.49185848227063,38.96488620000655,42.018830764534705,40.0,40.0,45.17745119337575,32.233823209936375,52.0,40.0,35.0,40.0
1986,No migration background,Lower Secondary Level,705,37.02575750297657,36.55759815802114,37.49391684793199,30.0,40.0,42.0,12.0,60.0,40.0,40.0,40.0
1986,No migration background,Upper Secondary Level,2304,40.41717840517222,40.17398258802497,40.660374222319476,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1986,No migration background,Post-secondary Non-tertiary Level,99,37.62032392077676,36.30691155316099,38.93373628839254,38.246346449357866,40.0,45.0,28.115866123394664,55.130480325963205,40.0,38.0,40.0
1986,No migration background,First Stage of Tertiary Education,331,42.039847883866614,41.372153062957764,42.70754270477546,40.0,42.0,48.0,28.0,60.0,42.0,40.0,43.0
1986,No migration background,Second Stage of Tertiary Education,465,43.55565585564975,43.0332462920019,44.07806541929761,40.0,44.0,50.0,25.0,65.0,44.0,43.0,46.0
1986,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1986,Direct migration background,Primary Level,349,39.39598555040269,38.93041851553621,39.86155258526917,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1986,Direct migration background,Lower Secondary Level,538,38.355669890500764,37.9521558783702,38.75918390263133,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1986,Direct migration background,Upper Secondary Level,595,38.05903778392326,37.60318024571202,38.5148953221345,38.0,40.0,42.0,32.0,48.0,40.0,40.0,40.0
1986,Direct migration background,Post-secondary Non-tertiary Level,68,41.04946677927342,39.77577792423152,42.32315563431533,38.0,40.0,44.59377785875571,28.10933321186644,54.48444464688927,40.0,40.0,41.0
1986,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Direct migration background,Second Stage of Tertiary Education,73,43.969005745035396,42.512519533833256,45.425491956237536,40.0,43.86390437106017,50.0,25.0,65.0,44.0,43.0,48.0
1986,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1986,Indirect migration background,Primary Level,,,,,,,,,,,,
1986,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1986,Indirect migration background,Upper Secondary Level,40,37.81146946598397,36.41687763303434,39.2060612989336,35.66653374771936,40.0,40.0,29.166334369298408,46.50019937842096,40.0,40.0,44.0
1986,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,No migration background,Pre-primary Level,,,,,,,,,,,,
1987,No migration background,Primary Level,30,41.711006231946044,40.16042489513453,43.261587568757555,39.65371968090436,40.0,45.0,31.634299202260898,53.01942047864346,40.0,38.0,40.0
1987,No migration background,Lower Secondary Level,706,36.18923561098275,35.71748352366245,36.660987698303046,30.0,40.0,42.0,12.0,60.0,40.0,40.0,40.0
1987,No migration background,Upper Secondary Level,2332,40.02053090322724,39.7879776070873,40.25308419936718,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1987,No migration background,Post-secondary Non-tertiary Level,109,38.04454826371053,36.81155923026661,39.27753729715445,38.71344823518056,40.0,45.0,29.283620587951393,54.42982764722916,40.0,39.0,40.0
1987,No migration background,First Stage of Tertiary Education,319,41.092253851821326,40.41176282257659,41.77274488106606,40.0,42.0,48.0,28.0,60.0,42.0,41.0,44.0
1987,No migration background,Second Stage of Tertiary Education,473,42.17415336693059,41.613866123421325,42.734440610439854,40.0,43.0,50.0,25.0,65.0,43.0,41.0,45.0
1987,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1987,Direct migration background,Primary Level,357,38.826152492670445,38.3409671602121,39.31133782512879,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1987,Direct migration background,Lower Secondary Level,556,38.58918836380757,38.272095192689754,38.90628153492539,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1987,Direct migration background,Upper Secondary Level,612,39.41726989063132,39.035726736212276,39.79881304505036,38.0,40.0,42.0,32.0,48.0,40.0,40.0,40.0
1987,Direct migration background,Post-secondary Non-tertiary Level,65,38.111024713348776,36.914265883267,39.30778354343055,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
1987,Direct migration background,First Stage of Tertiary Education,35,42.798914889109234,40.98440706403955,44.61342271417892,40.0,40.0,45.0,32.5,52.5,40.0,35.0,40.0
1987,Direct migration background,Second Stage of Tertiary Education,68,43.46401174572085,42.124485403123415,44.80353808831829,39.16991938871843,41.69790141344885,50.0,22.924798471796066,66.24512091692236,40.0,32.0,40.0
1987,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1987,Indirect migration background,Primary Level,,,,,,,,,,,,
1987,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1987,Indirect migration background,Upper Secondary Level,44,39.26789536578474,38.30813655472661,40.22765417684287,38.74455903759451,40.0,40.0,36.86139759398628,41.88316144360823,40.0,40.0,41.0
1987,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,No migration background,Pre-primary Level,,,,,,,,,,,,
1988,No migration background,Primary Level,,,,,,,,,,,,
1988,No migration background,Lower Secondary Level,669,35.877217410152895,35.36189020166717,36.39254461863862,28.384607801051967,40.0,42.0,7.9615195026299155,62.42308829842205,40.0,40.0,40.0
1988,No migration background,Upper Secondary Level,2181,39.2649663808855,39.00751586169512,39.522416900075875,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1988,No migration background,Post-secondary Non-tertiary Level,104,39.515627909978996,38.56947504181937,40.46178077813862,38.0,40.0,45.0,27.5,55.5,40.0,38.0,40.0
1988,No migration background,First Stage of Tertiary Education,308,41.3123983591416,40.6287715903263,41.996025127956905,40.0,42.0,48.0,28.0,60.0,42.0,41.0,44.0
1988,No migration background,Second Stage of Tertiary Education,466,42.3072146966289,41.79537061885363,42.81905877440416,40.0,42.0,50.0,25.0,65.0,42.0,40.0,42.025
1988,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1988,Direct migration background,Primary Level,313,37.278675141363344,36.71189156122222,37.84545872150447,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1988,Direct migration background,Lower Secondary Level,553,37.13000421974691,36.69259773137412,37.567410708119695,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
1988,Direct migration background,Upper Secondary Level,572,38.79079564829532,38.34125214732013,39.24033914927052,38.0,40.0,42.0,32.0,48.0,40.0,40.0,40.0
1988,Direct migration background,Post-secondary Non-tertiary Level,62,37.3137141347227,36.138000930029904,38.4894273394155,37.0,40.0,40.0,32.5,44.5,40.0,40.0,42.0
1988,Direct migration background,First Stage of Tertiary Education,38,37.86395851552125,35.56219864407262,40.16571838696987,38.0,40.0,44.1913975035969,28.712903744604645,53.47849375899226,40.0,36.0,42.0
1988,Direct migration background,Second Stage of Tertiary Education,56,41.012451578567784,39.30554466681044,42.71935849032513,35.68368988737263,43.604292170173814,50.0,14.209224718431575,70.0,44.0,42.0,48.0
1988,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1988,Indirect migration background,Primary Level,,,,,,,,,,,,
1988,Indirect migration background,Lower Secondary Level,31,37.22562468339913,35.48164126717231,38.96960809962596,37.94433341558469,40.0,40.0,34.860833538961714,43.083499876622966,40.0,40.0,42.0
1988,Indirect migration background,Upper Secondary Level,49,34.02896547919291,32.49291568475528,35.56501527363054,26.67103101694462,39.0,40.0,6.677577542361551,59.99345347458307,39.0,38.0,51.0
1988,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1988,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1989,No migration background,Pre-primary Level,,,,,,,,,,,,
1989,No migration background,Primary Level,30,38.17746265153699,36.585823390346626,39.76910191272736,38.0,40.0,40.688866799204774,33.96669980119284,44.722166998011936,40.0,40.0,42.0
1989,No migration background,Lower Secondary Level,644,37.37239783347787,36.893347913474024,37.851447753481715,35.0,40.0,42.0,24.5,52.5,40.0,40.0,40.0
1989,No migration background,Upper Secondary Level,2171,40.08220420259368,39.84887063136705,40.31553777382031,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1989,No migration background,Post-secondary Non-tertiary Level,117,39.964846610975044,39.02858526150157,40.90110796044852,39.0,40.0,45.0,30.0,54.0,40.0,39.0,40.0
1989,No migration background,First Stage of Tertiary Education,294,40.76354879283543,40.0447294563138,41.482368129357056,39.0,40.0,46.0,28.5,56.5,40.0,38.0,40.0
1989,No migration background,Second Stage of Tertiary Education,458,42.84025602760888,42.35121040623659,43.32930164898117,40.0,43.0,50.0,25.0,65.0,43.0,41.0,44.0
1989,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1989,Direct migration background,Primary Level,288,38.35190206590379,37.83929788798529,38.8645062438223,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
1989,Direct migration background,Lower Secondary Level,539,37.905297338756185,37.52188313086442,38.28871154664795,37.69109974625392,40.0,40.0,34.22774936563479,43.46335038061912,40.0,40.0,41.0
1989,Direct migration background,Upper Secondary Level,577,39.50918303855884,39.06364515769022,39.95472091942746,38.0,40.0,43.0,30.5,50.5,40.0,40.0,40.0
1989,Direct migration background,Post-secondary Non-tertiary Level,54,39.15736962871707,38.084288671493724,40.23045058594042,38.0,40.0,42.0,32.0,48.0,40.0,40.0,41.0
1989,Direct migration background,First Stage of Tertiary Education,34,42.03087705908159,40.75834162817985,43.30341248998333,39.0,41.909938654896386,45.59112084559832,29.113318731602522,55.47780211399579,42.0,39.0,45.0
1989,Direct migration background,Second Stage of Tertiary Education,64,41.973521950446454,40.227306210372966,43.71973769051994,37.26765754121367,42.0,50.0,18.169143853034182,69.0985136881795,42.0,39.0,44.0
1989,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1989,Indirect migration background,Primary Level,,,,,,,,,,,,
1989,Indirect migration background,Lower Secondary Level,46,38.99316999794682,37.76294068549012,40.22339931040352,38.0,39.0,40.0,35.0,43.0,39.0,38.0,40.0
1989,Indirect migration background,Upper Secondary Level,51,34.58353969017495,33.27549771450099,35.89158166584891,27.090534891006325,38.0,40.0,16.0,59.364197663490515,38.0,36.0,43.0
1989,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1989,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,No migration background,Pre-primary Level,,,,,,,,,,,,
1990,No migration background,Primary Level,38,38.69266400689948,37.41845205236831,39.966875961430645,37.5,39.0,42.34505609444422,30.232415858333674,49.61264023611054,39.0,38.0,40.5
1990,No migration background,Lower Secondary Level,783,37.55687039965085,37.13196525153178,37.981775547769914,36.63442173259954,40.0,43.0,27.086054331498854,52.54836740110069,40.0,40.0,41.0
1990,No migration background,Upper Secondary Level,3970,40.72641450633472,40.55052803521714,40.9023009774523,38.0,40.0,47.0,24.5,60.5,40.0,40.0,40.0
1990,No migration background,Post-secondary Non-tertiary Level,174,39.73283619029376,38.90445517003093,40.56121721055659,38.5,40.0,45.0,28.75,54.75,40.0,38.0,40.0
1990,No migration background,First Stage of Tertiary Education,486,42.78157383833585,42.29832940908978,43.26481826758192,39.0,42.0,50.0,22.5,66.5,42.0,40.4875,42.5
1990,No migration background,Second Stage of Tertiary Education,1225,43.02686336303622,42.72368897940223,43.33003774667021,39.64123112352797,45.0,50.0,24.103077808819933,65.53815331470804,45.0,45.0,46.0
1990,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1990,Direct migration background,Primary Level,288,37.739520654750876,37.22790801379463,38.25113329570712,37.5,39.0,40.0,33.75,43.75,39.0,38.0,39.0
1990,Direct migration background,Lower Secondary Level,552,38.118166979984444,37.7393076844367,38.497026275532185,37.5,39.0,40.0,33.75,43.75,39.0,38.0,39.5
1990,Direct migration background,Upper Secondary Level,582,39.73930041992649,39.348733435893216,40.12986740395976,37.5,40.0,43.32884388558189,28.756734171627166,52.072109713954724,40.0,40.0,40.0
1990,Direct migration background,Post-secondary Non-tertiary Level,55,36.997289660163474,35.513513637347614,38.481065682979334,37.5,40.0,42.35088088091441,30.223678678628385,49.62720220228603,40.0,40.0,41.5
1990,Direct migration background,First Stage of Tertiary Education,38,45.24234641319267,43.58203150416085,46.90266132222449,40.0,44.85898258229628,50.0,25.0,65.0,45.0,40.0,50.0
1990,Direct migration background,Second Stage of Tertiary Education,93,42.578055463253875,41.5155509647063,43.64055996180145,39.0,45.0,50.0,22.5,62.0,45.0,45.0,50.0
1990,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1990,Indirect migration background,Primary Level,,,,,,,,,,,,
1990,Indirect migration background,Lower Secondary Level,60,38.459487122710165,37.57425574828553,39.3447184971348,37.27784264138036,39.0,40.0,33.1946066034509,44.08323603792946,39.0,38.0,40.5
1990,Indirect migration background,Upper Secondary Level,63,33.51095930105307,31.84977441811869,35.17214418398745,22.636936122611026,35.99274149703093,40.0,10.0,66.04459581608346,36.0,32.0,47.05
1990,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1991,No migration background,Pre-primary Level,,,,,,,,,,,,
1991,No migration background,Primary Level,40,37.83447483129666,36.48812453822607,39.18082512436725,37.63017337955602,39.0,40.27225733215511,33.66704745065739,44.23538326105374,39.0,38.0,40.0
1991,No migration background,Lower Secondary Level,705,36.44570428631636,35.97535923909515,36.916049333537565,31.55346196500789,39.0,41.470496882742594,16.677909588405836,56.34604925934465,39.0,38.5,39.5
1991,No migration background,Upper Secondary Level,3545,39.57488752484189,39.391770982123234,39.75800406756055,37.5,40.0,44.56302898799063,26.90545651801406,55.15757246997657,40.0,40.0,40.0
1991,No migration background,Post-secondary Non-tertiary Level,179,38.20932788719751,37.44271476515191,38.97594100924311,38.0,40.0,43.0,30.5,50.5,40.0,40.0,40.0
1991,No migration background,First Stage of Tertiary Education,476,41.0578142796187,40.51260578462508,41.60302277461231,38.5,40.0,45.0,28.75,54.75,40.0,39.0,40.0
1991,No migration background,Second Stage of Tertiary Education,1138,41.69739833627062,41.37025246387406,42.02454420866719,38.5,42.0,50.0,21.25,67.25,42.0,42.0,44.0
1991,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1991,Direct migration background,Primary Level,285,37.646336630713634,37.06767073190255,38.225002529524716,37.5,38.5,40.0,33.75,43.75,38.5,38.0,39.0
1991,Direct migration background,Lower Secondary Level,523,37.383478101745176,36.994882405124166,37.772073798366186,37.5,38.5,40.0,33.75,43.75,38.5,37.0,38.5
1991,Direct migration background,Upper Secondary Level,585,37.74554624484074,37.33321740699965,38.15787508268183,37.5,40.0,41.0,32.25,46.25,40.0,40.0,41.0
1991,Direct migration background,Post-secondary Non-tertiary Level,61,37.82788251191201,36.51918252866276,39.13658249516126,37.136297506785226,40.0,41.85366721492765,30.060242944571595,48.92972177714128,40.0,40.0,42.0
1991,Direct migration background,First Stage of Tertiary Education,38,41.71872350370324,40.26659423905751,43.170852768348965,38.5,40.0,45.0,28.75,54.75,40.0,38.0,40.5
1991,Direct migration background,Second Stage of Tertiary Education,86,41.45529537732086,40.4497541510667,42.46083660357502,38.5,40.0,45.67601859602012,27.735972105969818,56.44004649005031,40.0,36.974999999999994,40.0
1991,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1991,Indirect migration background,Primary Level,,,,,,,,,,,,
1991,Indirect migration background,Lower Secondary Level,75,36.37901727781439,35.269394435052405,37.48864012057638,37.0,38.5,40.0,32.5,44.5,38.5,37.0,39.5
1991,Indirect migration background,Upper Secondary Level,74,36.0126335071934,34.63292701831431,37.39233999607249,33.59577709962676,38.5,40.0,23.989442749066896,49.60633435055986,38.5,37.0,42.0
1991,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1991,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1992,No migration background,Pre-primary Level,,,,,,,,,,,,
1992,No migration background,Primary Level,36,39.885249399524774,38.423743697742914,41.346755101306634,38.63188795175744,40.0,42.82423929204726,32.343360941322715,49.11276630248199,40.0,39.5,40.5
1992,No migration background,Lower Secondary Level,648,35.85603572474964,35.398719162902765,36.31335228659651,30.0,38.566033062545294,40.0,15.0,55.0,38.5,37.0,38.5
1992,No migration background,Upper Secondary Level,3365,39.90559597591791,39.72196020794658,40.08923174388924,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1992,No migration background,Post-secondary Non-tertiary Level,172,38.85053110016929,38.033255599223594,39.66780660111499,38.0,40.0,45.0,27.5,55.5,40.0,38.0,40.0
1992,No migration background,First Stage of Tertiary Education,472,41.62059878291659,41.086018413189294,42.15517915264388,38.5,40.0,47.0,25.75,59.75,40.0,38.0,40.0
1992,No migration background,Second Stage of Tertiary Education,1101,41.763224733814994,41.433023364040814,42.093426103589174,38.5,42.0,50.0,21.25,67.25,42.0,41.4875,42.0
1992,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1992,Direct migration background,Primary Level,249,38.66243079996444,38.145847308340734,39.179014291588146,37.5,38.5,40.0,33.75,43.75,38.5,38.0,39.0
1992,Direct migration background,Lower Secondary Level,488,37.60361434662682,37.15689323284818,38.05033546040546,37.5,38.5,40.0,33.75,43.75,38.5,38.5,39.0
1992,Direct migration background,Upper Secondary Level,545,39.01592030305237,38.59216290862436,39.43967769748038,37.5,40.0,42.838311527044695,29.492532709432957,50.84577881761174,40.0,40.0,41.0
1992,Direct migration background,Post-secondary Non-tertiary Level,52,38.104347215216436,36.89773103192683,39.31096339850604,37.5,38.5,40.0,33.75,43.75,38.5,37.0,39.5
1992,Direct migration background,First Stage of Tertiary Education,38,40.183517183172974,38.60397436468825,41.7630600016577,37.0,40.0,45.0,25.0,57.0,40.0,38.41249999999998,42.5
1992,Direct migration background,Second Stage of Tertiary Education,84,43.033462739187584,42.05287610605735,44.01404937231782,40.0,43.0,48.0,28.0,60.0,43.0,41.0,46.0
1992,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1992,Indirect migration background,Primary Level,,,,,,,,,,,,
1992,Indirect migration background,Lower Secondary Level,82,36.95038617635037,35.89898603996432,38.00178631273642,37.0,38.27310388127854,40.0,32.5,44.5,38.0,36.5,38.5
1992,Indirect migration background,Upper Secondary Level,81,33.3242197081413,31.98982260362138,34.658616812661215,23.701734652242475,38.0,40.0,3.0,64.44739802163629,38.0,36.0,44.0
1992,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1992,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,No migration background,Pre-primary Level,,,,,,,,,,,,
1993,No migration background,Primary Level,42,39.13563823779037,37.74749263040493,40.52378384517581,38.13038205772514,40.0,40.75737613883922,34.18989093605403,44.697867260510336,40.0,40.0,41.0
1993,No migration background,Lower Secondary Level,602,35.23301286715701,34.73384039834068,35.732185335973334,30.0,38.5,40.0,15.0,55.0,38.5,38.0,39.0
1993,No migration background,Upper Secondary Level,3260,39.73903824873741,39.54797980832698,39.93009668914784,37.5,40.0,44.28115653063358,27.32826520404963,54.45289132658395,40.0,40.0,40.0
1993,No migration background,Post-secondary Non-tertiary Level,175,37.035708058592725,36.17602544941595,37.8953906677695,36.616460034752386,40.0,43.41321953378011,26.421320786210803,53.60835878232169,40.0,40.0,41.5
1993,No migration background,First Stage of Tertiary Education,437,41.70881851780738,41.1211637605676,42.29647327504716,38.5,40.0,46.305207636079395,26.792188545880908,58.01301909019848,40.0,39.0,40.0
1993,No migration background,Second Stage of Tertiary Education,1071,41.83791388800149,41.50090970401473,42.174918071988245,39.0,42.0,48.0,25.5,61.5,42.0,41.4875,42.0
1993,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1993,Direct migration background,Primary Level,237,38.530884646501974,37.9736412047672,39.08812808823675,37.5,38.0,40.0,33.75,43.75,38.0,37.0,38.0
1993,Direct migration background,Lower Secondary Level,466,37.663553551805336,37.22544425548949,38.10166284812118,37.0,38.0,40.0,32.5,44.5,38.0,37.5,38.0
1993,Direct migration background,Upper Secondary Level,510,38.1117126189123,37.70320380447217,38.52022143335243,37.5,39.0,40.0,33.75,43.75,39.0,38.0,39.5
1993,Direct migration background,Post-secondary Non-tertiary Level,56,35.22447300852305,33.10920369391387,37.33974232313223,26.51504753373593,40.0,44.95040357169316,7.5,72.603437628629,40.0,40.0,43.025
1993,Direct migration background,First Stage of Tertiary Education,37,37.14395727492764,35.302062629959906,38.98585191989537,36.524437232345186,39.30428254488438,40.0,31.311093080862964,45.21334415148222,39.5,39.0,41.70000076293945
1993,Direct migration background,Second Stage of Tertiary Education,85,41.72687711098651,40.74162749645875,42.71212672551427,38.13489519387305,40.0,49.28979513275473,21.402545285550524,66.02214504107727,40.0,35.0,40.0
1993,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1993,Indirect migration background,Primary Level,,,,,,,,,,,,
1993,Indirect migration background,Lower Secondary Level,106,38.898923491267965,38.22949948463018,39.56834749790575,37.5,39.0,42.0,30.75,48.75,39.0,38.0,40.0
1993,Indirect migration background,Upper Secondary Level,92,35.01903854021359,33.911855575942646,36.12622150448454,27.911842592627234,38.0,40.0,9.779606481568084,58.13223611105915,38.0,37.0,39.125
1993,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,No migration background,Pre-primary Level,,,,,,,,,,,,
1994,No migration background,Primary Level,,,,,,,,,,,,
1994,No migration background,Lower Secondary Level,547,35.90329419551615,35.36821776340626,36.43837062762605,28.0,38.5,42.0,7.0,63.0,38.5,37.0,38.5
1994,No migration background,Upper Secondary Level,3151,39.549040698470264,39.35698444608485,39.74109695085568,37.5,40.0,45.0,26.25,56.25,40.0,40.0,40.0
1994,No migration background,Post-secondary Non-tertiary Level,181,38.024304227262064,37.114584775324694,38.934023679199434,37.5,40.0,42.626583898553214,29.81012415217018,50.31645974638303,40.0,40.0,41.0
