"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1988","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Westdeutschland","37.23","39.5","391","20","38","42","46","60","36.22","38.24","1","70","40","40"
"1988","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1988","AkademikerIn","Westdeutschland","42.17","41.5","523","28","40","50","56","70","41.14","43.2","2","70","41","44"
"1988","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Hauptschule","Westdeutschland","38.71","39.5","3124","20","38","44","50","72","38.28","39.14","1","80","40","40"
"1988","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","37.99","39.5","396","15","38","45","50","66","36.75","39.23","2","80","40","40"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","36.92","39.5","381","21","38","40","45","70","35.91","37.93","2","80","39","40"
"1989","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1989","AkademikerIn","Westdeutschland","42.76","42.5","525","28","40","50","55","70","41.78","43.74","3","80","41","44"
"1989","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Hauptschule","Westdeutschland","39.69","39.5","3052","22","38","45","50","70","39.29","40.09","1","80","40","40"
"1989","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","Ostdeutschland","46.39","46.5","74","40","40","51","52","65","44.73","48.05","24","65","43","50"
"1990","(Fach-)Abitur","Westdeutschland","37.72","39.75","393","16","38","44","50","65","36.55","38.89","4","70","39","40"
"1990","(noch) kein Abschluss","Ostdeutschland","41.39","35","6","35","35","51","56","56","31.73","51.05","35","56","",""
"1990","(noch) kein Abschluss","Westdeutschland","37.39","38.75","360","22","37.5","40","45","60","36.4","38.38","3","80","38.5","39"
"1990","AkademikerIn","Ostdeutschland","45.61","47.5","801","32","40","51","55","70","44.95","46.27","6","80","46","48"
"1990","AkademikerIn","Westdeutschland","41.33","41.75","518","25","39","48","50","70","40.32","42.34","0.2","80","40.5","42.5"
"1990","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1990","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1990","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1990","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Ostdeutschland","40.88","39","58","32","40","43","48","75","38.32","43.44","1","75","40","42"
"1991","(Fach-)Abitur","Westdeutschland","38.22","39.75","430","18","37.7","44","50","62.5","37.04","39.4","2","80","39","40"
"1991","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","Westdeutschland","35.48","38.25","373","10","37","40","45","60","34.33","36.63","2","72","38","38.5"
"1991","AkademikerIn","Ostdeutschland","42.39","39.5","684","30","40","48","56","72","41.59","43.19","5","80","40","42"
"1991","AkademikerIn","Westdeutschland","41.29","41.75","541","25","38.5","50","55","70","40.31","42.27","1.5","80","40","42"
"1991","Hauptschule","Ostdeutschland","39.62","39.5","674","25","40","43.8","50","66","38.81","40.43","4","80","40","40"
"1991","Hauptschule","Westdeutschland","38.75","39.75","3001","20","37.5","44","50","72","38.34","39.16","0.2","80","39","40"
"1991","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Ostdeutschland","43.69","41.75","59","40","40","48","55","80","40.69","46.69","8","80","40","45"
"1992","(Fach-)Abitur","Westdeutschland","37.61","39.75","427","20","37.5","44","50","60","36.51","38.71","3","70","38.5","40"
"1992","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Westdeutschland","36.6","38.25","330","12","37.5","40","48.6","60","35.5","37.7","2","70","38","38.5"
"1992","AkademikerIn","Ostdeutschland","43.83","41.5","646","35","40","50","60","75","43.06","44.6","3","80","42","43"
"1992","AkademikerIn","Westdeutschland","40.83","41.75","541","24","38","50","52","60","39.86","41.8","1","70","41","42.5"
"1992","Hauptschule","Ostdeutschland","42.39","39.5","566","35","40","45","51","75","41.65","43.13","7.5","80","40","40"
"1992","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1992","Realschule","Ostdeutschland","43.32","39.75","998","39","40","45","52","70","42.8","43.84","2","80","40","41"
"1992","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Ostdeutschland","42.83","39","66","35","40","45","52.5","80","40.37","45.29","20","80","40","43"
"1993","(Fach-)Abitur","Westdeutschland","37.54","39.75","421","19.5","37.5","43","50","60","36.38","38.7","0.7","80","38.5","40"
"1993","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Westdeutschland","38.41","38.25","311","30","37.5","40","45","70","37.3","39.52","5","75","37.5","38.5"
"1993","AkademikerIn","Ostdeutschland","43.81","42.25","616","32.5","40","50","58.5","72","42.98","44.64","1","80","42","44"
"1993","AkademikerIn","Westdeutschland","40.8","41.75","542","24.5","38.5","47","52","71","39.84","41.76","4","80","40","42"
"1993","Hauptschule","Ostdeutschland","43.11","39.5","451","38.5","40","45","56","70","42.22","44","2","80","40","41"
"1993","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1993","Realschule","Ostdeutschland","43.54","40.75","986","37.5","40","45","55","75","42.93","44.15","4","80","40","42"
"1993","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Ostdeutschland","42.48","41.5","74","36","40","46","50","65","40.1","44.86","4","65","40","43"
"1994","(Fach-)Abitur","Westdeutschland","37.76","38.75","432","19","37","42","50","75","36.55","38.97","2","80","38.5","39"
"1994","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1994","AkademikerIn","Ostdeutschland","44.48","43.85","602","35","40","50","57","75","43.64","45.32","8","80","42","44"
"1994","AkademikerIn","Westdeutschland","40.32","39.75","585","19.5","38","48","55","65","39.35","41.29","1.5","80","40","42"
"1994","Hauptschule","Ostdeutschland","43.16","39.5","422","35","40","48","52","72","42.23","44.09","1.5","80","40","42"
"1994","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1994","Realschule","Ostdeutschland","42.87","40.75","932","38","40","45","50","70","42.32","43.42","8","80","40","42"
"1994","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Ostdeutschland","41.34","39.5","92","35","40","45","50","60","39.16","43.52","4","78","40","42"
"1995","(Fach-)Abitur","Westdeutschland","36.43","38.75","501","12","35","42","50","70","35.26","37.6","1.5","80","38.5","40"
"1995","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1995","AkademikerIn","Ostdeutschland","44.15","42.75","613","32","40","50","60","74","43.25","45.05","2","80","42","44"
"1995","AkademikerIn","Westdeutschland","40.3","41.75","696","20","37","50","55","65","39.4","41.2","3","80","40","42"
"1995","Hauptschule","Ostdeutschland","42.53","39.5","415","32","40","46","52","80","41.56","43.5","4","80","40","42"
"1995","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1995","Realschule","Ostdeutschland","42.65","40.9","972","32","40","46","55","72","42.01","43.29","0.4","80","40","42"
"1995","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Ostdeutschland","41.44","40.5","90","35","40","45","50","60","39.3","43.58","1","65","40","42"
"1996","(Fach-)Abitur","Westdeutschland","37.27","39.75","500","15","32","43","50","70","36.14","38.4","3.5","70","39","40"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1996","AkademikerIn","Ostdeutschland","44.27","42.75","584","32","40","50","60","75","43.4","45.14","2.5","80","42","44"
"1996","AkademikerIn","Westdeutschland","40.81","41.5","685","22","38","50","52","70","39.93","41.69","1.5","80","40.5","42"
"1996","Hauptschule","Ostdeutschland","43.08","39.75","385","34","40","48","55","80","42","44.16","0.5","80","40","41"
"1996","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1996","Realschule","Ostdeutschland","42.42","40.75","939","34","40","45.2","50.5","70","41.8","43.04","5","80","40","42"
"1996","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Ostdeutschland","40.78","39.75","98","30","39","45","50","60","38.75","42.81","1","60","40","43"
"1997","(Fach-)Abitur","Westdeutschland","37.41","39.75","503","16","35","44","50","65","36.26","38.56","1","80","40","40"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1997","AkademikerIn","Ostdeutschland","43.7","42.25","576","30","40","50","58","75","42.82","44.58","2","80","42","44"
"1997","AkademikerIn","Westdeutschland","41.57","41.75","712","21","38.5","50","55","67","40.71","42.43","2","80","42","43"
"1997","Hauptschule","Ostdeutschland","43.55","41.5","351","35","40","48.8","55","70","42.47","44.63","2.5","80","40","43"
"1997","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1997","Realschule","Ostdeutschland","42.98","41.95","912","33","40","47","55","72","42.33","43.63","8","80","40","42"
"1997","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Westdeutschland","35.91","39.5","574","11","30","43.5","50","65","34.82","37","2","77","39","40"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1998","AkademikerIn","Ostdeutschland","43.27","42.9","577","30","40","50","55","76","42.38","44.16","2","80","42","44"
"1998","AkademikerIn","Westdeutschland","41.45","41.75","821","25","38","50","55","70","40.64","42.26","3","80","42","43"
"1998","Hauptschule","Ostdeutschland","42.77","40.75","350","34","40","49","56","70","41.63","43.91","3","72","40","42"
"1998","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","Realschule","Ostdeutschland","42.48","41.75","974","30.5","40","46","52","70","41.84","43.12","6","80","40.5","42"
"1998","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Westdeutschland","36.15","39.75","585","12","28","44","50","70","35.02","37.28","2","80","39","40"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1999","AkademikerIn","Ostdeutschland","42.02","41.75","590","28","39","50","55","70","41.09","42.95","3","80","42","43"
"1999","AkademikerIn","Westdeutschland","41.05","41.75","869","23","38.5","50","55","65","40.25","41.85","1","80","41","42"
"1999","Hauptschule","Ostdeutschland","41.05","39.75","347","30","39","46","53","72","39.75","42.35","2","80","40","40"
"1999","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2000","AkademikerIn","Ostdeutschland","42.94","41.5","859","30","40","50","56","70","42.23","43.65","3","80","42","43"
"2000","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Ostdeutschland","38.92","39.5","433","20","36","45","50","72","37.77","40.07","2","80","40","40"
"2000","Hauptschule","Westdeutschland","37.72","39.75","4274","19","35","43","50","70","37.33","38.11","1","80","40","40"
"2000","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2001","AkademikerIn","Ostdeutschland","41.87","41.75","824","27","38.8","50","55","70","41.09","42.65","2","80","41","43"
"2001","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Ostdeutschland","39.18","39.5","377","23","37","45","50","69","38","40.36","1","70","40","40"
"2001","Hauptschule","Westdeutschland","37.68","39.75","3793","18","35","44","50","70","37.26","38.1","1","80","39.0999984741211","40"
"2001","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2002","AkademikerIn","Ostdeutschland","42.5","41.75","886","30","40","50","55","70","41.77","43.23","3","80","42.5","45"
"2002","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2002","Hauptschule","Ostdeutschland","39.12","39.5","325","25","36","45","50","70","37.88","40.36","1.5","72","40","40"
"2002","Hauptschule","Westdeutschland","36.69","39.3","3509","15","32.5","42","50","70","36.24","37.14","1","80","39","40"
"2002","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Ostdeutschland","41.47","41.75","850","26","40","50","52","70","40.72","42.22","2","80","42","43"
"2003","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Westdeutschland","36.53","38.75","3281","15","32","42","50","70","36.07","36.99","1.5","80","38.5","39.5"
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Ostdeutschland","41.17","41.75","825","25","38","47","55","72","40.39","41.95","4","80","42","42.5"
"2004","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Westdeutschland","36.34","39.75","3042","15","31","42","50","70","35.86","36.82","1","80","39","40"
"2004","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Ostdeutschland","40.57","39.75","797","25","35","47","55","70","39.74","41.4","2","80","40","42"
"2005","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","33.02","37.75","98","6.5","20","40","50","80","29.26","36.78","1","80","20","38"
"2006","AkademikerIn","Ostdeutschland","40.94","41.75","823","27","38","46","50","75","40.16","41.72","4","80","42","43"
"2006","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","41.98","45","9","16","20","66","70","70","24.61","59.35","3","70","16","66"
"2007","(noch) kein Abschluss","Westdeutschland","30.97","37.25","83","8","17","40","45","75","27.33","34.61","2","75","25","38.5"
"2007","AkademikerIn","Ostdeutschland","41.51","41.75","807","25","39","48","55","70","40.69","42.33","1","80","41.5","42.5"
"2007","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","23.61","3","6","2","2","50","60","60","-3.65","50.87","2","60","",""
"2008","(noch) kein Abschluss","Westdeutschland","30.11","34","89","5","12","40","50","68","26.53","33.69","1.5","68","20","37.5"
"2008","AkademikerIn","Ostdeutschland","41.32","41.75","759","28","38.5","47.5","50","70","40.53","42.11","4","80","41","42.5"
"2008","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","29.53","33.5","77","4.5","10.5","40","45","65","25.41","33.65","1","65","15","37"
"2009","AkademikerIn","Ostdeutschland","41.35","41.75","725","27","40","48","54","68","40.52","42.18","4","80","40.2999992370605","42"
"2009","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Ostdeutschland","40.75","40.75","868","28","38","45","54","70","39.96","41.54","3.5","80","40","42"
"2010","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","38.15","39.85","337","15","35","45","50","70","36.75","39.55","2","75","40","40"
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ostdeutschland","41.09","41.75","999","28","40","45","55","70","40.36","41.82","2","80","41","42"
"2011","AkademikerIn","Westdeutschland","41.25","42.25","3356","20","37.5","50","55","70","40.78","41.72","1","80","41","42"
"2011","Hauptschule","Ostdeutschland","36","39.5","312","12","30","44","50","60","34.42","37.58","1","70","40","40"
"2011","Hauptschule","Westdeutschland","36.88","39.75","3559","15","30","45","50","70","36.41","37.35","1","80","40","40"
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","37.66","39.9","3657","19","32","45","50","70","37.2","38.12","1","80","39","40"
"2012","(Fach-)Abitur","Ostdeutschland","37.17","39.9","375","14","33","45","50","60","35.9","38.44","1","80","40","40"
"2012","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Ostdeutschland","41.15","41.75","958","30","40","45","50","62","40.43","41.87","2","78","40","42"
"2012","AkademikerIn","Westdeutschland","40.42","41.75","3297","20","38","48","55","70","39.96","40.88","1","80","40","41.5"
"2012","Hauptschule","Ostdeutschland","36.12","39.5","328","12","30","43","50","70","34.57","37.67","2","75","40","40"
"2012","Hauptschule","Westdeutschland","36.41","39.75","3497","13","30","44","50","70","35.93","36.89","1","80","40","40"
"2012","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Westdeutschland","37.4","39.75","3590","18","32","45","50","65","36.95","37.85","1","80","39","40"
"2013","(Fach-)Abitur","Ostdeutschland","38.13","39.5","389","19","35","45","50","60","36.86","39.4","2","80","40","40"
"2013","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","36.29","37","31","12.5","34","45","50","55","31.25","41.33","8","55","30","40"
"2013","(noch) kein Abschluss","Westdeutschland","27.21","23","349","5","10","40","50","75","25.4","29.02","1","75","20","30"
"2013","AkademikerIn","Ostdeutschland","39.61","39.5","999","25","35","45","50","60","38.87","40.35","2","80","40","41"
"2013","AkademikerIn","Westdeutschland","39.83","41.75","3857","20","36","47","53","70","39.4","40.26","1","80","40","40"
"2013","Hauptschule","Ostdeutschland","35.86","39.75","365","14","30","43","50","70","34.43","37.29","3","80","40","40"
"2013","Hauptschule","Westdeutschland","36.33","39.9","4151","14","30","44","50","70","35.89","36.77","1","80","40","40"
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
