year,age_gr,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,At least once per month,0.08377,670,6988,0.07727,0.09026
2007,46-65 y.,Seldom,0.12644,961,6988,0.11865,0.13424
2007,46-65 y.,Never,0.67461,4594,6988,0.66362,0.68559
2007,66 and older,At least once per week,0.07785,394,4288,0.06983,0.08587
2007,66 and older,At least once per month,0.08200,374,4288,0.07379,0.09021
2007,66 and older,Seldom,0.08174,359,4288,0.07354,0.08995
2007,66 and older,Never,0.74003,3161,4288,0.72690,0.75316
2008,17-29 y.,At least once per week,0.09469,346,3146,0.08445,0.10492
2008,17-29 y.,At least once per month,0.04725,168,3146,0.03984,0.05467
2008,17-29 y.,Seldom,0.10043,336,3146,0.08992,0.11093
2008,17-29 y.,Never,0.68310,2296,3146,0.66684,0.69936
2008,30-45 y.,At least once per week,0.09128,489,5160,0.08342,0.09914
2008,30-45 y.,At least once per month,0.07853,423,5160,0.07119,0.08587
2008,30-45 y.,Seldom,0.11033,620,5160,0.10178,0.11888
2008,30-45 y.,Never,0.71798,3628,5160,0.70570,0.73026
2008,46-65 y.,At least once per week,0.09697,726,6672,0.08987,0.10407
2008,46-65 y.,At least once per month,0.07836,614,6672,0.07191,0.08481
2008,46-65 y.,Seldom,0.10827,780,6672,0.10081,0.11573
2008,46-65 y.,Never,0.71238,4552,6672,0.70152,0.72324
2008,66 and older,At least once per week,0.08670,396,4265,0.07825,0.09514
2008,66 and older,At least once per month,0.07069,322,4265,0.06299,0.07838
2008,66 and older,Seldom,0.07898,351,4265,0.07089,0.08708
2008,66 and older,Never,0.75322,3196,4265,0.74028,0.76616
2009,17-29 y.,At least once per week,0.08700,289,2840,0.07664,0.09737
2009,17-29 y.,At least once per month,0.06830,207,2840,0.05902,0.07758
2009,17-29 y.,Seldom,0.13609,421,2840,0.12348,0.14870
2009,17-29 y.,Never,0.63574,1923,2840,0.61804,0.65344
2009,30-45 y.,At least once per week,0.08780,423,4650,0.07967,0.09594
2009,30-45 y.,At least once per month,0.08227,425,4650,0.07437,0.09017
2009,30-45 y.,Seldom,0.14520,650,4650,0.13507,0.15533
2009,30-45 y.,Never,0.67847,3152,4650,0.66505,0.69190
2009,46-65 y.,At least once per week,0.10084,718,6270,0.09339,0.10830
2009,46-65 y.,At least once per month,0.08178,611,6270,0.07500,0.08857
2009,46-65 y.,Seldom,0.12392,797,6270,0.11576,0.13208
2009,46-65 y.,Never,0.68125,4144,6270,0.66972,0.69279
2009,66 and older,At least once per week,0.08123,365,4121,0.07289,0.08958
2009,66 and older,At least once per month,0.06732,306,4121,0.05967,0.07497
2009,66 and older,Seldom,0.08584,358,4121,0.07729,0.09440
2009,66 and older,Never,0.74573,3092,4121,0.73243,0.75903
2011,17-29 y.,At least once per week,0.10060,405,4162,0.09146,0.10974
2011,17-29 y.,At least once per month,0.07278,319,4162,0.06489,0.08067
2011,17-29 y.,Seldom,0.14482,588,4162,0.13413,0.15552
2011,17-29 y.,Never,0.60556,2850,4162,0.59071,0.62041
2011,30-45 y.,At least once per week,0.09218,1043,9914,0.08649,0.09788
2011,30-45 y.,At least once per month,0.08359,967,9914,0.07814,0.08904
2011,30-45 y.,Seldom,0.14702,1310,9914,0.14005,0.15399
2011,30-45 y.,Never,0.67512,6594,9914,0.66590,0.68434
2011,46-65 y.,At least once per week,0.11224,1167,9098,0.10575,0.11872
2011,46-65 y.,At least once per month,0.08886,922,9098,0.08302,0.09471
2011,46-65 y.,Seldom,0.13945,1239,9098,0.13233,0.14657
2011,46-65 y.,Never,0.65574,5770,9098,0.64598,0.66550
2011,66 and older,At least once per week,0.09381,518,5098,0.08581,0.10182
2011,66 and older,At least once per month,0.07803,427,5098,0.07067,0.08540
2011,66 and older,Seldom,0.09349,491,5098,0.08549,0.10148
2011,66 and older,Never,0.71738,3662,5098,0.70502,0.72974
2013,17-29 y.,At least once per week,0.09766,380,3559,0.08791,0.10742
2013,17-29 y.,At least once per month,0.05100,241,3559,0.04377,0.05823
2013,17-29 y.,Seldom,0.10783,457,3559,0.09764,0.11802
2013,17-29 y.,Never,0.49455,2481,3559,0.47812,0.51098
2013,30-45 y.,At least once per week,0.08519,828,7973,0.07906,0.09132
2013,30-45 y.,At least once per month,0.07104,775,7973,0.06540,0.07668
2013,30-45 y.,Seldom,0.08369,833,7973,0.07761,0.08977
2013,30-45 y.,Never,0.59164,5537,7973,0.58085,0.60243
2013,46-65 y.,At least once per week,0.11623,1202,8948,0.10959,0.12287
2013,46-65 y.,At least once per month,0.08535,904,8948,0.07956,0.09114
2013,46-65 y.,Seldom,0.10145,970,8948,0.09519,0.10770
2013,46-65 y.,Never,0.63781,5872,8948,0.62785,0.64776
2013,66 and older,At least once per week,0.10447,564,4896,0.09590,0.11304
2013,66 and older,At least once per month,0.07304,400,4896,0.06575,0.08033
2013,66 and older,Seldom,0.08454,426,4896,0.07675,0.09234
2013,66 and older,Never,0.71601,3506,4896,0.70338,0.72864
2015,17-29 y.,At least once per week,0.09949,417,4449,0.09070,0.10829
2015,17-29 y.,At least once per month,0.06657,323,4449,0.05924,0.07389
2015,17-29 y.,Seldom,0.13956,588,4449,0.12938,0.14975
2015,17-29 y.,Never,0.62642,3121,4449,0.61221,0.64064
2015,30-45 y.,At least once per week,0.08885,720,8263,0.08271,0.09498
2015,30-45 y.,At least once per month,0.08314,702,8263,0.07719,0.08910
2015,30-45 y.,Seldom,0.14256,1108,8263,0.13502,0.15010
2015,30-45 y.,Never,0.68305,5733,8263,0.67302,0.69309
2015,46-65 y.,At least once per week,0.11429,1118,9111,0.10775,0.12082
2015,46-65 y.,At least once per month,0.09679,957,9111,0.09072,0.10286
2015,46-65 y.,Seldom,0.13638,1219,9111,0.12934,0.14343
2015,46-65 y.,Never,0.64908,5817,9111,0.63928,0.65888
2015,66 and older,At least once per week,0.10456,570,4865,0.09596,0.11316
2015,66 and older,At least once per month,0.08177,435,4865,0.07407,0.08947
2015,66 and older,Seldom,0.08965,441,4865,0.08162,0.09768
2015,66 and older,Never,0.71216,3419,4865,0.69943,0.72488
2017,17-29 y.,At least once per week,0.10615,467,4350,0.09699,0.11530
2017,17-29 y.,At least once per month,0.08177,373,4350,0.07362,0.08991
2017,17-29 y.,Seldom,0.11447,580,4350,0.10501,0.12393
2017,17-29 y.,Never,0.60852,2930,4350,0.59402,0.62303
2017,30-45 y.,At least once per week,0.09400,687,7237,0.08727,0.10072
2017,30-45 y.,At least once per month,0.08385,676,7237,0.07747,0.09024
2017,30-45 y.,Seldom,0.12048,890,7237,0.11298,0.12798
2017,30-45 y.,Never,0.68838,4984,7237,0.67771,0.69905
2017,46-65 y.,At least once per week,0.11907,1269,9943,0.11270,0.12544
2017,46-65 y.,At least once per month,0.09581,1079,9943,0.09002,0.10159
2017,46-65 y.,Seldom,0.12584,1301,9943,0.11932,0.13236
2017,46-65 y.,Never,0.65436,6294,9943,0.64502,0.66371
2017,66 and older,At least once per week,0.11793,616,4927,0.10893,0.12694
2017,66 and older,At least once per month,0.08468,489,4927,0.07691,0.09246
2017,66 and older,Seldom,0.09402,446,4927,0.08587,0.10217
2017,66 and older,Never,0.68781,3376,4927,0.67486,0.70075
2019,17-29 y.,At least once per week,0.11615,483,3805,0.10597,0.12633
2019,17-29 y.,At least once per month,0.06037,267,3805,0.05280,0.06794
2019,17-29 y.,Seldom,0.11934,439,3805,0.10904,0.12964
2019,17-29 y.,Never,0.60213,2616,3805,0.58658,0.61769
2019,30-45 y.,At least once per week,0.09874,644,6266,0.09135,0.10612
2019,30-45 y.,At least once per month,0.07844,573,6266,0.07179,0.08510
2019,30-45 y.,Seldom,0.10451,690,6266,0.09694,0.11209
2019,30-45 y.,Never,0.70207,4359,6266,0.69074,0.71339
2019,46-65 y.,At least once per week,0.12346,1498,10384,0.11713,0.12979
2019,46-65 y.,At least once per month,0.08708,1083,10384,0.08165,0.09250
2019,46-65 y.,Seldom,0.10235,1158,10384,0.09652,0.10818
2019,46-65 y.,Never,0.68064,6645,10384,0.67167,0.68961
2019,66 and older,At least once per week,0.11571,663,5142,0.10697,0.12446
2019,66 and older,At least once per month,0.07615,455,5142,0.06890,0.08340
2019,66 and older,Seldom,0.08613,430,5142,0.07846,0.09379
2019,66 and older,Never,0.71545,3594,5142,0.70311,0.72778
2021,17-29 y.,At least once per week,0.12935,385,2705,0.11670,0.14199
2021,17-29 y.,At least once per month,0.10886,288,2705,0.09712,0.12060
2021,17-29 y.,Seldom,0.15308,472,2705,0.13951,0.16665
2021,17-29 y.,Never,0.51760,1560,2705,0.49876,0.53643
2021,30-45 y.,At least once per week,0.11624,453,4141,0.10647,0.12600
2021,30-45 y.,At least once per month,0.08571,393,4141,0.07718,0.09424
2021,30-45 y.,Seldom,0.14111,626,4141,0.13050,0.15171
2021,30-45 y.,Never,0.63362,2669,4141,0.61894,0.64829
2021,46-65 y.,At least once per week,0.12692,1020,6794,0.11900,0.13483
2021,46-65 y.,At least once per month,0.10684,810,6794,0.09950,0.11419
2021,46-65 y.,Seldom,0.12206,824,6794,0.11427,0.12984
2021,46-65 y.,Never,0.63868,4140,6794,0.62726,0.65011
2021,66 and older,At least once per week,0.12796,511,3542,0.11696,0.13897
2021,66 and older,At least once per month,0.07334,326,3542,0.06476,0.08193
2021,66 and older,Seldom,0.09155,359,3542,0.08205,0.10105
2021,66 and older,Never,0.70126,2346,3542,0.68618,0.71633
