year,age_gr,regtyp,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,30-45 y.,Urban regions,Never,0.74626,2037,2574,0.72945,0.76308
1986,30-45 y.,Rural regions,At least once per week,0.10336,60,664,0.08018,0.12653
1986,30-45 y.,Rural regions,At least once per month,0.10006,61,664,0.07721,0.12290
1986,30-45 y.,Rural regions,Seldom,0.10507,69,664,0.08173,0.12842
1986,30-45 y.,Rural regions,Never,0.67566,474,664,0.64002,0.71129
1986,46-65 y.,Urban regions,At least once per week,0.07872,171,2508,0.06818,0.08926
1986,46-65 y.,Urban regions,At least once per month,0.07380,156,2508,0.06356,0.08403
1986,46-65 y.,Urban regions,Seldom,0.06673,151,2508,0.05696,0.07650
1986,46-65 y.,Urban regions,Never,0.75985,2030,2508,0.74313,0.77658
1986,46-65 y.,Rural regions,At least once per week,0.09422,61,664,0.07198,0.11645
1986,46-65 y.,Rural regions,At least once per month,0.08888,57,664,0.06722,0.11054
1986,46-65 y.,Rural regions,Seldom,0.07518,51,664,0.05511,0.09525
1986,46-65 y.,Rural regions,Never,0.72190,495,664,0.68779,0.75600
1986,66 and older,Urban regions,At least once per week,0.04744,38,698,0.03166,0.06323
1986,66 and older,Urban regions,Never,0.86934,660,698,0.84432,0.89436
1986,66 and older,Rural regions,Never,0.85384,225,225,0.80758,0.90011
1988,17-29 y.,Urban regions,At least once per week,0.10345,197,2279,0.09095,0.11596
1988,17-29 y.,Urban regions,At least once per month,0.03904,86,2279,0.03109,0.04700
1988,17-29 y.,Urban regions,Seldom,0.09975,198,2279,0.08744,0.11206
1988,17-29 y.,Urban regions,Never,0.75000,1798,2279,0.73222,0.76778
1988,17-29 y.,Rural regions,At least once per week,0.09463,54,546,0.07006,0.11921
1988,17-29 y.,Rural regions,Seldom,0.11915,62,546,0.09195,0.14635
1988,17-29 y.,Rural regions,Never,0.72989,430,546,0.69261,0.76717
1988,30-45 y.,Urban regions,At least once per week,0.09426,185,2311,0.08234,0.10617
1988,30-45 y.,Urban regions,At least once per month,0.07998,163,2311,0.06892,0.09104
1988,30-45 y.,Urban regions,Seldom,0.10368,214,2311,0.09125,0.11611
1988,30-45 y.,Urban regions,Never,0.71183,1749,2311,0.69336,0.73030
1988,30-45 y.,Rural regions,At least once per week,0.10205,57,612,0.07805,0.12606
1988,30-45 y.,Rural regions,At least once per month,0.10013,58,612,0.07633,0.12393
1988,30-45 y.,Rural regions,Seldom,0.11535,64,612,0.09002,0.14068
1988,30-45 y.,Rural regions,Never,0.66902,433,612,0.63170,0.70633
1988,46-65 y.,Urban regions,At least once per week,0.09583,202,2446,0.08416,0.10749
1988,46-65 y.,Urban regions,At least once per month,0.07895,165,2446,0.06826,0.08963
1988,46-65 y.,Urban regions,Seldom,0.08454,176,2446,0.07352,0.09557
1988,46-65 y.,Urban regions,Never,0.72279,1903,2446,0.70505,0.74053
1988,46-65 y.,Rural regions,At least once per week,0.09589,59,619,0.07268,0.11911
1988,46-65 y.,Rural regions,At least once per month,0.10186,60,619,0.07802,0.12571
1988,46-65 y.,Rural regions,Seldom,0.12764,77,619,0.10133,0.15395
1988,46-65 y.,Rural regions,Never,0.65721,423,619,0.61979,0.69463
1988,66 and older,Urban regions,At least once per week,0.05269,40,735,0.03652,0.06885
1988,66 and older,Urban regions,Seldom,0.04281,34,735,0.02816,0.05745
1988,66 and older,Urban regions,Never,0.85197,661,735,0.82627,0.87766
1988,66 and older,Rural regions,Never,0.81562,206,206,0.76254,0.86871
1990,17-29 y.,Urban regions,At least once per week,0.08374,166,2492,0.07287,0.09462
1990,17-29 y.,Urban regions,At least once per month,0.05226,102,2492,0.04352,0.06100
1990,17-29 y.,Urban regions,Seldom,0.12111,254,2492,0.10830,0.13392
1990,17-29 y.,Urban regions,Never,0.73498,1970,2492,0.71765,0.75232
1990,17-29 y.,Rural regions,At least once per week,0.06592,78,1302,0.05244,0.07941
1990,17-29 y.,Rural regions,At least once per month,0.07043,86,1302,0.05652,0.08433
1990,17-29 y.,Rural regions,Seldom,0.11261,146,1302,0.09543,0.12979
1990,17-29 y.,Rural regions,Never,0.73904,992,1302,0.71518,0.76291
1990,30-45 y.,Urban regions,At least once per week,0.09063,223,2719,0.07984,0.10143
1990,30-45 y.,Urban regions,At least once per month,0.08583,222,2719,0.07530,0.09636
1990,30-45 y.,Urban regions,Seldom,0.14317,352,2719,0.13000,0.15634
1990,30-45 y.,Urban regions,Never,0.67694,1922,2719,0.65935,0.69452
1990,30-45 y.,Rural regions,At least once per week,0.08368,116,1506,0.06969,0.09767
1990,30-45 y.,Rural regions,At least once per month,0.10664,192,1506,0.09104,0.12223
1990,30-45 y.,Rural regions,Seldom,0.15008,210,1506,0.13204,0.16812
1990,30-45 y.,Rural regions,Never,0.64983,988,1506,0.62573,0.67393
1990,46-65 y.,Urban regions,At least once per week,0.09083,205,2755,0.08010,0.10156
1990,46-65 y.,Urban regions,At least once per month,0.08371,210,2755,0.07336,0.09405
1990,46-65 y.,Urban regions,Seldom,0.11406,292,2755,0.10219,0.12593
1990,46-65 y.,Urban regions,Never,0.70162,2048,2755,0.68453,0.71871
1990,46-65 y.,Rural regions,At least once per week,0.09474,130,1430,0.07955,0.10992
1990,46-65 y.,Rural regions,At least once per month,0.11520,186,1430,0.09865,0.13176
1990,46-65 y.,Rural regions,Seldom,0.13462,173,1430,0.11692,0.15232
1990,46-65 y.,Rural regions,Never,0.64645,941,1430,0.62166,0.67124
1990,66 and older,Urban regions,At least once per week,0.04610,41,901,0.03240,0.05981
1990,66 and older,Urban regions,At least once per month,0.05177,52,901,0.03729,0.06625
1990,66 and older,Urban regions,Seldom,0.04788,48,901,0.03393,0.06183
1990,66 and older,Urban regions,Never,0.84461,760,901,0.82094,0.86828
1990,66 and older,Rural regions,Never,0.83678,446,446,0.80245,0.87112
1992,17-29 y.,Urban regions,At least once per week,0.06332,128,2345,0.05346,0.07318
1992,17-29 y.,Urban regions,At least once per month,0.04363,89,2345,0.03536,0.05190
1992,17-29 y.,Urban regions,Seldom,0.11560,245,2345,0.10266,0.12855
1992,17-29 y.,Urban regions,Never,0.77316,1883,2345,0.75621,0.79011
1992,17-29 y.,Rural regions,At least once per week,0.05950,62,1169,0.04593,0.07306
1992,17-29 y.,Rural regions,At least once per month,0.04495,55,1169,0.03306,0.05683
1992,17-29 y.,Rural regions,Seldom,0.12175,140,1169,0.10300,0.14051
1992,17-29 y.,Rural regions,Never,0.76717,912,1169,0.74293,0.79141
1992,30-45 y.,Urban regions,At least once per week,0.07030,180,2691,0.06064,0.07996
1992,30-45 y.,Urban regions,At least once per month,0.05874,149,2691,0.04986,0.06763
1992,30-45 y.,Urban regions,Seldom,0.13860,321,2691,0.12554,0.15166
1992,30-45 y.,Urban regions,Never,0.72556,2041,2691,0.70869,0.74242
1992,30-45 y.,Rural regions,At least once per week,0.06369,83,1480,0.05125,0.07614
1992,30-45 y.,Rural regions,At least once per month,0.07213,107,1480,0.05894,0.08531
1992,30-45 y.,Rural regions,Seldom,0.13212,186,1480,0.11486,0.14937
1992,30-45 y.,Rural regions,Never,0.72301,1104,1480,0.70020,0.74582
1992,46-65 y.,Urban regions,At least once per week,0.07685,166,2605,0.06662,0.08708
1992,46-65 y.,Urban regions,At least once per month,0.07504,173,2605,0.06492,0.08516
1992,46-65 y.,Urban regions,Seldom,0.09614,233,2605,0.08482,0.10746
1992,46-65 y.,Urban regions,Never,0.72605,2033,2605,0.70892,0.74318
1992,46-65 y.,Rural regions,At least once per week,0.07046,93,1330,0.05670,0.08422
1992,46-65 y.,Rural regions,At least once per month,0.09686,128,1330,0.08096,0.11276
1992,46-65 y.,Rural regions,Seldom,0.12495,161,1330,0.10717,0.14273
1992,46-65 y.,Rural regions,Never,0.68403,948,1330,0.65904,0.70903
1992,66 and older,Urban regions,At least once per week,0.04391,41,895,0.03048,0.05734
1992,66 and older,Urban regions,At least once per month,0.05661,48,895,0.04146,0.07175
1992,66 and older,Urban regions,Seldom,0.04767,44,895,0.03371,0.06164
1992,66 and older,Urban regions,Never,0.80521,762,895,0.77925,0.83117
1992,66 and older,Rural regions,Never,0.85274,441,441,0.81963,0.88586
1994,17-29 y.,Urban regions,At least once per week,0.07541,145,2219,0.06442,0.08640
1994,17-29 y.,Urban regions,At least once per month,0.04432,91,2219,0.03575,0.05288
1994,17-29 y.,Urban regions,Seldom,0.12419,239,2219,0.11047,0.13792
1994,17-29 y.,Urban regions,Never,0.74933,1744,2219,0.73130,0.76737
1994,17-29 y.,Rural regions,At least once per week,0.05291,55,1098,0.03966,0.06616
1994,17-29 y.,Rural regions,At least once per month,0.04890,59,1098,0.03614,0.06166
1994,17-29 y.,Rural regions,Seldom,0.14408,141,1098,0.12330,0.16486
1994,17-29 y.,Rural regions,Never,0.73883,843,1098,0.71284,0.76482
1994,30-45 y.,Urban regions,At least once per week,0.06756,164,2677,0.05805,0.07707
1994,30-45 y.,Urban regions,At least once per month,0.06730,172,2677,0.05780,0.07679
1994,30-45 y.,Urban regions,Seldom,0.12439,332,2677,0.11189,0.13690
1994,30-45 y.,Urban regions,Never,0.73583,2009,2677,0.71913,0.75254
1994,30-45 y.,Rural regions,At least once per week,0.07163,91,1445,0.05833,0.08493
1994,30-45 y.,Rural regions,At least once per month,0.06779,105,1445,0.05482,0.08076
1994,30-45 y.,Rural regions,Seldom,0.15576,198,1445,0.13705,0.17446
1994,30-45 y.,Rural regions,Never,0.69821,1051,1445,0.67453,0.72189
1994,46-65 y.,Urban regions,At least once per week,0.08302,172,2537,0.07228,0.09376
1994,46-65 y.,Urban regions,At least once per month,0.07064,160,2537,0.06067,0.08061
1994,46-65 y.,Urban regions,Seldom,0.10547,263,2537,0.09351,0.11742
1994,46-65 y.,Urban regions,Never,0.72694,1942,2537,0.70960,0.74428
1994,46-65 y.,Rural regions,At least once per week,0.06554,78,1313,0.05215,0.07893
1994,46-65 y.,Rural regions,At least once per month,0.09004,119,1313,0.07455,0.10553
1994,46-65 y.,Rural regions,Seldom,0.12315,152,1313,0.10537,0.14093
1994,46-65 y.,Rural regions,Never,0.70409,964,1313,0.67939,0.72879
1994,66 and older,Urban regions,At least once per week,0.05012,49,952,0.03625,0.06399
1994,66 and older,Urban regions,At least once per month,0.06332,56,952,0.04784,0.07880
1994,66 and older,Urban regions,Seldom,0.04905,53,952,0.03532,0.06277
1994,66 and older,Urban regions,Never,0.81012,794,952,0.78519,0.83505
1994,66 and older,Rural regions,At least once per month,0.06490,33,499,0.04327,0.08654
1994,66 and older,Rural regions,Seldom,0.08136,42,499,0.05735,0.10537
1994,66 and older,Rural regions,Never,0.80646,424,499,0.77176,0.84116
1995,17-29 y.,Urban regions,At least once per week,0.07945,152,2216,0.06818,0.09071
1995,17-29 y.,Urban regions,At least once per month,0.04258,85,2216,0.03417,0.05099
1995,17-29 y.,Urban regions,Seldom,0.08509,150,2216,0.07347,0.09671
1995,17-29 y.,Urban regions,Never,0.78709,1829,2216,0.77004,0.80414
1995,17-29 y.,Rural regions,At least once per week,0.05923,61,1119,0.04539,0.07306
1995,17-29 y.,Rural regions,At least once per month,0.04297,47,1119,0.03109,0.05486
1995,17-29 y.,Rural regions,Seldom,0.12152,113,1119,0.10237,0.14067
1995,17-29 y.,Rural regions,Never,0.76990,898,1119,0.74522,0.79457
1995,30-45 y.,Urban regions,At least once per week,0.08598,231,2860,0.07570,0.09625
1995,30-45 y.,Urban regions,At least once per month,0.04701,139,2860,0.03925,0.05477
1995,30-45 y.,Urban regions,Seldom,0.09461,248,2860,0.08388,0.10534
1995,30-45 y.,Urban regions,Never,0.76238,2242,2860,0.74678,0.77798
1995,30-45 y.,Rural regions,At least once per week,0.07867,109,1552,0.06527,0.09207
1995,30-45 y.,Rural regions,At least once per month,0.07520,101,1552,0.06207,0.08832
1995,30-45 y.,Rural regions,Seldom,0.09803,141,1552,0.08323,0.11283
1995,30-45 y.,Rural regions,Never,0.74547,1201,1552,0.72379,0.76715
1995,46-65 y.,Urban regions,At least once per week,0.08795,188,2576,0.07701,0.09889
1995,46-65 y.,Urban regions,At least once per month,0.06523,146,2576,0.05570,0.07477
1995,46-65 y.,Urban regions,Seldom,0.08501,216,2576,0.07424,0.09579
1995,46-65 y.,Urban regions,Never,0.75316,2026,2576,0.73650,0.76981
1995,46-65 y.,Rural regions,At least once per week,0.07162,91,1357,0.05789,0.08534
1995,46-65 y.,Rural regions,At least once per month,0.08145,124,1357,0.06689,0.09601
1995,46-65 y.,Rural regions,Seldom,0.11623,137,1357,0.09917,0.13329
1995,46-65 y.,Rural regions,Never,0.71913,1005,1357,0.69521,0.74305
1995,66 and older,Urban regions,At least once per week,0.05323,53,995,0.03927,0.06718
1995,66 and older,Urban regions,At least once per month,0.05465,52,995,0.04052,0.06878
1995,66 and older,Urban regions,Seldom,0.04583,46,995,0.03283,0.05883
1995,66 and older,Urban regions,Never,0.82994,844,995,0.80658,0.85329
1995,66 and older,Rural regions,Never,0.83083,429,429,0.79532,0.86635
1996,17-29 y.,Urban regions,At least once per week,0.08272,137,2067,0.07084,0.09460
1996,17-29 y.,Urban regions,At least once per month,0.05635,90,2067,0.04640,0.06629
1996,17-29 y.,Urban regions,Seldom,0.13837,273,2067,0.12348,0.15326
1996,17-29 y.,Urban regions,Never,0.72152,1567,2067,0.70219,0.74085
1996,17-29 y.,Rural regions,At least once per week,0.06076,63,1088,0.04655,0.07496
1996,17-29 y.,Rural regions,At least once per month,0.07417,68,1088,0.05860,0.08975
1996,17-29 y.,Rural regions,Seldom,0.20319,191,1088,0.17927,0.22711
1996,17-29 y.,Rural regions,Never,0.65420,766,1088,0.62593,0.68248
1996,30-45 y.,Urban regions,At least once per week,0.07452,201,2896,0.06495,0.08408
1996,30-45 y.,Urban regions,At least once per month,0.07595,209,2896,0.06630,0.08560
1996,30-45 y.,Urban regions,Seldom,0.15480,421,2896,0.14162,0.16798
1996,30-45 y.,Urban regions,Never,0.69286,2065,2896,0.67605,0.70966
1996,30-45 y.,Rural regions,At least once per week,0.08145,106,1528,0.06773,0.09517
1996,30-45 y.,Rural regions,At least once per month,0.08399,122,1528,0.07007,0.09790
1996,30-45 y.,Rural regions,Seldom,0.17078,243,1528,0.15191,0.18966
1996,30-45 y.,Rural regions,Never,0.65356,1057,1528,0.62969,0.67743
1996,46-65 y.,Urban regions,At least once per week,0.08421,181,2504,0.07333,0.09509
1996,46-65 y.,Urban regions,At least once per month,0.07819,165,2504,0.06767,0.08870
1996,46-65 y.,Urban regions,Seldom,0.14695,338,2504,0.13308,0.16082
1996,46-65 y.,Urban regions,Never,0.68117,1820,2504,0.66291,0.69942
1996,46-65 y.,Rural regions,At least once per week,0.07375,103,1375,0.05993,0.08757
1996,46-65 y.,Rural regions,At least once per month,0.09264,128,1375,0.07731,0.10797
1996,46-65 y.,Rural regions,Seldom,0.18152,219,1375,0.16114,0.20191
1996,46-65 y.,Rural regions,Never,0.64654,925,1375,0.62126,0.67182
1996,66 and older,Urban regions,At least once per week,0.05742,52,1014,0.04309,0.07175
1996,66 and older,Urban regions,At least once per month,0.04892,47,1014,0.03563,0.06220
1996,66 and older,Urban regions,Seldom,0.05688,63,1014,0.04261,0.07114
1996,66 and older,Urban regions,Never,0.81429,852,1014,0.79035,0.83824
1996,66 and older,Rural regions,At least once per month,0.06181,34,487,0.04040,0.08321
1996,66 and older,Rural regions,Seldom,0.08946,41,487,0.06408,0.11483
1996,66 and older,Rural regions,Never,0.78081,412,487,0.74403,0.81759
1997,17-29 y.,Urban regions,At least once per week,0.08337,141,1961,0.07113,0.09560
1997,17-29 y.,Urban regions,At least once per month,0.05530,83,1961,0.04518,0.06542
1997,17-29 y.,Urban regions,Seldom,0.15040,265,1961,0.13457,0.16622
1997,17-29 y.,Urban regions,Never,0.70290,1472,1961,0.68267,0.72314
1997,17-29 y.,Rural regions,At least once per week,0.05172,54,1050,0.03832,0.06512
1997,17-29 y.,Rural regions,At least once per month,0.05797,59,1050,0.04383,0.07211
1997,17-29 y.,Rural regions,Seldom,0.17511,155,1050,0.15211,0.19811
1997,17-29 y.,Rural regions,Never,0.70006,782,1050,0.67233,0.72779
1997,30-45 y.,Urban regions,At least once per week,0.08162,219,2865,0.07159,0.09165
1997,30-45 y.,Urban regions,At least once per month,0.08459,210,2865,0.07440,0.09478
1997,30-45 y.,Urban regions,Seldom,0.13703,377,2865,0.12443,0.14962
1997,30-45 y.,Urban regions,Never,0.69433,2059,2865,0.67746,0.71121
1997,30-45 y.,Rural regions,At least once per week,0.08448,101,1488,0.07034,0.09861
1997,30-45 y.,Rural regions,At least once per month,0.07246,105,1488,0.05928,0.08564
1997,30-45 y.,Rural regions,Seldom,0.15650,232,1488,0.13803,0.17496
1997,30-45 y.,Rural regions,Never,0.68507,1050,1488,0.66146,0.70868
1997,46-65 y.,Urban regions,At least once per week,0.08974,192,2454,0.07843,0.10106
1997,46-65 y.,Urban regions,At least once per month,0.06742,149,2454,0.05750,0.07735
1997,46-65 y.,Urban regions,Seldom,0.12320,281,2454,0.11019,0.13620
1997,46-65 y.,Urban regions,Never,0.71023,1832,2454,0.69228,0.72818
1997,46-65 y.,Rural regions,At least once per week,0.07530,108,1369,0.06132,0.08928
1997,46-65 y.,Rural regions,At least once per month,0.10226,138,1369,0.08621,0.11832
1997,46-65 y.,Rural regions,Seldom,0.13296,171,1369,0.11496,0.15095
1997,46-65 y.,Rural regions,Never,0.67950,952,1369,0.65477,0.70423
1997,66 and older,Urban regions,At least once per week,0.04977,51,1023,0.03644,0.06310
1997,66 and older,Urban regions,At least once per month,0.06445,62,1023,0.04939,0.07950
1997,66 and older,Urban regions,Seldom,0.05255,60,1023,0.03887,0.06623
1997,66 and older,Urban regions,Never,0.79216,850,1023,0.76729,0.81704
1997,66 and older,Rural regions,At least once per month,0.07271,36,489,0.04967,0.09575
1997,66 and older,Rural regions,Seldom,0.07150,37,489,0.04864,0.09436
1997,66 and older,Rural regions,Never,0.77476,416,489,0.73770,0.81183
1998,17-29 y.,Urban regions,At least once per week,0.06863,133,2047,0.05767,0.07958
1998,17-29 y.,Urban regions,At least once per month,0.04258,78,2047,0.03383,0.05132
1998,17-29 y.,Urban regions,Seldom,0.09724,191,2047,0.08440,0.11008
1998,17-29 y.,Urban regions,Never,0.78515,1645,2047,0.76735,0.80295
1998,17-29 y.,Rural regions,At least once per week,0.07682,80,1104,0.06111,0.09254
1998,17-29 y.,Rural regions,At least once per month,0.05495,54,1104,0.04150,0.06840
1998,17-29 y.,Rural regions,Seldom,0.11610,114,1104,0.09719,0.13500
1998,17-29 y.,Rural regions,Never,0.74910,856,1104,0.72351,0.77468
1998,30-45 y.,Urban regions,At least once per week,0.06976,216,3148,0.06086,0.07866
1998,30-45 y.,Urban regions,At least once per month,0.07505,233,3148,0.06584,0.08425
1998,30-45 y.,Urban regions,Seldom,0.11965,343,3148,0.10831,0.13099
1998,30-45 y.,Urban regions,Never,0.72699,2356,3148,0.71143,0.74256
1998,30-45 y.,Rural regions,At least once per week,0.08140,127,1649,0.06820,0.09461
1998,30-45 y.,Rural regions,At least once per month,0.08200,134,1649,0.06876,0.09525
1998,30-45 y.,Rural regions,Seldom,0.10856,165,1649,0.09354,0.12358
1998,30-45 y.,Rural regions,Never,0.72221,1223,1649,0.70059,0.74384
1998,46-65 y.,Urban regions,At least once per week,0.09027,235,2776,0.07961,0.10094
1998,46-65 y.,Urban regions,At least once per month,0.07333,189,2776,0.06363,0.08302
1998,46-65 y.,Urban regions,Seldom,0.11045,274,2776,0.09879,0.12211
1998,46-65 y.,Urban regions,Never,0.71395,2078,2776,0.69713,0.73076
1998,46-65 y.,Rural regions,At least once per week,0.08767,130,1575,0.07370,0.10164
1998,46-65 y.,Rural regions,At least once per month,0.09215,145,1575,0.07786,0.10644
1998,46-65 y.,Rural regions,Seldom,0.11633,172,1575,0.10049,0.13217
1998,46-65 y.,Rural regions,Never,0.69638,1128,1575,0.67367,0.71910
1998,66 and older,Urban regions,At least once per week,0.05590,66,1218,0.04299,0.06881
1998,66 and older,Urban regions,At least once per month,0.05315,64,1218,0.04054,0.06575
1998,66 and older,Urban regions,Seldom,0.06734,85,1218,0.05326,0.08142
1998,66 and older,Urban regions,Never,0.80302,1003,1218,0.78067,0.82536
1998,66 and older,Rural regions,At least once per week,0.04735,31,610,0.03048,0.06422
1998,66 and older,Rural regions,At least once per month,0.07821,44,610,0.05688,0.09953
1998,66 and older,Rural regions,Seldom,0.08352,47,610,0.06154,0.10549
1998,66 and older,Rural regions,Never,0.77650,488,610,0.74342,0.80959
1999,17-29 y.,Urban regions,At least once per week,0.06992,121,1914,0.05849,0.08135
1999,17-29 y.,Urban regions,At least once per month,0.04899,86,1914,0.03932,0.05866
1999,17-29 y.,Urban regions,Seldom,0.14826,272,1914,0.13233,0.16418
1999,17-29 y.,Urban regions,Never,0.72411,1435,1914,0.70408,0.74414
1999,17-29 y.,Rural regions,At least once per week,0.08109,77,1041,0.06450,0.09768
1999,17-29 y.,Rural regions,At least once per month,0.07086,75,1041,0.05526,0.08645
1999,17-29 y.,Rural regions,Seldom,0.19075,178,1041,0.16687,0.21463
1999,17-29 y.,Rural regions,Never,0.65119,711,1041,0.62223,0.68016
1999,30-45 y.,Urban regions,At least once per week,0.07520,228,3079,0.06588,0.08451
1999,30-45 y.,Urban regions,At least once per month,0.06906,214,3079,0.06010,0.07802
1999,30-45 y.,Urban regions,Seldom,0.15391,435,3079,0.14117,0.16666
1999,30-45 y.,Urban regions,Never,0.69684,2202,3079,0.68060,0.71307
1999,30-45 y.,Rural regions,At least once per week,0.08648,128,1618,0.07278,0.10018
1999,30-45 y.,Rural regions,At least once per month,0.08293,125,1618,0.06949,0.09638
1999,30-45 y.,Rural regions,Seldom,0.16720,254,1618,0.14901,0.18538
1999,30-45 y.,Rural regions,Never,0.66164,1111,1618,0.63858,0.68470
1999,46-65 y.,Urban regions,At least once per week,0.09132,223,2656,0.08036,0.10227
1999,46-65 y.,Urban regions,At least once per month,0.07448,189,2656,0.06449,0.08447
1999,46-65 y.,Urban regions,Seldom,0.14074,362,2656,0.12752,0.15397
1999,46-65 y.,Urban regions,Never,0.68281,1882,2656,0.66511,0.70051
1999,46-65 y.,Rural regions,At least once per week,0.10003,141,1501,0.08485,0.11522
1999,46-65 y.,Rural regions,At least once per month,0.09472,144,1501,0.07990,0.10954
1999,46-65 y.,Rural regions,Seldom,0.14632,212,1501,0.12844,0.16421
1999,46-65 y.,Rural regions,Never,0.65387,1004,1501,0.62979,0.67794
1999,66 and older,Urban regions,At least once per week,0.05298,63,1164,0.04011,0.06586
1999,66 and older,Urban regions,At least once per month,0.05664,64,1164,0.04336,0.06993
1999,66 and older,Urban regions,Seldom,0.06644,82,1164,0.05212,0.08075
1999,66 and older,Urban regions,Never,0.80299,955,1164,0.78013,0.82585
1999,66 and older,Rural regions,At least once per week,0.06630,36,603,0.04642,0.08618
1999,66 and older,Rural regions,At least once per month,0.07494,47,603,0.05391,0.09597
1999,66 and older,Rural regions,Seldom,0.09201,49,603,0.06892,0.11510
1999,66 and older,Rural regions,Never,0.73907,471,603,0.70399,0.77415
2001,17-29 y.,Urban regions,At least once per week,0.07456,181,2599,0.06446,0.08466
2001,17-29 y.,Urban regions,At least once per month,0.04132,108,2599,0.03367,0.04898
2001,17-29 y.,Urban regions,Seldom,0.11882,315,2599,0.10638,0.13126
2001,17-29 y.,Urban regions,Never,0.75765,1995,2599,0.74117,0.77412
2001,17-29 y.,Rural regions,At least once per week,0.06710,100,1475,0.05433,0.07988
2001,17-29 y.,Rural regions,At least once per month,0.08080,111,1475,0.06689,0.09471
2001,17-29 y.,Rural regions,Seldom,0.14559,233,1475,0.12758,0.16360
2001,17-29 y.,Rural regions,Never,0.70011,1031,1475,0.67672,0.72350
2001,30-45 y.,Urban regions,At least once per week,0.07767,388,4809,0.07010,0.08524
2001,30-45 y.,Urban regions,At least once per month,0.06787,334,4809,0.06076,0.07498
2001,30-45 y.,Urban regions,Seldom,0.14601,652,4809,0.13603,0.15599
2001,30-45 y.,Urban regions,Never,0.69886,3435,4809,0.68589,0.71183
2001,30-45 y.,Rural regions,At least once per week,0.09311,211,2458,0.08162,0.10460
2001,30-45 y.,Rural regions,At least once per month,0.08818,222,2458,0.07696,0.09939
2001,30-45 y.,Rural regions,Seldom,0.15046,378,2458,0.13632,0.16459
2001,30-45 y.,Rural regions,Never,0.65848,1647,2458,0.63973,0.67723
2001,46-65 y.,Urban regions,At least once per week,0.08855,419,4555,0.08030,0.09681
2001,46-65 y.,Urban regions,At least once per month,0.08543,398,4555,0.07731,0.09355
