year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Laendlicher Raum,weiblich,1575,4.14422188281503,4.114558653704574,4.173885111925486,6.036525092801615,3.6666667461395264,3.0331508616322407,10.541586439555678,-1.4719104851218217,4.0,3.6666665077209473,4.0
2013,Staedtischer Raum,maennlich,5564,3.4911602418614502,3.4760906421240985,3.506229841598802,3.013321331634729,4.6269539338549475,2.5392914643197786,3.7243661326071544,1.828246663347353,3.3333333,3.3333332538604736,3.3333332538604736
2013,Staedtischer Raum,weiblich,6371,3.9847982320743953,3.9700936486079583,3.9995028155408323,6.639368109628389,2.0332943632458784,3.9086303163080736,10.735474799608863,-0.1874763736723999,4.0,4.0,4.0
2013,Laendlicher Raum,maennlich,3197,3.5238382858065673,3.504046834911268,3.5436297367018668,2.882107462977891,3.431376101995022,2.7128200062954178,3.6666667,1.3333334,3.3333333,2.999999761581421,3.3333332538604736
2013,Laendlicher Raum,weiblich,3552,4.071497575256343,4.052717137330207,4.090278013182479,4.666666507720947,4.993565400015095,3.567143857838662,6.315950482544375,1.9178598830152342,4.0,4.0,4.0
2014,Staedtischer Raum,maennlich,,,,,,,,,,,,
2014,Staedtischer Raum,weiblich,,,,,,,,,,,,
2014,Laendlicher Raum,maennlich,,,,,,,,,,,,
2014,Laendlicher Raum,weiblich,,,,,,,,,,,,
2015,Staedtischer Raum,maennlich,,,,,,,,,,,,
2015,Staedtischer Raum,weiblich,,,,,,,,,,,,
2015,Laendlicher Raum,maennlich,,,,,,,,,,,,
2015,Laendlicher Raum,weiblich,,,,,,,,,,,,
2016,Staedtischer Raum,maennlich,,,,,,,,,,,,
2016,Staedtischer Raum,weiblich,,,,,,,,,,,,
2016,Laendlicher Raum,maennlich,,,,,,,,,,,,
2016,Laendlicher Raum,weiblich,,,,,,,,,,,,
2017,Staedtischer Raum,maennlich,8738,3.5643315290728785,3.55207644779494,3.5765866103508173,2.593496041206576,3.016511251286385,5.107958474351951,5.0,3.0,3.6666667,3.6666667461395264,3.6666667461395264
2017,Staedtischer Raum,weiblich,9853,4.0390145729726274,4.027161691768503,4.0508674541767515,5.269902788399168,3.41911916385202,3.1532180065324553,8.444929961199238,-0.02180916626761409,4.0,4.0,4.0
2017,Laendlicher Raum,maennlich,4754,3.585719052785005,3.5695268437078247,3.601911261862185,5.812033300495976,2.857673216067745,3.2954165879280635,9.586958369347844,-0.47950848092380527,3.6666667,3.6666667461395264,4.000000238418579
2017,Laendlicher Raum,weiblich,5184,4.095331603941578,4.079447359876107,4.11121584800705,4.061352808155821,3.9482964516332415,3.2901381716308147,5.21817476294333,2.1333162168433057,4.0,4.0,4.0
2018,Staedtischer Raum,maennlich,,,,,,,,,,,,
2018,Staedtischer Raum,weiblich,,,,,,,,,,,,
2018,Laendlicher Raum,maennlich,,,,,,,,,,,,
2018,Laendlicher Raum,weiblich,,,,,,,,,,,,
2019,Staedtischer Raum,maennlich,7690,3.3184672021435175,3.3052848639921293,3.331649540294906,2.497573406265341,1.9415823945001687,2.3355969060133988,6.0,2.0926321556354854,3.3333333,3.3333332538604736,3.3333332538604736
2019,Staedtischer Raum,weiblich,8551,3.8214733949413486,3.8083197870158405,3.8346270028668568,3.682121700328404,1.6666666269302368,3.7058611103544754,6.6666665,3.7414702253935825,3.6666667,3.3333334922790527,3.6666667461395264
2019,Laendlicher Raum,maennlich,4187,3.406156780161968,3.38877098997587,3.4235425703480664,5.149243971817546,3.1507113071993262,2.0437734197665502,9.807449799894039,-2.614432408309943,3.3333333,3.3333332538604736,3.3333332538604736
2019,Laendlicher Raum,weiblich,4552,3.882811952727075,3.8655876997261873,3.9000362057279623,2.6666667461395264,2.5919878848437885,3.9468475637516915,3.0,3.6666667,4.0,4.0,4.333333253860474
2020,Staedtischer Raum,maennlich,,,,,,,,,,,,
2020,Staedtischer Raum,weiblich,,,,,,,,,,,,
2020,Laendlicher Raum,maennlich,,,,,,,,,,,,
2020,Laendlicher Raum,weiblich,,,,,,,,,,,,
2021,Staedtischer Raum,maennlich,,,,,,,,,,,,
2021,Staedtischer Raum,weiblich,,,,,,,,,,,,
2021,Laendlicher Raum,maennlich,,,,,,,,,,,,
2021,Laendlicher Raum,weiblich,,,,,,,,,,,,
