"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","4.35","4.17","111","4.11","4.59"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","3.69","3.83","56","3.3","4.08"
"2009","(noch) kein Abschluss","kein Migrationshintergrund","3.87","3.5","313","3.73","4.01"
"2009","AkademikerIn","direkter Migrationshintergrund","3.87","3.83","292","3.73","4.01"
"2009","AkademikerIn","indirekter Migrationshintergrund","3.44","3.5","87","3.22","3.66"
"2009","AkademikerIn","kein Migrationshintergrund","3.68","3.58","3643","3.64","3.72"
"2009","Hauptschule","direkter Migrationshintergrund","4","3.83","773","3.92","4.08"
"2009","Hauptschule","indirekter Migrationshintergrund","3.75","3.5","211","3.59","3.91"
"2009","Hauptschule","kein Migrationshintergrund","3.95","3.83","5194","3.92","3.98"
"2009","Realschule","direkter Migrationshintergrund","3.97","3.83","142","3.77","4.17"
"2009","Realschule","indirekter Migrationshintergrund","3.74","3.5","170","3.56","3.92"
"2009","Realschule","kein Migrationshintergrund","3.89","3.83","4483","3.85","3.93"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2010","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2010","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2010","AkademikerIn","kein Migrationshintergrund","","","","",""
"2010","Hauptschule","direkter Migrationshintergrund","","","","",""
"2010","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2010","Hauptschule","kein Migrationshintergrund","","","","",""
"2010","Realschule","direkter Migrationshintergrund","","","","",""
"2010","Realschule","indirekter Migrationshintergrund","","","","",""
"2010","Realschule","kein Migrationshintergrund","","","","",""
"2011","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2011","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2011","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2011","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2011","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2011","AkademikerIn","kein Migrationshintergrund","","","","",""
"2011","Hauptschule","direkter Migrationshintergrund","","","","",""
"2011","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2011","Hauptschule","kein Migrationshintergrund","","","","",""
"2011","Realschule","direkter Migrationshintergrund","","","","",""
"2011","Realschule","indirekter Migrationshintergrund","","","","",""
"2011","Realschule","kein Migrationshintergrund","","","","",""
"2012","(Fach-)Abitur","direkter Migrationshintergrund","3.95","3.83","247","3.8","4.1"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","4.4","4.17","74","4.13","4.67"
"2012","(Fach-)Abitur","kein Migrationshintergrund","3.81","3.5","802","3.73","3.89"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","4.19","3.83","80","3.92","4.46"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","4.13","3.83","46","3.73","4.53"
"2012","(noch) kein Abschluss","kein Migrationshintergrund","3.91","3.5","222","3.74","4.08"
"2012","AkademikerIn","direkter Migrationshintergrund","3.85","3.83","227","3.68","4.02"
"2012","AkademikerIn","indirekter Migrationshintergrund","3.75","3.5","75","3.51","3.99"
"2012","AkademikerIn","kein Migrationshintergrund","3.65","3.5","1192","3.58","3.72"
"2012","Hauptschule","direkter Migrationshintergrund","4.18","4.17","404","4.07","4.29"
"2012","Hauptschule","indirekter Migrationshintergrund","4.11","3.83","124","3.88","4.34"
"2012","Hauptschule","kein Migrationshintergrund","4.05","3.83","1180","3.98","4.12"
"2012","Realschule","direkter Migrationshintergrund","3.95","3.83","107","3.71","4.19"
"2012","Realschule","indirekter Migrationshintergrund","3.97","3.5","140","3.75","4.19"
"2012","Realschule","kein Migrationshintergrund","3.93","3.83","2048","3.88","3.98"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","3.73","3.5","338","3.59","3.87"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","3.54","3.5","124","3.33","3.75"
"2013","(Fach-)Abitur","kein Migrationshintergrund","3.65","3.5","1749","3.59","3.71"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","4.03","3.83","95","3.75","4.31"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","4.06","4.17","63","3.75","4.37"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","3.94","3.58","324","3.8","4.08"
"2013","AkademikerIn","direkter Migrationshintergrund","3.74","3.5","354","3.61","3.87"
"2013","AkademikerIn","indirekter Migrationshintergrund","3.26","3.17","114","3.03","3.49"
"2013","AkademikerIn","kein Migrationshintergrund","3.57","3.17","3988","3.53","3.61"
"2013","Hauptschule","direkter Migrationshintergrund","4","3.83","714","3.91","4.09"
"2013","Hauptschule","indirekter Migrationshintergrund","3.77","3.5","181","3.6","3.94"
"2013","Hauptschule","kein Migrationshintergrund","3.88","3.83","5282","3.85","3.91"
"2013","Realschule","direkter Migrationshintergrund","3.98","3.83","143","3.78","4.18"
"2013","Realschule","indirekter Migrationshintergrund","3.84","3.5","165","3.66","4.02"
"2013","Realschule","kein Migrationshintergrund","3.78","3.58","4722","3.75","3.81"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2014","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2014","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2014","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2014","AkademikerIn","kein Migrationshintergrund","","","","",""
"2014","Hauptschule","direkter Migrationshintergrund","","","","",""
"2014","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2014","Hauptschule","kein Migrationshintergrund","","","","",""
"2014","Realschule","direkter Migrationshintergrund","","","","",""
"2014","Realschule","indirekter Migrationshintergrund","","","","",""
"2014","Realschule","kein Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","","","","",""
"2015","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2015","Hauptschule","kein Migrationshintergrund","","","","",""
"2015","Realschule","direkter Migrationshintergrund","","","","",""
"2015","Realschule","indirekter Migrationshintergrund","","","","",""
"2015","Realschule","kein Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2016","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2016","AkademikerIn","kein Migrationshintergrund","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","","","","",""
"2016","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2016","Hauptschule","kein Migrationshintergrund","","","","",""
"2016","Realschule","direkter Migrationshintergrund","","","","",""
"2016","Realschule","indirekter Migrationshintergrund","","","","",""
"2016","Realschule","kein Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","3.83","3.83","1467","3.76","3.9"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","3.85","3.83","380","3.72","3.98"
"2017","(Fach-)Abitur","kein Migrationshintergrund","3.8","3.58","2673","3.75","3.85"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","4.05","3.83","1047","3.97","4.13"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","4.09","3.83","121","3.86","4.32"
"2017","(noch) kein Abschluss","kein Migrationshintergrund","3.99","3.83","484","3.88","4.1"
"2017","AkademikerIn","direkter Migrationshintergrund","3.8","3.58","1594","3.74","3.86"
"2017","AkademikerIn","indirekter Migrationshintergrund","3.51","3.17","282","3.37","3.65"
"2017","AkademikerIn","kein Migrationshintergrund","3.58","3.58","5051","3.55","3.61"
"2017","Hauptschule","direkter Migrationshintergrund","4.02","3.83","1994","3.96","4.08"
"2017","Hauptschule","indirekter Migrationshintergrund","4.03","3.83","372","3.9","4.16"
"2017","Hauptschule","kein Migrationshintergrund","3.86","3.83","5248","3.83","3.89"
"2017","Realschule","direkter Migrationshintergrund","4.12","3.83","340","3.99","4.25"
"2017","Realschule","indirekter Migrationshintergrund","3.94","3.83","411","3.83","4.05"
"2017","Realschule","kein Migrationshintergrund","3.86","3.58","6190","3.83","3.89"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2018","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2018","AkademikerIn","kein Migrationshintergrund","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","","","","",""
"2018","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2018","Hauptschule","kein Migrationshintergrund","","","","",""
"2018","Realschule","direkter Migrationshintergrund","","","","",""
"2018","Realschule","indirekter Migrationshintergrund","","","","",""
"2018","Realschule","kein Migrationshintergrund","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","3.67","3.5","883","3.59","3.75"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","3.6","3.5","392","3.47","3.73"
"2019","(Fach-)Abitur","kein Migrationshintergrund","3.58","3.5","2881","3.53","3.63"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","4.01","3.83","277","3.86","4.16"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","3.96","3.83","114","3.71","4.21"
"2019","(noch) kein Abschluss","kein Migrationshintergrund","3.82","3.83","386","3.68","3.96"
"2019","AkademikerIn","direkter Migrationshintergrund","3.51","3.17","1067","3.43","3.59"
"2019","AkademikerIn","indirekter Migrationshintergrund","3.33","3.17","404","3.21","3.45"
"2019","AkademikerIn","kein Migrationshintergrund","3.41","3.17","5566","3.38","3.44"
"2019","Hauptschule","direkter Migrationshintergrund","3.8","3.5","1201","3.73","3.87"
"2019","Hauptschule","indirekter Migrationshintergrund","3.75","3.5","335","3.61","3.89"
"2019","Hauptschule","kein Migrationshintergrund","3.64","3.58","4664","3.6","3.68"
"2019","Realschule","direkter Migrationshintergrund","3.85","3.83","269","3.69","4.01"
"2019","Realschule","indirekter Migrationshintergrund","3.62","3.58","430","3.51","3.73"
"2019","Realschule","kein Migrationshintergrund","3.63","3.58","6049","3.6","3.66"
