year,bula_h,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Schleswig-Holstein,"No, never",0.25745,330,558,0.22114,0.29376
2011,Schleswig-Holstein,"Yes, every week",0.03175,38,558,0.01719,0.04632
2011,Schleswig-Holstein,"Yes, every 2 weeks",0.02943,52,558,0.01540,0.04347
2011,Schleswig-Holstein,"Yes, every 3-4 weeks",0.01607,34,558,0.00563,0.02652
2011,Schleswig-Holstein,"Yes, less frequently",0.09059,104,558,0.06675,0.11443
2011,Hamburg,"No, never",0.30787,151,191,0.24223,0.37350
2011,Hamburg,"Yes, less frequently",0.06414,40,191,0.02930,0.09897
2011,Lower Saxony,"No, never",0.27371,907,1524,0.25131,0.29610
2011,Lower Saxony,"Yes, every week",0.02927,112,1524,0.02080,0.03773
2011,Lower Saxony,"Yes, every 2 weeks",0.05083,160,1524,0.03979,0.06186
2011,Lower Saxony,"Yes, every 3-4 weeks",0.02162,80,1524,0.01432,0.02893
2011,Lower Saxony,"Yes, less frequently",0.07813,265,1524,0.06465,0.09161
2011,Bremen,"No, never",0.29132,57,57,0.17231,0.41033
2011,North Rhine-Westphalia,"No, never",0.27758,2035,3274,0.26224,0.29292
2011,North Rhine-Westphalia,"Yes, every week",0.03704,242,3274,0.03057,0.04351
2011,North Rhine-Westphalia,"Yes, every 2 weeks",0.04317,311,3274,0.03621,0.05014
2011,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02150,165,3274,0.01653,0.02647
2011,North Rhine-Westphalia,"Yes, less frequently",0.07502,521,3274,0.06599,0.08404
2011,Hesse,"No, never",0.26596,663,1199,0.24094,0.29098
2011,Hesse,"Yes, every week",0.02863,97,1199,0.01919,0.03808
2011,Hesse,"Yes, every 2 weeks",0.04261,118,1199,0.03117,0.05405
2011,Hesse,"Yes, every 3-4 weeks",0.02556,86,1199,0.01662,0.03450
2011,Hesse,"Yes, less frequently",0.09846,235,1199,0.08159,0.11533
2011,"Rhineland-Palatinate, Saarland","No, never",0.24790,557,935,0.22021,0.27560
2011,"Rhineland-Palatinate, Saarland","Yes, every week",0.04731,81,935,0.03369,0.06092
2011,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.03899,87,935,0.02657,0.05140
2011,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.02780,62,935,0.01726,0.03835
2011,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.07516,148,935,0.05825,0.09207
2011,Baden-Wuerttemberg,"No, never",0.30320,1397,2142,0.28373,0.32267
2011,Baden-Wuerttemberg,"Yes, every week",0.02546,128,2142,0.01879,0.03213
2011,Baden-Wuerttemberg,"Yes, every 2 weeks",0.04750,180,2142,0.03849,0.05651
2011,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.01939,87,2142,0.01354,0.02523
2011,Baden-Wuerttemberg,"Yes, less frequently",0.07464,350,2142,0.06351,0.08577
2011,Bavaria,"No, never",0.29343,1676,2699,0.27625,0.31062
2011,Bavaria,"Yes, every week",0.03162,183,2699,0.02502,0.03823
2011,Bavaria,"Yes, every 2 weeks",0.03844,251,2699,0.03118,0.04569
2011,Bavaria,"Yes, every 3-4 weeks",0.02912,156,2699,0.02278,0.03547
2011,Bavaria,"Yes, less frequently",0.07847,433,2699,0.06832,0.08862
2011,Berlin,"No, never",0.25387,299,560,0.21779,0.28995
2011,Berlin,"Yes, every week",0.04952,62,560,0.03153,0.06750
2011,Berlin,"Yes, every 2 weeks",0.02881,45,560,0.01495,0.04268
2011,Berlin,"Yes, every 3-4 weeks",0.02425,37,560,0.01150,0.03701
2011,Berlin,"Yes, less frequently",0.08916,117,560,0.06553,0.11278
2011,Brandenburg,"No, never",0.22173,312,605,0.18860,0.25486
2011,Brandenburg,"Yes, every week",0.03401,51,605,0.01956,0.04847
2011,Brandenburg,"Yes, every 2 weeks",0.04679,79,605,0.02995,0.06363
2011,Brandenburg,"Yes, every 3-4 weeks",0.03734,51,605,0.02222,0.05246
2011,Brandenburg,"Yes, less frequently",0.09830,112,605,0.07455,0.12204
2011,Mecklenburg-Western Pomerania,"No, never",0.28838,213,308,0.23770,0.33905
2011,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.04917,43,308,0.02499,0.07336
2011,Mecklenburg-Western Pomerania,"Yes, less frequently",0.05400,52,308,0.02872,0.07928
2011,Saxony,"No, never",0.25059,594,1026,0.22406,0.27712
2011,Saxony,"Yes, every week",0.02803,66,1026,0.01792,0.03813
2011,Saxony,"Yes, every 2 weeks",0.06173,122,1026,0.04700,0.07646
2011,Saxony,"Yes, every 3-4 weeks",0.02061,60,1026,0.01191,0.02930
2011,Saxony,"Yes, less frequently",0.08673,184,1026,0.06950,0.10396
2011,Saxony-Anhalt,"No, never",0.26100,347,600,0.22583,0.29617
2011,Saxony-Anhalt,"Yes, every week",0.02787,39,600,0.01469,0.04105
2011,Saxony-Anhalt,"Yes, every 2 weeks",0.05897,73,600,0.04010,0.07783
2011,Saxony-Anhalt,"Yes, every 3-4 weeks",0.02703,46,600,0.01404,0.04002
2011,Saxony-Anhalt,"Yes, less frequently",0.08036,95,600,0.05859,0.10213
2011,Thuringa,"No, never",0.27183,371,628,0.23700,0.30665
2011,Thuringa,"Yes, every week",0.02368,34,628,0.01178,0.03558
2011,Thuringa,"Yes, every 2 weeks",0.04595,61,628,0.02956,0.06234
2011,Thuringa,"Yes, every 3-4 weeks",0.03400,54,628,0.01981,0.04818
2011,Thuringa,"Yes, less frequently",0.08624,108,628,0.06427,0.10821
2013,Schleswig-Holstein,"No, never",0.25125,326,538,0.21456,0.28793
2013,Schleswig-Holstein,"Yes, every week",0.02105,37,538,0.00891,0.03320
2013,Schleswig-Holstein,"Yes, every 2 weeks",0.04261,65,538,0.02553,0.05970
2013,Schleswig-Holstein,"Yes, every 3-4 weeks",0.01379,31,538,0.00393,0.02365
2013,Schleswig-Holstein,"Yes, less frequently",0.06543,79,538,0.04451,0.08634
2013,Hamburg,"No, never",0.19269,145,192,0.13676,0.24863
2013,Hamburg,"Yes, less frequently",0.09812,47,192,0.05593,0.14031
2013,Lower Saxony,"No, never",0.23746,821,1440,0.21547,0.25944
2013,Lower Saxony,"Yes, every week",0.02766,102,1440,0.01919,0.03613
2013,Lower Saxony,"Yes, every 2 weeks",0.04607,173,1440,0.03524,0.05690
2013,Lower Saxony,"Yes, every 3-4 weeks",0.02059,74,1440,0.01326,0.02793
2013,Lower Saxony,"Yes, less frequently",0.08505,270,1440,0.07064,0.09947
2013,Bremen,"No, never",0.21222,67,67,0.11357,0.31086
2013,North Rhine-Westphalia,"No, never",0.25017,1900,3035,0.23476,0.26558
2013,North Rhine-Westphalia,"Yes, every week",0.02590,200,3035,0.02025,0.03156
2013,North Rhine-Westphalia,"Yes, every 2 weeks",0.03741,284,3035,0.03066,0.04416
2013,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02164,131,3035,0.01646,0.02682
2013,North Rhine-Westphalia,"Yes, less frequently",0.07768,520,3035,0.06816,0.08720
2013,Hesse,"No, never",0.23293,607,1096,0.20789,0.25797
2013,Hesse,"Yes, every week",0.03061,83,1096,0.02040,0.04081
2013,Hesse,"Yes, every 2 weeks",0.04190,106,1096,0.03003,0.05376
2013,Hesse,"Yes, every 3-4 weeks",0.03114,67,1096,0.02085,0.04143
2013,Hesse,"Yes, less frequently",0.08753,233,1096,0.07079,0.10426
2013,"Rhineland-Palatinate, Saarland","No, never",0.23336,513,836,0.20467,0.26205
2013,"Rhineland-Palatinate, Saarland","Yes, every week",0.02498,57,836,0.01439,0.03556
2013,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.03729,71,836,0.02444,0.05014
2013,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.02442,57,836,0.01395,0.03489
2013,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.08685,138,836,0.06775,0.10595
2013,Baden-Wuerttemberg,"No, never",0.27067,1286,1909,0.25074,0.29061
2013,Baden-Wuerttemberg,"Yes, every week",0.02061,100,1909,0.01424,0.02699
2013,Baden-Wuerttemberg,"Yes, every 2 weeks",0.03163,142,1909,0.02378,0.03948
2013,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.02072,83,1909,0.01433,0.02711
2013,Baden-Wuerttemberg,"Yes, less frequently",0.06751,298,1909,0.05625,0.07877
2013,Bavaria,"No, never",0.27385,1604,2531,0.25648,0.29123
2013,Bavaria,"Yes, every week",0.02675,173,2531,0.02047,0.03304
2013,Bavaria,"Yes, every 2 weeks",0.03482,217,2531,0.02767,0.04196
2013,Bavaria,"Yes, every 3-4 weeks",0.02086,126,2531,0.01529,0.02643
2013,Bavaria,"Yes, less frequently",0.07346,411,2531,0.06329,0.08363
2013,Berlin,"No, never",0.22395,304,566,0.18958,0.25833
2013,Berlin,"Yes, every week",0.03364,45,566,0.01877,0.04851
2013,Berlin,"Yes, every 2 weeks",0.04684,59,566,0.02942,0.06426
2013,Berlin,"Yes, every 3-4 weeks",0.02836,36,566,0.01467,0.04204
2013,Berlin,"Yes, less frequently",0.08901,122,566,0.06553,0.11249
2013,Brandenburg,"No, never",0.21508,291,539,0.18036,0.24980
2013,Brandenburg,"Yes, every week",0.03260,36,539,0.01759,0.04760
2013,Brandenburg,"Yes, every 2 weeks",0.05146,73,539,0.03279,0.07012
2013,Brandenburg,"Yes, every 3-4 weeks",0.03700,37,539,0.02105,0.05295
2013,Brandenburg,"Yes, less frequently",0.08280,102,539,0.05951,0.10609
2013,Mecklenburg-Western Pomerania,"No, never",0.26954,190,288,0.21821,0.32088
2013,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.05737,39,288,0.03047,0.08428
2013,Mecklenburg-Western Pomerania,"Yes, less frequently",0.07679,59,288,0.04599,0.10760
2013,Saxony,"No, never",0.25864,585,1007,0.23158,0.28570
2013,Saxony,"Yes, every week",0.02149,51,1007,0.01253,0.03045
2013,Saxony,"Yes, every 2 weeks",0.06386,123,1007,0.04875,0.07897
2013,Saxony,"Yes, every 3-4 weeks",0.02270,52,1007,0.01349,0.03190
2013,Saxony,"Yes, less frequently",0.10484,196,1007,0.08591,0.12377
2013,Saxony-Anhalt,"No, never",0.23378,311,539,0.19801,0.26954
2013,Saxony-Anhalt,"Yes, every week",0.02469,35,539,0.01158,0.03780
2013,Saxony-Anhalt,"Yes, every 2 weeks",0.04081,58,539,0.02409,0.05753
2013,Saxony-Anhalt,"Yes, every 3-4 weeks",0.01953,32,539,0.00784,0.03123
2013,Saxony-Anhalt,"Yes, less frequently",0.10448,103,539,0.07863,0.13033
2013,Thuringa,"No, never",0.27577,351,570,0.23905,0.31249
2013,Thuringa,"Yes, every week",0.02403,43,570,0.01145,0.03661
2013,Thuringa,"Yes, every 2 weeks",0.05612,56,570,0.03721,0.07504
2013,Thuringa,"Yes, every 3-4 weeks",0.02862,37,570,0.01492,0.04232
2013,Thuringa,"Yes, less frequently",0.07144,83,570,0.05027,0.09260
2015,Schleswig-Holstein,"No, never",0.29618,321,500,0.25612,0.33624
2015,Schleswig-Holstein,"Yes, every week",0.03019,46,500,0.01517,0.04520
2015,Schleswig-Holstein,"Yes, every 2 weeks",0.04138,59,500,0.02391,0.05886
2015,Schleswig-Holstein,"Yes, less frequently",0.08167,74,500,0.05764,0.10570
2015,Hamburg,"No, never",0.27452,168,209,0.21387,0.33516
2015,Hamburg,"Yes, less frequently",0.07669,41,209,0.04053,0.11285
2015,Lower Saxony,"No, never",0.27416,859,1440,0.25111,0.29721
2015,Lower Saxony,"Yes, every week",0.02988,98,1440,0.02108,0.03868
2015,Lower Saxony,"Yes, every 2 weeks",0.05194,162,1440,0.04047,0.06340
2015,Lower Saxony,"Yes, every 3-4 weeks",0.02381,75,1440,0.01594,0.03169
2015,Lower Saxony,"Yes, less frequently",0.09463,246,1440,0.07950,0.10975
2015,Bremen,"No, never",0.17117,57,57,0.07252,0.26983
2015,North Rhine-Westphalia,"No, never",0.27865,1945,3104,0.26288,0.29443
2015,North Rhine-Westphalia,"Yes, every week",0.02780,195,3104,0.02202,0.03359
2015,North Rhine-Westphalia,"Yes, every 2 weeks",0.04630,316,3104,0.03891,0.05369
2015,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02109,130,3104,0.01603,0.02614
2015,North Rhine-Westphalia,"Yes, less frequently",0.08623,518,3104,0.07635,0.09610
2015,Hesse,"No, never",0.25353,604,1087,0.22766,0.27941
2015,Hesse,"Yes, every week",0.04413,92,1087,0.03192,0.05635
2015,Hesse,"Yes, every 2 weeks",0.04891,115,1087,0.03608,0.06173
2015,Hesse,"Yes, every 3-4 weeks",0.03464,58,1087,0.02376,0.04552
2015,Hesse,"Yes, less frequently",0.10227,218,1087,0.08425,0.12029
2015,"Rhineland-Palatinate, Saarland","No, never",0.25890,536,873,0.22983,0.28797
2015,"Rhineland-Palatinate, Saarland","Yes, every week",0.03033,53,873,0.01895,0.04171
2015,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.04110,78,873,0.02792,0.05428
2015,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.03480,54,873,0.02264,0.04697
2015,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.09225,152,873,0.07304,0.11146
2015,Baden-Wuerttemberg,"No, never",0.29347,1233,1925,0.27312,0.31382
2015,Baden-Wuerttemberg,"Yes, every week",0.03126,123,1925,0.02349,0.03904
2015,Baden-Wuerttemberg,"Yes, every 2 weeks",0.05243,158,1925,0.04247,0.06239
2015,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.02706,106,1925,0.01981,0.03431
2015,Baden-Wuerttemberg,"Yes, less frequently",0.07473,305,1925,0.06298,0.08648
2015,Bavaria,"No, never",0.30809,1613,2588,0.29030,0.32589
2015,Bavaria,"Yes, every week",0.03193,172,2588,0.02516,0.03871
2015,Bavaria,"Yes, every 2 weeks",0.03909,228,2588,0.03162,0.04656
2015,Bavaria,"Yes, every 3-4 weeks",0.02740,141,2588,0.02111,0.03369
2015,Bavaria,"Yes, less frequently",0.08294,434,2588,0.07232,0.09357
2015,Berlin,"No, never",0.23445,264,497,0.19716,0.27173
2015,Berlin,"Yes, every week",0.03062,47,497,0.01546,0.04579
