year,age_gr,quintil_oecd,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,3rd Quintile,"Yes, less frequently",0.05977,44,349,0.03487,0.08468
2011,17-29 y.,4th Quintile,"No, never",0.37242,219,263,0.31388,0.43096
2011,17-29 y.,4th Quintile,"Yes, less frequently",0.10930,44,263,0.07152,0.14708
2011,17-29 y.,5th Quintile,"No, never",0.43109,156,192,0.36086,0.50133
2011,17-29 y.,5th Quintile,"Yes, less frequently",0.09154,36,192,0.05064,0.13244
2011,30-45 y.,1st Quintile,"No, never",0.38172,609,941,0.35066,0.41278
2011,30-45 y.,1st Quintile,"Yes, every week",0.04558,73,941,0.03225,0.05892
2011,30-45 y.,1st Quintile,"Yes, every 2 weeks",0.04035,92,941,0.02777,0.05293
2011,30-45 y.,1st Quintile,"Yes, every 3-4 weeks",0.02838,57,941,0.01776,0.03899
2011,30-45 y.,1st Quintile,"Yes, less frequently",0.07863,110,941,0.06142,0.09583
2011,30-45 y.,2nd Quintile,"No, never",0.48990,865,1361,0.46333,0.51647
2011,30-45 y.,2nd Quintile,"Yes, every week",0.05703,74,1361,0.04470,0.06935
2011,30-45 y.,2nd Quintile,"Yes, every 2 weeks",0.06814,128,1361,0.05475,0.08153
2011,30-45 y.,2nd Quintile,"Yes, every 3-4 weeks",0.04445,73,1361,0.03349,0.05540
2011,30-45 y.,2nd Quintile,"Yes, less frequently",0.14072,221,1361,0.12224,0.15920
2011,30-45 y.,3rd Quintile,"No, never",0.46625,716,1216,0.43819,0.49430
2011,30-45 y.,3rd Quintile,"Yes, every week",0.04383,73,1216,0.03232,0.05534
2011,30-45 y.,3rd Quintile,"Yes, every 2 weeks",0.08894,133,1216,0.07294,0.10495
2011,30-45 y.,3rd Quintile,"Yes, every 3-4 weeks",0.03939,70,1216,0.02846,0.05033
2011,30-45 y.,3rd Quintile,"Yes, less frequently",0.15887,224,1216,0.13831,0.17943
2011,30-45 y.,4th Quintile,"No, never",0.51241,742,1240,0.48457,0.54024
2011,30-45 y.,4th Quintile,"Yes, every week",0.05585,74,1240,0.04306,0.06864
2011,30-45 y.,4th Quintile,"Yes, every 2 weeks",0.08814,117,1240,0.07236,0.10393
2011,30-45 y.,4th Quintile,"Yes, every 3-4 weeks",0.05413,74,1240,0.04153,0.06673
2011,30-45 y.,4th Quintile,"Yes, less frequently",0.17147,233,1240,0.15048,0.19245
2011,30-45 y.,5th Quintile,"No, never",0.48415,670,1264,0.45659,0.51172
2011,30-45 y.,5th Quintile,"Yes, every week",0.07865,106,1264,0.06380,0.09350
2011,30-45 y.,5th Quintile,"Yes, every 2 weeks",0.05109,88,1264,0.03894,0.06323
2011,30-45 y.,5th Quintile,"Yes, every 3-4 weeks",0.06268,96,1264,0.04931,0.07604
2011,30-45 y.,5th Quintile,"Yes, less frequently",0.24274,304,1264,0.21909,0.26638
2011,46-65 y.,1st Quintile,"No, never",0.24267,329,468,0.20378,0.28155
2011,46-65 y.,1st Quintile,"Yes, every week",0.02424,35,468,0.01029,0.03819
2011,46-65 y.,1st Quintile,"Yes, every 2 weeks",0.04521,52,468,0.02637,0.06405
2011,46-65 y.,1st Quintile,"Yes, less frequently",0.04399,52,468,0.02539,0.06259
2011,46-65 y.,2nd Quintile,"No, never",0.38331,426,667,0.34638,0.42023
2011,46-65 y.,2nd Quintile,"Yes, every week",0.03733,38,667,0.02293,0.05173
2011,46-65 y.,2nd Quintile,"Yes, every 2 weeks",0.05892,68,667,0.04104,0.07681
2011,46-65 y.,2nd Quintile,"Yes, every 3-4 weeks",0.02775,40,667,0.01527,0.04022
2011,46-65 y.,2nd Quintile,"Yes, less frequently",0.09180,95,667,0.06987,0.11373
2011,46-65 y.,3rd Quintile,"No, never",0.45635,556,875,0.42333,0.48937
2011,46-65 y.,3rd Quintile,"Yes, every week",0.03095,53,875,0.01947,0.04243
2011,46-65 y.,3rd Quintile,"Yes, every 2 weeks",0.06704,93,875,0.05046,0.08363
2011,46-65 y.,3rd Quintile,"Yes, every 3-4 weeks",0.04446,45,875,0.03079,0.05812
2011,46-65 y.,3rd Quintile,"Yes, less frequently",0.09056,128,875,0.07153,0.10958
2011,46-65 y.,4th Quintile,"No, never",0.47067,670,1114,0.44134,0.49999
2011,46-65 y.,4th Quintile,"Yes, every week",0.04592,76,1114,0.03362,0.05822
2011,46-65 y.,4th Quintile,"Yes, every 2 weeks",0.07848,119,1114,0.06268,0.09428
2011,46-65 y.,4th Quintile,"Yes, every 3-4 weeks",0.03501,61,1114,0.02421,0.04581
2011,46-65 y.,4th Quintile,"Yes, less frequently",0.13609,188,1114,0.11594,0.15623
2011,46-65 y.,5th Quintile,"No, never",0.40594,921,1716,0.38270,0.42919
2011,46-65 y.,5th Quintile,"Yes, every week",0.07731,169,1716,0.06467,0.08995
2011,46-65 y.,5th Quintile,"Yes, every 2 weeks",0.06096,128,1716,0.04963,0.07228
2011,46-65 y.,5th Quintile,"Yes, every 3-4 weeks",0.05313,128,1716,0.04252,0.06375
2011,46-65 y.,5th Quintile,"Yes, less frequently",0.17009,370,1716,0.15231,0.18788
2011,66 and older,5th Quintile,"No, never",0.04307,41,41,-0.01985,0.10598
2013,17-29 y.,1st Quintile,"No, never",0.28577,321,477,0.24518,0.32635
2013,17-29 y.,1st Quintile,"Yes, every week",0.03465,43,477,0.01822,0.05108
2013,17-29 y.,1st Quintile,"Yes, every 2 weeks",0.07607,71,477,0.05225,0.09989
2013,17-29 y.,1st Quintile,"Yes, less frequently",0.05655,42,477,0.03580,0.07730
2013,17-29 y.,2nd Quintile,"No, never",0.37167,329,443,0.32662,0.41672
2013,17-29 y.,2nd Quintile,"Yes, every 2 weeks",0.06057,43,443,0.03833,0.08280
2013,17-29 y.,2nd Quintile,"Yes, every 3-4 weeks",0.02972,31,443,0.01389,0.04555
2013,17-29 y.,2nd Quintile,"Yes, less frequently",0.05607,40,443,0.03462,0.07751
2013,17-29 y.,3rd Quintile,"No, never",0.42966,276,370,0.37915,0.48016
2013,17-29 y.,3rd Quintile,"Yes, every 2 weeks",0.06007,49,370,0.03582,0.08431
2013,17-29 y.,3rd Quintile,"Yes, less frequently",0.07852,45,370,0.05108,0.10597
2013,17-29 y.,4th Quintile,"No, never",0.46848,274,354,0.41642,0.52053
2013,17-29 y.,4th Quintile,"Yes, every 2 weeks",0.05562,31,354,0.03171,0.07952
2013,17-29 y.,4th Quintile,"Yes, less frequently",0.09245,49,354,0.06224,0.12267
2013,17-29 y.,5th Quintile,"No, never",0.43765,187,220,0.37195,0.50336
2013,17-29 y.,5th Quintile,"Yes, less frequently",0.09276,33,220,0.05434,0.13118
2013,30-45 y.,1st Quintile,"No, never",0.34675,669,1049,0.31794,0.37557
2013,30-45 y.,1st Quintile,"Yes, every week",0.04081,72,1049,0.02883,0.05278
2013,30-45 y.,1st Quintile,"Yes, every 2 weeks",0.06820,126,1049,0.05294,0.08346
2013,30-45 y.,1st Quintile,"Yes, every 3-4 weeks",0.02483,45,1049,0.01541,0.03426
2013,30-45 y.,1st Quintile,"Yes, less frequently",0.09336,137,1049,0.07574,0.11097
2013,30-45 y.,2nd Quintile,"No, never",0.50083,909,1446,0.47505,0.52661
2013,30-45 y.,2nd Quintile,"Yes, every week",0.02753,70,1446,0.01910,0.03597
2013,30-45 y.,2nd Quintile,"Yes, every 2 weeks",0.10350,177,1446,0.08779,0.11920
2013,30-45 y.,2nd Quintile,"Yes, every 3-4 weeks",0.05463,78,1446,0.04291,0.06635
2013,30-45 y.,2nd Quintile,"Yes, less frequently",0.11020,212,1446,0.09406,0.12635
2013,30-45 y.,3rd Quintile,"No, never",0.52862,815,1335,0.50184,0.55541
2013,30-45 y.,3rd Quintile,"Yes, every week",0.04214,76,1335,0.03136,0.05292
2013,30-45 y.,3rd Quintile,"Yes, every 2 weeks",0.10352,148,1335,0.08717,0.11987
2013,30-45 y.,3rd Quintile,"Yes, every 3-4 weeks",0.03974,70,1335,0.02926,0.05023
2013,30-45 y.,3rd Quintile,"Yes, less frequently",0.13526,226,1335,0.11691,0.15362
2013,30-45 y.,4th Quintile,"No, never",0.47243,772,1344,0.44573,0.49913
2013,30-45 y.,4th Quintile,"Yes, every week",0.05029,91,1344,0.03860,0.06198
2013,30-45 y.,4th Quintile,"Yes, every 2 weeks",0.08634,115,1344,0.07131,0.10136
2013,30-45 y.,4th Quintile,"Yes, every 3-4 weeks",0.07280,90,1344,0.05890,0.08669
2013,30-45 y.,4th Quintile,"Yes, less frequently",0.21206,276,1344,0.19020,0.23392
2013,30-45 y.,5th Quintile,"No, never",0.46302,668,1240,0.43526,0.49079
2013,30-45 y.,5th Quintile,"Yes, every week",0.06346,90,1240,0.04988,0.07703
2013,30-45 y.,5th Quintile,"Yes, every 2 weeks",0.06146,102,1240,0.04809,0.07483
2013,30-45 y.,5th Quintile,"Yes, every 3-4 weeks",0.06641,81,1240,0.05255,0.08028
2013,30-45 y.,5th Quintile,"Yes, less frequently",0.25810,299,1240,0.23373,0.28247
2013,46-65 y.,1st Quintile,"No, never",0.23112,469,671,0.19920,0.26304
2013,46-65 y.,1st Quintile,"Yes, every week",0.03094,41,671,0.01783,0.04406
2013,46-65 y.,1st Quintile,"Yes, every 2 weeks",0.03960,75,671,0.02483,0.05436
2013,46-65 y.,1st Quintile,"Yes, less frequently",0.05541,86,671,0.03808,0.07273
2013,46-65 y.,2nd Quintile,"No, never",0.40942,608,960,0.37830,0.44054
2013,46-65 y.,2nd Quintile,"Yes, every week",0.03405,58,960,0.02257,0.04553
2013,46-65 y.,2nd Quintile,"Yes, every 2 weeks",0.05428,92,960,0.03994,0.06862
2013,46-65 y.,2nd Quintile,"Yes, every 3-4 weeks",0.03407,40,960,0.02258,0.04555
2013,46-65 y.,2nd Quintile,"Yes, less frequently",0.11584,162,960,0.09558,0.13609
2013,46-65 y.,3rd Quintile,"No, never",0.43828,728,1177,0.40992,0.46663
2013,46-65 y.,3rd Quintile,"Yes, every week",0.02820,54,1177,0.01874,0.03767
2013,46-65 y.,3rd Quintile,"Yes, every 2 weeks",0.07113,126,1177,0.05644,0.08583
2013,46-65 y.,3rd Quintile,"Yes, every 3-4 weeks",0.03527,67,1177,0.02473,0.04581
2013,46-65 y.,3rd Quintile,"Yes, less frequently",0.10661,202,1177,0.08897,0.12425
2013,46-65 y.,4th Quintile,"No, never",0.44755,910,1506,0.42242,0.47267
2013,46-65 y.,4th Quintile,"Yes, every week",0.03169,75,1506,0.02284,0.04054
2013,46-65 y.,4th Quintile,"Yes, every 2 weeks",0.08001,157,1506,0.06630,0.09372
2013,46-65 y.,4th Quintile,"Yes, every 3-4 weeks",0.03629,78,1506,0.02685,0.04574
2013,46-65 y.,4th Quintile,"Yes, less frequently",0.16326,286,1506,0.14459,0.18194
2013,46-65 y.,5th Quintile,"No, never",0.44735,1192,2210,0.42662,0.46809
2013,46-65 y.,5th Quintile,"Yes, every week",0.08291,222,2210,0.07141,0.09441
2013,46-65 y.,5th Quintile,"Yes, every 2 weeks",0.06221,151,2210,0.05214,0.07228
2013,46-65 y.,5th Quintile,"Yes, every 3-4 weeks",0.04497,117,2210,0.03633,0.05361
