year,age_gr,regtyp,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Rural regions,"Yes, less frequently",0.11770,394,2326,0.10460,0.13080
2011,66 and older,Urban regions,"No, never",0.02302,87,87,-0.00868,0.05471
2011,66 and older,Rural regions,"No, never",0.02101,36,36,-0.02650,0.06852
2013,17-29 y.,Urban regions,"No, never",0.32712,910,1325,0.30185,0.35239
2013,17-29 y.,Urban regions,"Yes, every week",0.02201,87,1325,0.01410,0.02991
2013,17-29 y.,Urban regions,"Yes, every 2 weeks",0.04284,129,1325,0.03193,0.05375
2013,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.02281,65,1325,0.01476,0.03085
2013,17-29 y.,Urban regions,"Yes, less frequently",0.06195,134,1325,0.04896,0.07493
2013,17-29 y.,Rural regions,"No, never",0.32911,477,719,0.29474,0.36348
2013,17-29 y.,Rural regions,"Yes, every week",0.03593,47,719,0.02232,0.04954
2013,17-29 y.,Rural regions,"Yes, every 2 weeks",0.06807,85,719,0.04965,0.08650
2013,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.01819,35,719,0.00841,0.02796
2013,17-29 y.,Rural regions,"Yes, less frequently",0.06069,75,719,0.04323,0.07816
2013,30-45 y.,Urban regions,"No, never",0.38759,2480,4103,0.37268,0.40250
2013,30-45 y.,Urban regions,"Yes, every week",0.04089,261,4103,0.03483,0.04695
2013,30-45 y.,Urban regions,"Yes, every 2 weeks",0.05906,393,4103,0.05184,0.06627
2013,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.04513,228,4103,0.03878,0.05148
2013,30-45 y.,Urban regions,"Yes, less frequently",0.14507,741,4103,0.13429,0.15585
2013,30-45 y.,Rural regions,"No, never",0.41073,1353,2311,0.39067,0.43080
2013,30-45 y.,Rural regions,"Yes, every week",0.03467,138,2311,0.02721,0.04213
2013,30-45 y.,Rural regions,"Yes, every 2 weeks",0.09987,275,2311,0.08764,0.11210
2013,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.04651,136,2311,0.03793,0.05510
2013,30-45 y.,Rural regions,"Yes, less frequently",0.14312,409,2311,0.12884,0.15740
2013,46-65 y.,Urban regions,"No, never",0.39161,2505,4138,0.37674,0.40649
2013,46-65 y.,Urban regions,"Yes, every week",0.04811,297,4138,0.04159,0.05463
2013,46-65 y.,Urban regions,"Yes, every 2 weeks",0.05872,347,4138,0.05155,0.06588
2013,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.03301,183,4138,0.02757,0.03846
2013,46-65 y.,Urban regions,"Yes, less frequently",0.13646,806,4138,0.12600,0.14692
2013,46-65 y.,Rural regions,"No, never",0.38160,1402,2412,0.36221,0.40099
2013,46-65 y.,Rural regions,"Yes, every week",0.03630,153,2412,0.02884,0.04377
2013,46-65 y.,Rural regions,"Yes, every 2 weeks",0.06325,254,2412,0.05353,0.07297
2013,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.03681,145,2412,0.02930,0.04433
2013,46-65 y.,Rural regions,"Yes, less frequently",0.12960,458,2412,0.11620,0.14301
2013,66 and older,Urban regions,"No, never",0.03399,121,166,0.00634,0.06165
2013,66 and older,Urban regions,"Yes, less frequently",0.00947,45,166,-0.00531,0.02425
2013,66 and older,Rural regions,"No, never",0.02871,53,53,-0.01668,0.07410
2015,17-29 y.,Urban regions,"No, never",0.35506,1011,1524,0.33103,0.37909
2015,17-29 y.,Urban regions,"Yes, every week",0.03773,101,1524,0.02816,0.04730
2015,17-29 y.,Urban regions,"Yes, every 2 weeks",0.06916,173,1524,0.05642,0.08191
2015,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.02697,67,1524,0.01884,0.03511
2015,17-29 y.,Urban regions,"Yes, less frequently",0.07938,172,1524,0.06580,0.09295
2015,17-29 y.,Rural regions,"No, never",0.38528,523,783,0.35117,0.41939
2015,17-29 y.,Rural regions,"Yes, every week",0.03196,53,783,0.01963,0.04429
2015,17-29 y.,Rural regions,"Yes, every 2 weeks",0.08057,93,783,0.06150,0.09965
2015,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.02404,31,783,0.01330,0.03477
2015,17-29 y.,Rural regions,"Yes, less frequently",0.07682,83,783,0.05815,0.09548
2015,30-45 y.,Urban regions,"No, never",0.43579,2285,3801,0.42002,0.45155
2015,30-45 y.,Urban regions,"Yes, every week",0.04897,249,3801,0.04211,0.05583
2015,30-45 y.,Urban regions,"Yes, every 2 weeks",0.07220,357,3801,0.06397,0.08043
2015,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.05306,215,3801,0.04593,0.06018
2015,30-45 y.,Urban regions,"Yes, less frequently",0.16566,695,3801,0.15384,0.17748
2015,30-45 y.,Rural regions,"No, never",0.46720,1226,2034,0.44551,0.48888
2015,30-45 y.,Rural regions,"Yes, every week",0.05018,132,2034,0.04069,0.05967
2015,30-45 y.,Rural regions,"Yes, every 2 weeks",0.09197,225,2034,0.07941,0.10454
2015,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.06187,138,2034,0.05140,0.07235
2015,30-45 y.,Rural regions,"Yes, less frequently",0.11526,313,2034,0.10138,0.12914
2015,46-65 y.,Urban regions,"No, never",0.42390,2563,4261,0.40906,0.43874
2015,46-65 y.,Urban regions,"Yes, every week",0.04659,307,4261,0.04026,0.05292
2015,46-65 y.,Urban regions,"Yes, every 2 weeks",0.07169,399,4261,0.06394,0.07944
2015,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.03802,203,4261,0.03227,0.04376
2015,46-65 y.,Urban regions,"Yes, less frequently",0.13938,789,4261,0.12898,0.14978
2015,46-65 y.,Rural regions,"No, never",0.42590,1380,2351,0.40590,0.44589
2015,46-65 y.,Rural regions,"Yes, every week",0.04420,148,2351,0.03589,0.05251
2015,46-65 y.,Rural regions,"Yes, every 2 weeks",0.06678,250,2351,0.05669,0.07687
2015,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.03892,138,2351,0.03110,0.04674
2015,46-65 y.,Rural regions,"Yes, less frequently",0.12966,435,2351,0.11608,0.14325
2015,66 and older,Urban regions,"No, never",0.04158,135,179,0.01225,0.07091
2015,66 and older,Urban regions,"Yes, less frequently",0.01122,44,179,-0.00425,0.02670
2015,66 and older,Rural regions,"No, never",0.03718,63,63,-0.00992,0.08428
2017,17-29 y.,Urban regions,"No, never",0.38122,1162,1746,0.35843,0.40401
2017,17-29 y.,Urban regions,"Yes, every week",0.04674,140,1746,0.03684,0.05664
2017,17-29 y.,Urban regions,"Yes, every 2 weeks",0.05838,185,1746,0.04738,0.06938
2017,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.03071,80,1746,0.02261,0.03880
2017,17-29 y.,Urban regions,"Yes, less frequently",0.06799,179,1746,0.05618,0.07980
2017,17-29 y.,Rural regions,"No, never",0.42522,610,894,0.39279,0.45765
2017,17-29 y.,Rural regions,"Yes, every week",0.04126,67,894,0.02822,0.05431
2017,17-29 y.,Rural regions,"Yes, every 2 weeks",0.05967,91,894,0.04413,0.07520
2017,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.02803,49,894,0.01721,0.03886
2017,17-29 y.,Rural regions,"Yes, less frequently",0.05135,77,894,0.03688,0.06583
2017,30-45 y.,Urban regions,"No, never",0.48695,2439,3843,0.47114,0.50276
2017,30-45 y.,Urban regions,"Yes, every week",0.04851,228,3843,0.04171,0.05530
2017,30-45 y.,Urban regions,"Yes, every 2 weeks",0.07533,371,3843,0.06699,0.08368
2017,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.05465,255,3843,0.04747,0.06184
2017,30-45 y.,Urban regions,"Yes, less frequently",0.13597,550,3843,0.12513,0.14681
2017,30-45 y.,Rural regions,"No, never",0.52477,1244,1986,0.50280,0.54674
2017,30-45 y.,Rural regions,"Yes, every week",0.04771,126,1986,0.03833,0.05709
2017,30-45 y.,Rural regions,"Yes, every 2 weeks",0.09731,228,1986,0.08427,0.11035
2017,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.03407,119,1986,0.02609,0.04205
2017,30-45 y.,Rural regions,"Yes, less frequently",0.12426,269,1986,0.10975,0.13877
2017,46-65 y.,Urban regions,"No, never",0.45872,2988,4844,0.44469,0.47276
2017,46-65 y.,Urban regions,"Yes, every week",0.04714,346,4844,0.04117,0.05311
2017,46-65 y.,Urban regions,"Yes, every 2 weeks",0.06741,423,4844,0.06035,0.07447
2017,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.04830,323,4844,0.04226,0.05433
2017,46-65 y.,Urban regions,"Yes, less frequently",0.12067,764,4844,0.11150,0.12985
2017,46-65 y.,Rural regions,"No, never",0.44875,1737,2822,0.43040,0.46711
2017,46-65 y.,Rural regions,"Yes, every week",0.04673,182,2822,0.03894,0.05452
2017,46-65 y.,Rural regions,"Yes, every 2 weeks",0.07275,294,2822,0.06317,0.08234
2017,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.04548,195,2822,0.03779,0.05317
2017,46-65 y.,Rural regions,"Yes, less frequently",0.12485,414,2822,0.11265,0.13704
2017,66 and older,Urban regions,"No, never",0.04632,174,217,0.01829,0.07435
2017,66 and older,Urban regions,"Yes, less frequently",0.01257,43,217,-0.00229,0.02743
2017,66 and older,Rural regions,"No, never",0.05092,89,89,0.00499,0.09685
2019,17-29 y.,Urban regions,"No, never",0.39732,1088,1594,0.37329,0.42135
2019,17-29 y.,Urban regions,"Yes, every week",0.03390,97,1594,0.02501,0.04279
2019,17-29 y.,Urban regions,"Yes, every 2 weeks",0.06944,178,1594,0.05695,0.08192
2019,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.02880,75,1594,0.02059,0.03702
2019,17-29 y.,Urban regions,"Yes, less frequently",0.06696,156,1594,0.05469,0.07924
2019,17-29 y.,Rural regions,"No, never",0.41377,516,758,0.37869,0.44886
2019,17-29 y.,Rural regions,"Yes, every week",0.04797,60,758,0.03274,0.06319
2019,17-29 y.,Rural regions,"Yes, every 2 weeks",0.04883,70,758,0.03348,0.06418
2019,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.03035,42,758,0.01813,0.04257
2019,17-29 y.,Rural regions,"Yes, less frequently",0.06035,70,758,0.04338,0.07731
2019,30-45 y.,Urban regions,"No, never",0.50045,2011,3326,0.48346,0.51745
2019,30-45 y.,Urban regions,"Yes, every week",0.05626,224,3326,0.04843,0.06409
2019,30-45 y.,Urban regions,"Yes, every 2 weeks",0.08174,326,3326,0.07243,0.09105
2019,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.04539,212,3326,0.03831,0.05246
2019,30-45 y.,Urban regions,"Yes, less frequently",0.14289,553,3326,0.13100,0.15479
2019,30-45 y.,Rural regions,"No, never",0.52362,1080,1720,0.50001,0.54724
2019,30-45 y.,Rural regions,"Yes, every week",0.04583,118,1720,0.03594,0.05571
2019,30-45 y.,Rural regions,"Yes, every 2 weeks",0.09926,200,1720,0.08513,0.11340
2019,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.03164,87,1720,0.02336,0.03991
2019,30-45 y.,Rural regions,"Yes, less frequently",0.11635,235,1720,0.10119,0.13150
2019,46-65 y.,Urban regions,"No, never",0.48826,3167,5346,0.47486,0.50166
2019,46-65 y.,Urban regions,"Yes, every week",0.05178,409,5346,0.04584,0.05772
2019,46-65 y.,Urban regions,"Yes, every 2 weeks",0.06383,462,5346,0.05728,0.07039
2019,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.04577,347,5346,0.04017,0.05138
2019,46-65 y.,Urban regions,"Yes, less frequently",0.11884,961,5346,0.11016,0.12752
2019,46-65 y.,Rural regions,"No, never",0.45714,1756,2919,0.43906,0.47521
2019,46-65 y.,Rural regions,"Yes, every week",0.04817,209,2919,0.04040,0.05594
2019,46-65 y.,Rural regions,"Yes, every 2 weeks",0.07667,309,2919,0.06701,0.08632
2019,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.05306,194,2919,0.04493,0.06119
2019,46-65 y.,Rural regions,"Yes, less frequently",0.12264,451,2919,0.11074,0.13454
2019,66 and older,Urban regions,"No, never",0.05667,271,360,0.03276,0.08059
2019,66 and older,Urban regions,"Yes, less frequently",0.01534,89,360,0.00263,0.02806
2019,66 and older,Rural regions,"No, never",0.04067,118,165,0.01044,0.07090
2019,66 and older,Rural regions,"Yes, less frequently",0.01809,47,165,-0.00231,0.03849
2021,17-29 y.,Urban regions,"No, never",0.34862,824,1285,0.32256,0.37469
2021,17-29 y.,Urban regions,"Yes, every week",0.02863,92,1285,0.01951,0.03775
2021,17-29 y.,Urban regions,"Yes, every 2 weeks",0.05619,165,1285,0.04359,0.06879
2021,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.02512,55,1285,0.01656,0.03368
2021,17-29 y.,Urban regions,"Yes, less frequently",0.06398,149,1285,0.05060,0.07737
2021,17-29 y.,Rural regions,"No, never",0.36996,327,444,0.32500,0.41492
2021,17-29 y.,Rural regions,"Yes, every 2 weeks",0.06331,76,444,0.04063,0.08599
2021,17-29 y.,Rural regions,"Yes, less frequently",0.04486,41,444,0.02558,0.06414
2021,30-45 y.,Urban regions,"No, never",0.43878,1593,2495,0.41930,0.45825
2021,30-45 y.,Urban regions,"Yes, every week",0.04186,166,2495,0.03400,0.04972
2021,30-45 y.,Urban regions,"Yes, every 2 weeks",0.07086,237,2495,0.06079,0.08093
2021,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.04074,136,2495,0.03298,0.04850
2021,30-45 y.,Urban regions,"Yes, less frequently",0.11188,363,2495,0.09951,0.12426
2021,30-45 y.,Rural regions,"No, never",0.46264,708,1107,0.43326,0.49203
2021,30-45 y.,Rural regions,"Yes, every week",0.04382,84,1107,0.03176,0.05589
2021,30-45 y.,Rural regions,"Yes, every 2 weeks",0.07830,110,1107,0.06246,0.09413
2021,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.02795,67,1107,0.01824,0.03767
2021,30-45 y.,Rural regions,"Yes, less frequently",0.09617,138,1107,0.07879,0.11354
2021,46-65 y.,Urban regions,"No, never",0.39172,1937,3240,0.37491,0.40853
2021,46-65 y.,Urban regions,"Yes, every week",0.04552,264,3240,0.03834,0.05270
2021,46-65 y.,Urban regions,"Yes, every 2 weeks",0.05081,303,3240,0.04325,0.05838
2021,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.03464,176,3240,0.02834,0.04094
2021,46-65 y.,Urban regions,"Yes, less frequently",0.10456,560,3240,0.09402,0.11510
2021,46-65 y.,Rural regions,"No, never",0.36000,955,1605,0.33651,0.38349
2021,46-65 y.,Rural regions,"Yes, every week",0.03918,123,1605,0.02968,0.04867
2021,46-65 y.,Rural regions,"Yes, every 2 weeks",0.06115,174,1605,0.04942,0.07288
2021,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.04236,109,1605,0.03250,0.05222
2021,46-65 y.,Rural regions,"Yes, less frequently",0.08398,244,1605,0.07041,0.09755
2021,66 and older,Urban regions,"No, never",0.04984,127,170,0.01703,0.08265
2021,66 and older,Urban regions,"Yes, less frequently",0.01512,43,170,-0.00328,0.03352
2021,66 and older,Rural regions,"No, never",0.05064,72,72,-0.00036,0.10164
