year,age_gr,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,"No, never",0.32774,1387,2044,0.30739,0.34810
2013,17-29 y.,"Yes, every week",0.02635,134,2044,0.01941,0.03330
2013,17-29 y.,"Yes, every 2 weeks",0.05071,214,2044,0.04120,0.06023
2013,17-29 y.,"Yes, every 3-4 weeks",0.02136,100,2044,0.01509,0.02763
2013,17-29 y.,"Yes, less frequently",0.06156,209,2044,0.05113,0.07198
2013,30-45 y.,"No, never",0.39433,3833,6414,0.38236,0.40629
2013,30-45 y.,"Yes, every week",0.03908,399,6414,0.03434,0.04382
2013,30-45 y.,"Yes, every 2 weeks",0.07094,668,6414,0.06465,0.07722
2013,30-45 y.,"Yes, every 3-4 weeks",0.04553,364,6414,0.04043,0.05063
2013,30-45 y.,"Yes, less frequently",0.14450,1150,6414,0.13590,0.15311
2013,46-65 y.,"No, never",0.38792,3907,6550,0.37612,0.39972
2013,46-65 y.,"Yes, every week",0.04376,450,6550,0.03880,0.04871
2013,46-65 y.,"Yes, every 2 weeks",0.06039,601,6550,0.05462,0.06616
2013,46-65 y.,"Yes, every 3-4 weeks",0.03441,328,6550,0.03000,0.03883
2013,46-65 y.,"Yes, less frequently",0.13393,1264,6550,0.12568,0.14218
2013,66 and older,"No, never",0.03228,174,235,0.00964,0.05493
2013,66 and older,"Yes, less frequently",0.00919,61,235,-0.00304,0.02141
2015,17-29 y.,"No, never",0.36394,1534,2307,0.34430,0.38358
2015,17-29 y.,"Yes, every week",0.03603,154,2307,0.02843,0.04364
2015,17-29 y.,"Yes, every 2 weeks",0.07252,266,2307,0.06193,0.08310
2015,17-29 y.,"Yes, every 3-4 weeks",0.02611,98,2307,0.01960,0.03262
2015,17-29 y.,"Yes, less frequently",0.07862,255,2307,0.06764,0.08961
2015,30-45 y.,"No, never",0.44504,3511,5835,0.43229,0.45779
2015,30-45 y.,"Yes, every week",0.04933,381,5835,0.04377,0.05488
2015,30-45 y.,"Yes, every 2 weeks",0.07803,582,5835,0.07115,0.08491
2015,30-45 y.,"Yes, every 3-4 weeks",0.05565,353,5835,0.04977,0.06154
2015,30-45 y.,"Yes, less frequently",0.15081,1008,5835,0.14163,0.16000
2015,46-65 y.,"No, never",0.42460,3943,6612,0.41268,0.43651
2015,46-65 y.,"Yes, every week",0.04575,455,6612,0.04072,0.05079
2015,46-65 y.,"Yes, every 2 weeks",0.06996,649,6612,0.06381,0.07611
2015,46-65 y.,"Yes, every 3-4 weeks",0.03833,341,6612,0.03371,0.04296
2015,46-65 y.,"Yes, less frequently",0.13596,1224,6612,0.12770,0.14422
2015,66 and older,"No, never",0.04014,198,265,0.01646,0.06382
2015,66 and older,"Yes, less frequently",0.01206,67,265,-0.00111,0.02523
2017,17-29 y.,"No, never",0.39363,1772,2640,0.37499,0.41227
2017,17-29 y.,"Yes, every week",0.04520,207,2640,0.03727,0.05312
2017,17-29 y.,"Yes, every 2 weeks",0.05874,276,2640,0.04977,0.06771
2017,17-29 y.,"Yes, every 3-4 weeks",0.02996,129,2640,0.02345,0.03646
2017,17-29 y.,"Yes, less frequently",0.06330,256,2640,0.05401,0.07259
2017,30-45 y.,"No, never",0.49781,3683,5829,0.48498,0.51065
2017,30-45 y.,"Yes, every week",0.04828,354,5829,0.04277,0.05378
2017,30-45 y.,"Yes, every 2 weeks",0.08165,599,5829,0.07462,0.08868
2017,30-45 y.,"Yes, every 3-4 weeks",0.04874,374,5829,0.04321,0.05427
2017,30-45 y.,"Yes, less frequently",0.13260,819,5829,0.12390,0.14131
2017,46-65 y.,"No, never",0.45532,4725,7666,0.44417,0.46647
2017,46-65 y.,"Yes, every week",0.04700,528,7666,0.04226,0.05174
2017,46-65 y.,"Yes, every 2 weeks",0.06923,717,7666,0.06355,0.07491
2017,46-65 y.,"Yes, every 3-4 weeks",0.04734,518,7666,0.04258,0.05209
2017,46-65 y.,"Yes, less frequently",0.12210,1178,7666,0.11477,0.12943
2017,66 and older,"No, never",0.04781,263,324,0.02454,0.07108
2017,66 and older,"Yes, less frequently",0.01282,61,324,0.00055,0.02509
2019,17-29 y.,"No, never",0.40115,1654,2437,0.38168,0.42061
2019,17-29 y.,"Yes, every week",0.03951,168,2437,0.03178,0.04725
2019,17-29 y.,"Yes, every 2 weeks",0.06416,258,2437,0.05443,0.07389
2019,17-29 y.,"Yes, every 3-4 weeks",0.02957,122,2437,0.02285,0.03630
2019,17-29 y.,"Yes, less frequently",0.06537,235,2437,0.05555,0.07518
2019,30-45 y.,"No, never",0.50525,3156,5176,0.49163,0.51887
2019,30-45 y.,"Yes, every week",0.05394,355,5176,0.04778,0.06009
2019,30-45 y.,"Yes, every 2 weeks",0.08733,541,5176,0.07964,0.09503
2019,30-45 y.,"Yes, every 3-4 weeks",0.04172,310,5176,0.03627,0.04717
2019,30-45 y.,"Yes, less frequently",0.13504,814,5176,0.12573,0.14436
2019,46-65 y.,"No, never",0.47622,4993,8411,0.46555,0.48690
2019,46-65 y.,"Yes, every week",0.05061,631,8411,0.04592,0.05529
2019,46-65 y.,"Yes, every 2 weeks",0.06824,787,8411,0.06285,0.07363
2019,46-65 y.,"Yes, every 3-4 weeks",0.04873,558,8411,0.04413,0.05333
2019,46-65 y.,"Yes, less frequently",0.12080,1442,8411,0.11384,0.12777
2019,66 and older,"No, never",0.05113,390,635,0.03398,0.06827
2019,66 and older,"Yes, every week",0.00409,43,635,-0.00088,0.00906
2019,66 and older,"Yes, every 2 weeks",0.00357,33,635,-0.00107,0.00821
2019,66 and older,"Yes, every 3-4 weeks",0.00298,32,635,-0.00126,0.00723
2019,66 and older,"Yes, less frequently",0.01636,137,635,0.00648,0.02623
2021,17-29 y.,"No, never",0.35469,1151,1775,0.33243,0.37695
2021,17-29 y.,"Yes, every week",0.03158,119,1775,0.02344,0.03972
2021,17-29 y.,"Yes, every 2 weeks",0.05821,241,1775,0.04732,0.06911
2021,17-29 y.,"Yes, every 3-4 weeks",0.02495,74,1775,0.01769,0.03221
2021,17-29 y.,"Yes, less frequently",0.05855,190,1775,0.04762,0.06947
2021,30-45 y.,"No, never",0.44589,2301,3602,0.42965,0.46212
2021,30-45 y.,"Yes, every week",0.04245,250,3602,0.03586,0.04903
2021,30-45 y.,"Yes, every 2 weeks",0.07307,347,3602,0.06457,0.08157
2021,30-45 y.,"Yes, every 3-4 weeks",0.03693,203,3602,0.03077,0.04309
2021,30-45 y.,"Yes, less frequently",0.10720,501,3602,0.09710,0.11730
2021,46-65 y.,"No, never",0.38068,2892,4846,0.36701,0.39435
2021,46-65 y.,"Yes, every week",0.04333,387,4846,0.03760,0.04907
2021,46-65 y.,"Yes, every 2 weeks",0.05500,478,4846,0.04858,0.06142
2021,46-65 y.,"Yes, every 3-4 weeks",0.03723,285,4846,0.03190,0.04257
2021,46-65 y.,"Yes, less frequently",0.09750,804,4846,0.08915,0.10586
2021,66 and older,"No, never",0.05011,199,265,0.02379,0.07643
2021,66 and older,"Yes, less frequently",0.01250,66,265,-0.00090,0.02591
