year,quintil_oecd,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,4th Quintile,"Yes, every week",0.02473,132,2641,0.01881,0.03065
2007,4th Quintile,"Yes, every 2 weeks",0.05150,241,2641,0.04307,0.05993
2007,4th Quintile,"Yes, every 3-4 weeks",0.02512,140,2641,0.01915,0.03109
2007,4th Quintile,"Yes, less frequently",0.10503,512,2641,0.09333,0.11673
2007,5th Quintile,"No, never",0.32112,2081,3747,0.30617,0.33607
2007,5th Quintile,"Yes, every week",0.05532,335,3747,0.04800,0.06264
2007,5th Quintile,"Yes, every 2 weeks",0.04271,256,3747,0.03624,0.04919
2007,5th Quintile,"Yes, every 3-4 weeks",0.03807,227,3747,0.03194,0.04420
2007,5th Quintile,"Yes, less frequently",0.14113,848,3747,0.12998,0.15228
2009,1st Quintile,"No, never",0.17053,642,981,0.14699,0.19408
2009,1st Quintile,"Yes, every week",0.02359,82,981,0.01409,0.03309
2009,1st Quintile,"Yes, every 2 weeks",0.02579,94,981,0.01587,0.03572
2009,1st Quintile,"Yes, every 3-4 weeks",0.01747,48,981,0.00927,0.02568
2009,1st Quintile,"Yes, less frequently",0.02921,115,981,0.01867,0.03975
2009,2nd Quintile,"No, never",0.21413,872,1370,0.19240,0.23586
2009,2nd Quintile,"Yes, every week",0.01937,85,1370,0.01207,0.02667
2009,2nd Quintile,"Yes, every 2 weeks",0.03139,140,1370,0.02215,0.04062
2009,2nd Quintile,"Yes, every 3-4 weeks",0.02368,73,1370,0.01563,0.03174
2009,2nd Quintile,"Yes, less frequently",0.05527,200,1370,0.04316,0.06737
2009,3rd Quintile,"No, never",0.29670,1195,1907,0.27619,0.31720
2009,3rd Quintile,"Yes, every week",0.02504,94,1907,0.01803,0.03206
2009,3rd Quintile,"Yes, every 2 weeks",0.04027,174,1907,0.03144,0.04909
2009,3rd Quintile,"Yes, every 3-4 weeks",0.02137,106,1907,0.01488,0.02787
2009,3rd Quintile,"Yes, less frequently",0.08057,338,1907,0.06835,0.09279
2009,4th Quintile,"No, never",0.30873,1416,2318,0.28992,0.32754
2009,4th Quintile,"Yes, every week",0.02584,127,2318,0.01938,0.03230
2009,4th Quintile,"Yes, every 2 weeks",0.04462,191,2318,0.03621,0.05303
2009,4th Quintile,"Yes, every 3-4 weeks",0.02722,123,2318,0.02059,0.03385
2009,4th Quintile,"Yes, less frequently",0.11129,461,2318,0.09848,0.12409
2009,5th Quintile,"No, never",0.31979,1743,3234,0.30372,0.33587
2009,5th Quintile,"Yes, every week",0.06192,299,3234,0.05362,0.07023
2009,5th Quintile,"Yes, every 2 weeks",0.04683,245,3234,0.03954,0.05411
2009,5th Quintile,"Yes, every 3-4 weeks",0.04200,199,3234,0.03508,0.04891
2009,5th Quintile,"Yes, less frequently",0.14751,748,3234,0.13529,0.15974
2011,1st Quintile,"No, never",0.17695,1228,1884,0.15972,0.19419
2011,1st Quintile,"Yes, every week",0.01977,145,1884,0.01348,0.02606
2011,1st Quintile,"Yes, every 2 weeks",0.02862,202,1884,0.02109,0.03615
2011,1st Quintile,"Yes, every 3-4 weeks",0.01130,101,1884,0.00653,0.01608
2011,1st Quintile,"Yes, less frequently",0.03299,208,1884,0.02492,0.04106
2011,2nd Quintile,"No, never",0.23453,1567,2469,0.21781,0.25124
2011,2nd Quintile,"Yes, every week",0.02788,140,2469,0.02138,0.03437
2011,2nd Quintile,"Yes, every 2 weeks",0.04038,257,2469,0.03262,0.04815
2011,2nd Quintile,"Yes, every 3-4 weeks",0.01801,136,2469,0.01276,0.02325
2011,2nd Quintile,"Yes, less frequently",0.05548,369,2469,0.04645,0.06451
2011,3rd Quintile,"No, never",0.29268,1549,2498,0.27483,0.31052
2011,3rd Quintile,"Yes, every week",0.02158,149,2498,0.01588,0.02728
2011,3rd Quintile,"Yes, every 2 weeks",0.04388,272,2498,0.03584,0.05191
2011,3rd Quintile,"Yes, every 3-4 weeks",0.02689,130,2498,0.02054,0.03323
2011,3rd Quintile,"Yes, less frequently",0.06703,398,2498,0.05722,0.07684
2011,4th Quintile,"No, never",0.32819,1651,2713,0.31052,0.34586
2011,4th Quintile,"Yes, every week",0.03417,172,2713,0.02733,0.04101
2011,4th Quintile,"Yes, every 2 weeks",0.05516,266,2713,0.04657,0.06375
2011,4th Quintile,"Yes, every 3-4 weeks",0.02840,154,2713,0.02215,0.03466
2011,4th Quintile,"Yes, less frequently",0.10058,470,2713,0.08926,0.11190
2011,5th Quintile,"No, never",0.32980,1788,3315,0.31380,0.34581
2011,5th Quintile,"Yes, every week",0.05738,302,3315,0.04946,0.06530
2011,5th Quintile,"Yes, every 2 weeks",0.04351,247,3315,0.03656,0.05045
2011,5th Quintile,"Yes, every 3-4 weeks",0.04051,245,3315,0.03380,0.04722
2011,5th Quintile,"Yes, less frequently",0.14240,733,3315,0.13050,0.15429
2013,1st Quintile,"No, never",0.17022,1476,2271,0.15476,0.18568
2013,1st Quintile,"Yes, every week",0.02111,157,2271,0.01519,0.02702
2013,1st Quintile,"Yes, every 2 weeks",0.03499,272,2271,0.02743,0.04255
2013,1st Quintile,"Yes, every 3-4 weeks",0.01607,99,2271,0.01090,0.02125
2013,1st Quintile,"Yes, less frequently",0.03979,267,2271,0.03175,0.04783
2013,2nd Quintile,"No, never",0.24332,1872,2915,0.22774,0.25890
2013,2nd Quintile,"Yes, every week",0.01905,161,2915,0.01408,0.02401
2013,2nd Quintile,"Yes, every 2 weeks",0.04051,316,2915,0.03335,0.04767
2013,2nd Quintile,"Yes, every 3-4 weeks",0.02184,150,2915,0.01653,0.02715
2013,2nd Quintile,"Yes, less frequently",0.05470,416,2915,0.04645,0.06296
2013,3rd Quintile,"No, never",0.29178,1850,2976,0.27544,0.30811
2013,3rd Quintile,"Yes, every week",0.02099,158,2976,0.01584,0.02614
2013,3rd Quintile,"Yes, every 2 weeks",0.04926,326,2976,0.04149,0.05704
2013,3rd Quintile,"Yes, every 3-4 weeks",0.01984,161,2976,0.01483,0.02485
2013,3rd Quintile,"Yes, less frequently",0.06857,481,2976,0.05949,0.07765
2013,4th Quintile,"No, never",0.31953,1991,3294,0.30360,0.33545
2013,4th Quintile,"Yes, every week",0.02461,188,3294,0.01932,0.02991
2013,4th Quintile,"Yes, every 2 weeks",0.05365,308,3294,0.04596,0.06135
2013,4th Quintile,"Yes, every 3-4 weeks",0.03139,183,3294,0.02543,0.03734
2013,4th Quintile,"Yes, less frequently",0.11545,624,3294,0.10454,0.12637
2013,5th Quintile,"No, never",0.34465,2112,3825,0.32959,0.35971
2013,5th Quintile,"Yes, every week",0.05439,338,3825,0.04720,0.06158
2013,5th Quintile,"Yes, every 2 weeks",0.04379,273,3825,0.03731,0.05028
2013,5th Quintile,"Yes, every 3-4 weeks",0.03531,206,3825,0.02946,0.04116
2013,5th Quintile,"Yes, less frequently",0.15599,896,3825,0.14449,0.16749
2015,1st Quintile,"No, never",0.19316,1409,2193,0.17664,0.20969
2015,1st Quintile,"Yes, every week",0.02260,166,2193,0.01637,0.02882
2015,1st Quintile,"Yes, every 2 weeks",0.04482,280,2193,0.03616,0.05348
2015,1st Quintile,"Yes, every 3-4 weeks",0.01290,85,2193,0.00818,0.01762
2015,1st Quintile,"Yes, less frequently",0.03775,253,2193,0.02978,0.04573
2015,2nd Quintile,"No, never",0.24526,1869,2940,0.22970,0.26081
2015,2nd Quintile,"Yes, every week",0.02078,169,2940,0.01563,0.02594
2015,2nd Quintile,"Yes, every 2 weeks",0.04368,337,2940,0.03629,0.05106
2015,2nd Quintile,"Yes, every 3-4 weeks",0.01607,134,2940,0.01152,0.02062
2015,2nd Quintile,"Yes, less frequently",0.06018,431,2940,0.05158,0.06878
2015,3rd Quintile,"No, never",0.30399,1907,3049,0.28766,0.32032
2015,3rd Quintile,"Yes, every week",0.02626,169,3049,0.02058,0.03194
2015,3rd Quintile,"Yes, every 2 weeks",0.05450,341,3049,0.04644,0.06256
2015,3rd Quintile,"Yes, every 3-4 weeks",0.03181,178,3049,0.02558,0.03803
2015,3rd Quintile,"Yes, less frequently",0.06487,454,3049,0.05612,0.07361
2015,4th Quintile,"No, never",0.33574,2002,3277,0.31957,0.35191
2015,4th Quintile,"Yes, every week",0.02679,198,3277,0.02126,0.03232
2015,4th Quintile,"Yes, every 2 weeks",0.05461,312,3277,0.04683,0.06240
2015,4th Quintile,"Yes, every 3-4 weeks",0.03516,182,3277,0.02885,0.04146
2015,4th Quintile,"Yes, less frequently",0.10956,583,3277,0.09887,0.12026
2015,5th Quintile,"No, never",0.33978,1999,3610,0.32433,0.35524
2015,5th Quintile,"Yes, every week",0.05699,314,3610,0.04942,0.06455
2015,5th Quintile,"Yes, every 2 weeks",0.04467,237,3610,0.03793,0.05141
2015,5th Quintile,"Yes, every 3-4 weeks",0.04061,227,3610,0.03417,0.04705
2015,5th Quintile,"Yes, less frequently",0.16035,833,3610,0.14838,0.17233
2017,1st Quintile,"No, never",0.20425,1414,2090,0.18696,0.22154
2017,1st Quintile,"Yes, every week",0.02553,172,2090,0.01876,0.03229
2017,1st Quintile,"Yes, every 2 weeks",0.02583,211,2090,0.01903,0.03263
2017,1st Quintile,"Yes, every 3-4 weeks",0.01244,104,2090,0.00769,0.01720
2017,1st Quintile,"Yes, less frequently",0.03079,189,2090,0.02338,0.03820
2017,2nd Quintile,"No, never",0.26231,1856,2805,0.24603,0.27859
2017,2nd Quintile,"Yes, every week",0.02428,170,2805,0.01858,0.02997
2017,2nd Quintile,"Yes, every 2 weeks",0.04987,326,2805,0.04181,0.05792
2017,2nd Quintile,"Yes, every 3-4 weeks",0.02203,184,2805,0.01660,0.02746
2017,2nd Quintile,"Yes, less frequently",0.04910,269,2805,0.04110,0.05710
2017,3rd Quintile,"No, never",0.30085,1831,2784,0.28381,0.31789
2017,3rd Quintile,"Yes, every week",0.02758,159,2784,0.02150,0.03366
2017,3rd Quintile,"Yes, every 2 weeks",0.04488,291,2784,0.03719,0.05257
2017,3rd Quintile,"Yes, every 3-4 weeks",0.02171,160,2784,0.01630,0.02713
2017,3rd Quintile,"Yes, less frequently",0.06123,343,2784,0.05232,0.07013
2017,4th Quintile,"No, never",0.35553,1851,2960,0.33828,0.37277
2017,4th Quintile,"Yes, every week",0.02743,187,2960,0.02154,0.03331
2017,4th Quintile,"Yes, every 2 weeks",0.05115,278,2960,0.04321,0.05909
2017,4th Quintile,"Yes, every 3-4 weeks",0.03691,207,2960,0.03012,0.04371
2017,4th Quintile,"Yes, less frequently",0.08928,437,2960,0.07901,0.09956
2017,5th Quintile,"No, never",0.34923,1821,3220,0.33276,0.36570
2017,5th Quintile,"Yes, every week",0.05366,283,3220,0.04587,0.06144
2017,5th Quintile,"Yes, every 2 weeks",0.04917,238,3220,0.04170,0.05664
2017,5th Quintile,"Yes, every 3-4 weeks",0.04903,235,3220,0.04157,0.05649
2017,5th Quintile,"Yes, less frequently",0.13171,643,3220,0.12003,0.14340
2019,1st Quintile,"No, never",0.20561,1360,1957,0.18770,0.22352
2019,1st Quintile,"Yes, every week",0.01917,130,1957,0.01310,0.02525
2019,1st Quintile,"Yes, every 2 weeks",0.03367,195,1957,0.02567,0.04166
2019,1st Quintile,"Yes, every 3-4 weeks",0.01918,103,1957,0.01310,0.02526
2019,1st Quintile,"Yes, less frequently",0.02903,169,1957,0.02159,0.03647
2019,2nd Quintile,"No, never",0.27333,1849,2728,0.25660,0.29006
2019,2nd Quintile,"Yes, every week",0.02539,153,2728,0.01949,0.03130
2019,2nd Quintile,"Yes, every 2 weeks",0.04876,306,2728,0.04068,0.05684
2019,2nd Quintile,"Yes, every 3-4 weeks",0.02090,156,2728,0.01553,0.02627
2019,2nd Quintile,"Yes, less frequently",0.04565,264,2728,0.03781,0.05348
2019,3rd Quintile,"No, never",0.35281,1942,2964,0.33561,0.37002
2019,3rd Quintile,"Yes, every week",0.02334,157,2964,0.01790,0.02877
2019,3rd Quintile,"Yes, every 2 weeks",0.04871,311,2964,0.04096,0.05646
2019,3rd Quintile,"Yes, every 3-4 weeks",0.02451,163,2964,0.01895,0.03008
2019,3rd Quintile,"Yes, less frequently",0.07049,391,2964,0.06128,0.07971
2019,4th Quintile,"No, never",0.35747,1881,3014,0.34036,0.37458
2019,4th Quintile,"Yes, every week",0.04254,183,3014,0.03533,0.04974
2019,4th Quintile,"Yes, every 2 weeks",0.05667,312,3014,0.04841,0.06492
2019,4th Quintile,"Yes, every 3-4 weeks",0.02991,178,3014,0.02383,0.03600
2019,4th Quintile,"Yes, less frequently",0.09354,460,3014,0.08315,0.10394
2019,5th Quintile,"No, never",0.38101,2072,3499,0.36491,0.39710
2019,5th Quintile,"Yes, every week",0.04656,267,3499,0.03958,0.05354
2019,5th Quintile,"Yes, every 2 weeks",0.04999,246,3499,0.04277,0.05721
2019,5th Quintile,"Yes, every 3-4 weeks",0.04268,231,3499,0.03598,0.04938
2019,5th Quintile,"Yes, less frequently",0.13621,683,3499,0.12484,0.14758
2021,1st Quintile,"No, never",0.20167,1344,2037,0.18424,0.21910
2021,1st Quintile,"Yes, every week",0.02005,163,2037,0.01396,0.02613
2021,1st Quintile,"Yes, every 2 weeks",0.03814,249,2037,0.02982,0.04646
2021,1st Quintile,"Yes, every 3-4 weeks",0.01356,98,2037,0.00854,0.01859
2021,1st Quintile,"Yes, less frequently",0.03088,183,2037,0.02336,0.03839
2021,2nd Quintile,"No, never",0.25118,1283,1918,0.23177,0.27060
2021,2nd Quintile,"Yes, every week",0.01742,110,1918,0.01156,0.02327
2021,2nd Quintile,"Yes, every 2 weeks",0.04053,207,1918,0.03170,0.04935
2021,2nd Quintile,"Yes, every 3-4 weeks",0.01650,98,1918,0.01080,0.02221
2021,2nd Quintile,"Yes, less frequently",0.04724,220,1918,0.03774,0.05673
2021,3rd Quintile,"No, never",0.28246,1142,1800,0.26166,0.30327
2021,3rd Quintile,"Yes, every week",0.02400,98,1800,0.01693,0.03107
2021,3rd Quintile,"Yes, every 2 weeks",0.04543,219,1800,0.03581,0.05505
2021,3rd Quintile,"Yes, every 3-4 weeks",0.02418,103,1800,0.01708,0.03128
2021,3rd Quintile,"Yes, less frequently",0.04669,238,1800,0.03695,0.05644
2021,4th Quintile,"No, never",0.27884,1215,1959,0.25897,0.29870
2021,4th Quintile,"Yes, every week",0.02989,128,1959,0.02235,0.03743
2021,4th Quintile,"Yes, every 2 weeks",0.04127,192,1959,0.03246,0.05008
2021,4th Quintile,"Yes, every 3-4 weeks",0.02826,113,1959,0.02092,0.03561
2021,4th Quintile,"Yes, less frequently",0.07509,311,1959,0.06342,0.08676
2021,5th Quintile,"No, never",0.30135,1454,2700,0.28404,0.31866
2021,5th Quintile,"Yes, every week",0.04055,268,2700,0.03311,0.04799
2021,5th Quintile,"Yes, every 2 weeks",0.03643,212,2700,0.02936,0.04350
2021,5th Quintile,"Yes, every 3-4 weeks",0.03129,167,2700,0.02472,0.03786
2021,5th Quintile,"Yes, less frequently",0.10686,599,2700,0.09520,0.11851
