year,pgisced97,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Upper Secondary Level,"No, never",0.33413,4989,7805,0.32366,0.34459
2011,Upper Secondary Level,"Yes, every week",0.03054,423,7805,0.02672,0.03436
2011,Upper Secondary Level,"Yes, every 2 weeks",0.05138,811,7805,0.04648,0.05628
2011,Upper Secondary Level,"Yes, every 3-4 weeks",0.02777,433,7805,0.02412,0.03141
2011,Upper Secondary Level,"Yes, less frequently",0.08031,1149,7805,0.07428,0.08634
2011,Post-secondary Non-tertiary Level,"No, never",0.42247,892,1395,0.39654,0.44840
2011,Post-secondary Non-tertiary Level,"Yes, every week",0.03585,67,1395,0.02609,0.04561
2011,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07111,143,1395,0.05762,0.08460
2011,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.03324,66,1395,0.02383,0.04265
2011,Post-secondary Non-tertiary Level,"Yes, less frequently",0.12888,227,1395,0.11129,0.14647
2011,First Stage of Tertiary Education,"No, never",0.33027,696,1230,0.30398,0.35657
2011,First Stage of Tertiary Education,"Yes, every week",0.04374,80,1230,0.03231,0.05518
2011,First Stage of Tertiary Education,"Yes, every 2 weeks",0.05638,116,1230,0.04348,0.06927
2011,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03063,74,1230,0.02099,0.04026
2011,First Stage of Tertiary Education,"Yes, less frequently",0.15186,264,1230,0.13180,0.17193
2011,Second Stage of Tertiary Education,"No, never",0.34433,2179,4327,0.33017,0.35849
2011,Second Stage of Tertiary Education,"Yes, every week",0.06954,492,4327,0.06196,0.07712
2011,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05859,363,4327,0.05159,0.06559
2011,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04234,311,4327,0.03634,0.04834
2011,Second Stage of Tertiary Education,"Yes, less frequently",0.15867,982,4327,0.14778,0.16956
2013,Pre-primary Level,"No, never",0.04235,39,39,-0.02168,0.10638
2013,Primary Level,"No, never",0.14441,77,77,0.06538,0.22344
2013,Lower Secondary Level,"No, never",0.20831,783,1096,0.18426,0.23237
2013,Lower Secondary Level,"Yes, every week",0.01973,72,1096,0.01149,0.02796
2013,Lower Secondary Level,"Yes, every 2 weeks",0.02746,107,1096,0.01778,0.03714
2013,Lower Secondary Level,"Yes, every 3-4 weeks",0.00774,35,1096,0.00255,0.01293
2013,Lower Secondary Level,"Yes, less frequently",0.02738,99,1096,0.01771,0.03704
2013,Upper Secondary Level,"No, never",0.31087,4581,7222,0.30019,0.32155
2013,Upper Secondary Level,"Yes, every week",0.02220,333,7222,0.01881,0.02560
2013,Upper Secondary Level,"Yes, every 2 weeks",0.05118,804,7222,0.04609,0.05626
2013,Upper Secondary Level,"Yes, every 3-4 weeks",0.02434,376,7222,0.02079,0.02790
2013,Upper Secondary Level,"Yes, less frequently",0.08280,1128,7222,0.07645,0.08916
2013,Post-secondary Non-tertiary Level,"No, never",0.36458,884,1325,0.33866,0.39051
2013,Post-secondary Non-tertiary Level,"Yes, every week",0.03228,56,1325,0.02276,0.04180
2013,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.05995,129,1325,0.04716,0.07274
2013,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.03775,57,1325,0.02749,0.04802
2013,Post-secondary Non-tertiary Level,"Yes, less frequently",0.11047,199,1325,0.09358,0.12735
2013,First Stage of Tertiary Education,"No, never",0.31119,632,1117,0.28402,0.33835
2013,First Stage of Tertiary Education,"Yes, every week",0.02559,62,1117,0.01632,0.03485
2013,First Stage of Tertiary Education,"Yes, every 2 weeks",0.05424,93,1117,0.04095,0.06752
2013,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03359,57,1117,0.02302,0.04417
2013,First Stage of Tertiary Education,"Yes, less frequently",0.17047,273,1117,0.14840,0.19253
2013,Second Stage of Tertiary Education,"No, never",0.31136,2131,4077,0.29715,0.32558
2013,Second Stage of Tertiary Education,"Yes, every week",0.05960,441,4077,0.05234,0.06687
2013,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.04983,311,4077,0.04315,0.05651
2013,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04255,254,4077,0.03635,0.04874
2013,Second Stage of Tertiary Education,"Yes, less frequently",0.14992,940,4077,0.13896,0.16088
2015,Primary Level,"No, never",0.23771,107,107,0.15667,0.31875
2015,Lower Secondary Level,"No, never",0.26761,854,1222,0.24278,0.29245
2015,Lower Secondary Level,"Yes, every week",0.02773,78,1222,0.01852,0.03694
2015,Lower Secondary Level,"Yes, every 2 weeks",0.03816,126,1222,0.02742,0.04891
2015,Lower Secondary Level,"Yes, every 3-4 weeks",0.01872,56,1222,0.01112,0.02632
2015,Lower Secondary Level,"Yes, less frequently",0.03452,108,1222,0.02428,0.04476
2015,Upper Secondary Level,"No, never",0.33511,4343,6768,0.32386,0.34636
2015,Upper Secondary Level,"Yes, every week",0.02519,350,6768,0.02146,0.02893
2015,Upper Secondary Level,"Yes, every 2 weeks",0.05870,769,6768,0.05310,0.06430
2015,Upper Secondary Level,"Yes, every 3-4 weeks",0.02564,319,6768,0.02187,0.02941
2015,Upper Secondary Level,"Yes, less frequently",0.08639,987,6768,0.07969,0.09308
2015,Post-secondary Non-tertiary Level,"No, never",0.43355,949,1469,0.40819,0.45890
2015,Post-secondary Non-tertiary Level,"Yes, every week",0.02924,70,1469,0.02062,0.03786
2015,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07405,149,1469,0.06065,0.08744
2015,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.04120,77,1469,0.03103,0.05136
2015,Post-secondary Non-tertiary Level,"Yes, less frequently",0.12341,224,1469,0.10658,0.14023
2015,First Stage of Tertiary Education,"No, never",0.32651,563,1007,0.29753,0.35549
2015,First Stage of Tertiary Education,"Yes, every week",0.03727,60,1007,0.02556,0.04897
2015,First Stage of Tertiary Education,"Yes, every 2 weeks",0.04607,78,1007,0.03312,0.05903
2015,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03098,47,1007,0.02028,0.04169
2015,First Stage of Tertiary Education,"Yes, less frequently",0.17285,259,1007,0.14948,0.19621
2015,Second Stage of Tertiary Education,"No, never",0.32235,2106,4060,0.30798,0.33673
2015,Second Stage of Tertiary Education,"Yes, every week",0.06638,416,4060,0.05872,0.07403
2015,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05833,327,4060,0.05112,0.06554
2015,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05219,291,4060,0.04535,0.05903
2015,Second Stage of Tertiary Education,"Yes, less frequently",0.14685,920,4060,0.13596,0.15774
2017,Pre-primary Level,"No, never",0.04145,35,35,-0.02555,0.10845
2017,Primary Level,"No, never",0.22312,132,132,0.15182,0.29441
2017,Lower Secondary Level,"No, never",0.30557,946,1317,0.28068,0.33046
2017,Lower Secondary Level,"Yes, every week",0.02210,77,1317,0.01416,0.03005
2017,Lower Secondary Level,"Yes, every 2 weeks",0.03675,130,1317,0.02659,0.04692
2017,Lower Secondary Level,"Yes, every 3-4 weeks",0.01884,59,1317,0.01149,0.02619
2017,Lower Secondary Level,"Yes, less frequently",0.03514,105,1317,0.02519,0.04508
2017,Upper Secondary Level,"No, never",0.35513,4785,7301,0.34416,0.36611
2017,Upper Secondary Level,"Yes, every week",0.03147,424,7301,0.02747,0.03548
2017,Upper Secondary Level,"Yes, every 2 weeks",0.05740,777,7301,0.05207,0.06274
2017,Upper Secondary Level,"Yes, every 3-4 weeks",0.03032,407,7301,0.02639,0.03426
2017,Upper Secondary Level,"Yes, less frequently",0.07841,908,7301,0.07224,0.08458
2017,Post-secondary Non-tertiary Level,"No, never",0.46399,1100,1703,0.44030,0.48769
2017,Post-secondary Non-tertiary Level,"Yes, every week",0.04548,101,1703,0.03558,0.05538
2017,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08172,186,1703,0.06871,0.09474
2017,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.03849,113,1703,0.02935,0.04763
2017,Post-secondary Non-tertiary Level,"Yes, less frequently",0.09973,203,1703,0.08549,0.11396
2017,First Stage of Tertiary Education,"No, never",0.37234,606,1041,0.34296,0.40172
2017,First Stage of Tertiary Education,"Yes, every week",0.03300,57,1041,0.02214,0.04385
2017,First Stage of Tertiary Education,"Yes, every 2 weeks",0.05538,91,1041,0.04148,0.06929
2017,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03563,65,1041,0.02437,0.04690
2017,First Stage of Tertiary Education,"Yes, less frequently",0.14161,222,1041,0.12042,0.16281
2017,Second Stage of Tertiary Education,"No, never",0.38235,2611,4583,0.36828,0.39642
2017,Second Stage of Tertiary Education,"Yes, every week",0.05956,409,4583,0.05271,0.06642
2017,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05584,368,4583,0.04919,0.06249
2017,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05265,362,4583,0.04619,0.05912
2017,Second Stage of Tertiary Education,"Yes, less frequently",0.13287,833,4583,0.12304,0.14270
2019,Pre-primary Level,"No, never",0.04934,38,38,-0.02045,0.11912
2019,Primary Level,"No, never",0.28119,124,124,0.20173,0.36064
2019,Lower Secondary Level,"No, never",0.30438,838,1209,0.27843,0.33033
2019,Lower Secondary Level,"Yes, every week",0.02493,82,1209,0.01613,0.03372
2019,Lower Secondary Level,"Yes, every 2 weeks",0.04921,138,1209,0.03702,0.06141
2019,Lower Secondary Level,"Yes, every 3-4 weeks",0.01289,41,1209,0.00653,0.01925
2019,Lower Secondary Level,"Yes, less frequently",0.03607,110,1209,0.02555,0.04658
2019,Upper Secondary Level,"No, never",0.37172,4499,6843,0.36027,0.38317
2019,Upper Secondary Level,"Yes, every week",0.03072,401,6843,0.02663,0.03480
2019,Upper Secondary Level,"Yes, every 2 weeks",0.05573,697,6843,0.05029,0.06116
2019,Upper Secondary Level,"Yes, every 3-4 weeks",0.03323,383,6843,0.02898,0.03747
2019,Upper Secondary Level,"Yes, less frequently",0.07203,863,6843,0.06590,0.07815
2019,Post-secondary Non-tertiary Level,"No, never",0.50450,1109,1722,0.48088,0.52813
2019,Post-secondary Non-tertiary Level,"Yes, every week",0.03479,93,1722,0.02613,0.04344
2019,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08729,190,1722,0.07395,0.10062
2019,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.03839,110,1722,0.02932,0.04747
2019,Post-secondary Non-tertiary Level,"Yes, less frequently",0.08847,220,1722,0.07505,0.10189
2019,First Stage of Tertiary Education,"No, never",0.38684,697,1194,0.35921,0.41448
2019,First Stage of Tertiary Education,"Yes, every week",0.04301,81,1194,0.03150,0.05453
2019,First Stage of Tertiary Education,"Yes, every 2 weeks",0.06356,95,1194,0.04971,0.07740
2019,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.02756,70,1194,0.01827,0.03685
2019,First Stage of Tertiary Education,"Yes, less frequently",0.14441,251,1194,0.12446,0.16435
2019,Second Stage of Tertiary Education,"No, never",0.37250,2685,5142,0.35928,0.38571
2019,Second Stage of Tertiary Education,"Yes, every week",0.06270,493,5142,0.05608,0.06933
2019,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05319,441,5142,0.04706,0.05933
2019,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04498,392,5142,0.03932,0.05065
2019,Second Stage of Tertiary Education,"Yes, less frequently",0.14884,1131,5142,0.13911,0.15857
2021,Primary Level,"No, never",0.24355,263,297,0.19466,0.29245
2021,Primary Level,"Yes, less frequently",0.07524,34,297,0.04519,0.10529
2021,Lower Secondary Level,"No, never",0.24385,536,787,0.21383,0.27387
2021,Lower Secondary Level,"Yes, every week",0.03876,66,787,0.02526,0.05225
2021,Lower Secondary Level,"Yes, every 2 weeks",0.04075,82,787,0.02693,0.05457
2021,Lower Secondary Level,"Yes, every 3-4 weeks",0.01819,39,787,0.00885,0.02754
2021,Lower Secondary Level,"Yes, less frequently",0.03706,64,787,0.02386,0.05027
2021,Upper Secondary Level,"No, never",0.30033,2454,3726,0.28561,0.31505
2021,Upper Secondary Level,"Yes, every week",0.02360,211,3726,0.01873,0.02848
2021,Upper Secondary Level,"Yes, every 2 weeks",0.04708,415,3726,0.04028,0.05388
2021,Upper Secondary Level,"Yes, every 3-4 weeks",0.02475,195,3726,0.01976,0.02974
2021,Upper Secondary Level,"Yes, less frequently",0.05365,451,3726,0.04641,0.06089
2021,Post-secondary Non-tertiary Level,"No, never",0.42749,728,1115,0.39844,0.45655
2021,Post-secondary Non-tertiary Level,"Yes, every week",0.01665,50,1115,0.00914,0.02416
2021,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07797,132,1115,0.06222,0.09371
2021,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.04425,67,1115,0.03217,0.05632
2021,Post-secondary Non-tertiary Level,"Yes, less frequently",0.07754,138,1115,0.06183,0.09324
2021,First Stage of Tertiary Education,"No, never",0.31953,337,534,0.27994,0.35912
2021,First Stage of Tertiary Education,"Yes, every week",0.01900,32,534,0.00741,0.03060
2021,First Stage of Tertiary Education,"Yes, every 2 weeks",0.02533,44,534,0.01199,0.03867
2021,First Stage of Tertiary Education,"Yes, less frequently",0.09409,121,534,0.06931,0.11888
2021,Second Stage of Tertiary Education,"No, never",0.33523,1957,3552,0.31971,0.35076
2021,Second Stage of Tertiary Education,"Yes, every week",0.05078,354,3552,0.04355,0.05800
2021,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.04946,339,3552,0.04233,0.05659
2021,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03237,213,3552,0.02655,0.03820
2021,Second Stage of Tertiary Education,"Yes, less frequently",0.10947,689,3552,0.09920,0.11974
