year,age_gr,pgisced97,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,30-45 y.,Lower Secondary Level,"No, never",0.42443,133,133,0.34011,0.50875
2007,30-45 y.,Upper Secondary Level,"No, never",0.47378,1406,2213,0.45297,0.49458
2007,30-45 y.,Upper Secondary Level,"Yes, every week",0.04080,118,2213,0.03256,0.04905
2007,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06476,198,2213,0.05450,0.07502
2007,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04218,115,2213,0.03381,0.05056
2007,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.13571,376,2213,0.12144,0.14999
2007,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.53941,284,389,0.48981,0.58901
2007,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07119,32,389,0.04560,0.09677
2007,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.10830,73,389,0.07738,0.13923
2007,30-45 y.,First Stage of Tertiary Education,"No, never",0.42665,254,428,0.37974,0.47357
2007,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.13661,71,428,0.10404,0.16919
2007,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.19353,103,428,0.15605,0.23100
2007,30-45 y.,Second Stage of Tertiary Education,"No, never",0.41960,632,1200,0.39167,0.44754
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.06656,96,1200,0.05245,0.08067
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06861,89,1200,0.05431,0.08292
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05835,78,1200,0.04508,0.07161
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.23830,305,1200,0.21418,0.26242
2007,46-65 y.,Lower Secondary Level,"No, never",0.28181,144,144,0.20807,0.35555
2007,46-65 y.,Upper Secondary Level,"No, never",0.39418,1439,2169,0.37361,0.41475
2007,46-65 y.,Upper Secondary Level,"Yes, every week",0.02733,103,2169,0.02047,0.03419
2007,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.04540,174,2169,0.03664,0.05417
2007,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.02892,97,2169,0.02187,0.03597
2007,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.09012,356,2169,0.07806,0.10217
2007,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.40399,116,116,0.31430,0.49367
2007,46-65 y.,First Stage of Tertiary Education,"No, never",0.32844,218,349,0.27910,0.37779
2007,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.05354,34,349,0.02989,0.07719
2007,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.17675,97,349,0.13667,0.21683
2007,46-65 y.,Second Stage of Tertiary Education,"No, never",0.33892,722,1494,0.31491,0.36293
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.09524,188,1494,0.08035,0.11013
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05191,106,1494,0.04065,0.06316
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04635,95,1494,0.03569,0.05702
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.19764,383,1494,0.17744,0.21784
2007,66 and older,Upper Secondary Level,"No, never",0.02177,46,46,-0.02087,0.06440
2007,66 and older,Second Stage of Tertiary Education,"No, never",0.03824,40,40,-0.02195,0.09842
2009,17-29 y.,Lower Secondary Level,"No, never",0.33261,190,254,0.27455,0.39067
2009,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.06219,31,254,0.03243,0.09195
2009,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.05181,33,254,0.02449,0.07912
2009,17-29 y.,Upper Secondary Level,"No, never",0.42872,519,803,0.39447,0.46297
2009,17-29 y.,Upper Secondary Level,"Yes, every week",0.03464,44,803,0.02199,0.04730
2009,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06963,83,803,0.05202,0.08725
2009,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04340,47,803,0.02930,0.05750
2009,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.09104,110,803,0.07113,0.11095
2009,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.49477,88,88,0.38971,0.59983
2009,17-29 y.,Second Stage of Tertiary Education,"No, never",0.45508,108,147,0.37430,0.53586
2009,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.15500,39,147,0.09629,0.21370
2009,30-45 y.,Lower Secondary Level,"No, never",0.42222,124,124,0.33493,0.50951
2009,30-45 y.,Upper Secondary Level,"No, never",0.44965,1148,1820,0.42679,0.47251
2009,30-45 y.,Upper Secondary Level,"Yes, every week",0.04165,92,1820,0.03247,0.05083
2009,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06844,168,1820,0.05684,0.08004
2009,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.05172,99,1820,0.04154,0.06189
2009,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.14478,313,1820,0.12860,0.16095
2009,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.49815,237,303,0.44175,0.55454
2009,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.17148,66,303,0.12897,0.21399
2009,30-45 y.,First Stage of Tertiary Education,"No, never",0.37342,192,330,0.32115,0.42569
2009,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.09764,47,330,0.06556,0.12971
2009,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.23134,91,330,0.18577,0.27690
2009,30-45 y.,Second Stage of Tertiary Education,"No, never",0.43337,516,1005,0.40272,0.46402
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.07204,86,1005,0.05604,0.08803
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06718,75,1005,0.05170,0.08267
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06794,69,1005,0.05237,0.08351
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.22304,259,1005,0.19729,0.24879
2009,46-65 y.,Lower Secondary Level,"No, never",0.29888,128,128,0.21927,0.37850
2009,46-65 y.,Upper Secondary Level,"No, never",0.39043,1321,2069,0.36940,0.41146
2009,46-65 y.,Upper Secondary Level,"Yes, every week",0.02998,105,2069,0.02263,0.03733
2009,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.05195,179,2069,0.04239,0.06152
2009,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03161,105,2069,0.02407,0.03916
2009,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.10054,359,2069,0.08758,0.11350
2009,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.48955,133,164,0.41281,0.56630
2009,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.09543,31,164,0.05032,0.14053
2009,46-65 y.,First Stage of Tertiary Education,"No, never",0.38081,211,342,0.32927,0.43235
2009,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.07616,47,342,0.04801,0.10432
2009,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.17807,84,342,0.13746,0.21867
2009,46-65 y.,Second Stage of Tertiary Education,"No, never",0.34105,650,1372,0.31596,0.36615
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.11617,187,1372,0.09921,0.13313
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05379,98,1372,0.04185,0.06573
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04394,93,1372,0.03309,0.05479
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.20072,344,1372,0.17951,0.22192
2009,66 and older,Upper Secondary Level,"No, never",0.02687,63,63,-0.01338,0.06712
2009,66 and older,Second Stage of Tertiary Education,"No, never",0.04574,43,43,-0.01744,0.10893
2011,17-29 y.,Pre-primary Level,"No, never",0.04831,31,31,-0.02842,0.12503
2011,17-29 y.,Lower Secondary Level,"No, never",0.37708,276,363,0.32715,0.42701
2011,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.06950,49,363,0.04330,0.09569
2011,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.04303,38,363,0.02213,0.06394
2011,17-29 y.,Upper Secondary Level,"No, never",0.40033,675,1034,0.37045,0.43021
2011,17-29 y.,Upper Secondary Level,"Yes, every week",0.03681,47,1034,0.02533,0.04830
2011,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.08009,132,1034,0.06354,0.09664
2011,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03728,57,1034,0.02573,0.04883
2011,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.06576,123,1034,0.05065,0.08088
2011,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.44682,121,121,0.35787,0.53578
2011,17-29 y.,First Stage of Tertiary Education,"No, never",0.68957,38,38,0.54049,0.83865
2011,17-29 y.,Second Stage of Tertiary Education,"No, never",0.49392,145,190,0.42264,0.56520
2011,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.15933,45,190,0.10715,0.21151
2011,30-45 y.,Primary Level,"No, never",0.40316,43,43,0.25480,0.55151
2011,30-45 y.,Lower Secondary Level,"No, never",0.44750,295,372,0.39691,0.49810
2011,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.06240,42,372,0.03779,0.08702
2011,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.05085,35,372,0.02850,0.07321
2011,30-45 y.,Upper Secondary Level,"No, never",0.48631,2243,3586,0.46994,0.50267
2011,30-45 y.,Upper Secondary Level,"Yes, every week",0.04709,189,3586,0.04015,0.05402
2011,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.07293,371,3586,0.06442,0.08144
2011,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04636,215,3586,0.03947,0.05324
2011,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.14166,568,3586,0.13024,0.15307
2011,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.48817,499,786,0.45320,0.52314
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.04833,41,786,0.03333,0.06334
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07437,71,786,0.05602,0.09273
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.02953,37,786,0.01769,0.04137
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.16780,138,786,0.14166,0.19394
2011,30-45 y.,First Stage of Tertiary Education,"No, never",0.41136,315,566,0.37079,0.45194
2011,30-45 y.,First Stage of Tertiary Education,"Yes, every week",0.05624,37,566,0.03724,0.07523
2011,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.10728,60,566,0.08176,0.13279
2011,30-45 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04505,31,566,0.02795,0.06215
2011,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.22223,123,566,0.18795,0.25651
2011,30-45 y.,Second Stage of Tertiary Education,"No, never",0.46961,1065,2073,0.44812,0.49110
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.07328,204,2073,0.06205,0.08450
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06803,165,2073,0.05719,0.07888
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05802,155,2073,0.04795,0.06809
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.21417,484,2073,0.19650,0.23183
2011,46-65 y.,Lower Secondary Level,"No, never",0.36090,223,223,0.29772,0.42408
2011,46-65 y.,Upper Secondary Level,"No, never",0.42214,2013,3099,0.40475,0.43953
2011,46-65 y.,Upper Secondary Level,"Yes, every week",0.03390,176,3099,0.02753,0.04028
2011,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06036,305,3099,0.05197,0.06875
2011,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03015,159,3099,0.02413,0.03617
2011,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.09902,446,3099,0.08851,0.10954
2011,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.47131,272,378,0.42092,0.52170
2011,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08909,46,378,0.06034,0.11785
2011,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.09756,60,378,0.06761,0.12751
2011,46-65 y.,First Stage of Tertiary Education,"No, never",0.42871,334,590,0.38874,0.46868
2011,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.05930,40,590,0.04023,0.07838
2011,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.05818,52,590,0.03928,0.07709
2011,46-65 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03927,38,590,0.02358,0.05496
2011,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.19480,126,590,0.16281,0.22678
2011,46-65 y.,Second Stage of Tertiary Education,"No, never",0.37092,926,1914,0.34927,0.39256
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.10653,251,1914,0.09270,0.12035
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08272,176,1914,0.07037,0.09506
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05055,130,1914,0.04073,0.06036
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.18497,431,1914,0.16757,0.20237
2011,66 and older,Upper Secondary Level,"No, never",0.02053,58,58,-0.01628,0.05734
2011,66 and older,Second Stage of Tertiary Education,"No, never",0.03860,43,43,-0.01966,0.09686
2013,17-29 y.,Pre-primary Level,"No, never",0.04242,39,39,-0.02166,0.10650
2013,17-29 y.,Lower Secondary Level,"No, never",0.34726,315,349,0.29723,0.39728
2013,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.03214,34,349,0.01361,0.05068
2013,17-29 y.,Upper Secondary Level,"No, never",0.35960,578,888,0.32802,0.39118
2013,17-29 y.,Upper Secondary Level,"Yes, every week",0.03100,58,888,0.01959,0.04241
2013,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.06647,108,888,0.05008,0.08286
2013,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03267,60,888,0.02097,0.04437
2013,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.05780,84,888,0.04244,0.07316
2013,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.42865,98,98,0.33016,0.52713
2013,17-29 y.,Second Stage of Tertiary Education,"No, never",0.40546,162,207,0.33841,0.47250
2013,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.15721,45,207,0.10750,0.20692
2013,30-45 y.,Primary Level,"No, never",0.18498,38,38,0.05987,0.31009
2013,30-45 y.,Lower Secondary Level,"No, never",0.27662,241,322,0.22769,0.32556
2013,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.04182,37,322,0.01992,0.06371
2013,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.06109,44,322,0.03489,0.08729
2013,30-45 y.,Upper Secondary Level,"No, never",0.44136,1916,3062,0.42377,0.45895
2013,30-45 y.,Upper Secondary Level,"Yes, every week",0.03115,144,3062,0.02500,0.03731
2013,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.08684,373,3062,0.07686,0.09682
2013,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.03809,165,3062,0.03131,0.04488
2013,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.12527,464,3062,0.11354,0.13699
2013,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.37943,463,634,0.34162,0.41723
2013,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.05201,61,634,0.03471,0.06931
2013,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.14687,110,634,0.11929,0.17444
2013,30-45 y.,First Stage of Tertiary Education,"No, never",0.44894,252,389,0.39945,0.49843
2013,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08212,36,389,0.05480,0.10944
2013,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.21216,101,389,0.17148,0.25284
2013,30-45 y.,Second Stage of Tertiary Education,"No, never",0.37145,907,1765,0.34890,0.39400
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.05989,177,1765,0.04882,0.07096
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06363,146,1765,0.05224,0.07502
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07159,117,1765,0.05956,0.08363
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.18796,418,1765,0.16973,0.20619
2013,46-65 y.,Lower Secondary Level,"No, never",0.28911,212,247,0.23245,0.34576
2013,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.05098,35,247,0.02349,0.07846
2013,46-65 y.,Upper Secondary Level,"No, never",0.40550,2011,3159,0.38837,0.42262
2013,46-65 y.,Upper Secondary Level,"Yes, every week",0.02696,127,3159,0.02131,0.03260
2013,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.05808,318,3159,0.04993,0.06624
2013,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.02937,148,3159,0.02348,0.03526
2013,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.11778,555,3159,0.10654,0.12902
2013,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.42202,316,438,0.37572,0.46833
2013,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08644,52,438,0.06009,0.11279
2013,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.09634,70,438,0.06868,0.12401
2013,46-65 y.,First Stage of Tertiary Education,"No, never",0.37124,340,588,0.33215,0.41032
2013,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.03820,40,588,0.02269,0.05370
2013,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.06069,47,588,0.04137,0.08000
2013,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.24064,161,588,0.20605,0.27522
2013,46-65 y.,Second Stage of Tertiary Education,"No, never",0.39417,1000,1949,0.37247,0.41587
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.09856,238,1949,0.08532,0.11179
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06590,146,1949,0.05489,0.07692
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04491,116,1949,0.03571,0.05410
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.19362,449,1949,0.17607,0.21117
2013,66 and older,Upper Secondary Level,"No, never",0.02914,76,76,-0.00893,0.06720
2013,66 and older,Second Stage of Tertiary Education,"No, never",0.05060,62,62,-0.00440,0.10561
2015,17-29 y.,Lower Secondary Level,"No, never",0.36824,332,441,0.32317,0.41330
2015,17-29 y.,Lower Secondary Level,"Yes, every week",0.05742,33,441,0.03568,0.07915
2015,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.06048,43,441,0.03821,0.08275
2015,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.04564,33,441,0.02614,0.06514
2015,17-29 y.,Upper Secondary Level,"No, never",0.41937,657,999,0.38876,0.44999
2015,17-29 y.,Upper Secondary Level,"Yes, every week",0.03811,59,999,0.02623,0.04999
2015,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.07515,123,999,0.05880,0.09151
2015,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.02737,39,999,0.01725,0.03749
2015,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.08945,121,999,0.07174,0.10715
2015,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.43074,112,112,0.33862,0.52286
2015,17-29 y.,First Stage of Tertiary Education,"No, never",0.57435,34,34,0.40565,0.74305
2015,17-29 y.,Second Stage of Tertiary Education,"No, never",0.36960,159,202,0.30287,0.43633
2015,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.12608,43,202,0.08019,0.17198
2015,30-45 y.,Primary Level,"No, never",0.34861,44,44,0.20618,0.49105
2015,30-45 y.,Lower Secondary Level,"No, never",0.42650,257,341,0.37393,0.47907
2015,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.05663,44,341,0.03206,0.08120
2015,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.07139,40,341,0.04402,0.09876
2015,30-45 y.,Upper Secondary Level,"No, never",0.47595,1612,2551,0.45657,0.49534
2015,30-45 y.,Upper Secondary Level,"Yes, every week",0.03966,137,2551,0.03209,0.04724
2015,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.09560,294,2551,0.08419,0.10701
2015,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.04803,142,2551,0.03973,0.05633
2015,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.12842,366,2551,0.11544,0.14141
2015,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.47630,455,716,0.43969,0.51291
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.03269,38,716,0.01965,0.04572
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.07460,69,716,0.05534,0.09386
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05542,41,716,0.03865,0.07219
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.15482,113,716,0.12831,0.18134
2015,30-45 y.,First Stage of Tertiary Education,"No, never",0.46978,205,295,0.41273,0.52683
